event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,France_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
6866,3942752,1,1,19,00:01:19.715,Ball Receipt*,N'Golo Kanté,France,France,33.9,66.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,3,0,3,1,0,0,Pass,Jules Koundé,France,1.0,18.0,Pass,N'Golo Kanté,France,True,86.1,False,False,False
6867,3942752,1,1,20,00:01:20.152,Pass,N'Golo Kanté,France,France,33.9,66.0,,0.428872,From Throw In,Jules Koundé,16.34044,Ground Pass,,0.65084493,46.9,75.9,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,3,0,3,1,0,0,Ball Receipt*,N'Golo Kanté,France,1.0,19.0,Pressure,Nicholas Williams Arthuer,Spain,False,86.1,False,False,False
6868,3942752,1,1,20,00:01:20.268,Pressure,Nicholas Williams Arthuer,Spain,France,70.6,5.0,,0.813978,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,5,0,0,11,2,1,0,Pass,N'Golo Kanté,France,1.0,20.0,Ball Receipt*,Jules Koundé,France,False,49.400000000000006,False,False,False
6869,3942752,1,1,20,00:01:20.580,Ball Receipt*,Jules Koundé,France,France,46.9,75.9,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,3,0,3,1,1,0,Pressure,Nicholas Williams Arthuer,Spain,1.0,20.0,Carry,Jules Koundé,France,True,73.1,False,False,True
6870,3942752,1,1,20,00:01:20.580,Carry,Jules Koundé,France,France,46.9,75.9,True,0.35173202,From Throw In,,,,,,,,,,,,False,50.0,75.9,3.1000000000000014,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,3,0,3,1,1,0,Ball Receipt*,Jules Koundé,France,1.0,20.0,Miscontrol,Jules Koundé,France,True,73.1,False,False,False
6871,3942752,1,1,20,00:01:20.932,Miscontrol,Jules Koundé,France,France,50.0,75.9,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,3,0,3,1,1,0,Carry,Jules Koundé,France,1.0,20.0,Pass,Marc Cucurella Saseta,Spain,False,70.0,False,False,False
6872,3942752,1,1,27,00:01:27.665,Pass,Marc Cucurella Saseta,Spain,Spain,66.1,0.1,,1.9884,From Throw In,Aymeric Laporte,25.622255,Low Pass,,2.7951558,42.0,8.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,5,0,0,11,2,0,0,Miscontrol,Jules Koundé,France,1.0,20.0,Ball Receipt*,Aymeric Laporte,Spain,True,53.900000000000006,False,False,False
6873,3942752,1,1,29,00:01:29.654,Ball Receipt*,Aymeric Laporte,Spain,Spain,42.0,8.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,5,0,0,11,2,0,0,Pass,Marc Cucurella Saseta,Spain,1.0,27.0,Carry,Aymeric Laporte,Spain,True,78.0,False,False,False
6874,3942752,1,1,29,00:01:29.654,Carry,Aymeric Laporte,Spain,Spain,42.0,8.8,,5.15638,From Throw In,,,,,,,,,,,,False,52.9,12.2,11.41796829562948,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,5,0,0,11,2,0,0,Ball Receipt*,Aymeric Laporte,Spain,1.0,29.0,Pass,Aymeric Laporte,Spain,True,78.0,False,False,False
6875,3942752,1,1,34,00:01:34.810,Pass,Aymeric Laporte,Spain,Spain,52.9,12.2,,1.560855,From Throw In,José Ignacio Fernández Iglesias,26.819769,Ground Pass,,1.9090548,44.0,37.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,5,0,0,11,2,0,0,Carry,Aymeric Laporte,Spain,1.0,29.0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,True,67.1,False,False,False
6876,3942752,1,1,36,00:01:36.371,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,Spain,44.0,37.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,5,0,0,11,2,0,0,Pass,Aymeric Laporte,Spain,1.0,34.0,Carry,José Ignacio Fernández Iglesias,Spain,True,76.0,False,False,False
6877,3942752,1,1,36,00:01:36.371,Carry,José Ignacio Fernández Iglesias,Spain,Spain,44.0,37.5,,8.393466,From Throw In,,,,,,,,,,,,False,51.7,49.9,14.596232390586279,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,5,0,0,11,2,0,0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,1.0,36.0,Pass,José Ignacio Fernández Iglesias,Spain,True,76.0,False,False,False
6878,3942752,1,1,44,00:01:44.764,Pass,José Ignacio Fernández Iglesias,Spain,Spain,51.7,49.9,,1.803841,From Throw In,Aymeric Laporte,29.960306,Ground Pass,,-1.6342561,49.8,20.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,5,0,0,11,2,0,0,Carry,José Ignacio Fernández Iglesias,Spain,1.0,36.0,Ball Receipt*,Aymeric Laporte,Spain,True,68.3,False,False,False
6879,3942752,1,1,46,00:01:46.568,Ball Receipt*,Aymeric Laporte,Spain,Spain,49.8,20.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,5,0,0,11,2,0,0,Pass,José Ignacio Fernández Iglesias,Spain,1.0,44.0,Carry,Aymeric Laporte,Spain,True,70.2,False,False,False
6880,3942752,1,1,46,00:01:46.568,Carry,Aymeric Laporte,Spain,Spain,49.8,20.0,,1.596842,From Throw In,,,,,,,,,,,,False,55.7,16.1,7.072481884034773,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,5,0,0,11,2,0,0,Ball Receipt*,Aymeric Laporte,Spain,1.0,46.0,Pass,Aymeric Laporte,Spain,True,70.2,False,False,False
6881,3942752,1,1,48,00:01:48.165,Pass,Aymeric Laporte,Spain,Spain,55.7,16.1,,3.472335,From Throw In,Lamine Yamal Nasraoui Ebana,73.63763,High Pass,,0.86614704,103.4,72.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,5,0,0,11,2,0,0,Carry,Aymeric Laporte,Spain,1.0,46.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,64.3,False,False,False
6882,3942752,1,1,51,00:01:51.637,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,103.4,72.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,5,0,0,11,2,0,0,Pass,Aymeric Laporte,Spain,1.0,48.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,16.599999999999994,False,True,False
6883,3942752,1,1,51,00:01:51.637,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,103.4,72.2,,3.809389,From Throw In,,,,,,,,,,,,False,107.9,72.8,4.539823785126466,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,5,0,0,11,2,0,0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,1.0,51.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,True,16.599999999999994,False,True,False
6884,3942752,1,1,55,00:01:55.447,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,107.9,72.8,,1.009121,From Throw In,Jesús Navas González,6.706713,Ground Pass,,3.0968463,101.2,73.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,5,0,0,11,2,0,0,Carry,Lamine Yamal Nasraoui Ebana,Spain,1.0,51.0,Ball Receipt*,Jesús Navas González,Spain,True,12.099999999999994,False,True,False
6885,3942752,1,1,56,00:01:56.456,Ball Receipt*,Jesús Navas González,Spain,Spain,101.2,73.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,5,0,0,11,2,0,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,1.0,55.0,Carry,Jesús Navas González,Spain,True,18.799999999999997,False,True,False
6886,3942752,1,1,56,00:01:56.456,Carry,Jesús Navas González,Spain,Spain,101.2,73.1,,3.37692,From Throw In,,,,,,,,,,,,False,106.8,71.7,5.7723478758647175,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,5,0,0,11,2,0,0,Ball Receipt*,Jesús Navas González,Spain,1.0,56.0,Pass,Jesús Navas González,Spain,True,18.799999999999997,False,True,False
6887,3942752,1,1,59,00:01:59.833,Pass,Jesús Navas González,Spain,Spain,106.8,71.7,,0.587943,From Throw In,Lamine Yamal Nasraoui Ebana,7.324616,Ground Pass,,2.8933027,99.7,73.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,5,0,0,11,2,0,0,Carry,Jesús Navas González,Spain,1.0,56.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,13.200000000000003,False,True,False
6888,3942752,1,2,0,00:02:00.421,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,99.7,73.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,5,0,0,11,2,0,0,Pass,Jesús Navas González,Spain,1.0,59.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,20.299999999999997,False,True,False
6889,3942752,1,2,0,00:02:00.421,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,99.7,73.5,True,3.92557,From Throw In,,,,,,,,,,,,False,88.1,54.5,22.26117696798622,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,5,0,0,11,2,0,0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,2.0,0.0,Pressure,Adrien Rabiot,France,False,20.299999999999997,False,True,False
6890,3942752,1,2,0,00:02:00.441,Pressure,Adrien Rabiot,France,Spain,23.7,9.8,,1.738605,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,3,0,3,1,0,0,Carry,Lamine Yamal Nasraoui Ebana,Spain,2.0,0.0,Pressure,N'Golo Kanté,France,True,96.3,False,False,False
6891,3942752,1,2,3,00:02:03.632,Pressure,N'Golo Kanté,France,Spain,27.8,21.0,,0.703045,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,3,0,3,1,0,0,Pressure,Adrien Rabiot,France,2.0,0.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,False,92.2,False,False,False
6892,3942752,1,2,4,00:02:04.346,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,88.1,54.5,,3.111231,From Throw In,Nicholas Williams Arthuer,47.532936,Ground Pass,,-1.4717557,92.8,7.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,5,0,0,11,2,0,0,Pressure,N'Golo Kanté,France,2.0,3.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,True,31.900000000000006,False,False,True
6893,3942752,1,2,7,00:02:07.458,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,92.8,7.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,5,0,0,11,2,1,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,2.0,4.0,Carry,Nicholas Williams Arthuer,Spain,True,27.200000000000003,False,False,False
6894,3942752,1,2,7,00:02:07.458,Carry,Nicholas Williams Arthuer,Spain,Spain,92.8,7.2,,2.355445,From Throw In,,,,,,,,,,,,False,97.6,3.8,5.882176467941095,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,5,0,0,11,2,1,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,2.0,7.0,Pass,Nicholas Williams Arthuer,Spain,True,27.200000000000003,False,False,False
6895,3942752,1,2,9,00:02:09.813,Pass,Nicholas Williams Arthuer,Spain,Spain,97.6,3.8,,1.460873,From Throw In,Fabián Ruiz Peña,19.948183,Ground Pass,,0.6966638,112.9,16.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,5,0,0,11,2,1,0,Carry,Nicholas Williams Arthuer,Spain,2.0,7.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,22.400000000000006,False,True,False
6896,3942752,1,2,11,00:02:11.274,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,112.9,16.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,5,0,0,11,2,2,0,Pass,Nicholas Williams Arthuer,Spain,2.0,9.0,Carry,Fabián Ruiz Peña,Spain,True,7.099999999999994,False,True,False
6897,3942752,1,2,11,00:02:11.274,Carry,Fabián Ruiz Peña,Spain,Spain,112.9,16.6,,1.582152,From Throw In,,,,,,,,,,,,False,113.7,19.4,2.9120439557122038,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,5,0,0,11,2,2,0,Ball Receipt*,Fabián Ruiz Peña,Spain,2.0,11.0,Pass,Fabián Ruiz Peña,Spain,True,7.099999999999994,False,True,False
6898,3942752,1,2,12,00:02:12.856,Pass,Fabián Ruiz Peña,Spain,Spain,113.7,19.4,,3.319281,From Throw In,Lamine Yamal Nasraoui Ebana,34.48043,High Pass,Out,1.3870518,120.0,53.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,5,0,0,11,2,2,0,Carry,Fabián Ruiz Peña,Spain,2.0,11.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,6.299999999999997,False,True,False
6899,3942752,1,2,16,00:02:16.175,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,113.9,47.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,5,0,0,11,2,0,0,Pass,Fabián Ruiz Peña,Spain,2.0,12.0,Pass,William Saliba,France,False,6.099999999999994,False,True,False
6900,3942752,1,2,42,00:02:42.897,Pass,William Saliba,France,France,6.2,31.0,,1.306001,From Goal Kick,Mike Maignan,9.300538,Ground Pass,,1.8653427,3.5,39.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,3,0,3,1,0,0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,2.0,16.0,Ball Receipt*,Mike Maignan,France,True,113.8,False,False,False
6901,3942752,1,2,44,00:02:44.203,Ball Receipt*,Mike Maignan,France,France,3.5,39.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,3,0,3,1,0,0,Pass,William Saliba,France,2.0,42.0,Carry,Mike Maignan,France,True,116.5,False,False,False
6902,3942752,1,2,44,00:02:44.203,Carry,Mike Maignan,France,France,3.5,39.9,True,1.780763,From Goal Kick,,,,,,,,,,,,False,7.0,44.9,6.103277807866851,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,3,0,3,1,0,0,Ball Receipt*,Mike Maignan,France,2.0,44.0,Pressure,Álvaro Borja Morata Martín,Spain,False,116.5,False,False,False
6903,3942752,1,2,45,00:02:45.148,Pressure,Álvaro Borja Morata Martín,Spain,France,109.7,38.8,,1.036218,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,5,0,0,11,2,1,0,Carry,Mike Maignan,France,2.0,44.0,Pass,Mike Maignan,France,False,10.299999999999997,False,True,False
6904,3942752,1,2,45,00:02:45.984,Pass,Mike Maignan,France,France,7.0,44.9,True,1.691381,From Goal Kick,Dayotchanculle Upamecano,24.74207,Ground Pass,,1.3424828,12.6,69.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,3,0,3,1,0,0,Pressure,Álvaro Borja Morata Martín,Spain,2.0,45.0,Ball Receipt*,Dayotchanculle Upamecano,France,True,113.0,False,False,True
6905,3942752,1,2,47,00:02:47.675,Ball Receipt*,Dayotchanculle Upamecano,France,France,12.6,69.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,3,0,3,1,0,0,Pass,Mike Maignan,France,2.0,45.0,Carry,Dayotchanculle Upamecano,France,True,107.4,False,False,False
6906,3942752,1,2,47,00:02:47.675,Carry,Dayotchanculle Upamecano,France,France,12.6,69.0,True,1.603855,From Goal Kick,,,,,,,,,,,,False,16.9,72.3,5.420332093147058,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,3,0,3,1,0,0,Ball Receipt*,Dayotchanculle Upamecano,France,2.0,47.0,Pressure,Daniel Olmo Carvajal,Spain,False,107.4,False,False,False
6907,3942752,1,2,48,00:02:48.287,Pressure,Daniel Olmo Carvajal,Spain,France,107.2,15.0,,1.01583,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,5,0,0,11,2,2,0,Carry,Dayotchanculle Upamecano,France,2.0,47.0,Pass,Dayotchanculle Upamecano,France,False,12.799999999999997,False,True,False
6908,3942752,1,2,49,00:02:49.279,Pass,Dayotchanculle Upamecano,France,France,16.9,72.3,True,2.249913,From Goal Kick,Randal Kolo Muani,41.074566,High Pass,,-0.73028165,47.5,44.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,3,0,3,1,0,0,Pressure,Daniel Olmo Carvajal,Spain,2.0,48.0,Ball Receipt*,Randal Kolo Muani,France,True,103.1,False,False,True
6909,3942752,1,2,51,00:02:51.529,Ball Receipt*,Randal Kolo Muani,France,France,47.5,44.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,3,0,3,1,0,0,Pass,Dayotchanculle Upamecano,France,2.0,49.0,Duel,Rodrigo Hernández Cascante,Spain,False,72.5,False,False,False
6910,3942752,1,2,51,00:02:51.529,Duel,Rodrigo Hernández Cascante,Spain,France,72.6,35.6,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,5,0,0,11,2,1,0,Ball Receipt*,Randal Kolo Muani,France,2.0,51.0,Pass,Randal Kolo Muani,France,False,47.400000000000006,False,False,False
6911,3942752,1,2,51,00:02:51.529,Pass,Randal Kolo Muani,France,France,47.5,44.5,True,1.637595,From Goal Kick,Aurélien Djani Tchouaméni,15.913831,Low Pass,,-3.0219142,31.7,42.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,3,0,3,1,0,0,Duel,Rodrigo Hernández Cascante,Spain,2.0,51.0,Pressure,Álvaro Borja Morata Martín,Spain,False,72.5,False,False,False
6912,3942752,1,2,52,00:02:52.916,Pressure,Álvaro Borja Morata Martín,Spain,France,86.5,37.7,,0.290921,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,5,0,0,11,2,1,0,Pass,Randal Kolo Muani,France,2.0,51.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,False,33.5,False,False,False
6913,3942752,1,2,53,00:02:53.167,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,31.7,42.6,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,3,0,3,1,0,0,Pressure,Álvaro Borja Morata Martín,Spain,2.0,52.0,Pass,Aurélien Djani Tchouaméni,France,True,88.3,False,False,True
6914,3942752,1,2,53,00:02:53.167,Pass,Aurélien Djani Tchouaméni,France,France,32.6,41.8,True,1.284914,From Goal Kick,William Saliba,11.66619,Ground Pass,,-2.246876,25.3,32.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,3,0,3,1,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,2.0,53.0,Ball Receipt*,William Saliba,France,True,87.4,False,False,False
6915,3942752,1,2,54,00:02:54.452,Ball Receipt*,William Saliba,France,France,25.3,32.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,3,0,3,1,0,0,Pass,Aurélien Djani Tchouaméni,France,2.0,53.0,Carry,William Saliba,France,True,94.7,False,False,False
6916,3942752,1,2,54,00:02:54.452,Carry,William Saliba,France,France,25.3,32.7,,3.017846,From Goal Kick,,,,,,,,,,,,False,30.4,29.5,6.020797289396147,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,3,0,3,1,0,0,Ball Receipt*,William Saliba,France,2.0,54.0,Pass,William Saliba,France,True,94.7,False,False,False
6917,3942752,1,2,57,00:02:57.469,Pass,William Saliba,France,France,30.4,29.5,,1.078758,From Goal Kick,Aurélien Djani Tchouaméni,11.1004505,Ground Pass,,1.5798051,30.3,40.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,3,0,3,1,0,0,Carry,William Saliba,France,2.0,54.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,89.6,False,False,False
6918,3942752,1,2,58,00:02:58.548,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,30.3,40.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,3,0,3,1,0,0,Pass,William Saliba,France,2.0,57.0,Carry,Aurélien Djani Tchouaméni,France,True,89.7,False,False,False
6919,3942752,1,2,58,00:02:58.548,Carry,Aurélien Djani Tchouaméni,France,France,30.3,40.6,,1.050474,From Goal Kick,,,,,,,,,,,,False,30.3,40.6,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,3,0,3,1,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,2.0,58.0,Pass,Aurélien Djani Tchouaméni,France,True,89.7,False,False,False
6920,3942752,1,2,59,00:02:59.599,Pass,Aurélien Djani Tchouaméni,France,France,30.3,40.6,,1.519908,From Goal Kick,Theo Bernard François Hernández,36.30565,Ground Pass,,-1.2368512,42.2,6.3,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,3,0,3,1,0,0,Carry,Aurélien Djani Tchouaméni,France,2.0,58.0,Ball Receipt*,Theo Bernard François Hernández,France,True,89.7,False,False,False
6921,3942752,1,3,1,00:03:01.118,Ball Receipt*,Theo Bernard François Hernández,France,France,42.2,6.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,3,0,3,1,1,0,Pass,Aurélien Djani Tchouaméni,France,2.0,59.0,Carry,Theo Bernard François Hernández,France,True,77.8,False,False,False
6922,3942752,1,3,1,00:03:01.118,Carry,Theo Bernard François Hernández,France,France,42.2,6.3,,1.143394,From Goal Kick,,,,,,,,,,,,False,42.2,6.3,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,3,0,3,1,1,0,Ball Receipt*,Theo Bernard François Hernández,France,3.0,1.0,Pass,Theo Bernard François Hernández,France,True,77.8,False,False,False
6923,3942752,1,3,2,00:03:02.262,Pass,Theo Bernard François Hernández,France,France,42.2,6.3,,1.683276,From Goal Kick,Kylian Mbappé Lottin,27.3,Ground Pass,,0.0,69.5,6.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,3,0,3,1,1,0,Carry,Theo Bernard François Hernández,France,3.0,1.0,Ball Receipt*,Kylian Mbappé Lottin,France,True,77.8,False,False,False
6924,3942752,1,3,3,00:03:03.945,Ball Receipt*,Kylian Mbappé Lottin,France,France,69.5,6.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,3,0,3,1,1,0,Pass,Theo Bernard François Hernández,France,3.0,2.0,Carry,Kylian Mbappé Lottin,France,True,50.5,False,False,False
6925,3942752,1,3,3,00:03:03.945,Carry,Kylian Mbappé Lottin,France,France,69.5,6.3,,1.451569,From Goal Kick,,,,,,,,,,,,False,68.1,6.3,1.4000000000000057,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,3,0,3,1,1,0,Ball Receipt*,Kylian Mbappé Lottin,France,3.0,3.0,Pass,Kylian Mbappé Lottin,France,True,50.5,False,False,False
6926,3942752,1,3,5,00:03:05.397,Pass,Kylian Mbappé Lottin,France,France,68.1,6.3,,1.517163,From Goal Kick,Theo Bernard François Hernández,13.571293,Ground Pass,,1.3705106,70.8,19.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,3,0,3,1,1,0,Carry,Kylian Mbappé Lottin,France,3.0,3.0,Pressure,Lamine Yamal Nasraoui Ebana,Spain,False,51.900000000000006,False,False,False
6927,3942752,1,3,6,00:03:06.703,Pressure,Lamine Yamal Nasraoui Ebana,Spain,France,50.3,58.0,,0.455153,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,5,0,0,11,2,0,0,Pass,Kylian Mbappé Lottin,France,3.0,5.0,Ball Receipt*,Theo Bernard François Hernández,France,False,69.7,False,False,False
6928,3942752,1,3,6,00:03:06.914,Ball Receipt*,Theo Bernard François Hernández,France,France,70.8,19.6,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,3,0,3,1,1,0,Pressure,Lamine Yamal Nasraoui Ebana,Spain,3.0,6.0,Carry,Theo Bernard François Hernández,France,True,49.2,False,False,True
6929,3942752,1,3,6,00:03:06.914,Carry,Theo Bernard François Hernández,France,France,70.8,19.6,True,0.501035,From Goal Kick,,,,,,,,,,,,False,72.2,19.6,1.4000000000000057,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,3,0,3,1,1,0,Ball Receipt*,Theo Bernard François Hernández,France,3.0,6.0,Foul Committed,Lamine Yamal Nasraoui Ebana,Spain,False,49.2,False,False,False
6930,3942752,1,3,7,00:03:07.415,Foul Committed,Lamine Yamal Nasraoui Ebana,Spain,France,47.9,60.5,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,5,0,0,11,2,0,0,Carry,Theo Bernard François Hernández,France,3.0,6.0,Foul Won,Theo Bernard François Hernández,France,False,72.1,False,False,False
6931,3942752,1,3,7,00:03:07.415,Foul Won,Theo Bernard François Hernández,France,France,72.2,19.6,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,3,0,3,1,1,0,Foul Committed,Lamine Yamal Nasraoui Ebana,Spain,3.0,7.0,Pass,Adrien Rabiot,France,True,47.8,False,False,False
