event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Denmark_score,England_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
21998,3930171,1,1,24,00:01:24.950,Ball Receipt*,John Stones,England,England,46.8,40.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Kyle Walker,England,1.0,23.0,Carry,John Stones,England,True,73.2,False,False,False
21999,3930171,1,1,24,00:01:24.950,Carry,John Stones,England,England,46.8,40.5,,0.947193,From Throw In,,,,,,,,,,,,False,46.6,40.2,0.3605551275463942,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,John Stones,England,1.0,24.0,Pass,John Stones,England,True,73.2,False,False,False
22000,3930171,1,1,25,00:01:25.897,Pass,John Stones,England,England,46.6,40.2,,0.667274,From Throw In,Declan Rice,8.527602,Ground Pass,,-0.6857295,53.2,34.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,John Stones,England,1.0,24.0,Ball Receipt*,Declan Rice,England,True,73.4,False,False,False
22001,3930171,1,1,26,00:01:26.565,Ball Receipt*,Declan Rice,England,England,53.2,34.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,John Stones,England,1.0,25.0,Pass,Declan Rice,England,True,66.8,False,False,False
22002,3930171,1,1,26,00:01:26.565,Pass,Declan Rice,England,England,53.8,35.3,,1.27557,From Throw In,John Stones,11.204017,Ground Pass,,3.1148133,42.6,35.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Declan Rice,England,1.0,26.0,Ball Receipt*,John Stones,England,True,66.2,False,False,False
22003,3930171,1,1,27,00:01:27.840,Ball Receipt*,John Stones,England,England,42.6,35.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Declan Rice,England,1.0,26.0,Carry,John Stones,England,True,77.4,False,False,False
22004,3930171,1,1,27,00:01:27.840,Carry,John Stones,England,England,42.6,35.6,True,0.464299,From Throw In,,,,,,,,,,,,False,41.0,32.3,3.667424164178454,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,John Stones,England,1.0,27.0,Pressure,Rasmus Winther Højlund,Denmark,False,77.4,False,False,False
22005,3930171,1,1,27,00:01:27.874,Pressure,Rasmus Winther Højlund,Denmark,England,74.2,45.9,,0.570005,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,0,1,1,0,0,Carry,John Stones,England,1.0,27.0,Pass,John Stones,England,False,45.8,False,False,False
22006,3930171,1,1,28,00:01:28.305,Pass,John Stones,England,England,41.0,32.3,True,1.319275,From Throw In,Marc Guehi,14.90302,Ground Pass,,-1.5506648,41.3,17.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pressure,Rasmus Winther Højlund,Denmark,1.0,27.0,Ball Receipt*,Marc Guehi,England,True,79.0,False,False,True
22007,3930171,1,1,29,00:01:29.624,Ball Receipt*,Marc Guehi,England,England,41.3,17.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,John Stones,England,1.0,28.0,Carry,Marc Guehi,England,True,78.7,False,False,False
22008,3930171,1,1,29,00:01:29.624,Carry,Marc Guehi,England,England,41.3,17.4,,0.496767,From Throw In,,,,,,,,,,,,False,41.0,16.9,0.5830951894845285,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Marc Guehi,England,1.0,29.0,Pass,Marc Guehi,England,True,78.7,False,False,False
22009,3930171,1,1,30,00:01:30.121,Pass,Marc Guehi,England,England,41.0,16.9,,0.784564,From Throw In,Declan Rice,7.029225,Ground Pass,,0.87605804,45.5,22.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Marc Guehi,England,1.0,29.0,Ball Receipt*,Declan Rice,England,True,79.0,False,False,False
22010,3930171,1,1,30,00:01:30.905,Ball Receipt*,Declan Rice,England,England,45.5,22.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Marc Guehi,England,1.0,30.0,Pass,Declan Rice,England,True,74.5,False,False,False
22011,3930171,1,1,30,00:01:30.905,Pass,Declan Rice,England,England,45.5,22.7,,1.289448,From Throw In,Kieran Trippier,20.56502,Ground Pass,,-0.70968115,61.1,9.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Declan Rice,England,1.0,30.0,Pressure,Joachim Andersen,Denmark,False,74.5,False,False,False
22012,3930171,1,1,31,00:01:31.915,Pressure,Joachim Andersen,Denmark,England,58.8,73.8,,0.447295,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,0,1,1,0,0,Pass,Declan Rice,England,1.0,30.0,Ball Receipt*,Kieran Trippier,England,False,61.2,False,False,False
22013,3930171,1,1,32,00:01:32.195,Ball Receipt*,Kieran Trippier,England,England,61.1,9.3,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,1,0,0,0,Pressure,Joachim Andersen,Denmark,1.0,31.0,Pass,Kieran Trippier,England,True,58.9,False,False,True
22014,3930171,1,1,32,00:01:32.195,Pass,Kieran Trippier,England,England,61.3,7.7,True,0.770126,From Throw In,Phil Foden,6.6483083,Ground Pass,,-3.020969,54.7,6.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Kieran Trippier,England,1.0,32.0,Pressure,Joakim Mæhle,Denmark,False,58.7,False,False,False
22015,3930171,1,1,32,00:01:32.800,Pressure,Joakim Mæhle,Denmark,England,63.0,74.1,,0.585159,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,0,1,1,0,0,Pass,Kieran Trippier,England,1.0,32.0,Ball Receipt*,Phil Foden,England,False,57.0,False,False,False
22016,3930171,1,1,32,00:01:32.965,Ball Receipt*,Phil Foden,England,England,54.7,6.9,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Pressure,Joakim Mæhle,Denmark,1.0,32.0,Carry,Phil Foden,England,True,65.3,False,False,True
22017,3930171,1,1,32,00:01:32.965,Carry,Phil Foden,England,England,54.7,6.9,True,0.005228,From Throw In,,,,,,,,,,,,False,54.5,7.2,0.36055512754640034,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Phil Foden,England,1.0,32.0,Pass,Phil Foden,England,True,65.3,False,False,False
22018,3930171,1,1,32,00:01:32.970,Pass,Phil Foden,England,England,54.5,7.2,True,0.318402,From Throw In,Jude Bellingham,3.0413814,Ground Pass,,1.4056476,55.0,10.2,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Carry,Phil Foden,England,1.0,32.0,Ball Receipt*,Jude Bellingham,England,True,65.5,False,False,False
22019,3930171,1,1,33,00:01:33.288,Ball Receipt*,Jude Bellingham,England,England,55.0,10.2,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,1,0,1,0,Pass,Phil Foden,England,1.0,32.0,Pass,Jude Bellingham,England,True,65.0,False,False,False
22020,3930171,1,1,33,00:01:33.288,Pass,Jude Bellingham,England,England,55.0,10.2,True,0.440075,From Throw In,Phil Foden,3.4,Ground Pass,,-2.0607536,53.4,7.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,1,0,1,0,Ball Receipt*,Jude Bellingham,England,1.0,33.0,Ball Receipt*,Phil Foden,England,True,65.0,False,False,False
22021,3930171,1,1,33,00:01:33.728,Ball Receipt*,Phil Foden,England,England,53.4,7.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Pass,Jude Bellingham,England,1.0,33.0,Carry,Phil Foden,England,True,66.6,False,False,False
22022,3930171,1,1,33,00:01:33.728,Carry,Phil Foden,England,England,53.4,7.2,,1.677569,From Throw In,,,,,,,,,,,,False,49.2,21.8,15.192103211866355,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Phil Foden,England,1.0,33.0,Pass,Phil Foden,England,True,66.6,False,False,False
22023,3930171,1,1,35,00:01:35.406,Pass,Phil Foden,England,England,49.2,21.8,,1.274969,From Throw In,Trent Alexander-Arnold,14.122323,Ground Pass,,1.784857,46.2,35.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Carry,Phil Foden,England,1.0,33.0,Ball Receipt*,Trent Alexander-Arnold,England,True,70.8,False,False,False
22024,3930171,1,1,36,00:01:36.681,Ball Receipt*,Trent Alexander-Arnold,England,England,46.2,35.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Phil Foden,England,1.0,35.0,Carry,Trent Alexander-Arnold,England,True,73.8,False,False,False
22025,3930171,1,1,36,00:01:36.681,Carry,Trent Alexander-Arnold,England,England,46.2,35.6,,0.795969,From Throw In,,,,,,,,,,,,False,47.6,33.5,2.523885892824793,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Trent Alexander-Arnold,England,1.0,36.0,Pass,Trent Alexander-Arnold,England,True,73.8,False,False,False
22026,3930171,1,1,37,00:01:37.477,Pass,Trent Alexander-Arnold,England,England,47.6,33.5,,1.090618,From Throw In,Declan Rice,10.24207,Ground Pass,,-2.0475435,42.9,24.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Trent Alexander-Arnold,England,1.0,36.0,Ball Receipt*,Declan Rice,England,True,72.4,False,False,False
22027,3930171,1,1,38,00:01:38.568,Ball Receipt*,Declan Rice,England,England,42.9,24.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Trent Alexander-Arnold,England,1.0,37.0,Carry,Declan Rice,England,True,77.1,False,False,False
22028,3930171,1,1,38,00:01:38.568,Carry,Declan Rice,England,England,42.9,24.4,,0.629784,From Throw In,,,,,,,,,,,,False,42.9,26.9,2.5,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Declan Rice,England,1.0,38.0,Pass,Declan Rice,England,True,77.1,False,False,False
22029,3930171,1,1,39,00:01:39.197,Pass,Declan Rice,England,England,42.9,26.9,,1.506606,From Throw In,Kyle Walker,33.308857,Low Pass,,1.3957763,48.7,59.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Declan Rice,England,1.0,38.0,Ball Receipt*,Kyle Walker,England,True,77.1,False,False,False
22030,3930171,1,1,40,00:01:40.704,Ball Receipt*,Kyle Walker,England,England,48.7,59.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Declan Rice,England,1.0,39.0,Carry,Kyle Walker,England,True,71.3,False,False,False
22031,3930171,1,1,40,00:01:40.704,Carry,Kyle Walker,England,England,48.7,59.7,,1.789822,From Throw In,,,,,,,,,,,,False,57.5,61.4,8.962700485902669,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Kyle Walker,England,1.0,40.0,Pass,Kyle Walker,England,True,71.3,False,False,False
22032,3930171,1,1,42,00:01:42.494,Pass,Kyle Walker,England,England,57.5,61.4,,1.585382,From Throw In,Bukayo Saka,25.703114,Ground Pass,,0.62793815,78.3,76.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Kyle Walker,England,1.0,40.0,Ball Receipt*,Bukayo Saka,England,True,62.5,False,False,False
22033,3930171,1,1,44,00:01:44.079,Ball Receipt*,Bukayo Saka,England,England,78.3,76.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,0,0,Pass,Kyle Walker,England,1.0,42.0,Carry,Bukayo Saka,England,True,41.7,False,False,False
22034,3930171,1,1,44,00:01:44.079,Carry,Bukayo Saka,England,England,78.3,76.5,,2.853034,From Throw In,,,,,,,,,,,,False,88.0,72.3,10.570241246064354,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Bukayo Saka,England,1.0,44.0,Pass,Bukayo Saka,England,True,41.7,False,False,False
22035,3930171,1,1,46,00:01:46.932,Pass,Bukayo Saka,England,England,88.0,72.3,,2.019904,From Throw In,Kyle Walker,28.416368,Ground Pass,,-0.12348201,116.2,68.8,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,0,0,Carry,Bukayo Saka,England,1.0,44.0,Ball Receipt*,Kyle Walker,England,True,32.0,False,False,False
22036,3930171,1,1,48,00:01:48.952,Ball Receipt*,Kyle Walker,England,England,116.2,68.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Bukayo Saka,England,1.0,46.0,Carry,Kyle Walker,England,True,3.799999999999997,False,True,False
22037,3930171,1,1,48,00:01:48.952,Carry,Kyle Walker,England,England,116.2,68.8,,0.227368,From Throw In,,,,,,,,,,,,False,116.2,68.8,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Kyle Walker,England,1.0,48.0,Pass,Kyle Walker,England,True,3.799999999999997,False,True,False
22038,3930171,1,1,49,00:01:49.179,Pass,Kyle Walker,England,England,116.2,68.8,,1.154027,From Throw In,Phil Foden,21.903652,Ground Pass,Incomplete,-1.5525335,116.6,46.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Kyle Walker,England,1.0,48.0,Ball Receipt*,Phil Foden,England,True,3.799999999999997,False,True,False
22039,3930171,1,1,50,00:01:50.334,Ball Receipt*,Phil Foden,England,England,115.7,36.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Pass,Kyle Walker,England,1.0,49.0,Clearance,Jannik Vestergaard,Denmark,False,4.299999999999997,False,True,False
22040,3930171,1,1,50,00:01:50.334,Clearance,Jannik Vestergaard,Denmark,England,3.5,33.2,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,0,1,1,0,0,Ball Receipt*,Phil Foden,England,1.0,50.0,Pass,Bukayo Saka,England,False,116.5,False,False,False
22041,3930171,1,1,55,00:01:55.465,Pass,Bukayo Saka,England,England,100.4,80.0,,2.000393,From Throw In,Trent Alexander-Arnold,22.92706,Low Pass,,-2.8129456,78.7,72.6,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,0,0,Clearance,Jannik Vestergaard,Denmark,1.0,50.0,Ball Receipt*,Trent Alexander-Arnold,England,True,19.599999999999994,False,True,False
22042,3930171,1,1,57,00:01:57.465,Ball Receipt*,Trent Alexander-Arnold,England,England,78.7,72.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Bukayo Saka,England,1.0,55.0,Pass,Trent Alexander-Arnold,England,True,41.3,False,False,False
22043,3930171,1,1,59,00:01:59.522,Pass,Trent Alexander-Arnold,England,England,78.3,66.0,,1.26447,From Throw In,John Stones,12.374571,Ground Pass,,-2.3504803,69.6,57.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Trent Alexander-Arnold,England,1.0,57.0,Ball Receipt*,John Stones,England,True,41.7,False,False,False
22044,3930171,1,2,0,00:02:00.786,Ball Receipt*,John Stones,England,England,69.6,57.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Trent Alexander-Arnold,England,1.0,59.0,Carry,John Stones,England,True,50.400000000000006,False,False,False
22045,3930171,1,2,0,00:02:00.786,Carry,John Stones,England,England,69.6,57.2,,0.737306,From Throw In,,,,,,,,,,,,False,69.6,57.6,0.3999999999999986,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,John Stones,England,2.0,0.0,Pass,John Stones,England,True,50.400000000000006,False,False,False
22046,3930171,1,2,1,00:02:01.524,Pass,John Stones,England,England,69.6,57.6,,1.933415,From Throw In,Bukayo Saka,27.13098,Ground Pass,,0.725418,89.9,75.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,John Stones,England,2.0,0.0,Ball Receipt*,Bukayo Saka,England,True,50.400000000000006,False,False,False
22047,3930171,1,2,3,00:02:03.457,Ball Receipt*,Bukayo Saka,England,England,89.9,75.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,0,0,Pass,John Stones,England,2.0,1.0,Carry,Bukayo Saka,England,True,30.099999999999994,False,False,False
22048,3930171,1,2,3,00:02:03.457,Carry,Bukayo Saka,England,England,89.9,75.6,,3.992699,From Throw In,,,,,,,,,,,,False,92.5,72.1,4.3600458713183246,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Bukayo Saka,England,2.0,3.0,Pass,Bukayo Saka,England,True,30.099999999999994,False,False,False
22049,3930171,1,2,7,00:02:07.450,Pass,Bukayo Saka,England,England,92.5,72.1,,1.732882,From Throw In,Trent Alexander-Arnold,17.042301,Ground Pass,,-3.0711212,75.5,70.9,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,1,0,0,0,Carry,Bukayo Saka,England,2.0,3.0,Ball Receipt*,Trent Alexander-Arnold,England,True,27.5,False,False,False
22050,3930171,1,2,9,00:02:09.183,Ball Receipt*,Trent Alexander-Arnold,England,England,75.5,70.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Bukayo Saka,England,2.0,7.0,Carry,Trent Alexander-Arnold,England,True,44.5,False,False,False
22051,3930171,1,2,9,00:02:09.183,Carry,Trent Alexander-Arnold,England,England,75.5,70.9,,1.955927,From Throw In,,,,,,,,,,,,False,77.8,70.2,2.4041630560342595,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Trent Alexander-Arnold,England,2.0,9.0,Pass,Trent Alexander-Arnold,England,True,44.5,False,False,False
22052,3930171,1,2,11,00:02:11.138,Pass,Trent Alexander-Arnold,England,England,77.8,70.2,,1.125788,From Throw In,Kyle Walker,7.441102,Ground Pass,,0.71883,83.4,75.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Trent Alexander-Arnold,England,2.0,9.0,Ball Receipt*,Kyle Walker,England,True,42.2,False,False,False
22053,3930171,1,2,12,00:02:12.264,Ball Receipt*,Kyle Walker,England,England,83.4,75.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Trent Alexander-Arnold,England,2.0,11.0,Pass,Kyle Walker,England,True,36.599999999999994,False,False,False
22054,3930171,1,2,12,00:02:12.264,Pass,Kyle Walker,England,England,83.4,75.1,,0.98621,From Throw In,Trent Alexander-Arnold,9.577056,Ground Pass,,-2.6405792,75.0,70.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Kyle Walker,England,2.0,12.0,Ball Receipt*,Trent Alexander-Arnold,England,True,36.599999999999994,False,False,False
22055,3930171,1,2,13,00:02:13.250,Ball Receipt*,Trent Alexander-Arnold,England,England,75.0,70.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Kyle Walker,England,2.0,12.0,Carry,Trent Alexander-Arnold,England,True,45.0,False,False,False
22056,3930171,1,2,13,00:02:13.250,Carry,Trent Alexander-Arnold,England,England,75.0,70.5,,0.802133,From Throw In,,,,,,,,,,,,False,75.0,70.5,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Trent Alexander-Arnold,England,2.0,13.0,Pass,Trent Alexander-Arnold,England,True,45.0,False,False,False
22057,3930171,1,2,14,00:02:14.053,Pass,Trent Alexander-Arnold,England,England,75.0,70.5,,0.822378,From Throw In,Declan Rice,14.676852,Ground Pass,,-1.0736247,82.0,57.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Trent Alexander-Arnold,England,2.0,13.0,Ball Receipt*,Declan Rice,England,True,45.0,False,False,False
22058,3930171,1,2,14,00:02:14.875,Ball Receipt*,Declan Rice,England,England,82.0,57.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Trent Alexander-Arnold,England,2.0,14.0,Carry,Declan Rice,England,True,38.0,False,False,False
22059,3930171,1,2,14,00:02:14.875,Carry,Declan Rice,England,England,82.0,57.6,,0.057218,From Throw In,,,,,,,,,,,,False,82.0,57.2,0.3999999999999986,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Declan Rice,England,2.0,14.0,Pass,Declan Rice,England,True,38.0,False,False,False
22060,3930171,1,2,14,00:02:14.932,Pass,Declan Rice,England,England,82.0,57.2,,2.516817,From Throw In,Trent Alexander-Arnold,23.184692,Ground Pass,,2.0749624,70.8,77.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Declan Rice,England,2.0,14.0,Ball Receipt*,Trent Alexander-Arnold,England,True,38.0,False,False,False
22061,3930171,1,2,17,00:02:17.449,Ball Receipt*,Trent Alexander-Arnold,England,England,70.8,77.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Declan Rice,England,2.0,14.0,Pass,Trent Alexander-Arnold,England,True,49.2,False,False,False
22062,3930171,1,2,17,00:02:17.449,Pass,Trent Alexander-Arnold,England,England,69.9,77.7,,2.960284,From Throw In,Jordan Pickford,43.974197,Low Pass,,-2.7023551,30.1,59.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Trent Alexander-Arnold,England,2.0,17.0,Ball Receipt*,Jordan Pickford,England,True,50.099999999999994,False,False,False
22063,3930171,1,2,20,00:02:20.409,Ball Receipt*,Jordan Pickford,England,England,30.1,59.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,1,0,0,0,Pass,Trent Alexander-Arnold,England,2.0,17.0,Carry,Jordan Pickford,England,True,89.9,False,False,False
22064,3930171,1,2,20,00:02:20.409,Carry,Jordan Pickford,England,England,30.1,59.0,,2.290346,From Throw In,,,,,,,,,,,,False,27.1,51.9,7.7077882690172554,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Jordan Pickford,England,2.0,20.0,Pass,Jordan Pickford,England,True,89.9,False,False,False
22065,3930171,1,2,22,00:02:22.700,Pass,Jordan Pickford,England,England,27.1,51.9,,3.608595,From Throw In,Phil Foden,74.250725,High Pass,Incomplete,-0.6871509,84.5,4.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,1,0,0,0,Carry,Jordan Pickford,England,2.0,20.0,Ball Receipt*,Phil Foden,England,True,92.9,False,False,False
22066,3930171,1,2,26,00:02:26.308,Ball Receipt*,Phil Foden,England,England,83.8,3.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Pass,Jordan Pickford,England,2.0,22.0,Pass,Joakim Mæhle,Denmark,False,36.2,False,False,False
