event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Ukraine_score,Belgium_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
35829,3938645,1,14,27,00:14:27.982,Ball Receipt*,Vitalii Mykolenko,Ukraine,Ukraine,93.1,16.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Mykola Shaparenko,Ukraine,14.0,26.0,Carry,Vitalii Mykolenko,Ukraine,True,26.900000000000006,False,False,False
35830,3938645,1,14,27,00:14:27.982,Carry,Vitalii Mykolenko,Ukraine,Ukraine,93.1,16.1,,1.895484,From Goal Kick,,,,,,,,,,,,False,92.9,5.6,10.501904589168578,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Vitalii Mykolenko,Ukraine,14.0,27.0,Pass,Vitalii Mykolenko,Ukraine,True,26.900000000000006,False,False,False
35831,3938645,1,14,29,00:14:29.877,Pass,Vitalii Mykolenko,Ukraine,Ukraine,92.9,5.6,,0.94671,From Goal Kick,Mykola Shaparenko,14.378108,Ground Pass,,1.9784279,87.2,18.8,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Vitalii Mykolenko,Ukraine,14.0,27.0,Ball Receipt*,Mykola Shaparenko,Ukraine,True,27.099999999999994,False,False,False
35832,3938645,1,14,30,00:14:30.824,Ball Receipt*,Mykola Shaparenko,Ukraine,Ukraine,87.2,18.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Pass,Vitalii Mykolenko,Ukraine,14.0,29.0,Carry,Mykola Shaparenko,Ukraine,True,32.8,False,False,False
35833,3938645,1,14,30,00:14:30.824,Carry,Mykola Shaparenko,Ukraine,Ukraine,87.2,18.8,,1.219568,From Goal Kick,,,,,,,,,,,,False,85.1,18.6,2.109502310972907,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Ball Receipt*,Mykola Shaparenko,Ukraine,14.0,30.0,Pass,Mykola Shaparenko,Ukraine,True,32.8,False,False,False
35834,3938645,1,14,32,00:14:32.043,Pass,Mykola Shaparenko,Ukraine,Ukraine,85.1,18.6,,1.089448,From Goal Kick,Mykola Matvienko,8.28734,Ground Pass,,-1.7161063,83.9,10.4,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Carry,Mykola Shaparenko,Ukraine,14.0,30.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,34.900000000000006,False,False,False
35835,3938645,1,14,33,00:14:33.133,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,83.9,10.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Mykola Shaparenko,Ukraine,14.0,32.0,Carry,Mykola Matvienko,Ukraine,True,36.099999999999994,False,False,False
35836,3938645,1,14,33,00:14:33.133,Carry,Mykola Matvienko,Ukraine,Ukraine,83.9,10.4,,0.569636,From Goal Kick,,,,,,,,,,,,False,83.9,9.6,0.8000000000000007,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,14.0,33.0,Pass,Mykola Matvienko,Ukraine,True,36.099999999999994,False,False,False
35837,3938645,1,14,33,00:14:33.702,Pass,Mykola Matvienko,Ukraine,Ukraine,83.9,9.6,,0.618115,From Goal Kick,Mykola Shaparenko,8.221922,Ground Pass,,1.8925469,81.3,17.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Mykola Matvienko,Ukraine,14.0,33.0,Ball Receipt*,Mykola Shaparenko,Ukraine,True,36.099999999999994,False,False,False
35838,3938645,1,14,34,00:14:34.321,Ball Receipt*,Mykola Shaparenko,Ukraine,Ukraine,81.3,17.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Pass,Mykola Matvienko,Ukraine,14.0,33.0,Pass,Mykola Shaparenko,Ukraine,True,38.7,False,False,False
35839,3938645,1,14,34,00:14:34.321,Pass,Mykola Shaparenko,Ukraine,Ukraine,81.3,17.4,,0.732515,From Goal Kick,Mykola Matvienko,8.367795,Ground Pass,,-1.3171222,83.4,9.3,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Ball Receipt*,Mykola Shaparenko,Ukraine,14.0,34.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,38.7,False,False,False
35840,3938645,1,14,35,00:14:35.053,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,83.4,9.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Mykola Shaparenko,Ukraine,14.0,34.0,Carry,Mykola Matvienko,Ukraine,True,36.599999999999994,False,False,False
35841,3938645,1,14,35,00:14:35.053,Carry,Mykola Matvienko,Ukraine,Ukraine,83.4,9.3,,3.272284,From Goal Kick,,,,,,,,,,,,False,69.5,21.4,18.428781837115555,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,14.0,35.0,Pass,Mykola Matvienko,Ukraine,True,36.599999999999994,False,False,False
35842,3938645,1,14,38,00:14:38.325,Pass,Mykola Matvienko,Ukraine,Ukraine,69.5,21.4,,1.727961,From Goal Kick,Illia Zabarnyi,27.644892,Ground Pass,,2.011794,57.7,46.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Mykola Matvienko,Ukraine,14.0,35.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,50.5,False,False,False
35843,3938645,1,14,40,00:14:40.053,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,57.7,46.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Mykola Matvienko,Ukraine,14.0,38.0,Carry,Illia Zabarnyi,Ukraine,True,62.3,False,False,False
35844,3938645,1,14,40,00:14:40.053,Carry,Illia Zabarnyi,Ukraine,Ukraine,57.7,46.4,,2.646598,From Goal Kick,,,,,,,,,,,,False,64.7,44.3,7.3082145562373855,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,14.0,40.0,Pass,Illia Zabarnyi,Ukraine,True,62.3,False,False,False
35845,3938645,1,14,42,00:14:42.700,Pass,Illia Zabarnyi,Ukraine,Ukraine,64.7,44.3,,2.88412,From Goal Kick,Vitalii Mykolenko,56.904305,High Pass,,-0.6558028,109.8,9.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Illia Zabarnyi,Ukraine,14.0,40.0,Ball Receipt*,Vitalii Mykolenko,Ukraine,True,55.3,False,False,False
35846,3938645,1,14,45,00:14:45.584,Ball Receipt*,Vitalii Mykolenko,Ukraine,Ukraine,109.8,9.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Illia Zabarnyi,Ukraine,14.0,42.0,Miscontrol,Vitalii Mykolenko,Ukraine,True,10.200000000000003,False,True,False
35847,3938645,1,14,45,00:14:45.584,Miscontrol,Vitalii Mykolenko,Ukraine,Ukraine,109.8,9.6,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Vitalii Mykolenko,Ukraine,14.0,45.0,Duel,Vitalii Mykolenko,Ukraine,True,10.200000000000003,False,True,False
35848,3938645,1,14,46,00:14:46.542,Duel,Vitalii Mykolenko,Ukraine,Ukraine,111.0,12.3,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Miscontrol,Vitalii Mykolenko,Ukraine,14.0,45.0,Clearance,Timothy Castagne,Belgium,False,9.0,False,True,False
35849,3938645,1,14,46,00:14:46.542,Clearance,Timothy Castagne,Belgium,Ukraine,9.1,67.8,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,2,1,0,0,Duel,Vitalii Mykolenko,Ukraine,14.0,46.0,Pass,Vitalii Mykolenko,Ukraine,False,110.9,False,False,False
35850,3938645,1,14,51,00:14:51.342,Pass,Vitalii Mykolenko,Ukraine,Ukraine,105.1,0.1,,1.778332,From Throw In,Mykola Matvienko,23.93533,Low Pass,,2.705975,83.4,10.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Clearance,Timothy Castagne,Belgium,14.0,46.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,14.900000000000006,False,True,False
35851,3938645,1,14,53,00:14:53.120,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,83.4,10.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Vitalii Mykolenko,Ukraine,14.0,51.0,Carry,Mykola Matvienko,Ukraine,True,36.599999999999994,False,False,False
35852,3938645,1,14,53,00:14:53.120,Carry,Mykola Matvienko,Ukraine,Ukraine,83.4,10.2,,3.636921,From Throw In,,,,,,,,,,,,False,82.4,11.0,1.2806248474865702,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,14.0,53.0,Pass,Mykola Matvienko,Ukraine,True,36.599999999999994,False,False,False
35853,3938645,1,14,56,00:14:56.757,Pass,Mykola Matvienko,Ukraine,Ukraine,82.4,11.0,,1.01724,From Throw In,Volodymyr Brazhko,11.136427,Ground Pass,,2.0464916,77.3,20.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Mykola Matvienko,Ukraine,14.0,53.0,Ball Receipt*,Volodymyr Brazhko,Ukraine,True,37.599999999999994,False,False,False
35854,3938645,1,14,57,00:14:57.774,Ball Receipt*,Volodymyr Brazhko,Ukraine,Ukraine,77.3,20.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Pass,Mykola Matvienko,Ukraine,14.0,56.0,Carry,Volodymyr Brazhko,Ukraine,True,42.7,False,False,False
35855,3938645,1,14,57,00:14:57.774,Carry,Volodymyr Brazhko,Ukraine,Ukraine,77.3,20.9,,0.951969,From Throw In,,,,,,,,,,,,False,74.4,21.4,2.942787793912424,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Volodymyr Brazhko,Ukraine,14.0,57.0,Pass,Volodymyr Brazhko,Ukraine,True,42.7,False,False,False
35856,3938645,1,14,58,00:14:58.726,Pass,Volodymyr Brazhko,Ukraine,Ukraine,74.4,21.4,,1.491413,From Throw In,Illia Zabarnyi,24.20124,Ground Pass,,2.010419,64.1,43.3,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Carry,Volodymyr Brazhko,Ukraine,14.0,57.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,45.599999999999994,False,False,False
35857,3938645,1,15,0,00:15:00.218,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,64.1,43.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Volodymyr Brazhko,Ukraine,14.0,58.0,Carry,Illia Zabarnyi,Ukraine,True,55.900000000000006,False,False,False
35858,3938645,1,15,0,00:15:00.218,Carry,Illia Zabarnyi,Ukraine,Ukraine,64.1,43.3,,2.13515,From Throw In,,,,,,,,,,,,False,65.5,40.9,2.778488797889963,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,15.0,0.0,Pass,Illia Zabarnyi,Ukraine,True,55.900000000000006,False,False,False
35859,3938645,1,15,2,00:15:02.353,Pass,Illia Zabarnyi,Ukraine,Ukraine,65.5,40.9,,0.639229,From Throw In,Georgiy Sudakov,12.330855,Ground Pass,,-0.5362471,76.1,34.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Illia Zabarnyi,Ukraine,15.0,0.0,Ball Receipt*,Georgiy Sudakov,Ukraine,True,54.5,False,False,False
35860,3938645,1,15,2,00:15:02.992,Ball Receipt*,Georgiy Sudakov,Ukraine,Ukraine,76.1,34.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Pass,Illia Zabarnyi,Ukraine,15.0,2.0,Carry,Georgiy Sudakov,Ukraine,True,43.900000000000006,False,False,False
35861,3938645,1,15,2,00:15:02.992,Carry,Georgiy Sudakov,Ukraine,Ukraine,76.1,34.6,,0.631317,From Throw In,,,,,,,,,,,,False,76.1,34.6,0.0,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Georgiy Sudakov,Ukraine,15.0,2.0,Pass,Georgiy Sudakov,Ukraine,True,43.900000000000006,False,False,False
35862,3938645,1,15,3,00:15:03.623,Pass,Georgiy Sudakov,Ukraine,Ukraine,76.1,34.6,,0.594624,From Throw In,Mykola Shaparenko,7.4,Ground Pass,,-1.5707964,76.1,27.2,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Carry,Georgiy Sudakov,Ukraine,15.0,2.0,Ball Receipt*,Mykola Shaparenko,Ukraine,True,43.900000000000006,False,False,False
35863,3938645,1,15,4,00:15:04.218,Ball Receipt*,Mykola Shaparenko,Ukraine,Ukraine,76.1,27.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Pass,Georgiy Sudakov,Ukraine,15.0,3.0,Carry,Mykola Shaparenko,Ukraine,True,43.900000000000006,False,False,False
35864,3938645,1,15,4,00:15:04.218,Carry,Mykola Shaparenko,Ukraine,Ukraine,76.1,27.2,,2.383568,From Throw In,,,,,,,,,,,,False,76.1,27.2,0.0,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Ball Receipt*,Mykola Shaparenko,Ukraine,15.0,4.0,Pass,Mykola Shaparenko,Ukraine,True,43.900000000000006,False,False,False
35865,3938645,1,15,6,00:15:06.602,Pass,Mykola Shaparenko,Ukraine,Ukraine,76.1,27.2,,1.394268,From Throw In,Mykola Matvienko,14.464093,Ground Pass,,-1.8509953,72.1,13.3,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Carry,Mykola Shaparenko,Ukraine,15.0,4.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,43.900000000000006,False,False,False
35866,3938645,1,15,7,00:15:07.996,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,72.1,13.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Mykola Shaparenko,Ukraine,15.0,6.0,Carry,Mykola Matvienko,Ukraine,True,47.900000000000006,False,False,False
35867,3938645,1,15,7,00:15:07.996,Carry,Mykola Matvienko,Ukraine,Ukraine,72.1,13.3,,1.92888,From Throw In,,,,,,,,,,,,False,76.5,12.3,4.512205669071396,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,15.0,7.0,Pass,Mykola Matvienko,Ukraine,True,47.900000000000006,False,False,False
35868,3938645,1,15,9,00:15:09.925,Pass,Mykola Matvienko,Ukraine,Ukraine,76.5,12.3,,0.94504,From Throw In,Vitalii Mykolenko,10.897706,Ground Pass,,-0.7464568,84.5,4.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Mykola Matvienko,Ukraine,15.0,7.0,Ball Receipt*,Vitalii Mykolenko,Ukraine,True,43.5,False,False,False
35869,3938645,1,15,10,00:15:10.870,Ball Receipt*,Vitalii Mykolenko,Ukraine,Ukraine,84.5,4.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Mykola Matvienko,Ukraine,15.0,9.0,Carry,Vitalii Mykolenko,Ukraine,True,35.5,False,False,False
35870,3938645,1,15,10,00:15:10.870,Carry,Vitalii Mykolenko,Ukraine,Ukraine,84.5,4.9,,0.891265,From Throw In,,,,,,,,,,,,False,84.5,4.9,0.0,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Vitalii Mykolenko,Ukraine,15.0,10.0,Pass,Vitalii Mykolenko,Ukraine,True,35.5,False,False,False
35871,3938645,1,15,11,00:15:11.761,Pass,Vitalii Mykolenko,Ukraine,Ukraine,84.5,4.9,,1.008738,From Throw In,Mykola Shaparenko,11.819053,Ground Pass,,2.314303,76.5,13.6,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Vitalii Mykolenko,Ukraine,15.0,10.0,Ball Receipt*,Mykola Shaparenko,Ukraine,True,35.5,False,False,False
35872,3938645,1,15,12,00:15:12.770,Ball Receipt*,Mykola Shaparenko,Ukraine,Ukraine,76.5,13.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Pass,Vitalii Mykolenko,Ukraine,15.0,11.0,Carry,Mykola Shaparenko,Ukraine,True,43.5,False,False,False
35873,3938645,1,15,12,00:15:12.770,Carry,Mykola Shaparenko,Ukraine,Ukraine,76.5,13.6,,2.300919,From Throw In,,,,,,,,,,,,False,70.2,19.9,8.909545442950495,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Ball Receipt*,Mykola Shaparenko,Ukraine,15.0,12.0,Pass,Mykola Shaparenko,Ukraine,True,43.5,False,False,False
35874,3938645,1,15,15,00:15:15.071,Pass,Mykola Shaparenko,Ukraine,Ukraine,70.2,19.9,,0.86497,From Throw In,Volodymyr Brazhko,14.1,Ground Pass,,1.5707964,70.2,34.0,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,4,1,0,Carry,Mykola Shaparenko,Ukraine,15.0,12.0,Ball Receipt*,Volodymyr Brazhko,Ukraine,True,49.8,False,False,False
35875,3938645,1,15,15,00:15:15.936,Ball Receipt*,Volodymyr Brazhko,Ukraine,Ukraine,70.2,34.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Pass,Mykola Shaparenko,Ukraine,15.0,15.0,Carry,Volodymyr Brazhko,Ukraine,True,49.8,False,False,False
35876,3938645,1,15,15,00:15:15.936,Carry,Volodymyr Brazhko,Ukraine,Ukraine,70.2,34.0,,1.224342,From Throw In,,,,,,,,,,,,False,67.9,37.2,3.9408120990476068,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Volodymyr Brazhko,Ukraine,15.0,15.0,Pass,Volodymyr Brazhko,Ukraine,True,49.8,False,False,False
35877,3938645,1,15,17,00:15:17.160,Pass,Volodymyr Brazhko,Ukraine,Ukraine,67.9,37.2,,2.278473,From Throw In,Oleksandr Tymchyk,42.867237,High Pass,Out,1.6268125,65.5,80.0,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Carry,Volodymyr Brazhko,Ukraine,15.0,15.0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,True,52.099999999999994,False,False,False
35878,3938645,1,15,19,00:15:19.438,Ball Receipt*,Oleksandr Tymchyk,Ukraine,Ukraine,68.7,76.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Volodymyr Brazhko,Ukraine,15.0,17.0,Pass,Arthur Theate,Belgium,False,51.3,False,False,False
35879,3938645,1,15,27,00:15:27.887,Pass,Arthur Theate,Belgium,Belgium,49.3,0.1,,1.456671,From Throw In,Jan Vertonghen,24.78326,High Pass,,2.5894089,28.2,13.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,15.0,19.0,Ball Receipt*,Jan Vertonghen,Belgium,True,70.7,False,False,False
35880,3938645,1,15,29,00:15:29.344,Ball Receipt*,Jan Vertonghen,Belgium,Belgium,28.2,13.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Arthur Theate,Belgium,15.0,27.0,Pass,Jan Vertonghen,Belgium,True,91.8,False,False,False
35881,3938645,1,15,30,00:15:30.376,Pass,Jan Vertonghen,Belgium,Belgium,13.7,21.3,,1.608397,From Throw In,Koen Casteels,16.317474,Ground Pass,,1.8886709,8.6,36.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,15.0,29.0,Ball Receipt*,Koen Casteels,Belgium,True,106.3,False,False,False
35882,3938645,1,15,31,00:15:31.984,Ball Receipt*,Koen Casteels,Belgium,Belgium,8.6,36.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,1,0,0,Pass,Jan Vertonghen,Belgium,15.0,30.0,Carry,Koen Casteels,Belgium,True,111.4,False,False,False
35883,3938645,1,15,31,00:15:31.984,Carry,Koen Casteels,Belgium,Belgium,8.6,36.8,,1.132737,From Throw In,,,,,,,,,,,,False,8.6,40.8,4.0,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Koen Casteels,Belgium,15.0,31.0,Pass,Koen Casteels,Belgium,True,111.4,False,False,False
35884,3938645,1,15,33,00:15:33.117,Pass,Koen Casteels,Belgium,Belgium,8.6,40.8,,1.403824,From Throw In,Wout Faes,17.046993,Ground Pass,,1.1859326,15.0,56.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,1,0,0,Carry,Koen Casteels,Belgium,15.0,31.0,Ball Receipt*,Wout Faes,Belgium,True,111.4,False,False,False
35885,3938645,1,15,34,00:15:34.520,Ball Receipt*,Wout Faes,Belgium,Belgium,15.0,56.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Koen Casteels,Belgium,15.0,33.0,Carry,Wout Faes,Belgium,True,105.0,False,False,False
35886,3938645,1,15,34,00:15:34.520,Carry,Wout Faes,Belgium,Belgium,15.0,56.6,,0.040000003,From Throw In,,,,,,,,,,,,False,15.6,56.6,0.5999999999999996,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Wout Faes,Belgium,15.0,34.0,Pass,Wout Faes,Belgium,True,105.0,False,False,False
35887,3938645,1,15,34,00:15:34.560,Pass,Wout Faes,Belgium,Belgium,15.6,56.6,,1.651844,From Throw In,Koen Casteels,16.462381,Ground Pass,,-2.0099924,8.6,41.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Carry,Wout Faes,Belgium,15.0,34.0,Ball Receipt*,Koen Casteels,Belgium,True,104.4,False,False,False
35888,3938645,1,15,36,00:15:36.212,Ball Receipt*,Koen Casteels,Belgium,Belgium,8.6,41.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,1,0,0,Pass,Wout Faes,Belgium,15.0,34.0,Carry,Koen Casteels,Belgium,True,111.4,False,False,False
35889,3938645,1,15,36,00:15:36.212,Carry,Koen Casteels,Belgium,Belgium,8.6,41.7,,1.232127,From Throw In,,,,,,,,,,,,False,8.0,39.2,2.570992026436488,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Koen Casteels,Belgium,15.0,36.0,Pass,Koen Casteels,Belgium,True,111.4,False,False,False
35890,3938645,1,15,37,00:15:37.444,Pass,Koen Casteels,Belgium,Belgium,8.0,39.2,,1.889293,From Throw In,Jan Vertonghen,29.415133,Ground Pass,,-1.482291,10.6,9.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,1,0,0,Carry,Koen Casteels,Belgium,15.0,36.0,Ball Receipt*,Jan Vertonghen,Belgium,True,112.0,False,False,False
35891,3938645,1,15,39,00:15:39.334,Ball Receipt*,Jan Vertonghen,Belgium,Belgium,10.6,9.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Koen Casteels,Belgium,15.0,37.0,Carry,Jan Vertonghen,Belgium,True,109.4,False,False,False
35892,3938645,1,15,39,00:15:39.334,Carry,Jan Vertonghen,Belgium,Belgium,10.6,9.9,True,3.039756,From Throw In,,,,,,,,,,,,False,23.2,4.8,13.59301291105103,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,15.0,39.0,Pressure,Artem Dovbyk,Ukraine,False,109.4,False,False,False
