event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Georgia_score,Portugal_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
127804,3938644,1,0,47,00:00:47.906,Carry,João Neves,Portugal,Portugal,71.3,60.7,True,0.040000003,Regular Play,,,,,,,,,,,,False,69.9,58.3,2.7784887978899615,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,João Neves,Portugal,0.0,47.0,Pass,João Neves,Portugal,True,48.7,False,False,False
127805,3938644,1,0,47,00:00:47.946,Pass,João Neves,Portugal,Portugal,69.9,58.3,True,1.220761,Regular Play,António João Pereira Albuquerque Tavares Silva,14.337712,Ground Pass,,2.777924,56.5,63.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,5,1,0,0,Carry,João Neves,Portugal,0.0,47.0,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,True,50.099999999999994,False,False,False
127806,3938644,1,0,49,00:00:49.167,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,56.5,63.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Pass,João Neves,Portugal,0.0,47.0,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,True,63.5,False,False,False
127807,3938644,1,0,49,00:00:49.167,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,56.5,63.4,True,1.19172,Regular Play,,,,,,,,,,,,False,52.5,68.2,6.248199740725327,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,0.0,49.0,Pressure,Khvicha Kvaratskhelia,Georgia,False,63.5,False,False,False
127808,3938644,1,0,49,00:00:49.223,Pressure,Khvicha Kvaratskhelia,Georgia,Portugal,61.3,16.5,,1.056487,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,1,1,2,4,0,0,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,0.0,49.0,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,False,58.7,False,False,False
127809,3938644,1,0,50,00:00:50.359,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,52.5,68.2,,2.528925,Regular Play,Diogo Meireles Costa,36.43213,Ground Pass,,-2.5832844,21.6,48.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Pressure,Khvicha Kvaratskhelia,Georgia,0.0,49.0,Ball Receipt*,Diogo Meireles Costa,Portugal,True,67.5,False,False,True
127810,3938644,1,0,52,00:00:52.888,Ball Receipt*,Diogo Meireles Costa,Portugal,Portugal,21.6,48.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,5,1,0,0,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,0.0,50.0,Carry,Diogo Meireles Costa,Portugal,True,98.4,False,False,False
127811,3938644,1,0,52,00:00:52.888,Carry,Diogo Meireles Costa,Portugal,Portugal,21.6,48.9,,1.46618,Regular Play,,,,,,,,,,,,False,24.4,48.2,2.8861739379323588,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,Diogo Meireles Costa,Portugal,0.0,52.0,Pass,Diogo Meireles Costa,Portugal,True,98.4,False,False,False
127812,3938644,1,0,54,00:00:54.354,Pass,Diogo Meireles Costa,Portugal,Portugal,24.4,48.2,,1.741538,Regular Play,Gonçalo Bernardo Inácio,28.151731,Ground Pass,,-0.8105185,43.8,27.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,5,1,0,0,Carry,Diogo Meireles Costa,Portugal,0.0,52.0,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,True,95.6,False,False,False
127813,3938644,1,0,56,00:00:56.096,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,Portugal,43.8,27.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,5,1,0,0,Pass,Diogo Meireles Costa,Portugal,0.0,54.0,Carry,Gonçalo Bernardo Inácio,Portugal,True,76.2,False,False,False
127814,3938644,1,0,56,00:00:56.096,Carry,Gonçalo Bernardo Inácio,Portugal,Portugal,43.8,27.8,,1.593639,Regular Play,,,,,,,,,,,,False,54.2,16.7,15.21085138971518,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,0.0,56.0,Pass,Gonçalo Bernardo Inácio,Portugal,True,76.2,False,False,False
127815,3938644,1,0,57,00:00:57.689,Pass,Gonçalo Bernardo Inácio,Portugal,Portugal,54.2,16.7,,1.249893,Regular Play,Pedro Lomba Neto,12.868955,Ground Pass,,-0.68080884,64.2,8.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,5,1,0,0,Carry,Gonçalo Bernardo Inácio,Portugal,0.0,56.0,Ball Receipt*,Pedro Lomba Neto,Portugal,True,65.8,False,False,False
127816,3938644,1,0,58,00:00:58.939,Ball Receipt*,Pedro Lomba Neto,Portugal,Portugal,64.2,8.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,0,0,5,1,0,0,Pass,Gonçalo Bernardo Inácio,Portugal,0.0,57.0,Carry,Pedro Lomba Neto,Portugal,True,55.8,False,False,False
127817,3938644,1,0,58,00:00:58.939,Carry,Pedro Lomba Neto,Portugal,Portugal,64.2,8.6,,2.408931,Regular Play,,,,,,,,,,,,False,78.1,11.6,14.220056258679138,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,Pedro Lomba Neto,Portugal,0.0,58.0,Pass,Pedro Lomba Neto,Portugal,True,55.8,False,False,False
127818,3938644,1,1,1,00:01:01.348,Pass,Pedro Lomba Neto,Portugal,Portugal,78.1,11.6,,0.918922,Regular Play,João Félix Sequeira,6.6483083,Ground Pass,,-1.2966288,79.9,5.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,0,0,5,1,0,0,Carry,Pedro Lomba Neto,Portugal,0.0,58.0,Ball Receipt*,João Félix Sequeira,Portugal,True,41.900000000000006,False,False,False
127819,3938644,1,1,2,00:01:02.267,Ball Receipt*,João Félix Sequeira,Portugal,Portugal,79.9,5.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,0,0,5,1,0,0,Pass,Pedro Lomba Neto,Portugal,1.0,1.0,Carry,João Félix Sequeira,Portugal,True,40.099999999999994,False,False,False
127820,3938644,1,1,2,00:01:02.267,Carry,João Félix Sequeira,Portugal,Portugal,79.9,5.2,,1.523271,Regular Play,,,,,,,,,,,,False,80.1,5.7,0.5385164807134462,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,João Félix Sequeira,Portugal,1.0,2.0,Pass,João Félix Sequeira,Portugal,True,40.099999999999994,False,False,False
127821,3938644,1,1,3,00:01:03.790,Pass,João Félix Sequeira,Portugal,Portugal,80.1,5.7,,0.779316,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,9.123596,Ground Pass,,2.0246403,76.1,13.9,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,0,0,5,1,0,0,Carry,João Félix Sequeira,Portugal,1.0,2.0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,39.900000000000006,False,False,False
127822,3938644,1,1,4,00:01:04.570,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,76.1,13.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,5,1,0,0,Pass,João Félix Sequeira,Portugal,1.0,3.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,43.900000000000006,False,False,False
127823,3938644,1,1,4,00:01:04.570,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,76.1,13.9,,1.145615,Regular Play,Gonçalo Bernardo Inácio,6.2201285,Ground Pass,,-2.5045223,71.1,10.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,1.0,4.0,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,True,43.900000000000006,False,False,False
127824,3938644,1,1,5,00:01:05.715,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,Portugal,71.1,10.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,5,1,0,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,1.0,4.0,Carry,Gonçalo Bernardo Inácio,Portugal,True,48.900000000000006,False,False,False
127825,3938644,1,1,5,00:01:05.715,Carry,Gonçalo Bernardo Inácio,Portugal,Portugal,71.1,10.2,,0.207412,Regular Play,,,,,,,,,,,,False,71.1,10.2,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,1.0,5.0,Pass,Gonçalo Bernardo Inácio,Portugal,True,48.900000000000006,False,False,False
127826,3938644,1,1,5,00:01:05.923,Pass,Gonçalo Bernardo Inácio,Portugal,Portugal,71.1,10.2,,0.780241,Regular Play,João Félix Sequeira,8.386894,Ground Pass,,-0.68405163,77.6,4.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,5,1,0,0,Carry,Gonçalo Bernardo Inácio,Portugal,1.0,5.0,Ball Receipt*,João Félix Sequeira,Portugal,True,48.900000000000006,False,False,False
127827,3938644,1,1,6,00:01:06.703,Ball Receipt*,João Félix Sequeira,Portugal,Portugal,77.6,4.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,0,0,5,1,0,0,Pass,Gonçalo Bernardo Inácio,Portugal,1.0,5.0,Carry,João Félix Sequeira,Portugal,True,42.400000000000006,False,False,False
127828,3938644,1,1,6,00:01:06.703,Carry,João Félix Sequeira,Portugal,Portugal,77.6,4.9,,0.372472,Regular Play,,,,,,,,,,,,False,76.5,5.2,1.1401754250991325,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,João Félix Sequeira,Portugal,1.0,6.0,Pass,João Félix Sequeira,Portugal,True,42.400000000000006,False,False,False
127829,3938644,1,1,7,00:01:07.075,Pass,João Félix Sequeira,Portugal,Portugal,76.5,5.2,,0.959542,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,16.571058,Ground Pass,,1.9804424,69.9,20.4,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,0,0,5,1,0,0,Carry,João Félix Sequeira,Portugal,1.0,6.0,Pressure,Otar Kiteishvili,Georgia,False,43.5,False,False,False
127830,3938644,1,1,7,00:01:07.904,Pressure,Otar Kiteishvili,Georgia,Portugal,48.8,65.0,,0.361866,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,4,0,0,Pass,João Félix Sequeira,Portugal,1.0,7.0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,False,71.2,False,False,False
127831,3938644,1,1,8,00:01:08.035,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,69.9,20.4,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,5,1,0,0,Pressure,Otar Kiteishvili,Georgia,1.0,7.0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,50.099999999999994,False,False,True
127832,3938644,1,1,8,00:01:08.035,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,69.9,20.4,True,0.376288,Regular Play,,,,,,,,,,,,False,70.5,18.7,1.8027756377319921,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,1.0,8.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,50.099999999999994,False,False,False
127833,3938644,1,1,8,00:01:08.411,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,70.5,18.7,,1.295036,Regular Play,Danilo Luís Hélio Pereira,17.057842,Ground Pass,,2.725154,54.9,25.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,5,1,0,0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,1.0,8.0,Ball Receipt*,Danilo Luís Hélio Pereira,Portugal,True,49.5,False,False,False
127834,3938644,1,1,9,00:01:09.706,Ball Receipt*,Danilo Luís Hélio Pereira,Portugal,Portugal,54.9,25.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,0,0,5,1,0,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,1.0,8.0,Carry,Danilo Luís Hélio Pereira,Portugal,True,65.1,False,False,False
127835,3938644,1,1,9,00:01:09.706,Carry,Danilo Luís Hélio Pereira,Portugal,Portugal,54.9,25.6,,0.74319303,Regular Play,,,,,,,,,,,,False,54.2,25.6,0.6999999999999957,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,Danilo Luís Hélio Pereira,Portugal,1.0,9.0,Pass,Danilo Luís Hélio Pereira,Portugal,True,65.1,False,False,False
127836,3938644,1,1,10,00:01:10.449,Pass,Danilo Luís Hélio Pereira,Portugal,Portugal,54.2,25.6,,2.161601,Regular Play,António João Pereira Albuquerque Tavares Silva,41.670254,Ground Pass,,1.1479424,71.3,63.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,0,0,5,1,0,0,Carry,Danilo Luís Hélio Pereira,Portugal,1.0,9.0,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,True,65.8,False,False,False
127837,3938644,1,1,12,00:01:12.611,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,71.3,63.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Pass,Danilo Luís Hélio Pereira,Portugal,1.0,10.0,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,True,48.7,False,False,False
127838,3938644,1,1,12,00:01:12.611,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,71.3,63.6,,1.409226,Regular Play,,,,,,,,,,,,False,71.9,64.1,0.7810249675906675,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,1.0,12.0,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,True,48.7,False,False,False
127839,3938644,1,1,14,00:01:14.020,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,71.9,64.1,,0.855142,Regular Play,Francisco Fernandes Conceição,16.95317,Ground Pass,,0.8647292,82.9,77.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,1.0,12.0,Ball Receipt*,Francisco Fernandes Conceição,Portugal,True,48.099999999999994,False,False,False
127840,3938644,1,1,14,00:01:14.875,Ball Receipt*,Francisco Fernandes Conceição,Portugal,Portugal,82.9,77.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,0,0,5,1,1,0,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,1.0,14.0,Pass,Francisco Fernandes Conceição,Portugal,True,37.099999999999994,False,False,False
127841,3938644,1,1,14,00:01:14.875,Pass,Francisco Fernandes Conceição,Portugal,Portugal,82.9,77.0,,1.15767,Regular Play,António João Pereira Albuquerque Tavares Silva,14.016062,Ground Pass,,-2.6268713,70.7,70.1,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,0,0,5,1,1,0,Ball Receipt*,Francisco Fernandes Conceição,Portugal,1.0,14.0,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,True,37.099999999999994,False,False,False
127842,3938644,1,1,16,00:01:16.033,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,70.7,70.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Pass,Francisco Fernandes Conceição,Portugal,1.0,14.0,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,True,49.3,False,False,False
127843,3938644,1,1,16,00:01:16.033,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,70.7,70.1,,1.43181,Regular Play,,,,,,,,,,,,False,70.7,70.1,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,1.0,16.0,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,True,49.3,False,False,False
127844,3938644,1,1,17,00:01:17.465,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,70.7,70.1,,0.584716,Regular Play,João Neves,7.8294315,Ground Pass,,-0.49221125,77.6,66.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,1.0,16.0,Ball Receipt*,João Neves,Portugal,True,49.3,False,False,False
127845,3938644,1,1,18,00:01:18.049,Ball Receipt*,João Neves,Portugal,Portugal,77.6,66.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,5,1,0,0,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,1.0,17.0,Carry,João Neves,Portugal,True,42.400000000000006,False,False,False
127846,3938644,1,1,18,00:01:18.049,Carry,João Neves,Portugal,Portugal,77.6,66.4,,0.04,Regular Play,,,,,,,,,,,,False,77.6,66.4,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,João Neves,Portugal,1.0,18.0,Pass,João Neves,Portugal,True,42.400000000000006,False,False,False
127847,3938644,1,1,18,00:01:18.089,Pass,João Neves,Portugal,Portugal,77.6,66.4,,1.201557,Regular Play,António João Pereira Albuquerque Tavares Silva,10.610373,Ground Pass,,2.7243252,67.9,70.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,5,1,0,0,Carry,João Neves,Portugal,1.0,18.0,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,True,42.400000000000006,False,False,False
127848,3938644,1,1,19,00:01:19.291,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,67.9,70.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Pass,João Neves,Portugal,1.0,18.0,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,True,52.099999999999994,False,False,False
127849,3938644,1,1,19,00:01:19.291,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,67.9,70.7,,5.492304,Regular Play,,,,,,,,,,,,False,71.3,67.8,4.468780594300863,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,1.0,19.0,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,True,52.099999999999994,False,False,False
127850,3938644,1,1,24,00:01:24.783,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,71.3,67.8,,1.768364,Regular Play,Gonçalo Bernardo Inácio,20.742468,Ground Pass,Incomplete,-1.9459312,63.7,48.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,1.0,19.0,Error,António João Pereira Albuquerque Tavares Silva,Portugal,True,48.7,False,False,False
127851,3938644,1,1,24,00:01:24.937,Error,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,70.2,68.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,1.0,24.0,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,True,49.8,False,False,False
127852,3938644,1,1,26,00:01:26.552,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,Portugal,56.2,38.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,5,1,0,0,Error,António João Pereira Albuquerque Tavares Silva,Portugal,1.0,24.0,Ball Recovery,Georges Mikautadze,Georgia,False,63.8,False,False,False
127853,3938644,1,1,26,00:01:26.552,Ball Recovery,Georges Mikautadze,Georgia,Georgia,56.4,31.6,,0.0,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,1,1,2,4,2,0,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,1.0,26.0,Carry,Georges Mikautadze,Georgia,True,63.6,False,False,False
127854,3938644,1,1,26,00:01:26.552,Carry,Georges Mikautadze,Georgia,Georgia,56.4,31.6,,3.029214,From Counter,,,,,,,,,,,,False,78.0,40.4,23.323807579381203,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,1,1,2,4,2,0,Ball Recovery,Georges Mikautadze,Georgia,1.0,26.0,Pass,Georges Mikautadze,Georgia,True,63.6,False,False,False
127855,3938644,1,1,29,00:01:29.581,Pass,Georges Mikautadze,Georgia,Georgia,78.0,40.4,,1.518153,From Counter,Khvicha Kvaratskhelia,28.833487,Ground Pass,,-0.72405016,99.6,21.3,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,1,1,2,4,2,0,Carry,Georges Mikautadze,Georgia,1.0,26.0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,True,42.0,False,False,False
127856,3938644,1,1,31,00:01:31.099,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,Georgia,99.6,21.3,,,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,1,1,2,4,0,0,Pass,Georges Mikautadze,Georgia,1.0,29.0,Carry,Khvicha Kvaratskhelia,Georgia,True,20.400000000000006,False,True,False
127857,3938644,1,1,31,00:01:31.099,Carry,Khvicha Kvaratskhelia,Georgia,Georgia,99.6,21.3,True,1.770542,From Counter,,,,,,,,,,,,False,111.4,29.2,14.200352108310563,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,1,1,2,4,0,0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,1.0,31.0,Pressure,António João Pereira Albuquerque Tavares Silva,Portugal,False,20.400000000000006,False,True,False
127858,3938644,1,1,32,00:01:32.124,Pressure,António João Pereira Albuquerque Tavares Silva,Portugal,Georgia,13.3,52.3,,0.93158,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,5,1,0,0,Carry,Khvicha Kvaratskhelia,Georgia,1.0,31.0,Shot,Khvicha Kvaratskhelia,Georgia,False,106.7,False,False,False
127859,3938644,1,1,32,00:01:32.870,Shot,Khvicha Kvaratskhelia,Georgia,Georgia,111.4,29.2,True,0.766192,From Counter,,,,,,,,Goal,0.13665316,Left Foot,Normal,True,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,1,1,2,4,0,0,Pressure,António João Pereira Albuquerque Tavares Silva,Portugal,1.0,32.0,Goal Keeper,Diogo Meireles Costa,Portugal,False,8.599999999999994,False,True,True
127860,3938644,1,1,33,00:01:33.636,Goal Keeper,Diogo Meireles Costa,Portugal,Georgia,3.3,45.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,2,0,0,5,1,0,0,Shot,Khvicha Kvaratskhelia,Georgia,1.0,32.0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,116.7,False,False,False
127861,3938644,1,2,43,00:02:43.283,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,61.0,40.1,,1.211718,From Kick Off,João Neves,6.824954,Ground Pass,,2.9499443,54.3,41.4,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,2,0,0,5,1,0,0,Goal Keeper,Diogo Meireles Costa,Portugal,1.0,33.0,Ball Receipt*,João Neves,Portugal,True,59.0,False,False,False
127862,3938644,1,2,44,00:02:44.495,Ball Receipt*,João Neves,Portugal,Portugal,54.3,41.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,5,1,0,0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,2.0,43.0,Carry,João Neves,Portugal,True,65.7,False,False,False
127863,3938644,1,2,44,00:02:44.495,Carry,João Neves,Portugal,Portugal,54.3,41.4,,1.129112,From Kick Off,,,,,,,,,,,,False,58.5,42.4,4.317406628984584,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,5,1,0,0,Ball Receipt*,João Neves,Portugal,2.0,44.0,Pass,João Neves,Portugal,True,65.7,False,False,False
