event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Italy_score,Albania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
109916,3930161,2,86,38,00:41:38.194,Pass,Mario Mitaj,Albania,Albania,92.1,6.9,,1.013521,Regular Play,Ernest Muçi,11.128792,High Pass,,0.8553476,99.4,15.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Mateo Retegui,Italy,86.0,38.0,Ball Receipt*,Ernest Muçi,Albania,True,27.900000000000006,False,False,False
109917,3930161,2,86,39,00:41:39.208,Ball Receipt*,Ernest Muçi,Albania,Albania,99.4,15.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Mario Mitaj,Albania,86.0,38.0,Pass,Ernest Muçi,Albania,True,20.599999999999994,False,True,False
109918,3930161,2,86,39,00:41:39.208,Pass,Ernest Muçi,Albania,Albania,99.4,15.3,True,0.631753,Regular Play,Rey Manaj,5.9236813,High Pass,Incomplete,0.38050637,104.9,17.5,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Ernest Muçi,Albania,86.0,39.0,Duel,Jorge Luiz Frello Filho,Italy,False,20.599999999999994,False,True,False
109919,3930161,2,86,39,00:41:39.208,Duel,Jorge Luiz Frello Filho,Italy,Albania,20.7,64.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,1,0,0,0,0,0,0,0,Pass,Ernest Muçi,Albania,86.0,39.0,Ball Receipt*,Rey Manaj,Albania,False,99.3,False,False,False
109920,3930161,2,86,39,00:41:39.840,Ball Receipt*,Rey Manaj,Albania,Albania,103.0,18.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,0,0,0,0,0,0,0,Duel,Jorge Luiz Frello Filho,Italy,86.0,39.0,Pass,Alessandro Bastoni,Italy,False,17.0,False,True,False
109921,3930161,2,86,39,00:41:39.840,Pass,Alessandro Bastoni,Italy,Albania,15.2,62.6,,2.692344,Regular Play,Mateo Retegui,22.046541,High Pass,Incomplete,0.24277845,36.6,67.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,0,0,0,0,0,0,1,Ball Receipt*,Rey Manaj,Albania,86.0,39.0,Ball Receipt*,Mateo Retegui,Italy,True,104.8,False,False,False
109922,3930161,2,86,42,00:41:42.532,Ball Receipt*,Mateo Retegui,Italy,Albania,34.8,67.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,0,0,0,0,0,0,0,Pass,Alessandro Bastoni,Italy,86.0,39.0,Duel,Mateo Retegui,Italy,True,85.2,False,False,False
109923,3930161,2,86,42,00:41:42.532,Duel,Mateo Retegui,Italy,Albania,36.6,67.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Mateo Retegui,Italy,86.0,42.0,Pass,Berat Djimsiti,Albania,False,83.4,False,False,False
109924,3930161,2,86,42,00:41:42.532,Pass,Berat Djimsiti,Albania,Albania,83.5,12.2,True,1.473839,Regular Play,Rey Manaj,13.113733,High Pass,,0.8555531,92.1,22.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,0,0,0,0,0,Duel,Mateo Retegui,Italy,86.0,42.0,Ball Receipt*,Rey Manaj,Albania,True,36.5,False,False,False
109925,3930161,2,86,44,00:41:44.006,Ball Receipt*,Rey Manaj,Albania,Albania,92.1,22.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Berat Djimsiti,Albania,86.0,42.0,Pass,Rey Manaj,Albania,True,27.900000000000006,False,False,False
109926,3930161,2,86,44,00:41:44.063,Pass,Rey Manaj,Albania,Albania,92.1,22.1,,1.884403,Regular Play,,10.557462,High Pass,Incomplete,1.4664152,93.2,32.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Rey Manaj,Albania,86.0,44.0,Pass,Riccardo Calafiori,Italy,False,27.900000000000006,False,False,False
109927,3930161,2,86,45,00:41:45.948,Pass,Riccardo Calafiori,Italy,Albania,26.9,47.5,,1.153709,Regular Play,Nicolò Barella,14.441953,Low Pass,Incomplete,-0.07624082,41.3,46.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,0,0,0,0,0,0,0,Pass,Rey Manaj,Albania,86.0,44.0,Ball Receipt*,Nicolò Barella,Italy,True,93.1,False,False,False
109928,3930161,2,86,47,00:41:47.101,Ball Receipt*,Nicolò Barella,Italy,Albania,37.7,45.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,0,0,0,0,1,Pass,Riccardo Calafiori,Italy,86.0,45.0,Pass,Elseid Hysaj,Albania,False,82.3,False,False,False
109929,3930161,2,86,47,00:41:47.101,Pass,Elseid Hysaj,Albania,Albania,78.8,33.7,,0.699439,Regular Play,Kristjan Asllani,5.240229,Low Pass,,-0.7313967,82.7,30.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Nicolò Barella,Italy,86.0,47.0,Ball Receipt*,Kristjan Asllani,Albania,True,41.2,False,False,False
109930,3930161,2,86,47,00:41:47.801,Ball Receipt*,Kristjan Asllani,Albania,Albania,82.7,30.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Elseid Hysaj,Albania,86.0,47.0,Carry,Kristjan Asllani,Albania,True,37.3,False,False,False
109931,3930161,2,86,47,00:41:47.801,Carry,Kristjan Asllani,Albania,Albania,82.7,30.2,True,0.664439,Regular Play,,,,,,,,,,,,False,79.7,29.1,3.1953090617340907,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Kristjan Asllani,Albania,86.0,47.0,Pressure,Bryan Cristante,Italy,False,37.3,False,False,False
109932,3930161,2,86,48,00:41:48.338,Pressure,Bryan Cristante,Italy,Albania,35.8,49.4,,0.499251,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,0,Carry,Kristjan Asllani,Albania,86.0,47.0,Pass,Kristjan Asllani,Albania,False,84.2,False,False,False
109933,3930161,2,86,48,00:41:48.465,Pass,Kristjan Asllani,Albania,Albania,79.7,29.1,True,2.039407,Regular Play,Berat Djimsiti,15.749603,Ground Pass,,-2.9304993,64.3,25.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Pressure,Bryan Cristante,Italy,86.0,48.0,Ball Receipt*,Berat Djimsiti,Albania,True,40.3,False,False,True
109934,3930161,2,86,50,00:41:50.505,Ball Receipt*,Berat Djimsiti,Albania,Albania,64.3,25.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Kristjan Asllani,Albania,86.0,48.0,Pass,Berat Djimsiti,Albania,True,55.7,False,False,False
109935,3930161,2,86,50,00:41:50.505,Pass,Berat Djimsiti,Albania,Albania,64.3,25.8,,1.6,Regular Play,Mario Mitaj,15.400325,Ground Pass,,-1.5772897,64.2,10.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Berat Djimsiti,Albania,86.0,50.0,Ball Receipt*,Mario Mitaj,Albania,True,55.7,False,False,False
109936,3930161,2,86,52,00:41:52.105,Ball Receipt*,Mario Mitaj,Albania,Albania,64.2,10.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Berat Djimsiti,Albania,86.0,50.0,Carry,Mario Mitaj,Albania,True,55.8,False,False,False
109937,3930161,2,86,52,00:41:52.105,Carry,Mario Mitaj,Albania,Albania,64.2,10.4,,0.827547,Regular Play,,,,,,,,,,,,False,63.7,11.4,1.118033988749895,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Mario Mitaj,Albania,86.0,52.0,Pass,Mario Mitaj,Albania,True,55.8,False,False,False
109938,3930161,2,86,52,00:41:52.932,Pass,Mario Mitaj,Albania,Albania,63.7,11.4,,1.6,Regular Play,Berat Djimsiti,23.541666,Ground Pass,,2.5099857,44.7,25.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,0,0,0,0,0,0,0,Carry,Mario Mitaj,Albania,86.0,52.0,Ball Receipt*,Berat Djimsiti,Albania,True,56.3,False,False,False
109939,3930161,2,86,54,00:41:54.532,Ball Receipt*,Berat Djimsiti,Albania,Albania,44.7,25.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Mario Mitaj,Albania,86.0,52.0,Carry,Berat Djimsiti,Albania,True,75.3,False,False,False
109940,3930161,2,86,54,00:41:54.532,Carry,Berat Djimsiti,Albania,Albania,44.7,25.3,,0.756225,Regular Play,,,,,,,,,,,,False,45.2,26.7,1.4866068747318493,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Berat Djimsiti,Albania,86.0,54.0,Pass,Berat Djimsiti,Albania,True,75.3,False,False,False
109941,3930161,2,86,55,00:41:55.289,Pass,Berat Djimsiti,Albania,Albania,45.2,26.7,,1.631197,Regular Play,Kristjan Asllani,11.997083,Ground Pass,,-0.3665754,56.4,22.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,0,0,0,0,0,Carry,Berat Djimsiti,Albania,86.0,54.0,Ball Receipt*,Kristjan Asllani,Albania,True,74.8,False,False,False
109942,3930161,2,86,56,00:41:56.920,Ball Receipt*,Kristjan Asllani,Albania,Albania,56.4,22.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Berat Djimsiti,Albania,86.0,55.0,Carry,Kristjan Asllani,Albania,True,63.6,False,False,False
109943,3930161,2,86,56,00:41:56.920,Carry,Kristjan Asllani,Albania,Albania,56.4,22.4,,2.105541,Regular Play,,,,,,,,,,,,False,56.6,23.1,0.7280109889280554,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Kristjan Asllani,Albania,86.0,56.0,Pass,Kristjan Asllani,Albania,True,63.6,False,False,False
109944,3930161,2,86,59,00:41:59.025,Pass,Kristjan Asllani,Albania,Albania,56.6,23.1,,2.011774,Regular Play,Arlind Afrim Ajeti,30.728,Ground Pass,,1.8544602,48.0,52.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Carry,Kristjan Asllani,Albania,86.0,56.0,Ball Receipt*,Arlind Afrim Ajeti,Albania,True,63.4,False,False,False
109945,3930161,2,87,1,00:42:01.037,Ball Receipt*,Arlind Afrim Ajeti,Albania,Albania,48.0,52.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Kristjan Asllani,Albania,86.0,59.0,Carry,Arlind Afrim Ajeti,Albania,True,72.0,False,False,False
109946,3930161,2,87,1,00:42:01.037,Carry,Arlind Afrim Ajeti,Albania,Albania,48.0,52.6,,0.380682,Regular Play,,,,,,,,,,,,False,48.8,52.6,0.7999999999999972,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Arlind Afrim Ajeti,Albania,87.0,1.0,Pass,Arlind Afrim Ajeti,Albania,True,72.0,False,False,False
109947,3930161,2,87,1,00:42:01.418,Pass,Arlind Afrim Ajeti,Albania,Albania,48.8,52.6,,1.209128,Regular Play,Ylber Ramadani,8.514693,Ground Pass,,1.3457581,50.7,60.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,0,0,0,0,0,0,0,Carry,Arlind Afrim Ajeti,Albania,87.0,1.0,Ball Receipt*,Ylber Ramadani,Albania,True,71.2,False,False,False
109948,3930161,2,87,2,00:42:02.627,Ball Receipt*,Ylber Ramadani,Albania,Albania,50.7,60.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Arlind Afrim Ajeti,Albania,87.0,1.0,Carry,Ylber Ramadani,Albania,True,69.3,False,False,False
109949,3930161,2,87,2,00:42:02.627,Carry,Ylber Ramadani,Albania,Albania,50.7,60.9,,1.180255,Regular Play,,,,,,,,,,,,False,56.6,63.5,6.447480127925947,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Ylber Ramadani,Albania,87.0,2.0,Pass,Ylber Ramadani,Albania,True,69.3,False,False,False
109950,3930161,2,87,3,00:42:03.807,Pass,Ylber Ramadani,Albania,Albania,56.6,63.5,,1.32195,Regular Play,Elseid Hysaj,24.517748,Ground Pass,,0.5880026,77.0,77.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Carry,Ylber Ramadani,Albania,87.0,2.0,Ball Receipt*,Elseid Hysaj,Albania,True,63.4,False,False,False
109951,3930161,2,87,5,00:42:05.129,Ball Receipt*,Elseid Hysaj,Albania,Albania,77.0,77.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Ylber Ramadani,Albania,87.0,3.0,Carry,Elseid Hysaj,Albania,True,43.0,False,False,False
109952,3930161,2,87,5,00:42:05.129,Carry,Elseid Hysaj,Albania,Albania,77.0,77.1,,0.268152,Regular Play,,,,,,,,,,,,False,77.0,77.1,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Elseid Hysaj,Albania,87.0,5.0,Pass,Elseid Hysaj,Albania,True,43.0,False,False,False
109953,3930161,2,87,5,00:42:05.397,Pass,Elseid Hysaj,Albania,Albania,77.0,77.1,,0.738252,Regular Play,Qazim Laçi,6.7416615,Low Pass,,-1.2068174,79.4,70.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,0,0,0,0,0,0,0,Carry,Elseid Hysaj,Albania,87.0,5.0,Ball Receipt*,Qazim Laçi,Albania,True,43.0,False,False,False
109954,3930161,2,87,6,00:42:06.135,Ball Receipt*,Qazim Laçi,Albania,Albania,79.4,70.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Elseid Hysaj,Albania,87.0,5.0,Pass,Qazim Laçi,Albania,True,40.599999999999994,False,False,False
109955,3930161,2,87,6,00:42:06.135,Pass,Qazim Laçi,Albania,Albania,79.4,70.8,,1.60329,Regular Play,,9.261749,Low Pass,Incomplete,0.6629371,86.7,76.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Qazim Laçi,Albania,87.0,6.0,Pass,Matteo Darmian,Italy,False,40.599999999999994,False,False,False
109956,3930161,2,87,7,00:42:07.739,Pass,Matteo Darmian,Italy,Italy,33.4,3.6,,0.886179,Regular Play,Nicolò Barella,15.021651,Ground Pass,,0.31122464,47.7,8.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,1,0,0,0,0,0,0,0,Pass,Qazim Laçi,Albania,87.0,6.0,Ball Receipt*,Nicolò Barella,Italy,True,86.6,False,False,False
109957,3930161,2,87,8,00:42:08.625,Ball Receipt*,Nicolò Barella,Italy,Italy,47.7,8.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,0,0,0,0,1,Pass,Matteo Darmian,Italy,87.0,7.0,Carry,Nicolò Barella,Italy,True,72.3,False,False,False
109958,3930161,2,87,8,00:42:08.625,Carry,Nicolò Barella,Italy,Italy,47.7,8.2,,1.765149,Regular Play,,,,,,,,,,,,False,49.7,10.7,3.2015621187164243,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,0,0,0,0,1,Ball Receipt*,Nicolò Barella,Italy,87.0,8.0,Pass,Nicolò Barella,Italy,True,72.3,False,False,False
109959,3930161,2,87,10,00:42:10.390,Pass,Nicolò Barella,Italy,Italy,49.7,10.7,,1.777307,Regular Play,Bryan Cristante,17.871765,Ground Pass,,1.6604431,48.1,28.5,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,0,0,0,0,1,Carry,Nicolò Barella,Italy,87.0,8.0,Ball Receipt*,Bryan Cristante,Italy,True,70.3,False,False,False
109960,3930161,2,87,12,00:42:12.167,Ball Receipt*,Bryan Cristante,Italy,Italy,48.1,28.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,0,Pass,Nicolò Barella,Italy,87.0,10.0,Carry,Bryan Cristante,Italy,True,71.9,False,False,False
109961,3930161,2,87,12,00:42:12.167,Carry,Bryan Cristante,Italy,Italy,48.1,28.5,,1.035838,Regular Play,,,,,,,,,,,,False,48.1,32.6,4.100000000000001,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Bryan Cristante,Italy,87.0,12.0,Pass,Bryan Cristante,Italy,True,71.9,False,False,False
109962,3930161,2,87,13,00:42:13.203,Pass,Bryan Cristante,Italy,Italy,48.1,32.6,,1.268685,Regular Play,Davide Frattesi,15.587174,Ground Pass,,0.98635244,56.7,45.6,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,1,0,0,0,0,0,0,0,Carry,Bryan Cristante,Italy,87.0,12.0,Pressure,Arbër Hoxha,Albania,False,71.9,False,False,False
109963,3930161,2,87,14,00:42:14.135,Pressure,Arbër Hoxha,Albania,Italy,63.1,32.9,,0.579032,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Bryan Cristante,Italy,87.0,13.0,Ball Receipt*,Davide Frattesi,Italy,False,56.9,False,False,False
109964,3930161,2,87,14,00:42:14.472,Ball Receipt*,Davide Frattesi,Italy,Italy,56.7,45.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,1,1,0,0,0,0,0,0,0,Pressure,Arbër Hoxha,Albania,87.0,14.0,Carry,Davide Frattesi,Italy,True,63.3,False,False,True
109965,3930161,2,87,14,00:42:14.472,Carry,Davide Frattesi,Italy,Italy,56.7,45.6,True,0.04,Regular Play,,,,,,,,,,,,False,56.5,44.7,0.921954445729288,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Davide Frattesi,Italy,87.0,14.0,Pass,Davide Frattesi,Italy,True,63.3,False,False,False
109966,3930161,2,87,14,00:42:14.512,Pass,Davide Frattesi,Italy,Italy,56.5,44.7,True,1.032383,Regular Play,Andrea Cambiaso,14.549914,Ground Pass,,0.34348625,70.2,49.6,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,1,1,0,0,0,0,0,0,0,Carry,Davide Frattesi,Italy,87.0,14.0,Pressure,Mario Mitaj,Albania,False,63.5,False,False,False
109967,3930161,2,87,15,00:42:15.192,Pressure,Mario Mitaj,Albania,Italy,49.1,28.9,,1.675696,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,0,0,0,0,0,0,0,Pass,Davide Frattesi,Italy,87.0,14.0,Ball Receipt*,Andrea Cambiaso,Italy,False,70.9,False,False,False
109968,3930161,2,87,15,00:42:15.544,Ball Receipt*,Andrea Cambiaso,Italy,Italy,70.2,49.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,0,0,0,0,0,Pressure,Mario Mitaj,Albania,87.0,15.0,Carry,Andrea Cambiaso,Italy,True,49.8,False,False,True
109969,3930161,2,87,15,00:42:15.544,Carry,Andrea Cambiaso,Italy,Italy,70.2,49.6,True,3.682596,Regular Play,,,,,,,,,,,,False,68.0,34.4,15.358385331798395,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Andrea Cambiaso,Italy,87.0,15.0,Pressure,Ylber Ramadani,Albania,False,49.8,False,False,False
109970,3930161,2,87,17,00:42:17.451,Pressure,Ylber Ramadani,Albania,Italy,47.6,46.1,,1.950757,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,0,0,0,0,0,Carry,Andrea Cambiaso,Italy,87.0,15.0,Foul Committed,Ylber Ramadani,Albania,True,72.4,False,False,False
109971,3930161,2,87,19,00:42:19.227,Foul Committed,Ylber Ramadani,Albania,Italy,52.1,45.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",{'advantage': True},2,1,-1,0,0,0,0,0,0,0,Pressure,Ylber Ramadani,Albania,87.0,17.0,Foul Won,Andrea Cambiaso,Italy,False,67.9,False,False,False
109972,3930161,2,87,19,00:42:19.227,Foul Won,Andrea Cambiaso,Italy,Italy,68.0,34.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,0,0,0,0,0,Foul Committed,Ylber Ramadani,Albania,87.0,19.0,Carry,Andrea Cambiaso,Italy,True,52.0,False,False,False
109973,3930161,2,87,19,00:42:19.227,Carry,Andrea Cambiaso,Italy,Italy,68.0,34.4,True,0.045973,Regular Play,,,,,,,,,,,,False,67.3,34.0,0.8062257748298567,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,0,0,0,0,0,Foul Won,Andrea Cambiaso,Italy,87.0,19.0,Pass,Andrea Cambiaso,Italy,True,52.0,False,False,False
109974,3930161,2,87,19,00:42:19.273,Pass,Andrea Cambiaso,Italy,Italy,67.3,34.0,True,0.610166,Regular Play,Nicolò Barella,5.8215117,Ground Pass,,3.0555983,61.5,34.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,0,0,0,0,0,Carry,Andrea Cambiaso,Italy,87.0,19.0,Ball Receipt*,Nicolò Barella,Italy,True,52.7,False,False,False
109975,3930161,2,87,19,00:42:19.883,Ball Receipt*,Nicolò Barella,Italy,Italy,61.5,34.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,0,0,0,0,1,Pass,Andrea Cambiaso,Italy,87.0,19.0,Carry,Nicolò Barella,Italy,True,58.5,False,False,False
109976,3930161,2,87,19,00:42:19.883,Carry,Nicolò Barella,Italy,Italy,61.5,34.5,True,0.578175,Regular Play,,,,,,,,,,,,False,61.1,34.2,0.49999999999999717,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,0,0,0,0,1,Ball Receipt*,Nicolò Barella,Italy,87.0,19.0,Pressure,Qazim Laçi,Albania,False,58.5,False,False,False
109977,3930161,2,87,20,00:42:20.194,Pressure,Qazim Laçi,Albania,Italy,57.1,45.6,,0.442851,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,0,0,0,0,0,0,0,Carry,Nicolò Barella,Italy,87.0,19.0,Pass,Nicolò Barella,Italy,False,62.9,False,False,False
109978,3930161,2,87,20,00:42:20.461,Pass,Nicolò Barella,Italy,Italy,61.1,34.2,True,2.466102,Regular Play,Matteo Darmian,24.705061,Ground Pass,,-1.5505562,61.6,9.5,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,0,0,0,0,1,Pressure,Qazim Laçi,Albania,87.0,20.0,Ball Receipt*,Matteo Darmian,Italy,True,58.9,False,False,True
109979,3930161,2,87,22,00:42:22.927,Ball Receipt*,Matteo Darmian,Italy,Italy,61.6,9.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,1,0,0,0,0,0,0,0,Pass,Nicolò Barella,Italy,87.0,20.0,Carry,Matteo Darmian,Italy,True,58.4,False,False,False
109980,3930161,2,87,22,00:42:22.927,Carry,Matteo Darmian,Italy,Italy,61.6,9.5,,0.028049001,Regular Play,,,,,,,,,,,,False,61.6,9.8,0.3000000000000007,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,1,0,0,0,0,0,0,0,Ball Receipt*,Matteo Darmian,Italy,87.0,22.0,Pass,Matteo Darmian,Italy,True,58.4,False,False,False
109981,3930161,2,87,22,00:42:22.955,Pass,Matteo Darmian,Italy,Italy,61.6,9.8,,1.745114,Regular Play,Riccardo Calafiori,14.17392,Ground Pass,,2.7886024,48.3,14.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,1,0,0,0,0,0,0,0,Carry,Matteo Darmian,Italy,87.0,22.0,Ball Receipt*,Riccardo Calafiori,Italy,True,58.4,False,False,False
109982,3930161,2,87,24,00:42:24.700,Ball Receipt*,Riccardo Calafiori,Italy,Italy,48.3,14.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,0,0,0,0,0,0,0,Pass,Matteo Darmian,Italy,87.0,22.0,Carry,Riccardo Calafiori,Italy,True,71.7,False,False,False
