event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Albania_score,Spain_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
72106,3930179,2,73,59,00:28:59.983,Carry,Martín Zubimendi Ibáñez,Spain,Spain,76.0,11.2,,1.041961,From Throw In,,,,,,,,,,,,False,76.0,11.2,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,73.0,59.0,Pass,Martín Zubimendi Ibáñez,Spain,True,44.0,False,False,False
72107,3930179,2,74,1,00:29:01.024,Pass,Martín Zubimendi Ibáñez,Spain,Spain,76.0,11.2,,1.195751,From Throw In,Alejandro Grimaldo García,18.766459,Ground Pass,,-0.5184852,92.3,1.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Carry,Martín Zubimendi Ibáñez,Spain,73.0,59.0,Ball Receipt*,Alejandro Grimaldo García,Spain,True,44.0,False,False,False
72108,3930179,2,74,2,00:29:02.220,Ball Receipt*,Alejandro Grimaldo García,Spain,Spain,92.3,1.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,2,0,0,4,0,0,0,Pass,Martín Zubimendi Ibáñez,Spain,74.0,1.0,Carry,Alejandro Grimaldo García,Spain,True,27.700000000000003,False,False,False
72109,3930179,2,74,2,00:29:02.220,Carry,Alejandro Grimaldo García,Spain,Spain,92.3,1.9,,1.708799,From Throw In,,,,,,,,,,,,False,92.3,1.9,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Alejandro Grimaldo García,Spain,74.0,2.0,Pass,Alejandro Grimaldo García,Spain,True,27.700000000000003,False,False,False
72110,3930179,2,74,3,00:29:03.929,Pass,Alejandro Grimaldo García,Spain,Spain,92.3,1.9,,1.292098,From Throw In,Daniel Olmo Carvajal,17.805899,Ground Pass,,1.418574,95.0,19.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,2,0,0,4,0,0,0,Carry,Alejandro Grimaldo García,Spain,74.0,2.0,Pressure,Medon Berisha,Albania,False,27.700000000000003,False,False,False
72111,3930179,2,74,4,00:29:04.931,Pressure,Medon Berisha,Albania,Spain,28.1,61.2,,1.113294,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Alejandro Grimaldo García,Spain,74.0,3.0,Ball Receipt*,Daniel Olmo Carvajal,Spain,False,91.9,False,False,False
72112,3930179,2,74,5,00:29:05.221,Ball Receipt*,Daniel Olmo Carvajal,Spain,Spain,95.0,19.5,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,0,4,0,0,0,Pressure,Medon Berisha,Albania,74.0,4.0,Carry,Daniel Olmo Carvajal,Spain,True,25.0,False,True,True
72113,3930179,2,74,5,00:29:05.221,Carry,Daniel Olmo Carvajal,Spain,Spain,95.0,19.5,True,1.170712,From Throw In,,,,,,,,,,,,False,97.3,12.1,7.749193506423748,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Daniel Olmo Carvajal,Spain,74.0,5.0,Pass,Daniel Olmo Carvajal,Spain,True,25.0,False,True,False
72114,3930179,2,74,6,00:29:06.392,Pass,Daniel Olmo Carvajal,Spain,Spain,97.3,12.1,,0.807435,From Throw In,Alejandro Grimaldo García,8.6977005,Ground Pass,,-1.8743671,94.7,3.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,0,4,0,0,0,Carry,Daniel Olmo Carvajal,Spain,74.0,5.0,Pressure,Jasir Asani,Albania,False,22.700000000000003,False,True,False
72115,3930179,2,74,7,00:29:07.034,Pressure,Jasir Asani,Albania,Spain,25.8,74.9,,0.573903,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Daniel Olmo Carvajal,Spain,74.0,6.0,Ball Receipt*,Alejandro Grimaldo García,Spain,False,94.2,False,False,False
72116,3930179,2,74,7,00:29:07.199,Ball Receipt*,Alejandro Grimaldo García,Spain,Spain,94.7,3.8,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,2,0,0,4,0,0,0,Pressure,Jasir Asani,Albania,74.0,7.0,Carry,Alejandro Grimaldo García,Spain,True,25.299999999999997,False,False,True
72117,3930179,2,74,7,00:29:07.199,Carry,Alejandro Grimaldo García,Spain,Spain,94.7,3.8,True,0.653769,From Throw In,,,,,,,,,,,,False,94.3,2.9,0.9848857801796127,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Alejandro Grimaldo García,Spain,74.0,7.0,Pass,Alejandro Grimaldo García,Spain,True,25.299999999999997,False,False,False
72118,3930179,2,74,7,00:29:07.853,Pass,Alejandro Grimaldo García,Spain,Spain,94.3,2.9,,1.132058,From Throw In,Martín Zubimendi Ibáñez,12.529964,Ground Pass,,2.9974382,81.9,4.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,2,0,0,4,0,0,0,Carry,Alejandro Grimaldo García,Spain,74.0,7.0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,True,25.700000000000003,False,False,False
72119,3930179,2,74,8,00:29:08.985,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,Spain,81.9,4.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Pass,Alejandro Grimaldo García,Spain,74.0,7.0,Carry,Martín Zubimendi Ibáñez,Spain,True,38.099999999999994,False,False,False
72120,3930179,2,74,8,00:29:08.985,Carry,Martín Zubimendi Ibáñez,Spain,Spain,81.9,4.7,,1.287292,From Throw In,,,,,,,,,,,,False,79.0,5.8,3.1016124838541694,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,74.0,8.0,Pass,Martín Zubimendi Ibáñez,Spain,True,38.099999999999994,False,False,False
72121,3930179,2,74,10,00:29:10.272,Pass,Martín Zubimendi Ibáñez,Spain,Spain,79.0,5.8,,1.41416,From Throw In,Robin Aime Robert Le Normand,26.295437,Ground Pass,,2.092301,65.9,28.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Carry,Martín Zubimendi Ibáñez,Spain,74.0,8.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,41.0,False,False,False
72122,3930179,2,74,11,00:29:11.687,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,65.9,28.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Pass,Martín Zubimendi Ibáñez,Spain,74.0,10.0,Carry,Robin Aime Robert Le Normand,Spain,True,54.099999999999994,False,False,False
72123,3930179,2,74,11,00:29:11.687,Carry,Robin Aime Robert Le Normand,Spain,Spain,65.9,28.6,,1.641335,From Throw In,,,,,,,,,,,,False,64.4,33.4,5.02891638427206,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,74.0,11.0,Pass,Robin Aime Robert Le Normand,Spain,True,54.099999999999994,False,False,False
72124,3930179,2,74,13,00:29:13.328,Pass,Robin Aime Robert Le Normand,Spain,Spain,64.4,33.4,,2.818217,From Throw In,Lamine Yamal Nasraoui Ebana,55.33191,High Pass,Out,0.97828245,95.3,79.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,74.0,11.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,55.599999999999994,False,False,False
72125,3930179,2,74,16,00:29:16.146,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,96.4,77.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,0,4,0,0,0,Pass,Robin Aime Robert Le Normand,Spain,74.0,13.0,Pass,Mario Mitaj,Albania,False,23.599999999999994,False,True,False
72126,3930179,2,74,30,00:29:30.244,Pass,Mario Mitaj,Albania,Albania,25.8,0.1,,1.1051,From Throw In,Armando Broja,10.756393,Low Pass,,0.29234725,36.1,3.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,74.0,16.0,Ball Receipt*,Armando Broja,Albania,True,94.2,False,False,False
72127,3930179,2,74,31,00:29:31.349,Ball Receipt*,Armando Broja,Albania,Albania,36.1,3.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Mario Mitaj,Albania,74.0,30.0,Carry,Armando Broja,Albania,True,83.9,False,False,False
72128,3930179,2,74,31,00:29:31.349,Carry,Armando Broja,Albania,Albania,36.1,3.2,True,2.091013,From Throw In,,,,,,,,,,,,False,34.1,3.5,2.0223748416156684,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Armando Broja,Albania,74.0,31.0,Pressure,Lamine Yamal Nasraoui Ebana,Spain,False,83.9,False,False,False
72129,3930179,2,74,31,00:29:31.535,Pressure,Lamine Yamal Nasraoui Ebana,Spain,Albania,81.9,76.9,,1.476245,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,0,4,0,0,0,Carry,Armando Broja,Albania,74.0,31.0,Pressure,Fermin Lopez Marin,Spain,True,38.099999999999994,False,False,False
72130,3930179,2,74,33,00:29:33.110,Pressure,Fermin Lopez Marin,Spain,Albania,86.7,76.0,,0.210602,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,2,0,0,4,0,0,0,Pressure,Lamine Yamal Nasraoui Ebana,Spain,74.0,31.0,Dispossessed,Armando Broja,Albania,False,33.3,False,False,False
72131,3930179,2,74,33,00:29:33.440,Dispossessed,Armando Broja,Albania,Albania,34.1,3.5,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Pressure,Fermin Lopez Marin,Spain,74.0,33.0,Duel,Fermin Lopez Marin,Spain,False,85.9,False,False,True
72132,3930179,2,74,33,00:29:33.440,Duel,Fermin Lopez Marin,Spain,Albania,86.0,76.6,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,2,0,0,4,0,0,0,Dispossessed,Armando Broja,Albania,74.0,33.0,Pass,Mario Mitaj,Albania,False,34.0,False,False,False
72133,3930179,2,74,41,00:29:41.305,Pass,Mario Mitaj,Albania,Albania,41.7,0.1,,1.125515,From Throw In,Armando Broja,10.278619,Low Pass,,0.30636716,51.5,3.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Duel,Fermin Lopez Marin,Spain,74.0,33.0,Ball Receipt*,Armando Broja,Albania,True,78.3,False,False,False
72134,3930179,2,74,42,00:29:42.430,Ball Receipt*,Armando Broja,Albania,Albania,51.5,3.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Mario Mitaj,Albania,74.0,41.0,Carry,Armando Broja,Albania,True,68.5,False,False,False
72135,3930179,2,74,42,00:29:42.430,Carry,Armando Broja,Albania,Albania,51.5,3.2,True,0.678652,From Throw In,,,,,,,,,,,,False,54.5,3.8,3.059411708155671,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Armando Broja,Albania,74.0,42.0,Pressure,Martín Zubimendi Ibáñez,Spain,False,68.5,False,False,False
72136,3930179,2,74,42,00:29:42.503,Pressure,Martín Zubimendi Ibáñez,Spain,Albania,65.6,76.3,,0.709608,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Carry,Armando Broja,Albania,74.0,42.0,Dispossessed,Armando Broja,Albania,False,54.400000000000006,False,False,False
72137,3930179,2,74,43,00:29:43.109,Dispossessed,Armando Broja,Albania,Albania,54.5,3.8,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Pressure,Martín Zubimendi Ibáñez,Spain,74.0,42.0,Duel,Martín Zubimendi Ibáñez,Spain,False,65.5,False,False,True
72138,3930179,2,74,43,00:29:43.109,Duel,Martín Zubimendi Ibáñez,Spain,Spain,65.6,76.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Dispossessed,Armando Broja,Albania,74.0,43.0,Ball Recovery,Lamine Yamal Nasraoui Ebana,Spain,True,54.400000000000006,False,False,False
72139,3930179,2,74,43,00:29:43.821,Ball Recovery,Lamine Yamal Nasraoui Ebana,Spain,Spain,67.4,76.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,0,4,0,0,0,Duel,Martín Zubimendi Ibáñez,Spain,74.0,43.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,52.599999999999994,False,False,False
72140,3930179,2,74,43,00:29:43.821,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,67.4,76.3,True,0.364224,Regular Play,,,,,,,,,,,,False,69.2,76.0,1.8248287590894625,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,0,4,0,0,0,Ball Recovery,Lamine Yamal Nasraoui Ebana,Spain,74.0,43.0,Pressure,Armando Broja,Albania,False,52.599999999999994,False,False,False
72141,3930179,2,74,43,00:29:43.997,Pressure,Armando Broja,Albania,Spain,54.5,4.1,,0.317285,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Lamine Yamal Nasraoui Ebana,Spain,74.0,43.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,False,65.5,False,False,False
72142,3930179,2,74,44,00:29:44.186,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,69.2,76.0,True,0.497431,Regular Play,Fermin Lopez Marin,2.4,Ground Pass,,-1.5707964,69.2,73.6,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,0,4,0,0,0,Pressure,Armando Broja,Albania,74.0,43.0,Ball Receipt*,Fermin Lopez Marin,Spain,True,50.8,False,False,True
72143,3930179,2,74,44,00:29:44.683,Ball Receipt*,Fermin Lopez Marin,Spain,Spain,69.2,73.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,2,0,0,4,0,0,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,74.0,44.0,Carry,Fermin Lopez Marin,Spain,True,50.8,False,False,False
72144,3930179,2,74,44,00:29:44.683,Carry,Fermin Lopez Marin,Spain,Spain,69.2,73.6,True,0.766115,Regular Play,,,,,,,,,,,,False,68.6,74.6,1.1661903789690644,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Fermin Lopez Marin,Spain,74.0,44.0,Pressure,Armando Broja,Albania,False,50.8,False,False,False
72145,3930179,2,74,44,00:29:44.880,Pressure,Armando Broja,Albania,Spain,51.5,5.2,,0.465743,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Fermin Lopez Marin,Spain,74.0,44.0,Dribbled Past,Armando Broja,Albania,True,68.5,False,False,False
72146,3930179,2,74,45,00:29:45.449,Dribbled Past,Armando Broja,Albania,Spain,51.5,5.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Pressure,Armando Broja,Albania,74.0,44.0,Dribble,Fermin Lopez Marin,Spain,False,68.5,False,False,True
72147,3930179,2,74,45,00:29:45.449,Dribble,Fermin Lopez Marin,Spain,Spain,68.6,74.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,2,0,0,4,0,0,0,Dribbled Past,Armando Broja,Albania,74.0,45.0,Carry,Fermin Lopez Marin,Spain,True,51.400000000000006,False,False,False
72148,3930179,2,74,45,00:29:45.449,Carry,Fermin Lopez Marin,Spain,Spain,68.6,74.6,True,0.729532,Regular Play,,,,,,,,,,,,False,65.0,75.2,3.6496575181789273,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,2,0,0,4,0,0,0,Dribble,Fermin Lopez Marin,Spain,74.0,45.0,Ball Recovery,Martín Zubimendi Ibáñez,Spain,True,51.400000000000006,False,False,False
72149,3930179,2,74,46,00:29:46.179,Ball Recovery,Martín Zubimendi Ibáñez,Spain,Spain,65.0,75.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Carry,Fermin Lopez Marin,Spain,74.0,45.0,Carry,Martín Zubimendi Ibáñez,Spain,True,55.0,False,False,False
72150,3930179,2,74,46,00:29:46.179,Carry,Martín Zubimendi Ibáñez,Spain,Spain,65.0,75.2,,0.101071,Regular Play,,,,,,,,,,,,False,65.0,75.2,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Ball Recovery,Martín Zubimendi Ibáñez,Spain,74.0,46.0,Pass,Martín Zubimendi Ibáñez,Spain,True,55.0,False,False,False
72151,3930179,2,74,46,00:29:46.280,Pass,Martín Zubimendi Ibáñez,Spain,Spain,65.0,75.2,,1.192293,Regular Play,Mikel Merino Zazón,8.670063,Ground Pass,,-1.6980126,63.9,66.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Carry,Martín Zubimendi Ibáñez,Spain,74.0,46.0,Ball Receipt*,Mikel Merino Zazón,Spain,True,55.0,False,False,False
72152,3930179,2,74,47,00:29:47.472,Ball Receipt*,Mikel Merino Zazón,Spain,Spain,63.9,66.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Pass,Martín Zubimendi Ibáñez,Spain,74.0,46.0,Carry,Mikel Merino Zazón,Spain,True,56.1,False,False,False
72153,3930179,2,74,47,00:29:47.472,Carry,Mikel Merino Zazón,Spain,Spain,63.9,66.6,,4.069854,Regular Play,,,,,,,,,,,,False,58.6,44.3,22.92116925464318,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Mikel Merino Zazón,Spain,74.0,47.0,Pass,Mikel Merino Zazón,Spain,True,56.1,False,False,False
72154,3930179,2,74,51,00:29:51.542,Pass,Mikel Merino Zazón,Spain,Spain,58.6,44.3,,1.16223,Regular Play,Robin Aime Robert Le Normand,12.175796,Ground Pass,,-2.5490344,48.5,37.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Carry,Mikel Merino Zazón,Spain,74.0,47.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,61.4,False,False,False
72155,3930179,2,74,52,00:29:52.704,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,48.5,37.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Pass,Mikel Merino Zazón,Spain,74.0,51.0,Carry,Robin Aime Robert Le Normand,Spain,True,71.5,False,False,False
72156,3930179,2,74,52,00:29:52.704,Carry,Robin Aime Robert Le Normand,Spain,Spain,48.5,37.5,,6.573115,Regular Play,,,,,,,,,,,,False,52.3,32.5,6.280127387243031,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,74.0,52.0,Pass,Robin Aime Robert Le Normand,Spain,True,71.5,False,False,False
72157,3930179,2,74,59,00:29:59.277,Pass,Robin Aime Robert Le Normand,Spain,Spain,52.3,32.5,,1.011578,Regular Play,Mikel Merino Zazón,11.241441,Ground Pass,,0.62748826,61.4,39.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,74.0,52.0,Pressure,Medon Berisha,Albania,False,67.7,False,False,False
72158,3930179,2,74,59,00:29:59.882,Pressure,Medon Berisha,Albania,Spain,57.4,43.8,,0.852244,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Robin Aime Robert Le Normand,Spain,74.0,59.0,Ball Receipt*,Mikel Merino Zazón,Spain,False,62.6,False,False,False
72159,3930179,2,75,0,00:30:00.289,Ball Receipt*,Mikel Merino Zazón,Spain,Spain,61.4,39.1,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Pressure,Medon Berisha,Albania,74.0,59.0,Carry,Mikel Merino Zazón,Spain,True,58.6,False,False,False
72160,3930179,2,75,0,00:30:00.289,Carry,Mikel Merino Zazón,Spain,Spain,61.4,39.1,True,0.398937,Regular Play,,,,,,,,,,,,False,58.6,40.2,3.0083217912982625,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Mikel Merino Zazón,Spain,75.0,0.0,Pass,Mikel Merino Zazón,Spain,True,58.6,False,False,False
72161,3930179,2,75,0,00:30:00.688,Pass,Mikel Merino Zazón,Spain,Spain,58.6,40.2,True,1.511368,Regular Play,Daniel Vivian Moreno,21.009047,Ground Pass,,1.9769381,50.3,59.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Carry,Mikel Merino Zazón,Spain,75.0,0.0,Ball Receipt*,Daniel Vivian Moreno,Spain,True,61.4,False,False,False
72162,3930179,2,75,2,00:30:02.199,Ball Receipt*,Daniel Vivian Moreno,Spain,Spain,50.3,59.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,2,0,0,4,0,0,0,Pass,Mikel Merino Zazón,Spain,75.0,0.0,Carry,Daniel Vivian Moreno,Spain,True,69.7,False,False,False
72163,3930179,2,75,2,00:30:02.199,Carry,Daniel Vivian Moreno,Spain,Spain,50.3,59.5,,1.362013,Regular Play,,,,,,,,,,,,False,50.9,62.5,3.0594117081556713,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Daniel Vivian Moreno,Spain,75.0,2.0,Pass,Daniel Vivian Moreno,Spain,True,69.7,False,False,False
72164,3930179,2,75,3,00:30:03.561,Pass,Daniel Vivian Moreno,Spain,Spain,50.9,62.5,,1.398415,Regular Play,Jesús Navas González,26.05168,Ground Pass,,0.61355615,72.2,77.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,2,0,0,4,0,0,0,Carry,Daniel Vivian Moreno,Spain,75.0,2.0,Ball Receipt*,Jesús Navas González,Spain,True,69.1,False,False,False
72165,3930179,2,75,4,00:30:04.960,Ball Receipt*,Jesús Navas González,Spain,Spain,72.2,77.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,2,0,0,4,0,0,0,Pass,Daniel Vivian Moreno,Spain,75.0,3.0,Carry,Jesús Navas González,Spain,True,47.8,False,False,False
72166,3930179,2,75,4,00:30:04.960,Carry,Jesús Navas González,Spain,Spain,72.2,77.5,,2.074029,Regular Play,,,,,,,,,,,,False,72.2,77.5,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Jesús Navas González,Spain,75.0,4.0,Pass,Jesús Navas González,Spain,True,47.8,False,False,False
72167,3930179,2,75,7,00:30:07.034,Pass,Jesús Navas González,Spain,Spain,72.2,77.5,,1.137188,Regular Play,Martín Zubimendi Ibáñez,8.839118,Ground Pass,,-2.3641944,65.9,71.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,2,0,0,4,0,0,0,Carry,Jesús Navas González,Spain,75.0,4.0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,True,47.8,False,False,False
72168,3930179,2,75,8,00:30:08.171,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,Spain,65.9,71.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Pass,Jesús Navas González,Spain,75.0,7.0,Carry,Martín Zubimendi Ibáñez,Spain,True,54.099999999999994,False,False,False
72169,3930179,2,75,8,00:30:08.171,Carry,Martín Zubimendi Ibáñez,Spain,Spain,65.9,71.3,,2.954491,Regular Play,,,,,,,,,,,,False,64.2,65.9,5.661271941887257,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,75.0,8.0,Pass,Martín Zubimendi Ibáñez,Spain,True,54.099999999999994,False,False,False
72170,3930179,2,75,11,00:30:11.125,Pass,Martín Zubimendi Ibáñez,Spain,Spain,64.2,65.9,,1.124201,Regular Play,Jesús Navas González,16.1524,Ground Pass,,0.7240717,76.3,76.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Carry,Martín Zubimendi Ibáñez,Spain,75.0,8.0,Pressure,Arbër Hoxha,Albania,False,55.8,False,False,False
