event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovakia_score,Ukraine_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
113726,3938640,1,1,36,00:01:36.941,Pass,Milan Škriniar,Slovakia,Slovakia,20.4,3.4,,2.467475,From Throw In,Róbert Boženík,45.477245,High Pass,,0.37601477,62.7,20.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Milan Škriniar,Slovakia,1.0,35.0,Ball Receipt*,Róbert Boženík,Slovakia,True,99.6,False,False,False
113727,3938640,1,1,39,00:01:39.409,Ball Receipt*,Róbert Boženík,Slovakia,Slovakia,61.7,19.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,1,0,0,0,Pass,Milan Škriniar,Slovakia,1.0,36.0,Carry,Róbert Boženík,Slovakia,True,58.3,False,False,False
113728,3938640,1,1,39,00:01:39.409,Carry,Róbert Boženík,Slovakia,Slovakia,61.7,19.9,True,2.16376,From Throw In,,,,,,,,,,,,False,62.1,14.4,5.514526271584892,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Róbert Boženík,Slovakia,1.0,39.0,Pressure,Mykola Shaparenko,Ukraine,False,58.3,False,False,False
113729,3938640,1,1,41,00:01:41.432,Pressure,Mykola Shaparenko,Ukraine,Slovakia,62.2,63.5,,0.311816,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Róbert Boženík,Slovakia,1.0,39.0,Foul Committed,Mykola Shaparenko,Ukraine,True,57.8,False,False,False
113730,3938640,1,1,41,00:01:41.572,Foul Committed,Mykola Shaparenko,Ukraine,Slovakia,58.0,65.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",{'advantage': True},0,0,0,0,0,1,0,3,0,0,Pressure,Mykola Shaparenko,Ukraine,1.0,41.0,Foul Won,Róbert Boženík,Slovakia,False,62.0,False,False,True
113731,3938640,1,1,41,00:01:41.572,Foul Won,Róbert Boženík,Slovakia,Slovakia,62.1,14.4,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,1,0,0,0,Foul Committed,Mykola Shaparenko,Ukraine,1.0,41.0,Carry,Róbert Boženík,Slovakia,True,57.9,False,False,False
113732,3938640,1,1,41,00:01:41.572,Carry,Róbert Boženík,Slovakia,Slovakia,62.1,14.4,True,0.114818,From Throw In,,,,,,,,,,,,False,62.1,14.6,0.1999999999999993,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,1,0,0,0,Foul Won,Róbert Boženík,Slovakia,1.0,41.0,Pass,Róbert Boženík,Slovakia,True,57.9,False,False,False
113733,3938640,1,1,41,00:01:41.687,Pass,Róbert Boženík,Slovakia,Slovakia,62.1,14.6,True,1.404118,From Throw In,Lukáš Haraslín,19.416489,Ground Pass,,-0.719799,76.7,1.8,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,1,0,0,0,Carry,Róbert Boženík,Slovakia,1.0,41.0,Ball Receipt*,Lukáš Haraslín,Slovakia,True,57.9,False,False,False
113734,3938640,1,1,43,00:01:43.091,Ball Receipt*,Lukáš Haraslín,Slovakia,Slovakia,76.7,1.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Pass,Róbert Boženík,Slovakia,1.0,41.0,Carry,Lukáš Haraslín,Slovakia,True,43.3,False,False,False
113735,3938640,1,1,43,00:01:43.091,Carry,Lukáš Haraslín,Slovakia,Slovakia,76.7,1.8,,5.741981,From Throw In,,,,,,,,,,,,False,110.7,20.5,38.803221515745314,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Lukáš Haraslín,Slovakia,1.0,43.0,Pass,Lukáš Haraslín,Slovakia,True,43.3,False,False,False
113736,3938640,1,1,48,00:01:48.833,Pass,Lukáš Haraslín,Slovakia,Slovakia,110.7,20.5,,1.006125,From Throw In,Róbert Boženík,17.24181,Ground Pass,,-3.071938,93.5,19.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Carry,Lukáš Haraslín,Slovakia,1.0,43.0,Ball Receipt*,Róbert Boženík,Slovakia,True,9.299999999999997,False,True,False
113737,3938640,1,1,49,00:01:49.839,Ball Receipt*,Róbert Boženík,Slovakia,Slovakia,93.5,19.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,1,0,0,0,Pass,Lukáš Haraslín,Slovakia,1.0,48.0,Carry,Róbert Boženík,Slovakia,True,26.5,False,False,False
113738,3938640,1,1,49,00:01:49.839,Carry,Róbert Boženík,Slovakia,Slovakia,93.5,19.3,,0.924229,From Throw In,,,,,,,,,,,,False,93.3,19.9,0.6324555320336748,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Róbert Boženík,Slovakia,1.0,49.0,Pass,Róbert Boženík,Slovakia,True,26.5,False,False,False
113739,3938640,1,1,50,00:01:50.764,Pass,Róbert Boženík,Slovakia,Slovakia,93.3,19.9,,1.014424,From Throw In,Stanislav Lobotka,28.681875,Ground Pass,,1.8936495,84.2,47.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,1,0,0,0,Carry,Róbert Boženík,Slovakia,1.0,49.0,Ball Receipt*,Stanislav Lobotka,Slovakia,True,26.700000000000003,False,False,False
113740,3938640,1,1,51,00:01:51.778,Ball Receipt*,Stanislav Lobotka,Slovakia,Slovakia,84.2,47.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Róbert Boženík,Slovakia,1.0,50.0,Carry,Stanislav Lobotka,Slovakia,True,35.8,False,False,False
113741,3938640,1,1,51,00:01:51.778,Carry,Stanislav Lobotka,Slovakia,Slovakia,84.2,47.1,,1.063379,From Throw In,,,,,,,,,,,,False,84.6,48.8,1.7464249196572919,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,1.0,51.0,Pass,Stanislav Lobotka,Slovakia,True,35.8,False,False,False
113742,3938640,1,1,52,00:01:52.841,Pass,Stanislav Lobotka,Slovakia,Slovakia,84.6,48.8,,2.00637,From Throw In,Peter Pekarík,23.843029,Ground Pass,,0.9432335,98.6,68.1,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Stanislav Lobotka,Slovakia,1.0,51.0,Ball Receipt*,Peter Pekarík,Slovakia,True,35.400000000000006,False,False,False
113743,3938640,1,1,54,00:01:54.848,Ball Receipt*,Peter Pekarík,Slovakia,Slovakia,98.6,68.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Stanislav Lobotka,Slovakia,1.0,52.0,Carry,Peter Pekarík,Slovakia,True,21.400000000000006,False,True,False
113744,3938640,1,1,54,00:01:54.848,Carry,Peter Pekarík,Slovakia,Slovakia,98.6,68.1,,1.740473,From Throw In,,,,,,,,,,,,False,98.0,68.1,0.5999999999999943,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Peter Pekarík,Slovakia,1.0,54.0,Pass,Peter Pekarík,Slovakia,True,21.400000000000006,False,True,False
113745,3938640,1,1,56,00:01:56.588,Pass,Peter Pekarík,Slovakia,Slovakia,98.0,68.1,,1.414803,From Throw In,Juraj Kucka,12.612692,Ground Pass,,-0.2565166,110.2,64.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Peter Pekarík,Slovakia,1.0,54.0,Ball Receipt*,Juraj Kucka,Slovakia,True,22.0,False,True,False
113746,3938640,1,1,58,00:01:58.003,Ball Receipt*,Juraj Kucka,Slovakia,Slovakia,110.2,64.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Peter Pekarík,Slovakia,1.0,56.0,Carry,Juraj Kucka,Slovakia,True,9.799999999999997,False,True,False
113747,3938640,1,1,58,00:01:58.003,Carry,Juraj Kucka,Slovakia,Slovakia,110.2,64.9,,0.149883,From Throw In,,,,,,,,,,,,False,109.8,67.1,2.2360679774997796,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Juraj Kucka,Slovakia,1.0,58.0,Pass,Juraj Kucka,Slovakia,True,9.799999999999997,False,True,False
113748,3938640,1,1,58,00:01:58.153,Pass,Juraj Kucka,Slovakia,Slovakia,109.8,67.1,,1.039527,From Throw In,Peter Pekarík,10.980892,Ground Pass,,2.2270472,103.1,75.8,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Juraj Kucka,Slovakia,1.0,58.0,Ball Receipt*,Peter Pekarík,Slovakia,True,10.200000000000003,False,True,False
113749,3938640,1,1,59,00:01:59.193,Ball Receipt*,Peter Pekarík,Slovakia,Slovakia,103.1,75.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Juraj Kucka,Slovakia,1.0,58.0,Carry,Peter Pekarík,Slovakia,True,16.900000000000006,False,True,False
113750,3938640,1,1,59,00:01:59.193,Carry,Peter Pekarík,Slovakia,Slovakia,103.1,75.8,True,0.646891,From Throw In,,,,,,,,,,,,False,103.1,75.8,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Peter Pekarík,Slovakia,1.0,59.0,Pressure,Mykhailo Mudryk,Ukraine,False,16.900000000000006,False,True,False
113751,3938640,1,1,59,00:01:59.601,Pressure,Mykhailo Mudryk,Ukraine,Slovakia,16.6,5.6,,0.474414,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Peter Pekarík,Slovakia,1.0,59.0,Pass,Peter Pekarík,Slovakia,False,103.4,False,False,False
113752,3938640,1,1,59,00:01:59.839,Pass,Peter Pekarík,Slovakia,Slovakia,103.1,75.8,True,1.095825,From Throw In,Stanislav Lobotka,19.303886,Ground Pass,,-3.0378003,83.9,73.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Pressure,Mykhailo Mudryk,Ukraine,1.0,59.0,Ball Receipt*,Stanislav Lobotka,Slovakia,True,16.900000000000006,False,True,True
113753,3938640,1,2,0,00:02:00.935,Ball Receipt*,Stanislav Lobotka,Slovakia,Slovakia,83.9,73.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Peter Pekarík,Slovakia,1.0,59.0,Pass,Stanislav Lobotka,Slovakia,True,36.099999999999994,False,False,False
113754,3938640,1,2,0,00:02:00.935,Pass,Stanislav Lobotka,Slovakia,Slovakia,84.1,74.0,,1.456276,From Throw In,Ondrej Duda,18.741665,Ground Pass,Incomplete,-1.6938277,81.8,55.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,2.0,0.0,Ball Receipt*,Ondrej Duda,Slovakia,True,35.900000000000006,False,False,False
113755,3938640,1,2,2,00:02:02.392,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,86.1,51.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Stanislav Lobotka,Slovakia,2.0,0.0,Ball Recovery,Artem Dovbyk,Ukraine,False,33.900000000000006,False,False,False
113756,3938640,1,2,2,00:02:02.392,Ball Recovery,Artem Dovbyk,Ukraine,Slovakia,38.3,24.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Ondrej Duda,Slovakia,2.0,2.0,Carry,Artem Dovbyk,Ukraine,True,81.7,False,False,False
113757,3938640,1,2,2,00:02:02.392,Carry,Artem Dovbyk,Ukraine,Slovakia,38.3,24.7,True,0.046234,From Throw In,,,,,,,,,,,,False,36.8,24.7,1.5,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,3,0,0,Ball Recovery,Artem Dovbyk,Ukraine,2.0,2.0,Dribbled Past,Ondrej Duda,Slovakia,False,81.7,False,False,False
113758,3938640,1,2,2,00:02:02.438,Dribbled Past,Ondrej Duda,Slovakia,Slovakia,83.3,55.4,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Artem Dovbyk,Ukraine,2.0,2.0,Dribble,Artem Dovbyk,Ukraine,False,36.7,False,False,False
113759,3938640,1,2,2,00:02:02.438,Dribble,Artem Dovbyk,Ukraine,Slovakia,36.8,24.7,True,0.0,From Throw In,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,3,0,0,Dribbled Past,Ondrej Duda,Slovakia,2.0,2.0,Carry,Artem Dovbyk,Ukraine,True,83.2,False,False,False
113760,3938640,1,2,2,00:02:02.438,Carry,Artem Dovbyk,Ukraine,Slovakia,36.8,24.7,True,1.06123,From Throw In,,,,,,,,,,,,False,35.1,22.3,2.941088233970545,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,3,0,0,Dribble,Artem Dovbyk,Ukraine,2.0,2.0,Pass,Artem Dovbyk,Ukraine,True,83.2,False,False,False
113761,3938640,1,2,3,00:02:03.499,Pass,Artem Dovbyk,Ukraine,Slovakia,35.1,22.3,,0.738673,From Throw In,Mykhailo Mudryk,15.493547,Ground Pass,,-1.4608519,36.8,6.9,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,3,0,0,Carry,Artem Dovbyk,Ukraine,2.0,2.0,Ball Receipt*,Mykhailo Mudryk,Ukraine,True,84.9,False,False,False
113762,3938640,1,2,4,00:02:04.238,Ball Receipt*,Mykhailo Mudryk,Ukraine,Slovakia,36.8,6.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Artem Dovbyk,Ukraine,2.0,3.0,Carry,Mykhailo Mudryk,Ukraine,True,83.2,False,False,False
113763,3938640,1,2,4,00:02:04.238,Carry,Mykhailo Mudryk,Ukraine,Slovakia,36.8,6.9,True,1.707095,From Throw In,,,,,,,,,,,,False,48.0,20.3,17.464249196572982,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Mykhailo Mudryk,Ukraine,2.0,4.0,Pressure,Stanislav Lobotka,Slovakia,False,83.2,False,False,False
113764,3938640,1,2,5,00:02:05.439,Pressure,Stanislav Lobotka,Slovakia,Slovakia,71.9,63.5,,0.313531,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Mykhailo Mudryk,Ukraine,2.0,4.0,Dribble,Mykhailo Mudryk,Ukraine,False,48.099999999999994,False,False,False
113765,3938640,1,2,5,00:02:05.945,Dribble,Mykhailo Mudryk,Ukraine,Slovakia,48.0,20.3,True,0.0,From Throw In,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pressure,Stanislav Lobotka,Slovakia,2.0,5.0,Duel,Ondrej Duda,Slovakia,False,72.0,False,False,True
113766,3938640,1,2,5,00:02:05.945,Duel,Ondrej Duda,Slovakia,Slovakia,72.1,59.8,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Dribble,Mykhailo Mudryk,Ukraine,2.0,5.0,Ball Recovery,Milan Škriniar,Slovakia,True,47.900000000000006,False,False,False
113767,3938640,1,2,8,00:02:08.908,Ball Recovery,Milan Škriniar,Slovakia,Slovakia,50.4,44.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Duel,Ondrej Duda,Slovakia,2.0,5.0,Carry,Milan Škriniar,Slovakia,True,69.6,False,False,False
113768,3938640,1,2,8,00:02:08.908,Carry,Milan Škriniar,Slovakia,Slovakia,50.4,44.6,,1.057949,From Throw In,,,,,,,,,,,,False,50.4,44.4,0.20000000000000284,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Recovery,Milan Škriniar,Slovakia,2.0,8.0,Pass,Milan Škriniar,Slovakia,True,69.6,False,False,False
113769,3938640,1,2,9,00:02:09.966,Pass,Milan Škriniar,Slovakia,Slovakia,50.4,44.4,,1.062654,From Throw In,Ondrej Duda,8.261961,Ground Pass,,-0.6652894,56.9,39.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Milan Škriniar,Slovakia,2.0,8.0,Ball Receipt*,Ondrej Duda,Slovakia,True,69.6,False,False,False
113770,3938640,1,2,11,00:02:11.028,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,56.9,39.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Milan Škriniar,Slovakia,2.0,9.0,Carry,Ondrej Duda,Slovakia,True,63.1,False,False,False
113771,3938640,1,2,11,00:02:11.028,Carry,Ondrej Duda,Slovakia,Slovakia,56.9,39.3,True,1.788389,From Throw In,,,,,,,,,,,,False,59.3,34.6,5.277309920783501,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Ondrej Duda,Slovakia,2.0,11.0,Pressure,Mykola Shaparenko,Ukraine,False,63.1,False,False,False
113772,3938640,1,2,12,00:02:12.499,Pressure,Mykola Shaparenko,Ukraine,Slovakia,56.5,44.9,,0.315869,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Ondrej Duda,Slovakia,2.0,11.0,Pass,Ondrej Duda,Slovakia,False,63.5,False,False,False
113773,3938640,1,2,12,00:02:12.817,Pass,Ondrej Duda,Slovakia,Slovakia,59.3,34.6,,0.29788,From Throw In,,1.6552945,Ground Pass,Incomplete,-0.43662715,60.8,33.9,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pressure,Mykola Shaparenko,Ukraine,2.0,12.0,Block,Mykola Shaparenko,Ukraine,False,60.7,False,False,True
113774,3938640,1,2,13,00:02:13.114,Block,Mykola Shaparenko,Ukraine,Slovakia,59.3,46.2,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Ondrej Duda,Slovakia,2.0,12.0,Foul Committed,Andriy Yarmolenko,Ukraine,True,60.7,False,False,False
113775,3938640,1,2,16,00:02:16.328,Foul Committed,Andriy Yarmolenko,Ukraine,Slovakia,49.3,77.9,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,0,3,0,0,Block,Mykola Shaparenko,Ukraine,2.0,13.0,Foul Won,Lukáš Haraslín,Slovakia,False,70.7,False,False,False
113776,3938640,1,2,16,00:02:16.328,Foul Won,Lukáš Haraslín,Slovakia,Slovakia,70.8,2.2,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,1,0,0,0,Foul Committed,Andriy Yarmolenko,Ukraine,2.0,16.0,Pass,Dávid Hancko,Slovakia,True,49.2,False,False,False
113777,3938640,1,2,36,00:02:36.483,Pass,Dávid Hancko,Slovakia,Slovakia,67.8,1.0,,1.707598,From Free Kick,Milan Škriniar,25.831182,Ground Pass,,3.0407684,42.1,3.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,1,0,0,0,Foul Won,Lukáš Haraslín,Slovakia,2.0,16.0,Ball Receipt*,Milan Škriniar,Slovakia,True,52.2,False,False,False
113778,3938640,1,2,38,00:02:38.191,Ball Receipt*,Milan Škriniar,Slovakia,Slovakia,42.1,3.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Dávid Hancko,Slovakia,2.0,36.0,Carry,Milan Škriniar,Slovakia,True,77.9,False,False,False
113779,3938640,1,2,38,00:02:38.191,Carry,Milan Škriniar,Slovakia,Slovakia,42.1,3.6,,0.825738,From Free Kick,,,,,,,,,,,,False,41.0,4.6,1.4866068747318513,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Milan Škriniar,Slovakia,2.0,38.0,Pass,Milan Škriniar,Slovakia,True,77.9,False,False,False
113780,3938640,1,2,39,00:02:39.016,Pass,Milan Škriniar,Slovakia,Slovakia,41.0,4.6,,2.006268,From Free Kick,Denis Vavro,44.225445,Ground Pass,,1.5368727,42.5,48.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Milan Škriniar,Slovakia,2.0,38.0,Ball Receipt*,Denis Vavro,Slovakia,True,79.0,False,False,False
113781,3938640,1,2,41,00:02:41.023,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,42.5,48.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Milan Škriniar,Slovakia,2.0,39.0,Carry,Denis Vavro,Slovakia,True,77.5,False,False,False
113782,3938640,1,2,41,00:02:41.023,Carry,Denis Vavro,Slovakia,Slovakia,42.5,48.8,,3.415989,From Free Kick,,,,,,,,,,,,False,56.3,53.5,14.57840869230932,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Denis Vavro,Slovakia,2.0,41.0,Pass,Denis Vavro,Slovakia,True,77.5,False,False,False
113783,3938640,1,2,44,00:02:44.439,Pass,Denis Vavro,Slovakia,Slovakia,56.3,53.5,,1.513226,From Free Kick,Peter Pekarík,26.49113,Ground Pass,,1.000593,70.6,75.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Denis Vavro,Slovakia,2.0,41.0,Ball Receipt*,Peter Pekarík,Slovakia,True,63.7,False,False,False
113784,3938640,1,2,45,00:02:45.952,Ball Receipt*,Peter Pekarík,Slovakia,Slovakia,70.6,75.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Denis Vavro,Slovakia,2.0,44.0,Carry,Peter Pekarík,Slovakia,True,49.400000000000006,False,False,False
113785,3938640,1,2,45,00:02:45.952,Carry,Peter Pekarík,Slovakia,Slovakia,70.6,75.8,,0.694121,From Free Kick,,,,,,,,,,,,False,70.3,75.8,0.29999999999999716,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Peter Pekarík,Slovakia,2.0,45.0,Pass,Peter Pekarík,Slovakia,True,49.400000000000006,False,False,False
113786,3938640,1,2,46,00:02:46.646,Pass,Peter Pekarík,Slovakia,Slovakia,70.3,75.8,,2.741709,From Free Kick,Denis Vavro,31.269314,Ground Pass,,-2.6192732,43.2,60.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Peter Pekarík,Slovakia,2.0,45.0,Ball Receipt*,Denis Vavro,Slovakia,True,49.7,False,False,False
113787,3938640,1,2,49,00:02:49.388,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,43.2,60.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Peter Pekarík,Slovakia,2.0,46.0,Carry,Denis Vavro,Slovakia,True,76.8,False,False,False
113788,3938640,1,2,49,00:02:49.388,Carry,Denis Vavro,Slovakia,Slovakia,43.2,60.2,,1.460427,From Free Kick,,,,,,,,,,,,False,40.6,54.7,6.0835844697020525,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Denis Vavro,Slovakia,2.0,49.0,Pass,Denis Vavro,Slovakia,True,76.8,False,False,False
113789,3938640,1,2,50,00:02:50.848,Pass,Denis Vavro,Slovakia,Slovakia,40.6,54.7,,1.813394,From Free Kick,Milan Škriniar,32.05636,Ground Pass,,-1.511491,42.5,22.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Denis Vavro,Slovakia,2.0,49.0,Ball Receipt*,Milan Škriniar,Slovakia,True,79.4,False,False,False
113790,3938640,1,2,52,00:02:52.662,Ball Receipt*,Milan Škriniar,Slovakia,Slovakia,42.5,22.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Denis Vavro,Slovakia,2.0,50.0,Carry,Milan Škriniar,Slovakia,True,77.5,False,False,False
