event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Switzerland_score,Germany_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
148984,3930176,1,0,58,00:00:58.374,Pass,Antonio Rüdiger,Germany,Germany,49.2,70.2,,1.349047,From Free Kick,Joshua Kimmich,13.42386,Ground Pass,,0.5838704,60.4,77.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Antonio Rüdiger,Germany,0.0,55.0,Ball Receipt*,Joshua Kimmich,Germany,True,70.8,False,False,False
148985,3930176,1,0,59,00:00:59.723,Ball Receipt*,Joshua Kimmich,Germany,Germany,60.4,77.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Antonio Rüdiger,Germany,0.0,58.0,Carry,Joshua Kimmich,Germany,True,59.6,False,False,False
148986,3930176,1,0,59,00:00:59.723,Carry,Joshua Kimmich,Germany,Germany,60.4,77.6,,1.496196,From Free Kick,,,,,,,,,,,,False,59.3,76.4,1.627882059609963,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Joshua Kimmich,Germany,0.0,59.0,Pass,Joshua Kimmich,Germany,True,59.6,False,False,False
148987,3930176,1,1,1,00:01:01.219,Pass,Joshua Kimmich,Germany,Germany,59.3,76.4,,2.298721,From Free Kick,Antonio Rüdiger,17.029387,Ground Pass,,-2.4393358,46.3,65.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Joshua Kimmich,Germany,0.0,59.0,Ball Receipt*,Antonio Rüdiger,Germany,True,60.7,False,False,False
148988,3930176,1,1,3,00:01:03.517,Ball Receipt*,Antonio Rüdiger,Germany,Germany,46.3,65.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Joshua Kimmich,Germany,1.0,1.0,Carry,Antonio Rüdiger,Germany,True,73.7,False,False,False
148989,3930176,1,1,3,00:01:03.517,Carry,Antonio Rüdiger,Germany,Germany,46.3,65.4,,2.534796,From Free Kick,,,,,,,,,,,,False,45.6,65.1,0.7615773105863913,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Antonio Rüdiger,Germany,1.0,3.0,Pass,Antonio Rüdiger,Germany,True,73.7,False,False,False
148990,3930176,1,1,6,00:01:06.052,Pass,Antonio Rüdiger,Germany,Germany,45.6,65.1,,1.406292,From Free Kick,Joshua Kimmich,12.841339,Ground Pass,,1.2293439,49.9,77.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Antonio Rüdiger,Germany,1.0,3.0,Ball Receipt*,Joshua Kimmich,Germany,True,74.4,False,False,False
148991,3930176,1,1,7,00:01:07.459,Ball Receipt*,Joshua Kimmich,Germany,Germany,49.9,77.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Antonio Rüdiger,Germany,1.0,6.0,Carry,Joshua Kimmich,Germany,True,70.1,False,False,False
148992,3930176,1,1,7,00:01:07.459,Carry,Joshua Kimmich,Germany,Germany,49.9,77.2,,3.877926,From Free Kick,,,,,,,,,,,,False,40.8,55.6,23.438643305447524,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Joshua Kimmich,Germany,1.0,7.0,Pass,Joshua Kimmich,Germany,True,70.1,False,False,False
148993,3930176,1,1,11,00:01:11.336,Pass,Joshua Kimmich,Germany,Germany,40.8,55.6,,1.885134,From Free Kick,Jonathan Tah,19.042059,Ground Pass,,-2.1995926,29.6,40.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Joshua Kimmich,Germany,1.0,7.0,Ball Receipt*,Jonathan Tah,Germany,True,79.2,False,False,False
148994,3930176,1,1,13,00:01:13.222,Ball Receipt*,Jonathan Tah,Germany,Germany,29.6,40.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Joshua Kimmich,Germany,1.0,11.0,Carry,Jonathan Tah,Germany,True,90.4,False,False,False
148995,3930176,1,1,13,00:01:13.222,Carry,Jonathan Tah,Germany,Germany,29.6,40.2,,0.927742,From Free Kick,,,,,,,,,,,,False,34.8,39.2,5.295280917949486,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Jonathan Tah,Germany,1.0,13.0,Pass,Jonathan Tah,Germany,True,90.4,False,False,False
148996,3930176,1,1,14,00:01:14.149,Pass,Jonathan Tah,Germany,Germany,34.8,39.2,,1.407152,From Free Kick,Toni Kroos,30.647186,Ground Pass,,-1.472751,37.8,8.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Jonathan Tah,Germany,1.0,13.0,Ball Receipt*,Toni Kroos,Germany,True,85.2,False,False,False
148997,3930176,1,1,15,00:01:15.557,Ball Receipt*,Toni Kroos,Germany,Germany,37.8,8.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Pass,Jonathan Tah,Germany,1.0,14.0,Carry,Toni Kroos,Germany,True,82.2,False,False,False
148998,3930176,1,1,15,00:01:15.557,Carry,Toni Kroos,Germany,Germany,37.8,8.7,True,0.895739,From Free Kick,,,,,,,,,,,,False,38.4,8.4,0.6708203932499377,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Toni Kroos,Germany,1.0,15.0,Pressure,Fabian Rieder,Switzerland,False,82.2,False,False,False
148999,3930176,1,1,16,00:01:16.198,Pressure,Fabian Rieder,Switzerland,Germany,78.2,70.3,,0.565917,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,1,1,0,4,2,0,0,Carry,Toni Kroos,Germany,1.0,15.0,Pass,Toni Kroos,Germany,False,41.8,False,False,False
149000,3930176,1,1,16,00:01:16.452,Pass,Toni Kroos,Germany,Germany,38.4,8.4,True,1.611382,From Free Kick,Jonathan Tah,22.214409,Ground Pass,,2.3880308,22.2,23.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Pressure,Fabian Rieder,Switzerland,1.0,16.0,Ball Receipt*,Jonathan Tah,Germany,True,81.6,False,False,True
149001,3930176,1,1,18,00:01:18.064,Ball Receipt*,Jonathan Tah,Germany,Germany,22.2,23.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Toni Kroos,Germany,1.0,16.0,Carry,Jonathan Tah,Germany,True,97.8,False,False,False
149002,3930176,1,1,18,00:01:18.064,Carry,Jonathan Tah,Germany,Germany,22.2,23.6,,0.625374,From Free Kick,,,,,,,,,,,,False,21.5,23.8,0.7280109889280509,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Jonathan Tah,Germany,1.0,18.0,Pass,Jonathan Tah,Germany,True,97.8,False,False,False
149003,3930176,1,1,18,00:01:18.689,Pass,Jonathan Tah,Germany,Germany,21.5,23.8,,1.669195,From Free Kick,Manuel Neuer,18.647251,Ground Pass,,2.4702017,6.9,35.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Jonathan Tah,Germany,1.0,18.0,Pressure,Breel-Donald Embolo,Switzerland,False,98.5,False,False,False
149004,3930176,1,1,20,00:01:20.122,Pressure,Breel-Donald Embolo,Switzerland,Germany,107.4,46.3,,1.876106,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,4,2,1,0,Pass,Jonathan Tah,Germany,1.0,18.0,Ball Receipt*,Manuel Neuer,Germany,False,12.599999999999994,False,True,False
149005,3930176,1,1,20,00:01:20.358,Ball Receipt*,Manuel Neuer,Germany,Germany,6.9,35.4,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,7,1,0,0,Pressure,Breel-Donald Embolo,Switzerland,1.0,20.0,Carry,Manuel Neuer,Germany,True,113.1,False,False,True
149006,3930176,1,1,20,00:01:20.358,Carry,Manuel Neuer,Germany,Germany,6.9,35.4,True,1.213024,From Free Kick,,,,,,,,,,,,False,5.6,40.7,5.457105459856906,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Manuel Neuer,Germany,1.0,20.0,Pass,Manuel Neuer,Germany,True,113.1,False,False,False
149007,3930176,1,1,21,00:01:21.571,Pass,Manuel Neuer,Germany,Germany,5.6,40.7,True,1.522495,From Free Kick,Antonio Rüdiger,22.171152,Ground Pass,,1.3433213,10.6,62.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,7,1,0,0,Carry,Manuel Neuer,Germany,1.0,20.0,Ball Receipt*,Antonio Rüdiger,Germany,True,114.4,False,False,False
149008,3930176,1,1,23,00:01:23.094,Ball Receipt*,Antonio Rüdiger,Germany,Germany,10.6,62.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Manuel Neuer,Germany,1.0,21.0,Carry,Antonio Rüdiger,Germany,True,109.4,False,False,False
149009,3930176,1,1,23,00:01:23.094,Carry,Antonio Rüdiger,Germany,Germany,10.6,62.3,True,1.341856,From Free Kick,,,,,,,,,,,,False,9.2,65.8,3.769615364994153,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Antonio Rüdiger,Germany,1.0,23.0,Pressure,Dan Ndoye,Switzerland,False,109.4,False,False,False
149010,3930176,1,1,23,00:01:23.940,Pressure,Dan Ndoye,Switzerland,Germany,106.1,15.0,,0.727727,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,1,1,0,4,2,0,0,Carry,Antonio Rüdiger,Germany,1.0,23.0,Pass,Antonio Rüdiger,Germany,False,13.900000000000006,False,True,False
149011,3930176,1,1,24,00:01:24.436,Pass,Antonio Rüdiger,Germany,Germany,9.2,65.8,True,1.720162,From Free Kick,Jamal Musiala,27.28681,High Pass,,0.25564492,35.6,72.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Pressure,Dan Ndoye,Switzerland,1.0,23.0,Ball Receipt*,Jamal Musiala,Germany,True,110.8,False,False,True
149012,3930176,1,1,26,00:01:26.156,Ball Receipt*,Jamal Musiala,Germany,Germany,35.6,72.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,0,7,1,2,0,Pass,Antonio Rüdiger,Germany,1.0,24.0,Carry,Jamal Musiala,Germany,True,84.4,False,False,False
149013,3930176,1,1,26,00:01:26.156,Carry,Jamal Musiala,Germany,Germany,35.6,72.7,True,2.037314,From Free Kick,,,,,,,,,,,,False,37.4,79.4,6.937578828380981,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,0,7,1,2,0,Ball Receipt*,Jamal Musiala,Germany,1.0,26.0,Pressure,Remo Freuler,Switzerland,False,84.4,False,False,False
149014,3930176,1,1,26,00:01:26.857,Pressure,Remo Freuler,Switzerland,Germany,83.8,4.0,,1.376015,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,4,2,0,0,Carry,Jamal Musiala,Germany,1.0,26.0,Dribbled Past,Remo Freuler,Switzerland,True,36.2,False,False,False
149015,3930176,1,1,28,00:01:28.193,Dribbled Past,Remo Freuler,Switzerland,Germany,82.7,0.7,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,4,2,0,0,Pressure,Remo Freuler,Switzerland,1.0,26.0,Dribble,Jamal Musiala,Germany,False,37.3,False,False,False
149016,3930176,1,1,28,00:01:28.193,Dribble,Jamal Musiala,Germany,Germany,37.4,79.4,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,0,7,1,2,0,Dribbled Past,Remo Freuler,Switzerland,1.0,28.0,Carry,Jamal Musiala,Germany,True,82.6,False,False,False
149017,3930176,1,1,28,00:01:28.193,Carry,Jamal Musiala,Germany,Germany,37.4,79.4,True,5.589586,From Free Kick,,,,,,,,,,,,False,81.9,61.5,47.96519571522669,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,0,7,1,2,0,Dribble,Jamal Musiala,Germany,1.0,28.0,Pass,Jamal Musiala,Germany,True,82.6,False,False,False
149018,3930176,1,1,33,00:01:33.783,Pass,Jamal Musiala,Germany,Germany,81.9,61.5,,0.828922,From Free Kick,İlkay Gündoğan,19.590048,Ground Pass,,-0.80344677,95.5,47.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,0,7,1,2,0,Carry,Jamal Musiala,Germany,1.0,28.0,Ball Receipt*,İlkay Gündoğan,Germany,True,38.099999999999994,False,False,False
149019,3930176,1,1,34,00:01:34.612,Ball Receipt*,İlkay Gündoğan,Germany,Germany,95.5,47.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,0,7,1,1,0,Pass,Jamal Musiala,Germany,1.0,33.0,Carry,İlkay Gündoğan,Germany,True,24.5,False,True,False
149020,3930176,1,1,34,00:01:34.612,Carry,İlkay Gündoğan,Germany,Germany,95.5,47.4,,0.213935,From Free Kick,,,,,,,,,,,,False,96.1,46.8,0.848528137423854,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,0,7,1,1,0,Ball Receipt*,İlkay Gündoğan,Germany,1.0,34.0,Miscontrol,İlkay Gündoğan,Germany,True,24.5,False,True,False
149021,3930176,1,1,34,00:01:34.825,Miscontrol,İlkay Gündoğan,Germany,Germany,96.1,46.8,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,0,7,1,1,0,Carry,İlkay Gündoğan,Germany,1.0,34.0,Clearance,Fabian Lukas Schär,Switzerland,False,23.900000000000006,False,True,False
149022,3930176,1,1,35,00:01:35.992,Clearance,Fabian Lukas Schär,Switzerland,Germany,14.2,32.1,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,4,2,0,0,Miscontrol,İlkay Gündoğan,Germany,1.0,34.0,Pass,Toni Kroos,Germany,False,105.8,False,False,False
149023,3930176,1,2,17,00:02:17.564,Pass,Toni Kroos,Germany,Germany,120.0,80.0,,1.549175,From Corner,Kai Havertz,36.188534,High Pass,,-1.7513913,113.5,44.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Clearance,Fabian Lukas Schär,Switzerland,1.0,35.0,Ball Receipt*,Kai Havertz,Germany,True,0.0,False,True,False
149024,3930176,1,2,19,00:02:19.089,Ball Receipt*,Kai Havertz,Germany,Germany,113.5,44.4,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,0,7,1,1,0,Pass,Toni Kroos,Germany,2.0,17.0,Duel,Manuel Obafemi Akanji,Switzerland,False,6.5,False,True,False
149025,3930176,1,2,19,00:02:19.089,Duel,Manuel Obafemi Akanji,Switzerland,Germany,6.6,35.7,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,1,0,4,2,0,0,Ball Receipt*,Kai Havertz,Germany,2.0,19.0,Shot,Kai Havertz,Germany,False,113.4,False,False,False
149026,3930176,1,2,19,00:02:19.089,Shot,Kai Havertz,Germany,Germany,113.5,44.4,True,0.56581,From Corner,,,,,,,,Saved,0.08929836,Head,Normal,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,0,7,1,1,0,Duel,Manuel Obafemi Akanji,Switzerland,2.0,19.0,Goal Keeper,Yann Sommer,Switzerland,False,6.5,False,True,False
149027,3930176,1,2,19,00:02:19.654,Goal Keeper,Yann Sommer,Switzerland,Switzerland,1.0,38.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,1,0,4,2,0,0,Shot,Kai Havertz,Germany,2.0,19.0,Pass,Yann Sommer,Switzerland,True,119.0,False,False,False
149028,3930176,1,2,22,00:02:22.854,Pass,Yann Sommer,Switzerland,Switzerland,11.5,45.8,,2.401943,From Keeper,Granit Xhaka,26.35773,Ground Pass,,0.35655043,36.2,55.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,1,0,4,2,0,0,Goal Keeper,Yann Sommer,Switzerland,2.0,19.0,Ball Receipt*,Granit Xhaka,Switzerland,True,108.5,False,False,False
149029,3930176,1,2,25,00:02:25.256,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,36.2,55.0,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,4,2,0,0,Pass,Yann Sommer,Switzerland,2.0,22.0,Pass,Granit Xhaka,Switzerland,True,83.8,False,False,False
149030,3930176,1,2,26,00:02:26.351,Pass,Granit Xhaka,Switzerland,Switzerland,44.4,64.8,,1.314331,From Keeper,Dan Ndoye,20.875345,Ground Pass,,0.12970254,65.1,67.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,4,2,0,0,Ball Receipt*,Granit Xhaka,Switzerland,2.0,25.0,Pressure,Maximilian Mittelstädt,Germany,False,75.6,False,False,False
149031,3930176,1,2,27,00:02:27.148,Pressure,Maximilian Mittelstädt,Germany,Switzerland,55.0,12.6,,0.580819,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Granit Xhaka,Switzerland,2.0,26.0,Ball Receipt*,Dan Ndoye,Switzerland,False,65.0,False,False,False
149032,3930176,1,2,27,00:02:27.666,Ball Receipt*,Dan Ndoye,Switzerland,Switzerland,65.1,67.5,True,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,1,1,0,4,2,0,0,Pressure,Maximilian Mittelstädt,Germany,2.0,27.0,Carry,Dan Ndoye,Switzerland,True,54.900000000000006,False,False,True
149033,3930176,1,2,27,00:02:27.666,Carry,Dan Ndoye,Switzerland,Switzerland,65.1,67.5,True,0.416544,From Keeper,,,,,,,,,,,,False,64.9,67.6,0.22360679774996628,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,1,1,0,4,2,0,0,Ball Receipt*,Dan Ndoye,Switzerland,2.0,27.0,Dribbled Past,Maximilian Mittelstädt,Germany,False,54.900000000000006,False,False,False
149034,3930176,1,2,28,00:02:28.082,Dribbled Past,Maximilian Mittelstädt,Germany,Switzerland,55.2,12.5,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Dan Ndoye,Switzerland,2.0,27.0,Dribble,Dan Ndoye,Switzerland,False,64.8,False,False,False
149035,3930176,1,2,28,00:02:28.082,Dribble,Dan Ndoye,Switzerland,Switzerland,64.9,67.6,True,0.0,From Keeper,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,1,1,0,4,2,0,0,Dribbled Past,Maximilian Mittelstädt,Germany,2.0,28.0,Carry,Dan Ndoye,Switzerland,True,55.099999999999994,False,False,False
149036,3930176,1,2,28,00:02:28.082,Carry,Dan Ndoye,Switzerland,Switzerland,64.9,67.6,True,6.294442,From Keeper,,,,,,,,,,,,False,113.5,69.9,48.654393429576324,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,1,1,0,4,2,0,0,Dribble,Dan Ndoye,Switzerland,2.0,28.0,Pass,Dan Ndoye,Switzerland,True,55.099999999999994,False,False,False
149037,3930176,1,2,34,00:02:34.377,Pass,Dan Ndoye,Switzerland,Switzerland,113.5,69.9,,0.133531,From Keeper,,1.7,Ground Pass,Incomplete,-1.5707964,113.5,68.2,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,1,1,0,4,2,0,0,Carry,Dan Ndoye,Switzerland,2.0,28.0,Block,Maximilian Mittelstädt,Germany,False,6.5,False,True,False
149038,3930176,1,2,34,00:02:34.510,Block,Maximilian Mittelstädt,Germany,Switzerland,6.6,11.9,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Dan Ndoye,Switzerland,2.0,34.0,Pass,Fabian Rieder,Switzerland,False,113.4,False,False,False
149039,3930176,1,3,7,00:03:07.496,Pass,Fabian Rieder,Switzerland,Switzerland,120.0,80.0,,1.054512,From Corner,,30.34864,Low Pass,Incomplete,-1.6698092,117.0,49.8,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,1,1,0,4,2,0,0,Block,Maximilian Mittelstädt,Germany,2.0,34.0,Clearance,Maximilian Mittelstädt,Germany,False,0.0,False,True,False
149040,3930176,1,3,8,00:03:08.551,Clearance,Maximilian Mittelstädt,Germany,Switzerland,3.1,30.3,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Fabian Rieder,Switzerland,3.0,7.0,Pass,Silvan Widmer,Switzerland,False,116.9,False,False,False
149041,3930176,1,3,30,00:03:30.081,Pass,Silvan Widmer,Switzerland,Switzerland,96.1,80.0,,0.998499,From Throw In,Breel-Donald Embolo,16.063934,High Pass,,-1.1405624,102.8,65.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,1,0,4,2,0,0,Clearance,Maximilian Mittelstädt,Germany,3.0,8.0,Ball Receipt*,Breel-Donald Embolo,Switzerland,True,23.900000000000006,False,True,False
149042,3930176,1,3,31,00:03:31.080,Ball Receipt*,Breel-Donald Embolo,Switzerland,Switzerland,102.8,65.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,4,2,1,0,Pass,Silvan Widmer,Switzerland,3.0,30.0,Carry,Breel-Donald Embolo,Switzerland,True,17.200000000000003,False,True,False
149043,3930176,1,3,31,00:03:31.080,Carry,Breel-Donald Embolo,Switzerland,Switzerland,102.8,65.4,,0.152847,From Throw In,,,,,,,,,,,,False,101.5,64.7,1.476482306023339,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,4,2,1,0,Ball Receipt*,Breel-Donald Embolo,Switzerland,3.0,31.0,Miscontrol,Breel-Donald Embolo,Switzerland,True,17.200000000000003,False,True,False
149044,3930176,1,3,31,00:03:31.233,Miscontrol,Breel-Donald Embolo,Switzerland,Switzerland,101.5,64.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,4,2,1,0,Carry,Breel-Donald Embolo,Switzerland,3.0,31.0,Pressure,Jonathan Tah,Germany,False,18.5,False,True,False
149045,3930176,1,3,31,00:03:31.246,Pressure,Jonathan Tah,Germany,Switzerland,20.2,16.2,,0.588029,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Miscontrol,Breel-Donald Embolo,Switzerland,3.0,31.0,Pass,Robert Andrich,Germany,True,99.8,False,False,False
149046,3930176,1,3,32,00:03:32.170,Pass,Robert Andrich,Germany,Switzerland,21.2,21.0,,0.394185,From Throw In,Maximilian Mittelstädt,3.6,Ground Pass,Incomplete,-1.5707964,21.2,17.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Pressure,Jonathan Tah,Germany,3.0,31.0,Ball Receipt*,Maximilian Mittelstädt,Germany,True,98.8,False,False,True
149047,3930176,1,3,32,00:03:32.564,Ball Receipt*,Maximilian Mittelstädt,Germany,Switzerland,21.8,14.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Robert Andrich,Germany,3.0,32.0,Block,Breel-Donald Embolo,Switzerland,False,98.2,False,False,False
149048,3930176,1,3,32,00:03:32.564,Block,Breel-Donald Embolo,Switzerland,Switzerland,98.9,62.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,4,2,1,0,Ball Receipt*,Maximilian Mittelstädt,Germany,3.0,32.0,50/50,Robert Andrich,Germany,False,21.099999999999994,False,True,False
149049,3930176,1,3,34,00:03:34.189,50/50,Robert Andrich,Germany,Switzerland,21.4,22.8,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Block,Breel-Donald Embolo,Switzerland,3.0,32.0,50/50,Breel-Donald Embolo,Switzerland,False,98.6,False,False,False
149050,3930176,1,3,34,00:03:34.189,50/50,Breel-Donald Embolo,Switzerland,Switzerland,98.7,57.3,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,4,2,1,0,50/50,Robert Andrich,Germany,3.0,34.0,Carry,Breel-Donald Embolo,Switzerland,True,21.299999999999997,False,True,False
