event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Italy_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
90245,3930172,2,66,8,00:21:08.583,Carry,Riccardo Calafiori,Italy,Italy,57.6,11.2,,1.60278,Regular Play,,,,,,,,,,,,False,62.9,12.4,5.434151267677407,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,0,2,1,0,0,Ball Receipt*,Riccardo Calafiori,Italy,66.0,8.0,Pass,Riccardo Calafiori,Italy,True,62.4,False,False,False
90246,3930172,2,66,10,00:21:10.186,Pass,Riccardo Calafiori,Italy,Italy,62.9,12.4,,1.12083,Regular Play,Bryan Cristante,23.379051,Ground Pass,,1.1894957,71.6,34.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,0,2,1,0,0,Carry,Riccardo Calafiori,Italy,66.0,8.0,Ball Receipt*,Bryan Cristante,Italy,True,57.1,False,False,False
90247,3930172,2,66,11,00:21:11.306,Ball Receipt*,Bryan Cristante,Italy,Italy,71.6,34.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,2,1,0,0,Pass,Riccardo Calafiori,Italy,66.0,10.0,Carry,Bryan Cristante,Italy,True,48.400000000000006,False,False,False
90248,3930172,2,66,11,00:21:11.306,Carry,Bryan Cristante,Italy,Italy,71.6,34.1,True,1.157287,Regular Play,,,,,,,,,,,,False,67.7,39.7,6.824221567329123,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,2,1,0,0,Ball Receipt*,Bryan Cristante,Italy,66.0,11.0,Pressure,Nicholas Williams Arthuer,Spain,False,48.400000000000006,False,False,False
90249,3930172,2,66,11,00:21:11.955,Pressure,Nicholas Williams Arthuer,Spain,Italy,50.8,38.7,,0.556769,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,3,0,0,0,Carry,Bryan Cristante,Italy,66.0,11.0,Pass,Bryan Cristante,Italy,False,69.2,False,False,False
90250,3930172,2,66,12,00:21:12.464,Pass,Bryan Cristante,Italy,Italy,67.7,39.7,True,1.414383,Regular Play,Giovanni Di Lorenzo,18.980516,Ground Pass,,2.2216735,56.2,54.8,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,2,1,0,0,Pressure,Nicholas Williams Arthuer,Spain,66.0,11.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,52.3,False,False,True
90251,3930172,2,66,13,00:21:13.878,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,56.2,54.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,2,1,0,0,Pass,Bryan Cristante,Italy,66.0,12.0,Carry,Giovanni Di Lorenzo,Italy,True,63.8,False,False,False
90252,3930172,2,66,13,00:21:13.878,Carry,Giovanni Di Lorenzo,Italy,Italy,56.2,54.8,,1.518953,Regular Play,,,,,,,,,,,,False,56.2,54.8,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,2,1,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,66.0,13.0,Pass,Giovanni Di Lorenzo,Italy,True,63.8,False,False,False
90253,3930172,2,66,15,00:21:15.397,Pass,Giovanni Di Lorenzo,Italy,Italy,56.2,54.8,,1.503412,Regular Play,Alessandro Bastoni,19.864542,Ground Pass,,-1.6514292,54.6,35.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,2,1,0,0,Carry,Giovanni Di Lorenzo,Italy,66.0,13.0,Ball Receipt*,Alessandro Bastoni,Italy,True,63.8,False,False,False
90254,3930172,2,66,16,00:21:16.900,Ball Receipt*,Alessandro Bastoni,Italy,Italy,54.6,35.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,1,0,0,2,1,1,0,Pass,Giovanni Di Lorenzo,Italy,66.0,15.0,Carry,Alessandro Bastoni,Italy,True,65.4,False,False,False
90255,3930172,2,66,16,00:21:16.900,Carry,Alessandro Bastoni,Italy,Italy,54.6,35.0,,4.700942,Regular Play,,,,,,,,,,,,False,54.6,35.0,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,1,0,0,2,1,1,0,Ball Receipt*,Alessandro Bastoni,Italy,66.0,16.0,Pass,Alessandro Bastoni,Italy,True,65.4,False,False,False
90256,3930172,2,66,21,00:21:21.601,Pass,Alessandro Bastoni,Italy,Italy,54.6,35.0,,1.351908,Regular Play,Bryan Cristante,13.736084,Ground Pass,,0.7338973,64.8,44.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,1,0,0,2,1,1,0,Carry,Alessandro Bastoni,Italy,66.0,16.0,Ball Receipt*,Bryan Cristante,Italy,True,65.4,False,False,False
90257,3930172,2,66,22,00:21:22.953,Ball Receipt*,Bryan Cristante,Italy,Italy,64.8,44.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,2,1,0,0,Pass,Alessandro Bastoni,Italy,66.0,21.0,Carry,Bryan Cristante,Italy,True,55.2,False,False,False
90258,3930172,2,66,22,00:21:22.953,Carry,Bryan Cristante,Italy,Italy,64.8,44.2,,0.895031,Regular Play,,,,,,,,,,,,False,64.8,44.2,0.0,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,2,1,0,0,Ball Receipt*,Bryan Cristante,Italy,66.0,22.0,Pass,Bryan Cristante,Italy,True,55.2,False,False,False
90259,3930172,2,66,23,00:21:23.848,Pass,Bryan Cristante,Italy,Italy,64.8,44.2,,1.446561,Regular Play,Riccardo Calafiori,22.734335,Ground Pass,,-1.9970598,55.4,23.5,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,2,1,0,0,Carry,Bryan Cristante,Italy,66.0,22.0,Ball Receipt*,Riccardo Calafiori,Italy,True,55.2,False,False,False
90260,3930172,2,66,25,00:21:25.295,Ball Receipt*,Riccardo Calafiori,Italy,Italy,55.4,23.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,0,2,1,0,0,Pass,Bryan Cristante,Italy,66.0,23.0,Pass,Riccardo Calafiori,Italy,True,64.6,False,False,False
90261,3930172,2,66,25,00:21:25.295,Pass,Riccardo Calafiori,Italy,Italy,55.4,23.5,,1.036497,Regular Play,Nicolò Barella,8.854378,Ground Pass,,0.32175055,63.8,26.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,0,2,1,0,0,Ball Receipt*,Riccardo Calafiori,Italy,66.0,25.0,Pressure,Pedro González López,Spain,False,64.6,False,False,False
90262,3930172,2,66,25,00:21:25.921,Pressure,Pedro González López,Spain,Italy,56.1,53.1,,1.252658,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,1,0,0,3,0,0,0,Pass,Riccardo Calafiori,Italy,66.0,25.0,Ball Receipt*,Nicolò Barella,Italy,False,63.9,False,False,False
90263,3930172,2,66,26,00:21:26.331,Ball Receipt*,Nicolò Barella,Italy,Italy,63.8,26.3,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,2,1,1,0,Pressure,Pedro González López,Spain,66.0,25.0,Carry,Nicolò Barella,Italy,True,56.2,False,False,True
90264,3930172,2,66,26,00:21:26.331,Carry,Nicolò Barella,Italy,Italy,63.8,26.3,True,0.814381,Regular Play,,,,,,,,,,,,False,63.6,20.8,5.503635162326805,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,2,1,1,0,Ball Receipt*,Nicolò Barella,Italy,66.0,26.0,Pass,Nicolò Barella,Italy,True,56.2,False,False,False
90265,3930172,2,66,27,00:21:27.146,Pass,Nicolò Barella,Italy,Italy,63.6,20.8,True,1.696032,Regular Play,Federico Dimarco,20.365166,Ground Pass,,-1.2459402,70.1,1.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,2,1,1,0,Carry,Nicolò Barella,Italy,66.0,26.0,Ball Receipt*,Federico Dimarco,Italy,True,56.4,False,False,False
90266,3930172,2,66,28,00:21:28.842,Ball Receipt*,Federico Dimarco,Italy,Italy,70.1,1.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,2,1,0,0,Pass,Nicolò Barella,Italy,66.0,27.0,Carry,Federico Dimarco,Italy,True,49.900000000000006,False,False,False
90267,3930172,2,66,28,00:21:28.842,Carry,Federico Dimarco,Italy,Italy,70.1,1.5,,1.183677,Regular Play,,,,,,,,,,,,False,72.2,0.9,2.1840329667841636,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,2,1,0,0,Ball Receipt*,Federico Dimarco,Italy,66.0,28.0,Pass,Federico Dimarco,Italy,True,49.900000000000006,False,False,False
90268,3930172,2,66,30,00:21:30.025,Pass,Federico Dimarco,Italy,Italy,72.2,0.9,,1.219306,Regular Play,Nicolò Barella,7.5133214,Ground Pass,,2.6719928,65.5,4.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,2,1,0,0,Carry,Federico Dimarco,Italy,66.0,28.0,Ball Receipt*,Nicolò Barella,Italy,True,47.8,False,False,False
90269,3930172,2,66,31,00:21:31.245,Ball Receipt*,Nicolò Barella,Italy,Italy,65.5,4.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,2,1,1,0,Pass,Federico Dimarco,Italy,66.0,30.0,Carry,Nicolò Barella,Italy,True,54.5,False,False,False
90270,3930172,2,66,31,00:21:31.245,Carry,Nicolò Barella,Italy,Italy,65.5,4.3,,2.970352,Regular Play,,,,,,,,,,,,False,64.6,5.0,1.1401754250991425,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,2,1,1,0,Ball Receipt*,Nicolò Barella,Italy,66.0,31.0,Pass,Nicolò Barella,Italy,True,54.5,False,False,False
90271,3930172,2,66,34,00:21:34.215,Pass,Nicolò Barella,Italy,Italy,64.6,5.0,,1.04477,Regular Play,Bryan Cristante,18.689302,Ground Pass,,1.2439697,70.6,22.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,2,1,1,0,Carry,Nicolò Barella,Italy,66.0,31.0,Ball Receipt*,Bryan Cristante,Italy,True,55.400000000000006,False,False,False
90272,3930172,2,66,35,00:21:35.260,Ball Receipt*,Bryan Cristante,Italy,Italy,70.6,22.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,2,1,0,0,Pass,Nicolò Barella,Italy,66.0,34.0,Carry,Bryan Cristante,Italy,True,49.400000000000006,False,False,False
90273,3930172,2,66,35,00:21:35.260,Carry,Bryan Cristante,Italy,Italy,70.6,22.7,,1.123609,Regular Play,,,,,,,,,,,,False,70.6,22.7,0.0,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,2,1,0,0,Ball Receipt*,Bryan Cristante,Italy,66.0,35.0,Pass,Bryan Cristante,Italy,True,49.400000000000006,False,False,False
90274,3930172,2,66,36,00:21:36.383,Pass,Bryan Cristante,Italy,Italy,70.6,22.7,,0.710099,Regular Play,Nicolò Barella,9.1350975,Ground Pass,,3.053906,61.5,23.5,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,2,1,0,0,Carry,Bryan Cristante,Italy,66.0,35.0,Ball Receipt*,Nicolò Barella,Italy,True,49.400000000000006,False,False,False
90275,3930172,2,66,37,00:21:37.094,Ball Receipt*,Nicolò Barella,Italy,Italy,61.5,23.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,2,1,1,0,Pass,Bryan Cristante,Italy,66.0,36.0,Carry,Nicolò Barella,Italy,True,58.5,False,False,False
90276,3930172,2,66,37,00:21:37.094,Carry,Nicolò Barella,Italy,Italy,61.5,23.5,,1.841149,Regular Play,,,,,,,,,,,,False,55.2,28.8,8.232860985101107,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,2,1,1,0,Ball Receipt*,Nicolò Barella,Italy,66.0,37.0,Pass,Nicolò Barella,Italy,True,58.5,False,False,False
90277,3930172,2,66,38,00:21:38.935,Pass,Nicolò Barella,Italy,Italy,55.2,28.8,,1.493328,Regular Play,Giovanni Di Lorenzo,29.156816,Ground Pass,,1.342455,61.8,57.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,2,1,1,0,Carry,Nicolò Barella,Italy,66.0,37.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,64.8,False,False,False
90278,3930172,2,66,40,00:21:40.428,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,61.8,57.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,2,1,0,0,Pass,Nicolò Barella,Italy,66.0,38.0,Carry,Giovanni Di Lorenzo,Italy,True,58.2,False,False,False
90279,3930172,2,66,40,00:21:40.428,Carry,Giovanni Di Lorenzo,Italy,Italy,61.8,57.2,,1.532068,Regular Play,,,,,,,,,,,,False,58.0,53.0,5.663920903402519,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,2,1,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,66.0,40.0,Pass,Giovanni Di Lorenzo,Italy,True,58.2,False,False,False
90280,3930172,2,66,41,00:21:41.960,Pass,Giovanni Di Lorenzo,Italy,Italy,58.0,53.0,,0.711869,Regular Play,Bryan Cristante,13.218925,Ground Pass,,-1.2394767,62.3,40.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,2,1,0,0,Carry,Giovanni Di Lorenzo,Italy,66.0,40.0,Ball Receipt*,Bryan Cristante,Italy,True,62.0,False,False,False
90281,3930172,2,66,42,00:21:42.672,Ball Receipt*,Bryan Cristante,Italy,Italy,62.3,40.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,2,1,0,0,Pass,Giovanni Di Lorenzo,Italy,66.0,41.0,Pass,Bryan Cristante,Italy,True,57.7,False,False,False
90282,3930172,2,66,42,00:21:42.672,Pass,Bryan Cristante,Italy,Italy,62.3,40.5,,4.196685,Regular Play,Mateo Retegui,48.242096,High Pass,Incomplete,0.23643187,109.2,51.8,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,2,1,0,0,Ball Receipt*,Bryan Cristante,Italy,66.0,42.0,Ball Receipt*,Mateo Retegui,Italy,True,57.7,False,False,False
90283,3930172,2,66,46,00:21:46.869,Ball Receipt*,Mateo Retegui,Italy,Italy,83.0,47.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,1,0,0,2,1,0,0,Pass,Bryan Cristante,Italy,66.0,42.0,Ball Recovery,Unai Simón Mendibil,Spain,False,37.0,False,False,False
90284,3930172,2,66,46,00:21:46.869,Ball Recovery,Unai Simón Mendibil,Spain,Spain,10.9,28.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,0,0,3,0,0,0,Ball Receipt*,Mateo Retegui,Italy,66.0,46.0,Carry,Unai Simón Mendibil,Spain,True,109.1,False,False,False
90285,3930172,2,66,46,00:21:46.869,Carry,Unai Simón Mendibil,Spain,Spain,10.9,28.3,True,14.044296,Regular Play,,,,,,,,,,,,False,9.5,35.9,7.727871634544661,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,0,0,3,0,0,0,Ball Recovery,Unai Simón Mendibil,Spain,66.0,46.0,Pressure,Mateo Retegui,Italy,False,109.1,False,False,False
90286,3930172,2,66,50,00:21:50.572,Pressure,Mateo Retegui,Italy,Spain,105.5,53.2,,0.691072,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,1,0,0,2,1,0,0,Carry,Unai Simón Mendibil,Spain,66.0,46.0,Pass,Unai Simón Mendibil,Spain,False,14.5,False,True,False
90287,3930172,2,67,0,00:22:00.913,Pass,Unai Simón Mendibil,Spain,Spain,9.5,35.9,,2.278254,Regular Play,Aymeric Laporte,23.182106,Ground Pass,,-1.2640514,16.5,13.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,0,0,3,0,0,0,Pressure,Mateo Retegui,Italy,66.0,50.0,Ball Receipt*,Aymeric Laporte,Spain,True,110.5,False,False,False
90288,3930172,2,67,3,00:22:03.191,Ball Receipt*,Aymeric Laporte,Spain,Spain,16.5,13.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,3,0,0,0,Pass,Unai Simón Mendibil,Spain,67.0,0.0,Carry,Aymeric Laporte,Spain,True,103.5,False,False,False
90289,3930172,2,67,3,00:22:03.191,Carry,Aymeric Laporte,Spain,Spain,16.5,13.8,,1.130669,Regular Play,,,,,,,,,,,,False,20.6,12.9,4.197618372363073,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,3,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,67.0,3.0,Pass,Aymeric Laporte,Spain,True,103.5,False,False,False
90290,3930172,2,67,4,00:22:04.322,Pass,Aymeric Laporte,Spain,Spain,20.6,12.9,,2.137247,Regular Play,Nicholas Williams Arthuer,35.598454,Ground Pass,,0.12958142,55.9,17.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,3,0,0,0,Carry,Aymeric Laporte,Spain,67.0,3.0,Pressure,Giovanni Di Lorenzo,Italy,False,99.4,False,False,False
90291,3930172,2,67,6,00:22:06.165,Pressure,Giovanni Di Lorenzo,Italy,Spain,62.0,63.2,,0.443543,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,2,1,0,0,Pass,Aymeric Laporte,Spain,67.0,4.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,False,58.0,False,False,False
90292,3930172,2,67,6,00:22:06.459,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,55.9,17.5,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,3,0,0,0,Pressure,Giovanni Di Lorenzo,Italy,67.0,6.0,Carry,Nicholas Williams Arthuer,Spain,True,64.1,False,False,True
90293,3930172,2,67,6,00:22:06.459,Carry,Nicholas Williams Arthuer,Spain,Spain,55.9,17.5,True,1.156196,Regular Play,,,,,,,,,,,,False,48.3,20.3,8.099382692526635,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,3,0,0,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,67.0,6.0,Pass,Nicholas Williams Arthuer,Spain,True,64.1,False,False,False
90294,3930172,2,67,7,00:22:07.615,Pass,Nicholas Williams Arthuer,Spain,Spain,48.3,20.3,,1.554943,Regular Play,Rodrigo Hernández Cascante,15.556992,Ground Pass,,2.3471038,37.4,31.4,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,3,0,0,0,Carry,Nicholas Williams Arthuer,Spain,67.0,6.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,71.7,False,False,False
90295,3930172,2,67,9,00:22:09.170,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,37.4,31.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,0,0,3,0,0,0,Pass,Nicholas Williams Arthuer,Spain,67.0,7.0,Carry,Rodrigo Hernández Cascante,Spain,True,82.6,False,False,False
90296,3930172,2,67,9,00:22:09.170,Carry,Rodrigo Hernández Cascante,Spain,Spain,37.4,31.4,,1.336049,Regular Play,,,,,,,,,,,,False,39.1,39.6,8.374365647617738,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,0,0,3,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,67.0,9.0,Pass,Rodrigo Hernández Cascante,Spain,True,82.6,False,False,False
90297,3930172,2,67,10,00:22:10.506,Pass,Rodrigo Hernández Cascante,Spain,Spain,39.1,39.6,,1.145799,Regular Play,Pedro González López,17.297688,Ground Pass,,0.32357872,55.5,45.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,0,0,3,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,67.0,9.0,Ball Receipt*,Pedro González López,Spain,True,80.9,False,False,False
90298,3930172,2,67,11,00:22:11.652,Ball Receipt*,Pedro González López,Spain,Spain,55.5,45.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,1,0,0,3,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,67.0,10.0,Carry,Pedro González López,Spain,True,64.5,False,False,False
90299,3930172,2,67,11,00:22:11.652,Carry,Pedro González López,Spain,Spain,55.5,45.1,,1.272164,Regular Play,,,,,,,,,,,,False,57.1,44.1,1.886796226411322,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,1,0,0,3,0,0,0,Ball Receipt*,Pedro González López,Spain,67.0,11.0,Pass,Pedro González López,Spain,True,64.5,False,False,False
90300,3930172,2,67,12,00:22:12.924,Pass,Pedro González López,Spain,Spain,57.1,44.1,,2.75814,Regular Play,Nicholas Williams Arthuer,54.05784,High Pass,,-0.6897644,98.8,9.7,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,1,0,0,3,0,0,0,Carry,Pedro González López,Spain,67.0,11.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,True,62.9,False,False,False
90301,3930172,2,67,15,00:22:15.682,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,98.8,9.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,3,0,0,0,Pass,Pedro González López,Spain,67.0,12.0,Carry,Nicholas Williams Arthuer,Spain,True,21.200000000000003,False,True,False
90302,3930172,2,67,15,00:22:15.682,Carry,Nicholas Williams Arthuer,Spain,Spain,98.8,9.7,True,1.204831,Regular Play,,,,,,,,,,,,False,104.3,12.6,6.217716622683926,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,3,0,0,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,67.0,15.0,Pressure,Giovanni Di Lorenzo,Italy,False,21.200000000000003,False,True,False
90303,3930172,2,67,16,00:22:16.231,Pressure,Giovanni Di Lorenzo,Italy,Spain,15.5,65.8,,0.590438,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,2,1,0,0,Carry,Nicholas Williams Arthuer,Spain,67.0,15.0,Dribbled Past,Giovanni Di Lorenzo,Italy,True,104.5,False,False,False
90304,3930172,2,67,16,00:22:16.887,Dribbled Past,Giovanni Di Lorenzo,Italy,Spain,15.8,67.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,2,1,0,0,Pressure,Giovanni Di Lorenzo,Italy,67.0,16.0,Dribble,Nicholas Williams Arthuer,Spain,False,104.2,False,False,True
90305,3930172,2,67,16,00:22:16.887,Dribble,Nicholas Williams Arthuer,Spain,Spain,104.3,12.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,3,0,0,0,Dribbled Past,Giovanni Di Lorenzo,Italy,67.0,16.0,Carry,Nicholas Williams Arthuer,Spain,True,15.700000000000003,False,True,False
90306,3930172,2,67,16,00:22:16.887,Carry,Nicholas Williams Arthuer,Spain,Spain,104.3,12.6,True,3.306658,Regular Play,,,,,,,,,,,,False,117.5,14.6,13.350655414622912,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,3,0,0,0,Dribble,Nicholas Williams Arthuer,Spain,67.0,16.0,Pressure,Giovanni Di Lorenzo,Italy,False,15.700000000000003,False,True,False
90307,3930172,2,67,18,00:22:18.885,Pressure,Giovanni Di Lorenzo,Italy,Spain,6.5,66.9,,0.983792,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,2,1,0,0,Carry,Nicholas Williams Arthuer,Spain,67.0,16.0,Miscontrol,Nicholas Williams Arthuer,Spain,False,113.5,False,False,False
90308,3930172,2,67,20,00:22:20.194,Miscontrol,Nicholas Williams Arthuer,Spain,Spain,117.5,14.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,3,0,0,0,Pressure,Giovanni Di Lorenzo,Italy,67.0,18.0,50/50,Nicholas Williams Arthuer,Spain,True,2.5,False,True,False
90309,3930172,2,67,21,00:22:21.129,50/50,Nicholas Williams Arthuer,Spain,Spain,116.3,13.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,3,0,0,0,Miscontrol,Nicholas Williams Arthuer,Spain,67.0,20.0,50/50,Andrea Cambiaso,Italy,False,3.700000000000003,False,True,False
90310,3930172,2,67,21,00:22:21.129,50/50,Andrea Cambiaso,Italy,Spain,3.8,66.8,True,2.1,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,-1,1,0,0,2,1,0,0,50/50,Nicholas Williams Arthuer,Spain,67.0,21.0,Pass,Alessandro Bastoni,Italy,True,116.2,False,False,False
