event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Germany_score,Denmark_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
72857,3940983,1,1,2,00:01:02.183,Pressure,Pierre-Emile Højbjerg,Denmark,Germany,65.0,57.6,,0.502165,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Carry,Nico Schlotterbeck,Germany,1.0,1.0,Pass,Nico Schlotterbeck,Germany,False,55.0,False,False,False
72858,3940983,1,1,2,00:01:02.514,Pass,Nico Schlotterbeck,Germany,Germany,51.5,26.9,True,0.618209,From Throw In,Kai Havertz,11.9,Ground Pass,,0.0,63.4,26.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Pressure,Pierre-Emile Højbjerg,Denmark,1.0,2.0,Ball Receipt*,Kai Havertz,Germany,True,68.5,False,False,True
72859,3940983,1,1,3,00:01:03.132,Ball Receipt*,Kai Havertz,Germany,Germany,63.4,26.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,0,8,2,1,0,Pass,Nico Schlotterbeck,Germany,1.0,2.0,Carry,Kai Havertz,Germany,True,56.6,False,False,False
72860,3940983,1,1,3,00:01:03.132,Carry,Kai Havertz,Germany,Germany,63.4,26.9,True,0.757193,From Throw In,,,,,,,,,,,,False,61.9,26.0,1.7492855684535893,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,0,8,2,1,0,Ball Receipt*,Kai Havertz,Germany,1.0,3.0,Pressure,Joachim Andersen,Denmark,False,56.6,False,False,False
72861,3940983,1,1,3,00:01:03.233,Pressure,Joachim Andersen,Denmark,Germany,54.7,53.5,,0.774684,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,3,0,2,2,0,0,Carry,Kai Havertz,Germany,1.0,3.0,Foul Committed,Joachim Andersen,Denmark,True,65.3,False,False,False
72862,3940983,1,1,3,00:01:03.889,Foul Committed,Joachim Andersen,Denmark,Germany,58.2,54.1,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,3,0,2,2,0,0,Pressure,Joachim Andersen,Denmark,1.0,3.0,Foul Won,Kai Havertz,Germany,False,61.8,False,False,True
72863,3940983,1,1,3,00:01:03.889,Foul Won,Kai Havertz,Germany,Germany,61.9,26.0,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,0,8,2,1,0,Foul Committed,Joachim Andersen,Denmark,1.0,3.0,Pass,Toni Kroos,Germany,True,58.1,False,False,False
72864,3940983,1,1,12,00:01:12.954,Pass,Toni Kroos,Germany,Germany,63.6,24.2,,0.586751,From Free Kick,Antonio Rüdiger,28.470686,Ground Pass,,2.2416975,45.9,46.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Foul Won,Kai Havertz,Germany,1.0,3.0,Ball Receipt*,Antonio Rüdiger,Germany,True,56.4,False,False,False
72865,3940983,1,1,13,00:01:13.541,Ball Receipt*,Antonio Rüdiger,Germany,Germany,45.9,46.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Toni Kroos,Germany,1.0,12.0,Pass,Antonio Rüdiger,Germany,True,74.1,False,False,False
72866,3940983,1,1,16,00:01:16.496,Pass,Antonio Rüdiger,Germany,Germany,49.7,53.5,,1.395203,From Free Kick,Joshua Kimmich,24.855583,Ground Pass,,0.96270716,63.9,73.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Antonio Rüdiger,Germany,1.0,13.0,Ball Receipt*,Joshua Kimmich,Germany,True,70.3,False,False,False
72867,3940983,1,1,17,00:01:17.891,Ball Receipt*,Joshua Kimmich,Germany,Germany,63.9,73.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Antonio Rüdiger,Germany,1.0,16.0,Carry,Joshua Kimmich,Germany,True,56.1,False,False,False
72868,3940983,1,1,17,00:01:17.891,Carry,Joshua Kimmich,Germany,Germany,63.9,73.9,,2.953075,From Free Kick,,,,,,,,,,,,False,65.1,75.7,2.163330765278389,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Joshua Kimmich,Germany,1.0,17.0,Pass,Joshua Kimmich,Germany,True,56.1,False,False,False
72869,3940983,1,1,20,00:01:20.844,Pass,Joshua Kimmich,Germany,Germany,65.1,75.7,,0.664452,From Free Kick,Antonio Rüdiger,9.527329,Ground Pass,,-2.6967223,56.5,71.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Carry,Joshua Kimmich,Germany,1.0,17.0,Ball Receipt*,Antonio Rüdiger,Germany,True,54.900000000000006,False,False,False
72870,3940983,1,1,21,00:01:21.508,Ball Receipt*,Antonio Rüdiger,Germany,Germany,56.5,71.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Joshua Kimmich,Germany,1.0,20.0,Carry,Antonio Rüdiger,Germany,True,63.5,False,False,False
72871,3940983,1,1,21,00:01:21.508,Carry,Antonio Rüdiger,Germany,Germany,56.5,71.6,,1.090872,From Free Kick,,,,,,,,,,,,False,55.4,68.0,3.764306044943737,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Antonio Rüdiger,Germany,1.0,21.0,Pass,Antonio Rüdiger,Germany,True,63.5,False,False,False
72872,3940983,1,1,22,00:01:22.599,Pass,Antonio Rüdiger,Germany,Germany,55.4,68.0,,1.580091,From Free Kick,Nico Schlotterbeck,22.490221,Ground Pass,,-1.8686415,48.8,46.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Carry,Antonio Rüdiger,Germany,1.0,21.0,Ball Receipt*,Nico Schlotterbeck,Germany,True,64.6,False,False,False
72873,3940983,1,1,24,00:01:24.179,Ball Receipt*,Nico Schlotterbeck,Germany,Germany,48.8,46.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Antonio Rüdiger,Germany,1.0,22.0,Carry,Nico Schlotterbeck,Germany,True,71.2,False,False,False
72874,3940983,1,1,24,00:01:24.179,Carry,Nico Schlotterbeck,Germany,Germany,48.8,46.5,True,3.490286,From Free Kick,,,,,,,,,,,,False,63.4,38.5,16.64812301732541,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Nico Schlotterbeck,Germany,1.0,24.0,Pressure,Rasmus Winther Højlund,Denmark,False,71.2,False,False,False
72875,3940983,1,1,27,00:01:27.026,Pressure,Rasmus Winther Højlund,Denmark,Germany,63.0,36.1,,0.757885,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Carry,Nico Schlotterbeck,Germany,1.0,24.0,Pass,Nico Schlotterbeck,Germany,False,57.0,False,False,False
72876,3940983,1,1,27,00:01:27.670,Pass,Nico Schlotterbeck,Germany,Germany,63.4,38.5,True,2.800409,From Free Kick,Joshua Kimmich,42.326824,High Pass,Incomplete,0.6614576,96.8,64.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Pressure,Rasmus Winther Højlund,Denmark,1.0,27.0,Ball Receipt*,Joshua Kimmich,Germany,True,56.6,False,False,True
72877,3940983,1,1,30,00:01:30.470,Ball Receipt*,Joshua Kimmich,Germany,Germany,100.1,74.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Nico Schlotterbeck,Germany,1.0,27.0,Pass,Joakim Mæhle,Denmark,False,19.900000000000006,False,True,False
72878,3940983,1,1,30,00:01:30.470,Pass,Joakim Mæhle,Denmark,Denmark,23.3,15.6,,2.321301,Regular Play,Christian Dannemann Eriksen,14.629422,Low Pass,,-1.0796328,30.2,2.7,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,3,0,2,2,0,0,Ball Receipt*,Joshua Kimmich,Germany,1.0,30.0,Pressure,Joshua Kimmich,Germany,False,96.7,False,False,False
72879,3940983,1,1,32,00:01:32.448,Pressure,Joshua Kimmich,Germany,Denmark,92.9,77.2,,0.829282,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Joakim Mæhle,Denmark,1.0,30.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,False,27.099999999999994,False,False,False
72880,3940983,1,1,32,00:01:32.791,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,30.2,2.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,3,0,2,2,1,0,Pressure,Joshua Kimmich,Germany,1.0,32.0,Carry,Christian Dannemann Eriksen,Denmark,True,89.8,False,False,True
72881,3940983,1,1,32,00:01:32.791,Carry,Christian Dannemann Eriksen,Denmark,Denmark,30.2,2.7,True,0.686364,Regular Play,,,,,,,,,,,,False,29.8,2.9,0.44721359549995654,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,3,0,2,2,1,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,1.0,32.0,Pass,Christian Dannemann Eriksen,Denmark,True,89.8,False,False,False
72882,3940983,1,1,33,00:01:33.478,Pass,Christian Dannemann Eriksen,Denmark,Denmark,29.8,2.9,,1.516507,Regular Play,Joakim Mæhle,12.5,Low Pass,,0.0,42.3,2.9,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,3,0,2,2,1,0,Carry,Christian Dannemann Eriksen,Denmark,1.0,32.0,Pressure,Joshua Kimmich,Germany,False,90.2,False,False,False
72883,3940983,1,1,34,00:01:34.853,Pressure,Joshua Kimmich,Germany,Denmark,80.2,76.6,,0.900004,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Christian Dannemann Eriksen,Denmark,1.0,33.0,Ball Receipt*,Joakim Mæhle,Denmark,False,39.8,False,False,False
72884,3940983,1,1,34,00:01:34.994,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,42.3,2.9,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,3,0,2,2,0,0,Pressure,Joshua Kimmich,Germany,1.0,34.0,Carry,Joakim Mæhle,Denmark,True,77.7,False,False,True
72885,3940983,1,1,34,00:01:34.994,Carry,Joakim Mæhle,Denmark,Denmark,42.3,2.9,True,0.99198,Regular Play,,,,,,,,,,,,False,49.6,2.9,7.300000000000004,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,3,0,2,2,0,0,Ball Receipt*,Joakim Mæhle,Denmark,1.0,34.0,Dispossessed,Joakim Mæhle,Denmark,True,77.7,False,False,False
72886,3940983,1,1,35,00:01:35.986,Dispossessed,Joakim Mæhle,Denmark,Denmark,49.6,2.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,3,0,2,2,0,0,Carry,Joakim Mæhle,Denmark,1.0,34.0,Duel,Joshua Kimmich,Germany,False,70.4,False,False,False
72887,3940983,1,1,35,00:01:35.986,Duel,Joshua Kimmich,Germany,Germany,70.5,77.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Dispossessed,Joakim Mæhle,Denmark,1.0,35.0,Ball Recovery,Antonio Rüdiger,Germany,True,49.5,False,False,False
72888,3940983,1,1,37,00:01:37.032,Ball Recovery,Antonio Rüdiger,Germany,Germany,63.9,76.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Duel,Joshua Kimmich,Germany,1.0,35.0,Carry,Antonio Rüdiger,Germany,True,56.1,False,False,False
72889,3940983,1,1,37,00:01:37.032,Carry,Antonio Rüdiger,Germany,Germany,63.9,76.3,,1.898272,Regular Play,,,,,,,,,,,,False,70.8,76.3,6.899999999999999,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Recovery,Antonio Rüdiger,Germany,1.0,37.0,Pass,Antonio Rüdiger,Germany,True,56.1,False,False,False
72890,3940983,1,1,38,00:01:38.930,Pass,Antonio Rüdiger,Germany,Germany,70.8,76.3,,0.94578,Regular Play,İlkay Gündoğan,15.340469,Ground Pass,,-1.1188099,77.5,62.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Carry,Antonio Rüdiger,Germany,1.0,37.0,Ball Receipt*,İlkay Gündoğan,Germany,True,49.2,False,False,False
72891,3940983,1,1,39,00:01:39.876,Ball Receipt*,İlkay Gündoğan,Germany,Germany,77.5,62.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,0,8,2,1,0,Pass,Antonio Rüdiger,Germany,1.0,38.0,Carry,İlkay Gündoğan,Germany,True,42.5,False,False,False
72892,3940983,1,1,39,00:01:39.876,Carry,İlkay Gündoğan,Germany,Germany,77.5,62.5,,2.331368,Regular Play,,,,,,,,,,,,False,84.4,63.6,6.987131027825375,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,0,8,2,1,0,Ball Receipt*,İlkay Gündoğan,Germany,1.0,39.0,Pass,İlkay Gündoğan,Germany,True,42.5,False,False,False
72893,3940983,1,1,42,00:01:42.207,Pass,İlkay Gündoğan,Germany,Germany,84.4,63.6,,1.133772,Regular Play,Kai Havertz,12.690548,Ground Pass,,0.21439546,96.8,66.3,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,0,8,2,1,0,Carry,İlkay Gündoğan,Germany,1.0,39.0,Ball Receipt*,Kai Havertz,Germany,True,35.599999999999994,False,False,False
72894,3940983,1,1,43,00:01:43.341,Ball Receipt*,Kai Havertz,Germany,Germany,96.8,66.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,0,8,2,1,0,Pass,İlkay Gündoğan,Germany,1.0,42.0,Carry,Kai Havertz,Germany,True,23.200000000000003,False,True,False
72895,3940983,1,1,43,00:01:43.341,Carry,Kai Havertz,Germany,Germany,96.8,66.3,True,6.184641,Regular Play,,,,,,,,,,,,False,105.3,66.9,8.521150157109075,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,0,8,2,1,0,Ball Receipt*,Kai Havertz,Germany,1.0,43.0,Pressure,Andreas Christensen,Denmark,False,23.200000000000003,False,True,False
72896,3940983,1,1,47,00:01:47.125,Pressure,Andreas Christensen,Denmark,Germany,5.8,19.5,,2.440126,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,3,0,2,2,0,0,Carry,Kai Havertz,Germany,1.0,43.0,Pass,Kai Havertz,Germany,False,114.2,False,False,False
72897,3940983,1,1,49,00:01:49.526,Pass,Kai Havertz,Germany,Germany,105.3,66.9,True,0.990074,Regular Play,Robert Andrich,15.75373,Ground Pass,,-3.0589786,89.6,65.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,0,8,2,1,0,Pressure,Andreas Christensen,Denmark,1.0,47.0,Ball Receipt*,Robert Andrich,Germany,True,14.700000000000003,False,True,False
72898,3940983,1,1,50,00:01:50.516,Ball Receipt*,Robert Andrich,Germany,Germany,89.6,65.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Pass,Kai Havertz,Germany,1.0,49.0,Carry,Robert Andrich,Germany,True,30.400000000000006,False,False,False
72899,3940983,1,1,50,00:01:50.516,Carry,Robert Andrich,Germany,Germany,89.6,65.6,,0.189249,Regular Play,,,,,,,,,,,,False,89.6,65.6,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Robert Andrich,Germany,1.0,50.0,Pass,Robert Andrich,Germany,True,30.400000000000006,False,False,False
72900,3940983,1,1,50,00:01:50.705,Pass,Robert Andrich,Germany,Germany,89.6,65.6,,1.127101,Regular Play,Joshua Kimmich,12.205327,Ground Pass,,1.4393276,91.2,77.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Carry,Robert Andrich,Germany,1.0,50.0,Ball Receipt*,Joshua Kimmich,Germany,True,30.400000000000006,False,False,False
72901,3940983,1,1,51,00:01:51.832,Ball Receipt*,Joshua Kimmich,Germany,Germany,91.2,77.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Robert Andrich,Germany,1.0,50.0,Carry,Joshua Kimmich,Germany,True,28.799999999999997,False,False,False
72902,3940983,1,1,51,00:01:51.832,Carry,Joshua Kimmich,Germany,Germany,91.2,77.7,,1.760768,Regular Play,,,,,,,,,,,,False,95.9,77.7,4.700000000000003,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Joshua Kimmich,Germany,1.0,51.0,Pass,Joshua Kimmich,Germany,True,28.799999999999997,False,False,False
72903,3940983,1,1,53,00:01:53.593,Pass,Joshua Kimmich,Germany,Germany,95.9,77.7,,0.884883,Regular Play,Robert Andrich,10.340696,Ground Pass,,-2.2259023,89.6,69.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Carry,Joshua Kimmich,Germany,1.0,51.0,Ball Receipt*,Robert Andrich,Germany,True,24.099999999999994,False,True,False
72904,3940983,1,1,54,00:01:54.478,Ball Receipt*,Robert Andrich,Germany,Germany,89.6,69.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Pass,Joshua Kimmich,Germany,1.0,53.0,Carry,Robert Andrich,Germany,True,30.400000000000006,False,False,False
72905,3940983,1,1,54,00:01:54.478,Carry,Robert Andrich,Germany,Germany,89.6,69.5,,3.382252,Regular Play,,,,,,,,,,,,False,87.9,60.9,8.766413177577245,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Robert Andrich,Germany,1.0,54.0,Pass,Robert Andrich,Germany,True,30.400000000000006,False,False,False
72906,3940983,1,1,57,00:01:57.860,Pass,Robert Andrich,Germany,Germany,87.9,60.9,,1.302,Regular Play,Nico Schlotterbeck,18.559364,Ground Pass,,-2.0344439,79.6,44.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Carry,Robert Andrich,Germany,1.0,54.0,Ball Receipt*,Nico Schlotterbeck,Germany,True,32.099999999999994,False,False,False
72907,3940983,1,1,59,00:01:59.162,Ball Receipt*,Nico Schlotterbeck,Germany,Germany,79.6,44.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Robert Andrich,Germany,1.0,57.0,Carry,Nico Schlotterbeck,Germany,True,40.400000000000006,False,False,False
72908,3940983,1,1,59,00:01:59.162,Carry,Nico Schlotterbeck,Germany,Germany,79.6,44.3,,1.314451,Regular Play,,,,,,,,,,,,False,79.1,40.8,3.5355339059327378,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Nico Schlotterbeck,Germany,1.0,59.0,Pass,Nico Schlotterbeck,Germany,True,40.400000000000006,False,False,False
72909,3940983,1,2,0,00:02:00.477,Pass,Nico Schlotterbeck,Germany,Germany,79.1,40.8,,1.62831,Regular Play,Toni Kroos,15.921055,Ground Pass,,-2.040062,71.9,26.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Carry,Nico Schlotterbeck,Germany,1.0,59.0,Ball Receipt*,Toni Kroos,Germany,True,40.900000000000006,False,False,False
72910,3940983,1,2,2,00:02:02.105,Ball Receipt*,Toni Kroos,Germany,Germany,71.9,26.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Pass,Nico Schlotterbeck,Germany,2.0,0.0,Carry,Toni Kroos,Germany,True,48.099999999999994,False,False,False
72911,3940983,1,2,2,00:02:02.105,Carry,Toni Kroos,Germany,Germany,71.9,26.6,,1.931529,Regular Play,,,,,,,,,,,,False,68.6,31.6,5.990826320300069,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Toni Kroos,Germany,2.0,2.0,Pass,Toni Kroos,Germany,True,48.099999999999994,False,False,False
72912,3940983,1,2,4,00:02:04.036,Pass,Toni Kroos,Germany,Germany,68.6,31.6,,1.130502,Regular Play,Antonio Rüdiger,28.692333,Ground Pass,,1.7743436,62.8,59.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,0,8,2,0,0,Carry,Toni Kroos,Germany,2.0,2.0,Ball Receipt*,Antonio Rüdiger,Germany,True,51.400000000000006,False,False,False
72913,3940983,1,2,5,00:02:05.167,Ball Receipt*,Antonio Rüdiger,Germany,Germany,62.8,59.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Toni Kroos,Germany,2.0,4.0,Carry,Antonio Rüdiger,Germany,True,57.2,False,False,False
72914,3940983,1,2,5,00:02:05.167,Carry,Antonio Rüdiger,Germany,Germany,62.8,59.7,,2.727151,Regular Play,,,,,,,,,,,,False,65.6,60.6,2.9410882339705453,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Antonio Rüdiger,Germany,2.0,5.0,Pass,Antonio Rüdiger,Germany,True,57.2,False,False,False
72915,3940983,1,2,7,00:02:07.894,Pass,Antonio Rüdiger,Germany,Germany,65.6,60.6,,1.217664,Regular Play,Nico Schlotterbeck,17.477127,Ground Pass,,-2.098459,56.8,45.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,0,8,2,0,0,Carry,Antonio Rüdiger,Germany,2.0,5.0,Ball Receipt*,Nico Schlotterbeck,Germany,True,54.400000000000006,False,False,False
72916,3940983,1,2,9,00:02:09.112,Ball Receipt*,Nico Schlotterbeck,Germany,Germany,56.8,45.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Antonio Rüdiger,Germany,2.0,7.0,Carry,Nico Schlotterbeck,Germany,True,63.2,False,False,False
72917,3940983,1,2,9,00:02:09.112,Carry,Nico Schlotterbeck,Germany,Germany,56.8,45.5,,1.388225,Regular Play,,,,,,,,,,,,False,56.8,45.7,0.20000000000000284,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Nico Schlotterbeck,Germany,2.0,9.0,Pass,Nico Schlotterbeck,Germany,True,63.2,False,False,False
72918,3940983,1,2,10,00:02:10.500,Pass,Nico Schlotterbeck,Germany,Germany,56.8,45.7,,2.052406,Regular Play,Joshua Kimmich,36.6325,Ground Pass,,1.0350585,75.5,77.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,0,8,2,0,0,Carry,Nico Schlotterbeck,Germany,2.0,9.0,Ball Receipt*,Joshua Kimmich,Germany,True,63.2,False,False,False
72919,3940983,1,2,12,00:02:12.552,Ball Receipt*,Joshua Kimmich,Germany,Germany,75.5,77.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Pass,Nico Schlotterbeck,Germany,2.0,10.0,Carry,Joshua Kimmich,Germany,True,44.5,False,False,False
72920,3940983,1,2,12,00:02:12.552,Carry,Joshua Kimmich,Germany,Germany,75.5,77.2,,2.454971,Regular Play,,,,,,,,,,,,False,78.2,77.2,2.700000000000003,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Joshua Kimmich,Germany,2.0,12.0,Pass,Joshua Kimmich,Germany,True,44.5,False,False,False
72921,3940983,1,2,15,00:02:15.007,Pass,Joshua Kimmich,Germany,Germany,78.2,77.2,,0.855825,Regular Play,Leroy Sané,7.5,Ground Pass,,-1.5707964,78.2,69.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,0,8,2,0,0,Carry,Joshua Kimmich,Germany,2.0,12.0,Ball Receipt*,Leroy Sané,Germany,True,41.8,False,False,False
72922,3940983,1,2,15,00:02:15.863,Ball Receipt*,Leroy Sané,Germany,Germany,78.2,69.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,1,0,8,2,0,0,Pass,Joshua Kimmich,Germany,2.0,15.0,Carry,Leroy Sané,Germany,True,41.8,False,False,False
72923,3940983,1,2,15,00:02:15.863,Carry,Leroy Sané,Germany,Germany,78.2,69.7,,0.904749,Regular Play,,,,,,,,,,,,False,78.2,68.3,1.4000000000000057,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,1,0,8,2,0,0,Ball Receipt*,Leroy Sané,Germany,2.0,15.0,Pass,Leroy Sané,Germany,True,41.8,False,False,False
