event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,England_score,Switzerland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
25869,3942227,1,1,27,00:01:27.581,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,35.4,24.3,,0.630006,Regular Play,Granit Xhaka,9.484725,Ground Pass,,0.43535328,44.0,28.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Carry,Manuel Obafemi Akanji,Switzerland,1.0,26.0,Ball Receipt*,Granit Xhaka,Switzerland,True,84.6,False,False,False
25870,3942227,1,1,28,00:01:28.211,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,44.0,28.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,7,3,0,0,Pass,Manuel Obafemi Akanji,Switzerland,1.0,27.0,Carry,Granit Xhaka,Switzerland,True,76.0,False,False,False
25871,3942227,1,1,28,00:01:28.211,Carry,Granit Xhaka,Switzerland,Switzerland,44.0,28.3,,0.033213,Regular Play,,,,,,,,,,,,False,44.0,28.3,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Granit Xhaka,Switzerland,1.0,28.0,Pass,Granit Xhaka,Switzerland,True,76.0,False,False,False
25872,3942227,1,1,28,00:01:28.245,Pass,Granit Xhaka,Switzerland,Switzerland,44.0,28.3,,0.710409,Regular Play,Manuel Obafemi Akanji,10.817116,Ground Pass,,-2.8988562,33.5,25.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,7,3,0,0,Carry,Granit Xhaka,Switzerland,1.0,28.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,76.0,False,False,False
25873,3942227,1,1,28,00:01:28.955,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,33.5,25.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pass,Granit Xhaka,Switzerland,1.0,28.0,Carry,Manuel Obafemi Akanji,Switzerland,True,86.5,False,False,False
25874,3942227,1,1,28,00:01:28.955,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,33.5,25.7,,0.260565,Regular Play,,,,,,,,,,,,False,33.5,25.7,0.0,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,1.0,28.0,Pass,Manuel Obafemi Akanji,Switzerland,True,86.5,False,False,False
25875,3942227,1,1,29,00:01:29.216,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,33.5,25.7,,1.261663,Regular Play,Ricardo Iván Rodríguez Araya,17.685305,Ground Pass,,-1.2186437,39.6,9.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Carry,Manuel Obafemi Akanji,Switzerland,1.0,28.0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,True,86.5,False,False,False
25876,3942227,1,1,30,00:01:30.477,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,39.6,9.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pass,Manuel Obafemi Akanji,Switzerland,1.0,29.0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,True,80.4,False,False,False
25877,3942227,1,1,30,00:01:30.477,Carry,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,39.6,9.1,,4.472005,Regular Play,,,,,,,,,,,,False,39.6,9.1,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,1.0,30.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,True,80.4,False,False,False
25878,3942227,1,1,34,00:01:34.949,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,39.6,9.1,,1.130448,Regular Play,Manuel Obafemi Akanji,13.401492,Ground Pass,,2.4831672,29.0,17.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,7,3,0,0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,1.0,30.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,80.4,False,False,False
25879,3942227,1,1,36,00:01:36.080,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,29.0,17.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,1.0,34.0,Carry,Manuel Obafemi Akanji,Switzerland,True,91.0,False,False,False
25880,3942227,1,1,36,00:01:36.080,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,29.0,17.3,,2.1799,Regular Play,,,,,,,,,,,,False,20.2,19.0,8.962700485902673,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,1.0,36.0,Pass,Manuel Obafemi Akanji,Switzerland,True,91.0,False,False,False
25881,3942227,1,1,38,00:01:38.260,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,20.2,19.0,,1.329147,Regular Play,Yann Sommer,22.43769,Ground Pass,,2.1563268,7.8,37.7,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Carry,Manuel Obafemi Akanji,Switzerland,1.0,36.0,Ball Receipt*,Yann Sommer,Switzerland,True,99.8,False,False,False
25882,3942227,1,1,39,00:01:39.589,Ball Receipt*,Yann Sommer,Switzerland,Switzerland,7.8,37.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,2,0,7,3,0,0,Pass,Manuel Obafemi Akanji,Switzerland,1.0,38.0,Carry,Yann Sommer,Switzerland,True,112.2,False,False,False
25883,3942227,1,1,39,00:01:39.589,Carry,Yann Sommer,Switzerland,Switzerland,7.8,37.7,True,2.929774,Regular Play,,,,,,,,,,,,False,10.2,41.8,4.750789408087876,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Yann Sommer,Switzerland,1.0,39.0,Pressure,Harry Kane,England,False,112.2,False,False,False
25884,3942227,1,1,41,00:01:41.917,Pressure,Harry Kane,England,Switzerland,106.4,45.6,,1.288649,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,4,2,2,0,Carry,Yann Sommer,Switzerland,1.0,39.0,Pass,Yann Sommer,Switzerland,False,13.599999999999994,False,True,False
25885,3942227,1,1,42,00:01:42.519,Pass,Yann Sommer,Switzerland,Switzerland,10.2,41.8,True,1.88094,Regular Play,Fabian Lukas Schär,28.460674,Ground Pass,,1.3906286,15.3,69.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,2,0,7,3,0,0,Pressure,Harry Kane,England,1.0,41.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,109.8,False,False,True
25886,3942227,1,1,44,00:01:44.400,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,15.3,69.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pass,Yann Sommer,Switzerland,1.0,42.0,Carry,Fabian Lukas Schär,Switzerland,True,104.7,False,False,False
25887,3942227,1,1,44,00:01:44.400,Carry,Fabian Lukas Schär,Switzerland,Switzerland,15.3,69.8,True,1.543496,Regular Play,,,,,,,,,,,,False,14.0,78.9,9.192388155425126,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,1.0,44.0,Pressure,Jude Bellingham,England,False,104.7,False,False,False
25888,3942227,1,1,45,00:01:45.755,Pressure,Jude Bellingham,England,Switzerland,105.2,5.0,,0.316014,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Carry,Fabian Lukas Schär,Switzerland,1.0,44.0,Pass,Fabian Lukas Schär,Switzerland,False,14.799999999999997,False,True,False
25889,3942227,1,1,45,00:01:45.943,Pass,Fabian Lukas Schär,Switzerland,Switzerland,14.0,78.9,True,3.454366,Regular Play,Breel-Donald Embolo,57.334892,High Pass,,-0.2737477,69.2,63.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pressure,Jude Bellingham,England,1.0,45.0,Pressure,Ezri Konsa Ngoyo,England,False,106.0,False,False,True
25890,3942227,1,1,49,00:01:49.120,Pressure,Ezri Konsa Ngoyo,England,Switzerland,48.7,17.1,,1.115948,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Fabian Lukas Schär,Switzerland,1.0,45.0,Ball Receipt*,Breel-Donald Embolo,Switzerland,False,71.3,False,False,False
25891,3942227,1,1,49,00:01:49.397,Ball Receipt*,Breel-Donald Embolo,Switzerland,Switzerland,69.2,63.4,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,Pressure,Ezri Konsa Ngoyo,England,1.0,49.0,Carry,Breel-Donald Embolo,Switzerland,True,50.8,False,False,True
25892,3942227,1,1,49,00:01:49.397,Carry,Breel-Donald Embolo,Switzerland,Switzerland,69.2,63.4,True,2.882482,Regular Play,,,,,,,,,,,,False,65.5,65.4,4.205948168962624,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,Ball Receipt*,Breel-Donald Embolo,Switzerland,1.0,49.0,Pass,Breel-Donald Embolo,Switzerland,True,50.8,False,False,False
25893,3942227,1,1,52,00:01:52.280,Pass,Breel-Donald Embolo,Switzerland,Switzerland,65.5,65.4,,1.118535,Regular Play,Fabian Rieder,9.81835,Ground Pass,,3.0804446,55.7,66.0,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,Carry,Breel-Donald Embolo,Switzerland,1.0,49.0,Ball Receipt*,Fabian Rieder,Switzerland,True,54.5,False,False,False
25894,3942227,1,1,53,00:01:53.398,Ball Receipt*,Fabian Rieder,Switzerland,Switzerland,55.7,66.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Pass,Breel-Donald Embolo,Switzerland,1.0,52.0,Carry,Fabian Rieder,Switzerland,True,64.3,False,False,False
25895,3942227,1,1,53,00:01:53.398,Carry,Fabian Rieder,Switzerland,Switzerland,55.7,66.0,,0.853515,Regular Play,,,,,,,,,,,,False,56.6,66.9,1.2727922061357886,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Fabian Rieder,Switzerland,1.0,53.0,Pass,Fabian Rieder,Switzerland,True,64.3,False,False,False
25896,3942227,1,1,54,00:01:54.252,Pass,Fabian Rieder,Switzerland,Switzerland,56.6,66.9,,1.360309,Regular Play,Manuel Obafemi Akanji,25.069702,Ground Pass,,-2.449408,37.3,50.9,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Carry,Fabian Rieder,Switzerland,1.0,53.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,63.4,False,False,False
25897,3942227,1,1,55,00:01:55.612,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,37.3,50.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pass,Fabian Rieder,Switzerland,1.0,54.0,Carry,Manuel Obafemi Akanji,Switzerland,True,82.7,False,False,False
25898,3942227,1,1,55,00:01:55.612,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,37.3,50.9,,3.062555,Regular Play,,,,,,,,,,,,False,42.8,42.7,9.8737024463977,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,1.0,55.0,Pass,Manuel Obafemi Akanji,Switzerland,True,82.7,False,False,False
25899,3942227,1,1,58,00:01:58.675,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,42.8,42.7,,1.391174,Regular Play,Breel-Donald Embolo,21.517668,Ground Pass,,-0.48859045,61.8,32.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Carry,Manuel Obafemi Akanji,Switzerland,1.0,55.0,Pressure,Phil Foden,England,False,77.2,False,False,False
25900,3942227,1,1,59,00:01:59.551,Pressure,Phil Foden,England,Switzerland,58.6,48.2,,0.840806,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Manuel Obafemi Akanji,Switzerland,1.0,58.0,Ball Receipt*,Breel-Donald Embolo,Switzerland,False,61.4,False,False,False
25901,3942227,1,2,0,00:02:00.066,Ball Receipt*,Breel-Donald Embolo,Switzerland,Switzerland,61.8,32.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,Pressure,Phil Foden,England,1.0,59.0,Carry,Breel-Donald Embolo,Switzerland,True,58.2,False,False,False
25902,3942227,1,2,0,00:02:00.066,Carry,Breel-Donald Embolo,Switzerland,Switzerland,61.8,32.6,True,0.284842,Regular Play,,,,,,,,,,,,False,63.6,29.8,3.3286633954186504,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,Ball Receipt*,Breel-Donald Embolo,Switzerland,2.0,0.0,Miscontrol,Breel-Donald Embolo,Switzerland,True,58.2,False,False,False
25903,3942227,1,2,0,00:02:00.351,Miscontrol,Breel-Donald Embolo,Switzerland,Switzerland,63.6,29.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,Carry,Breel-Donald Embolo,Switzerland,2.0,0.0,50/50,Bukayo Saka,England,False,56.4,False,False,False
25904,3942227,1,2,1,00:02:01.407,50/50,Bukayo Saka,England,Switzerland,51.1,52.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Miscontrol,Breel-Donald Embolo,Switzerland,2.0,0.0,50/50,Breel-Donald Embolo,Switzerland,False,68.9,False,False,False
25905,3942227,1,2,1,00:02:01.407,50/50,Breel-Donald Embolo,Switzerland,Switzerland,69.0,27.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,50/50,Bukayo Saka,England,2.0,1.0,Ball Recovery,Fabian Rieder,Switzerland,True,51.0,False,False,False
25906,3942227,1,2,3,00:02:03.061,Ball Recovery,Fabian Rieder,Switzerland,Switzerland,65.8,43.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,50/50,Breel-Donald Embolo,Switzerland,2.0,1.0,Carry,Fabian Rieder,Switzerland,True,54.2,False,False,False
25907,3942227,1,2,3,00:02:03.061,Carry,Fabian Rieder,Switzerland,Switzerland,65.8,43.2,True,1.538784,Regular Play,,,,,,,,,,,,False,67.6,41.3,2.6172504656604825,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Ball Recovery,Fabian Rieder,Switzerland,2.0,3.0,Pressure,Kobbie Mainoo,England,False,54.2,False,False,False
25908,3942227,1,2,4,00:02:04.468,Pressure,Kobbie Mainoo,England,Switzerland,51.1,41.4,,0.455743,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Carry,Fabian Rieder,Switzerland,2.0,3.0,Pass,Fabian Rieder,Switzerland,False,68.9,False,False,False
25909,3942227,1,2,4,00:02:04.600,Pass,Fabian Rieder,Switzerland,Switzerland,67.6,41.3,True,1.332759,Regular Play,Ricardo Iván Rodríguez Araya,28.33655,Ground Pass,,-1.8791548,59.0,14.3,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Pressure,Kobbie Mainoo,England,2.0,4.0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,True,52.400000000000006,False,False,True
25910,3942227,1,2,5,00:02:05.933,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,59.0,14.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pass,Fabian Rieder,Switzerland,2.0,4.0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,True,61.0,False,False,False
25911,3942227,1,2,5,00:02:05.933,Carry,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,59.0,14.3,,1.849784,Regular Play,,,,,,,,,,,,False,57.0,14.3,2.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,2.0,5.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,True,61.0,False,False,False
25912,3942227,1,2,7,00:02:07.783,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,57.0,14.3,,0.780185,Regular Play,Michel Aebischer,14.447491,Ground Pass,,1.088575,63.7,27.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,7,3,0,0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,2.0,5.0,Ball Receipt*,Michel Aebischer,Switzerland,True,63.0,False,False,False
25913,3942227,1,2,8,00:02:08.563,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,63.7,27.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,7,3,1,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,2.0,7.0,Carry,Michel Aebischer,Switzerland,True,56.3,False,False,False
25914,3942227,1,2,8,00:02:08.563,Carry,Michel Aebischer,Switzerland,Switzerland,63.7,27.1,,0.347347,Regular Play,,,,,,,,,,,,False,58.8,26.7,4.916299421312748,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,7,3,1,0,Ball Receipt*,Michel Aebischer,Switzerland,2.0,8.0,Pass,Michel Aebischer,Switzerland,True,56.3,False,False,False
25915,3942227,1,2,8,00:02:08.910,Pass,Michel Aebischer,Switzerland,Switzerland,58.8,26.7,,1.257574,Regular Play,Manuel Obafemi Akanji,17.69209,Ground Pass,,2.8609638,41.8,31.6,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,7,3,1,0,Carry,Michel Aebischer,Switzerland,2.0,8.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,61.2,False,False,False
25916,3942227,1,2,10,00:02:10.168,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,41.8,31.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pass,Michel Aebischer,Switzerland,2.0,8.0,Carry,Manuel Obafemi Akanji,Switzerland,True,78.2,False,False,False
25917,3942227,1,2,10,00:02:10.168,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,41.8,31.6,,6.131235,Regular Play,,,,,,,,,,,,False,41.8,31.6,0.0,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,2.0,10.0,Pass,Manuel Obafemi Akanji,Switzerland,True,78.2,False,False,False
25918,3942227,1,2,16,00:02:16.299,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,41.8,31.6,,1.446246,Regular Play,Fabian Lukas Schär,28.146936,Ground Pass,,1.999482,30.1,57.2,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Carry,Manuel Obafemi Akanji,Switzerland,2.0,10.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,78.2,False,False,False
25919,3942227,1,2,17,00:02:17.745,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,30.1,57.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pass,Manuel Obafemi Akanji,Switzerland,2.0,16.0,Carry,Fabian Lukas Schär,Switzerland,True,89.9,False,False,False
25920,3942227,1,2,17,00:02:17.745,Carry,Fabian Lukas Schär,Switzerland,Switzerland,30.1,57.2,True,3.147736,Regular Play,,,,,,,,,,,,False,41.6,62.8,12.791012469699181,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,2.0,17.0,Pressure,Jude Bellingham,England,False,89.9,False,False,False
25921,3942227,1,2,20,00:02:20.382,Pressure,Jude Bellingham,England,Switzerland,78.8,22.9,,0.316241,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Carry,Fabian Lukas Schär,Switzerland,2.0,17.0,Pass,Fabian Lukas Schär,Switzerland,False,41.2,False,False,False
25922,3942227,1,2,20,00:02:20.893,Pass,Fabian Lukas Schär,Switzerland,Switzerland,41.6,62.8,,0.316934,Regular Play,,3.6359317,Low Pass,Incomplete,-0.5498532,44.7,60.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,7,3,0,0,Pressure,Jude Bellingham,England,2.0,20.0,Block,Jude Bellingham,England,False,78.4,False,False,True
25923,3942227,1,2,21,00:02:21.210,Block,Jude Bellingham,England,Switzerland,75.4,19.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Pass,Fabian Lukas Schär,Switzerland,2.0,20.0,Pass,Dan Ndoye,Switzerland,False,44.599999999999994,False,False,False
25924,3942227,1,2,40,00:02:40.013,Pass,Dan Ndoye,Switzerland,Switzerland,54.9,80.0,,0.747411,From Throw In,Remo Freuler,8.542248,Low Pass,,-1.0966779,58.8,72.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,7,3,1,0,Block,Jude Bellingham,England,2.0,21.0,Pressure,Jude Bellingham,England,False,65.1,False,False,False
25925,3942227,1,2,40,00:02:40.410,Pressure,Jude Bellingham,England,Switzerland,60.5,9.6,,0.324289,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Pass,Dan Ndoye,Switzerland,2.0,40.0,Ball Receipt*,Remo Freuler,Switzerland,False,59.5,False,False,False
25926,3942227,1,2,40,00:02:40.760,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,58.8,72.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,2,0,7,3,1,0,Pressure,Jude Bellingham,England,2.0,40.0,Carry,Remo Freuler,Switzerland,True,61.2,False,False,True
25927,3942227,1,2,40,00:02:40.760,Carry,Remo Freuler,Switzerland,Switzerland,58.8,72.4,,0.093848,From Throw In,,,,,,,,,,,,False,59.6,73.4,1.2806248474865725,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,2,0,7,3,1,0,Ball Receipt*,Remo Freuler,Switzerland,2.0,40.0,Pass,Remo Freuler,Switzerland,True,61.2,False,False,False
25928,3942227,1,2,40,00:02:40.854,Pass,Remo Freuler,Switzerland,Switzerland,59.6,73.4,,0.720534,From Throw In,Dan Ndoye,7.7006493,Low Pass,,2.2272837,54.9,79.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,2,0,7,3,1,0,Carry,Remo Freuler,Switzerland,2.0,40.0,Ball Receipt*,Dan Ndoye,Switzerland,True,60.4,False,False,False
25929,3942227,1,2,41,00:02:41.575,Ball Receipt*,Dan Ndoye,Switzerland,Switzerland,54.9,79.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,7,3,1,0,Pass,Remo Freuler,Switzerland,2.0,40.0,Carry,Dan Ndoye,Switzerland,True,65.1,False,False,False
25930,3942227,1,2,41,00:02:41.575,Carry,Dan Ndoye,Switzerland,Switzerland,54.9,79.5,True,3.024802,From Throw In,,,,,,,,,,,,False,55.5,78.9,0.848528137423854,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,7,3,1,0,Ball Receipt*,Dan Ndoye,Switzerland,2.0,41.0,Pressure,Jude Bellingham,England,False,65.1,False,False,False
25931,3942227,1,2,42,00:02:42.183,Pressure,Jude Bellingham,England,Switzerland,66.8,3.2,,0.194688,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Carry,Dan Ndoye,Switzerland,2.0,41.0,Pressure,Kieran Trippier,England,True,53.2,False,False,False
25932,3942227,1,2,43,00:02:43.955,Pressure,Kieran Trippier,England,Switzerland,61.9,2.0,,0.186363,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Jude Bellingham,England,2.0,42.0,Dribbled Past,Kieran Trippier,England,True,58.1,False,False,True
25933,3942227,1,2,44,00:02:44.600,Dribbled Past,Kieran Trippier,England,Switzerland,64.6,1.2,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Kieran Trippier,England,2.0,43.0,Dribble,Dan Ndoye,Switzerland,False,55.400000000000006,False,False,True
