event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Belgium_score,Romania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
152706,3930175,1,0,56,00:00:56.552,Ball Receipt*,Andrei Burcă Andonie,Romania,Romania,33.7,25.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Nicolae Claudiu Stanciu,Romania,0.0,54.0,Carry,Andrei Burcă Andonie,Romania,True,86.3,False,False,False
152707,3930175,1,0,56,00:00:56.552,Carry,Andrei Burcă Andonie,Romania,Romania,33.7,25.3,,0.017071,Regular Play,,,,,,,,,,,,False,33.7,25.3,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Andrei Burcă Andonie,Romania,0.0,56.0,Pass,Andrei Burcă Andonie,Romania,True,86.3,False,False,False
152708,3930175,1,0,56,00:00:56.569,Pass,Andrei Burcă Andonie,Romania,Romania,33.7,25.3,,0.984002,Regular Play,Nicușor Silviu Bancu,15.34438,Ground Pass,,-0.1372888,48.9,23.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Carry,Andrei Burcă Andonie,Romania,0.0,56.0,Ball Receipt*,Nicușor Silviu Bancu,Romania,True,86.3,False,False,False
152709,3930175,1,0,57,00:00:57.553,Ball Receipt*,Nicușor Silviu Bancu,Romania,Romania,48.9,23.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Andrei Burcă Andonie,Romania,0.0,56.0,Carry,Nicușor Silviu Bancu,Romania,True,71.1,False,False,False
152710,3930175,1,0,57,00:00:57.553,Carry,Nicușor Silviu Bancu,Romania,Romania,48.9,23.2,True,1.798336,Regular Play,,,,,,,,,,,,False,49.2,16.8,6.407027391856538,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Nicușor Silviu Bancu,Romania,0.0,57.0,Pressure,Youri Tielemans,Belgium,False,71.1,False,False,False
152711,3930175,1,0,58,00:00:58.956,Pressure,Youri Tielemans,Belgium,Romania,69.5,59.8,,0.425747,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Carry,Nicușor Silviu Bancu,Romania,0.0,57.0,Pass,Nicușor Silviu Bancu,Romania,False,50.5,False,False,False
152712,3930175,1,0,59,00:00:59.352,Pass,Nicușor Silviu Bancu,Romania,Romania,49.2,16.8,True,0.103183,Regular Play,Valentin Mihai Mihăilă,1.9697715,Ground Pass,Incomplete,-0.41822433,51.0,16.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,0,0,0,Pressure,Youri Tielemans,Belgium,0.0,58.0,Ball Receipt*,Valentin Mihai Mihăilă,Romania,True,70.8,False,False,True
152713,3930175,1,0,59,00:00:59.455,Ball Receipt*,Valentin Mihai Mihăilă,Romania,Romania,62.5,9.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,1,0,0,3,0,0,0,Pass,Nicușor Silviu Bancu,Romania,0.0,59.0,Block,Youri Tielemans,Belgium,False,57.5,False,False,False
152714,3930175,1,0,59,00:00:59.455,Block,Youri Tielemans,Belgium,Romania,69.1,64.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Valentin Mihai Mihăilă,Romania,0.0,59.0,Pressure,Nicușor Silviu Bancu,Romania,False,50.900000000000006,False,False,False
152715,3930175,1,1,0,00:01:00.694,Pressure,Nicușor Silviu Bancu,Romania,Romania,49.2,13.1,,0.540452,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,0,0,0,Block,Youri Tielemans,Belgium,0.0,59.0,Pass,Youri Tielemans,Belgium,False,70.8,False,False,False
152716,3930175,1,1,0,00:01:00.906,Pass,Youri Tielemans,Belgium,Romania,64.6,67.0,True,0.117205,Regular Play,,2.376973,Low Pass,Incomplete,0.2551824,66.9,67.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Nicușor Silviu Bancu,Romania,1.0,0.0,Block,Nicușor Silviu Bancu,Romania,False,55.400000000000006,False,False,True
152717,3930175,1,1,1,00:01:01.023,Block,Nicușor Silviu Bancu,Romania,Romania,53.2,12.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Youri Tielemans,Belgium,1.0,0.0,Ball Recovery,Romelu Lukaku Menama,Belgium,False,66.8,False,False,False
152718,3930175,1,1,3,00:01:03.417,Ball Recovery,Romelu Lukaku Menama,Belgium,Belgium,90.2,46.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Block,Nicușor Silviu Bancu,Romania,1.0,1.0,Carry,Romelu Lukaku Menama,Belgium,True,29.799999999999997,False,False,False
152719,3930175,1,1,3,00:01:03.417,Carry,Romelu Lukaku Menama,Belgium,Belgium,90.2,46.3,True,2.057232,Regular Play,,,,,,,,,,,,False,93.3,43.6,4.110960958218886,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Ball Recovery,Romelu Lukaku Menama,Belgium,1.0,3.0,Pressure,Marius Mihai Marin,Romania,False,29.799999999999997,False,False,False
152720,3930175,1,1,4,00:01:04.971,Pressure,Marius Mihai Marin,Romania,Belgium,23.3,32.7,,0.569989,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Carry,Romelu Lukaku Menama,Belgium,1.0,3.0,Pass,Romelu Lukaku Menama,Belgium,False,96.7,False,False,False
152721,3930175,1,1,5,00:01:05.474,Pass,Romelu Lukaku Menama,Belgium,Belgium,93.3,43.6,True,1.230182,Regular Play,Jeremy Doku,20.12014,Ground Pass,,-1.5260501,94.2,23.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Marius Mihai Marin,Romania,1.0,4.0,Ball Receipt*,Jeremy Doku,Belgium,True,26.700000000000003,False,False,True
152722,3930175,1,1,6,00:01:06.704,Ball Receipt*,Jeremy Doku,Belgium,Belgium,94.2,23.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,1,0,1,0,0,Pass,Romelu Lukaku Menama,Belgium,1.0,5.0,Carry,Jeremy Doku,Belgium,True,25.799999999999997,False,False,False
152723,3930175,1,1,6,00:01:06.704,Carry,Jeremy Doku,Belgium,Belgium,94.2,23.5,,5.098311,Regular Play,,,,,,,,,,,,False,104.0,26.5,10.248902380255164,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Jeremy Doku,Belgium,1.0,6.0,Pass,Jeremy Doku,Belgium,True,25.799999999999997,False,False,False
152724,3930175,1,1,11,00:01:11.802,Pass,Jeremy Doku,Belgium,Belgium,104.0,26.5,,0.937486,Regular Play,Romelu Lukaku Menama,17.160711,Ground Pass,,1.3654009,107.5,43.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,1,0,1,0,0,Carry,Jeremy Doku,Belgium,1.0,6.0,Pressure,Andrei Burcă Andonie,Romania,False,16.0,False,True,False
152725,3930175,1,1,12,00:01:12.689,Pressure,Andrei Burcă Andonie,Romania,Belgium,9.8,37.3,,0.96849,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Jeremy Doku,Belgium,1.0,11.0,Ball Receipt*,Romelu Lukaku Menama,Belgium,False,110.2,False,False,False
152726,3930175,1,1,12,00:01:12.740,Ball Receipt*,Romelu Lukaku Menama,Belgium,Belgium,107.5,43.3,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Andrei Burcă Andonie,Romania,1.0,12.0,Carry,Romelu Lukaku Menama,Belgium,True,12.5,False,True,True
152727,3930175,1,1,12,00:01:12.740,Carry,Romelu Lukaku Menama,Belgium,Belgium,107.5,43.3,True,1.087387,Regular Play,,,,,,,,,,,,False,107.3,43.9,0.6324555320336781,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Romelu Lukaku Menama,Belgium,1.0,12.0,Pass,Romelu Lukaku Menama,Belgium,True,12.5,False,True,False
152728,3930175,1,1,13,00:01:13.827,Pass,Romelu Lukaku Menama,Belgium,Belgium,107.3,43.9,,0.751124,Regular Play,Youri Tielemans,6.902898,Ground Pass,,3.1126153,100.4,44.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Carry,Romelu Lukaku Menama,Belgium,1.0,12.0,Pressure,Nicolae Claudiu Stanciu,Romania,False,12.700000000000003,False,True,False
152729,3930175,1,1,14,00:01:14.233,Pressure,Nicolae Claudiu Stanciu,Romania,Belgium,18.1,41.1,,0.443401,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,3,0,1,0,Pass,Romelu Lukaku Menama,Belgium,1.0,13.0,Ball Receipt*,Youri Tielemans,Belgium,False,101.9,False,False,False
152730,3930175,1,1,14,00:01:14.578,Ball Receipt*,Youri Tielemans,Belgium,Belgium,100.4,44.1,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Nicolae Claudiu Stanciu,Romania,1.0,14.0,Shot,Youri Tielemans,Belgium,True,19.599999999999994,False,True,True
152731,3930175,1,1,14,00:01:14.627,Shot,Youri Tielemans,Belgium,Belgium,100.4,44.1,True,0.757348,Regular Play,,,,,,,,Goal,0.056764796,Right Foot,Normal,True,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Youri Tielemans,Belgium,1.0,14.0,Goal Keeper,Florin Constantin Niţă,Romania,False,19.599999999999994,False,True,False
152732,3930175,1,1,15,00:01:15.385,Goal Keeper,Florin Constantin Niţă,Romania,Belgium,2.4,38.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,1,0,0,3,0,0,0,Shot,Youri Tielemans,Belgium,1.0,14.0,Pass,Denis Mihai Drăguş,Romania,True,117.6,False,False,False
152733,3930175,1,2,14,00:02:14.392,Pass,Denis Mihai Drăguş,Romania,Romania,61.0,40.1,,1.452747,From Kick Off,Marius Mihai Marin,31.34645,Ground Pass,,-2.9229238,30.4,33.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,1,0,0,3,0,1,0,Goal Keeper,Florin Constantin Niţă,Romania,1.0,15.0,Ball Receipt*,Marius Mihai Marin,Romania,True,59.0,False,False,False
152734,3930175,1,2,15,00:02:15.845,Ball Receipt*,Marius Mihai Marin,Romania,Romania,30.4,33.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Denis Mihai Drăguş,Romania,2.0,14.0,Pass,Marius Mihai Marin,Romania,True,89.6,False,False,False
152735,3930175,1,2,16,00:02:16.835,Pass,Marius Mihai Marin,Romania,Romania,30.4,34.0,,3.655897,From Kick Off,Valentin Mihai Mihăilă,74.571846,High Pass,Incomplete,-0.16162136,104.0,22.0,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Marius Mihai Marin,Romania,2.0,15.0,Ball Receipt*,Valentin Mihai Mihăilă,Romania,True,89.6,False,False,False
152736,3930175,1,2,20,00:02:20.491,Ball Receipt*,Valentin Mihai Mihăilă,Romania,Romania,103.4,16.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Marius Mihai Marin,Romania,2.0,16.0,Pass,Timothy Castagne,Belgium,False,16.599999999999994,False,True,False
152737,3930175,1,2,20,00:02:20.491,Pass,Timothy Castagne,Belgium,Belgium,16.1,58.1,,1.503195,Regular Play,Dodi Lukebakio,14.766516,High Pass,,0.5485494,28.7,65.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Valentin Mihai Mihăilă,Romania,2.0,20.0,Ball Receipt*,Dodi Lukebakio,Belgium,True,103.9,False,False,False
152738,3930175,1,2,21,00:02:21.995,Ball Receipt*,Dodi Lukebakio,Belgium,Belgium,28.7,65.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Pass,Timothy Castagne,Belgium,2.0,20.0,Carry,Dodi Lukebakio,Belgium,True,91.3,False,False,False
152739,3930175,1,2,21,00:02:21.995,Carry,Dodi Lukebakio,Belgium,Belgium,28.7,65.8,True,1.026329,Regular Play,,,,,,,,,,,,False,29.1,66.3,0.6403124237432862,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Dodi Lukebakio,Belgium,2.0,21.0,Pressure,Nicolae Claudiu Stanciu,Romania,False,91.3,False,False,False
152740,3930175,1,2,22,00:02:22.788,Pressure,Nicolae Claudiu Stanciu,Romania,Belgium,85.9,13.7,,0.581177,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Carry,Dodi Lukebakio,Belgium,2.0,21.0,Dribbled Past,Nicolae Claudiu Stanciu,Romania,True,34.099999999999994,False,False,False
152741,3930175,1,2,23,00:02:23.021,Dribbled Past,Nicolae Claudiu Stanciu,Romania,Belgium,91.0,13.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Pressure,Nicolae Claudiu Stanciu,Romania,2.0,22.0,Dribble,Dodi Lukebakio,Belgium,False,29.0,False,False,True
152742,3930175,1,2,23,00:02:23.021,Dribble,Dodi Lukebakio,Belgium,Belgium,29.1,66.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Dribbled Past,Nicolae Claudiu Stanciu,Romania,2.0,23.0,Carry,Dodi Lukebakio,Belgium,True,90.9,False,False,False
152743,3930175,1,2,23,00:02:23.021,Carry,Dodi Lukebakio,Belgium,Belgium,29.1,66.3,True,0.79361,Regular Play,,,,,,,,,,,,False,30.7,63.7,3.0528675044947438,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Dribble,Dodi Lukebakio,Belgium,2.0,23.0,Pressure,Denis Mihai Drăguş,Romania,False,90.9,False,False,False
152744,3930175,1,2,23,00:02:23.724,Pressure,Denis Mihai Drăguş,Romania,Belgium,90.6,18.9,,0.569933,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,1,0,0,3,0,1,0,Carry,Dodi Lukebakio,Belgium,2.0,23.0,Miscontrol,Dodi Lukebakio,Belgium,False,29.400000000000006,False,False,False
152745,3930175,1,2,23,00:02:23.814,Miscontrol,Dodi Lukebakio,Belgium,Belgium,30.7,63.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Pressure,Denis Mihai Drăguş,Romania,2.0,23.0,Pass,Marius Mihai Marin,Romania,False,89.3,False,False,True
152746,3930175,1,2,25,00:02:25.310,Pass,Marius Mihai Marin,Romania,Romania,77.6,21.8,,0.951088,Regular Play,Nicușor Silviu Bancu,11.562439,Ground Pass,,-1.6747679,76.4,10.3,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Miscontrol,Dodi Lukebakio,Belgium,2.0,23.0,Ball Receipt*,Nicușor Silviu Bancu,Romania,True,42.400000000000006,False,False,False
152747,3930175,1,2,26,00:02:26.261,Ball Receipt*,Nicușor Silviu Bancu,Romania,Romania,76.4,10.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Marius Mihai Marin,Romania,2.0,25.0,Carry,Nicușor Silviu Bancu,Romania,True,43.599999999999994,False,False,False
152748,3930175,1,2,26,00:02:26.261,Carry,Nicușor Silviu Bancu,Romania,Romania,76.4,10.3,,0.338846,Regular Play,,,,,,,,,,,,False,76.4,10.3,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Nicușor Silviu Bancu,Romania,2.0,26.0,Pass,Nicușor Silviu Bancu,Romania,True,43.599999999999994,False,False,False
152749,3930175,1,2,26,00:02:26.600,Pass,Nicușor Silviu Bancu,Romania,Romania,76.4,10.3,,0.66155,Regular Play,Valentin Mihai Mihăilă,7.889233,Ground Pass,,0.5317241,83.2,14.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Nicușor Silviu Bancu,Romania,2.0,26.0,Ball Receipt*,Valentin Mihai Mihăilă,Romania,True,43.599999999999994,False,False,False
152750,3930175,1,2,27,00:02:27.261,Ball Receipt*,Valentin Mihai Mihăilă,Romania,Romania,83.2,14.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Nicușor Silviu Bancu,Romania,2.0,26.0,Pass,Valentin Mihai Mihăilă,Romania,True,36.8,False,False,False
152751,3930175,1,2,27,00:02:27.261,Pass,Valentin Mihai Mihăilă,Romania,Romania,83.2,14.3,,0.864462,Regular Play,Marius Mihai Marin,8.84138,Ground Pass,,2.332199,77.1,20.7,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Valentin Mihai Mihăilă,Romania,2.0,27.0,Pressure,Kevin De Bruyne,Belgium,False,36.8,False,False,False
152752,3930175,1,2,27,00:02:27.939,Pressure,Kevin De Bruyne,Belgium,Romania,41.8,53.8,,0.653474,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,0,1,0,1,0,0,Pass,Valentin Mihai Mihăilă,Romania,2.0,27.0,Ball Receipt*,Marius Mihai Marin,Romania,False,78.2,False,False,False
152753,3930175,1,2,28,00:02:28.126,Ball Receipt*,Marius Mihai Marin,Romania,Romania,77.1,20.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pressure,Kevin De Bruyne,Belgium,2.0,27.0,Carry,Marius Mihai Marin,Romania,True,42.900000000000006,False,False,True
152754,3930175,1,2,28,00:02:28.126,Carry,Marius Mihai Marin,Romania,Romania,77.1,20.7,True,0.426208,Regular Play,,,,,,,,,,,,False,76.4,20.9,0.7280109889280407,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Marius Mihai Marin,Romania,2.0,28.0,Pass,Marius Mihai Marin,Romania,True,42.900000000000006,False,False,False
152755,3930175,1,2,28,00:02:28.552,Pass,Marius Mihai Marin,Romania,Romania,76.4,20.9,True,0.421357,Regular Play,Valentin Mihai Mihăilă,5.0219517,Ground Pass,,0.22082877,81.3,22.0,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Marius Mihai Marin,Romania,2.0,28.0,Ball Receipt*,Valentin Mihai Mihăilă,Romania,True,43.599999999999994,False,False,False
152756,3930175,1,2,28,00:02:28.973,Ball Receipt*,Valentin Mihai Mihăilă,Romania,Romania,81.3,22.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Marius Mihai Marin,Romania,2.0,28.0,Pass,Valentin Mihai Mihăilă,Romania,True,38.7,False,False,False
152757,3930175,1,2,28,00:02:28.973,Pass,Valentin Mihai Mihăilă,Romania,Romania,81.3,22.0,,0.943824,Regular Play,Răzvan Gabriel Marin,14.848906,Ground Pass,,1.7880044,78.1,36.5,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Valentin Mihai Mihăilă,Romania,2.0,28.0,Ball Receipt*,Răzvan Gabriel Marin,Romania,True,38.7,False,False,False
152758,3930175,1,2,29,00:02:29.917,Ball Receipt*,Răzvan Gabriel Marin,Romania,Romania,78.1,36.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Pass,Valentin Mihai Mihăilă,Romania,2.0,28.0,Carry,Răzvan Gabriel Marin,Romania,True,41.900000000000006,False,False,False
152759,3930175,1,2,29,00:02:29.917,Carry,Răzvan Gabriel Marin,Romania,Romania,78.1,36.5,,1.345504,Regular Play,,,,,,,,,,,,False,77.3,41.0,4.570557952810575,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Ball Receipt*,Răzvan Gabriel Marin,Romania,2.0,29.0,Pass,Răzvan Gabriel Marin,Romania,True,41.900000000000006,False,False,False
152760,3930175,1,2,31,00:02:31.263,Pass,Răzvan Gabriel Marin,Romania,Romania,77.3,41.0,,1.968271,Regular Play,Dennis Man,34.258575,Ground Pass,,1.1593888,91.0,72.4,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Carry,Răzvan Gabriel Marin,Romania,2.0,29.0,Ball Receipt*,Dennis Man,Romania,True,42.7,False,False,False
152761,3930175,1,2,33,00:02:33.231,Ball Receipt*,Dennis Man,Romania,Romania,91.0,72.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Răzvan Gabriel Marin,Romania,2.0,31.0,Carry,Dennis Man,Romania,True,29.0,False,False,False
152762,3930175,1,2,33,00:02:33.231,Carry,Dennis Man,Romania,Romania,91.0,72.4,,3.051588,Regular Play,,,,,,,,,,,,False,91.0,72.4,0.0,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Dennis Man,Romania,2.0,33.0,Pass,Dennis Man,Romania,True,29.0,False,False,False
152763,3930175,1,2,36,00:02:36.283,Pass,Dennis Man,Romania,Romania,91.0,72.4,,0.706907,Regular Play,Răzvan Gabriel Marin,12.714166,Ground Pass,,-1.5235873,91.6,59.7,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Dennis Man,Romania,2.0,33.0,Ball Receipt*,Răzvan Gabriel Marin,Romania,True,29.0,False,False,False
152764,3930175,1,2,36,00:02:36.989,Ball Receipt*,Răzvan Gabriel Marin,Romania,Romania,91.6,59.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Pass,Dennis Man,Romania,2.0,36.0,Carry,Răzvan Gabriel Marin,Romania,True,28.400000000000006,False,False,False
152765,3930175,1,2,36,00:02:36.989,Carry,Răzvan Gabriel Marin,Romania,Romania,91.6,59.7,,1.186076,Regular Play,,,,,,,,,,,,False,93.6,55.2,4.924428900898052,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Ball Receipt*,Răzvan Gabriel Marin,Romania,2.0,36.0,Shot,Răzvan Gabriel Marin,Romania,True,28.400000000000006,False,False,False
152766,3930175,1,2,38,00:02:38.176,Shot,Răzvan Gabriel Marin,Romania,Romania,93.6,55.2,,1.148296,Regular Play,,,,,,,,Off T,0.020378055,Right Foot,Normal,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Carry,Răzvan Gabriel Marin,Romania,2.0,36.0,Goal Keeper,Koen Casteels,Belgium,False,26.400000000000006,False,False,False
152767,3930175,1,2,39,00:02:39.324,Goal Keeper,Koen Casteels,Belgium,Romania,2.9,37.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,1,0,1,0,0,Shot,Răzvan Gabriel Marin,Romania,2.0,38.0,Pass,Koen Casteels,Belgium,True,117.1,False,False,False
152768,3930175,1,2,48,00:02:48.966,Pass,Koen Casteels,Belgium,Belgium,6.0,41.4,,1.562251,From Goal Kick,Jan Vertonghen,12.700394,Ground Pass,,-1.5786701,5.9,28.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,1,0,1,0,0,Goal Keeper,Koen Casteels,Belgium,2.0,39.0,Ball Receipt*,Jan Vertonghen,Belgium,True,114.0,False,False,False
152769,3930175,1,2,50,00:02:50.528,Ball Receipt*,Jan Vertonghen,Belgium,Belgium,5.9,28.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Koen Casteels,Belgium,2.0,48.0,Carry,Jan Vertonghen,Belgium,True,114.1,False,False,False
152770,3930175,1,2,50,00:02:50.528,Carry,Jan Vertonghen,Belgium,Belgium,5.9,28.7,True,1.985159,From Goal Kick,,,,,,,,,,,,False,9.2,27.0,3.7121422386541156,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,2.0,50.0,Pressure,Denis Mihai Drăguş,Romania,False,114.1,False,False,False
