event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Georgia_score,Czech Republic_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
119127,3938642,2,53,33,00:08:33.353,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,56.7,78.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Tomáš Souček,Czech Republic,53.0,32.0,Pass,Vladimír Coufal,Czech Republic,True,63.3,False,False,False
119128,3938642,2,53,33,00:08:33.806,Pass,Vladimír Coufal,Czech Republic,Czech Republic,57.5,78.3,,1.152102,From Free Kick,Lukáš Provod,14.1014185,Ground Pass,,0.014183446,71.6,78.5,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,1,2,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,53.0,33.0,Ball Receipt*,Lukáš Provod,Czech Republic,True,62.5,False,False,False
119129,3938642,2,53,34,00:08:34.958,Ball Receipt*,Lukáš Provod,Czech Republic,Czech Republic,71.6,78.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Pass,Vladimír Coufal,Czech Republic,53.0,33.0,Carry,Lukáš Provod,Czech Republic,True,48.400000000000006,False,False,False
119130,3938642,2,53,34,00:08:34.958,Carry,Lukáš Provod,Czech Republic,Czech Republic,71.6,78.5,,6.268074,From Free Kick,,,,,,,,,,,,False,74.7,67.6,11.332254850646459,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Ball Receipt*,Lukáš Provod,Czech Republic,53.0,34.0,Pass,Lukáš Provod,Czech Republic,True,48.400000000000006,False,False,False
119131,3938642,2,53,41,00:08:41.226,Pass,Lukáš Provod,Czech Republic,Czech Republic,74.7,67.6,,0.853927,From Free Kick,Tomáš Holeš,13.281567,Ground Pass,,2.819842,62.1,71.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Carry,Lukáš Provod,Czech Republic,53.0,34.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,45.3,False,False,False
119132,3938642,2,53,42,00:08:42.080,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,62.1,71.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Lukáš Provod,Czech Republic,53.0,41.0,Carry,Tomáš Holeš,Czech Republic,True,57.9,False,False,False
119133,3938642,2,53,42,00:08:42.080,Carry,Tomáš Holeš,Czech Republic,Czech Republic,62.1,71.8,,1.386196,From Free Kick,,,,,,,,,,,,False,56.3,77.1,7.856844150166148,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,53.0,42.0,Pass,Tomáš Holeš,Czech Republic,True,57.9,False,False,False
119134,3938642,2,53,43,00:08:43.466,Pass,Tomáš Holeš,Czech Republic,Czech Republic,56.3,77.1,,2.346738,From Free Kick,Robin Hranáč,29.851969,Ground Pass,,-1.8946655,46.8,48.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Carry,Tomáš Holeš,Czech Republic,53.0,42.0,Ball Receipt*,Robin Hranáč,Czech Republic,True,63.7,False,False,False
119135,3938642,2,53,45,00:08:45.813,Ball Receipt*,Robin Hranáč,Czech Republic,Czech Republic,46.8,48.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Tomáš Holeš,Czech Republic,53.0,43.0,Carry,Robin Hranáč,Czech Republic,True,73.2,False,False,False
119136,3938642,2,53,45,00:08:45.813,Carry,Robin Hranáč,Czech Republic,Czech Republic,46.8,48.8,,1.287143,From Free Kick,,,,,,,,,,,,False,47.7,42.3,6.5620118866091675,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Ball Receipt*,Robin Hranáč,Czech Republic,53.0,45.0,Pass,Robin Hranáč,Czech Republic,True,73.2,False,False,False
119137,3938642,2,53,47,00:08:47.100,Pass,Robin Hranáč,Czech Republic,Czech Republic,47.7,42.3,,1.821907,From Free Kick,Ladislav Krejčí,19.042059,Ground Pass,,-1.2722974,53.3,24.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Carry,Robin Hranáč,Czech Republic,53.0,45.0,Ball Receipt*,Ladislav Krejčí,Czech Republic,True,72.3,False,False,False
119138,3938642,2,53,48,00:08:48.922,Ball Receipt*,Ladislav Krejčí,Czech Republic,Czech Republic,53.3,24.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Robin Hranáč,Czech Republic,53.0,47.0,Carry,Ladislav Krejčí,Czech Republic,True,66.7,False,False,False
119139,3938642,2,53,48,00:08:48.922,Carry,Ladislav Krejčí,Czech Republic,Czech Republic,53.3,24.1,,1.557154,From Free Kick,,,,,,,,,,,,False,54.0,25.0,1.1401754250991385,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Ball Receipt*,Ladislav Krejčí,Czech Republic,53.0,48.0,Pass,Ladislav Krejčí,Czech Republic,True,66.7,False,False,False
119140,3938642,2,53,50,00:08:50.479,Pass,Ladislav Krejčí,Czech Republic,Czech Republic,54.0,25.0,,1.873885,From Free Kick,Tomáš Holeš,37.221096,Ground Pass,,1.4901093,57.0,62.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Carry,Ladislav Krejčí,Czech Republic,53.0,48.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,66.0,False,False,False
119141,3938642,2,53,52,00:08:52.353,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,57.0,62.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Ladislav Krejčí,Czech Republic,53.0,50.0,Carry,Tomáš Holeš,Czech Republic,True,63.0,False,False,False
119142,3938642,2,53,52,00:08:52.353,Carry,Tomáš Holeš,Czech Republic,Czech Republic,57.0,62.1,,5.59504,From Free Kick,,,,,,,,,,,,False,76.0,62.5,19.004210059878837,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,53.0,52.0,Pass,Tomáš Holeš,Czech Republic,True,63.0,False,False,False
119143,3938642,2,53,57,00:08:57.948,Pass,Tomáš Holeš,Czech Republic,Czech Republic,76.0,62.5,,1.055284,From Free Kick,Lukáš Provod,7.0092797,Ground Pass,,-1.3258177,77.7,55.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Carry,Tomáš Holeš,Czech Republic,53.0,52.0,Ball Receipt*,Lukáš Provod,Czech Republic,True,44.0,False,False,False
119144,3938642,2,53,59,00:08:59.003,Ball Receipt*,Lukáš Provod,Czech Republic,Czech Republic,77.7,55.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Pass,Tomáš Holeš,Czech Republic,53.0,57.0,Carry,Lukáš Provod,Czech Republic,True,42.3,False,False,False
119145,3938642,2,53,59,00:08:59.003,Carry,Lukáš Provod,Czech Republic,Czech Republic,77.7,55.7,,0.56368,From Free Kick,,,,,,,,,,,,False,77.5,58.9,3.2062439083762757,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Ball Receipt*,Lukáš Provod,Czech Republic,53.0,59.0,Pass,Lukáš Provod,Czech Republic,True,42.3,False,False,False
119146,3938642,2,53,59,00:08:59.567,Pass,Lukáš Provod,Czech Republic,Czech Republic,77.5,58.9,,1.305908,From Free Kick,Vladimír Coufal,19.001053,Ground Pass,,1.5602704,77.7,77.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Carry,Lukáš Provod,Czech Republic,53.0,59.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,42.5,False,False,False
119147,3938642,2,54,0,00:09:00.873,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,77.7,77.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Lukáš Provod,Czech Republic,53.0,59.0,Carry,Vladimír Coufal,Czech Republic,True,42.3,False,False,False
119148,3938642,2,54,0,00:09:00.873,Carry,Vladimír Coufal,Czech Republic,Czech Republic,77.7,77.9,,0.524482,From Free Kick,,,,,,,,,,,,False,77.7,77.9,0.0,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,1,2,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,54.0,0.0,Pass,Vladimír Coufal,Czech Republic,True,42.3,False,False,False
119149,3938642,2,54,1,00:09:01.397,Pass,Vladimír Coufal,Czech Republic,Czech Republic,77.7,77.9,,0.68915,From Free Kick,Patrik Schick,10.511898,Ground Pass,,-0.595918,86.4,72.0,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,1,2,0,0,Carry,Vladimír Coufal,Czech Republic,54.0,0.0,Ball Receipt*,Patrik Schick,Czech Republic,True,42.3,False,False,False
119150,3938642,2,54,2,00:09:02.086,Ball Receipt*,Patrik Schick,Czech Republic,Czech Republic,86.4,72.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Vladimír Coufal,Czech Republic,54.0,1.0,Pass,Patrik Schick,Czech Republic,True,33.599999999999994,False,False,False
119151,3938642,2,54,2,00:09:02.086,Pass,Patrik Schick,Czech Republic,Czech Republic,86.4,71.8,,1.270745,From Free Kick,Lukáš Provod,14.091132,Ground Pass,,-2.1745458,78.4,60.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,1,2,0,0,Ball Receipt*,Patrik Schick,Czech Republic,54.0,2.0,Ball Receipt*,Lukáš Provod,Czech Republic,True,33.599999999999994,False,False,False
119152,3938642,2,54,3,00:09:03.357,Ball Receipt*,Lukáš Provod,Czech Republic,Czech Republic,78.4,60.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Pass,Patrik Schick,Czech Republic,54.0,2.0,Carry,Lukáš Provod,Czech Republic,True,41.599999999999994,False,False,False
119153,3938642,2,54,3,00:09:03.357,Carry,Lukáš Provod,Czech Republic,Czech Republic,78.4,60.2,True,0.660955,From Free Kick,,,,,,,,,,,,False,80.8,60.7,2.4515301344262443,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Ball Receipt*,Lukáš Provod,Czech Republic,54.0,3.0,Pressure,Anzor Mekvabishvili,Georgia,False,41.599999999999994,False,False,False
119154,3938642,2,54,3,00:09:03.801,Pressure,Anzor Mekvabishvili,Georgia,Czech Republic,37.3,24.7,,0.197434,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,1,3,0,0,Carry,Lukáš Provod,Czech Republic,54.0,3.0,Pass,Lukáš Provod,Czech Republic,False,82.7,False,False,False
119155,3938642,2,54,4,00:09:04.018,Pass,Lukáš Provod,Czech Republic,Czech Republic,80.8,60.7,,1.13772,From Free Kick,Václav Černý,19.2,Ground Pass,Pass Offside,0.0,100.0,60.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Pressure,Anzor Mekvabishvili,Georgia,54.0,3.0,Ball Receipt*,Václav Černý,Czech Republic,True,39.2,False,False,True
119156,3938642,2,54,5,00:09:05.156,Ball Receipt*,Václav Černý,Czech Republic,Czech Republic,100.0,60.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Lukáš Provod,Czech Republic,54.0,4.0,Substitution,Václav Černý,Czech Republic,True,20.0,False,True,False
119157,3938642,2,54,25,00:09:25.494,Substitution,Václav Černý,Czech Republic,Czech Republic,,,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 39143, 'name': 'Matěj Jurásek'}}","{'id': 18, 'name': 'Right Attacking Midfield'}",,1,0,-1,0,0,1,1,2,0,0,Ball Receipt*,Václav Černý,Czech Republic,54.0,5.0,Substitution,Adam Hložek,Czech Republic,True,,False,,False
119158,3938642,2,54,45,00:09:45.275,Substitution,Adam Hložek,Czech Republic,Czech Republic,,,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 27826, 'name': 'Ondřej Lingr'}}","{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,-1,0,0,1,1,2,0,0,Substitution,Václav Černý,Czech Republic,54.0,25.0,Pass,Giorgi Mamardashvili,Georgia,False,,False,,False
119159,3938642,2,55,4,00:10:04.482,Pass,Giorgi Mamardashvili,Georgia,Georgia,25.3,21.6,,2.521197,From Free Kick,,69.76625,High Pass,Incomplete,-0.21229465,93.5,6.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,1,1,3,0,0,Substitution,Adam Hložek,Czech Republic,54.0,45.0,Pass,Tomáš Holeš,Czech Republic,False,94.7,False,False,False
119160,3938642,2,55,7,00:10:07.004,Pass,Tomáš Holeš,Czech Republic,Georgia,26.6,73.2,,2.09629,From Free Kick,Patrik Schick,33.37664,High Pass,Incomplete,0.15037143,59.6,78.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Giorgi Mamardashvili,Georgia,55.0,4.0,Ball Receipt*,Patrik Schick,Czech Republic,True,93.4,False,False,False
119161,3938642,2,55,9,00:10:09.100,Ball Receipt*,Patrik Schick,Czech Republic,Georgia,43.5,78.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Tomáš Holeš,Czech Republic,55.0,7.0,Ball Recovery,Lasha Dvali,Georgia,False,76.5,False,False,False
119162,3938642,2,55,9,00:10:09.100,Ball Recovery,Lasha Dvali,Georgia,Georgia,60.5,1.9,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,1,3,0,0,Ball Receipt*,Patrik Schick,Czech Republic,55.0,9.0,Carry,Lasha Dvali,Georgia,True,59.5,False,False,False
119163,3938642,2,55,9,00:10:09.100,Carry,Lasha Dvali,Georgia,Georgia,60.5,1.9,,0.921373,From Free Kick,,,,,,,,,,,,False,62.9,1.6,2.4186773244895634,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,1,3,0,0,Ball Recovery,Lasha Dvali,Georgia,55.0,9.0,Pass,Lasha Dvali,Georgia,True,59.5,False,False,False
119164,3938642,2,55,10,00:10:10.021,Pass,Lasha Dvali,Georgia,Georgia,62.9,1.6,,2.520717,From Free Kick,,10.761505,High Pass,Incomplete,0.9105682,69.5,10.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,1,3,0,0,Carry,Lasha Dvali,Georgia,55.0,9.0,Pass,Tomáš Souček,Czech Republic,False,57.1,False,False,False
119165,3938642,2,55,12,00:10:12.542,Pass,Tomáš Souček,Czech Republic,Czech Republic,50.6,70.0,,0.89286,Regular Play,Patrik Schick,9.202173,High Pass,,-0.021735707,59.8,69.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Lasha Dvali,Georgia,55.0,10.0,Ball Receipt*,Patrik Schick,Czech Republic,True,69.4,False,False,False
119166,3938642,2,55,13,00:10:13.435,Ball Receipt*,Patrik Schick,Czech Republic,Czech Republic,59.8,69.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Tomáš Souček,Czech Republic,55.0,12.0,Carry,Patrik Schick,Czech Republic,True,60.2,False,False,False
119167,3938642,2,55,13,00:10:13.435,Carry,Patrik Schick,Czech Republic,Czech Republic,59.8,69.8,True,0.813195,Regular Play,,,,,,,,,,,,False,59.8,70.0,0.20000000000000284,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,1,2,0,0,Ball Receipt*,Patrik Schick,Czech Republic,55.0,13.0,Pressure,Guram Kashia,Georgia,False,60.2,False,False,False
119168,3938642,2,55,13,00:10:13.540,Pressure,Guram Kashia,Georgia,Czech Republic,56.8,10.9,,0.550489,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,1,0,0,1,1,3,0,0,Carry,Patrik Schick,Czech Republic,55.0,13.0,Dispossessed,Patrik Schick,Czech Republic,False,63.2,False,False,False
119169,3938642,2,55,14,00:10:14.248,Dispossessed,Patrik Schick,Czech Republic,Czech Republic,59.8,70.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,1,2,0,0,Pressure,Guram Kashia,Georgia,55.0,13.0,Duel,Anzor Mekvabishvili,Georgia,False,60.2,False,False,True
119170,3938642,2,55,14,00:10:14.248,Duel,Anzor Mekvabishvili,Georgia,Czech Republic,60.3,10.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,1,3,0,0,Dispossessed,Patrik Schick,Czech Republic,55.0,14.0,Ball Recovery,Patrik Schick,Czech Republic,False,59.7,False,False,False
119171,3938642,2,55,15,00:10:15.165,Ball Recovery,Patrik Schick,Czech Republic,Czech Republic,56.2,61.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,1,2,0,0,Duel,Anzor Mekvabishvili,Georgia,55.0,14.0,Carry,Patrik Schick,Czech Republic,True,63.8,False,False,False
119172,3938642,2,55,15,00:10:15.165,Carry,Patrik Schick,Czech Republic,Czech Republic,56.2,61.4,,1.735843,Regular Play,,,,,,,,,,,,False,56.3,47.3,14.100354605470034,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,1,2,0,0,Ball Recovery,Patrik Schick,Czech Republic,55.0,15.0,Pass,Patrik Schick,Czech Republic,True,63.8,False,False,False
119173,3938642,2,55,16,00:10:16.901,Pass,Patrik Schick,Czech Republic,Czech Republic,56.3,47.3,,1.82818,Regular Play,Ladislav Krejčí,18.852057,Ground Pass,,-1.6451272,54.9,28.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,0,1,1,2,0,0,Carry,Patrik Schick,Czech Republic,55.0,15.0,Ball Receipt*,Ladislav Krejčí,Czech Republic,True,63.7,False,False,False
119174,3938642,2,55,18,00:10:18.729,Ball Receipt*,Ladislav Krejčí,Czech Republic,Czech Republic,54.9,28.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Patrik Schick,Czech Republic,55.0,16.0,Pass,Ladislav Krejčí,Czech Republic,True,65.1,False,False,False
119175,3938642,2,55,18,00:10:18.729,Pass,Ladislav Krejčí,Czech Republic,Czech Republic,55.4,28.7,,1.928714,Regular Play,David Jurásek,30.691366,Ground Pass,,-0.7992222,76.8,6.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Ball Receipt*,Ladislav Krejčí,Czech Republic,55.0,18.0,Ball Receipt*,David Jurásek,Czech Republic,True,64.6,False,False,False
119176,3938642,2,55,20,00:10:20.658,Ball Receipt*,David Jurásek,Czech Republic,Czech Republic,76.8,6.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Ladislav Krejčí,Czech Republic,55.0,18.0,Carry,David Jurásek,Czech Republic,True,43.2,False,False,False
119177,3938642,2,55,20,00:10:20.658,Carry,David Jurásek,Czech Republic,Czech Republic,76.8,6.7,,1.280338,Regular Play,,,,,,,,,,,,False,77.5,6.5,0.7280109889280546,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,1,1,2,0,0,Ball Receipt*,David Jurásek,Czech Republic,55.0,20.0,Pass,David Jurásek,Czech Republic,True,43.2,False,False,False
119178,3938642,2,55,21,00:10:21.938,Pass,David Jurásek,Czech Republic,Czech Republic,77.5,6.5,,3.237242,Regular Play,Lukáš Provod,36.36757,Low Pass,Incomplete,0.1769022,113.3,12.9,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,1,1,2,0,0,Carry,David Jurásek,Czech Republic,55.0,20.0,Pressure,Lukáš Provod,Czech Republic,True,42.5,False,False,False
119179,3938642,2,55,24,00:10:24.644,Pressure,Lukáš Provod,Czech Republic,Czech Republic,106.8,10.4,,0.58388,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Pass,David Jurásek,Czech Republic,55.0,21.0,Ball Receipt*,Lukáš Provod,Czech Republic,True,13.200000000000003,False,True,False
119180,3938642,2,55,25,00:10:25.175,Ball Receipt*,Lukáš Provod,Czech Republic,Czech Republic,99.5,6.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Pressure,Lukáš Provod,Czech Republic,55.0,24.0,Ball Recovery,Solomon Kverkvelia,Georgia,False,20.5,False,True,True
119181,3938642,2,55,25,00:10:25.175,Ball Recovery,Solomon Kverkvelia,Georgia,Czech Republic,6.8,67.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,1,3,0,0,Ball Receipt*,Lukáš Provod,Czech Republic,55.0,25.0,Carry,Solomon Kverkvelia,Georgia,True,113.2,False,False,False
119182,3938642,2,55,25,00:10:25.175,Carry,Solomon Kverkvelia,Georgia,Czech Republic,6.8,67.2,True,2.268743,Regular Play,,,,,,,,,,,,False,2.4,75.1,9.042676594902632,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,1,3,0,0,Ball Recovery,Solomon Kverkvelia,Georgia,55.0,25.0,Pressure,Lukáš Provod,Czech Republic,False,113.2,False,False,False
119183,3938642,2,55,27,00:10:27.002,Pressure,Lukáš Provod,Czech Republic,Czech Republic,117.9,9.2,,0.414357,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,1,2,1,0,Carry,Solomon Kverkvelia,Georgia,55.0,25.0,Pass,Solomon Kverkvelia,Georgia,False,2.0999999999999943,False,True,False
119184,3938642,2,55,27,00:10:27.444,Pass,Solomon Kverkvelia,Georgia,Czech Republic,2.4,75.1,,1.220623,Regular Play,Otar Kakabadze,9.277931,Ground Pass,,0.12970254,11.6,76.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,1,3,0,0,Pressure,Lukáš Provod,Czech Republic,55.0,27.0,Ball Receipt*,Otar Kakabadze,Georgia,True,117.6,False,False,True
119185,3938642,2,55,28,00:10:28.664,Ball Receipt*,Otar Kakabadze,Georgia,Czech Republic,11.6,76.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,1,0,0,1,1,3,0,0,Pass,Solomon Kverkvelia,Georgia,55.0,27.0,Carry,Otar Kakabadze,Georgia,True,108.4,False,False,False
119186,3938642,2,55,28,00:10:28.664,Carry,Otar Kakabadze,Georgia,Czech Republic,11.6,76.3,,0.629299,Regular Play,,,,,,,,,,,,False,10.6,76.4,1.0049875621120898,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,1,0,0,1,1,3,0,0,Ball Receipt*,Otar Kakabadze,Georgia,55.0,28.0,Pass,Otar Kakabadze,Georgia,True,108.4,False,False,False
119187,3938642,2,55,29,00:10:29.294,Pass,Otar Kakabadze,Georgia,Czech Republic,10.6,76.4,,2.359408,Regular Play,,33.339767,High Pass,Incomplete,-0.19621909,43.3,69.9,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,1,0,0,1,1,3,0,0,Carry,Otar Kakabadze,Georgia,55.0,28.0,Ball Recovery,Ladislav Krejčí,Czech Republic,False,109.4,False,False,False
119188,3938642,2,55,31,00:10:31.653,Ball Recovery,Ladislav Krejčí,Czech Republic,Czech Republic,76.8,10.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Pass,Otar Kakabadze,Georgia,55.0,29.0,Carry,Ladislav Krejčí,Czech Republic,True,43.2,False,False,False
119189,3938642,2,55,31,00:10:31.653,Carry,Ladislav Krejčí,Czech Republic,Czech Republic,76.8,10.2,,1.451287,Regular Play,,,,,,,,,,,,False,75.0,9.4,1.9697715603592179,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Ball Recovery,Ladislav Krejčí,Czech Republic,55.0,31.0,Pass,Ladislav Krejčí,Czech Republic,True,43.2,False,False,False
119190,3938642,2,55,33,00:10:33.104,Pass,Ladislav Krejčí,Czech Republic,Czech Republic,75.0,9.4,,0.219892,Regular Play,David Jurásek,2.570992,Ground Pass,Incomplete,0.23554498,77.5,10.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,1,2,0,0,Carry,Ladislav Krejčí,Czech Republic,55.0,31.0,Ball Receipt*,David Jurásek,Czech Republic,True,45.0,False,False,False
