event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Romania_score,Netherlands_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
47664,3941021,2,70,25,00:25:25.715,Pass,Dennis Man,Romania,Romania,101.4,65.9,,0.965381,From Throw In,Andrei Florin Ratiu,10.20784,Ground Pass,,-2.5372872,93.0,60.1,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Dennis Man,Romania,70.0,23.0,Ball Receipt*,Andrei Florin Ratiu,Romania,True,18.599999999999994,False,True,False
47665,3941021,2,70,26,00:25:26.680,Ball Receipt*,Andrei Florin Ratiu,Romania,Romania,93.0,60.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Dennis Man,Romania,70.0,25.0,Carry,Andrei Florin Ratiu,Romania,True,27.0,False,False,False
47666,3941021,2,70,26,00:25:26.680,Carry,Andrei Florin Ratiu,Romania,Romania,93.0,60.1,,4.136371,From Throw In,,,,,,,,,,,,False,110.3,64.3,17.80252791038396,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,1,1,4,3,0,0,Ball Receipt*,Andrei Florin Ratiu,Romania,70.0,26.0,Pass,Andrei Florin Ratiu,Romania,True,27.0,False,False,False
47667,3941021,2,70,30,00:25:30.817,Pass,Andrei Florin Ratiu,Romania,Romania,110.3,64.3,,0.95501,From Throw In,Dennis Man,6.664833,Ground Pass,,2.0545754,107.2,70.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Andrei Florin Ratiu,Romania,70.0,26.0,Ball Receipt*,Dennis Man,Romania,True,9.700000000000003,False,True,False
47668,3941021,2,70,31,00:25:31.772,Ball Receipt*,Dennis Man,Romania,Romania,107.2,70.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Andrei Florin Ratiu,Romania,70.0,30.0,Carry,Dennis Man,Romania,True,12.799999999999997,False,True,False
47669,3941021,2,70,31,00:25:31.772,Carry,Dennis Man,Romania,Romania,107.2,70.2,,1.95191,From Throw In,,,,,,,,,,,,False,99.8,66.6,8.229216244576403,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Ball Receipt*,Dennis Man,Romania,70.0,31.0,Pass,Dennis Man,Romania,True,12.799999999999997,False,True,False
47670,3941021,2,70,33,00:25:33.724,Pass,Dennis Man,Romania,Romania,99.8,66.6,,1.970798,From Throw In,Andrei Burcă Andonie,45.694637,High Pass,,-1.332187,110.6,22.2,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Dennis Man,Romania,70.0,31.0,Ball Receipt*,Andrei Burcă Andonie,Romania,True,20.200000000000003,False,True,False
47671,3941021,2,70,35,00:25:35.695,Ball Receipt*,Andrei Burcă Andonie,Romania,Romania,110.6,22.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Dennis Man,Romania,70.0,33.0,Carry,Andrei Burcă Andonie,Romania,True,9.400000000000006,False,True,False
47672,3941021,2,70,35,00:25:35.695,Carry,Andrei Burcă Andonie,Romania,Romania,110.6,22.2,True,1.890649,From Throw In,,,,,,,,,,,,False,110.3,29.2,7.006425622241343,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,1,1,1,4,3,0,0,Ball Receipt*,Andrei Burcă Andonie,Romania,70.0,35.0,Pressure,Denzel Dumfries,Netherlands,False,9.400000000000006,False,True,False
47673,3941021,2,70,36,00:25:36.578,Pressure,Denzel Dumfries,Netherlands,Romania,9.8,51.5,,1.007556,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Andrei Burcă Andonie,Romania,70.0,35.0,Dispossessed,Andrei Burcă Andonie,Romania,False,110.2,False,False,False
47674,3941021,2,70,37,00:25:37.585,Dispossessed,Andrei Burcă Andonie,Romania,Romania,110.3,29.2,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,1,1,1,4,3,0,0,Pressure,Denzel Dumfries,Netherlands,70.0,36.0,Duel,Denzel Dumfries,Netherlands,False,9.700000000000003,False,True,True
47675,3941021,2,70,37,00:25:37.585,Duel,Denzel Dumfries,Netherlands,Romania,9.8,50.9,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Dispossessed,Andrei Burcă Andonie,Romania,70.0,37.0,Clearance,Tijjani Reijnders,Netherlands,True,110.2,False,False,False
47676,3941021,2,70,39,00:25:39.035,Clearance,Tijjani Reijnders,Netherlands,Romania,6.6,47.1,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Duel,Denzel Dumfries,Netherlands,70.0,37.0,Foul Committed,Memphis Depay,Netherlands,True,113.4,False,False,False
47677,3941021,2,70,41,00:25:41.498,Foul Committed,Memphis Depay,Netherlands,Romania,57.2,46.1,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Clearance,Tijjani Reijnders,Netherlands,70.0,39.0,Foul Won,Radu Drăgușin,Romania,False,62.8,False,False,False
47678,3941021,2,70,41,00:25:41.498,Foul Won,Radu Drăgușin,Romania,Romania,62.9,34.0,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,1,1,4,3,0,0,Foul Committed,Memphis Depay,Netherlands,70.0,41.0,Substitution,Ianis Hagi,Romania,True,57.1,False,False,False
47679,3941021,2,70,58,00:25:58.871,Substitution,Ianis Hagi,Romania,Romania,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 10915, 'name': 'Denis Alibec'}}","{'id': 16, 'name': 'Left Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Foul Won,Radu Drăgușin,Romania,70.0,41.0,Substitution,Denis Mihai Drăguş,Romania,True,,False,,False
47680,3941021,2,71,9,00:26:09.980,Substitution,Denis Mihai Drăguş,Romania,Romania,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 72512, 'name': 'Valentin Mihai Mihăilă'}}","{'id': 23, 'name': 'Center Forward'}",,0,1,-1,1,1,1,4,3,1,0,Substitution,Ianis Hagi,Romania,70.0,58.0,Substitution,Marius Mihai Marin,Romania,True,,False,,False
47681,3941021,2,71,15,00:26:15.792,Substitution,Marius Mihai Marin,Romania,Romania,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 45125, 'name': 'Alexandru Cicâldău'}}","{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Substitution,Denis Mihai Drăguş,Romania,71.0,9.0,Pass,Bogdan Racovițan,Romania,True,,False,,False
47682,3941021,2,71,38,00:26:38.992,Pass,Bogdan Racovițan,Romania,Romania,55.8,26.4,,2.555144,From Free Kick,Andrei Florin Ratiu,42.96615,High Pass,Incomplete,0.5240537,93.0,47.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,1,1,1,4,3,0,0,Substitution,Marius Mihai Marin,Romania,71.0,15.0,Ball Receipt*,Andrei Florin Ratiu,Romania,True,64.2,False,False,False
47683,3941021,2,71,41,00:26:41.547,Ball Receipt*,Andrei Florin Ratiu,Romania,Romania,96.0,49.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Bogdan Racovițan,Romania,71.0,38.0,Pass,Micky van de Ven,Netherlands,False,24.0,False,True,False
47684,3941021,2,71,41,00:26:41.547,Pass,Micky van de Ven,Netherlands,Romania,27.1,32.2,,1.552291,From Free Kick,,22.766861,High Pass,Incomplete,0.37316558,48.3,40.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Andrei Florin Ratiu,Romania,71.0,41.0,Ball Recovery,Nicolae Claudiu Stanciu,Romania,False,92.9,False,False,False
47685,3941021,2,71,43,00:26:43.099,Ball Recovery,Nicolae Claudiu Stanciu,Romania,Romania,71.8,39.6,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,1,1,1,4,3,1,0,Pass,Micky van de Ven,Netherlands,71.0,41.0,Ball Recovery,Xavi Simons,Netherlands,False,48.2,False,False,False
47686,3941021,2,71,44,00:26:44.508,Ball Recovery,Xavi Simons,Netherlands,Romania,49.4,31.6,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Recovery,Nicolae Claudiu Stanciu,Romania,71.0,43.0,Carry,Xavi Simons,Netherlands,True,70.6,False,False,False
47687,3941021,2,71,44,00:26:44.508,Carry,Xavi Simons,Netherlands,Romania,49.4,31.6,True,1.758264,From Free Kick,,,,,,,,,,,,False,56.9,19.9,13.897481786280567,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Recovery,Xavi Simons,Netherlands,71.0,44.0,Pressure,Nicolae Claudiu Stanciu,Romania,False,70.6,False,False,False
47688,3941021,2,71,44,00:26:44.745,Pressure,Nicolae Claudiu Stanciu,Romania,Romania,70.4,50.3,,2.397253,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,1,1,1,4,3,1,0,Carry,Xavi Simons,Netherlands,71.0,44.0,Miscontrol,Xavi Simons,Netherlands,False,49.599999999999994,False,False,False
47689,3941021,2,71,46,00:26:46.266,Miscontrol,Xavi Simons,Netherlands,Romania,56.9,19.9,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pressure,Nicolae Claudiu Stanciu,Romania,71.0,44.0,Pass,Nicolae Claudiu Stanciu,Romania,False,63.1,False,False,False
47690,3941021,2,71,47,00:26:47.353,Pass,Nicolae Claudiu Stanciu,Romania,Romania,53.9,61.7,,1.101474,From Free Kick,Dennis Man,3.2280025,Ground Pass,,-0.28255495,57.0,60.8,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,1,1,1,4,3,1,0,Miscontrol,Xavi Simons,Netherlands,71.0,46.0,Ball Receipt*,Dennis Man,Romania,True,66.1,False,False,False
47691,3941021,2,71,48,00:26:48.455,Ball Receipt*,Dennis Man,Romania,Romania,57.0,60.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Nicolae Claudiu Stanciu,Romania,71.0,47.0,Carry,Dennis Man,Romania,True,63.0,False,False,False
47692,3941021,2,71,48,00:26:48.455,Carry,Dennis Man,Romania,Romania,57.0,60.8,,0.138039,From Free Kick,,,,,,,,,,,,False,56.6,61.7,0.984885780179615,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Ball Receipt*,Dennis Man,Romania,71.0,48.0,Pass,Dennis Man,Romania,True,63.0,False,False,False
47693,3941021,2,71,48,00:26:48.593,Pass,Dennis Man,Romania,Romania,56.6,61.7,,0.978133,From Free Kick,Alexandru Cicâldău,9.4,Ground Pass,,-1.5707964,56.6,52.3,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Dennis Man,Romania,71.0,48.0,Ball Receipt*,Alexandru Cicâldău,Romania,True,63.4,False,False,False
47694,3941021,2,71,49,00:26:49.571,Ball Receipt*,Alexandru Cicâldău,Romania,Romania,56.6,52.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Dennis Man,Romania,71.0,48.0,Carry,Alexandru Cicâldău,Romania,True,63.4,False,False,False
47695,3941021,2,71,49,00:26:49.571,Carry,Alexandru Cicâldău,Romania,Romania,56.6,52.3,,1.138148,From Free Kick,,,,,,,,,,,,False,60.3,51.8,3.7336309405188897,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Ball Receipt*,Alexandru Cicâldău,Romania,71.0,49.0,Pass,Alexandru Cicâldău,Romania,True,63.4,False,False,False
47696,3941021,2,71,50,00:26:50.709,Pass,Alexandru Cicâldău,Romania,Romania,60.3,51.8,,3.482104,From Free Kick,Denis Alibec,53.55978,High Pass,Incomplete,-0.35068518,110.6,33.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Alexandru Cicâldău,Romania,71.0,49.0,Ball Receipt*,Denis Alibec,Romania,True,59.7,False,False,False
47697,3941021,2,71,54,00:26:54.191,Ball Receipt*,Denis Alibec,Romania,Romania,89.8,37.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Alexandru Cicâldău,Romania,71.0,50.0,Ball Recovery,Bart Verbruggen,Netherlands,False,30.200000000000003,False,False,False
47698,3941021,2,71,54,00:26:54.191,Ball Recovery,Bart Verbruggen,Netherlands,Netherlands,9.5,46.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Denis Alibec,Romania,71.0,54.0,Carry,Bart Verbruggen,Netherlands,True,110.5,False,False,False
47699,3941021,2,71,54,00:26:54.191,Carry,Bart Verbruggen,Netherlands,Netherlands,9.5,46.7,True,6.037441,Regular Play,,,,,,,,,,,,False,9.9,47.6,0.9848857801796093,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Ball Recovery,Bart Verbruggen,Netherlands,71.0,54.0,Pressure,Denis Alibec,Romania,False,110.5,False,False,False
47700,3941021,2,71,57,00:26:57.854,Pressure,Denis Alibec,Romania,Netherlands,105.3,36.0,,1.431723,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Bart Verbruggen,Netherlands,71.0,54.0,Tactical Shift,,Romania,True,14.700000000000003,False,True,False
47701,3941021,2,71,59,00:26:59.310,Tactical Shift,,Romania,Netherlands,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,0,1,-1,1,1,1,4,3,0,0,Pressure,Denis Alibec,Romania,71.0,57.0,Pass,Bart Verbruggen,Netherlands,False,,False,,False
47702,3941021,2,72,0,00:27:00.229,Pass,Bart Verbruggen,Netherlands,Netherlands,9.9,47.6,,1.391322,Regular Play,Stefan de Vrij,16.671232,Ground Pass,,0.7047226,22.6,58.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Tactical Shift,,Romania,71.0,59.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,110.1,False,False,False
47703,3941021,2,72,1,00:27:01.620,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,22.6,58.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Bart Verbruggen,Netherlands,72.0,0.0,Carry,Stefan de Vrij,Netherlands,True,97.4,False,False,False
47704,3941021,2,72,1,00:27:01.620,Carry,Stefan de Vrij,Netherlands,Netherlands,22.6,58.4,,2.700794,Regular Play,,,,,,,,,,,,False,29.8,59.5,7.283543093852057,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,72.0,1.0,Pass,Stefan de Vrij,Netherlands,True,97.4,False,False,False
47705,3941021,2,72,4,00:27:04.321,Pass,Stefan de Vrij,Netherlands,Netherlands,29.8,59.5,,1.152204,Regular Play,Memphis Depay,25.272316,Ground Pass,,-0.14693339,54.8,55.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Stefan de Vrij,Netherlands,72.0,1.0,Ball Receipt*,Memphis Depay,Netherlands,True,90.2,False,False,False
47706,3941021,2,72,5,00:27:05.473,Ball Receipt*,Memphis Depay,Netherlands,Netherlands,54.8,55.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Pass,Stefan de Vrij,Netherlands,72.0,4.0,Carry,Memphis Depay,Netherlands,True,65.2,False,False,False
47707,3941021,2,72,5,00:27:05.473,Carry,Memphis Depay,Netherlands,Netherlands,54.8,55.8,,0.029191,Regular Play,,,,,,,,,,,,False,55.7,56.0,0.921954445729295,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Ball Receipt*,Memphis Depay,Netherlands,72.0,5.0,Pass,Memphis Depay,Netherlands,True,65.2,False,False,False
47708,3941021,2,72,5,00:27:05.502,Pass,Memphis Depay,Netherlands,Netherlands,55.7,56.0,,2.740072,Regular Play,Denzel Dumfries,28.401585,High Pass,,0.9378582,72.5,78.9,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Carry,Memphis Depay,Netherlands,72.0,5.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,64.3,False,False,False
47709,3941021,2,72,8,00:27:08.242,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,72.5,78.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Memphis Depay,Netherlands,72.0,5.0,Carry,Denzel Dumfries,Netherlands,True,47.5,False,False,False
47710,3941021,2,72,8,00:27:08.242,Carry,Denzel Dumfries,Netherlands,Netherlands,72.5,78.9,,0.069407,Regular Play,,,,,,,,,,,,False,72.4,78.9,0.09999999999999432,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,72.0,8.0,Pass,Denzel Dumfries,Netherlands,True,47.5,False,False,False
47711,3941021,2,72,8,00:27:08.312,Pass,Denzel Dumfries,Netherlands,Netherlands,72.4,78.9,,1.215041,Regular Play,Donyell Malen,23.689028,Low Pass,,-0.7764432,89.3,62.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Denzel Dumfries,Netherlands,72.0,8.0,Ball Receipt*,Donyell Malen,Netherlands,True,47.599999999999994,False,False,False
47712,3941021,2,72,9,00:27:09.527,Ball Receipt*,Donyell Malen,Netherlands,Netherlands,89.3,62.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Pass,Denzel Dumfries,Netherlands,72.0,8.0,Carry,Donyell Malen,Netherlands,True,30.700000000000003,False,False,False
47713,3941021,2,72,9,00:27:09.527,Carry,Donyell Malen,Netherlands,Netherlands,89.3,62.3,,0.040000003,Regular Play,,,,,,,,,,,,False,89.3,62.2,0.09999999999999432,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Donyell Malen,Netherlands,72.0,9.0,Miscontrol,Donyell Malen,Netherlands,True,30.700000000000003,False,False,False
47714,3941021,2,72,9,00:27:09.567,Miscontrol,Donyell Malen,Netherlands,Netherlands,89.3,62.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Carry,Donyell Malen,Netherlands,72.0,9.0,Pressure,Donyell Malen,Netherlands,True,30.700000000000003,False,False,False
47715,3941021,2,72,11,00:27:11.147,Pressure,Donyell Malen,Netherlands,Netherlands,96.2,63.4,,1.129045,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Miscontrol,Donyell Malen,Netherlands,72.0,9.0,Ball Recovery,Andrei Burcă Andonie,Romania,False,23.799999999999997,False,True,False
47716,3941021,2,72,11,00:27:11.766,Ball Recovery,Andrei Burcă Andonie,Romania,Netherlands,20.5,14.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,1,1,1,4,3,0,0,Pressure,Donyell Malen,Netherlands,72.0,11.0,Carry,Andrei Burcă Andonie,Romania,True,99.5,False,False,True
47717,3941021,2,72,11,00:27:11.766,Carry,Andrei Burcă Andonie,Romania,Netherlands,20.5,14.8,True,1.513193,Regular Play,,,,,,,,,,,,False,12.0,14.8,8.5,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,1,1,1,4,3,0,0,Ball Recovery,Andrei Burcă Andonie,Romania,72.0,11.0,Pass,Andrei Burcă Andonie,Romania,True,99.5,False,False,False
47718,3941021,2,72,13,00:27:13.279,Pass,Andrei Burcă Andonie,Romania,Netherlands,12.0,14.8,,1.423738,Regular Play,Florin Constantin Niţă,20.341583,Ground Pass,,2.1247058,1.3,32.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Andrei Burcă Andonie,Romania,72.0,11.0,Ball Receipt*,Florin Constantin Niţă,Romania,True,108.0,False,False,False
47719,3941021,2,72,14,00:27:14.703,Ball Receipt*,Florin Constantin Niţă,Romania,Netherlands,1.3,32.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Andrei Burcă Andonie,Romania,72.0,13.0,Carry,Florin Constantin Niţă,Romania,True,118.7,False,False,False
47720,3941021,2,72,14,00:27:14.703,Carry,Florin Constantin Niţă,Romania,Netherlands,1.3,32.1,,1.582476,Regular Play,,,,,,,,,,,,False,4.2,31.8,2.9154759474226504,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,1,1,1,4,3,0,0,Ball Receipt*,Florin Constantin Niţă,Romania,72.0,14.0,Pass,Florin Constantin Niţă,Romania,True,118.7,False,False,False
47721,3941021,2,72,16,00:27:16.286,Pass,Florin Constantin Niţă,Romania,Netherlands,4.2,31.8,,2.67958,Regular Play,Denis Alibec,49.192276,High Pass,Incomplete,-0.12637214,53.0,25.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Florin Constantin Niţă,Romania,72.0,14.0,Ball Receipt*,Denis Alibec,Romania,True,115.8,False,False,False
47722,3941021,2,72,18,00:27:18.965,Ball Receipt*,Denis Alibec,Romania,Netherlands,54.2,25.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Florin Constantin Niţă,Romania,72.0,16.0,Pass,Stefan de Vrij,Netherlands,False,65.8,False,False,False
47723,3941021,2,72,18,00:27:18.965,Pass,Stefan de Vrij,Netherlands,Netherlands,67.1,54.5,,3.622663,Regular Play,Cody Mathès Gakpo,51.399708,High Pass,,-0.6041911,109.4,25.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Denis Alibec,Romania,72.0,18.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,52.900000000000006,False,False,False
47724,3941021,2,72,22,00:27:22.588,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,109.4,25.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,1,1,1,4,4,2,1,Pass,Stefan de Vrij,Netherlands,72.0,18.0,Carry,Cody Mathès Gakpo,Netherlands,True,10.599999999999994,False,True,False
47725,3941021,2,72,22,00:27:22.588,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,109.4,25.3,,0.69711,Regular Play,,,,,,,,,,,,False,112.9,24.7,3.551056180912941,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,1,1,1,4,4,2,1,Ball Receipt*,Cody Mathès Gakpo,Netherlands,72.0,22.0,Pass,Cody Mathès Gakpo,Netherlands,True,10.599999999999994,False,True,False
47726,3941021,2,72,23,00:27:23.285,Pass,Cody Mathès Gakpo,Netherlands,Netherlands,112.9,24.7,,1.256009,Regular Play,Xavi Simons,9.767292,Low Pass,,2.3996453,105.7,31.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,1,1,1,4,4,2,1,Carry,Cody Mathès Gakpo,Netherlands,72.0,22.0,Ball Receipt*,Xavi Simons,Netherlands,True,7.099999999999994,False,True,False
47727,3941021,2,72,24,00:27:24.541,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,105.7,31.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Cody Mathès Gakpo,Netherlands,72.0,23.0,Carry,Xavi Simons,Netherlands,True,14.299999999999997,False,True,False
47728,3941021,2,72,24,00:27:24.541,Carry,Xavi Simons,Netherlands,Netherlands,105.7,31.3,True,0.401096,Regular Play,,,,,,,,,,,,False,105.5,33.3,2.009975124224175,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Xavi Simons,Netherlands,72.0,24.0,Pressure,Răzvan Gabriel Marin,Romania,False,14.299999999999997,False,True,False
47729,3941021,2,72,24,00:27:24.611,Pressure,Răzvan Gabriel Marin,Romania,Netherlands,14.0,45.8,,0.681779,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,1,1,1,4,3,2,0,Carry,Xavi Simons,Netherlands,72.0,24.0,Dribble,Xavi Simons,Netherlands,False,106.0,False,False,False
