event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,England_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
6629,3943043,2,84,3,00:39:03.044,Duel,Luke Shaw,England,Spain,18.9,29.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,3,0,7,4,0,0,Dribble,Daniel Olmo Carvajal,Spain,84.0,3.0,Ball Recovery,Nicholas Williams Arthuer,Spain,False,101.1,False,False,False
6630,3943043,2,84,3,00:39:03.592,Ball Recovery,Nicholas Williams Arthuer,Spain,Spain,98.6,47.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,6,0,0,13,3,1,1,Duel,Luke Shaw,England,84.0,3.0,Carry,Nicholas Williams Arthuer,Spain,True,21.400000000000006,False,True,False
6631,3943043,2,84,3,00:39:03.592,Carry,Nicholas Williams Arthuer,Spain,Spain,98.6,47.4,,0.448981,Regular Play,,,,,,,,,,,,False,101.4,45.6,3.3286633954186557,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,6,0,0,13,3,1,1,Ball Recovery,Nicholas Williams Arthuer,Spain,84.0,3.0,Dispossessed,Nicholas Williams Arthuer,Spain,True,21.400000000000006,False,True,False
6632,3943043,2,84,4,00:39:04.041,Dispossessed,Nicholas Williams Arthuer,Spain,Spain,101.4,45.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,6,0,0,13,3,1,1,Carry,Nicholas Williams Arthuer,Spain,84.0,3.0,Duel,Declan Rice,England,False,18.599999999999994,False,True,False
6633,3943043,2,84,4,00:39:04.041,Duel,Declan Rice,England,Spain,18.7,34.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,3,3,0,7,4,0,0,Dispossessed,Nicholas Williams Arthuer,Spain,84.0,4.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,False,101.3,False,False,False
6634,3943043,2,84,33,00:39:33.638,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,120.0,80.0,,1.573759,From Corner,,40.289204,High Pass,Incomplete,-1.6677482,116.1,39.9,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,6,0,0,13,3,1,0,Duel,Declan Rice,England,84.0,4.0,Clearance,John Stones,England,False,0.0,False,True,False
6635,3943043,2,84,35,00:39:35.212,Clearance,John Stones,England,Spain,4.0,40.2,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,3,0,7,4,0,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,84.0,33.0,Clearance,Bukayo Saka,England,True,116.0,False,False,False
6636,3943043,2,84,36,00:39:36.930,Clearance,Bukayo Saka,England,Spain,12.8,20.7,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,3,0,7,4,2,0,Clearance,John Stones,England,84.0,35.0,Ball Recovery,Fabián Ruiz Peña,Spain,False,107.2,False,False,False
6637,3943043,2,84,39,00:39:39.174,Ball Recovery,Fabián Ruiz Peña,Spain,Spain,77.8,56.1,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,6,0,0,13,3,2,0,Clearance,Bukayo Saka,England,84.0,36.0,Carry,Fabián Ruiz Peña,Spain,True,42.2,False,False,False
6638,3943043,2,84,39,00:39:39.174,Carry,Fabián Ruiz Peña,Spain,Spain,77.8,56.1,True,1.114032,From Corner,,,,,,,,,,,,False,70.3,55.5,7.523961722390672,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,6,0,0,13,3,2,0,Ball Recovery,Fabián Ruiz Peña,Spain,84.0,39.0,Pressure,Phil Foden,England,False,42.2,False,False,False
6639,3943043,2,84,39,00:39:39.836,Pressure,Phil Foden,England,Spain,45.3,24.1,,0.571372,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,3,3,0,7,4,0,0,Carry,Fabián Ruiz Peña,Spain,84.0,39.0,Pass,Fabián Ruiz Peña,Spain,False,74.7,False,False,False
6640,3943043,2,84,40,00:39:40.288,Pass,Fabián Ruiz Peña,Spain,Spain,70.3,55.5,True,3.325327,From Corner,Unai Simón Mendibil,42.28061,Low Pass,,-2.8265734,30.1,42.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,6,0,0,13,3,2,0,Pressure,Phil Foden,England,84.0,39.0,Ball Receipt*,Unai Simón Mendibil,Spain,True,49.7,False,False,True
6641,3943043,2,84,43,00:39:43.613,Ball Receipt*,Unai Simón Mendibil,Spain,Spain,30.1,42.4,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,6,0,0,13,3,0,0,Pass,Fabián Ruiz Peña,Spain,84.0,40.0,Carry,Unai Simón Mendibil,Spain,True,89.9,False,False,False
6642,3943043,2,84,43,00:39:43.613,Carry,Unai Simón Mendibil,Spain,Spain,30.1,42.4,,2.110149,From Corner,,,,,,,,,,,,False,28.1,39.7,3.360059523282285,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,6,0,0,13,3,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,84.0,43.0,Pass,Unai Simón Mendibil,Spain,True,89.9,False,False,False
6643,3943043,2,84,45,00:39:45.723,Pass,Unai Simón Mendibil,Spain,Spain,28.1,39.7,,1.606925,From Corner,Marc Cucurella Saseta,14.763469,Ground Pass,,-0.62182426,40.1,31.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,6,0,0,13,3,0,0,Carry,Unai Simón Mendibil,Spain,84.0,43.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,91.9,False,False,False
6644,3943043,2,84,47,00:39:47.330,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,40.1,31.1,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,6,0,0,13,3,0,0,Pass,Unai Simón Mendibil,Spain,84.0,45.0,Carry,Marc Cucurella Saseta,Spain,True,79.9,False,False,False
6645,3943043,2,84,47,00:39:47.330,Carry,Marc Cucurella Saseta,Spain,Spain,40.1,31.1,,2.501475,From Corner,,,,,,,,,,,,False,43.4,28.0,4.527692569068707,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,6,0,0,13,3,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,84.0,47.0,Pass,Marc Cucurella Saseta,Spain,True,79.9,False,False,False
6646,3943043,2,84,49,00:39:49.832,Pass,Marc Cucurella Saseta,Spain,Spain,43.4,28.0,,1.057401,From Corner,Daniel Olmo Carvajal,21.768095,Ground Pass,,0.5191461,62.3,38.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,6,0,0,13,3,0,0,Carry,Marc Cucurella Saseta,Spain,84.0,47.0,Ball Receipt*,Daniel Olmo Carvajal,Spain,True,76.6,False,False,False
6647,3943043,2,84,50,00:39:50.889,Ball Receipt*,Daniel Olmo Carvajal,Spain,Spain,62.3,38.8,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,6,0,0,13,3,3,0,Pass,Marc Cucurella Saseta,Spain,84.0,49.0,Carry,Daniel Olmo Carvajal,Spain,True,57.7,False,False,False
6648,3943043,2,84,50,00:39:50.889,Carry,Daniel Olmo Carvajal,Spain,Spain,62.3,38.8,,1.989578,From Corner,,,,,,,,,,,,False,63.4,44.2,5.510898293381948,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,6,0,0,13,3,3,0,Ball Receipt*,Daniel Olmo Carvajal,Spain,84.0,50.0,Pass,Daniel Olmo Carvajal,Spain,True,57.7,False,False,False
6649,3943043,2,84,52,00:39:52.879,Pass,Daniel Olmo Carvajal,Spain,Spain,63.4,44.2,,2.91769,From Corner,Lamine Yamal Nasraoui Ebana,44.975548,High Pass,,0.26547202,106.8,56.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,6,0,0,13,3,3,0,Carry,Daniel Olmo Carvajal,Spain,84.0,50.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,56.6,False,False,False
6650,3943043,2,84,55,00:39:55.797,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,106.8,56.0,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,6,0,0,13,3,1,0,Pass,Daniel Olmo Carvajal,Spain,84.0,52.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,13.200000000000003,False,True,False
6651,3943043,2,84,55,00:39:55.797,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,106.8,56.0,,1.569749,From Corner,,,,,,,,,,,,False,117.9,57.4,11.18793993548411,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,6,0,0,13,3,1,0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,84.0,55.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,True,13.200000000000003,False,True,False
6652,3943043,2,84,57,00:39:57.366,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,117.9,57.4,,1.080634,From Corner,Mikel Oyarzabal Ugarte,16.650826,High Pass,Incomplete,-1.7764367,114.5,41.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,6,0,0,13,3,1,0,Carry,Lamine Yamal Nasraoui Ebana,Spain,84.0,55.0,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,True,2.0999999999999943,False,True,False
6653,3943043,2,84,58,00:39:58.447,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,Spain,113.9,38.3,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,6,0,0,13,3,0,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,84.0,57.0,Goal Keeper,Jordan Pickford,England,False,6.099999999999994,False,True,False
6654,3943043,2,84,58,00:39:58.447,Goal Keeper,Jordan Pickford,England,England,5.6,39.0,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,3,0,7,4,0,0,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,84.0,58.0,Carry,Jordan Pickford,England,True,114.4,False,False,False
6655,3943043,2,84,58,00:39:58.447,Carry,Jordan Pickford,England,England,5.6,39.0,,3.700654,From Keeper,,,,,,,,,,,,False,14.4,41.6,9.17605579756357,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,3,0,7,4,0,0,Goal Keeper,Jordan Pickford,England,84.0,58.0,Pass,Jordan Pickford,England,True,114.4,False,False,False
6656,3943043,2,85,2,00:40:02.148,Pass,Jordan Pickford,England,England,14.4,41.6,,1.831924,From Keeper,Kyle Walker,25.9434,Ground Pass,,0.9111054,30.3,62.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,3,0,7,4,0,0,Carry,Jordan Pickford,England,84.0,58.0,Ball Receipt*,Kyle Walker,England,True,105.6,False,False,False
6657,3943043,2,85,3,00:40:03.979,Ball Receipt*,Kyle Walker,England,England,30.3,62.1,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,3,3,0,7,4,0,0,Pass,Jordan Pickford,England,85.0,2.0,Carry,Kyle Walker,England,True,89.7,False,False,False
6658,3943043,2,85,3,00:40:03.979,Carry,Kyle Walker,England,England,30.3,62.1,True,3.380205,From Keeper,,,,,,,,,,,,False,37.0,65.4,7.468600939935138,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,3,3,0,7,4,0,0,Ball Receipt*,Kyle Walker,England,85.0,3.0,Pressure,Daniel Olmo Carvajal,Spain,False,89.7,False,False,False
6659,3943043,2,85,6,00:40:06.600,Pressure,Daniel Olmo Carvajal,Spain,England,80.9,15.6,,0.64484,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,6,0,0,13,3,3,0,Carry,Kyle Walker,England,85.0,3.0,Dribbled Past,Daniel Olmo Carvajal,Spain,True,39.099999999999994,False,False,False
6660,3943043,2,85,7,00:40:07.360,Dribbled Past,Daniel Olmo Carvajal,Spain,England,83.1,14.7,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,6,0,0,13,3,3,0,Pressure,Daniel Olmo Carvajal,Spain,85.0,6.0,Dribble,Kyle Walker,England,False,36.900000000000006,False,False,True
6661,3943043,2,85,7,00:40:07.360,Dribble,Kyle Walker,England,England,37.0,65.4,True,0.0,From Keeper,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,3,3,0,7,4,0,0,Dribbled Past,Daniel Olmo Carvajal,Spain,85.0,7.0,Carry,Kyle Walker,England,True,83.0,False,False,False
6662,3943043,2,85,7,00:40:07.360,Carry,Kyle Walker,England,England,37.0,65.4,True,2.988827,From Keeper,,,,,,,,,,,,False,44.4,55.6,12.280065146407004,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,3,3,0,7,4,0,0,Dribble,Kyle Walker,England,85.0,7.0,Pass,Kyle Walker,England,True,83.0,False,False,False
6663,3943043,2,85,10,00:40:10.349,Pass,Kyle Walker,England,England,44.4,55.6,,0.823748,From Keeper,Bukayo Saka,14.8946295,Ground Pass,,-2.05246,37.5,42.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,3,3,0,7,4,0,0,Carry,Kyle Walker,England,85.0,7.0,Ball Receipt*,Bukayo Saka,England,True,75.6,False,False,False
6664,3943043,2,85,11,00:40:11.172,Ball Receipt*,Bukayo Saka,England,England,37.5,42.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,3,0,7,4,2,0,Pass,Kyle Walker,England,85.0,10.0,Carry,Bukayo Saka,England,True,82.5,False,False,False
6665,3943043,2,85,11,00:40:11.172,Carry,Bukayo Saka,England,England,37.5,42.4,,0.763906,From Keeper,,,,,,,,,,,,False,37.5,42.4,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,3,0,7,4,2,0,Ball Receipt*,Bukayo Saka,England,85.0,11.0,Pass,Bukayo Saka,England,True,82.5,False,False,False
6666,3943043,2,85,11,00:40:11.936,Pass,Bukayo Saka,England,England,37.5,42.4,,1.380173,From Keeper,John Stones,19.483326,Ground Pass,,2.1217787,27.3,59.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,3,3,0,7,4,2,0,Carry,Bukayo Saka,England,85.0,11.0,Ball Receipt*,John Stones,England,True,82.5,False,False,False
6667,3943043,2,85,13,00:40:13.316,Ball Receipt*,John Stones,England,England,27.3,59.0,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,3,0,7,4,0,0,Pass,Bukayo Saka,England,85.0,11.0,Carry,John Stones,England,True,92.7,False,False,False
6668,3943043,2,85,13,00:40:13.316,Carry,John Stones,England,England,27.3,59.0,,1.211555,From Keeper,,,,,,,,,,,,False,29.2,56.6,3.0610455730027915,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,3,0,7,4,0,0,Ball Receipt*,John Stones,England,85.0,13.0,Pass,John Stones,England,True,92.7,False,False,False
6669,3943043,2,85,14,00:40:14.528,Pass,John Stones,England,England,29.2,56.6,,1.661136,From Keeper,Marc Guehi,25.333378,Ground Pass,,-1.6221346,27.9,31.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,3,0,7,4,0,0,Carry,John Stones,England,85.0,13.0,Ball Receipt*,Marc Guehi,England,True,90.8,False,False,False
6670,3943043,2,85,16,00:40:16.189,Ball Receipt*,Marc Guehi,England,England,27.9,31.3,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,3,0,7,4,0,0,Pass,John Stones,England,85.0,14.0,Carry,Marc Guehi,England,True,92.1,False,False,False
6671,3943043,2,85,16,00:40:16.189,Carry,Marc Guehi,England,England,27.9,31.3,,8.726107,From Keeper,,,,,,,,,,,,False,38.1,21.3,14.284257068535279,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,3,0,7,4,0,0,Ball Receipt*,Marc Guehi,England,85.0,16.0,Pass,Marc Guehi,England,True,92.1,False,False,False
6672,3943043,2,85,24,00:40:24.915,Pass,Marc Guehi,England,England,38.1,21.3,,1.142593,From Keeper,Declan Rice,11.208925,Ground Pass,,1.8417432,35.1,32.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,3,0,7,4,0,0,Carry,Marc Guehi,England,85.0,16.0,Ball Receipt*,Declan Rice,England,True,81.9,False,False,False
6673,3943043,2,85,26,00:40:26.058,Ball Receipt*,Declan Rice,England,England,35.1,32.1,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,3,3,0,7,4,0,0,Pass,Marc Guehi,England,85.0,24.0,Carry,Declan Rice,England,True,84.9,False,False,False
6674,3943043,2,85,26,00:40:26.058,Carry,Declan Rice,England,England,35.1,32.1,,0.510758,From Keeper,,,,,,,,,,,,False,35.1,32.1,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,3,3,0,7,4,0,0,Ball Receipt*,Declan Rice,England,85.0,26.0,Pass,Declan Rice,England,True,84.9,False,False,False
6675,3943043,2,85,26,00:40:26.568,Pass,Declan Rice,England,England,35.1,32.1,,0.554719,From Keeper,Marc Guehi,12.603571,Ground Pass,,-1.5946014,34.8,19.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,3,3,0,7,4,0,0,Carry,Declan Rice,England,85.0,26.0,Ball Receipt*,Marc Guehi,England,True,84.9,False,False,False
6676,3943043,2,85,27,00:40:27.123,Ball Receipt*,Marc Guehi,England,England,34.8,19.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,3,0,7,4,0,0,Pass,Declan Rice,England,85.0,26.0,Carry,Marc Guehi,England,True,85.2,False,False,False
6677,3943043,2,85,27,00:40:27.123,Carry,Marc Guehi,England,England,34.8,19.5,,1.48107,From Keeper,,,,,,,,,,,,False,33.3,21.0,2.1213203435596424,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,3,0,7,4,0,0,Ball Receipt*,Marc Guehi,England,85.0,27.0,Pass,Marc Guehi,England,True,85.2,False,False,False
6678,3943043,2,85,28,00:40:28.604,Pass,Marc Guehi,England,England,33.3,21.0,,1.83034,From Keeper,Jordan Pickford,29.456747,Ground Pass,,2.303359,13.6,42.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,3,0,7,4,0,0,Carry,Marc Guehi,England,85.0,27.0,Ball Receipt*,Jordan Pickford,England,True,86.7,False,False,False
6679,3943043,2,85,30,00:40:30.435,Ball Receipt*,Jordan Pickford,England,England,13.6,42.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,3,0,7,4,0,0,Pass,Marc Guehi,England,85.0,28.0,Carry,Jordan Pickford,England,True,106.4,False,False,False
6680,3943043,2,85,30,00:40:30.435,Carry,Jordan Pickford,England,England,13.6,42.9,,2.062129,From Keeper,,,,,,,,,,,,False,14.7,40.6,2.5495097567963896,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,3,0,7,4,0,0,Ball Receipt*,Jordan Pickford,England,85.0,30.0,Pass,Jordan Pickford,England,True,106.4,False,False,False
6681,3943043,2,85,32,00:40:32.497,Pass,Jordan Pickford,England,England,14.7,40.6,,1.647506,From Keeper,Marc Guehi,25.548582,Ground Pass,,-1.138662,25.4,17.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,3,0,7,4,0,0,Carry,Jordan Pickford,England,85.0,30.0,Ball Receipt*,Marc Guehi,England,True,105.3,False,False,False
6682,3943043,2,85,34,00:40:34.144,Ball Receipt*,Marc Guehi,England,England,25.4,17.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,3,0,7,4,0,0,Pass,Jordan Pickford,England,85.0,32.0,Carry,Marc Guehi,England,True,94.6,False,False,False
6683,3943043,2,85,34,00:40:34.144,Carry,Marc Guehi,England,England,25.4,17.4,,2.487441,From Keeper,,,,,,,,,,,,False,29.7,11.6,7.2201108024738785,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,3,0,7,4,0,0,Ball Receipt*,Marc Guehi,England,85.0,34.0,Pass,Marc Guehi,England,True,94.6,False,False,False
6684,3943043,2,85,36,00:40:36.632,Pass,Marc Guehi,England,England,29.7,11.6,,3.780678,From Keeper,Ollie Watkins,62.118034,High Pass,Out,-0.18129338,90.8,0.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,3,0,7,4,0,0,Carry,Marc Guehi,England,85.0,34.0,Ball Receipt*,Ollie Watkins,England,True,90.3,False,False,False
6685,3943043,2,85,40,00:40:40.412,Ball Receipt*,Ollie Watkins,England,England,80.8,17.0,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,3,3,0,7,4,1,0,Pass,Marc Guehi,England,85.0,36.0,Pass,Daniel Carvajal Ramos,Spain,False,39.2,False,False,False
6686,3943043,2,85,43,00:40:43.586,Pass,Daniel Carvajal Ramos,Spain,Spain,34.3,80.0,,2.630361,From Throw In,Aymeric Laporte,30.805843,Low Pass,,-1.8740685,25.1,50.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,6,0,0,13,3,1,0,Ball Receipt*,Ollie Watkins,England,85.0,40.0,Ball Receipt*,Aymeric Laporte,Spain,True,85.7,False,False,False
6687,3943043,2,85,46,00:40:46.217,Ball Receipt*,Aymeric Laporte,Spain,Spain,25.1,50.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,6,0,0,13,3,0,0,Pass,Daniel Carvajal Ramos,Spain,85.0,43.0,Carry,Aymeric Laporte,Spain,True,94.9,False,False,False
6688,3943043,2,85,46,00:40:46.217,Carry,Aymeric Laporte,Spain,Spain,25.1,50.6,,1.3467,From Throw In,,,,,,,,,,,,False,27.0,43.8,7.060453243241545,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,6,0,0,13,3,0,0,Ball Receipt*,Aymeric Laporte,Spain,85.0,46.0,Pass,Aymeric Laporte,Spain,True,94.9,False,False,False
6689,3943043,2,85,47,00:40:47.563,Pass,Aymeric Laporte,Spain,Spain,27.0,43.8,,0.992782,From Throw In,Fabián Ruiz Peña,22.528427,Ground Pass,,0.1425248,49.3,47.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,6,0,0,13,3,0,0,Carry,Aymeric Laporte,Spain,85.0,46.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,93.0,False,False,False
6690,3943043,2,85,48,00:40:48.556,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,49.3,47.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,6,0,0,13,3,2,0,Pass,Aymeric Laporte,Spain,85.0,47.0,Carry,Fabián Ruiz Peña,Spain,True,70.7,False,False,False
6691,3943043,2,85,48,00:40:48.556,Carry,Fabián Ruiz Peña,Spain,Spain,49.3,47.0,True,0.838384,From Throw In,,,,,,,,,,,,False,52.6,46.6,3.3241540277189365,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,6,0,0,13,3,2,0,Ball Receipt*,Fabián Ruiz Peña,Spain,85.0,48.0,Pressure,Cole Palmer,England,False,70.7,False,False,False
6692,3943043,2,85,48,00:40:48.983,Pressure,Cole Palmer,England,Spain,69.6,39.8,,0.464418,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,3,0,7,4,1,1,Carry,Fabián Ruiz Peña,Spain,85.0,48.0,Pass,Fabián Ruiz Peña,Spain,False,50.400000000000006,False,False,False
6693,3943043,2,85,49,00:40:49.394,Pass,Fabián Ruiz Peña,Spain,Spain,52.6,46.6,True,1.051601,From Throw In,Daniel Olmo Carvajal,15.922626,Ground Pass,,-0.82537687,63.4,34.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,6,0,0,13,3,2,0,Pressure,Cole Palmer,England,85.0,48.0,Ball Receipt*,Daniel Olmo Carvajal,Spain,True,67.4,False,False,True
6694,3943043,2,85,50,00:40:50.446,Ball Receipt*,Daniel Olmo Carvajal,Spain,Spain,63.4,34.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,6,0,0,13,3,3,0,Pass,Fabián Ruiz Peña,Spain,85.0,49.0,Carry,Daniel Olmo Carvajal,Spain,True,56.6,False,False,False
6695,3943043,2,85,50,00:40:50.446,Carry,Daniel Olmo Carvajal,Spain,Spain,63.4,34.9,,1.593526,From Throw In,,,,,,,,,,,,False,70.7,33.6,7.414849964766654,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,6,0,0,13,3,3,0,Ball Receipt*,Daniel Olmo Carvajal,Spain,85.0,50.0,Pass,Daniel Olmo Carvajal,Spain,True,56.6,False,False,False
6696,3943043,2,85,52,00:40:52.040,Pass,Daniel Olmo Carvajal,Spain,Spain,70.7,33.6,,1.374299,From Throw In,Mikel Oyarzabal Ugarte,18.599463,Low Pass,,0.34555557,88.2,39.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,6,0,0,13,3,3,0,Carry,Daniel Olmo Carvajal,Spain,85.0,50.0,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,True,49.3,False,False,False
