event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Poland_score,Austria_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
124409,3938641,1,1,15,00:01:15.776,Ball Receipt*,Jakub Piotr Kiwior,Poland,Poland,29.6,6.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Paweł Dawidowicz,Poland,1.0,14.0,Carry,Jakub Piotr Kiwior,Poland,True,90.4,False,False,False
124410,3938641,1,1,15,00:01:15.776,Carry,Jakub Piotr Kiwior,Poland,Poland,29.6,6.7,True,0.932005,From Keeper,,,,,,,,,,,,False,33.7,3.4,5.263078946776308,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Jakub Piotr Kiwior,Poland,1.0,15.0,Pressure,Christoph Baumgartner,Austria,False,90.4,False,False,False
124411,3938641,1,1,16,00:01:16.365,Pressure,Christoph Baumgartner,Austria,Poland,86.9,74.3,,0.315453,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,1,0,0,Carry,Jakub Piotr Kiwior,Poland,1.0,15.0,Pass,Jakub Piotr Kiwior,Poland,False,33.099999999999994,False,False,False
124412,3938641,1,1,16,00:01:16.708,Pass,Jakub Piotr Kiwior,Poland,Poland,33.7,3.4,,1.14362,From Keeper,Nicola Zalewski,16.604818,Ground Pass,,-0.15722805,50.1,0.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pressure,Christoph Baumgartner,Austria,1.0,16.0,Ball Receipt*,Nicola Zalewski,Poland,True,86.3,False,False,True
124413,3938641,1,1,17,00:01:17.852,Ball Receipt*,Nicola Zalewski,Poland,Poland,50.1,0.8,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Jakub Piotr Kiwior,Poland,1.0,16.0,Carry,Nicola Zalewski,Poland,True,69.9,False,False,False
124414,3938641,1,1,17,00:01:17.852,Carry,Nicola Zalewski,Poland,Poland,50.1,0.8,True,0.879112,From Keeper,,,,,,,,,,,,False,48.4,1.5,1.8384776310850262,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Nicola Zalewski,Poland,1.0,17.0,Pressure,Stefan Posch,Austria,False,69.9,False,False,False
124415,3938641,1,1,18,00:01:18.086,Pressure,Stefan Posch,Austria,Poland,69.4,78.7,,0.591539,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Nicola Zalewski,Poland,1.0,17.0,Pass,Nicola Zalewski,Poland,False,50.599999999999994,False,False,False
124416,3938641,1,1,18,00:01:18.731,Pass,Nicola Zalewski,Poland,Poland,48.4,1.5,,0.152231,From Keeper,,1.3341664,Ground Pass,Incomplete,1.3439975,48.7,2.8,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pressure,Stefan Posch,Austria,1.0,18.0,Block,Stefan Posch,Austria,False,71.6,False,False,True
124417,3938641,1,1,18,00:01:18.883,Block,Stefan Posch,Austria,Poland,71.4,77.3,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Nicola Zalewski,Poland,1.0,18.0,Pass,Marko Arnautović,Austria,True,48.599999999999994,False,False,False
124418,3938641,1,1,19,00:01:19.977,Pass,Marko Arnautović,Austria,Poland,80.4,69.0,,2.271238,From Keeper,Stefan Posch,11.162885,High Pass,Out,1.741836,78.5,80.0,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Block,Stefan Posch,Austria,1.0,18.0,Ball Receipt*,Stefan Posch,Austria,True,39.599999999999994,False,False,False
124419,3938641,1,1,22,00:01:22.248,Ball Receipt*,Stefan Posch,Austria,Poland,77.6,77.8,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Marko Arnautović,Austria,1.0,19.0,Pass,Jakub Piotr Kiwior,Poland,False,42.400000000000006,False,False,False
124420,3938641,1,1,34,00:01:34.510,Pass,Jakub Piotr Kiwior,Poland,Poland,45.2,0.1,,1.638966,From Throw In,Krzysztof Piątek,27.639465,High Pass,,0.31259748,71.5,8.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Stefan Posch,Austria,1.0,22.0,Ball Receipt*,Krzysztof Piątek,Poland,True,74.8,False,False,False
124421,3938641,1,1,36,00:01:36.149,Ball Receipt*,Krzysztof Piątek,Poland,Poland,71.5,8.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Pass,Jakub Piotr Kiwior,Poland,1.0,34.0,Pass,Krzysztof Piątek,Poland,True,48.5,False,False,False
124422,3938641,1,1,36,00:01:36.149,Pass,Krzysztof Piątek,Poland,Poland,71.5,8.6,,2.926565,From Throw In,,31.380568,High Pass,Incomplete,1.2228421,82.2,38.1,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Krzysztof Piątek,Poland,1.0,36.0,Ball Recovery,Philipp Mwene,Austria,False,48.5,False,False,False
124423,3938641,1,1,39,00:01:39.076,Ball Recovery,Philipp Mwene,Austria,Austria,37.9,42.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Krzysztof Piątek,Poland,1.0,36.0,Carry,Philipp Mwene,Austria,True,82.1,False,False,False
124424,3938641,1,1,39,00:01:39.076,Carry,Philipp Mwene,Austria,Austria,37.9,42.0,,2.347146,Regular Play,,,,,,,,,,,,False,35.0,43.6,3.312099032335838,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Recovery,Philipp Mwene,Austria,1.0,39.0,Pass,Philipp Mwene,Austria,True,82.1,False,False,False
124425,3938641,1,1,41,00:01:41.423,Pass,Philipp Mwene,Austria,Austria,35.0,43.6,,0.827184,Regular Play,Philipp Lienhart,10.744766,Ground Pass,,1.8248041,32.3,54.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Philipp Mwene,Austria,1.0,39.0,Ball Receipt*,Philipp Lienhart,Austria,True,85.0,False,False,False
124426,3938641,1,1,42,00:01:42.250,Ball Receipt*,Philipp Lienhart,Austria,Austria,32.3,54.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Philipp Mwene,Austria,1.0,41.0,Carry,Philipp Lienhart,Austria,True,87.7,False,False,False
124427,3938641,1,1,42,00:01:42.250,Carry,Philipp Lienhart,Austria,Austria,32.3,54.0,,1.270199,Regular Play,,,,,,,,,,,,False,32.1,53.8,0.282842712474618,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Philipp Lienhart,Austria,1.0,42.0,Pass,Philipp Lienhart,Austria,True,87.7,False,False,False
124428,3938641,1,1,43,00:01:43.520,Pass,Philipp Lienhart,Austria,Austria,32.1,53.8,,1.492373,Regular Play,Gernot Trauner,18.146349,Ground Pass,,1.348541,36.1,71.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Philipp Lienhart,Austria,1.0,42.0,Ball Receipt*,Gernot Trauner,Austria,True,87.9,False,False,False
124429,3938641,1,1,45,00:01:45.012,Ball Receipt*,Gernot Trauner,Austria,Austria,36.1,71.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Philipp Lienhart,Austria,1.0,43.0,Carry,Gernot Trauner,Austria,True,83.9,False,False,False
124430,3938641,1,1,45,00:01:45.012,Carry,Gernot Trauner,Austria,Austria,36.1,71.5,,1.879546,Regular Play,,,,,,,,,,,,False,49.2,73.7,13.283448347473636,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Gernot Trauner,Austria,1.0,45.0,Pass,Gernot Trauner,Austria,True,83.9,False,False,False
124431,3938641,1,1,46,00:01:46.892,Pass,Gernot Trauner,Austria,Austria,49.2,73.7,,0.852276,Regular Play,Christoph Baumgartner,8.381527,Ground Pass,,-0.62441033,56.0,68.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Gernot Trauner,Austria,1.0,45.0,Ball Receipt*,Christoph Baumgartner,Austria,True,70.8,False,False,False
124432,3938641,1,1,47,00:01:47.744,Ball Receipt*,Christoph Baumgartner,Austria,Austria,56.0,68.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,1,0,0,Pass,Gernot Trauner,Austria,1.0,46.0,Carry,Christoph Baumgartner,Austria,True,64.0,False,False,False
124433,3938641,1,1,47,00:01:47.744,Carry,Christoph Baumgartner,Austria,Austria,56.0,68.8,True,1.513989,Regular Play,,,,,,,,,,,,False,47.6,70.7,8.612200647918046,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Christoph Baumgartner,Austria,1.0,47.0,Pressure,Jakub Piotr Kiwior,Poland,False,64.0,False,False,False
124434,3938641,1,1,48,00:01:48.500,Pressure,Jakub Piotr Kiwior,Poland,Austria,68.9,11.0,,1.103586,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Christoph Baumgartner,Austria,1.0,47.0,Pass,Christoph Baumgartner,Austria,False,51.099999999999994,False,False,False
124435,3938641,1,1,49,00:01:49.258,Pass,Christoph Baumgartner,Austria,Austria,47.6,70.7,True,1.089944,Regular Play,Gernot Trauner,7.088018,Ground Pass,,1.8568478,45.6,77.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Jakub Piotr Kiwior,Poland,1.0,48.0,Ball Receipt*,Gernot Trauner,Austria,True,72.4,False,False,True
124436,3938641,1,1,50,00:01:50.348,Ball Receipt*,Gernot Trauner,Austria,Austria,45.6,77.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Christoph Baumgartner,Austria,1.0,49.0,Carry,Gernot Trauner,Austria,True,74.4,False,False,False
124437,3938641,1,1,50,00:01:50.348,Carry,Gernot Trauner,Austria,Austria,45.6,77.5,,2.594974,Regular Play,,,,,,,,,,,,False,37.5,63.8,15.915401345866215,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Gernot Trauner,Austria,1.0,50.0,Pass,Gernot Trauner,Austria,True,74.4,False,False,False
124438,3938641,1,1,52,00:01:52.943,Pass,Gernot Trauner,Austria,Austria,37.5,63.8,,2.441198,Regular Play,Philipp Mwene,35.823036,Ground Pass,,-1.4364002,42.3,28.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Gernot Trauner,Austria,1.0,50.0,Ball Receipt*,Philipp Mwene,Austria,True,82.5,False,False,False
124439,3938641,1,1,55,00:01:55.384,Ball Receipt*,Philipp Mwene,Austria,Austria,42.3,28.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Gernot Trauner,Austria,1.0,52.0,Carry,Philipp Mwene,Austria,True,77.7,False,False,False
124440,3938641,1,1,55,00:01:55.384,Carry,Philipp Mwene,Austria,Austria,42.3,28.3,,2.531357,Regular Play,,,,,,,,,,,,False,45.6,25.0,4.666904755831217,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Philipp Mwene,Austria,1.0,55.0,Pass,Philipp Mwene,Austria,True,77.7,False,False,False
124441,3938641,1,1,57,00:01:57.916,Pass,Philipp Mwene,Austria,Austria,45.6,25.0,,2.773055,Regular Play,Marko Arnautović,46.79626,High Pass,,-0.06415168,92.3,22.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Philipp Mwene,Austria,1.0,55.0,Pressure,Paweł Dawidowicz,Poland,False,74.4,False,False,False
124442,3938641,1,2,0,00:02:00.558,Pressure,Paweł Dawidowicz,Poland,Austria,27.6,58.6,,0.303643,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Philipp Mwene,Austria,1.0,57.0,Ball Receipt*,Marko Arnautović,Austria,False,92.4,False,False,False
124443,3938641,1,2,0,00:02:00.689,Ball Receipt*,Marko Arnautović,Austria,Austria,92.3,22.0,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Paweł Dawidowicz,Poland,2.0,0.0,Carry,Marko Arnautović,Austria,True,27.700000000000003,False,False,True
124444,3938641,1,2,0,00:02:00.689,Carry,Marko Arnautović,Austria,Austria,92.3,22.0,True,0.189438,Regular Play,,,,,,,,,,,,False,92.9,21.1,1.0816653826392004,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Marko Arnautović,Austria,2.0,0.0,Miscontrol,Marko Arnautović,Austria,True,27.700000000000003,False,False,False
124445,3938641,1,2,0,00:02:00.878,Miscontrol,Marko Arnautović,Austria,Austria,92.9,21.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Carry,Marko Arnautović,Austria,2.0,0.0,Pass,Jan Bednarek,Poland,False,27.099999999999994,False,False,False
124446,3938641,1,2,5,00:02:05.085,Pass,Jan Bednarek,Poland,Austria,9.0,77.6,,3.239547,Regular Play,Krzysztof Piątek,50.512276,High Pass,Incomplete,-0.21952787,58.3,66.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Miscontrol,Marko Arnautović,Austria,2.0,0.0,Ball Receipt*,Krzysztof Piątek,Poland,True,111.0,False,False,False
124447,3938641,1,2,8,00:02:08.325,Ball Receipt*,Krzysztof Piątek,Poland,Austria,58.0,68.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Pass,Jan Bednarek,Poland,2.0,5.0,Duel,Krzysztof Piątek,Poland,True,62.0,False,False,False
124448,3938641,1,2,8,00:02:08.325,Duel,Krzysztof Piątek,Poland,Austria,58.3,66.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Krzysztof Piątek,Poland,2.0,8.0,Pass,Philipp Lienhart,Austria,False,61.7,False,False,False
124449,3938641,1,2,8,00:02:08.325,Pass,Philipp Lienhart,Austria,Austria,61.8,13.5,True,0.820312,Regular Play,Florian Grillitsch,9.656604,Low Pass,,0.3708913,70.8,17.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Duel,Krzysztof Piątek,Poland,2.0,8.0,Ball Receipt*,Florian Grillitsch,Austria,True,58.2,False,False,False
124450,3938641,1,2,9,00:02:09.145,Ball Receipt*,Florian Grillitsch,Austria,Austria,70.8,17.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pass,Philipp Lienhart,Austria,2.0,8.0,Pass,Florian Grillitsch,Austria,True,49.2,False,False,False
124451,3938641,1,2,9,00:02:09.145,Pass,Florian Grillitsch,Austria,Austria,70.8,17.0,,2.181023,Regular Play,Konrad Laimer,14.003571,High Pass,,0.8055974,80.5,27.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Florian Grillitsch,Austria,2.0,9.0,Ball Receipt*,Konrad Laimer,Austria,True,49.2,False,False,False
124452,3938641,1,2,11,00:02:11.326,Ball Receipt*,Konrad Laimer,Austria,Austria,80.5,27.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pass,Florian Grillitsch,Austria,2.0,9.0,Carry,Konrad Laimer,Austria,True,39.5,False,False,False
124453,3938641,1,2,11,00:02:11.326,Carry,Konrad Laimer,Austria,Austria,80.5,27.1,True,1.891977,Regular Play,,,,,,,,,,,,False,81.3,32.1,5.0635955604688645,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Konrad Laimer,Austria,2.0,11.0,Pressure,Bartosz Slisz,Poland,False,39.5,False,False,False
124454,3938641,1,2,11,00:02:11.495,Pressure,Bartosz Slisz,Poland,Austria,39.6,52.6,,1.515329,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,1,2,0,0,Carry,Konrad Laimer,Austria,2.0,11.0,Pressure,Jakub Piotrowski,Poland,True,80.4,False,False,False
124455,3938641,1,2,12,00:02:12.933,Pressure,Jakub Piotrowski,Poland,Austria,38.9,51.6,,0.368795,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pressure,Bartosz Slisz,Poland,2.0,11.0,Pass,Konrad Laimer,Austria,False,81.1,False,False,True
124456,3938641,1,2,13,00:02:13.218,Pass,Konrad Laimer,Austria,Austria,81.3,32.1,True,2.089058,Regular Play,Christoph Baumgartner,18.532404,Ground Pass,Incomplete,1.3088036,86.1,50.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Jakub Piotrowski,Poland,2.0,12.0,Pressure,Christoph Baumgartner,Austria,True,38.7,False,False,True
124457,3938641,1,2,14,00:02:14.424,Pressure,Christoph Baumgartner,Austria,Austria,85.7,50.2,,0.971515,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,1,0,0,Pass,Konrad Laimer,Austria,2.0,13.0,Ball Receipt*,Christoph Baumgartner,Austria,True,34.3,False,False,False
124458,3938641,1,2,15,00:02:15.307,Ball Receipt*,Christoph Baumgartner,Austria,Austria,85.7,46.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Christoph Baumgartner,Austria,2.0,14.0,Ball Recovery,Jakub Piotr Kiwior,Poland,False,34.3,False,False,True
124459,3938641,1,2,15,00:02:15.307,Ball Recovery,Jakub Piotr Kiwior,Poland,Austria,34.0,30.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Christoph Baumgartner,Austria,2.0,15.0,Carry,Jakub Piotr Kiwior,Poland,True,86.0,False,False,False
124460,3938641,1,2,15,00:02:15.307,Carry,Jakub Piotr Kiwior,Poland,Austria,34.0,30.1,True,0.257028,Regular Play,,,,,,,,,,,,False,34.4,29.9,0.4472135954999579,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Recovery,Jakub Piotr Kiwior,Poland,2.0,15.0,Pass,Jakub Piotr Kiwior,Poland,True,86.0,False,False,False
124461,3938641,1,2,15,00:02:15.564,Pass,Jakub Piotr Kiwior,Poland,Austria,34.4,29.9,,1.739134,Regular Play,Nicola Zalewski,11.2445545,Ground Pass,,-2.2427595,27.4,21.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Jakub Piotr Kiwior,Poland,2.0,15.0,Pressure,Stefan Posch,Austria,False,85.6,False,False,False
124462,3938641,1,2,17,00:02:17.114,Pressure,Stefan Posch,Austria,Austria,90.8,59.8,,0.108498,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Jakub Piotr Kiwior,Poland,2.0,15.0,Ball Receipt*,Nicola Zalewski,Poland,False,29.200000000000003,False,False,False
124463,3938641,1,2,17,00:02:17.303,Ball Receipt*,Nicola Zalewski,Poland,Austria,27.4,21.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Pressure,Stefan Posch,Austria,2.0,17.0,Carry,Nicola Zalewski,Poland,True,92.6,False,False,True
124464,3938641,1,2,17,00:02:17.303,Carry,Nicola Zalewski,Poland,Austria,27.4,21.1,,0.04,Regular Play,,,,,,,,,,,,False,26.5,23.1,2.19317121994613,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Nicola Zalewski,Poland,2.0,17.0,Pass,Nicola Zalewski,Poland,True,92.6,False,False,False
124465,3938641,1,2,17,00:02:17.343,Pass,Nicola Zalewski,Poland,Austria,26.5,23.1,,0.166565,Regular Play,,2.2,Low Pass,Incomplete,0.0,28.7,23.1,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Nicola Zalewski,Poland,2.0,17.0,Block,Stefan Posch,Austria,False,93.5,False,False,False
124466,3938641,1,2,17,00:02:17.510,Block,Stefan Posch,Austria,Austria,91.4,57.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Nicola Zalewski,Poland,2.0,17.0,Ball Recovery,Stefan Posch,Austria,True,28.599999999999994,False,False,False
124467,3938641,1,2,19,00:02:19.226,Ball Recovery,Stefan Posch,Austria,Austria,96.6,58.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,1,0,0,Block,Stefan Posch,Austria,2.0,17.0,Carry,Stefan Posch,Austria,True,23.400000000000006,False,True,False
124468,3938641,1,2,19,00:02:19.226,Carry,Stefan Posch,Austria,Austria,96.6,58.1,True,1.117197,Regular Play,,,,,,,,,,,,False,98.8,55.1,3.7202150475476565,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Recovery,Stefan Posch,Austria,2.0,19.0,Pressure,Jakub Piotr Kiwior,Poland,False,23.400000000000006,False,True,False
124469,3938641,1,2,19,00:02:19.535,Pressure,Jakub Piotr Kiwior,Poland,Austria,22.7,25.0,,0.807293,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Stefan Posch,Austria,2.0,19.0,Dispossessed,Stefan Posch,Austria,False,97.3,False,False,False
124470,3938641,1,2,20,00:02:20.343,Dispossessed,Stefan Posch,Austria,Austria,98.8,55.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Jakub Piotr Kiwior,Poland,2.0,19.0,Duel,Jakub Piotr Kiwior,Poland,False,21.200000000000003,False,True,True
124471,3938641,1,2,20,00:02:20.343,Duel,Jakub Piotr Kiwior,Poland,Poland,21.3,25.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,2,0,0,Dispossessed,Stefan Posch,Austria,2.0,20.0,Pass,Nicola Zalewski,Poland,True,98.7,False,False,False
124472,3938641,1,2,24,00:02:24.473,Pass,Nicola Zalewski,Poland,Poland,13.7,0.1,,1.497389,Regular Play,Adam Buksa,34.023815,Low Pass,Unknown,0.08533796,47.6,3.0,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,2,0,0,Duel,Jakub Piotr Kiwior,Poland,2.0,20.0,Pressure,Gernot Trauner,Austria,False,106.3,False,False,False
124473,3938641,1,2,25,00:02:25.890,Pressure,Gernot Trauner,Austria,Poland,73.6,74.9,,0.229826,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Nicola Zalewski,Poland,2.0,24.0,Ball Receipt*,Adam Buksa,Poland,False,46.400000000000006,False,False,False
124474,3938641,1,2,25,00:02:25.970,Ball Receipt*,Adam Buksa,Poland,Poland,47.3,5.2,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,1,1,2,1,0,Pressure,Gernot Trauner,Austria,2.0,25.0,Foul Committed,Gernot Trauner,Austria,False,72.7,False,False,True
124475,3938641,1,2,26,00:02:26.112,Foul Committed,Gernot Trauner,Austria,Poland,74.4,75.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Adam Buksa,Poland,2.0,25.0,Foul Won,Adam Buksa,Poland,False,45.599999999999994,False,False,False
124476,3938641,1,2,26,00:02:26.112,Foul Won,Adam Buksa,Poland,Poland,45.7,4.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,1,1,2,1,0,Foul Committed,Gernot Trauner,Austria,2.0,26.0,Pass,Nicola Zalewski,Poland,True,74.3,False,False,False
