event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Portugal_score,Slovenia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
51569,3941020,2,93,48,00:48:48.721,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,100.8,13.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,1,5,3,0,0,Pass,Bruno Miguel Borges Fernandes,Portugal,93.0,46.0,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,19.200000000000003,False,True,False
51570,3941020,2,93,48,00:48:48.721,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,100.8,13.6,True,3.42656,Regular Play,,,,,,,,,,,,False,118.0,9.8,17.61476653265663,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,93.0,48.0,Pressure,Vanja Drkušić,Slovenia,False,19.200000000000003,False,True,False
51571,3941020,2,93,49,00:48:49.624,Pressure,Vanja Drkušić,Slovenia,Portugal,14.1,68.6,,2.524046,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,3,0,2,2,0,0,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,93.0,48.0,Dispossessed,Cristiano Ronaldo dos Santos Aveiro,Portugal,False,105.9,False,False,False
51572,3941020,2,93,52,00:48:52.148,Dispossessed,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,118.0,9.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,1,5,3,0,0,Pressure,Vanja Drkušić,Slovenia,93.0,49.0,Duel,Vanja Drkušić,Slovenia,False,2.0,False,True,False
51573,3941020,2,93,52,00:48:52.148,Duel,Vanja Drkušić,Slovenia,Portugal,2.1,70.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,3,0,2,2,0,0,Dispossessed,Cristiano Ronaldo dos Santos Aveiro,Portugal,93.0,52.0,Pass,Bruno Miguel Borges Fernandes,Portugal,False,117.9,False,False,False
51574,3941020,2,94,22,00:49:22.752,Pass,Bruno Miguel Borges Fernandes,Portugal,Portugal,120.0,0.1,,1.390007,From Corner,,36.931423,High Pass,Incomplete,1.755978,113.2,36.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,1,0,Duel,Vanja Drkušić,Slovenia,93.0,52.0,Clearance,Žan Celar,Slovenia,False,0.0,False,True,False
51575,3941020,2,94,24,00:49:24.142,Clearance,Žan Celar,Slovenia,Portugal,6.9,43.7,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Pass,Bruno Miguel Borges Fernandes,Portugal,94.0,22.0,Half End,,Portugal,False,113.1,False,False,False
51576,3941020,2,94,27,00:49:27.244,Half End,,Portugal,Portugal,,,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,,,0,0,0,2,0,1,5,3,0,0,Clearance,Žan Celar,Slovenia,94.0,24.0,Half End,,Slovenia,False,,False,,False
51577,3941020,2,94,27,00:49:27.244,Half End,,Slovenia,Portugal,,,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,3,0,2,2,0,0,Half End,,Portugal,94.0,27.0,Half Start,,Portugal,False,,False,,False
51578,3941020,3,90,0,00:00:00.000,Half Start,,Portugal,Portugal,,,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,,,0,0,0,2,0,1,5,3,0,0,Half End,,Slovenia,94.0,27.0,Half Start,,Slovenia,False,,False,,False
51579,3941020,3,90,0,00:00:00.000,Half Start,,Slovenia,Portugal,,,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,,,0,0,0,0,3,0,2,2,0,0,Half Start,,Portugal,90.0,0.0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,False,,False,,False
51580,3941020,3,90,0,00:00:00.670,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,61.0,40.1,,1.37067,From Kick Off,Bruno Miguel Borges Fernandes,7.0213957,Ground Pass,,2.5180318,55.3,44.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,1,5,3,0,0,Half Start,,Slovenia,90.0,0.0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,True,59.0,False,False,False
51581,3941020,3,90,2,00:00:02.041,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,Portugal,55.3,44.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,1,0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,90.0,0.0,Carry,Bruno Miguel Borges Fernandes,Portugal,True,64.7,False,False,False
51582,3941020,3,90,2,00:00:02.041,Carry,Bruno Miguel Borges Fernandes,Portugal,Portugal,55.3,44.2,,0.579643,From Kick Off,,,,,,,,,,,,False,55.3,43.3,0.9000000000000057,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,1,0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,90.0,2.0,Pass,Bruno Miguel Borges Fernandes,Portugal,True,64.7,False,False,False
51583,3941020,3,90,2,00:00:02.621,Pass,Bruno Miguel Borges Fernandes,Portugal,Portugal,55.3,43.3,,1.225258,From Kick Off,Rúben Santos Gato Alves Dias,13.43019,Ground Pass,,2.5845718,43.9,50.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,1,0,Carry,Bruno Miguel Borges Fernandes,Portugal,90.0,2.0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,True,64.7,False,False,False
51584,3941020,3,90,3,00:00:03.846,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,Portugal,43.9,50.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Bruno Miguel Borges Fernandes,Portugal,90.0,2.0,Carry,Rúben Santos Gato Alves Dias,Portugal,True,76.1,False,False,False
51585,3941020,3,90,3,00:00:03.846,Carry,Rúben Santos Gato Alves Dias,Portugal,Portugal,43.9,50.4,,0.733844,From Kick Off,,,,,,,,,,,,False,43.7,50.4,0.19999999999999574,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,90.0,3.0,Pass,Rúben Santos Gato Alves Dias,Portugal,True,76.1,False,False,False
51586,3941020,3,90,4,00:00:04.580,Pass,Rúben Santos Gato Alves Dias,Portugal,Portugal,43.7,50.4,,2.12635,From Kick Off,Nuno Mendes,36.8144,Ground Pass,,-1.4919411,46.6,13.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Rúben Santos Gato Alves Dias,Portugal,90.0,3.0,Ball Receipt*,Nuno Mendes,Portugal,True,76.3,False,False,False
51587,3941020,3,90,6,00:00:06.706,Ball Receipt*,Nuno Mendes,Portugal,Portugal,46.6,13.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Rúben Santos Gato Alves Dias,Portugal,90.0,4.0,Carry,Nuno Mendes,Portugal,True,73.4,False,False,False
51588,3941020,3,90,6,00:00:06.706,Carry,Nuno Mendes,Portugal,Portugal,46.6,13.7,,2.679628,From Kick Off,,,,,,,,,,,,False,52.6,11.4,6.4257295305669375,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,90.0,6.0,Pass,Nuno Mendes,Portugal,True,73.4,False,False,False
51589,3941020,3,90,9,00:00:09.386,Pass,Nuno Mendes,Portugal,Portugal,52.6,11.4,,1.356737,From Kick Off,Kléper Laveran Lima Ferreira,20.16953,Ground Pass,,2.1835532,41.0,27.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Nuno Mendes,Portugal,90.0,6.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,67.4,False,False,False
51590,3941020,3,90,10,00:00:10.742,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,41.0,27.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Nuno Mendes,Portugal,90.0,9.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,79.0,False,False,False
51591,3941020,3,90,10,00:00:10.742,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,41.0,27.9,,1.809127,From Kick Off,,,,,,,,,,,,False,41.0,27.9,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,90.0,10.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,79.0,False,False,False
51592,3941020,3,90,12,00:00:12.552,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,41.0,27.9,,1.671042,From Kick Off,Rúben Santos Gato Alves Dias,34.677082,Ground Pass,,1.469693,44.5,62.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,90.0,10.0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,True,79.0,False,False,False
51593,3941020,3,90,14,00:00:14.223,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,Portugal,44.5,62.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,90.0,12.0,Carry,Rúben Santos Gato Alves Dias,Portugal,True,75.5,False,False,False
51594,3941020,3,90,14,00:00:14.223,Carry,Rúben Santos Gato Alves Dias,Portugal,Portugal,44.5,62.4,,3.794091,From Kick Off,,,,,,,,,,,,False,51.4,69.6,9.972462083156792,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,90.0,14.0,Pass,Rúben Santos Gato Alves Dias,Portugal,True,75.5,False,False,False
51595,3941020,3,90,18,00:00:18.017,Pass,Rúben Santos Gato Alves Dias,Portugal,Portugal,51.4,69.6,,2.088514,From Kick Off,Kléper Laveran Lima Ferreira,23.8,Ground Pass,,-2.0607536,40.2,48.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Rúben Santos Gato Alves Dias,Portugal,90.0,14.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,68.6,False,False,False
51596,3941020,3,90,20,00:00:20.105,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,40.2,48.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Rúben Santos Gato Alves Dias,Portugal,90.0,18.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,79.8,False,False,False
51597,3941020,3,90,20,00:00:20.105,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,40.2,48.6,,5.073072,From Kick Off,,,,,,,,,,,,False,45.8,31.8,17.708754896942924,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,90.0,20.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,79.8,False,False,False
51598,3941020,3,90,25,00:00:25.178,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,45.8,31.8,,1.571617,From Kick Off,Nuno Mendes,22.217335,Ground Pass,,-1.3159926,51.4,10.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,90.0,20.0,Ball Receipt*,Nuno Mendes,Portugal,True,74.2,False,False,False
51599,3941020,3,90,26,00:00:26.750,Ball Receipt*,Nuno Mendes,Portugal,Portugal,51.4,10.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,90.0,25.0,Carry,Nuno Mendes,Portugal,True,68.6,False,False,False
51600,3941020,3,90,26,00:00:26.750,Carry,Nuno Mendes,Portugal,Portugal,51.4,10.3,,1.014986,From Kick Off,,,,,,,,,,,,False,50.3,10.5,1.1180339887498962,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,90.0,26.0,Pass,Nuno Mendes,Portugal,True,68.6,False,False,False
51601,3941020,3,90,27,00:00:27.765,Pass,Nuno Mendes,Portugal,Portugal,50.3,10.5,,1.400701,From Kick Off,Kléper Laveran Lima Ferreira,19.572685,Ground Pass,,2.0893087,40.6,27.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Nuno Mendes,Portugal,90.0,26.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,69.7,False,False,False
51602,3941020,3,90,29,00:00:29.166,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,40.6,27.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Nuno Mendes,Portugal,90.0,27.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,79.4,False,False,False
51603,3941020,3,90,29,00:00:29.166,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,40.6,27.5,,2.604345,From Kick Off,,,,,,,,,,,,False,40.6,27.5,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,90.0,29.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,79.4,False,False,False
51604,3941020,3,90,31,00:00:31.770,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,40.6,27.5,,0.887119,From Kick Off,João Maria Lobo Alves Palhinha Gonçalves,9.300538,Ground Pass,,-0.2945464,49.5,24.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,90.0,29.0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,79.4,False,False,False
51605,3941020,3,90,32,00:00:32.657,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,49.5,24.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,90.0,31.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,70.5,False,False,False
51606,3941020,3,90,32,00:00:32.657,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,49.5,24.8,,1.171943,From Kick Off,Kléper Laveran Lima Ferreira,12.010412,Ground Pass,,2.456449,40.2,32.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,90.0,32.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,70.5,False,False,False
51607,3941020,3,90,33,00:00:33.829,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,40.2,32.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,90.0,32.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,79.8,False,False,False
51608,3941020,3,90,33,00:00:33.829,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,40.2,32.4,,1.405072,From Kick Off,,,,,,,,,,,,False,42.2,32.4,2.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,90.0,33.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,79.8,False,False,False
51609,3941020,3,90,35,00:00:35.234,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,42.2,32.4,,1.250248,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,19.504103,Ground Pass,,-1.0083927,52.6,15.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,90.0,33.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,77.8,False,False,False
51610,3941020,3,90,36,00:00:36.484,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,52.6,15.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Pass,Kléper Laveran Lima Ferreira,Portugal,90.0,35.0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,67.4,False,False,False
51611,3941020,3,90,36,00:00:36.484,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,52.6,15.9,,3.887292,From Kick Off,,,,,,,,,,,,False,51.8,19.0,3.2015621187164247,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,90.0,36.0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,67.4,False,False,False
51612,3941020,3,90,40,00:00:40.372,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,51.8,19.0,,1.506274,From Kick Off,Nuno Mendes,19.659603,Ground Pass,,-0.7997857,65.5,4.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,90.0,36.0,Ball Receipt*,Nuno Mendes,Portugal,True,68.2,False,False,False
51613,3941020,3,90,41,00:00:41.878,Ball Receipt*,Nuno Mendes,Portugal,Portugal,65.5,4.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,90.0,40.0,Carry,Nuno Mendes,Portugal,True,54.5,False,False,False
51614,3941020,3,90,41,00:00:41.878,Carry,Nuno Mendes,Portugal,Portugal,65.5,4.9,True,2.295903,From Kick Off,,,,,,,,,,,,False,84.4,3.9,18.926436537288264,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,90.0,41.0,Pressure,Timi Elšnik,Slovenia,False,54.5,False,False,False
51615,3941020,3,90,43,00:00:43.446,Pressure,Timi Elšnik,Slovenia,Portugal,38.4,76.2,,0.480653,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,3,0,2,2,0,0,Carry,Nuno Mendes,Portugal,90.0,41.0,Foul Committed,Timi Elšnik,Slovenia,True,81.6,False,False,False
51616,3941020,3,90,44,00:00:44.174,Foul Committed,Timi Elšnik,Slovenia,Portugal,35.7,76.2,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,3,0,2,2,0,0,Pressure,Timi Elšnik,Slovenia,90.0,43.0,Foul Won,Nuno Mendes,Portugal,False,84.3,False,False,True
51617,3941020,3,90,44,00:00:44.174,Foul Won,Nuno Mendes,Portugal,Portugal,84.4,3.9,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Foul Committed,Timi Elšnik,Slovenia,90.0,44.0,Pass,Nuno Mendes,Portugal,True,35.599999999999994,False,False,False
51618,3941020,3,90,56,00:00:56.364,Pass,Nuno Mendes,Portugal,Portugal,84.4,3.9,,0.944512,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,6.935416,Ground Pass,,3.0404892,77.5,4.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Foul Won,Nuno Mendes,Portugal,90.0,44.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,35.599999999999994,False,False,False
51619,3941020,3,90,57,00:00:57.308,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,77.5,4.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Pass,Nuno Mendes,Portugal,90.0,56.0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,42.5,False,False,False
51620,3941020,3,90,57,00:00:57.308,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,77.5,4.6,,0.846239,From Free Kick,,,,,,,,,,,,False,77.5,4.6,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,90.0,57.0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,42.5,False,False,False
51621,3941020,3,90,58,00:00:58.154,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,77.5,4.6,,1.107071,From Free Kick,Bruno Miguel Borges Fernandes,16.368874,Ground Pass,,1.4790303,79.0,20.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,90.0,57.0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,True,42.5,False,False,False
51622,3941020,3,90,59,00:00:59.261,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,Portugal,79.0,20.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,1,0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,90.0,58.0,Pass,Bruno Miguel Borges Fernandes,Portugal,True,41.0,False,False,False
51623,3941020,3,90,59,00:00:59.261,Pass,Bruno Miguel Borges Fernandes,Portugal,Portugal,78.4,20.5,,1.58101,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,16.43472,Ground Pass,,-2.0861688,70.3,6.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,1,0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,90.0,59.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,41.599999999999994,False,False,False
51624,3941020,3,91,0,00:01:00.842,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,70.3,6.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Pass,Bruno Miguel Borges Fernandes,Portugal,90.0,59.0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,49.7,False,False,False
51625,3941020,3,91,0,00:01:00.842,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,70.3,6.2,,3.150698,From Free Kick,,,,,,,,,,,,False,70.7,12.4,6.212889826803628,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,91.0,0.0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,49.7,False,False,False
51626,3941020,3,91,3,00:01:03.993,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,70.7,12.4,,1.239132,From Free Kick,Bruno Miguel Borges Fernandes,10.978616,Low Pass,,-0.84339756,78.0,4.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,1,5,3,1,0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,91.0,0.0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,True,49.3,False,False,False
51627,3941020,3,91,5,00:01:05.232,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,Portugal,78.0,4.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,1,0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,91.0,3.0,Pass,Bruno Miguel Borges Fernandes,Portugal,True,42.0,False,False,False
51628,3941020,3,91,5,00:01:05.232,Pass,Bruno Miguel Borges Fernandes,Portugal,Portugal,78.0,4.2,,1.120393,From Free Kick,Nuno Mendes,13.923002,High Pass,,0.057490535,91.9,5.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,1,0,Ball Receipt*,Bruno Miguel Borges Fernandes,Portugal,91.0,5.0,Ball Receipt*,Nuno Mendes,Portugal,True,42.0,False,False,False
51629,3941020,3,91,6,00:01:06.353,Ball Receipt*,Nuno Mendes,Portugal,Portugal,91.9,5.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Bruno Miguel Borges Fernandes,Portugal,91.0,5.0,Carry,Nuno Mendes,Portugal,True,28.099999999999994,False,False,False
51630,3941020,3,91,6,00:01:06.353,Carry,Nuno Mendes,Portugal,Portugal,91.9,5.0,True,4.969608,From Free Kick,,,,,,,,,,,,False,95.1,14.5,10.024470060806204,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,91.0,6.0,Pressure,Adam Gnezda Čerin,Slovenia,False,28.099999999999994,False,False,False
