event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Austria_score,Turkey_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
42991,3941022,1,33,36,00:33:36.116,Carry,Patrick Pentz,Austria,Austria,24.7,43.3,,7.494262,Regular Play,,,,,,,,,,,,False,31.9,46.9,8.049844718999243,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Patrick Pentz,Austria,33.0,36.0,Pass,Patrick Pentz,Austria,True,95.3,False,False,False
42992,3941022,1,33,43,00:33:43.610,Pass,Patrick Pentz,Austria,Austria,31.9,46.9,,2.326546,Regular Play,Marko Arnautović,43.519764,High Pass,,-0.4800901,70.5,26.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Patrick Pentz,Austria,33.0,36.0,Ball Receipt*,Marko Arnautović,Austria,True,88.1,False,False,False
42993,3941022,1,33,45,00:33:45.937,Ball Receipt*,Marko Arnautović,Austria,Austria,70.5,26.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Patrick Pentz,Austria,33.0,43.0,Pass,Marko Arnautović,Austria,True,49.5,False,False,False
42994,3941022,1,33,45,00:33:45.937,Pass,Marko Arnautović,Austria,Austria,70.3,26.3,,1.501094,Regular Play,Konrad Laimer,7.7420926,Low Pass,,2.1910458,65.8,32.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marko Arnautović,Austria,33.0,45.0,Ball Receipt*,Konrad Laimer,Austria,True,49.7,False,False,False
42995,3941022,1,33,47,00:33:47.438,Ball Receipt*,Konrad Laimer,Austria,Austria,65.8,32.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Marko Arnautović,Austria,33.0,45.0,Carry,Konrad Laimer,Austria,True,54.2,False,False,False
42996,3941022,1,33,47,00:33:47.438,Carry,Konrad Laimer,Austria,Austria,65.8,32.6,True,0.679931,Regular Play,,,,,,,,,,,,False,66.0,29.4,3.2062439083762824,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Konrad Laimer,Austria,33.0,47.0,Pressure,İsmail Yüksek,Turkey,False,54.2,False,False,False
42997,3941022,1,33,47,00:33:47.676,Pressure,İsmail Yüksek,Turkey,Austria,54.1,47.9,,0.603895,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Carry,Konrad Laimer,Austria,33.0,47.0,Pass,Konrad Laimer,Austria,False,65.9,False,False,False
42998,3941022,1,33,48,00:33:48.118,Pass,Konrad Laimer,Austria,Austria,66.0,29.4,True,1.156434,Regular Play,Marcel Sabitzer,13.218548,Ground Pass,,-1.623777,65.3,16.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pressure,İsmail Yüksek,Turkey,33.0,47.0,Ball Receipt*,Marcel Sabitzer,Austria,True,54.0,False,False,True
42999,3941022,1,33,49,00:33:49.274,Ball Receipt*,Marcel Sabitzer,Austria,Austria,65.3,16.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Konrad Laimer,Austria,33.0,48.0,Carry,Marcel Sabitzer,Austria,True,54.7,False,False,False
43000,3941022,1,33,49,00:33:49.274,Carry,Marcel Sabitzer,Austria,Austria,65.3,16.2,,3.797506,Regular Play,,,,,,,,,,,,False,91.0,13.7,25.82130902955929,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marcel Sabitzer,Austria,33.0,49.0,Pass,Marcel Sabitzer,Austria,True,54.7,False,False,False
43001,3941022,1,33,53,00:33:53.072,Pass,Marcel Sabitzer,Austria,Austria,91.0,13.7,,1.564183,Regular Play,Marko Arnautović,16.67693,Ground Pass,,-0.39386863,106.4,7.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Carry,Marcel Sabitzer,Austria,33.0,49.0,Ball Receipt*,Marko Arnautović,Austria,True,29.0,False,False,False
43002,3941022,1,33,54,00:33:54.636,Ball Receipt*,Marko Arnautović,Austria,Austria,106.4,7.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Marcel Sabitzer,Austria,33.0,53.0,Carry,Marko Arnautović,Austria,True,13.599999999999994,False,True,False
43003,3941022,1,33,54,00:33:54.636,Carry,Marko Arnautović,Austria,Austria,106.4,7.3,,1.249158,Regular Play,,,,,,,,,,,,False,107.0,8.2,1.081665382639193,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marko Arnautović,Austria,33.0,54.0,Pass,Marko Arnautović,Austria,True,13.599999999999994,False,True,False
43004,3941022,1,33,55,00:33:55.885,Pass,Marko Arnautović,Austria,Austria,107.0,8.2,,0.774398,Regular Play,Marcel Sabitzer,7.33553,Ground Pass,,2.0527346,103.6,14.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Carry,Marko Arnautović,Austria,33.0,54.0,Ball Receipt*,Marcel Sabitzer,Austria,True,13.0,False,True,False
43005,3941022,1,33,56,00:33:56.659,Ball Receipt*,Marcel Sabitzer,Austria,Austria,103.6,14.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Marko Arnautović,Austria,33.0,55.0,Carry,Marcel Sabitzer,Austria,True,16.400000000000006,False,True,False
43006,3941022,1,33,56,00:33:56.659,Carry,Marcel Sabitzer,Austria,Austria,103.6,14.7,True,3.260897,Regular Play,,,,,,,,,,,,False,107.0,9.0,6.637017402418049,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marcel Sabitzer,Austria,33.0,56.0,Pressure,Barış Alper Yılmaz,Turkey,False,16.400000000000006,False,True,False
43007,3941022,1,33,58,00:33:58.347,Pressure,Barış Alper Yılmaz,Turkey,Austria,13.9,69.6,,1.262885,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Carry,Marcel Sabitzer,Austria,33.0,56.0,Pass,Marcel Sabitzer,Austria,False,106.1,False,False,False
43008,3941022,1,33,59,00:33:59.920,Pass,Marcel Sabitzer,Austria,Austria,107.0,9.0,,1.044861,Regular Play,Konrad Laimer,13.962808,Ground Pass,,2.4780369,96.0,17.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pressure,Barış Alper Yılmaz,Turkey,33.0,58.0,Ball Receipt*,Konrad Laimer,Austria,True,13.0,False,True,True
43009,3941022,1,34,0,00:34:00.965,Ball Receipt*,Konrad Laimer,Austria,Austria,96.0,17.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Marcel Sabitzer,Austria,33.0,59.0,Carry,Konrad Laimer,Austria,True,24.0,False,True,False
43010,3941022,1,34,0,00:34:00.965,Carry,Konrad Laimer,Austria,Austria,96.0,17.6,True,1.161241,Regular Play,,,,,,,,,,,,False,99.9,21.8,5.731491952362843,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Konrad Laimer,Austria,34.0,0.0,Pressure,Arda Güler,Turkey,False,24.0,False,True,False
43011,3941022,1,34,1,00:34:01.885,Pressure,Arda Güler,Turkey,Austria,21.7,59.4,,0.329561,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,Carry,Konrad Laimer,Austria,34.0,0.0,Pass,Konrad Laimer,Austria,False,98.3,False,False,False
43012,3941022,1,34,2,00:34:02.126,Pass,Konrad Laimer,Austria,Austria,99.9,21.8,True,1.045785,Regular Play,Philipp Mwene,11.327842,Ground Pass,,-0.7354398,108.3,14.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pressure,Arda Güler,Turkey,34.0,1.0,Ball Receipt*,Philipp Mwene,Austria,True,20.099999999999994,False,True,True
43013,3941022,1,34,3,00:34:03.172,Ball Receipt*,Philipp Mwene,Austria,Austria,108.3,14.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Konrad Laimer,Austria,34.0,2.0,Carry,Philipp Mwene,Austria,True,11.700000000000003,False,True,False
43014,3941022,1,34,3,00:34:03.172,Carry,Philipp Mwene,Austria,Austria,108.3,14.2,,1.675746,Regular Play,,,,,,,,,,,,False,106.7,11.1,3.488552708502479,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Philipp Mwene,Austria,34.0,3.0,Pass,Philipp Mwene,Austria,True,11.700000000000003,False,True,False
43015,3941022,1,34,4,00:34:04.848,Pass,Philipp Mwene,Austria,Austria,106.7,11.1,,0.153535,Regular Play,,3.4481878,Low Pass,Incomplete,1.2765617,107.7,14.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Philipp Mwene,Austria,34.0,3.0,Block,Mert Müldür,Turkey,False,13.299999999999997,False,True,False
43016,3941022,1,34,5,00:34:05.001,Block,Mert Müldür,Turkey,Austria,12.4,65.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,Pass,Philipp Mwene,Austria,34.0,4.0,Pass,Kenan Yildiz,Turkey,True,107.6,False,False,False
43017,3941022,1,34,7,00:34:07.024,Pass,Kenan Yildiz,Turkey,Austria,25.2,39.7,True,3.018834,Regular Play,Barış Alper Yılmaz,13.720787,High Pass,Incomplete,0.8060138,34.7,49.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Block,Mert Müldür,Turkey,34.0,5.0,Duel,Romano Schmid,Austria,False,94.8,False,False,False
43018,3941022,1,34,7,00:34:07.024,Duel,Romano Schmid,Austria,Austria,94.9,40.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Kenan Yildiz,Turkey,34.0,7.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,False,25.099999999999994,False,False,False
43019,3941022,1,34,10,00:34:10.043,Ball Receipt*,Barış Alper Yılmaz,Turkey,Austria,35.9,50.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Duel,Romano Schmid,Austria,34.0,7.0,Pass,Philipp Lienhart,Austria,False,84.1,False,False,False
43020,3941022,1,34,10,00:34:10.043,Pass,Philipp Lienhart,Austria,Austria,85.4,30.5,True,1.076023,Regular Play,,5.93043,High Pass,Incomplete,-1.4694499,86.0,24.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,34.0,10.0,Duel,Barış Alper Yılmaz,Turkey,False,34.599999999999994,False,False,False
43021,3941022,1,34,10,00:34:10.043,Duel,Barış Alper Yılmaz,Turkey,Austria,34.7,49.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Pass,Philipp Lienhart,Austria,34.0,10.0,Ball Recovery,Arda Güler,Turkey,True,85.3,False,False,False
43022,3941022,1,34,11,00:34:11.119,Ball Recovery,Arda Güler,Turkey,Turkey,34.1,55.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,Duel,Barış Alper Yılmaz,Turkey,34.0,10.0,Carry,Arda Güler,Turkey,True,85.9,False,False,False
43023,3941022,1,34,11,00:34:11.119,Carry,Arda Güler,Turkey,Turkey,34.1,55.5,True,2.067779,Regular Play,,,,,,,,,,,,False,35.7,54.7,1.7888543819998317,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,Ball Recovery,Arda Güler,Turkey,34.0,11.0,Pressure,Marcel Sabitzer,Austria,False,85.9,False,False,False
43024,3941022,1,34,12,00:34:12.774,Pressure,Marcel Sabitzer,Austria,Turkey,87.0,24.4,,0.412961,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Carry,Arda Güler,Turkey,34.0,11.0,Pressure,Konrad Laimer,Austria,True,33.0,False,False,False
43025,3941022,1,34,12,00:34:12.787,Pressure,Konrad Laimer,Austria,Turkey,83.7,26.3,,0.387514,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pressure,Marcel Sabitzer,Austria,34.0,12.0,Dribble,Arda Güler,Turkey,False,36.3,False,False,True
43026,3941022,1,34,13,00:34:13.187,Dribble,Arda Güler,Turkey,Turkey,35.7,54.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,Pressure,Konrad Laimer,Austria,34.0,12.0,Duel,Konrad Laimer,Austria,False,84.3,False,False,True
43027,3941022,1,34,13,00:34:13.187,Duel,Konrad Laimer,Austria,Turkey,84.4,25.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Dribble,Arda Güler,Turkey,34.0,13.0,50/50,Philipp Mwene,Austria,True,35.599999999999994,False,False,False
43028,3941022,1,34,14,00:34:14.500,50/50,Philipp Mwene,Austria,Turkey,84.1,14.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Duel,Konrad Laimer,Austria,34.0,13.0,50/50,Arda Güler,Turkey,False,35.900000000000006,False,False,False
43029,3941022,1,34,14,00:34:14.500,50/50,Arda Güler,Turkey,Turkey,36.0,65.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,50/50,Philipp Mwene,Austria,34.0,14.0,Pass,Mert Müldür,Turkey,True,84.0,False,False,False
43030,3941022,1,34,23,00:34:23.984,Pass,Mert Müldür,Turkey,Turkey,37.3,80.0,,1.38918,From Throw In,Kaan Ayhan,17.761194,Low Pass,,-2.7056458,21.2,72.5,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,50/50,Arda Güler,Turkey,34.0,14.0,Ball Receipt*,Kaan Ayhan,Turkey,True,82.7,False,False,False
43031,3941022,1,34,25,00:34:25.373,Ball Receipt*,Kaan Ayhan,Turkey,Turkey,21.2,72.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,2,0,1,5,5,0,0,Pass,Mert Müldür,Turkey,34.0,23.0,Pass,Kaan Ayhan,Turkey,True,98.8,False,False,False
43032,3941022,1,34,26,00:34:26.498,Pass,Kaan Ayhan,Turkey,Turkey,20.8,72.2,,3.927573,From Throw In,Ferdi Erenay Kadıoğlu,58.82661,High Pass,Incomplete,-0.9875084,53.2,23.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Kaan Ayhan,Turkey,34.0,25.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,99.2,False,False,False
43033,3941022,1,34,30,00:34:30.426,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,49.8,21.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,2,0,1,5,5,0,0,Pass,Kaan Ayhan,Turkey,34.0,26.0,Pass,Stefan Posch,Austria,False,70.2,False,False,False
43034,3941022,1,34,30,00:34:30.426,Pass,Stefan Posch,Austria,Turkey,66.9,57.0,,3.078392,From Throw In,Christoph Baumgartner,12.447088,High Pass,,-0.893546,74.7,47.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,34.0,30.0,Ball Receipt*,Christoph Baumgartner,Austria,True,53.099999999999994,False,False,False
43035,3941022,1,34,33,00:34:33.504,Ball Receipt*,Christoph Baumgartner,Austria,Turkey,74.7,47.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Stefan Posch,Austria,34.0,30.0,Carry,Christoph Baumgartner,Austria,True,45.3,False,False,False
43036,3941022,1,34,33,00:34:33.504,Carry,Christoph Baumgartner,Austria,Turkey,74.7,47.3,True,1.092364,From Throw In,,,,,,,,,,,,False,80.3,49.6,6.053924347066121,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Christoph Baumgartner,Austria,34.0,33.0,Pressure,İsmail Yüksek,Turkey,False,45.3,False,False,False
43037,3941022,1,34,34,00:34:34.197,Pressure,İsmail Yüksek,Turkey,Turkey,39.8,32.1,,0.199999,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Carry,Christoph Baumgartner,Austria,34.0,33.0,Dribble,Christoph Baumgartner,Austria,False,80.2,False,False,False
43038,3941022,1,34,34,00:34:34.597,Dribble,Christoph Baumgartner,Austria,Turkey,80.3,49.6,True,0.0,From Throw In,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Pressure,İsmail Yüksek,Turkey,34.0,34.0,Duel,İsmail Yüksek,Turkey,False,39.7,False,False,True
43039,3941022,1,34,34,00:34:34.597,Duel,İsmail Yüksek,Turkey,Turkey,39.8,30.5,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Dribble,Christoph Baumgartner,Austria,34.0,34.0,Ball Recovery,Abdülkerim Bardakcı,Turkey,True,80.2,False,False,False
43040,3941022,1,34,36,00:34:36.020,Ball Recovery,Abdülkerim Bardakcı,Turkey,Turkey,34.3,20.8,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,1,5,5,0,0,Duel,İsmail Yüksek,Turkey,34.0,34.0,Carry,Abdülkerim Bardakcı,Turkey,True,85.7,False,False,False
43041,3941022,1,34,36,00:34:36.020,Carry,Abdülkerim Bardakcı,Turkey,Turkey,34.3,20.8,,3.318981,From Throw In,,,,,,,,,,,,False,35.7,19.5,1.9104973174542847,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,1,5,5,0,0,Ball Recovery,Abdülkerim Bardakcı,Turkey,34.0,36.0,Pass,Abdülkerim Bardakcı,Turkey,True,85.7,False,False,False
43042,3941022,1,34,39,00:34:39.339,Pass,Abdülkerim Bardakcı,Turkey,Turkey,35.7,19.5,,0.968705,From Throw In,Ferdi Erenay Kadıoğlu,10.317461,Ground Pass,,-1.628983,35.1,9.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,1,5,5,0,0,Carry,Abdülkerim Bardakcı,Turkey,34.0,36.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,84.3,False,False,False
43043,3941022,1,34,40,00:34:40.308,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,35.1,9.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,2,0,1,5,5,0,0,Pass,Abdülkerim Bardakcı,Turkey,34.0,39.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,84.9,False,False,False
43044,3941022,1,34,40,00:34:40.308,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,35.1,9.2,True,0.92404,From Throw In,,,,,,,,,,,,False,35.7,7.9,1.431782106327635,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,34.0,40.0,Pressure,Stefan Posch,Austria,False,84.9,False,False,False
43045,3941022,1,34,41,00:34:41.114,Pressure,Stefan Posch,Austria,Turkey,84.7,71.3,,0.252414,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,34.0,40.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,False,35.3,False,False,False
43046,3941022,1,34,41,00:34:41.232,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,35.7,7.9,True,1.360882,From Throw In,Abdülkerim Bardakcı,10.043903,Ground Pass,,2.5259728,27.5,13.7,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,2,0,1,5,5,0,0,Pressure,Stefan Posch,Austria,34.0,41.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,84.3,False,False,True
43047,3941022,1,34,42,00:34:42.593,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,27.5,13.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,1,5,5,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,34.0,41.0,Carry,Abdülkerim Bardakcı,Turkey,True,92.5,False,False,False
43048,3941022,1,34,42,00:34:42.593,Carry,Abdülkerim Bardakcı,Turkey,Turkey,27.5,13.7,,0.498641,From Throw In,,,,,,,,,,,,False,26.0,16.0,2.745906043549197,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,34.0,42.0,Pass,Abdülkerim Bardakcı,Turkey,True,92.5,False,False,False
43049,3941022,1,34,43,00:34:43.091,Pass,Abdülkerim Bardakcı,Turkey,Turkey,26.0,16.0,,1.356064,From Throw In,Merih Demiral,16.85141,Ground Pass,,2.461291,12.9,26.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,1,5,5,0,0,Carry,Abdülkerim Bardakcı,Turkey,34.0,42.0,Ball Receipt*,Merih Demiral,Turkey,True,94.0,False,False,False
43050,3941022,1,34,44,00:34:44.447,Ball Receipt*,Merih Demiral,Turkey,Turkey,12.9,26.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,2,0,1,5,5,0,1,Pass,Abdülkerim Bardakcı,Turkey,34.0,43.0,Carry,Merih Demiral,Turkey,True,107.1,False,False,False
43051,3941022,1,34,44,00:34:44.447,Carry,Merih Demiral,Turkey,Turkey,12.9,26.6,,0.08,From Throw In,,,,,,,,,,,,False,13.4,26.3,0.5830951894845304,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,2,0,1,5,5,0,1,Ball Receipt*,Merih Demiral,Turkey,34.0,44.0,Pass,Merih Demiral,Turkey,True,107.1,False,False,False
43052,3941022,1,34,44,00:34:44.527,Pass,Merih Demiral,Turkey,Turkey,13.4,26.3,,3.362224,From Throw In,Kenan Yildiz,50.13781,High Pass,,-0.50826085,57.2,1.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,2,0,1,5,5,0,1,Carry,Merih Demiral,Turkey,34.0,44.0,Ball Receipt*,Kenan Yildiz,Turkey,True,106.6,False,False,False
43053,3941022,1,34,47,00:34:47.890,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,57.2,1.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Pass,Merih Demiral,Turkey,34.0,44.0,Pass,Kenan Yildiz,Turkey,True,62.8,False,False,False
43054,3941022,1,34,47,00:34:47.890,Pass,Kenan Yildiz,Turkey,Turkey,57.2,1.9,True,0.064461,From Throw In,Barış Alper Yılmaz,1.360147,Low Pass,Incomplete,0.6287963,58.3,2.7,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Kenan Yildiz,Turkey,34.0,47.0,Duel,Kevin Danso,Austria,False,62.8,False,False,False
43055,3941022,1,34,47,00:34:47.890,Duel,Kevin Danso,Austria,Turkey,62.9,78.2,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Kenan Yildiz,Turkey,34.0,47.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,False,57.1,False,False,False
43056,3941022,1,34,47,00:34:47.954,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,64.5,39.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Duel,Kevin Danso,Austria,34.0,47.0,Block,Kevin Danso,Austria,False,55.5,False,False,False
43057,3941022,1,34,47,00:34:47.954,Block,Kevin Danso,Austria,Turkey,61.8,77.4,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,34.0,47.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,False,58.2,False,False,False
