event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,England_score,Slovakia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
64912,3941017,4,112,17,00:07:17.400,Pass,László Bénes,Slovakia,Slovakia,89.8,10.3,True,2.268685,From Throw In,Stanislav Lobotka,18.895767,Ground Pass,,2.3150194,77.0,24.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,1,1,1,3,3,0,0,Pressure,Conor Gallagher,England,112.0,16.0,Ball Receipt*,Stanislav Lobotka,Slovakia,True,30.200000000000003,False,False,True
64913,3941017,4,112,19,00:07:19.669,Ball Receipt*,Stanislav Lobotka,Slovakia,Slovakia,77.0,24.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,1,1,1,3,3,0,0,Pass,László Bénes,Slovakia,112.0,17.0,Carry,Stanislav Lobotka,Slovakia,True,43.0,False,False,False
64914,3941017,4,112,19,00:07:19.669,Carry,Stanislav Lobotka,Slovakia,Slovakia,77.0,24.2,,0.595896,From Throw In,,,,,,,,,,,,False,77.4,26.9,2.7294688127912363,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,1,1,1,3,3,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,112.0,19.0,Pass,Stanislav Lobotka,Slovakia,True,43.0,False,False,False
64915,3941017,4,112,20,00:07:20.265,Pass,Stanislav Lobotka,Slovakia,Slovakia,77.4,26.9,,2.940172,From Throw In,Tomáš Suslov,41.973446,Ground Pass,,1.2708961,89.8,67.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,1,1,1,3,3,0,0,Carry,Stanislav Lobotka,Slovakia,112.0,19.0,Ball Receipt*,Tomáš Suslov,Slovakia,True,42.599999999999994,False,False,False
64916,3941017,4,112,23,00:07:23.205,Ball Receipt*,Tomáš Suslov,Slovakia,Slovakia,89.8,67.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,1,1,1,3,3,0,0,Pass,Stanislav Lobotka,Slovakia,112.0,20.0,Carry,Tomáš Suslov,Slovakia,True,30.200000000000003,False,False,False
64917,3941017,4,112,23,00:07:23.205,Carry,Tomáš Suslov,Slovakia,Slovakia,89.8,67.0,,2.228588,From Throw In,,,,,,,,,,,,False,89.4,67.0,0.3999999999999915,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,1,1,1,3,3,0,0,Ball Receipt*,Tomáš Suslov,Slovakia,112.0,23.0,Pass,Tomáš Suslov,Slovakia,True,30.200000000000003,False,False,False
64918,3941017,4,112,25,00:07:25.434,Pass,Tomáš Suslov,Slovakia,Slovakia,89.4,67.0,,2.784551,From Throw In,Matúš Bero,46.510216,High Pass,Out,-0.85843873,119.8,31.8,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,1,1,1,3,3,0,0,Carry,Tomáš Suslov,Slovakia,112.0,23.0,Ball Receipt*,Matúš Bero,Slovakia,True,30.599999999999994,False,False,False
64919,3941017,4,112,28,00:07:28.218,Ball Receipt*,Matúš Bero,Slovakia,Slovakia,104.6,37.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,1,-1,1,1,1,3,3,0,0,Pass,Tomáš Suslov,Slovakia,112.0,25.0,Pass,Jordan Pickford,England,False,15.400000000000006,False,True,False
64920,3941017,4,113,2,00:08:02.610,Pass,Jordan Pickford,England,England,7.0,44.9,,3.775773,From Goal Kick,Ivan Toney,62.802628,High Pass,Unknown,0.11329481,69.4,52.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,Matúš Bero,Slovakia,112.0,28.0,Ball Receipt*,Ivan Toney,England,True,113.0,False,False,False
64921,3941017,4,113,6,00:08:06.386,Ball Receipt*,Ivan Toney,England,England,68.9,52.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,1,2,0,2,1,0,0,Pass,Jordan Pickford,England,113.0,2.0,Foul Committed,Ivan Toney,England,True,51.099999999999994,False,False,False
64922,3941017,4,113,6,00:08:06.548,Foul Committed,Ivan Toney,England,England,69.4,51.9,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,Ivan Toney,England,113.0,6.0,Foul Won,Norbert Gyömbér,Slovakia,False,50.599999999999994,False,False,False
64923,3941017,4,113,6,00:08:06.548,Foul Won,Norbert Gyömbér,Slovakia,England,50.7,28.2,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,-1,1,1,1,3,3,0,0,Foul Committed,Ivan Toney,England,113.0,6.0,Pass,Stanislav Lobotka,Slovakia,True,69.3,False,False,False
64924,3941017,4,113,13,00:08:13.294,Pass,Stanislav Lobotka,Slovakia,Slovakia,50.1,29.7,,2.014318,From Free Kick,Denis Vavro,21.92282,Ground Pass,,1.5251659,51.1,51.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,1,1,1,3,3,0,0,Foul Won,Norbert Gyömbér,Slovakia,113.0,6.0,Ball Receipt*,Denis Vavro,Slovakia,True,69.9,False,False,False
64925,3941017,4,113,15,00:08:15.308,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,51.1,51.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,1,1,1,3,3,0,0,Pass,Stanislav Lobotka,Slovakia,113.0,13.0,Carry,Denis Vavro,Slovakia,True,68.9,False,False,False
64926,3941017,4,113,15,00:08:15.308,Carry,Denis Vavro,Slovakia,Slovakia,51.1,51.6,,0.612518,From Free Kick,,,,,,,,,,,,False,51.1,51.6,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,1,1,1,3,3,0,0,Ball Receipt*,Denis Vavro,Slovakia,113.0,15.0,Pass,Denis Vavro,Slovakia,True,68.9,False,False,False
64927,3941017,4,113,15,00:08:15.920,Pass,Denis Vavro,Slovakia,Slovakia,51.1,51.6,,1.63024,From Free Kick,Matúš Bero,33.367798,Ground Pass,,0.84689164,73.2,76.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,1,1,1,3,3,0,0,Carry,Denis Vavro,Slovakia,113.0,15.0,Ball Receipt*,Matúš Bero,Slovakia,True,68.9,False,False,False
64928,3941017,4,113,17,00:08:17.551,Ball Receipt*,Matúš Bero,Slovakia,Slovakia,73.2,76.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,1,-1,1,1,1,3,3,0,0,Pass,Denis Vavro,Slovakia,113.0,15.0,Carry,Matúš Bero,Slovakia,True,46.8,False,False,False
64929,3941017,4,113,17,00:08:17.551,Carry,Matúš Bero,Slovakia,Slovakia,73.2,76.6,,1.765145,From Free Kick,,,,,,,,,,,,False,77.6,76.6,4.3999999999999915,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,1,-1,1,1,1,3,3,0,0,Ball Receipt*,Matúš Bero,Slovakia,113.0,17.0,Pass,Matúš Bero,Slovakia,True,46.8,False,False,False
64930,3941017,4,113,19,00:08:19.316,Pass,Matúš Bero,Slovakia,Slovakia,77.6,76.6,,2.094854,From Free Kick,Róbert Boženík,36.582645,High Pass,Incomplete,-0.9858263,97.8,46.1,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,1,-1,1,1,1,3,3,0,0,Carry,Matúš Bero,Slovakia,113.0,17.0,Ball Receipt*,Róbert Boženík,Slovakia,True,42.400000000000006,False,False,False
64931,3941017,4,113,21,00:08:21.411,Ball Receipt*,Róbert Boženík,Slovakia,Slovakia,90.7,39.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,1,1,1,3,3,0,0,Pass,Matúš Bero,Slovakia,113.0,19.0,Pass,John Stones,England,False,29.299999999999997,False,False,False
64932,3941017,4,113,21,00:08:21.411,Pass,John Stones,England,England,22.3,34.0,,0.929148,Regular Play,Declan Rice,11.859595,Low Pass,,-1.1448667,27.2,23.2,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,Róbert Boženík,Slovakia,113.0,21.0,Ball Receipt*,Declan Rice,England,True,97.7,False,False,False
64933,3941017,4,113,22,00:08:22.340,Ball Receipt*,Declan Rice,England,England,27.2,23.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,1,2,0,2,1,0,0,Pass,John Stones,England,113.0,21.0,Carry,Declan Rice,England,True,92.8,False,False,False
64934,3941017,4,113,22,00:08:22.340,Carry,Declan Rice,England,England,27.2,23.2,,1.766531,Regular Play,,,,,,,,,,,,False,32.3,28.5,7.355270219373315,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,Declan Rice,England,113.0,22.0,Pass,Declan Rice,England,True,92.8,False,False,False
64935,3941017,4,113,24,00:08:24.106,Pass,Declan Rice,England,England,32.3,28.5,,1.683205,Regular Play,Cole Palmer,25.676643,Ground Pass,,1.0845045,44.3,51.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,1,2,0,2,1,0,0,Carry,Declan Rice,England,113.0,22.0,Ball Receipt*,Cole Palmer,England,True,87.7,False,False,False
64936,3941017,4,113,25,00:08:25.789,Ball Receipt*,Cole Palmer,England,England,44.3,51.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,1,2,0,2,1,0,0,Pass,Declan Rice,England,113.0,24.0,Carry,Cole Palmer,England,True,75.7,False,False,False
64937,3941017,4,113,25,00:08:25.789,Carry,Cole Palmer,England,England,44.3,51.2,,2.934273,Regular Play,,,,,,,,,,,,False,48.0,36.0,15.643848631331105,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,Cole Palmer,England,113.0,25.0,Pass,Cole Palmer,England,True,75.7,False,False,False
64938,3941017,4,113,28,00:08:28.724,Pass,Cole Palmer,England,England,48.0,36.0,,1.908128,Regular Play,Ezri Konsa Ngoyo,27.89265,Ground Pass,,-1.9606234,37.4,10.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,1,2,0,2,1,0,0,Carry,Cole Palmer,England,113.0,25.0,Ball Receipt*,Ezri Konsa Ngoyo,England,True,72.0,False,False,False
64939,3941017,4,113,30,00:08:30.632,Ball Receipt*,Ezri Konsa Ngoyo,England,England,37.4,10.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,2,1,1,1,2,0,2,1,0,0,Pass,Cole Palmer,England,113.0,28.0,Carry,Ezri Konsa Ngoyo,England,True,82.6,False,False,False
64940,3941017,4,113,30,00:08:30.632,Carry,Ezri Konsa Ngoyo,England,England,37.4,10.2,,1.493526,Regular Play,,,,,,,,,,,,False,37.2,12.6,2.4083189157584592,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,Ezri Konsa Ngoyo,England,113.0,30.0,Pass,Ezri Konsa Ngoyo,England,True,82.6,False,False,False
64941,3941017,4,113,32,00:08:32.125,Pass,Ezri Konsa Ngoyo,England,England,37.2,12.6,,1.128077,Regular Play,Marc Guehi,15.90283,Ground Pass,,2.5169573,24.3,21.9,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,2,1,1,1,2,0,2,1,0,0,Carry,Ezri Konsa Ngoyo,England,113.0,30.0,Ball Receipt*,Marc Guehi,England,True,82.8,False,False,False
64942,3941017,4,113,33,00:08:33.253,Ball Receipt*,Marc Guehi,England,England,24.3,21.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,1,2,0,2,1,0,0,Pass,Ezri Konsa Ngoyo,England,113.0,32.0,Carry,Marc Guehi,England,True,95.7,False,False,False
64943,3941017,4,113,33,00:08:33.253,Carry,Marc Guehi,England,England,24.3,21.9,,0.819123,Regular Play,,,,,,,,,,,,False,24.3,21.9,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,113.0,33.0,Pass,Marc Guehi,England,True,95.7,False,False,False
64944,3941017,4,113,34,00:08:34.073,Pass,Marc Guehi,England,England,24.3,21.9,,1.382818,Regular Play,John Stones,25.33002,Ground Pass,,1.8962922,16.2,45.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,1,2,0,2,1,0,0,Carry,Marc Guehi,England,113.0,33.0,Ball Receipt*,John Stones,England,True,95.7,False,False,False
64945,3941017,4,113,35,00:08:35.455,Ball Receipt*,John Stones,England,England,16.2,45.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,1,1,2,0,2,1,0,0,Pass,Marc Guehi,England,113.0,34.0,Carry,John Stones,England,True,103.8,False,False,False
64946,3941017,4,113,35,00:08:35.455,Carry,John Stones,England,England,16.2,45.9,,2.377815,Regular Play,,,,,,,,,,,,False,12.9,55.6,10.245974819410794,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,John Stones,England,113.0,35.0,Pass,John Stones,England,True,103.8,False,False,False
64947,3941017,4,113,37,00:08:37.833,Pass,John Stones,England,England,12.9,55.6,,1.487527,Regular Play,Kyle Walker,16.662832,Ground Pass,,1.3345511,16.8,71.8,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,1,1,2,0,2,1,0,0,Carry,John Stones,England,113.0,35.0,Ball Receipt*,Kyle Walker,England,True,107.1,False,False,False
64948,3941017,4,113,39,00:08:39.321,Ball Receipt*,Kyle Walker,England,England,16.8,71.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,1,2,0,2,1,0,0,Pass,John Stones,England,113.0,37.0,Carry,Kyle Walker,England,True,103.2,False,False,False
64949,3941017,4,113,39,00:08:39.321,Carry,Kyle Walker,England,England,16.8,71.8,True,1.783053,Regular Play,,,,,,,,,,,,False,13.5,70.2,3.6674241641784477,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,Kyle Walker,England,113.0,39.0,Pressure,Ľubomír Tupta,Slovakia,False,103.2,False,False,False
64950,3941017,4,113,40,00:08:40.149,Pressure,Ľubomír Tupta,Slovakia,England,99.7,7.1,,1.22987,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,-1,1,1,1,3,3,0,0,Carry,Kyle Walker,England,113.0,39.0,Pass,Kyle Walker,England,False,20.299999999999997,False,True,False
64951,3941017,4,113,41,00:08:41.104,Pass,Kyle Walker,England,England,13.5,70.2,True,1.277001,Regular Play,John Stones,10.623088,Ground Pass,,3.0756507,2.9,70.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,1,2,0,2,1,0,0,Pressure,Ľubomír Tupta,Slovakia,113.0,40.0,Ball Receipt*,John Stones,England,True,106.5,False,False,True
64952,3941017,4,113,42,00:08:42.381,Ball Receipt*,John Stones,England,England,2.9,70.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,1,1,2,0,2,1,0,0,Pass,Kyle Walker,England,113.0,41.0,Pass,John Stones,England,True,117.1,False,False,False
64953,3941017,4,113,42,00:08:42.381,Pass,John Stones,England,England,2.9,71.1,,2.832632,Regular Play,Ivan Toney,59.848476,High Pass,Unknown,-0.48307714,55.9,43.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,John Stones,England,113.0,42.0,Pressure,Norbert Gyömbér,Slovakia,False,117.1,False,False,False
64954,3941017,4,113,44,00:08:44.950,Pressure,Norbert Gyömbér,Slovakia,England,64.0,37.1,,0.445332,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,-1,1,1,1,3,3,0,0,Pass,John Stones,England,113.0,42.0,Ball Receipt*,Ivan Toney,England,False,56.0,False,False,False
64955,3941017,4,113,45,00:08:45.213,Ball Receipt*,Ivan Toney,England,England,55.5,42.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,1,2,0,2,1,0,0,Pressure,Norbert Gyömbér,Slovakia,113.0,44.0,Foul Committed,Norbert Gyömbér,Slovakia,False,64.5,False,False,True
64956,3941017,4,113,45,00:08:45.253,Foul Committed,Norbert Gyömbér,Slovakia,England,64.0,37.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,-1,1,1,1,3,3,0,0,Ball Receipt*,Ivan Toney,England,113.0,45.0,Foul Won,Ivan Toney,England,False,56.0,False,False,False
64957,3941017,4,113,45,00:08:45.253,Foul Won,Ivan Toney,England,England,56.1,42.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,1,2,0,2,1,0,0,Foul Committed,Norbert Gyömbér,Slovakia,113.0,45.0,Bad Behaviour,Norbert Gyömbér,Slovakia,False,63.9,False,False,False
64958,3941017,4,113,51,00:08:51.529,Bad Behaviour,Norbert Gyömbér,Slovakia,England,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,-1,1,1,1,3,3,0,0,Foul Won,Ivan Toney,England,113.0,45.0,Pass,Kyle Walker,England,False,,False,,False
64959,3941017,4,114,31,00:09:31.190,Pass,Kyle Walker,England,England,56.6,41.8,,3.627365,From Free Kick,Ivan Toney,61.100327,High Pass,Incomplete,-0.6402278,105.6,5.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,1,2,0,2,1,0,0,Bad Behaviour,Norbert Gyömbér,Slovakia,113.0,51.0,Ball Receipt*,Ivan Toney,England,True,63.4,False,False,False
64960,3941017,4,114,34,00:09:34.818,Ball Receipt*,Ivan Toney,England,England,105.6,4.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,1,2,0,2,1,0,0,Pass,Kyle Walker,England,114.0,31.0,Duel,Ivan Toney,England,True,14.400000000000006,False,True,False
64961,3941017,4,114,34,00:09:34.818,Duel,Ivan Toney,England,England,105.6,5.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,Ivan Toney,England,114.0,34.0,Clearance,Matúš Bero,Slovakia,False,14.400000000000006,False,True,False
64962,3941017,4,114,34,00:09:34.818,Clearance,Matúš Bero,Slovakia,England,14.5,74.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,1,-1,1,1,1,3,3,0,0,Duel,Ivan Toney,England,114.0,34.0,Duel,Tomáš Suslov,Slovakia,True,105.5,False,False,False
64963,3941017,4,114,36,00:09:36.743,Duel,Tomáš Suslov,Slovakia,England,26.7,74.1,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,1,1,1,3,3,0,0,Clearance,Matúš Bero,Slovakia,114.0,34.0,Pass,Declan Rice,England,False,93.3,False,False,False
64964,3941017,4,114,36,00:09:36.743,Pass,Declan Rice,England,England,93.4,6.0,True,0.878065,From Free Kick,Eberechi Eze,6.4884515,Low Pass,,0.4981167,99.1,9.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,1,2,0,2,1,0,0,Duel,Tomáš Suslov,Slovakia,114.0,36.0,Ball Receipt*,Eberechi Eze,England,True,26.599999999999994,False,False,False
64965,3941017,4,114,37,00:09:37.621,Ball Receipt*,Eberechi Eze,England,England,99.1,9.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,1,2,0,2,1,0,0,Pass,Declan Rice,England,114.0,36.0,Carry,Eberechi Eze,England,True,20.900000000000006,False,True,False
64966,3941017,4,114,37,00:09:37.621,Carry,Eberechi Eze,England,England,99.1,9.1,True,3.35309,From Free Kick,,,,,,,,,,,,False,111.1,10.4,12.070211265756702,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,1,2,0,2,1,0,0,Ball Receipt*,Eberechi Eze,England,114.0,37.0,Pressure,Matúš Bero,Slovakia,False,20.900000000000006,False,True,False
64967,3941017,4,114,38,00:09:38.003,Pressure,Matúš Bero,Slovakia,England,21.0,75.0,,0.690809,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,1,-1,1,1,1,3,3,0,0,Carry,Eberechi Eze,England,114.0,37.0,Pressure,Matúš Bero,Slovakia,True,99.0,False,False,False
64968,3941017,4,114,40,00:09:40.135,Pressure,Matúš Bero,Slovakia,England,13.6,73.9,,0.708146,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,1,-1,1,1,1,3,3,0,0,Pressure,Matúš Bero,Slovakia,114.0,38.0,Pressure,Denis Vavro,Slovakia,True,106.4,False,False,False
64969,3941017,4,114,40,00:09:40.652,Pressure,Denis Vavro,Slovakia,England,8.1,67.0,,0.211301,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,1,1,1,3,3,0,0,Pressure,Matúš Bero,Slovakia,114.0,40.0,Dribble,Eberechi Eze,England,False,111.9,False,False,True
64970,3941017,4,114,40,00:09:40.974,Dribble,Eberechi Eze,England,England,111.1,10.4,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,1,2,0,2,1,0,0,Pressure,Denis Vavro,Slovakia,114.0,40.0,Duel,Denis Vavro,Slovakia,False,8.900000000000006,False,True,True
64971,3941017,4,114,40,00:09:40.974,Duel,Denis Vavro,Slovakia,Slovakia,9.0,69.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,1,1,1,3,3,0,0,Dribble,Eberechi Eze,England,114.0,40.0,Ball Recovery,Matúš Bero,Slovakia,True,111.0,False,False,False
64972,3941017,4,114,41,00:09:41.658,Ball Recovery,Matúš Bero,Slovakia,Slovakia,6.1,73.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,1,-1,1,1,1,3,3,0,0,Duel,Denis Vavro,Slovakia,114.0,40.0,Carry,Matúš Bero,Slovakia,True,113.9,False,False,False
64973,3941017,4,114,41,00:09:41.658,Carry,Matúš Bero,Slovakia,Slovakia,6.1,73.4,,0.986328,Regular Play,,,,,,,,,,,,False,7.9,73.9,1.868154169226941,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,1,-1,1,1,1,3,3,0,0,Ball Recovery,Matúš Bero,Slovakia,114.0,41.0,Pass,Matúš Bero,Slovakia,True,113.9,False,False,False
64974,3941017,4,114,42,00:09:42.645,Pass,Matúš Bero,Slovakia,Slovakia,7.9,73.9,,0.700517,Regular Play,Tomáš Suslov,3.733631,Ground Pass,,0.13432144,11.6,74.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,2,1,-1,1,1,1,3,3,0,0,Carry,Matúš Bero,Slovakia,114.0,41.0,Ball Receipt*,Tomáš Suslov,Slovakia,True,112.1,False,False,False
64975,3941017,4,114,43,00:09:43.345,Ball Receipt*,Tomáš Suslov,Slovakia,Slovakia,11.6,74.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,1,1,1,3,3,0,0,Pass,Matúš Bero,Slovakia,114.0,42.0,Carry,Tomáš Suslov,Slovakia,True,108.4,False,False,False
64976,3941017,4,114,43,00:09:43.345,Carry,Tomáš Suslov,Slovakia,Slovakia,11.6,74.4,,0.060202,Regular Play,,,,,,,,,,,,False,11.6,74.4,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,1,1,1,3,3,0,0,Ball Receipt*,Tomáš Suslov,Slovakia,114.0,43.0,Pass,Tomáš Suslov,Slovakia,True,108.4,False,False,False
64977,3941017,4,114,43,00:09:43.405,Pass,Tomáš Suslov,Slovakia,Slovakia,11.6,74.4,,1.320977,Regular Play,Norbert Gyömbér,11.576701,Ground Pass,,-1.9144013,7.7,63.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,1,1,1,3,3,0,0,Carry,Tomáš Suslov,Slovakia,114.0,43.0,Ball Receipt*,Norbert Gyömbér,Slovakia,True,108.4,False,False,False
64978,3941017,4,114,44,00:09:44.726,Ball Receipt*,Norbert Gyömbér,Slovakia,Slovakia,7.7,63.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,-1,1,1,1,3,3,0,0,Pass,Tomáš Suslov,Slovakia,114.0,43.0,Carry,Norbert Gyömbér,Slovakia,True,112.3,False,False,False
64979,3941017,4,114,44,00:09:44.726,Carry,Norbert Gyömbér,Slovakia,Slovakia,7.7,63.5,True,4.213224,Regular Play,,,,,,,,,,,,False,28.1,71.3,21.840329667841555,,False,,"{'id': 4, 'name': 'Center Back'}",,2,1,-1,1,1,1,3,3,0,0,Ball Receipt*,Norbert Gyömbér,Slovakia,114.0,44.0,Pressure,Eberechi Eze,England,False,112.3,False,False,False
64980,3941017,4,114,45,00:09:45.946,Pressure,Eberechi Eze,England,Slovakia,111.3,15.3,,1.767863,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,1,2,0,2,1,0,0,Carry,Norbert Gyömbér,Slovakia,114.0,44.0,Pass,Norbert Gyömbér,Slovakia,False,8.700000000000003,False,True,False
