event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Portugal_score,France_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
15903,3942349,2,52,14,00:07:14.051,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,18.2,80.0,,0.570199,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,9.451455,Low Pass,,-1.0503379,22.9,71.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,1,5,3,0,0,Block,N'Golo Kanté,France,52.0,6.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,101.8,False,False,False
15904,3942349,2,52,14,00:07:14.621,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,22.9,71.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,2,1,1,5,3,2,0,Pass,João Pedro Cavaco Cancelo,Portugal,52.0,14.0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,97.1,False,False,False
15905,3942349,2,52,14,00:07:14.892,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,22.7,72.1,,0.839243,From Throw In,João Pedro Cavaco Cancelo,7.8600254,Ground Pass,,2.500636,16.4,76.8,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,2,1,1,5,3,2,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,52.0,14.0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,True,97.3,False,False,False
15906,3942349,2,52,15,00:07:15.732,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,Portugal,16.4,76.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,52.0,14.0,Pressure,Theo Bernard François Hernández,France,False,103.6,False,False,False
15907,3942349,2,52,16,00:07:16.081,Pressure,Theo Bernard François Hernández,France,Portugal,99.5,4.1,,0.816468,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,52.0,15.0,Pass,João Pedro Cavaco Cancelo,Portugal,False,20.5,False,True,False
15908,3942349,2,52,16,00:07:16.708,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,17.1,75.8,True,0.819935,From Throw In,João Maria Lobo Alves Palhinha Gonçalves,8.570297,Ground Pass,,-1.7704802,15.4,67.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,1,1,5,3,0,0,Pressure,Theo Bernard François Hernández,France,52.0,16.0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,102.9,False,False,True
15909,3942349,2,52,17,00:07:17.528,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,15.4,67.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,52.0,16.0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,104.6,False,False,False
15910,3942349,2,52,17,00:07:17.528,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,15.4,67.4,,0.440777,From Throw In,,,,,,,,,,,,False,15.9,68.1,0.8602325267042534,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,52.0,17.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,104.6,False,False,False
15911,3942349,2,52,17,00:07:17.968,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,15.9,68.1,,0.401248,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,6.9641943,Ground Pass,Incomplete,0.56012136,21.8,71.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,52.0,17.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,104.1,False,False,False
15912,3942349,2,52,18,00:07:18.370,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,28.7,74.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,2,1,1,5,3,2,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,52.0,17.0,Interception,N'Golo Kanté,France,False,91.3,False,False,False
15913,3942349,2,52,18,00:07:18.370,Interception,N'Golo Kanté,France,France,98.3,8.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,52.0,18.0,Carry,N'Golo Kanté,France,True,21.700000000000003,False,True,False
15914,3942349,2,52,18,00:07:18.370,Carry,N'Golo Kanté,France,France,98.3,8.3,,0.735746,Regular Play,,,,,,,,,,,,False,98.8,8.7,0.640312423743284,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Interception,N'Golo Kanté,France,52.0,18.0,Pass,N'Golo Kanté,France,True,21.700000000000003,False,True,False
15915,3942349,2,52,19,00:07:19.105,Pass,N'Golo Kanté,France,France,98.8,8.7,,0.210693,Regular Play,Randal Kolo Muani,4.6141086,Ground Pass,Incomplete,1.048962,101.1,12.7,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Carry,N'Golo Kanté,France,52.0,18.0,Ball Receipt*,Randal Kolo Muani,France,True,21.200000000000003,False,True,False
15916,3942349,2,52,19,00:07:19.316,Ball Receipt*,Randal Kolo Muani,France,France,98.3,18.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,2,2,0,3,1,0,0,Pass,N'Golo Kanté,France,52.0,19.0,Block,João Maria Lobo Alves Palhinha Gonçalves,Portugal,False,21.700000000000003,False,True,False
15917,3942349,2,52,19,00:07:19.316,Block,João Maria Lobo Alves Palhinha Gonçalves,Portugal,France,19.0,67.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Randal Kolo Muani,France,52.0,19.0,Pass,Aurélien Djani Tchouaméni,France,False,101.0,False,False,False
15918,3942349,2,52,20,00:07:20.656,Pass,Aurélien Djani Tchouaméni,France,France,90.0,10.8,,0.600518,Regular Play,Theo Bernard François Hernández,5.8694124,Ground Pass,,-1.1681417,92.3,5.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Block,João Maria Lobo Alves Palhinha Gonçalves,Portugal,52.0,19.0,Ball Receipt*,Theo Bernard François Hernández,France,True,30.0,False,False,False
15919,3942349,2,52,21,00:07:21.257,Ball Receipt*,Theo Bernard François Hernández,France,France,92.3,5.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,2,0,3,1,0,0,Pass,Aurélien Djani Tchouaméni,France,52.0,20.0,Carry,Theo Bernard François Hernández,France,True,27.700000000000003,False,False,False
15920,3942349,2,52,21,00:07:21.257,Carry,Theo Bernard François Hernández,France,France,92.3,5.4,,0.737216,Regular Play,,,,,,,,,,,,False,92.3,5.2,0.20000000000000018,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Theo Bernard François Hernández,France,52.0,21.0,Pass,Theo Bernard François Hernández,France,True,27.700000000000003,False,False,False
15921,3942349,2,52,21,00:07:21.994,Pass,Theo Bernard François Hernández,France,France,92.3,5.2,,1.268312,Regular Play,Randal Kolo Muani,22.081894,Ground Pass,Incomplete,1.6569462,90.4,27.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,2,0,3,1,0,0,Carry,Theo Bernard François Hernández,France,52.0,21.0,Ball Receipt*,Randal Kolo Muani,France,True,27.700000000000003,False,False,False
15922,3942349,2,52,23,00:07:23.262,Ball Receipt*,Randal Kolo Muani,France,France,94.6,24.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,2,2,0,3,1,0,0,Pass,Theo Bernard François Hernández,France,52.0,21.0,Ball Recovery,Vitor Machado Ferreira,Portugal,False,25.400000000000006,False,False,False
15923,3942349,2,52,23,00:07:23.262,Ball Recovery,Vitor Machado Ferreira,Portugal,Portugal,29.7,52.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Randal Kolo Muani,France,52.0,23.0,Carry,Vitor Machado Ferreira,Portugal,True,90.3,False,False,False
15924,3942349,2,52,23,00:07:23.262,Carry,Vitor Machado Ferreira,Portugal,Portugal,29.7,52.9,,1.942106,Regular Play,,,,,,,,,,,,False,33.7,66.3,13.984276885130672,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Ball Recovery,Vitor Machado Ferreira,Portugal,52.0,23.0,Pass,Vitor Machado Ferreira,Portugal,True,90.3,False,False,False
15925,3942349,2,52,25,00:07:25.205,Pass,Vitor Machado Ferreira,Portugal,Portugal,33.7,66.3,,1.087806,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,14.413882,Ground Pass,,2.634494,21.1,73.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Carry,Vitor Machado Ferreira,Portugal,52.0,23.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,86.3,False,False,False
15926,3942349,2,52,26,00:07:26.292,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,21.1,73.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,2,1,1,5,3,2,0,Pass,Vitor Machado Ferreira,Portugal,52.0,25.0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,98.9,False,False,False
15927,3942349,2,52,26,00:07:26.292,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,21.1,73.3,True,0.800763,Regular Play,,,,,,,,,,,,False,20.1,73.3,1.0,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,2,1,1,5,3,2,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,52.0,26.0,Pressure,Theo Bernard François Hernández,France,False,98.9,False,False,False
15928,3942349,2,52,26,00:07:26.647,Pressure,Theo Bernard François Hernández,France,Portugal,93.7,7.3,,0.673793,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,2,0,3,1,0,0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,52.0,26.0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,False,26.299999999999997,False,False,False
15929,3942349,2,52,27,00:07:27.093,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,20.1,73.3,True,5.25401,Regular Play,Nuno Mendes,71.09381,High Pass,,-1.8021287,3.8,4.1,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,2,1,1,5,3,2,0,Pressure,Theo Bernard François Hernández,France,52.0,26.0,Ball Receipt*,Nuno Mendes,Portugal,True,99.9,False,False,True
15930,3942349,2,52,32,00:07:32.347,Ball Receipt*,Nuno Mendes,Portugal,Portugal,3.8,4.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,52.0,27.0,Carry,Nuno Mendes,Portugal,True,116.2,False,False,False
15931,3942349,2,52,32,00:07:32.347,Carry,Nuno Mendes,Portugal,Portugal,3.8,4.1,,6.646639,Regular Play,,,,,,,,,,,,False,12.9,2.5,9.239588735436229,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,52.0,32.0,Pass,Nuno Mendes,Portugal,True,116.2,False,False,False
15932,3942349,2,52,38,00:07:38.994,Pass,Nuno Mendes,Portugal,Portugal,12.9,2.5,,1.420126,Regular Play,Kléper Laveran Lima Ferreira,10.733592,Ground Pass,,2.548422,4.0,8.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,Nuno Mendes,Portugal,52.0,32.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,107.1,False,False,False
15933,3942349,2,52,40,00:07:40.414,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,4.0,8.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Nuno Mendes,Portugal,52.0,38.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,116.0,False,False,False
15934,3942349,2,52,40,00:07:40.414,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,4.0,8.5,,3.356918,Regular Play,,,,,,,,,,,,False,4.4,14.8,6.312685640834653,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,52.0,40.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,116.0,False,False,False
15935,3942349,2,52,43,00:07:43.771,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,4.4,14.8,,1.396178,Regular Play,Vitor Machado Ferreira,9.642096,Ground Pass,,-0.09347678,14.0,13.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,52.0,40.0,Ball Receipt*,Vitor Machado Ferreira,Portugal,True,115.6,False,False,False
15936,3942349,2,52,45,00:07:45.167,Ball Receipt*,Vitor Machado Ferreira,Portugal,Portugal,14.0,13.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,52.0,43.0,Pass,Vitor Machado Ferreira,Portugal,True,106.0,False,False,False
15937,3942349,2,52,45,00:07:45.167,Pass,Vitor Machado Ferreira,Portugal,Portugal,14.0,13.9,,1.430973,Regular Play,Nuno Mendes,9.420191,Ground Pass,,-1.4108832,15.5,4.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Vitor Machado Ferreira,Portugal,52.0,45.0,Ball Receipt*,Nuno Mendes,Portugal,True,106.0,False,False,False
15938,3942349,2,52,46,00:07:46.598,Ball Receipt*,Nuno Mendes,Portugal,Portugal,15.5,4.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Vitor Machado Ferreira,Portugal,52.0,45.0,Carry,Nuno Mendes,Portugal,True,104.5,False,False,False
15939,3942349,2,52,46,00:07:46.598,Carry,Nuno Mendes,Portugal,Portugal,15.5,4.6,,3.082678,Regular Play,,,,,,,,,,,,False,27.6,3.6,12.141251994749142,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,52.0,46.0,Pass,Nuno Mendes,Portugal,True,104.5,False,False,False
15940,3942349,2,52,49,00:07:49.681,Pass,Nuno Mendes,Portugal,Portugal,27.6,3.6,,1.242225,Regular Play,Kléper Laveran Lima Ferreira,10.25768,Ground Pass,,2.0911517,22.5,12.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,Nuno Mendes,Portugal,52.0,46.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,92.4,False,False,False
15941,3942349,2,52,50,00:07:50.923,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,22.5,12.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Nuno Mendes,Portugal,52.0,49.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,97.5,False,False,False
15942,3942349,2,52,50,00:07:50.923,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,22.5,12.5,,2.083982,Regular Play,,,,,,,,,,,,False,23.6,15.1,2.823118842698621,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,52.0,50.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,97.5,False,False,False
15943,3942349,2,52,53,00:07:53.007,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,23.6,15.1,,1.394329,Regular Play,Vitor Machado Ferreira,9.313431,Ground Pass,,0.05371173,32.9,15.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,52.0,50.0,Ball Receipt*,Vitor Machado Ferreira,Portugal,True,96.4,False,False,False
15944,3942349,2,52,54,00:07:54.401,Ball Receipt*,Vitor Machado Ferreira,Portugal,Portugal,32.9,15.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,52.0,53.0,Carry,Vitor Machado Ferreira,Portugal,True,87.1,False,False,False
15945,3942349,2,52,54,00:07:54.401,Carry,Vitor Machado Ferreira,Portugal,Portugal,32.9,15.6,,5.972724,Regular Play,,,,,,,,,,,,False,52.6,23.2,21.115160430363773,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Vitor Machado Ferreira,Portugal,52.0,54.0,Pass,Vitor Machado Ferreira,Portugal,True,87.1,False,False,False
15946,3942349,2,53,0,00:08:00.374,Pass,Vitor Machado Ferreira,Portugal,Portugal,52.6,23.2,,1.821468,Regular Play,Cristiano Ronaldo dos Santos Aveiro,27.80018,High Pass,,-0.81338066,71.7,3.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Carry,Vitor Machado Ferreira,Portugal,52.0,54.0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,67.4,False,False,False
15947,3942349,2,53,2,00:08:02.195,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,71.7,3.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,1,5,3,1,0,Pass,Vitor Machado Ferreira,Portugal,53.0,0.0,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,48.3,False,False,False
15948,3942349,2,53,2,00:08:02.195,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,71.7,3.0,,1.208695,Regular Play,,,,,,,,,,,,False,71.7,3.0,0.0,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,1,5,3,1,0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,53.0,2.0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,48.3,False,False,False
15949,3942349,2,53,3,00:08:03.404,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,71.7,3.0,,1.702895,Regular Play,Rafael Alexandre Conceição Leão,19.730686,Ground Pass,,0.05577964,91.4,4.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,1,5,3,1,0,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,53.0,2.0,Pressure,Dayotchanculle Upamecano,France,False,48.3,False,False,False
15950,3942349,2,53,4,00:08:04.937,Pressure,Dayotchanculle Upamecano,France,Portugal,28.5,73.0,,0.286879,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,3,1,0,0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,53.0,3.0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,False,91.5,False,False,False
15951,3942349,2,53,5,00:08:05.107,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,Portugal,91.4,4.1,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,2,1,1,5,3,0,0,Pressure,Dayotchanculle Upamecano,France,53.0,4.0,Carry,Rafael Alexandre Conceição Leão,Portugal,True,28.599999999999994,False,False,True
15952,3942349,2,53,5,00:08:05.107,Carry,Rafael Alexandre Conceição Leão,Portugal,Portugal,91.4,4.1,True,0.196524,Regular Play,,,,,,,,,,,,False,92.1,4.1,0.6999999999999886,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,53.0,5.0,Dispossessed,Rafael Alexandre Conceição Leão,Portugal,True,28.599999999999994,False,False,False
15953,3942349,2,53,5,00:08:05.304,Dispossessed,Rafael Alexandre Conceição Leão,Portugal,Portugal,92.1,4.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,2,1,1,5,3,0,0,Carry,Rafael Alexandre Conceição Leão,Portugal,53.0,5.0,Duel,Dayotchanculle Upamecano,France,False,27.900000000000006,False,False,False
15954,3942349,2,53,5,00:08:05.304,Duel,Dayotchanculle Upamecano,France,Portugal,28.0,76.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,3,1,0,0,Dispossessed,Rafael Alexandre Conceição Leão,Portugal,53.0,5.0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,False,92.0,False,False,False
15955,3942349,2,53,15,00:08:15.199,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,96.1,0.1,,0.721059,From Throw In,Vitor Machado Ferreira,7.7077885,Low Pass,,2.3653686,90.6,5.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,1,5,3,1,0,Duel,Dayotchanculle Upamecano,France,53.0,5.0,Ball Receipt*,Vitor Machado Ferreira,Portugal,True,23.900000000000006,False,True,False
15956,3942349,2,53,15,00:08:15.920,Ball Receipt*,Vitor Machado Ferreira,Portugal,Portugal,90.6,5.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,53.0,15.0,Carry,Vitor Machado Ferreira,Portugal,True,29.400000000000006,False,False,False
15957,3942349,2,53,15,00:08:15.920,Carry,Vitor Machado Ferreira,Portugal,Portugal,90.6,5.5,,0.945373,From Throw In,,,,,,,,,,,,False,90.7,5.5,0.10000000000000853,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Vitor Machado Ferreira,Portugal,53.0,15.0,Pass,Vitor Machado Ferreira,Portugal,True,29.400000000000006,False,False,False
15958,3942349,2,53,16,00:08:16.865,Pass,Vitor Machado Ferreira,Portugal,Portugal,90.7,5.5,,0.492845,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5.0447993,Ground Pass,,-0.6871242,94.6,2.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Carry,Vitor Machado Ferreira,Portugal,53.0,15.0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,29.299999999999997,False,False,False
15959,3942349,2,53,17,00:08:17.358,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,94.6,2.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,1,5,3,1,0,Pass,Vitor Machado Ferreira,Portugal,53.0,16.0,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,25.400000000000006,False,False,False
15960,3942349,2,53,17,00:08:17.358,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,94.6,2.3,,1.315203,From Throw In,,,,,,,,,,,,False,98.4,2.9,3.8470768123342802,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,1,5,3,1,0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,53.0,17.0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,25.400000000000006,False,False,False
15961,3942349,2,53,18,00:08:18.674,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,98.4,2.9,,0.168059,From Throw In,Diogo Meireles Costa,3.130495,Ground Pass,Incomplete,1.1071488,99.8,5.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,1,1,5,3,1,0,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,53.0,17.0,Ball Receipt*,Diogo Meireles Costa,Portugal,True,21.599999999999994,False,True,False
15962,3942349,2,53,18,00:08:18.842,Ball Receipt*,Diogo Meireles Costa,Portugal,Portugal,99.8,9.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,1,1,5,3,0,0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,53.0,18.0,Block,Eduardo Camavinga,France,False,20.200000000000003,False,True,False
15963,3942349,2,53,18,00:08:18.842,Block,Eduardo Camavinga,France,Portugal,20.3,74.4,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Diogo Meireles Costa,Portugal,53.0,18.0,Pass,Bruno Miguel Borges Fernandes,Portugal,False,99.7,False,False,False
