event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,England_score,Slovenia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
141775,3930181,1,11,53,00:11:53.964,Carry,Kyle Walker,England,England,86.2,76.9,,1.599999,From Throw In,,,,,,,,,,,,False,86.6,76.9,0.3999999999999915,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kyle Walker,England,11.0,53.0,Pass,Kyle Walker,England,True,33.8,False,False,False
141776,3930181,1,11,55,00:11:55.564,Pass,Kyle Walker,England,England,86.6,76.9,,1.210695,From Throw In,Conor Gallagher,7.5960517,Ground Pass,,-2.7781994,79.5,74.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kyle Walker,England,11.0,53.0,Ball Receipt*,Conor Gallagher,England,True,33.400000000000006,False,False,False
141777,3930181,1,11,56,00:11:56.775,Ball Receipt*,Conor Gallagher,England,England,79.5,74.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kyle Walker,England,11.0,55.0,Carry,Conor Gallagher,England,True,40.5,False,False,False
141778,3930181,1,11,56,00:11:56.775,Carry,Conor Gallagher,England,England,79.5,74.2,,0.762233,From Throw In,,,,,,,,,,,,False,79.5,74.2,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Conor Gallagher,England,11.0,56.0,Pass,Conor Gallagher,England,True,40.5,False,False,False
141779,3930181,1,11,57,00:11:57.537,Pass,Conor Gallagher,England,England,79.5,74.2,,1.578717,From Throw In,John Stones,21.15136,Ground Pass,,-1.9434012,71.8,54.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Conor Gallagher,England,11.0,56.0,Ball Receipt*,John Stones,England,True,40.5,False,False,False
141780,3930181,1,11,59,00:11:59.116,Ball Receipt*,John Stones,England,England,71.8,54.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Conor Gallagher,England,11.0,57.0,Carry,John Stones,England,True,48.2,False,False,False
141781,3930181,1,11,59,00:11:59.116,Carry,John Stones,England,England,71.8,54.5,,4.679996,From Throw In,,,,,,,,,,,,False,75.0,40.4,14.458561477546791,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,John Stones,England,11.0,59.0,Pass,John Stones,England,True,48.2,False,False,False
141782,3930181,1,12,3,00:12:03.796,Pass,John Stones,England,England,75.0,40.4,,1.475726,From Throw In,Kieran Trippier,21.223572,Ground Pass,,-1.6179312,74.0,19.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,John Stones,England,11.0,59.0,Ball Receipt*,Kieran Trippier,England,True,45.0,False,False,False
141783,3930181,1,12,5,00:12:05.271,Ball Receipt*,Kieran Trippier,England,England,74.0,19.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,John Stones,England,12.0,3.0,Carry,Kieran Trippier,England,True,46.0,False,False,False
141784,3930181,1,12,5,00:12:05.271,Carry,Kieran Trippier,England,England,74.0,19.2,,0.919999,From Throw In,,,,,,,,,,,,False,74.2,17.6,1.6124515496597083,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kieran Trippier,England,12.0,5.0,Pass,Kieran Trippier,England,True,46.0,False,False,False
141785,3930181,1,12,6,00:12:06.191,Pass,Kieran Trippier,England,England,74.2,17.6,,0.867804,From Throw In,Jude Bellingham,13.224598,Ground Pass,,-0.7693568,83.7,8.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kieran Trippier,England,12.0,5.0,Ball Receipt*,Jude Bellingham,England,True,45.8,False,False,False
141786,3930181,1,12,7,00:12:07.059,Ball Receipt*,Jude Bellingham,England,England,83.7,8.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Pass,Kieran Trippier,England,12.0,6.0,Carry,Jude Bellingham,England,True,36.3,False,False,False
141787,3930181,1,12,7,00:12:07.059,Carry,Jude Bellingham,England,England,83.7,8.4,,1.999999,From Throw In,,,,,,,,,,,,False,83.7,8.1,0.3000000000000007,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Ball Receipt*,Jude Bellingham,England,12.0,7.0,Pass,Jude Bellingham,England,True,36.3,False,False,False
141788,3930181,1,12,9,00:12:09.059,Pass,Jude Bellingham,England,England,83.7,8.1,,0.946186,From Throw In,Kieran Trippier,7.566373,Ground Pass,,-0.13255154,91.2,7.1,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Carry,Jude Bellingham,England,12.0,7.0,Ball Receipt*,Kieran Trippier,England,True,36.3,False,False,False
141789,3930181,1,12,10,00:12:10.005,Ball Receipt*,Kieran Trippier,England,England,91.2,7.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Jude Bellingham,England,12.0,9.0,Carry,Kieran Trippier,England,True,28.799999999999997,False,False,False
141790,3930181,1,12,10,00:12:10.005,Carry,Kieran Trippier,England,England,91.2,7.1,,1.172768,From Throw In,,,,,,,,,,,,False,91.2,6.6,0.5,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kieran Trippier,England,12.0,10.0,Pass,Kieran Trippier,England,True,28.799999999999997,False,False,False
141791,3930181,1,12,11,00:12:11.178,Pass,Kieran Trippier,England,England,91.2,6.6,,1.137308,From Throw In,Jude Bellingham,14.560906,Ground Pass,,2.5516853,79.1,14.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kieran Trippier,England,12.0,10.0,Ball Receipt*,Jude Bellingham,England,True,28.799999999999997,False,False,False
141792,3930181,1,12,12,00:12:12.315,Ball Receipt*,Jude Bellingham,England,England,79.1,14.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Pass,Kieran Trippier,England,12.0,11.0,Carry,Jude Bellingham,England,True,40.900000000000006,False,False,False
141793,3930181,1,12,12,00:12:12.315,Carry,Jude Bellingham,England,England,79.1,14.7,,3.759999,From Throw In,,,,,,,,,,,,False,77.4,17.3,3.1064449134018086,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Ball Receipt*,Jude Bellingham,England,12.0,12.0,Pass,Jude Bellingham,England,True,40.900000000000006,False,False,False
141794,3930181,1,12,16,00:12:16.075,Pass,Jude Bellingham,England,England,77.4,17.3,,0.935927,From Throw In,Marc Guehi,13.723338,Ground Pass,,2.7529674,64.7,22.5,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Carry,Jude Bellingham,England,12.0,12.0,Ball Receipt*,Marc Guehi,England,True,42.599999999999994,False,False,False
141795,3930181,1,12,17,00:12:17.011,Ball Receipt*,Marc Guehi,England,England,64.7,22.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Jude Bellingham,England,12.0,16.0,Carry,Marc Guehi,England,True,55.3,False,False,False
141796,3930181,1,12,17,00:12:17.011,Carry,Marc Guehi,England,England,64.7,22.5,,1.584088,From Throw In,,,,,,,,,,,,False,63.1,25.5,3.400000000000001,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,12.0,17.0,Pass,Marc Guehi,England,True,55.3,False,False,False
141797,3930181,1,12,18,00:12:18.595,Pass,Marc Guehi,England,England,63.1,25.5,,1.724222,From Throw In,John Stones,32.01406,Ground Pass,,1.486358,65.8,57.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Marc Guehi,England,12.0,17.0,Ball Receipt*,John Stones,England,True,56.9,False,False,False
141798,3930181,1,12,20,00:12:20.320,Ball Receipt*,John Stones,England,England,65.8,57.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Marc Guehi,England,12.0,18.0,Carry,John Stones,England,True,54.2,False,False,False
141799,3930181,1,12,20,00:12:20.320,Carry,John Stones,England,England,65.8,57.4,,1.199999,From Throw In,,,,,,,,,,,,False,66.3,60.8,3.436568055487915,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,John Stones,England,12.0,20.0,Pass,John Stones,England,True,54.2,False,False,False
141800,3930181,1,12,21,00:12:21.520,Pass,John Stones,England,England,66.3,60.8,,1.522761,From Throw In,Kyle Walker,18.181309,Ground Pass,,0.87887496,77.9,74.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,John Stones,England,12.0,20.0,Ball Receipt*,Kyle Walker,England,True,53.7,False,False,False
141801,3930181,1,12,23,00:12:23.042,Ball Receipt*,Kyle Walker,England,England,77.9,74.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,John Stones,England,12.0,21.0,Carry,Kyle Walker,England,True,42.099999999999994,False,False,False
141802,3930181,1,12,23,00:12:23.042,Carry,Kyle Walker,England,England,77.9,74.8,True,2.189422,From Throw In,,,,,,,,,,,,False,71.8,71.9,6.754257916307317,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kyle Walker,England,12.0,23.0,Pressure,Jan Mlakar,Slovenia,False,42.099999999999994,False,False,False
141803,3930181,1,12,24,00:12:24.544,Pressure,Jan Mlakar,Slovenia,England,46.4,7.9,,0.903522,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Kyle Walker,England,12.0,23.0,Pass,Kyle Walker,England,False,73.6,False,False,False
141804,3930181,1,12,25,00:12:25.232,Pass,Kyle Walker,England,England,71.8,71.9,True,1.210965,From Throw In,John Stones,10.467569,Ground Pass,,-2.8107789,61.9,68.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Jan Mlakar,Slovenia,12.0,24.0,Ball Receipt*,John Stones,England,True,48.2,False,False,True
141805,3930181,1,12,26,00:12:26.443,Ball Receipt*,John Stones,England,England,61.9,68.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kyle Walker,England,12.0,25.0,Carry,John Stones,England,True,58.1,False,False,False
141806,3930181,1,12,26,00:12:26.443,Carry,John Stones,England,England,61.9,68.5,,0.546511,From Throw In,,,,,,,,,,,,False,62.1,68.7,0.28284271247462306,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,John Stones,England,12.0,26.0,Pass,John Stones,England,True,58.1,False,False,False
141807,3930181,1,12,26,00:12:26.989,Pass,John Stones,England,England,62.1,68.7,,1.162372,From Throw In,Declan Rice,13.483323,Ground Pass,,-1.2068174,66.9,56.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,John Stones,England,12.0,26.0,Pressure,Andraž Šporar,Slovenia,False,57.9,False,False,False
141808,3930181,1,12,27,00:12:27.728,Pressure,Andraž Šporar,Slovenia,England,52.4,25.5,,0.45577,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pass,John Stones,England,12.0,26.0,Ball Receipt*,Declan Rice,England,False,67.6,False,False,False
141809,3930181,1,12,28,00:12:28.152,Ball Receipt*,Declan Rice,England,England,66.9,56.1,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Andraž Šporar,Slovenia,12.0,27.0,Pass,Declan Rice,England,True,53.099999999999994,False,False,True
141810,3930181,1,12,28,00:12:28.152,Pass,Declan Rice,England,England,65.8,56.6,True,0.852782,From Throw In,John Stones,8.631338,Ground Pass,,2.3889697,59.5,62.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Declan Rice,England,12.0,28.0,Ball Receipt*,John Stones,England,True,54.2,False,False,False
141811,3930181,1,12,29,00:12:29.004,Ball Receipt*,John Stones,England,England,59.5,62.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Declan Rice,England,12.0,28.0,Carry,John Stones,England,True,60.5,False,False,False
141812,3930181,1,12,29,00:12:29.004,Carry,John Stones,England,England,59.5,62.5,,1.217327,From Throw In,,,,,,,,,,,,False,58.8,55.4,7.134423592694789,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,John Stones,England,12.0,29.0,Pass,John Stones,England,True,60.5,False,False,False
141813,3930181,1,12,30,00:12:30.222,Pass,John Stones,England,England,58.8,55.4,,1.731071,From Throw In,Marc Guehi,27.540878,Ground Pass,,-1.2949904,66.3,28.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,John Stones,England,12.0,29.0,Ball Receipt*,Marc Guehi,England,True,61.2,False,False,False
141814,3930181,1,12,31,00:12:31.953,Ball Receipt*,Marc Guehi,England,England,66.3,28.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,John Stones,England,12.0,30.0,Carry,Marc Guehi,England,True,53.7,False,False,False
141815,3930181,1,12,31,00:12:31.953,Carry,Marc Guehi,England,England,66.3,28.9,,0.92064,From Throw In,,,,,,,,,,,,False,67.6,25.4,3.7336309405188928,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,12.0,31.0,Pass,Marc Guehi,England,True,53.7,False,False,False
141816,3930181,1,12,32,00:12:32.874,Pass,Marc Guehi,England,England,67.6,25.4,,1.227206,From Throw In,Phil Foden,22.521101,Ground Pass,,-0.9877198,80.0,6.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Marc Guehi,England,12.0,31.0,Ball Receipt*,Phil Foden,England,True,52.400000000000006,False,False,False
141817,3930181,1,12,34,00:12:34.101,Ball Receipt*,Phil Foden,England,England,80.0,6.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,Marc Guehi,England,12.0,32.0,Carry,Phil Foden,England,True,40.0,False,False,False
141818,3930181,1,12,34,00:12:34.101,Carry,Phil Foden,England,England,80.0,6.6,True,2.99233,From Throw In,,,,,,,,,,,,False,76.6,22.0,15.77085920297306,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Phil Foden,England,12.0,34.0,Pressure,Žan Karničnik,Slovenia,False,40.0,False,False,False
141819,3930181,1,12,35,00:12:35.103,Pressure,Žan Karničnik,Slovenia,England,41.9,61.2,,1.944384,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,2,0,2,2,1,0,Carry,Phil Foden,England,12.0,34.0,Pass,Phil Foden,England,False,78.1,False,False,False
141820,3930181,1,12,37,00:12:37.093,Pass,Phil Foden,England,England,76.6,22.0,,0.7503,From Throw In,Declan Rice,13.024976,Ground Pass,,2.0756576,70.3,33.4,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Žan Karničnik,Slovenia,12.0,35.0,Ball Receipt*,Declan Rice,England,True,43.400000000000006,False,False,False
141821,3930181,1,12,37,00:12:37.843,Ball Receipt*,Declan Rice,England,England,70.3,33.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pass,Phil Foden,England,12.0,37.0,Carry,Declan Rice,England,True,49.7,False,False,False
141822,3930181,1,12,37,00:12:37.843,Carry,Declan Rice,England,England,70.3,33.4,,1.725491,From Throw In,,,,,,,,,,,,False,70.3,33.4,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Declan Rice,England,12.0,37.0,Pass,Declan Rice,England,True,49.7,False,False,False
141823,3930181,1,12,39,00:12:39.569,Pass,Declan Rice,England,England,70.3,33.4,,1.150807,From Throw In,Kyle Walker,18.221416,Ground Pass,,1.686302,68.2,51.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Declan Rice,England,12.0,37.0,Ball Receipt*,Kyle Walker,England,True,49.7,False,False,False
141824,3930181,1,12,40,00:12:40.720,Ball Receipt*,Kyle Walker,England,England,68.2,51.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Declan Rice,England,12.0,39.0,Pass,Kyle Walker,England,True,51.8,False,False,False
141825,3930181,1,12,40,00:12:40.720,Pass,Kyle Walker,England,England,68.2,51.9,,1.107999,From Throw In,John Stones,7.543209,Ground Pass,,-2.2434669,63.5,46.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kyle Walker,England,12.0,40.0,Pressure,Benjamin Šeško,Slovenia,False,51.8,False,False,False
141826,3930181,1,12,41,00:12:41.814,Pressure,Benjamin Šeško,Slovenia,England,55.4,34.4,,1.109681,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pass,Kyle Walker,England,12.0,40.0,Ball Receipt*,John Stones,England,False,64.6,False,False,False
141827,3930181,1,12,41,00:12:41.828,Ball Receipt*,John Stones,England,England,63.5,46.0,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Benjamin Šeško,Slovenia,12.0,41.0,Carry,John Stones,England,True,56.5,False,False,True
141828,3930181,1,12,41,00:12:41.828,Carry,John Stones,England,England,63.5,46.0,True,0.951629,From Throw In,,,,,,,,,,,,False,62.6,44.3,1.9235384061671363,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,John Stones,England,12.0,41.0,Pass,John Stones,England,True,56.5,False,False,False
141829,3930181,1,12,42,00:12:42.779,Pass,John Stones,England,England,62.6,44.3,True,1.713703,From Throw In,Marc Guehi,19.306475,Ground Pass,,-1.5448954,63.1,25.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,John Stones,England,12.0,41.0,Ball Receipt*,Marc Guehi,England,True,57.4,False,False,False
141830,3930181,1,12,44,00:12:44.493,Ball Receipt*,Marc Guehi,England,England,63.1,25.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,John Stones,England,12.0,42.0,Carry,Marc Guehi,England,True,56.9,False,False,False
141831,3930181,1,12,44,00:12:44.493,Carry,Marc Guehi,England,England,63.1,25.0,,4.402329,From Throw In,,,,,,,,,,,,False,62.1,22.6,2.5999999999999988,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,12.0,44.0,Pass,Marc Guehi,England,True,56.9,False,False,False
141832,3930181,1,12,48,00:12:48.895,Pass,Marc Guehi,England,England,62.1,22.6,,1.601756,From Throw In,Kieran Trippier,13.8246155,Ground Pass,,-1.3223089,65.5,9.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Marc Guehi,England,12.0,44.0,Ball Receipt*,Kieran Trippier,England,True,57.9,False,False,False
141833,3930181,1,12,50,00:12:50.497,Ball Receipt*,Kieran Trippier,England,England,65.5,9.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Marc Guehi,England,12.0,48.0,Carry,Kieran Trippier,England,True,54.5,False,False,False
141834,3930181,1,12,50,00:12:50.497,Carry,Kieran Trippier,England,England,65.5,9.2,,2.559998,From Throw In,,,,,,,,,,,,False,65.5,8.9,0.29999999999999893,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kieran Trippier,England,12.0,50.0,Pass,Kieran Trippier,England,True,54.5,False,False,False
141835,3930181,1,12,53,00:12:53.057,Pass,Kieran Trippier,England,England,65.5,8.9,,1.57279,From Throw In,Marc Guehi,18.147451,Ground Pass,,2.2429554,54.2,23.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kieran Trippier,England,12.0,50.0,Ball Receipt*,Marc Guehi,England,True,54.5,False,False,False
141836,3930181,1,12,54,00:12:54.630,Ball Receipt*,Marc Guehi,England,England,54.2,23.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kieran Trippier,England,12.0,53.0,Carry,Marc Guehi,England,True,65.8,False,False,False
141837,3930181,1,12,54,00:12:54.630,Carry,Marc Guehi,England,England,54.2,23.1,,4.799997,From Throw In,,,,,,,,,,,,False,57.7,27.5,5.622277118748238,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,12.0,54.0,Pass,Marc Guehi,England,True,65.8,False,False,False
141838,3930181,1,12,59,00:12:59.430,Pass,Marc Guehi,England,England,57.7,27.5,,1.029647,From Throw In,John Stones,18.462124,Ground Pass,,1.7395068,54.6,45.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Marc Guehi,England,12.0,54.0,Ball Receipt*,John Stones,England,True,62.3,False,False,False
141839,3930181,1,13,0,00:13:00.460,Ball Receipt*,John Stones,England,England,54.6,45.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Marc Guehi,England,12.0,59.0,Carry,John Stones,England,True,65.4,False,False,False
141840,3930181,1,13,0,00:13:00.460,Carry,John Stones,England,England,54.6,45.7,,0.879787,From Throw In,,,,,,,,,,,,False,54.6,47.2,1.5,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,John Stones,England,13.0,0.0,Pass,John Stones,England,True,65.4,False,False,False
141841,3930181,1,13,1,00:13:01.339,Pass,John Stones,England,England,54.6,47.2,,0.795443,From Throw In,Kyle Walker,17.980545,Ground Pass,,1.2947885,59.5,64.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,John Stones,England,13.0,0.0,Ball Receipt*,Kyle Walker,England,True,65.4,False,False,False
141842,3930181,1,13,2,00:13:02.135,Ball Receipt*,Kyle Walker,England,England,59.5,64.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,John Stones,England,13.0,1.0,Carry,Kyle Walker,England,True,60.5,False,False,False
141843,3930181,1,13,2,00:13:02.135,Carry,Kyle Walker,England,England,59.5,64.5,,4.0,From Throw In,,,,,,,,,,,,False,64.3,69.0,6.5795136598383905,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kyle Walker,England,13.0,2.0,Pass,Kyle Walker,England,True,60.5,False,False,False
141844,3930181,1,13,6,00:13:06.135,Pass,Kyle Walker,England,England,64.3,69.0,,0.787543,From Throw In,Conor Gallagher,10.309704,Ground Pass,,-1.4247841,65.8,58.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kyle Walker,England,13.0,2.0,Ball Receipt*,Conor Gallagher,England,True,55.7,False,False,False
141845,3930181,1,13,6,00:13:06.922,Ball Receipt*,Conor Gallagher,England,England,65.8,58.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kyle Walker,England,13.0,6.0,Carry,Conor Gallagher,England,True,54.2,False,False,False
141846,3930181,1,13,6,00:13:06.922,Carry,Conor Gallagher,England,England,65.8,58.8,,1.087235,From Throw In,,,,,,,,,,,,False,66.0,60.6,1.811077027627488,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Conor Gallagher,England,13.0,6.0,Pass,Conor Gallagher,England,True,54.2,False,False,False
141847,3930181,1,13,8,00:13:08.010,Pass,Conor Gallagher,England,England,66.0,60.6,,0.856586,From Throw In,Kyle Walker,11.5381975,Ground Pass,,2.0383198,60.8,70.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Conor Gallagher,England,13.0,6.0,Ball Receipt*,Kyle Walker,England,True,54.0,False,False,False
