event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Poland_score,Netherlands_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
110325,3938637,1,1,21,00:01:21.508,Carry,Memphis Depay,Netherlands,Netherlands,105.4,72.4,True,2.735286,From Throw In,,,,,,,,,,,,False,109.5,77.3,6.389053137985305,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Memphis Depay,Netherlands,1.0,21.0,Dribble,Memphis Depay,Netherlands,True,14.599999999999994,False,True,False
110326,3938637,1,1,24,00:01:24.243,Dribble,Memphis Depay,Netherlands,Netherlands,109.5,77.3,True,0.0,From Throw In,,,,,,,,,,,,False,,,,Incomplete,True,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Memphis Depay,Netherlands,1.0,21.0,Duel,Jakub Piotr Kiwior,Poland,False,10.5,False,True,False
110327,3938637,1,1,24,00:01:24.243,Duel,Jakub Piotr Kiwior,Poland,Netherlands,10.6,2.8,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Dribble,Memphis Depay,Netherlands,1.0,24.0,Pass,Denzel Dumfries,Netherlands,False,109.4,False,False,False
110328,3938637,1,1,34,00:01:34.206,Pass,Denzel Dumfries,Netherlands,Netherlands,108.1,80.0,,1.576951,From Throw In,Joey Veerman,22.970633,Low Pass,,-2.5765328,88.7,67.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Duel,Jakub Piotr Kiwior,Poland,1.0,24.0,Ball Receipt*,Joey Veerman,Netherlands,True,11.900000000000006,False,True,False
110329,3938637,1,1,35,00:01:35.782,Ball Receipt*,Joey Veerman,Netherlands,Netherlands,88.7,67.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Denzel Dumfries,Netherlands,1.0,34.0,Carry,Joey Veerman,Netherlands,True,31.299999999999997,False,False,False
110330,3938637,1,1,35,00:01:35.782,Carry,Joey Veerman,Netherlands,Netherlands,88.7,67.7,,0.575989,From Throw In,,,,,,,,,,,,False,88.7,67.7,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Joey Veerman,Netherlands,1.0,35.0,Pass,Joey Veerman,Netherlands,True,31.299999999999997,False,False,False
110331,3938637,1,1,36,00:01:36.358,Pass,Joey Veerman,Netherlands,Netherlands,88.7,67.7,,1.000024,From Throw In,Denzel Dumfries,14.214429,Ground Pass,,0.7704739,98.9,77.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Joey Veerman,Netherlands,1.0,35.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,31.299999999999997,False,False,False
110332,3938637,1,1,37,00:01:37.358,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,98.9,77.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Joey Veerman,Netherlands,1.0,36.0,Carry,Denzel Dumfries,Netherlands,True,21.099999999999994,False,True,False
110333,3938637,1,1,37,00:01:37.358,Carry,Denzel Dumfries,Netherlands,Netherlands,98.9,77.6,,1.276127,From Throw In,,,,,,,,,,,,False,100.8,78.2,1.9924858845171218,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,1.0,37.0,Pass,Denzel Dumfries,Netherlands,True,21.099999999999994,False,True,False
110334,3938637,1,1,38,00:01:38.635,Pass,Denzel Dumfries,Netherlands,Netherlands,100.8,78.2,,3.057017,From Throw In,Cody Mathès Gakpo,56.36896,High Pass,,-1.2737321,117.3,24.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Denzel Dumfries,Netherlands,1.0,37.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,19.200000000000003,False,True,False
110335,3938637,1,1,41,00:01:41.692,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,117.3,24.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Denzel Dumfries,Netherlands,1.0,38.0,Carry,Cody Mathès Gakpo,Netherlands,True,2.700000000000003,False,True,False
110336,3938637,1,1,41,00:01:41.692,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,117.3,24.3,,3.684446,From Throw In,,,,,,,,,,,,False,110.1,23.0,7.316419889536141,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,1.0,41.0,Shot,Cody Mathès Gakpo,Netherlands,True,2.700000000000003,False,True,False
110337,3938637,1,1,45,00:01:45.376,Shot,Cody Mathès Gakpo,Netherlands,Netherlands,110.1,23.0,,0.069986,From Throw In,,,,,,,,Saved,0.010196376,Right Foot,Normal,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Cody Mathès Gakpo,Netherlands,1.0,41.0,Block,Przemysław Frankowski,Poland,False,9.900000000000006,False,True,False
110338,3938637,1,1,45,00:01:45.446,Block,Przemysław Frankowski,Poland,Netherlands,9.4,56.2,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Shot,Cody Mathès Gakpo,Netherlands,1.0,45.0,Goal Keeper,Wojciech Szczęsny,Poland,True,110.6,False,False,False
110339,3938637,1,1,46,00:01:46.063,Goal Keeper,Wojciech Szczęsny,Poland,Netherlands,0.8,42.8,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Block,Przemysław Frankowski,Poland,1.0,45.0,Pass,Joey Veerman,Netherlands,False,119.2,False,False,False
110340,3938637,1,2,14,00:02:14.645,Pass,Joey Veerman,Netherlands,Netherlands,120.0,0.1,,1.231468,From Corner,,38.881485,High Pass,Incomplete,1.7283342,113.9,38.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Goal Keeper,Wojciech Szczęsny,Poland,1.0,46.0,Clearance,Adam Buksa,Poland,False,0.0,False,True,False
110341,3938637,1,2,15,00:02:15.877,Clearance,Adam Buksa,Poland,Netherlands,6.2,41.6,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Joey Veerman,Netherlands,2.0,14.0,Pass,Tijjani Reijnders,Netherlands,False,113.8,False,False,False
110342,3938637,1,2,20,00:02:20.521,Pass,Tijjani Reijnders,Netherlands,Netherlands,69.5,9.6,,2.380227,From Corner,Jerdy Schouten,29.83756,Ground Pass,,1.8352847,61.7,38.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Clearance,Adam Buksa,Poland,2.0,15.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,50.5,False,False,False
110343,3938637,1,2,22,00:02:22.901,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,61.7,38.4,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Tijjani Reijnders,Netherlands,2.0,20.0,Carry,Jerdy Schouten,Netherlands,True,58.3,False,False,False
110344,3938637,1,2,22,00:02:22.901,Carry,Jerdy Schouten,Netherlands,Netherlands,61.7,38.4,,0.977498,From Corner,,,,,,,,,,,,False,59.7,44.6,6.514598989960935,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,2.0,22.0,Pass,Jerdy Schouten,Netherlands,True,58.3,False,False,False
110345,3938637,1,2,23,00:02:23.879,Pass,Jerdy Schouten,Netherlands,Netherlands,59.7,44.6,,0.978305,From Corner,Xavi Simons,12.293088,Ground Pass,,1.9543239,55.1,56.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jerdy Schouten,Netherlands,2.0,22.0,Ball Receipt*,Xavi Simons,Netherlands,True,60.3,False,False,False
110346,3938637,1,2,24,00:02:24.857,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,55.1,56.0,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jerdy Schouten,Netherlands,2.0,23.0,Carry,Xavi Simons,Netherlands,True,64.9,False,False,False
110347,3938637,1,2,24,00:02:24.857,Carry,Xavi Simons,Netherlands,Netherlands,55.1,56.0,,0.595298,From Corner,,,,,,,,,,,,False,51.4,56.2,3.705401462729784,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Xavi Simons,Netherlands,2.0,24.0,Pass,Xavi Simons,Netherlands,True,64.9,False,False,False
110348,3938637,1,2,25,00:02:25.452,Pass,Xavi Simons,Netherlands,Netherlands,51.4,56.2,,2.67664,From Corner,Bart Verbruggen,32.603832,Ground Pass,,-2.7314653,21.5,43.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Xavi Simons,Netherlands,2.0,24.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,68.6,False,False,False
110349,3938637,1,2,28,00:02:28.129,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,21.5,43.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Pass,Xavi Simons,Netherlands,2.0,25.0,Carry,Bart Verbruggen,Netherlands,True,98.5,False,False,False
110350,3938637,1,2,28,00:02:28.129,Carry,Bart Verbruggen,Netherlands,Netherlands,21.5,43.2,,3.340867,From Corner,,,,,,,,,,,,False,24.8,45.7,4.1400483088968905,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,2.0,28.0,Pass,Bart Verbruggen,Netherlands,True,98.5,False,False,False
110351,3938637,1,2,31,00:02:31.470,Pass,Bart Verbruggen,Netherlands,Netherlands,24.8,45.7,,2.601865,From Corner,Cody Mathès Gakpo,65.2148,High Pass,Incomplete,-0.09829544,89.7,39.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Carry,Bart Verbruggen,Netherlands,2.0,28.0,Pressure,Cody Mathès Gakpo,Netherlands,True,95.2,False,False,False
110352,3938637,1,2,33,00:02:33.889,Pressure,Cody Mathès Gakpo,Netherlands,Netherlands,87.3,36.6,,0.203818,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Bart Verbruggen,Netherlands,2.0,31.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,32.7,False,False,False
110353,3938637,1,2,34,00:02:34.072,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,88.6,37.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Cody Mathès Gakpo,Netherlands,2.0,33.0,Clearance,Jan Bednarek,Poland,False,31.400000000000006,False,False,True
110354,3938637,1,2,34,00:02:34.072,Clearance,Jan Bednarek,Poland,Netherlands,30.4,40.8,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,2.0,34.0,Pass,Bartosz Salamon,Poland,True,89.6,False,False,False
110355,3938637,1,2,35,00:02:35.812,Pass,Bartosz Salamon,Poland,Netherlands,29.3,43.1,,2.796049,From Corner,Jakub Piotr Kiwior,21.246176,High Pass,,-1.174557,37.5,23.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Clearance,Jan Bednarek,Poland,2.0,34.0,Ball Receipt*,Jakub Piotr Kiwior,Poland,True,90.7,False,False,False
110356,3938637,1,2,38,00:02:38.608,Ball Receipt*,Jakub Piotr Kiwior,Poland,Netherlands,37.5,23.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Bartosz Salamon,Poland,2.0,35.0,Carry,Jakub Piotr Kiwior,Poland,True,82.5,False,False,False
110357,3938637,1,2,38,00:02:38.608,Carry,Jakub Piotr Kiwior,Poland,Netherlands,37.5,23.5,,0.040482,From Corner,,,,,,,,,,,,False,37.5,23.5,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jakub Piotr Kiwior,Poland,2.0,38.0,Pass,Jakub Piotr Kiwior,Poland,True,82.5,False,False,False
110358,3938637,1,2,38,00:02:38.648,Pass,Jakub Piotr Kiwior,Poland,Netherlands,37.5,23.5,,1.93868,From Corner,,37.406418,Low Pass,Incomplete,-0.360648,72.5,10.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jakub Piotr Kiwior,Poland,2.0,38.0,Ball Recovery,Stefan de Vrij,Netherlands,False,82.5,False,False,False
110359,3938637,1,2,40,00:02:40.587,Ball Recovery,Stefan de Vrij,Netherlands,Netherlands,47.6,69.8,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Jakub Piotr Kiwior,Poland,2.0,38.0,Carry,Stefan de Vrij,Netherlands,True,72.4,False,False,False
110360,3938637,1,2,40,00:02:40.587,Carry,Stefan de Vrij,Netherlands,Netherlands,47.6,69.8,,1.747575,From Corner,,,,,,,,,,,,False,37.6,72.3,10.307764064044152,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Stefan de Vrij,Netherlands,2.0,40.0,Pass,Stefan de Vrij,Netherlands,True,72.4,False,False,False
110361,3938637,1,2,42,00:02:42.334,Pass,Stefan de Vrij,Netherlands,Netherlands,37.6,72.3,,2.073717,From Corner,Bart Verbruggen,29.397278,Ground Pass,,-2.4477255,15.0,53.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Stefan de Vrij,Netherlands,2.0,40.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,82.4,False,False,False
110362,3938637,1,2,44,00:02:44.408,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,15.0,53.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Pass,Stefan de Vrij,Netherlands,2.0,42.0,Carry,Bart Verbruggen,Netherlands,True,105.0,False,False,False
110363,3938637,1,2,44,00:02:44.408,Carry,Bart Verbruggen,Netherlands,Netherlands,15.0,53.5,,16.428844,From Corner,,,,,,,,,,,,False,28.6,57.9,14.294054708164511,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,2.0,44.0,Pass,Bart Verbruggen,Netherlands,True,105.0,False,False,False
110364,3938637,1,3,0,00:03:00.837,Pass,Bart Verbruggen,Netherlands,Netherlands,28.6,57.9,,3.665964,From Corner,Cody Mathès Gakpo,77.12101,High Pass,,-0.6668432,89.2,10.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Carry,Bart Verbruggen,Netherlands,2.0,44.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,91.4,False,False,False
110365,3938637,1,3,4,00:03:04.503,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,89.2,10.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Bart Verbruggen,Netherlands,3.0,0.0,Carry,Cody Mathès Gakpo,Netherlands,True,30.799999999999997,False,False,False
110366,3938637,1,3,4,00:03:04.503,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,89.2,10.2,True,3.678645,From Corner,,,,,,,,,,,,False,91.4,14.5,4.830113870293331,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,3.0,4.0,Pressure,Jan Bednarek,Poland,False,30.799999999999997,False,False,False
110367,3938637,1,3,7,00:03:07.547,Pressure,Jan Bednarek,Poland,Netherlands,28.1,73.8,,0.574056,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Cody Mathès Gakpo,Netherlands,3.0,4.0,Pass,Cody Mathès Gakpo,Netherlands,False,91.9,False,False,False
110368,3938637,1,3,8,00:03:08.182,Pass,Cody Mathès Gakpo,Netherlands,Netherlands,91.4,14.5,,1.100165,From Corner,Memphis Depay,15.516766,Ground Pass,,1.44804,93.3,29.9,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Jan Bednarek,Poland,3.0,7.0,Ball Receipt*,Memphis Depay,Netherlands,True,28.599999999999994,False,False,True
110369,3938637,1,3,9,00:03:09.282,Ball Receipt*,Memphis Depay,Netherlands,Netherlands,93.3,29.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Cody Mathès Gakpo,Netherlands,3.0,8.0,Carry,Memphis Depay,Netherlands,True,26.700000000000003,False,False,False
110370,3938637,1,3,9,00:03:09.282,Carry,Memphis Depay,Netherlands,Netherlands,93.3,29.9,,0.435797,From Corner,,,,,,,,,,,,False,93.3,29.9,0.0,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Memphis Depay,Netherlands,3.0,9.0,Pass,Memphis Depay,Netherlands,True,26.700000000000003,False,False,False
110371,3938637,1,3,9,00:03:09.718,Pass,Memphis Depay,Netherlands,Netherlands,93.3,29.9,,0.750802,From Corner,Cody Mathès Gakpo,12.912397,Ground Pass,,-0.13203976,106.1,28.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Memphis Depay,Netherlands,3.0,9.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,26.700000000000003,False,False,False
110372,3938637,1,3,10,00:03:10.468,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,106.1,28.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Memphis Depay,Netherlands,3.0,9.0,Carry,Cody Mathès Gakpo,Netherlands,True,13.900000000000006,False,True,False
110373,3938637,1,3,10,00:03:10.468,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,106.1,28.2,,0.151377,From Corner,,,,,,,,,,,,False,106.1,28.2,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,3.0,10.0,Miscontrol,Cody Mathès Gakpo,Netherlands,True,13.900000000000006,False,True,False
110374,3938637,1,3,10,00:03:10.620,Miscontrol,Cody Mathès Gakpo,Netherlands,Netherlands,106.1,28.2,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Cody Mathès Gakpo,Netherlands,3.0,10.0,Ball Recovery,Przemysław Frankowski,Poland,False,13.900000000000006,False,True,False
110375,3938637,1,3,11,00:03:11.604,Ball Recovery,Przemysław Frankowski,Poland,Netherlands,14.0,46.9,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Miscontrol,Cody Mathès Gakpo,Netherlands,3.0,10.0,Carry,Przemysław Frankowski,Poland,True,106.0,False,False,False
110376,3938637,1,3,11,00:03:11.604,Carry,Przemysław Frankowski,Poland,Netherlands,14.0,46.9,,0.908286,From Corner,,,,,,,,,,,,False,13.9,39.1,7.800640999302554,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Przemysław Frankowski,Poland,3.0,11.0,Pass,Przemysław Frankowski,Poland,True,106.0,False,False,False
110377,3938637,1,3,12,00:03:12.512,Pass,Przemysław Frankowski,Poland,Netherlands,13.9,39.1,,1.269966,From Corner,Wojciech Szczęsny,10.080674,Ground Pass,,2.951979,4.0,41.0,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Przemysław Frankowski,Poland,3.0,11.0,Pressure,Memphis Depay,Netherlands,False,106.1,False,False,False
110378,3938637,1,3,13,00:03:13.506,Pressure,Memphis Depay,Netherlands,Netherlands,109.7,37.9,,1.481725,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Przemysław Frankowski,Poland,3.0,12.0,Ball Receipt*,Wojciech Szczęsny,Poland,False,10.299999999999997,False,True,False
110379,3938637,1,3,13,00:03:13.782,Ball Receipt*,Wojciech Szczęsny,Poland,Netherlands,4.0,41.0,True,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Memphis Depay,Netherlands,3.0,13.0,Carry,Wojciech Szczęsny,Poland,True,116.0,False,False,True
110380,3938637,1,3,13,00:03:13.782,Carry,Wojciech Szczęsny,Poland,Netherlands,4.0,41.0,True,1.129861,From Corner,,,,,,,,,,,,False,3.9,42.0,1.004987562112089,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Wojciech Szczęsny,Poland,3.0,13.0,Pass,Wojciech Szczęsny,Poland,True,116.0,False,False,False
110381,3938637,1,3,14,00:03:14.912,Pass,Wojciech Szczęsny,Poland,Netherlands,3.9,42.0,True,3.193998,From Corner,Adam Buksa,60.028828,High Pass,Incomplete,0.55241895,55.0,73.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Carry,Wojciech Szczęsny,Poland,3.0,13.0,Ball Receipt*,Adam Buksa,Poland,True,116.1,False,False,False
110382,3938637,1,3,18,00:03:18.106,Ball Receipt*,Adam Buksa,Poland,Netherlands,53.9,73.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Wojciech Szczęsny,Poland,3.0,14.0,Duel,Adam Buksa,Poland,True,66.1,False,False,False
110383,3938637,1,3,18,00:03:18.106,Duel,Adam Buksa,Poland,Netherlands,55.0,73.5,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Adam Buksa,Poland,3.0,18.0,Pass,Virgil van Dijk,Netherlands,False,65.0,False,False,False
110384,3938637,1,3,18,00:03:18.106,Pass,Virgil van Dijk,Netherlands,Netherlands,65.1,6.6,True,1.30699,From Corner,Tijjani Reijnders,15.24336,Low Pass,,0.33419806,79.5,11.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Duel,Adam Buksa,Poland,3.0,18.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,54.900000000000006,False,False,False
110385,3938637,1,3,19,00:03:19.413,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,79.5,11.6,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Virgil van Dijk,Netherlands,3.0,18.0,Carry,Tijjani Reijnders,Netherlands,True,40.5,False,False,False
110386,3938637,1,3,19,00:03:19.413,Carry,Tijjani Reijnders,Netherlands,Netherlands,79.5,11.6,,0.159999,From Corner,,,,,,,,,,,,False,80.1,12.0,0.7211102550927934,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,3.0,19.0,Pass,Tijjani Reijnders,Netherlands,True,40.5,False,False,False
110387,3938637,1,3,19,00:03:19.573,Pass,Tijjani Reijnders,Netherlands,Netherlands,80.1,12.0,,0.114087,From Corner,Joey Veerman,0.92195445,Low Pass,Incomplete,-2.9229238,79.2,11.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Tijjani Reijnders,Netherlands,3.0,19.0,Ball Receipt*,Joey Veerman,Netherlands,True,39.900000000000006,False,False,False
110388,3938637,1,3,19,00:03:19.687,Ball Receipt*,Joey Veerman,Netherlands,Netherlands,74.7,9.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Tijjani Reijnders,Netherlands,3.0,19.0,Block,Sebastian Szymański,Poland,False,45.3,False,False,False
110389,3938637,1,3,19,00:03:19.687,Block,Sebastian Szymański,Poland,Netherlands,40.9,68.3,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Joey Veerman,Netherlands,3.0,19.0,Pressure,Joey Veerman,Netherlands,False,79.1,False,False,False
