event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Germany_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
30759,3942226,1,0,46,00:00:46.736,Carry,Nicholas Williams Arthuer,Spain,Spain,82.0,15.1,,3.876738,Regular Play,,,,,,,,,,,,False,97.3,13.3,15.405518491761319,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,4,0,0,9,1,1,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,0.0,46.0,Pass,Nicholas Williams Arthuer,Spain,True,38.0,False,False,False
30760,3942226,1,0,50,00:00:50.613,Pass,Nicholas Williams Arthuer,Spain,Spain,97.3,13.3,,1.149635,Regular Play,Álvaro Borja Morata Martín,24.023531,Ground Pass,,1.0810839,108.6,34.5,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,4,0,0,9,1,1,0,Carry,Nicholas Williams Arthuer,Spain,0.0,46.0,Pressure,Jonathan Tah,Germany,False,22.700000000000003,False,True,False
30761,3942226,1,0,51,00:00:51.401,Pressure,Jonathan Tah,Germany,Spain,10.7,41.2,,0.773862,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,1,0,10,2,0,0,Pass,Nicholas Williams Arthuer,Spain,0.0,50.0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,False,109.3,False,False,False
30762,3942226,1,0,51,00:00:51.763,Ball Receipt*,Álvaro Borja Morata Martín,Spain,Spain,108.6,34.5,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,4,0,0,9,1,1,0,Pressure,Jonathan Tah,Germany,0.0,51.0,Pass,Álvaro Borja Morata Martín,Spain,True,11.400000000000006,False,True,True
30763,3942226,1,0,51,00:00:51.763,Pass,Álvaro Borja Morata Martín,Spain,Spain,107.6,34.5,True,1.202933,Regular Play,Pedro González López,8.01561,Ground Pass,,2.4356728,101.5,39.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,4,0,0,9,1,1,0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,0.0,51.0,Pressure,Toni Kroos,Germany,False,12.400000000000006,False,True,False
30764,3942226,1,0,52,00:00:52.605,Pressure,Toni Kroos,Germany,Spain,15.6,42.3,,0.404818,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,3,1,0,10,2,0,0,Pass,Álvaro Borja Morata Martín,Spain,0.0,51.0,Ball Receipt*,Pedro González López,Spain,False,104.4,False,False,False
30765,3942226,1,0,52,00:00:52.908,Ball Receipt*,Pedro González López,Spain,Spain,101.5,39.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,4,0,0,9,1,0,0,Pressure,Toni Kroos,Germany,0.0,52.0,Shot,Pedro González López,Spain,True,18.5,False,True,True
30766,3942226,1,0,52,00:00:52.908,Shot,Pedro González López,Spain,Spain,101.5,39.7,True,0.554654,Regular Play,,,,,,,,Saved,0.11743693,Left Foot,Normal,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,4,0,0,9,1,0,0,Ball Receipt*,Pedro González López,Spain,0.0,52.0,Goal Keeper,Manuel Neuer,Germany,False,18.5,False,True,False
30767,3942226,1,0,53,00:00:53.462,Goal Keeper,Manuel Neuer,Germany,Spain,1.5,39.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,1,0,10,2,0,0,Shot,Pedro González López,Spain,0.0,52.0,Pass,Manuel Neuer,Germany,True,118.5,False,False,False
30768,3942226,1,1,0,00:01:00.775,Pass,Manuel Neuer,Germany,Germany,9.5,45.6,,4.945188,From Keeper,,49.719715,Low Pass,Injury Clearance,0.6153395,50.1,74.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,1,0,10,2,0,0,Goal Keeper,Manuel Neuer,Germany,0.0,53.0,Foul Committed,Leroy Sané,Germany,True,110.5,False,False,False
30769,3942226,1,1,11,00:01:11.711,Foul Committed,Leroy Sané,Germany,Germany,51.5,74.1,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Pass,Manuel Neuer,Germany,1.0,0.0,Foul Won,Marc Cucurella Saseta,Spain,False,68.5,False,False,False
30770,3942226,1,1,11,00:01:11.711,Foul Won,Marc Cucurella Saseta,Spain,Germany,68.6,6.0,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,4,0,0,9,1,0,0,Foul Committed,Leroy Sané,Germany,1.0,11.0,Injury Stoppage,Marc Cucurella Saseta,Spain,True,51.400000000000006,False,False,False
30771,3942226,1,1,14,00:01:14.160,Injury Stoppage,Marc Cucurella Saseta,Spain,Germany,,,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,4,0,0,9,1,0,0,Foul Won,Marc Cucurella Saseta,Spain,1.0,11.0,Pass,Aymeric Laporte,Spain,True,,False,,False
30772,3942226,1,2,27,00:02:27.286,Pass,Aymeric Laporte,Spain,Spain,63.4,14.1,,1.275958,From Free Kick,Marc Cucurella Saseta,9.590099,Ground Pass,,-0.88139844,69.5,6.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,4,0,0,9,1,0,0,Injury Stoppage,Marc Cucurella Saseta,Spain,1.0,14.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,56.6,False,False,False
30773,3942226,1,2,28,00:02:28.562,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,69.5,6.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,4,0,0,9,1,0,0,Pass,Aymeric Laporte,Spain,2.0,27.0,Carry,Marc Cucurella Saseta,Spain,True,50.5,False,False,False
30774,3942226,1,2,28,00:02:28.562,Carry,Marc Cucurella Saseta,Spain,Spain,69.5,6.7,,0.505176,From Free Kick,,,,,,,,,,,,False,69.5,6.7,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,4,0,0,9,1,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,2.0,28.0,Pass,Marc Cucurella Saseta,Spain,True,50.5,False,False,False
30775,3942226,1,2,29,00:02:29.067,Pass,Marc Cucurella Saseta,Spain,Spain,69.5,6.7,,0.948917,From Free Kick,Aymeric Laporte,10.423532,Ground Pass,,2.4308853,61.6,13.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,4,0,0,9,1,0,0,Carry,Marc Cucurella Saseta,Spain,2.0,28.0,Ball Receipt*,Aymeric Laporte,Spain,True,50.5,False,False,False
30776,3942226,1,2,30,00:02:30.016,Ball Receipt*,Aymeric Laporte,Spain,Spain,61.6,13.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,4,0,0,9,1,0,0,Pass,Marc Cucurella Saseta,Spain,2.0,29.0,Carry,Aymeric Laporte,Spain,True,58.4,False,False,False
30777,3942226,1,2,30,00:02:30.016,Carry,Aymeric Laporte,Spain,Spain,61.6,13.5,True,1.006117,From Free Kick,,,,,,,,,,,,False,61.0,14.1,0.8485281374238578,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,4,0,0,9,1,0,0,Ball Receipt*,Aymeric Laporte,Spain,2.0,30.0,Pressure,Leroy Sané,Germany,False,58.4,False,False,False
30778,3942226,1,2,30,00:02:30.650,Pressure,Leroy Sané,Germany,Spain,54.7,69.1,,0.567632,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Carry,Aymeric Laporte,Spain,2.0,30.0,Pass,Aymeric Laporte,Spain,False,65.3,False,False,False
30779,3942226,1,2,31,00:02:31.022,Pass,Aymeric Laporte,Spain,Spain,61.0,14.1,True,0.721667,From Free Kick,Fabián Ruiz Peña,11.649893,Ground Pass,,1.3633001,63.4,25.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,4,0,0,9,1,0,0,Pressure,Leroy Sané,Germany,2.0,30.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,59.0,False,False,True
30780,3942226,1,2,31,00:02:31.744,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,63.4,25.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,4,0,0,9,1,2,0,Pass,Aymeric Laporte,Spain,2.0,31.0,Carry,Fabián Ruiz Peña,Spain,True,56.6,False,False,False
30781,3942226,1,2,31,00:02:31.744,Carry,Fabián Ruiz Peña,Spain,Spain,63.4,25.5,,0.077716,From Free Kick,,,,,,,,,,,,False,64.2,23.7,1.9697715603592232,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,4,0,0,9,1,2,0,Ball Receipt*,Fabián Ruiz Peña,Spain,2.0,31.0,Pass,Fabián Ruiz Peña,Spain,True,56.6,False,False,False
30782,3942226,1,2,31,00:02:31.821,Pass,Fabián Ruiz Peña,Spain,Spain,64.2,23.7,,1.480074,From Free Kick,Marc Cucurella Saseta,26.89275,Low Pass,Out,-1.0188978,78.3,0.8,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,4,0,0,9,1,2,0,Carry,Fabián Ruiz Peña,Spain,2.0,31.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,55.8,False,False,False
30783,3942226,1,2,33,00:02:33.301,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,73.9,5.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,4,0,0,9,1,0,0,Pass,Fabián Ruiz Peña,Spain,2.0,31.0,Pass,Joshua Kimmich,Germany,False,46.099999999999994,False,False,False
30784,3942226,1,2,51,00:02:51.205,Pass,Joshua Kimmich,Germany,Germany,49.3,80.0,,1.484186,From Throw In,Kai Havertz,17.813759,High Pass,,-0.35548553,66.0,73.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,1,0,10,2,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,2.0,33.0,Ball Receipt*,Kai Havertz,Germany,True,70.7,False,False,False
30785,3942226,1,2,52,00:02:52.689,Ball Receipt*,Kai Havertz,Germany,Germany,66.0,73.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,3,1,0,10,2,2,0,Pass,Joshua Kimmich,Germany,2.0,51.0,Duel,Aymeric Laporte,Spain,False,54.0,False,False,False
30786,3942226,1,2,52,00:02:52.727,Duel,Aymeric Laporte,Spain,Germany,54.1,6.3,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,4,0,0,9,1,0,0,Ball Receipt*,Kai Havertz,Germany,2.0,52.0,Pass,Kai Havertz,Germany,False,65.9,False,False,False
30787,3942226,1,2,52,00:02:52.727,Pass,Kai Havertz,Germany,Germany,66.0,73.8,True,0.979525,From Throw In,İlkay Gündoğan,9.541489,High Pass,,-0.9944211,71.2,65.8,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,3,1,0,10,2,2,0,Duel,Aymeric Laporte,Spain,2.0,52.0,Ball Receipt*,İlkay Gündoğan,Germany,True,54.0,False,False,False
30788,3942226,1,2,53,00:02:53.706,Ball Receipt*,İlkay Gündoğan,Germany,Germany,71.2,65.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,3,1,0,10,2,1,0,Pass,Kai Havertz,Germany,2.0,52.0,Carry,İlkay Gündoğan,Germany,True,48.8,False,False,False
30789,3942226,1,2,53,00:02:53.706,Carry,İlkay Gündoğan,Germany,Germany,71.2,65.8,,0.188106,From Throw In,,,,,,,,,,,,False,71.2,65.0,0.7999999999999972,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,3,1,0,10,2,1,0,Ball Receipt*,İlkay Gündoğan,Germany,2.0,53.0,Pass,İlkay Gündoğan,Germany,True,48.8,False,False,False
30790,3942226,1,2,53,00:02:53.894,Pass,İlkay Gündoğan,Germany,Germany,71.2,65.0,,0.430793,From Throw In,Leroy Sané,7.4027023,Low Pass,,0.67052156,77.0,69.6,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,3,1,0,10,2,1,0,Carry,İlkay Gündoğan,Germany,2.0,53.0,Ball Receipt*,Leroy Sané,Germany,True,48.8,False,False,False
30791,3942226,1,2,54,00:02:54.325,Ball Receipt*,Leroy Sané,Germany,Germany,77.0,69.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Pass,İlkay Gündoğan,Germany,2.0,53.0,Carry,Leroy Sané,Germany,True,43.0,False,False,False
30792,3942226,1,2,54,00:02:54.325,Carry,Leroy Sané,Germany,Germany,77.0,69.6,,0.776847,From Throw In,,,,,,,,,,,,False,82.4,69.0,5.433231082882455,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Ball Receipt*,Leroy Sané,Germany,2.0,54.0,Miscontrol,Leroy Sané,Germany,True,43.0,False,False,False
30793,3942226,1,2,55,00:02:55.102,Miscontrol,Leroy Sané,Germany,Germany,82.4,69.0,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Carry,Leroy Sané,Germany,2.0,54.0,Ball Recovery,Robin Aime Robert Le Normand,Spain,False,37.599999999999994,False,False,False
30794,3942226,1,2,55,00:02:55.519,Ball Recovery,Robin Aime Robert Le Normand,Spain,Germany,35.5,14.0,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,4,0,0,9,1,0,0,Miscontrol,Leroy Sané,Germany,2.0,55.0,Carry,Robin Aime Robert Le Normand,Spain,True,84.5,False,False,False
30795,3942226,1,2,55,00:02:55.519,Carry,Robin Aime Robert Le Normand,Spain,Germany,35.5,14.0,True,2.827592,From Throw In,,,,,,,,,,,,False,21.3,13.7,14.203168660548954,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,4,0,0,9,1,0,0,Ball Recovery,Robin Aime Robert Le Normand,Spain,2.0,55.0,Pressure,Leroy Sané,Germany,False,84.5,False,False,False
30796,3942226,1,2,55,00:02:55.797,Pressure,Leroy Sané,Germany,Germany,82.9,67.4,,2.757426,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Carry,Robin Aime Robert Le Normand,Spain,2.0,55.0,Pass,Robin Aime Robert Le Normand,Spain,False,37.099999999999994,False,False,False
30797,3942226,1,2,58,00:02:58.346,Pass,Robin Aime Robert Le Normand,Spain,Germany,21.3,13.7,True,0.73188,From Throw In,,13.200378,Ground Pass,Out,-1.3570575,24.1,0.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,4,0,0,9,1,0,0,Pressure,Leroy Sané,Germany,2.0,55.0,Pass,Joshua Kimmich,Germany,False,98.7,False,False,False
30798,3942226,1,3,15,00:03:15.127,Pass,Joshua Kimmich,Germany,Germany,92.0,80.0,,1.087337,From Throw In,Leroy Sané,14.373587,Low Pass,,-0.37017083,105.4,74.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,1,0,10,2,0,0,Pass,Robin Aime Robert Le Normand,Spain,2.0,58.0,Ball Receipt*,Leroy Sané,Germany,True,28.0,False,False,False
30799,3942226,1,3,16,00:03:16.215,Ball Receipt*,Leroy Sané,Germany,Germany,105.4,74.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Pass,Joshua Kimmich,Germany,3.0,15.0,Carry,Leroy Sané,Germany,True,14.599999999999994,False,True,False
30800,3942226,1,3,16,00:03:16.215,Carry,Leroy Sané,Germany,Germany,105.4,74.8,,0.056383,From Throw In,,,,,,,,,,,,False,104.9,74.1,0.860232526704265,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Ball Receipt*,Leroy Sané,Germany,3.0,16.0,Pass,Leroy Sané,Germany,True,14.599999999999994,False,True,False
30801,3942226,1,3,16,00:03:16.271,Pass,Leroy Sané,Germany,Germany,104.9,74.1,,1.134966,From Throw In,Joshua Kimmich,7.874643,Low Pass,,2.8318896,97.4,76.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Carry,Leroy Sané,Germany,3.0,16.0,Ball Receipt*,Joshua Kimmich,Germany,True,15.099999999999994,False,True,False
30802,3942226,1,3,17,00:03:17.406,Ball Receipt*,Joshua Kimmich,Germany,Germany,97.4,76.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,1,0,10,2,0,0,Pass,Leroy Sané,Germany,3.0,16.0,Carry,Joshua Kimmich,Germany,True,22.599999999999994,False,True,False
30803,3942226,1,3,17,00:03:17.406,Carry,Joshua Kimmich,Germany,Germany,97.4,76.5,,0.271349,From Throw In,,,,,,,,,,,,False,97.4,76.3,0.20000000000000284,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,1,0,10,2,0,0,Ball Receipt*,Joshua Kimmich,Germany,3.0,17.0,Pass,Joshua Kimmich,Germany,True,22.599999999999994,False,True,False
30804,3942226,1,3,17,00:03:17.677,Pass,Joshua Kimmich,Germany,Germany,97.4,76.3,,0.721821,From Throw In,Leroy Sané,7.0035706,Ground Pass,,-1.3986055,98.6,69.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,1,0,10,2,0,0,Carry,Joshua Kimmich,Germany,3.0,17.0,Pressure,Marc Cucurella Saseta,Spain,False,22.599999999999994,False,True,False
30805,3942226,1,3,18,00:03:18.158,Pressure,Marc Cucurella Saseta,Spain,Germany,19.7,13.3,,0.482808,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,4,0,0,9,1,0,0,Pass,Joshua Kimmich,Germany,3.0,17.0,Ball Receipt*,Leroy Sané,Germany,False,100.3,False,False,False
30806,3942226,1,3,18,00:03:18.399,Ball Receipt*,Leroy Sané,Germany,Germany,98.6,69.4,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Pressure,Marc Cucurella Saseta,Spain,3.0,18.0,Carry,Leroy Sané,Germany,True,21.400000000000006,False,True,True
30807,3942226,1,3,18,00:03:18.399,Carry,Leroy Sané,Germany,Germany,98.6,69.4,True,0.548684,From Throw In,,,,,,,,,,,,False,99.0,66.9,2.5317977802344336,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Ball Receipt*,Leroy Sané,Germany,3.0,18.0,Pressure,Fabián Ruiz Peña,Spain,False,21.400000000000006,False,True,False
30808,3942226,1,3,18,00:03:18.513,Pressure,Fabián Ruiz Peña,Spain,Germany,23.7,9.9,,0.600599,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,4,0,0,9,1,2,0,Carry,Leroy Sané,Germany,3.0,18.0,Pass,Leroy Sané,Germany,False,96.3,False,False,False
30809,3942226,1,3,18,00:03:18.948,Pass,Leroy Sané,Germany,Germany,99.0,66.9,True,1.203009,From Throw In,Emre Can,8.005623,Ground Pass,Incomplete,-2.6891177,91.8,63.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,1,0,10,2,0,0,Pressure,Fabián Ruiz Peña,Spain,3.0,18.0,Ball Receipt*,Emre Can,Germany,True,21.0,False,True,True
30810,3942226,1,3,20,00:03:20.151,Ball Receipt*,Emre Can,Germany,Germany,88.0,64.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,3,1,0,10,2,1,0,Pass,Leroy Sané,Germany,3.0,18.0,Ball Recovery,Rodrigo Hernández Cascante,Spain,False,32.0,False,False,False
30811,3942226,1,3,20,00:03:20.151,Ball Recovery,Rodrigo Hernández Cascante,Spain,Spain,28.3,16.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,4,0,0,9,1,1,0,Ball Receipt*,Emre Can,Germany,3.0,20.0,Carry,Rodrigo Hernández Cascante,Spain,True,91.7,False,False,False
30812,3942226,1,3,20,00:03:20.151,Carry,Rodrigo Hernández Cascante,Spain,Spain,28.3,16.7,,0.680876,Regular Play,,,,,,,,,,,,False,30.9,15.3,2.9529646120466775,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,4,0,0,9,1,1,0,Ball Recovery,Rodrigo Hernández Cascante,Spain,3.0,20.0,Pass,Rodrigo Hernández Cascante,Spain,True,91.7,False,False,False
30813,3942226,1,3,20,00:03:20.832,Pass,Rodrigo Hernández Cascante,Spain,Spain,30.9,15.3,,0.464518,Regular Play,Pedro González López,6.3245554,Ground Pass,,0.6055447,36.1,18.9,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,4,0,0,9,1,1,0,Carry,Rodrigo Hernández Cascante,Spain,3.0,20.0,Pressure,Toni Kroos,Germany,False,89.1,False,False,False
30814,3942226,1,3,21,00:03:21.053,Pressure,Toni Kroos,Germany,Spain,79.9,62.0,,0.680666,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,3,1,0,10,2,0,0,Pass,Rodrigo Hernández Cascante,Spain,3.0,20.0,Ball Receipt*,Pedro González López,Spain,False,40.099999999999994,False,False,False
30815,3942226,1,3,21,00:03:21.296,Ball Receipt*,Pedro González López,Spain,Spain,36.1,18.9,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,4,0,0,9,1,0,0,Pressure,Toni Kroos,Germany,3.0,21.0,Carry,Pedro González López,Spain,True,83.9,False,False,True
30816,3942226,1,3,21,00:03:21.296,Carry,Pedro González López,Spain,Spain,36.1,18.9,True,0.321166,Regular Play,,,,,,,,,,,,False,35.3,19.3,0.8944271909999206,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,4,0,0,9,1,0,0,Ball Receipt*,Pedro González López,Spain,3.0,21.0,Foul Committed,Toni Kroos,Germany,False,83.9,False,False,False
30817,3942226,1,3,21,00:03:21.618,Foul Committed,Toni Kroos,Germany,Spain,84.8,60.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,3,1,0,10,2,0,0,Carry,Pedro González López,Spain,3.0,21.0,Foul Won,Pedro González López,Spain,False,35.2,False,False,False
30818,3942226,1,3,21,00:03:21.618,Foul Won,Pedro González López,Spain,Spain,35.3,19.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,4,0,0,9,1,0,0,Foul Committed,Toni Kroos,Germany,3.0,21.0,Injury Stoppage,Pedro González López,Spain,True,84.7,False,False,False
30819,3942226,1,3,26,00:03:26.308,Injury Stoppage,Pedro González López,Spain,Spain,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,4,0,0,9,1,0,0,Foul Won,Pedro González López,Spain,3.0,21.0,Injury Stoppage,Manuel Neuer,Germany,False,,False,,False
30820,3942226,1,4,10,00:04:10.800,Injury Stoppage,Manuel Neuer,Germany,Spain,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,3,1,0,10,2,0,0,Injury Stoppage,Pedro González López,Spain,3.0,26.0,Player Off,Pedro González López,Spain,False,,False,,False
30821,3942226,1,4,41,00:04:41.125,Player Off,Pedro González López,Spain,Spain,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,4,0,0,9,1,0,0,Injury Stoppage,Manuel Neuer,Germany,4.0,10.0,Pass,Aymeric Laporte,Spain,True,,False,,False
30822,3942226,1,4,47,00:04:47.154,Pass,Aymeric Laporte,Spain,Spain,42.9,20.1,,0.907777,From Free Kick,Rodrigo Hernández Cascante,14.268847,Ground Pass,,1.4725224,44.3,34.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,4,0,0,9,1,0,0,Player Off,Pedro González López,Spain,4.0,41.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,77.1,False,False,False
30823,3942226,1,4,48,00:04:48.062,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,44.3,34.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,4,0,0,9,1,1,0,Pass,Aymeric Laporte,Spain,4.0,47.0,Carry,Rodrigo Hernández Cascante,Spain,True,75.7,False,False,False
30824,3942226,1,4,48,00:04:48.062,Carry,Rodrigo Hernández Cascante,Spain,Spain,44.3,34.3,,1.078518,From Free Kick,,,,,,,,,,,,False,44.3,34.3,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,4,0,0,9,1,1,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,4.0,48.0,Pass,Rodrigo Hernández Cascante,Spain,True,75.7,False,False,False
30825,3942226,1,4,49,00:04:49.140,Pass,Rodrigo Hernández Cascante,Spain,Spain,44.3,34.3,,0.663521,From Free Kick,Aymeric Laporte,14.354442,Ground Pass,,-2.3611205,34.1,24.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,4,0,0,9,1,1,0,Carry,Rodrigo Hernández Cascante,Spain,4.0,48.0,Ball Receipt*,Aymeric Laporte,Spain,True,75.7,False,False,False
