event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Croatia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
180736,3930160,2,86,21,00:41:21.542,Carry,Marcelo Brozović,Croatia,Croatia,51.2,28.5,,10.557075,Regular Play,,,,,,,,,,,,False,56.6,24.9,6.48999229583518,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Marcelo Brozović,Croatia,86.0,21.0,Pass,Marcelo Brozović,Croatia,True,68.8,False,False,False
180737,3930160,2,86,32,00:41:32.099,Pass,Marcelo Brozović,Croatia,Croatia,56.6,24.9,,1.774803,Regular Play,Josip Šutalo,22.483105,Ground Pass,,1.8179325,51.1,46.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Marcelo Brozović,Croatia,86.0,21.0,Pressure,Daniel Olmo Carvajal,Spain,False,63.4,False,False,False
180738,3930160,2,86,33,00:41:33.335,Pressure,Daniel Olmo Carvajal,Spain,Croatia,62.7,32.0,,0.713563,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,3,0,3,0,0,0,0,0,0,0,Pass,Marcelo Brozović,Croatia,86.0,32.0,Ball Receipt*,Josip Šutalo,Croatia,False,57.3,False,False,False
180739,3930160,2,86,33,00:41:33.874,Ball Receipt*,Josip Šutalo,Croatia,Croatia,51.1,46.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Pressure,Daniel Olmo Carvajal,Spain,86.0,33.0,Pass,Josip Šutalo,Croatia,True,68.9,False,False,True
180740,3930160,2,86,33,00:41:33.874,Pass,Josip Šutalo,Croatia,Croatia,52.1,46.5,True,0.975491,Regular Play,Luka Sučić,6.1846585,Ground Pass,,-0.39852244,57.8,44.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Josip Šutalo,Croatia,86.0,33.0,Ball Receipt*,Luka Sučić,Croatia,True,67.9,False,False,False
180741,3930160,2,86,34,00:41:34.850,Ball Receipt*,Luka Sučić,Croatia,Croatia,57.8,44.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Josip Šutalo,Croatia,86.0,33.0,Carry,Luka Sučić,Croatia,True,62.2,False,False,False
180742,3930160,2,86,34,00:41:34.850,Carry,Luka Sučić,Croatia,Croatia,57.8,44.1,,0.113109,Regular Play,,,,,,,,,,,,False,57.8,44.1,0.0,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Luka Sučić,Croatia,86.0,34.0,Pass,Luka Sučić,Croatia,True,62.2,False,False,False
180743,3930160,2,86,34,00:41:34.963,Pass,Luka Sučić,Croatia,Croatia,57.8,44.1,,1.93288,Regular Play,Josip Stanišić,29.008274,Ground Pass,,1.3341787,64.6,72.3,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Luka Sučić,Croatia,86.0,34.0,Ball Receipt*,Josip Stanišić,Croatia,True,62.2,False,False,False
180744,3930160,2,86,36,00:41:36.896,Ball Receipt*,Josip Stanišić,Croatia,Croatia,64.6,72.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Luka Sučić,Croatia,86.0,34.0,Carry,Josip Stanišić,Croatia,True,55.400000000000006,False,False,False
180745,3930160,2,86,36,00:41:36.896,Carry,Josip Stanišić,Croatia,Croatia,64.6,72.3,,2.322193,Regular Play,,,,,,,,,,,,False,56.0,71.7,8.620904824900917,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Josip Stanišić,Croatia,86.0,36.0,Pass,Josip Stanišić,Croatia,True,55.400000000000006,False,False,False
180746,3930160,2,86,39,00:41:39.218,Pass,Josip Stanišić,Croatia,Croatia,56.0,71.7,,2.403557,Regular Play,Josip Šutalo,20.727036,Ground Pass,,-2.5241475,39.1,59.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Josip Stanišić,Croatia,86.0,36.0,Ball Receipt*,Josip Šutalo,Croatia,True,64.0,False,False,False
180747,3930160,2,86,41,00:41:41.621,Ball Receipt*,Josip Šutalo,Croatia,Croatia,39.1,59.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Josip Stanišić,Croatia,86.0,39.0,Carry,Josip Šutalo,Croatia,True,80.9,False,False,False
180748,3930160,2,86,41,00:41:41.621,Carry,Josip Šutalo,Croatia,Croatia,39.1,59.7,,0.410529,Regular Play,,,,,,,,,,,,False,39.5,64.0,4.318564576337834,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Josip Šutalo,Croatia,86.0,41.0,Pass,Josip Šutalo,Croatia,True,80.9,False,False,False
180749,3930160,2,86,42,00:41:42.032,Pass,Josip Šutalo,Croatia,Croatia,39.5,64.0,,1.192483,Regular Play,Luka Sučić,8.915716,Ground Pass,,0.40341905,47.7,67.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Josip Šutalo,Croatia,86.0,41.0,Ball Receipt*,Luka Sučić,Croatia,True,80.5,False,False,False
180750,3930160,2,86,43,00:41:43.224,Ball Receipt*,Luka Sučić,Croatia,Croatia,47.7,67.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Josip Šutalo,Croatia,86.0,42.0,Carry,Luka Sučić,Croatia,True,72.3,False,False,False
180751,3930160,2,86,43,00:41:43.224,Carry,Luka Sučić,Croatia,Croatia,47.7,67.5,,1.452981,Regular Play,,,,,,,,,,,,False,47.4,62.8,4.70956473572665,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Luka Sučić,Croatia,86.0,43.0,Pass,Luka Sučić,Croatia,True,72.3,False,False,False
180752,3930160,2,86,44,00:41:44.677,Pass,Luka Sučić,Croatia,Croatia,47.4,62.8,,0.71667,Regular Play,Marcelo Brozović,10.381233,Ground Pass,,-1.8040932,45.0,52.7,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Luka Sučić,Croatia,86.0,43.0,Ball Receipt*,Marcelo Brozović,Croatia,True,72.6,False,False,False
180753,3930160,2,86,45,00:41:45.394,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,45.0,52.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Luka Sučić,Croatia,86.0,44.0,Carry,Marcelo Brozović,Croatia,True,75.0,False,False,False
180754,3930160,2,86,45,00:41:45.394,Carry,Marcelo Brozović,Croatia,Croatia,45.0,52.7,,4.475326,Regular Play,,,,,,,,,,,,False,49.5,66.4,14.420124826089408,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Marcelo Brozović,Croatia,86.0,45.0,Pass,Marcelo Brozović,Croatia,True,75.0,False,False,False
180755,3930160,2,86,49,00:41:49.869,Pass,Marcelo Brozović,Croatia,Croatia,49.5,66.4,,1.138766,Regular Play,Josip Šutalo,14.160508,Ground Pass,,-2.5065658,38.1,58.0,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Marcelo Brozović,Croatia,86.0,45.0,Ball Receipt*,Josip Šutalo,Croatia,True,70.5,False,False,False
180756,3930160,2,86,51,00:41:51.008,Ball Receipt*,Josip Šutalo,Croatia,Croatia,38.1,58.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Marcelo Brozović,Croatia,86.0,49.0,Carry,Josip Šutalo,Croatia,True,81.9,False,False,False
180757,3930160,2,86,51,00:41:51.008,Carry,Josip Šutalo,Croatia,Croatia,38.1,58.0,,1.063088,Regular Play,,,,,,,,,,,,False,40.6,52.2,6.315853069855248,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Josip Šutalo,Croatia,86.0,51.0,Pass,Josip Šutalo,Croatia,True,81.9,False,False,False
180758,3930160,2,86,52,00:41:52.071,Pass,Josip Šutalo,Croatia,Croatia,40.6,52.2,,1.95127,Regular Play,Marin Pongracic,25.920069,Ground Pass,,-1.8522756,33.4,27.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Josip Šutalo,Croatia,86.0,51.0,Ball Receipt*,Marin Pongracic,Croatia,True,79.4,False,False,False
180759,3930160,2,86,54,00:41:54.022,Ball Receipt*,Marin Pongracic,Croatia,Croatia,33.4,27.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Josip Šutalo,Croatia,86.0,52.0,Carry,Marin Pongracic,Croatia,True,86.6,False,False,False
180760,3930160,2,86,54,00:41:54.022,Carry,Marin Pongracic,Croatia,Croatia,33.4,27.3,,1.414209,Regular Play,,,,,,,,,,,,False,37.3,21.8,6.742403132415029,,False,,"{'id': 5, 'name': 'Left Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Marin Pongracic,Croatia,86.0,54.0,Pass,Marin Pongracic,Croatia,True,86.6,False,False,False
180761,3930160,2,86,55,00:41:55.437,Pass,Marin Pongracic,Croatia,Croatia,37.3,21.8,,1.118174,Regular Play,Lovro Majer,12.984991,Ground Pass,,-0.560232,48.3,14.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Marin Pongracic,Croatia,86.0,54.0,Ball Receipt*,Lovro Majer,Croatia,True,82.7,False,False,False
180762,3930160,2,86,56,00:41:56.555,Ball Receipt*,Lovro Majer,Croatia,Croatia,48.3,14.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Marin Pongracic,Croatia,86.0,55.0,Carry,Lovro Majer,Croatia,True,71.7,False,False,False
180763,3930160,2,86,56,00:41:56.555,Carry,Lovro Majer,Croatia,Croatia,48.3,14.9,,4.269962,Regular Play,,,,,,,,,,,,False,47.6,8.1,6.835934464285041,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Lovro Majer,Croatia,86.0,56.0,Pass,Lovro Majer,Croatia,True,71.7,False,False,False
180764,3930160,2,87,0,00:42:00.825,Pass,Lovro Majer,Croatia,Croatia,47.6,8.1,,1.609491,Regular Play,Luka Sučić,21.780725,Ground Pass,,1.6997072,44.8,29.7,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Lovro Majer,Croatia,86.0,56.0,Ball Receipt*,Luka Sučić,Croatia,True,72.4,False,False,False
180765,3930160,2,87,2,00:42:02.434,Ball Receipt*,Luka Sučić,Croatia,Croatia,44.8,29.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Lovro Majer,Croatia,87.0,0.0,Carry,Luka Sučić,Croatia,True,75.2,False,False,False
180766,3930160,2,87,2,00:42:02.434,Carry,Luka Sučić,Croatia,Croatia,44.8,29.7,,4.753994,Regular Play,,,,,,,,,,,,False,58.0,51.1,25.143587651725444,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Luka Sučić,Croatia,87.0,2.0,Pass,Luka Sučić,Croatia,True,75.2,False,False,False
180767,3930160,2,87,7,00:42:07.188,Pass,Luka Sučić,Croatia,Croatia,58.0,51.1,,1.482079,Regular Play,Marcelo Brozović,14.008925,Ground Pass,,1.8902895,53.6,64.4,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Luka Sučić,Croatia,87.0,2.0,Ball Receipt*,Marcelo Brozović,Croatia,True,62.0,False,False,False
180768,3930160,2,87,8,00:42:08.670,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,53.6,64.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Luka Sučić,Croatia,87.0,7.0,Carry,Marcelo Brozović,Croatia,True,66.4,False,False,False
180769,3930160,2,87,8,00:42:08.670,Carry,Marcelo Brozović,Croatia,Croatia,53.6,64.4,,4.965387,Regular Play,,,,,,,,,,,,False,55.6,57.7,6.992138442565339,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Marcelo Brozović,Croatia,87.0,8.0,Pass,Marcelo Brozović,Croatia,True,66.4,False,False,False
180770,3930160,2,87,13,00:42:13.636,Pass,Marcelo Brozović,Croatia,Croatia,55.6,57.7,,1.960522,Regular Play,Marin Pongracic,28.280382,Ground Pass,,-1.7737397,49.9,30.0,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Marcelo Brozović,Croatia,87.0,8.0,Ball Receipt*,Marin Pongracic,Croatia,True,64.4,False,False,False
180771,3930160,2,87,15,00:42:15.596,Ball Receipt*,Marin Pongracic,Croatia,Croatia,49.9,30.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Marcelo Brozović,Croatia,87.0,13.0,Carry,Marin Pongracic,Croatia,True,70.1,False,False,False
180772,3930160,2,87,15,00:42:15.596,Carry,Marin Pongracic,Croatia,Croatia,49.9,30.0,,1.615192,Regular Play,,,,,,,,,,,,False,50.7,28.2,1.9697715603592232,,False,,"{'id': 5, 'name': 'Left Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Marin Pongracic,Croatia,87.0,15.0,Pass,Marin Pongracic,Croatia,True,70.1,False,False,False
180773,3930160,2,87,17,00:42:17.211,Pass,Marin Pongracic,Croatia,Croatia,50.7,28.2,,0.554869,Regular Play,Lovro Majer,9.501579,Ground Pass,,-0.85988694,56.9,21.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Marin Pongracic,Croatia,87.0,15.0,Ball Receipt*,Lovro Majer,Croatia,True,69.3,False,False,False
180774,3930160,2,87,17,00:42:17.766,Ball Receipt*,Lovro Majer,Croatia,Croatia,56.9,21.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Marin Pongracic,Croatia,87.0,17.0,Carry,Lovro Majer,Croatia,True,63.1,False,False,False
180775,3930160,2,87,17,00:42:17.766,Carry,Lovro Majer,Croatia,Croatia,56.9,21.0,,2.928033,Regular Play,,,,,,,,,,,,False,67.7,5.7,18.727786842016332,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Lovro Majer,Croatia,87.0,17.0,Pass,Lovro Majer,Croatia,True,63.1,False,False,False
180776,3930160,2,87,20,00:42:20.694,Pass,Lovro Majer,Croatia,Croatia,67.7,5.7,,0.867299,Regular Play,Joško Gvardiol,12.163059,Ground Pass,,-0.37897965,79.0,1.2,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Lovro Majer,Croatia,87.0,17.0,Ball Receipt*,Joško Gvardiol,Croatia,True,52.3,False,False,False
180777,3930160,2,87,21,00:42:21.562,Ball Receipt*,Joško Gvardiol,Croatia,Croatia,79.0,1.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Lovro Majer,Croatia,87.0,20.0,Carry,Joško Gvardiol,Croatia,True,41.0,False,False,False
180778,3930160,2,87,21,00:42:21.562,Carry,Joško Gvardiol,Croatia,Croatia,79.0,1.2,,2.046376,Regular Play,,,,,,,,,,,,False,76.8,5.3,4.652956049652738,,False,,"{'id': 6, 'name': 'Left Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Joško Gvardiol,Croatia,87.0,21.0,Pass,Joško Gvardiol,Croatia,True,41.0,False,False,False
180779,3930160,2,87,23,00:42:23.608,Pass,Joško Gvardiol,Croatia,Croatia,76.8,5.3,,0.948393,Regular Play,Marcelo Brozović,11.428473,Ground Pass,,2.1757877,70.3,14.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Joško Gvardiol,Croatia,87.0,21.0,Ball Receipt*,Marcelo Brozović,Croatia,True,43.2,False,False,False
180780,3930160,2,87,24,00:42:24.556,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,70.3,14.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Joško Gvardiol,Croatia,87.0,23.0,Carry,Marcelo Brozović,Croatia,True,49.7,False,False,False
180781,3930160,2,87,24,00:42:24.556,Carry,Marcelo Brozović,Croatia,Croatia,70.3,14.7,True,3.959251,Regular Play,,,,,,,,,,,,False,72.1,7.7,7.227724399837059,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Marcelo Brozović,Croatia,87.0,24.0,Pressure,Ferrán Torres García,Spain,False,49.7,False,False,False
180782,3930160,2,87,27,00:42:27.901,Pressure,Ferrán Torres García,Spain,Croatia,43.5,74.0,,0.630857,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,3,0,3,0,0,0,0,0,0,0,Carry,Marcelo Brozović,Croatia,87.0,24.0,Pass,Marcelo Brozović,Croatia,False,76.5,False,False,False
180783,3930160,2,87,28,00:42:28.516,Pass,Marcelo Brozović,Croatia,Croatia,72.1,7.7,True,1.51365,Regular Play,Josip Šutalo,28.62953,Low Pass,,2.057877,58.7,33.0,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Pressure,Ferrán Torres García,Spain,87.0,27.0,Ball Receipt*,Josip Šutalo,Croatia,True,47.900000000000006,False,False,True
180784,3930160,2,87,30,00:42:30.029,Ball Receipt*,Josip Šutalo,Croatia,Croatia,58.7,33.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Marcelo Brozović,Croatia,87.0,28.0,Carry,Josip Šutalo,Croatia,True,61.3,False,False,False
180785,3930160,2,87,30,00:42:30.029,Carry,Josip Šutalo,Croatia,Croatia,58.7,33.0,,0.050616,Regular Play,,,,,,,,,,,,False,58.2,33.8,0.943398113205658,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Josip Šutalo,Croatia,87.0,30.0,Miscontrol,Josip Šutalo,Croatia,True,61.3,False,False,False
180786,3930160,2,87,30,00:42:30.080,Miscontrol,Josip Šutalo,Croatia,Croatia,58.2,33.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Josip Šutalo,Croatia,87.0,30.0,Ball Recovery,Luka Sučić,Croatia,True,61.8,False,False,False
180787,3930160,2,87,32,00:42:32.386,Ball Recovery,Luka Sučić,Croatia,Croatia,56.9,51.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Miscontrol,Josip Šutalo,Croatia,87.0,30.0,Carry,Luka Sučić,Croatia,True,63.1,False,False,False
180788,3930160,2,87,32,00:42:32.386,Carry,Luka Sučić,Croatia,Croatia,56.9,51.2,,3.63529,Regular Play,,,,,,,,,,,,False,69.1,48.3,12.53993620398445,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Ball Recovery,Luka Sučić,Croatia,87.0,32.0,Pass,Luka Sučić,Croatia,True,63.1,False,False,False
180789,3930160,2,87,36,00:42:36.022,Pass,Luka Sučić,Croatia,Croatia,69.1,48.3,,0.560202,Regular Play,Bruno Petković,15.556349,Ground Pass,,-0.14189705,84.5,46.1,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Luka Sučić,Croatia,87.0,32.0,Ball Receipt*,Bruno Petković,Croatia,True,50.900000000000006,False,False,False
180790,3930160,2,87,36,00:42:36.582,Ball Receipt*,Bruno Petković,Croatia,Croatia,84.5,46.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Luka Sučić,Croatia,87.0,36.0,Pass,Bruno Petković,Croatia,True,35.5,False,False,False
180791,3930160,2,87,36,00:42:36.582,Pass,Bruno Petković,Croatia,Croatia,84.5,46.1,,0.737969,Regular Play,Mario Pašalić,7.653757,Ground Pass,,1.2655731,86.8,53.4,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Bruno Petković,Croatia,87.0,36.0,Ball Receipt*,Mario Pašalić,Croatia,True,35.5,False,False,False
180792,3930160,2,87,37,00:42:37.320,Ball Receipt*,Mario Pašalić,Croatia,Croatia,86.8,53.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Bruno Petković,Croatia,87.0,36.0,Carry,Mario Pašalić,Croatia,True,33.2,False,False,False
180793,3930160,2,87,37,00:42:37.320,Carry,Mario Pašalić,Croatia,Croatia,86.8,53.4,,0.285368,Regular Play,,,,,,,,,,,,False,86.8,53.4,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Mario Pašalić,Croatia,87.0,37.0,Pass,Mario Pašalić,Croatia,True,33.2,False,False,False
180794,3930160,2,87,37,00:42:37.605,Pass,Mario Pašalić,Croatia,Croatia,86.8,53.4,,0.627777,Regular Play,Bruno Petković,6.146544,Ground Pass,,-1.9543239,84.5,47.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Mario Pašalić,Croatia,87.0,37.0,Ball Receipt*,Bruno Petković,Croatia,True,33.2,False,False,False
180795,3930160,2,87,38,00:42:38.233,Ball Receipt*,Bruno Petković,Croatia,Croatia,84.5,47.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,3,0,-3,0,0,0,0,0,0,0,Pass,Mario Pašalić,Croatia,87.0,37.0,Carry,Bruno Petković,Croatia,True,35.5,False,False,False
180796,3930160,2,87,38,00:42:38.233,Carry,Bruno Petković,Croatia,Croatia,84.5,47.7,True,0.673916,Regular Play,,,,,,,,,,,,False,84.5,47.2,0.5,,False,,"{'id': 23, 'name': 'Center Forward'}",,3,0,-3,0,0,0,0,0,0,0,Ball Receipt*,Bruno Petković,Croatia,87.0,38.0,Pressure,Martín Zubimendi Ibáñez,Spain,False,35.5,False,False,False
180797,3930160,2,87,38,00:42:38.518,Pressure,Martín Zubimendi Ibáñez,Spain,Croatia,34.5,33.6,,0.388542,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,3,0,3,0,0,0,0,0,0,0,Carry,Bruno Petković,Croatia,87.0,38.0,Dribble,Bruno Petković,Croatia,False,85.5,False,False,False
180798,3930160,2,87,38,00:42:38.907,Dribble,Bruno Petković,Croatia,Croatia,84.5,47.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 23, 'name': 'Center Forward'}",,3,0,-3,0,0,0,0,0,0,0,Pressure,Martín Zubimendi Ibáñez,Spain,87.0,38.0,Duel,Martín Zubimendi Ibáñez,Spain,False,35.5,False,False,True
180799,3930160,2,87,38,00:42:38.907,Duel,Martín Zubimendi Ibáñez,Spain,Spain,35.6,32.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,3,0,3,0,0,0,0,0,0,0,Dribble,Bruno Petković,Croatia,87.0,38.0,Carry,Martín Zubimendi Ibáñez,Spain,True,84.4,False,False,False
180800,3930160,2,87,38,00:42:38.907,Carry,Martín Zubimendi Ibáñez,Spain,Spain,35.6,32.9,True,2.074767,Regular Play,,,,,,,,,,,,False,40.4,35.3,5.366563145999493,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,3,0,3,0,0,0,0,0,0,0,Duel,Martín Zubimendi Ibáñez,Spain,87.0,38.0,Pressure,Luka Sučić,Croatia,False,84.4,False,False,False
180801,3930160,2,87,40,00:42:40.816,Pressure,Luka Sučić,Croatia,Spain,77.6,49.0,,0.3,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,3,0,-3,0,0,0,0,0,0,0,Carry,Martín Zubimendi Ibáñez,Spain,87.0,38.0,Pressure,Bruno Petković,Croatia,True,42.400000000000006,False,False,False
180802,3930160,2,87,40,00:42:40.836,Pressure,Bruno Petković,Croatia,Spain,82.5,43.6,,0.324754,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,3,0,-3,0,0,0,0,0,0,0,Pressure,Luka Sučić,Croatia,87.0,40.0,Pass,Martín Zubimendi Ibáñez,Spain,False,37.5,False,False,True
