event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovakia_score,Romania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
139000,3930183,1,16,38,00:16:38.401,Ball Receipt*,Dávid Hancko,Slovakia,Slovakia,72.8,4.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Stanislav Lobotka,Slovakia,16.0,35.0,Carry,Dávid Hancko,Slovakia,True,47.2,False,False,False
139001,3930183,1,16,38,00:16:38.401,Carry,Dávid Hancko,Slovakia,Slovakia,72.8,4.0,,2.956932,Regular Play,,,,,,,,,,,,False,77.3,3.1,4.589117562233506,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Dávid Hancko,Slovakia,16.0,38.0,Pass,Dávid Hancko,Slovakia,True,47.2,False,False,False
139002,3930183,1,16,41,00:16:41.358,Pass,Dávid Hancko,Slovakia,Slovakia,77.3,3.1,,2.383659,Regular Play,Lukáš Haraslín,34.57745,High Pass,Pass Offside,0.5543075,106.7,21.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,2,0,0,Carry,Dávid Hancko,Slovakia,16.0,38.0,Ball Receipt*,Lukáš Haraslín,Slovakia,True,42.7,False,False,False
139003,3930183,1,16,43,00:16:43.742,Ball Receipt*,Lukáš Haraslín,Slovakia,Slovakia,106.7,21.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,2,0,0,Pass,Dávid Hancko,Slovakia,16.0,41.0,Pass,Florin Constantin Niţă,Romania,False,13.299999999999997,False,True,False
139004,3930183,1,17,4,00:17:04.047,Pass,Florin Constantin Niţă,Romania,Romania,16.0,55.7,,2.135522,From Free Kick,Andrei Burcă Andonie,30.223831,Ground Pass,,-1.5310822,17.2,25.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,3,2,0,0,Ball Receipt*,Lukáš Haraslín,Slovakia,16.0,43.0,Ball Receipt*,Andrei Burcă Andonie,Romania,True,104.0,False,False,False
139005,3930183,1,17,6,00:17:06.182,Ball Receipt*,Andrei Burcă Andonie,Romania,Romania,17.2,25.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,2,0,0,Pass,Florin Constantin Niţă,Romania,17.0,4.0,Carry,Andrei Burcă Andonie,Romania,True,102.8,False,False,False
139006,3930183,1,17,6,00:17:06.182,Carry,Andrei Burcă Andonie,Romania,Romania,17.2,25.5,,3.559161,From Free Kick,,,,,,,,,,,,False,23.2,27.6,6.3568860301251275,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,2,0,0,Ball Receipt*,Andrei Burcă Andonie,Romania,17.0,6.0,Pass,Andrei Burcă Andonie,Romania,True,102.8,False,False,False
139007,3930183,1,17,9,00:17:09.742,Pass,Andrei Burcă Andonie,Romania,Romania,23.2,27.6,,1.677059,From Free Kick,Radu Drăgușin,27.74617,Ground Pass,,1.5130987,24.8,55.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,2,0,0,Carry,Andrei Burcă Andonie,Romania,17.0,6.0,Ball Receipt*,Radu Drăgușin,Romania,True,96.8,False,False,False
139008,3930183,1,17,11,00:17:11.419,Ball Receipt*,Radu Drăgușin,Romania,Romania,24.8,55.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,3,2,0,0,Pass,Andrei Burcă Andonie,Romania,17.0,9.0,Carry,Radu Drăgușin,Romania,True,95.2,False,False,False
139009,3930183,1,17,11,00:17:11.419,Carry,Radu Drăgușin,Romania,Romania,24.8,55.3,,1.029328,From Free Kick,,,,,,,,,,,,False,27.2,54.1,2.6832815729997446,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,3,2,0,0,Ball Receipt*,Radu Drăgușin,Romania,17.0,11.0,Pass,Radu Drăgușin,Romania,True,95.2,False,False,False
139010,3930183,1,17,12,00:17:12.448,Pass,Radu Drăgușin,Romania,Romania,27.2,54.1,,1.597993,From Free Kick,Andrei Burcă Andonie,29.468119,Ground Pass,,-1.8141289,20.1,25.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,3,2,0,0,Carry,Radu Drăgușin,Romania,17.0,11.0,Ball Receipt*,Andrei Burcă Andonie,Romania,True,92.8,False,False,False
139011,3930183,1,17,14,00:17:14.046,Ball Receipt*,Andrei Burcă Andonie,Romania,Romania,20.1,25.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,2,0,0,Pass,Radu Drăgușin,Romania,17.0,12.0,Carry,Andrei Burcă Andonie,Romania,True,99.9,False,False,False
139012,3930183,1,17,14,00:17:14.046,Carry,Andrei Burcă Andonie,Romania,Romania,20.1,25.5,,1.154033,From Free Kick,,,,,,,,,,,,False,19.6,26.2,0.8602325267042621,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,2,0,0,Ball Receipt*,Andrei Burcă Andonie,Romania,17.0,14.0,Pass,Andrei Burcă Andonie,Romania,True,99.9,False,False,False
139013,3930183,1,17,15,00:17:15.200,Pass,Andrei Burcă Andonie,Romania,Romania,19.6,26.2,,1.884788,From Free Kick,Florin Constantin Niţă,17.085667,Ground Pass,,2.240053,9.0,39.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,2,0,0,Carry,Andrei Burcă Andonie,Romania,17.0,14.0,Ball Receipt*,Florin Constantin Niţă,Romania,True,100.4,False,False,False
139014,3930183,1,17,17,00:17:17.085,Ball Receipt*,Florin Constantin Niţă,Romania,Romania,9.0,39.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,3,2,0,0,Pass,Andrei Burcă Andonie,Romania,17.0,15.0,Carry,Florin Constantin Niţă,Romania,True,111.0,False,False,False
139015,3930183,1,17,17,00:17:17.085,Carry,Florin Constantin Niţă,Romania,Romania,9.0,39.6,,2.994008,From Free Kick,,,,,,,,,,,,False,12.7,44.9,6.463745044476922,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,3,2,0,0,Ball Receipt*,Florin Constantin Niţă,Romania,17.0,17.0,Pass,Florin Constantin Niţă,Romania,True,111.0,False,False,False
139016,3930183,1,17,20,00:17:20.079,Pass,Florin Constantin Niţă,Romania,Romania,12.7,44.9,,2.997732,From Free Kick,Nicușor Silviu Bancu,59.263817,High Pass,Incomplete,-0.76869327,55.3,3.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,3,2,0,0,Carry,Florin Constantin Niţă,Romania,17.0,17.0,Ball Receipt*,Nicușor Silviu Bancu,Romania,True,107.3,False,False,False
139017,3930183,1,17,23,00:17:23.076,Ball Receipt*,Nicușor Silviu Bancu,Romania,Romania,54.3,2.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,2,0,0,Pass,Florin Constantin Niţă,Romania,17.0,20.0,Interception,Peter Pekarík,Slovakia,False,65.7,False,False,False
139018,3930183,1,17,23,00:17:23.076,Interception,Peter Pekarík,Slovakia,Romania,64.8,76.4,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Nicușor Silviu Bancu,Romania,17.0,23.0,Pass,Nicușor Silviu Bancu,Romania,False,55.2,False,False,False
139019,3930183,1,17,34,00:17:34.131,Pass,Nicușor Silviu Bancu,Romania,Romania,47.5,0.1,,1.739163,From Throw In,Andrei Burcă Andonie,14.361058,Low Pass,,2.9168816,33.5,3.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,2,0,0,Interception,Peter Pekarík,Slovakia,17.0,23.0,Ball Receipt*,Andrei Burcă Andonie,Romania,True,72.5,False,False,False
139020,3930183,1,17,35,00:17:35.870,Ball Receipt*,Andrei Burcă Andonie,Romania,Romania,33.5,3.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,2,0,0,Pass,Nicușor Silviu Bancu,Romania,17.0,34.0,Carry,Andrei Burcă Andonie,Romania,True,86.5,False,False,False
139021,3930183,1,17,35,00:17:35.870,Carry,Andrei Burcă Andonie,Romania,Romania,33.5,3.3,,1.681086,From Throw In,,,,,,,,,,,,False,26.5,6.3,7.615773105863909,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,2,0,0,Ball Receipt*,Andrei Burcă Andonie,Romania,17.0,35.0,Pass,Andrei Burcă Andonie,Romania,True,86.5,False,False,False
139022,3930183,1,17,37,00:17:37.551,Pass,Andrei Burcă Andonie,Romania,Romania,26.5,6.3,,1.660882,From Throw In,Florin Constantin Niţă,29.829683,Ground Pass,,2.2397783,8.0,29.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,3,2,0,0,Carry,Andrei Burcă Andonie,Romania,17.0,35.0,Ball Receipt*,Florin Constantin Niţă,Romania,True,93.5,False,False,False
139023,3930183,1,17,39,00:17:39.212,Ball Receipt*,Florin Constantin Niţă,Romania,Romania,8.0,29.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,3,2,0,0,Pass,Andrei Burcă Andonie,Romania,17.0,37.0,Carry,Florin Constantin Niţă,Romania,True,112.0,False,False,False
139024,3930183,1,17,39,00:17:39.212,Carry,Florin Constantin Niţă,Romania,Romania,8.0,29.7,True,2.039788,From Throw In,,,,,,,,,,,,False,9.7,39.7,10.143470806385755,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,3,2,0,0,Ball Receipt*,Florin Constantin Niţă,Romania,17.0,39.0,Pressure,David Strelec,Slovakia,False,112.0,False,False,False
139025,3930183,1,17,40,00:17:40.245,Pressure,David Strelec,Slovakia,Romania,100.8,43.0,,0.974534,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,2,2,0,0,Carry,Florin Constantin Niţă,Romania,17.0,39.0,Pass,Florin Constantin Niţă,Romania,False,19.200000000000003,False,True,False
139026,3930183,1,17,41,00:17:41.251,Pass,Florin Constantin Niţă,Romania,Romania,9.7,39.7,,2.984531,From Throw In,Andrei Florin Ratiu,53.861397,High Pass,,0.7420613,49.4,76.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,3,2,0,0,Pressure,David Strelec,Slovakia,17.0,40.0,Ball Receipt*,Andrei Florin Ratiu,Romania,True,110.3,False,False,True
139027,3930183,1,17,44,00:17:44.236,Ball Receipt*,Andrei Florin Ratiu,Romania,Romania,49.4,76.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,3,2,0,0,Pass,Florin Constantin Niţă,Romania,17.0,41.0,Pass,Andrei Florin Ratiu,Romania,True,70.6,False,False,False
139028,3930183,1,17,44,00:17:44.236,Pass,Andrei Florin Ratiu,Romania,Romania,49.2,76.1,,1.922877,From Throw In,Ianis Hagi,14.634207,High Pass,,0.068386346,63.8,77.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,3,2,0,0,Ball Receipt*,Andrei Florin Ratiu,Romania,17.0,44.0,Ball Receipt*,Ianis Hagi,Romania,True,70.8,False,False,False
139029,3930183,1,17,46,00:17:46.159,Ball Receipt*,Ianis Hagi,Romania,Romania,63.8,77.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,1,3,2,0,0,Pass,Andrei Florin Ratiu,Romania,17.0,44.0,Carry,Ianis Hagi,Romania,True,56.2,False,False,False
139030,3930183,1,17,46,00:17:46.159,Carry,Ianis Hagi,Romania,Romania,63.8,77.1,True,1.535084,From Throw In,,,,,,,,,,,,False,71.1,77.7,7.324616030891993,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,1,3,2,0,0,Ball Receipt*,Ianis Hagi,Romania,17.0,46.0,Pressure,Ondrej Duda,Slovakia,False,56.2,False,False,False
139031,3930183,1,17,46,00:17:46.930,Pressure,Ondrej Duda,Slovakia,Romania,51.6,3.0,,0.853675,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Carry,Ianis Hagi,Romania,17.0,46.0,Pass,Ianis Hagi,Romania,False,68.4,False,False,False
139032,3930183,1,17,47,00:17:47.694,Pass,Ianis Hagi,Romania,Romania,71.1,77.7,True,2.585653,From Throw In,Denis Mihai Drăguş,40.197636,High Pass,Incomplete,-0.8575829,97.4,47.3,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,1,3,2,0,0,Pressure,Ondrej Duda,Slovakia,17.0,46.0,Ball Receipt*,Denis Mihai Drăguş,Romania,True,48.900000000000006,False,False,True
139033,3930183,1,17,50,00:17:50.280,Ball Receipt*,Denis Mihai Drăguş,Romania,Romania,95.0,46.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,3,2,1,0,Pass,Ianis Hagi,Romania,17.0,47.0,Pass,Denis Vavro,Slovakia,False,25.0,False,True,False
139034,3930183,1,17,50,00:17:50.280,Pass,Denis Vavro,Slovakia,Slovakia,22.7,32.8,,0.91361,Regular Play,Martin Dúbravka,17.202908,High Pass,,2.8161657,6.4,38.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Denis Mihai Drăguş,Romania,17.0,50.0,Ball Receipt*,Martin Dúbravka,Slovakia,True,97.3,False,False,False
139035,3930183,1,17,51,00:17:51.193,Ball Receipt*,Martin Dúbravka,Slovakia,Slovakia,6.4,38.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,17.0,50.0,Pass,Martin Dúbravka,Slovakia,True,113.6,False,False,False
139036,3930183,1,17,54,00:17:54.519,Pass,Martin Dúbravka,Slovakia,Slovakia,7.1,38.3,,8.425055,Regular Play,Dávid Hancko,22.348602,Low Pass,,-0.6712469,24.6,24.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Martin Dúbravka,Slovakia,17.0,51.0,Ball Receipt*,Dávid Hancko,Slovakia,True,112.9,False,False,False
139037,3930183,1,18,2,00:18:02.944,Ball Receipt*,Dávid Hancko,Slovakia,Slovakia,24.6,24.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Martin Dúbravka,Slovakia,17.0,54.0,Pass,Dávid Hancko,Slovakia,True,95.4,False,False,False
139038,3930183,1,18,3,00:18:03.909,Pass,Dávid Hancko,Slovakia,Slovakia,25.1,25.8,,1.033725,Regular Play,Juraj Kucka,15.795253,Ground Pass,,1.024948,33.3,39.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Dávid Hancko,Slovakia,18.0,2.0,Ball Receipt*,Juraj Kucka,Slovakia,True,94.9,False,False,False
139039,3930183,1,18,4,00:18:04.943,Ball Receipt*,Juraj Kucka,Slovakia,Slovakia,33.3,39.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pass,Dávid Hancko,Slovakia,18.0,3.0,Pass,Juraj Kucka,Slovakia,True,86.7,False,False,False
139040,3930183,1,18,7,00:18:07.136,Pass,Juraj Kucka,Slovakia,Slovakia,27.2,40.5,,1.719616,Regular Play,Martin Dúbravka,16.720047,Ground Pass,,-3.0216887,10.6,38.5,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Juraj Kucka,Slovakia,18.0,4.0,Ball Receipt*,Martin Dúbravka,Slovakia,True,92.8,False,False,False
139041,3930183,1,18,8,00:18:08.856,Ball Receipt*,Martin Dúbravka,Slovakia,Slovakia,10.6,38.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,2,0,0,Pass,Juraj Kucka,Slovakia,18.0,7.0,Carry,Martin Dúbravka,Slovakia,True,109.4,False,False,False
139042,3930183,1,18,8,00:18:08.856,Carry,Martin Dúbravka,Slovakia,Slovakia,10.6,38.5,,0.04,Regular Play,,,,,,,,,,,,False,9.0,38.5,1.5999999999999996,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,Martin Dúbravka,Slovakia,18.0,8.0,Pass,Martin Dúbravka,Slovakia,True,109.4,False,False,False
139043,3930183,1,18,8,00:18:08.896,Pass,Martin Dúbravka,Slovakia,Slovakia,9.0,38.5,,1.499052,Regular Play,Dávid Hancko,36.46711,Low Pass,Incomplete,-0.623756,38.6,17.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,2,0,0,Carry,Martin Dúbravka,Slovakia,18.0,8.0,Ball Receipt*,Dávid Hancko,Slovakia,True,111.0,False,False,False
139044,3930183,1,18,10,00:18:10.395,Ball Receipt*,Dávid Hancko,Slovakia,Slovakia,38.1,8.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Martin Dúbravka,Slovakia,18.0,8.0,Ball Recovery,Ianis Hagi,Romania,False,81.9,False,False,False
139045,3930183,1,18,10,00:18:10.395,Ball Recovery,Ianis Hagi,Romania,Romania,81.5,62.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,1,3,2,0,0,Ball Receipt*,Dávid Hancko,Slovakia,18.0,10.0,Carry,Ianis Hagi,Romania,True,38.5,False,False,False
139046,3930183,1,18,10,00:18:10.395,Carry,Ianis Hagi,Romania,Romania,81.5,62.9,True,7.860603,Regular Play,,,,,,,,,,,,False,85.6,35.0,28.199645387841315,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,1,3,2,0,0,Ball Recovery,Ianis Hagi,Romania,18.0,10.0,Pressure,Stanislav Lobotka,Slovakia,False,38.5,False,False,False
139047,3930183,1,18,13,00:18:13.816,Pressure,Stanislav Lobotka,Slovakia,Romania,28.1,31.7,,0.970913,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Carry,Ianis Hagi,Romania,18.0,10.0,Pressure,Juraj Kucka,Slovakia,True,91.9,False,False,False
139048,3930183,1,18,17,00:18:17.569,Pressure,Juraj Kucka,Slovakia,Romania,34.3,45.1,,0.206112,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pressure,Stanislav Lobotka,Slovakia,18.0,13.0,Dispossessed,Ianis Hagi,Romania,False,85.7,False,False,False
139049,3930183,1,18,18,00:18:18.255,Dispossessed,Ianis Hagi,Romania,Romania,85.6,35.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,1,3,2,0,0,Pressure,Juraj Kucka,Slovakia,18.0,17.0,Duel,Juraj Kucka,Slovakia,False,34.400000000000006,False,False,True
139050,3930183,1,18,18,00:18:18.255,Duel,Juraj Kucka,Slovakia,Romania,34.5,45.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Dispossessed,Ianis Hagi,Romania,18.0,18.0,Pass,Marius Mihai Marin,Romania,False,85.5,False,False,False
139051,3930183,1,18,19,00:18:19.477,Pass,Marius Mihai Marin,Romania,Romania,81.8,43.2,,1.286965,Regular Play,Nicolae Claudiu Stanciu,13.711674,Ground Pass,,0.17593962,95.3,45.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,3,2,0,0,Duel,Juraj Kucka,Slovakia,18.0,18.0,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,True,38.2,False,False,False
139052,3930183,1,18,20,00:18:20.764,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,Romania,95.3,45.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,3,2,1,0,Pass,Marius Mihai Marin,Romania,18.0,19.0,Carry,Nicolae Claudiu Stanciu,Romania,True,24.700000000000003,False,True,False
139053,3930183,1,18,20,00:18:20.764,Carry,Nicolae Claudiu Stanciu,Romania,Romania,95.3,45.6,True,1.005489,Regular Play,,,,,,,,,,,,False,97.0,42.8,3.2756678708318447,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,3,2,1,0,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,18.0,20.0,Pressure,Stanislav Lobotka,Slovakia,False,24.700000000000003,False,True,False
139054,3930183,1,18,20,00:18:20.811,Pressure,Stanislav Lobotka,Slovakia,Romania,24.3,37.3,,0.624869,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Carry,Nicolae Claudiu Stanciu,Romania,18.0,20.0,Dispossessed,Nicolae Claudiu Stanciu,Romania,False,95.7,False,False,False
139055,3930183,1,18,21,00:18:21.770,Dispossessed,Nicolae Claudiu Stanciu,Romania,Romania,97.0,42.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,3,2,1,0,Pressure,Stanislav Lobotka,Slovakia,18.0,20.0,Duel,Stanislav Lobotka,Slovakia,False,23.0,False,True,True
139056,3930183,1,18,21,00:18:21.770,Duel,Stanislav Lobotka,Slovakia,Romania,23.1,37.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Dispossessed,Nicolae Claudiu Stanciu,Romania,18.0,21.0,Carry,Stanislav Lobotka,Slovakia,True,96.9,False,False,False
139057,3930183,1,18,21,00:18:21.770,Carry,Stanislav Lobotka,Slovakia,Romania,23.1,37.3,,4.076666,Regular Play,,,,,,,,,,,,False,32.6,34.5,9.904039579888602,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Duel,Stanislav Lobotka,Slovakia,18.0,21.0,Pass,Stanislav Lobotka,Slovakia,True,96.9,False,False,False
139058,3930183,1,18,25,00:18:25.846,Pass,Stanislav Lobotka,Slovakia,Romania,32.6,34.5,,2.384248,Regular Play,David Strelec,41.20437,High Pass,,0.517942,68.4,54.9,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Carry,Stanislav Lobotka,Slovakia,18.0,21.0,Ball Receipt*,David Strelec,Slovakia,True,87.4,False,False,False
139059,3930183,1,18,28,00:18:28.231,Ball Receipt*,David Strelec,Slovakia,Romania,68.4,54.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,2,2,0,0,Pass,Stanislav Lobotka,Slovakia,18.0,25.0,Carry,David Strelec,Slovakia,True,51.599999999999994,False,False,False
139060,3930183,1,18,28,00:18:28.231,Carry,David Strelec,Slovakia,Romania,68.4,54.9,True,5.590906,Regular Play,,,,,,,,,,,,False,100.0,77.5,38.8499678249545,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,2,2,0,0,Ball Receipt*,David Strelec,Slovakia,18.0,28.0,Pressure,Radu Drăgușin,Romania,False,51.599999999999994,False,False,False
139061,3930183,1,18,29,00:18:29.106,Pressure,Radu Drăgușin,Romania,Romania,41.8,22.9,,4.141405,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,3,2,0,0,Carry,David Strelec,Slovakia,18.0,28.0,Pressure,Nicușor Silviu Bancu,Romania,True,78.2,False,False,False
139062,3930183,1,18,33,00:18:33.646,Pressure,Nicușor Silviu Bancu,Romania,Romania,21.5,3.2,,0.175672,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,2,0,0,Pressure,Radu Drăgușin,Romania,18.0,29.0,Dispossessed,David Strelec,Slovakia,False,98.5,False,False,False
139063,3930183,1,18,33,00:18:33.822,Dispossessed,David Strelec,Slovakia,Romania,100.0,77.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,2,2,0,0,Pressure,Nicușor Silviu Bancu,Romania,18.0,33.0,Duel,Nicușor Silviu Bancu,Romania,False,20.0,False,True,True
139064,3930183,1,18,33,00:18:33.822,Duel,Nicușor Silviu Bancu,Romania,Romania,20.1,2.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,2,0,0,Dispossessed,David Strelec,Slovakia,18.0,33.0,Ball Recovery,Radu Drăgușin,Romania,True,99.9,False,False,False
139065,3930183,1,18,34,00:18:34.424,Ball Recovery,Radu Drăgușin,Romania,Romania,13.2,3.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,3,2,0,0,Duel,Nicușor Silviu Bancu,Romania,18.0,33.0,Carry,Radu Drăgușin,Romania,True,106.8,False,False,False
