event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Scotland_score,Hungary_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
82862,3930177,2,76,16,00:31:16.332,Carry,Martin Ádám,Hungary,Scotland,51.9,45.8,,0.040000003,From Free Kick,,,,,,,,,,,,False,51.0,45.7,0.9055385138137396,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Martin Ádám,Hungary,76.0,16.0,Pass,Martin Ádám,Hungary,True,68.1,False,False,False
82863,3930177,2,76,16,00:31:16.372,Pass,Martin Ádám,Hungary,Scotland,51.0,45.7,,1.002326,From Free Kick,Roland Sallai,13.6,Low Pass,Incomplete,-1.080839,57.4,33.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,2,1,5,0,0,Carry,Martin Ádám,Hungary,76.0,16.0,Pressure,Roland Sallai,Hungary,True,69.0,False,False,False
82864,3930177,2,76,17,00:31:17.004,Pressure,Roland Sallai,Hungary,Scotland,56.6,32.9,,0.669185,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Martin Ádám,Hungary,76.0,16.0,Ball Receipt*,Roland Sallai,Hungary,True,63.4,False,False,False
82865,3930177,2,76,17,00:31:17.375,Ball Receipt*,Roland Sallai,Hungary,Scotland,56.1,31.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pressure,Roland Sallai,Hungary,76.0,17.0,Pass,Jack Hendry,Scotland,False,63.9,False,False,True
82866,3930177,2,76,17,00:31:17.375,Pass,Jack Hendry,Scotland,Scotland,62.7,46.4,True,1.374304,From Free Kick,Grant Campbell Hanley,7.0213957,Ground Pass,,-2.0280745,59.6,40.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Roland Sallai,Hungary,76.0,17.0,Pressure,Roland Sallai,Hungary,False,57.3,False,False,False
82867,3930177,2,76,17,00:31:17.973,Pressure,Roland Sallai,Hungary,Scotland,58.9,35.6,,0.890055,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Jack Hendry,Scotland,76.0,17.0,Ball Receipt*,Grant Campbell Hanley,Scotland,False,61.1,False,False,False
82868,3930177,2,76,18,00:31:18.749,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,59.6,40.1,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Roland Sallai,Hungary,76.0,17.0,Pass,Grant Campbell Hanley,Scotland,True,60.4,False,False,True
82869,3930177,2,76,18,00:31:18.749,Pass,Grant Campbell Hanley,Scotland,Scotland,58.0,41.0,True,0.38292,From Free Kick,Callum McGregor,4.860041,Ground Pass,,-0.6393859,61.9,38.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,76.0,18.0,Ball Receipt*,Callum McGregor,Scotland,True,62.0,False,False,False
82870,3930177,2,76,19,00:31:19.132,Ball Receipt*,Callum McGregor,Scotland,Scotland,61.9,38.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Grant Campbell Hanley,Scotland,76.0,18.0,Carry,Callum McGregor,Scotland,True,58.1,False,False,False
82871,3930177,2,76,19,00:31:19.132,Carry,Callum McGregor,Scotland,Scotland,61.9,38.1,,0.04,From Free Kick,,,,,,,,,,,,False,61.9,38.1,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Callum McGregor,Scotland,76.0,19.0,Pass,Callum McGregor,Scotland,True,58.1,False,False,False
82872,3930177,2,76,19,00:31:19.172,Pass,Callum McGregor,Scotland,Scotland,61.9,38.1,,0.770375,From Free Kick,Scott McKenna,11.526057,Ground Pass,,-2.3623295,53.7,30.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Carry,Callum McGregor,Scotland,76.0,19.0,Ball Receipt*,Scott McKenna,Scotland,True,58.1,False,False,False
82873,3930177,2,76,19,00:31:19.942,Ball Receipt*,Scott McKenna,Scotland,Scotland,53.7,30.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Callum McGregor,Scotland,76.0,19.0,Carry,Scott McKenna,Scotland,True,66.3,False,False,False
82874,3930177,2,76,19,00:31:19.942,Carry,Scott McKenna,Scotland,Scotland,53.7,30.0,,0.294597,From Free Kick,,,,,,,,,,,,False,52.3,29.8,1.4142135623731005,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Scott McKenna,Scotland,76.0,19.0,Miscontrol,Scott McKenna,Scotland,True,66.3,False,False,False
82875,3930177,2,76,20,00:31:20.237,Miscontrol,Scott McKenna,Scotland,Scotland,52.3,29.8,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Scott McKenna,Scotland,76.0,19.0,Pressure,Scott McKenna,Scotland,True,67.7,False,False,False
82876,3930177,2,76,21,00:31:21.297,Pressure,Scott McKenna,Scotland,Scotland,50.0,24.4,,1.645666,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Miscontrol,Scott McKenna,Scotland,76.0,20.0,Ball Recovery,Dominik Szoboszlai,Hungary,False,70.0,False,False,False
82877,3930177,2,76,21,00:31:21.915,Ball Recovery,Dominik Szoboszlai,Hungary,Scotland,75.3,59.2,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pressure,Scott McKenna,Scotland,76.0,21.0,Carry,Dominik Szoboszlai,Hungary,True,44.7,False,False,True
82878,3930177,2,76,21,00:31:21.915,Carry,Dominik Szoboszlai,Hungary,Scotland,75.3,59.2,True,1.016247,From Free Kick,,,,,,,,,,,,False,79.4,62.7,5.390732788777428,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Ball Recovery,Dominik Szoboszlai,Hungary,76.0,21.0,Pass,Dominik Szoboszlai,Hungary,True,44.7,False,False,False
82879,3930177,2,76,22,00:31:22.932,Pass,Dominik Szoboszlai,Hungary,Scotland,79.4,62.7,True,1.247023,From Free Kick,András Schäfer,6.846897,Ground Pass,Incomplete,-1.4536875,80.2,55.9,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Carry,Dominik Szoboszlai,Hungary,76.0,21.0,Ball Receipt*,András Schäfer,Hungary,True,40.599999999999994,False,False,False
82880,3930177,2,76,24,00:31:24.179,Ball Receipt*,András Schäfer,Hungary,Scotland,79.0,48.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Dominik Szoboszlai,Hungary,76.0,22.0,Ball Recovery,Andrew Robertson,Scotland,False,41.0,False,False,False
82881,3930177,2,76,24,00:31:24.179,Ball Recovery,Andrew Robertson,Scotland,Scotland,39.9,24.2,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,András Schäfer,Hungary,76.0,24.0,Carry,Andrew Robertson,Scotland,True,80.1,False,False,False
82882,3930177,2,76,24,00:31:24.179,Carry,Andrew Robertson,Scotland,Scotland,39.9,24.2,,3.599999,From Free Kick,,,,,,,,,,,,False,61.7,25.5,21.838727069131117,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Recovery,Andrew Robertson,Scotland,76.0,24.0,Pass,Andrew Robertson,Scotland,True,80.1,False,False,False
82883,3930177,2,76,27,00:31:27.779,Pass,Andrew Robertson,Scotland,Scotland,61.7,25.5,,1.446439,From Free Kick,Billy Gilmour,18.439089,Ground Pass,,1.3521274,65.7,43.5,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Andrew Robertson,Scotland,76.0,24.0,Ball Receipt*,Billy Gilmour,Scotland,True,58.3,False,False,False
82884,3930177,2,76,29,00:31:29.225,Ball Receipt*,Billy Gilmour,Scotland,Scotland,65.7,43.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Andrew Robertson,Scotland,76.0,27.0,Carry,Billy Gilmour,Scotland,True,54.3,False,False,False
82885,3930177,2,76,29,00:31:29.225,Carry,Billy Gilmour,Scotland,Scotland,65.7,43.5,,2.908426,From Free Kick,,,,,,,,,,,,False,81.7,60.8,23.56459208218975,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Billy Gilmour,Scotland,76.0,29.0,Pass,Billy Gilmour,Scotland,True,54.3,False,False,False
82886,3930177,2,76,32,00:31:32.134,Pass,Billy Gilmour,Scotland,Scotland,81.7,60.8,,1.522391,From Free Kick,Scott McTominay,16.780048,Ground Pass,,0.5946141,95.6,70.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Carry,Billy Gilmour,Scotland,76.0,29.0,Ball Receipt*,Scott McTominay,Scotland,True,38.3,False,False,False
82887,3930177,2,76,33,00:31:33.656,Ball Receipt*,Scott McTominay,Scotland,Scotland,95.6,70.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,1,0,Pass,Billy Gilmour,Scotland,76.0,32.0,Carry,Scott McTominay,Scotland,True,24.400000000000006,False,True,False
82888,3930177,2,76,33,00:31:33.656,Carry,Scott McTominay,Scotland,Scotland,95.6,70.2,,1.332147,From Free Kick,,,,,,,,,,,,False,99.3,66.6,5.162363799656131,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,1,0,Ball Receipt*,Scott McTominay,Scotland,76.0,33.0,Pass,Scott McTominay,Scotland,True,24.400000000000006,False,True,False
82889,3930177,2,76,34,00:31:34.988,Pass,Scott McTominay,Scotland,Scotland,99.3,66.6,,0.874492,From Free Kick,Billy Gilmour,21.408644,Ground Pass,Incomplete,-1.2475687,106.1,46.3,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,1,0,Carry,Scott McTominay,Scotland,76.0,33.0,Ball Receipt*,Billy Gilmour,Scotland,True,20.700000000000003,False,True,False
82890,3930177,2,76,35,00:31:35.863,Ball Receipt*,Billy Gilmour,Scotland,Scotland,99.5,48.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Scott McTominay,Scotland,76.0,34.0,Interception,Ádám Nagy,Hungary,False,20.5,False,True,False
82891,3930177,2,76,35,00:31:35.863,Interception,Ádám Nagy,Hungary,Scotland,14.0,33.8,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Billy Gilmour,Scotland,76.0,35.0,Pass,Scott McTominay,Scotland,False,106.0,False,False,False
82892,3930177,2,77,6,00:32:06.906,Pass,Scott McTominay,Scotland,Scotland,120.0,80.0,,1.126502,From Corner,,33.62529,Low Pass,Incomplete,-1.6571482,117.1,46.5,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,1,0,Interception,Ádám Nagy,Hungary,76.0,35.0,Clearance,Dominik Szoboszlai,Hungary,False,0.0,False,True,False
82893,3930177,2,77,8,00:32:08.032,Clearance,Dominik Szoboszlai,Hungary,Scotland,3.0,33.6,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Scott McTominay,Scotland,77.0,6.0,Pressure,Attila Szalai,Hungary,True,117.0,False,False,False
82894,3930177,2,77,11,00:32:11.470,Pressure,Attila Szalai,Hungary,Scotland,34.1,21.4,,0.65138,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,1,5,0,0,Clearance,Dominik Szoboszlai,Hungary,77.0,8.0,Clearance,Billy Gilmour,Scotland,False,85.9,False,False,False
82895,3930177,2,77,11,00:32:11.847,Clearance,Billy Gilmour,Scotland,Scotland,79.7,58.9,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Attila Szalai,Hungary,77.0,11.0,Ball Recovery,Roland Sallai,Hungary,False,40.3,False,False,True
82896,3930177,2,77,12,00:32:12.429,Ball Recovery,Roland Sallai,Hungary,Scotland,39.3,11.4,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Clearance,Billy Gilmour,Scotland,77.0,11.0,Carry,Roland Sallai,Hungary,True,80.7,False,False,False
82897,3930177,2,77,12,00:32:12.429,Carry,Roland Sallai,Hungary,Scotland,39.3,11.4,,1.363259,From Corner,,,,,,,,,,,,False,47.9,11.8,8.609297300012354,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Ball Recovery,Roland Sallai,Hungary,77.0,12.0,Pass,Roland Sallai,Hungary,True,80.7,False,False,False
82898,3930177,2,77,13,00:32:13.792,Pass,Roland Sallai,Hungary,Scotland,47.9,11.8,,1.989658,From Corner,Attila Szalai,24.080074,Low Pass,,-0.2862858,71.0,5.0,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Carry,Roland Sallai,Hungary,77.0,12.0,Ball Receipt*,Attila Szalai,Hungary,True,72.1,False,False,False
82899,3930177,2,77,15,00:32:15.782,Ball Receipt*,Attila Szalai,Hungary,Scotland,71.0,5.0,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,Roland Sallai,Hungary,77.0,13.0,Carry,Attila Szalai,Hungary,True,49.0,False,False,False
82900,3930177,2,77,15,00:32:15.782,Carry,Attila Szalai,Hungary,Scotland,71.0,5.0,,1.544701,From Corner,,,,,,,,,,,,False,77.0,2.7,6.4257295305669375,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Attila Szalai,Hungary,77.0,15.0,Pass,Attila Szalai,Hungary,True,49.0,False,False,False
82901,3930177,2,77,17,00:32:17.327,Pass,Attila Szalai,Hungary,Scotland,77.0,2.7,,2.259587,From Corner,Roland Sallai,42.992325,Low Pass,Incomplete,0.7821087,107.5,33.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,1,5,0,0,Carry,Attila Szalai,Hungary,77.0,15.0,Ball Receipt*,Roland Sallai,Hungary,True,43.0,False,False,False
82902,3930177,2,77,19,00:32:19.586,Ball Receipt*,Roland Sallai,Hungary,Scotland,83.5,24.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Attila Szalai,Hungary,77.0,17.0,Ball Recovery,Angus Gunn,Scotland,False,36.5,False,False,False
82903,3930177,2,77,19,00:32:19.586,Ball Recovery,Angus Gunn,Scotland,Scotland,12.6,47.1,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Roland Sallai,Hungary,77.0,19.0,Carry,Angus Gunn,Scotland,True,107.4,False,False,False
82904,3930177,2,77,19,00:32:19.586,Carry,Angus Gunn,Scotland,Scotland,12.6,47.1,,3.323069,From Corner,,,,,,,,,,,,False,13.3,44.4,2.7892651361962737,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Ball Recovery,Angus Gunn,Scotland,77.0,19.0,Pass,Angus Gunn,Scotland,True,107.4,False,False,False
82905,3930177,2,77,22,00:32:22.909,Pass,Angus Gunn,Scotland,Scotland,13.3,44.4,,2.436652,From Corner,Stuart Armstrong,35.61418,Ground Pass,,-0.971112,33.4,15.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Carry,Angus Gunn,Scotland,77.0,19.0,Ball Receipt*,Stuart Armstrong,Scotland,True,106.7,False,False,False
82906,3930177,2,77,25,00:32:25.346,Ball Receipt*,Stuart Armstrong,Scotland,Scotland,33.4,15.0,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Angus Gunn,Scotland,77.0,22.0,Carry,Stuart Armstrong,Scotland,True,86.6,False,False,False
82907,3930177,2,77,25,00:32:25.346,Carry,Stuart Armstrong,Scotland,Scotland,33.4,15.0,True,4.566932,From Corner,,,,,,,,,,,,False,41.8,6.4,12.021647141718974,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Stuart Armstrong,Scotland,77.0,25.0,Pressure,Bendegúz Bolla,Hungary,False,86.6,False,False,False
82908,3930177,2,77,28,00:32:28.727,Pressure,Bendegúz Bolla,Hungary,Scotland,68.9,70.2,,1.146047,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Carry,Stuart Armstrong,Scotland,77.0,25.0,Pass,Stuart Armstrong,Scotland,False,51.099999999999994,False,False,False
82909,3930177,2,77,29,00:32:29.913,Pass,Stuart Armstrong,Scotland,Scotland,41.8,6.4,,2.493038,From Corner,Angus Gunn,41.533722,Ground Pass,,2.3919544,11.4,34.7,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Bendegúz Bolla,Hungary,77.0,28.0,Ball Receipt*,Angus Gunn,Scotland,True,78.2,False,False,True
82910,3930177,2,77,32,00:32:32.406,Ball Receipt*,Angus Gunn,Scotland,Scotland,11.4,34.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Pass,Stuart Armstrong,Scotland,77.0,29.0,Carry,Angus Gunn,Scotland,True,108.6,False,False,False
82911,3930177,2,77,32,00:32:32.406,Carry,Angus Gunn,Scotland,Scotland,11.4,34.7,,1.389419,From Corner,,,,,,,,,,,,False,10.7,35.6,1.1401754250991376,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Angus Gunn,Scotland,77.0,32.0,Pass,Angus Gunn,Scotland,True,108.6,False,False,False
82912,3930177,2,77,33,00:32:33.795,Pass,Angus Gunn,Scotland,Scotland,10.7,35.6,,1.456216,From Corner,Jack Hendry,28.900692,Ground Pass,,1.1690849,22.0,62.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Carry,Angus Gunn,Scotland,77.0,32.0,Ball Receipt*,Jack Hendry,Scotland,True,109.3,False,False,False
82913,3930177,2,77,35,00:32:35.252,Ball Receipt*,Jack Hendry,Scotland,Scotland,22.0,62.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Angus Gunn,Scotland,77.0,33.0,Carry,Jack Hendry,Scotland,True,98.0,False,False,False
82914,3930177,2,77,35,00:32:35.252,Carry,Jack Hendry,Scotland,Scotland,22.0,62.2,,2.8,From Corner,,,,,,,,,,,,False,16.1,59.2,6.618912297349164,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Jack Hendry,Scotland,77.0,35.0,Pass,Jack Hendry,Scotland,True,98.0,False,False,False
82915,3930177,2,77,38,00:32:38.052,Pass,Jack Hendry,Scotland,Scotland,16.1,59.2,,1.676704,From Corner,Angus Gunn,18.321844,Ground Pass,,-2.2284887,4.9,44.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Jack Hendry,Scotland,77.0,35.0,Ball Receipt*,Angus Gunn,Scotland,True,103.9,False,False,False
82916,3930177,2,77,39,00:32:39.728,Ball Receipt*,Angus Gunn,Scotland,Scotland,4.9,44.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Pass,Jack Hendry,Scotland,77.0,38.0,Carry,Angus Gunn,Scotland,True,115.1,False,False,False
82917,3930177,2,77,39,00:32:39.728,Carry,Angus Gunn,Scotland,Scotland,4.9,44.7,,2.996602,From Corner,,,,,,,,,,,,False,9.9,52.1,8.930845424706442,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Angus Gunn,Scotland,77.0,39.0,Pass,Angus Gunn,Scotland,True,115.1,False,False,False
82918,3930177,2,77,42,00:32:42.725,Pass,Angus Gunn,Scotland,Scotland,9.9,52.1,,3.497665,From Corner,Lawrence Shankland,59.48218,High Pass,Incomplete,0.1997035,68.2,63.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Carry,Angus Gunn,Scotland,77.0,39.0,Ball Receipt*,Lawrence Shankland,Scotland,True,110.1,False,False,False
82919,3930177,2,77,46,00:32:46.223,Ball Receipt*,Lawrence Shankland,Scotland,Scotland,69.1,56.8,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,6,0,0,Pass,Angus Gunn,Scotland,77.0,42.0,Pass,Attila Szalai,Hungary,False,50.900000000000006,False,False,False
82920,3930177,2,77,46,00:32:46.223,Pass,Attila Szalai,Hungary,Scotland,51.9,16.2,,2.020686,From Corner,Ádám Nagy,21.508139,High Pass,Incomplete,0.4012288,71.7,24.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Lawrence Shankland,Scotland,77.0,46.0,Ball Receipt*,Ádám Nagy,Hungary,True,68.1,False,False,False
82921,3930177,2,77,48,00:32:48.243,Ball Receipt*,Ádám Nagy,Hungary,Scotland,65.7,22.4,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Attila Szalai,Hungary,77.0,46.0,Pass,Grant Campbell Hanley,Scotland,False,54.3,False,False,False
82922,3930177,2,77,48,00:32:48.243,Pass,Grant Campbell Hanley,Scotland,Scotland,48.4,55.5,,0.980734,From Corner,Anthony Ralston,10.778683,Low Pass,,1.1195962,53.1,65.2,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Ádám Nagy,Hungary,77.0,48.0,Ball Receipt*,Anthony Ralston,Scotland,True,71.6,False,False,False
82923,3930177,2,77,49,00:32:49.224,Ball Receipt*,Anthony Ralston,Scotland,Scotland,53.1,65.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Grant Campbell Hanley,Scotland,77.0,48.0,Carry,Anthony Ralston,Scotland,True,66.9,False,False,False
82924,3930177,2,77,49,00:32:49.224,Carry,Anthony Ralston,Scotland,Scotland,53.1,65.2,True,0.627178,From Corner,,,,,,,,,,,,False,52.1,65.5,1.0440306508910542,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Anthony Ralston,Scotland,77.0,49.0,Pressure,Milos Kerkez,Hungary,False,66.9,False,False,False
82925,3930177,2,77,49,00:32:49.473,Pressure,Milos Kerkez,Hungary,Scotland,62.4,14.4,,0.515309,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Carry,Anthony Ralston,Scotland,77.0,49.0,Pass,Anthony Ralston,Scotland,False,57.6,False,False,False
82926,3930177,2,77,49,00:32:49.851,Pass,Anthony Ralston,Scotland,Scotland,52.1,65.5,True,0.702998,From Corner,Callum McGregor,6.6370173,Ground Pass,,-1.6764619,51.4,58.9,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Milos Kerkez,Hungary,77.0,49.0,Ball Receipt*,Callum McGregor,Scotland,True,67.9,False,False,True
82927,3930177,2,77,50,00:32:50.554,Ball Receipt*,Callum McGregor,Scotland,Scotland,51.4,58.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Anthony Ralston,Scotland,77.0,49.0,Carry,Callum McGregor,Scotland,True,68.6,False,False,False
82928,3930177,2,77,50,00:32:50.554,Carry,Callum McGregor,Scotland,Scotland,51.4,58.9,,0.7248,From Corner,,,,,,,,,,,,False,49.0,60.3,2.7784887978899593,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Callum McGregor,Scotland,77.0,50.0,Pass,Callum McGregor,Scotland,True,68.6,False,False,False
