event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,France_score,Poland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
131467,3938643,1,1,23,00:01:23.745,Pass,Jan Bednarek,Poland,Poland,2.4,62.6,,2.194885,From Kick Off,Robert Lewandowski,41.58329,High Pass,Incomplete,0.093925714,43.8,66.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Jan Bednarek,Poland,1.0,22.0,Ball Receipt*,Robert Lewandowski,Poland,True,117.6,False,False,False
131468,3938643,1,1,25,00:01:25.940,Ball Receipt*,Robert Lewandowski,Poland,Poland,42.7,64.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pass,Jan Bednarek,Poland,1.0,23.0,Pass,William Saliba,France,False,77.3,False,False,False
131469,3938643,1,1,25,00:01:25.940,Pass,William Saliba,France,France,76.3,13.6,,1.511497,Regular Play,Aurélien Djani Tchouaméni,15.652476,Low Pass,,1.1071488,83.3,27.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Robert Lewandowski,Poland,1.0,25.0,Pressure,Piotr Zieliński,Poland,False,43.7,False,False,False
131470,3938643,1,1,27,00:01:27.191,Pressure,Piotr Zieliński,Poland,France,38.2,50.9,,0.284138,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,William Saliba,France,1.0,25.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,False,81.8,False,False,False
131471,3938643,1,1,27,00:01:27.452,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,83.3,27.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Piotr Zieliński,Poland,1.0,27.0,Carry,Aurélien Djani Tchouaméni,France,True,36.7,False,False,True
131472,3938643,1,1,27,00:01:27.452,Carry,Aurélien Djani Tchouaméni,France,France,83.3,27.6,True,0.12,Regular Play,,,,,,,,,,,,False,81.5,28.6,2.0591260281973973,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,1.0,27.0,Pass,Aurélien Djani Tchouaméni,France,True,36.7,False,False,False
131473,3938643,1,1,27,00:01:27.572,Pass,Aurélien Djani Tchouaméni,France,France,81.5,28.6,,0.016451,Regular Play,,0.8944272,Low Pass,Incomplete,-0.4636476,82.3,28.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Carry,Aurélien Djani Tchouaméni,France,1.0,27.0,Block,Piotr Zieliński,Poland,False,38.5,False,False,False
131474,3938643,1,1,27,00:01:27.588,Block,Piotr Zieliński,Poland,France,37.8,51.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Aurélien Djani Tchouaméni,France,1.0,27.0,Pass,Aurélien Djani Tchouaméni,France,False,82.2,False,False,False
131475,3938643,1,1,29,00:01:29.510,Pass,Aurélien Djani Tchouaméni,France,France,79.5,31.3,,1.591243,Regular Play,Ousmane Dembélé,11.161093,Ground Pass,,1.354071,81.9,42.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Block,Piotr Zieliński,Poland,1.0,27.0,Pressure,Jakub Piotr Kiwior,Poland,False,40.5,False,False,False
131476,3938643,1,1,30,00:01:30.973,Pressure,Jakub Piotr Kiwior,Poland,France,37.4,38.0,,1.592777,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,2,5,0,0,Pass,Aurélien Djani Tchouaméni,France,1.0,29.0,Ball Receipt*,Ousmane Dembélé,France,False,82.6,False,False,False
131477,3938643,1,1,31,00:01:31.102,Ball Receipt*,Ousmane Dembélé,France,France,81.9,42.2,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Jakub Piotr Kiwior,Poland,1.0,30.0,Carry,Ousmane Dembélé,France,True,38.099999999999994,False,False,True
131478,3938643,1,1,31,00:01:31.102,Carry,Ousmane Dembélé,France,France,81.9,42.2,True,2.069908,Regular Play,,,,,,,,,,,,False,76.6,37.9,6.824954212300633,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Ousmane Dembélé,France,1.0,31.0,Pass,Ousmane Dembélé,France,True,38.099999999999994,False,False,False
131479,3938643,1,1,33,00:01:33.171,Pass,Ousmane Dembélé,France,France,76.6,37.9,,1.55273,Regular Play,Theo Bernard François Hernández,29.902676,Ground Pass,,-1.5574192,77.0,8.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Carry,Ousmane Dembélé,France,1.0,31.0,Ball Receipt*,Theo Bernard François Hernández,France,True,43.400000000000006,False,False,False
131480,3938643,1,1,34,00:01:34.724,Ball Receipt*,Theo Bernard François Hernández,France,France,77.0,8.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Ousmane Dembélé,France,1.0,33.0,Carry,Theo Bernard François Hernández,France,True,43.0,False,False,False
131481,3938643,1,1,34,00:01:34.724,Carry,Theo Bernard François Hernández,France,France,77.0,8.0,,2.366973,Regular Play,,,,,,,,,,,,False,86.7,9.4,9.800510190801297,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Theo Bernard François Hernández,France,1.0,34.0,Pass,Theo Bernard François Hernández,France,True,43.0,False,False,False
131482,3938643,1,1,37,00:01:37.091,Pass,Theo Bernard François Hernández,France,France,86.7,9.4,,0.974228,Regular Play,Kylian Mbappé Lottin,5.7558665,Ground Pass,,1.7102364,85.9,15.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Theo Bernard François Hernández,France,1.0,34.0,Ball Receipt*,Kylian Mbappé Lottin,France,True,33.3,False,False,False
131483,3938643,1,1,38,00:01:38.065,Ball Receipt*,Kylian Mbappé Lottin,France,France,85.9,15.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Pass,Theo Bernard François Hernández,France,1.0,37.0,Carry,Kylian Mbappé Lottin,France,True,34.099999999999994,False,False,False
131484,3938643,1,1,38,00:01:38.065,Carry,Kylian Mbappé Lottin,France,France,85.9,15.1,True,3.606723,Regular Play,,,,,,,,,,,,False,90.6,22.3,8.598255637046384,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Kylian Mbappé Lottin,France,1.0,38.0,Pressure,Sebastian Szymański,Poland,False,34.099999999999994,False,False,False
131485,3938643,1,1,41,00:01:41.382,Pressure,Sebastian Szymański,Poland,France,28.5,59.8,,1.435983,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Kylian Mbappé Lottin,France,1.0,38.0,Dribbled Past,Sebastian Szymański,Poland,True,91.5,False,False,False
131486,3938643,1,1,41,00:01:41.672,Dribbled Past,Sebastian Szymański,Poland,France,29.5,57.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pressure,Sebastian Szymański,Poland,1.0,41.0,Dribble,Kylian Mbappé Lottin,France,False,90.5,False,False,True
131487,3938643,1,1,41,00:01:41.672,Dribble,Kylian Mbappé Lottin,France,France,90.6,22.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Dribbled Past,Sebastian Szymański,Poland,1.0,41.0,Carry,Kylian Mbappé Lottin,France,True,29.400000000000006,False,False,False
131488,3938643,1,1,41,00:01:41.672,Carry,Kylian Mbappé Lottin,France,France,90.6,22.3,True,0.886351,Regular Play,,,,,,,,,,,,False,90.6,24.6,2.3000000000000007,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Dribble,Kylian Mbappé Lottin,France,1.0,41.0,Pass,Kylian Mbappé Lottin,France,True,29.400000000000006,False,False,False
131489,3938643,1,1,42,00:01:42.558,Pass,Kylian Mbappé Lottin,France,France,90.6,24.6,True,1.288742,Regular Play,Aurélien Djani Tchouaméni,5.056679,Ground Pass,,-2.7133286,86.0,22.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Carry,Kylian Mbappé Lottin,France,1.0,41.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,29.400000000000006,False,False,False
131490,3938643,1,1,43,00:01:43.847,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,86.0,22.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Kylian Mbappé Lottin,France,1.0,42.0,Carry,Aurélien Djani Tchouaméni,France,True,34.0,False,False,False
131491,3938643,1,1,43,00:01:43.847,Carry,Aurélien Djani Tchouaméni,France,France,86.0,22.5,,0.357862,Regular Play,,,,,,,,,,,,False,86.0,19.3,3.1999999999999993,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,1.0,43.0,Pass,Aurélien Djani Tchouaméni,France,True,34.0,False,False,False
131492,3938643,1,1,44,00:01:44.205,Pass,Aurélien Djani Tchouaméni,France,France,86.0,19.3,,1.168389,Regular Play,Adrien Rabiot,17.647945,Ground Pass,,-0.85356545,97.6,6.0,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Carry,Aurélien Djani Tchouaméni,France,1.0,43.0,Ball Receipt*,Adrien Rabiot,France,True,34.0,False,False,False
131493,3938643,1,1,45,00:01:45.373,Ball Receipt*,Adrien Rabiot,France,France,97.6,6.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Aurélien Djani Tchouaméni,France,1.0,44.0,Carry,Adrien Rabiot,France,True,22.400000000000006,False,True,False
131494,3938643,1,1,45,00:01:45.373,Carry,Adrien Rabiot,France,France,97.6,6.0,,1.607507,Regular Play,,,,,,,,,,,,False,100.1,10.9,5.500909015790027,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Adrien Rabiot,France,1.0,45.0,Pass,Adrien Rabiot,France,True,22.400000000000006,False,True,False
131495,3938643,1,1,46,00:01:46.981,Pass,Adrien Rabiot,France,France,100.1,10.9,,0.575241,Regular Play,Kylian Mbappé Lottin,12.971122,Ground Pass,,1.7334101,98.0,23.7,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Carry,Adrien Rabiot,France,1.0,45.0,Ball Receipt*,Kylian Mbappé Lottin,France,True,19.900000000000006,False,True,False
131496,3938643,1,1,47,00:01:47.556,Ball Receipt*,Kylian Mbappé Lottin,France,France,98.0,23.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Pass,Adrien Rabiot,France,1.0,46.0,Carry,Kylian Mbappé Lottin,France,True,22.0,False,True,False
131497,3938643,1,1,47,00:01:47.556,Carry,Kylian Mbappé Lottin,France,France,98.0,23.7,,0.12,Regular Play,,,,,,,,,,,,False,97.8,22.8,0.921954445729288,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Kylian Mbappé Lottin,France,1.0,47.0,Pass,Kylian Mbappé Lottin,France,True,22.0,False,True,False
131498,3938643,1,1,47,00:01:47.676,Pass,Kylian Mbappé Lottin,France,France,97.8,22.8,,0.628779,Regular Play,Theo Bernard François Hernández,9.794386,Ground Pass,Incomplete,-0.45451546,106.6,18.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Carry,Kylian Mbappé Lottin,France,1.0,47.0,Ball Receipt*,Theo Bernard François Hernández,France,True,22.200000000000003,False,True,False
131499,3938643,1,1,48,00:01:48.305,Ball Receipt*,Theo Bernard François Hernández,France,France,109.1,15.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Kylian Mbappé Lottin,France,1.0,47.0,Pass,Przemysław Frankowski,Poland,False,10.900000000000006,False,True,False
131500,3938643,1,1,48,00:01:48.305,Pass,Przemysław Frankowski,Poland,Poland,13.5,61.6,,1.226261,Regular Play,Sebastian Szymański,7.324616,Ground Pass,,1.0093026,17.4,67.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Theo Bernard François Hernández,France,1.0,48.0,Ball Receipt*,Sebastian Szymański,Poland,True,106.5,False,False,False
131501,3938643,1,1,49,00:01:49.531,Ball Receipt*,Sebastian Szymański,Poland,Poland,17.4,67.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Przemysław Frankowski,Poland,1.0,48.0,Carry,Sebastian Szymański,Poland,True,102.6,False,False,False
131502,3938643,1,1,49,00:01:49.531,Carry,Sebastian Szymański,Poland,Poland,17.4,67.8,,0.561089,Regular Play,,,,,,,,,,,,False,19.4,63.4,4.833218389437827,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Sebastian Szymański,Poland,1.0,49.0,Pass,Sebastian Szymański,Poland,True,102.6,False,False,False
131503,3938643,1,1,50,00:01:50.092,Pass,Sebastian Szymański,Poland,Poland,19.4,63.4,,0.441301,Regular Play,Piotr Zieliński,7.1421285,Ground Pass,,-0.7952988,24.4,58.3,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Sebastian Szymański,Poland,1.0,49.0,Ball Receipt*,Piotr Zieliński,Poland,True,100.6,False,False,False
131504,3938643,1,1,50,00:01:50.534,Ball Receipt*,Piotr Zieliński,Poland,Poland,24.4,58.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Sebastian Szymański,Poland,1.0,50.0,Carry,Piotr Zieliński,Poland,True,95.6,False,False,False
131505,3938643,1,1,50,00:01:50.534,Carry,Piotr Zieliński,Poland,Poland,24.4,58.3,,0.114444,Regular Play,,,,,,,,,,,,False,24.4,58.3,0.0,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Piotr Zieliński,Poland,1.0,50.0,Pass,Piotr Zieliński,Poland,True,95.6,False,False,False
131506,3938643,1,1,50,00:01:50.648,Pass,Piotr Zieliński,Poland,Poland,24.4,58.3,,0.483347,Regular Play,Sebastian Szymański,4.925444,Ground Pass,,1.6724852,23.9,63.2,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Piotr Zieliński,Poland,1.0,50.0,Ball Receipt*,Sebastian Szymański,Poland,True,95.6,False,False,False
131507,3938643,1,1,51,00:01:51.131,Ball Receipt*,Sebastian Szymański,Poland,Poland,23.9,63.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Piotr Zieliński,Poland,1.0,50.0,Carry,Sebastian Szymański,Poland,True,96.1,False,False,False
131508,3938643,1,1,51,00:01:51.131,Carry,Sebastian Szymański,Poland,Poland,23.9,63.2,,0.750828,Regular Play,,,,,,,,,,,,False,25.4,62.6,1.6155494421403518,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Sebastian Szymański,Poland,1.0,51.0,Pass,Sebastian Szymański,Poland,True,96.1,False,False,False
131509,3938643,1,1,51,00:01:51.882,Pass,Sebastian Szymański,Poland,Poland,25.4,62.6,,1.318134,Regular Play,Kacper Urbanski,20.130821,Ground Pass,,-0.2510027,44.9,57.6,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Sebastian Szymański,Poland,1.0,51.0,Ball Receipt*,Kacper Urbanski,Poland,True,94.6,False,False,False
131510,3938643,1,1,53,00:01:53.200,Ball Receipt*,Kacper Urbanski,Poland,Poland,44.9,57.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pass,Sebastian Szymański,Poland,1.0,51.0,Carry,Kacper Urbanski,Poland,True,75.1,False,False,False
131511,3938643,1,1,53,00:01:53.200,Carry,Kacper Urbanski,Poland,Poland,44.9,57.6,True,7.098158,Regular Play,,,,,,,,,,,,False,47.8,77.3,19.91230775173987,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Kacper Urbanski,Poland,1.0,53.0,Pressure,Adrien Rabiot,France,False,75.1,False,False,False
131512,3938643,1,1,58,00:01:58.951,Pressure,Adrien Rabiot,France,Poland,71.4,5.1,,0.721836,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Carry,Kacper Urbanski,Poland,1.0,53.0,Pressure,Bradley Barcola,France,True,48.599999999999994,False,False,False
131513,3938643,1,1,59,00:01:59.562,Pressure,Bradley Barcola,France,Poland,73.1,3.5,,0.316517,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Adrien Rabiot,France,1.0,58.0,Dribble,Kacper Urbanski,Poland,False,46.900000000000006,False,False,True
131514,3938643,1,2,0,00:02:00.299,Dribble,Kacper Urbanski,Poland,Poland,47.8,77.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pressure,Bradley Barcola,France,1.0,59.0,Duel,Bradley Barcola,France,False,72.2,False,False,False
131515,3938643,1,2,0,00:02:00.299,Duel,Bradley Barcola,France,France,72.3,2.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Dribble,Kacper Urbanski,Poland,2.0,0.0,Carry,Bradley Barcola,France,True,47.7,False,False,False
131516,3938643,1,2,0,00:02:00.299,Carry,Bradley Barcola,France,France,72.3,2.8,True,1.3445,Regular Play,,,,,,,,,,,,False,93.4,8.3,21.805045287731012,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Duel,Bradley Barcola,France,2.0,0.0,Pressure,Kacper Urbanski,Poland,False,47.7,False,False,False
131517,3938643,1,2,0,00:02:00.638,Pressure,Kacper Urbanski,Poland,France,44.1,76.3,,1.278332,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Carry,Bradley Barcola,France,2.0,0.0,Pass,Bradley Barcola,France,False,75.9,False,False,False
131518,3938643,1,2,1,00:02:01.643,Pass,Bradley Barcola,France,France,93.4,8.3,True,1.003886,Regular Play,N'Golo Kanté,13.124405,Ground Pass,,2.1883886,85.8,19.0,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Kacper Urbanski,Poland,2.0,0.0,Ball Receipt*,N'Golo Kanté,France,True,26.599999999999994,False,False,True
131519,3938643,1,2,2,00:02:02.647,Ball Receipt*,N'Golo Kanté,France,France,85.8,19.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Bradley Barcola,France,2.0,1.0,Carry,N'Golo Kanté,France,True,34.2,False,False,False
131520,3938643,1,2,2,00:02:02.647,Carry,N'Golo Kanté,France,France,85.8,19.0,True,2.722637,Regular Play,,,,,,,,,,,,False,91.6,33.3,15.431461369552784,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,N'Golo Kanté,France,2.0,2.0,Pressure,Sebastian Szymański,Poland,False,34.2,False,False,False
131521,3938643,1,2,3,00:02:03.475,Pressure,Sebastian Szymański,Poland,France,31.0,55.7,,1.70823,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,N'Golo Kanté,France,2.0,2.0,Pass,N'Golo Kanté,France,False,89.0,False,False,False
131522,3938643,1,2,5,00:02:05.370,Pass,N'Golo Kanté,France,France,91.6,33.3,,0.699695,Regular Play,Ousmane Dembélé,16.858232,Ground Pass,,1.487655,93.0,50.1,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Sebastian Szymański,Poland,2.0,3.0,Ball Receipt*,Ousmane Dembélé,France,True,28.400000000000006,False,False,False
131523,3938643,1,2,6,00:02:06.069,Ball Receipt*,Ousmane Dembélé,France,France,93.0,50.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Pass,N'Golo Kanté,France,2.0,5.0,Carry,Ousmane Dembélé,France,True,27.0,False,False,False
131524,3938643,1,2,6,00:02:06.069,Carry,Ousmane Dembélé,France,France,93.0,50.1,,0.905445,Regular Play,,,,,,,,,,,,False,93.0,51.3,1.1999999999999957,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Ousmane Dembélé,France,2.0,6.0,Pass,Ousmane Dembélé,France,True,27.0,False,False,False
131525,3938643,1,2,6,00:02:06.975,Pass,Ousmane Dembélé,France,France,93.0,51.3,,1.887268,Regular Play,Jules Koundé,22.905895,Ground Pass,,1.6669898,90.8,74.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Carry,Ousmane Dembélé,France,2.0,6.0,Ball Receipt*,Jules Koundé,France,True,27.0,False,False,False
131526,3938643,1,2,8,00:02:08.862,Ball Receipt*,Jules Koundé,France,France,90.8,74.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Ousmane Dembélé,France,2.0,6.0,Carry,Jules Koundé,France,True,29.200000000000003,False,False,False
131527,3938643,1,2,8,00:02:08.862,Carry,Jules Koundé,France,France,90.8,74.1,,1.027494,Regular Play,,,,,,,,,,,,False,94.9,74.1,4.1000000000000085,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Jules Koundé,France,2.0,8.0,Pass,Jules Koundé,France,True,29.200000000000003,False,False,False
131528,3938643,1,2,9,00:02:09.889,Pass,Jules Koundé,France,France,94.9,74.1,,1.035058,Regular Play,N'Golo Kanté,7.924645,Ground Pass,,-0.17759617,102.7,72.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Jules Koundé,France,2.0,8.0,Ball Receipt*,N'Golo Kanté,France,True,25.099999999999994,False,False,False
131529,3938643,1,2,10,00:02:10.925,Ball Receipt*,N'Golo Kanté,France,France,102.7,72.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Jules Koundé,France,2.0,9.0,Carry,N'Golo Kanté,France,True,17.299999999999997,False,True,False
131530,3938643,1,2,10,00:02:10.925,Carry,N'Golo Kanté,France,France,102.7,72.7,True,1.507878,Regular Play,,,,,,,,,,,,False,101.5,76.6,4.080441152620626,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,N'Golo Kanté,France,2.0,10.0,Pressure,Jakub Piotr Kiwior,Poland,False,17.299999999999997,False,True,False
131531,3938643,1,2,11,00:02:11.799,Pressure,Jakub Piotr Kiwior,Poland,France,16.7,11.2,,0.906035,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,N'Golo Kanté,France,2.0,10.0,Pass,N'Golo Kanté,France,False,103.3,False,False,False
131532,3938643,1,2,12,00:02:12.432,Pass,N'Golo Kanté,France,France,101.5,76.6,True,2.145525,Regular Play,Ousmane Dembélé,15.339492,Ground Pass,,-2.5698636,88.6,68.3,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Jakub Piotr Kiwior,Poland,2.0,11.0,Pressure,Piotr Zieliński,Poland,False,18.5,False,True,True
131533,3938643,1,2,14,00:02:14.192,Pressure,Piotr Zieliński,Poland,France,30.6,11.6,,2.024928,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,N'Golo Kanté,France,2.0,12.0,Ball Receipt*,Ousmane Dembélé,France,False,89.4,False,False,False
131534,3938643,1,2,14,00:02:14.578,Ball Receipt*,Ousmane Dembélé,France,France,88.6,68.3,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Piotr Zieliński,Poland,2.0,14.0,Carry,Ousmane Dembélé,France,True,31.400000000000006,False,False,True
