event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Scotland_score,Switzerland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
163245,3930169,1,2,56,00:02:56.957,Ball Receipt*,Che Adams,Scotland,Scotland,112.6,35.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,1,1,5,0,0,Pass,Kieran Tierney,Scotland,2.0,56.0,Block,Silvan Widmer,Switzerland,False,7.400000000000006,False,True,False
163246,3930169,1,2,56,00:02:56.957,Block,Silvan Widmer,Switzerland,Scotland,12.8,62.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Che Adams,Scotland,2.0,56.0,Pass,Kieran Tierney,Scotland,False,107.2,False,False,False
163247,3930169,1,2,58,00:02:58.860,Pass,Kieran Tierney,Scotland,Scotland,107.3,11.5,,1.208762,From Throw In,Che Adams,14.6102705,High Pass,,1.2577035,111.8,25.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,5,0,0,Block,Silvan Widmer,Switzerland,2.0,56.0,Ball Receipt*,Che Adams,Scotland,True,12.700000000000003,False,True,False
163248,3930169,1,2,59,00:02:59.509,Ball Receipt*,Che Adams,Scotland,Scotland,111.8,25.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,1,1,5,0,0,Pass,Kieran Tierney,Scotland,2.0,58.0,Carry,Che Adams,Scotland,True,8.200000000000003,False,True,False
163249,3930169,1,2,59,00:02:59.509,Carry,Che Adams,Scotland,Scotland,111.8,25.4,True,1.16843,From Throw In,,,,,,,,,,,,False,111.3,21.5,3.9319206502674984,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,1,1,5,0,0,Ball Receipt*,Che Adams,Scotland,2.0,59.0,Block,Remo Freuler,Switzerland,False,8.200000000000003,False,True,False
163250,3930169,1,2,59,00:02:59.509,Block,Remo Freuler,Switzerland,Scotland,9.9,59.2,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Carry,Che Adams,Scotland,2.0,59.0,Pressure,Fabian Lukas Schär,Switzerland,True,110.1,False,False,False
163251,3930169,1,2,59,00:02:59.740,Pressure,Fabian Lukas Schär,Switzerland,Scotland,7.8,53.1,,0.507215,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Block,Remo Freuler,Switzerland,2.0,59.0,Pass,Che Adams,Scotland,False,112.2,False,False,False
163252,3930169,1,3,0,00:03:00.678,Pass,Che Adams,Scotland,Scotland,111.3,21.5,,1.847373,From Throw In,Andrew Robertson,6.3505907,Low Pass,,-0.12630811,117.6,20.7,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,1,1,5,0,0,Pressure,Fabian Lukas Schär,Switzerland,2.0,59.0,Pressure,Remo Freuler,Switzerland,False,8.700000000000003,False,True,False
163253,3930169,1,3,0,00:03:00.708,Pressure,Remo Freuler,Switzerland,Scotland,10.8,57.4,,0.32305,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Pass,Che Adams,Scotland,3.0,0.0,Pressure,Fabian Lukas Schär,Switzerland,True,109.2,False,False,False
163254,3930169,1,3,2,00:03:02.171,Pressure,Fabian Lukas Schär,Switzerland,Scotland,2.4,56.9,,0.359998,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pressure,Remo Freuler,Switzerland,3.0,0.0,Ball Receipt*,Andrew Robertson,Scotland,False,117.6,False,False,False
163255,3930169,1,3,2,00:03:02.525,Ball Receipt*,Andrew Robertson,Scotland,Scotland,117.6,20.7,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,5,0,0,Pressure,Fabian Lukas Schär,Switzerland,3.0,2.0,Carry,Andrew Robertson,Scotland,True,2.4000000000000057,False,True,True
163256,3930169,1,3,2,00:03:02.525,Carry,Andrew Robertson,Scotland,Scotland,117.6,20.7,True,0.039999,From Throw In,,,,,,,,,,,,False,118.0,20.2,0.6403124237432885,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,5,0,0,Ball Receipt*,Andrew Robertson,Scotland,3.0,2.0,Pass,Andrew Robertson,Scotland,True,2.4000000000000057,False,True,False
163257,3930169,1,3,2,00:03:02.565,Pass,Andrew Robertson,Scotland,Scotland,118.0,20.2,,0.008556,From Throw In,John McGinn,2.6,Low Pass,Incomplete,1.5707964,118.0,22.8,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,5,0,0,Carry,Andrew Robertson,Scotland,3.0,2.0,Ball Receipt*,John McGinn,Scotland,True,2.0,False,True,False
163258,3930169,1,3,2,00:03:02.574,Ball Receipt*,John McGinn,Scotland,Scotland,112.5,33.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,1,1,5,0,0,Pass,Andrew Robertson,Scotland,3.0,2.0,Block,Fabian Lukas Schär,Switzerland,False,7.5,False,True,False
163259,3930169,1,3,2,00:03:02.574,Block,Fabian Lukas Schär,Switzerland,Scotland,2.1,57.3,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,John McGinn,Scotland,3.0,2.0,Pass,Scott McTominay,Scotland,False,117.9,False,False,False
163260,3930169,1,3,37,00:03:37.807,Pass,Scott McTominay,Scotland,Scotland,120.0,0.1,,1.382482,From Corner,Grant Campbell Hanley,40.444653,High Pass,Incomplete,1.6177914,118.1,40.5,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,1,1,5,0,0,Block,Fabian Lukas Schär,Switzerland,3.0,2.0,Ball Receipt*,Grant Campbell Hanley,Scotland,True,0.0,False,True,False
163261,3930169,1,3,39,00:03:39.189,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,114.9,39.3,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,5,0,0,Pass,Scott McTominay,Scotland,3.0,37.0,Goal Keeper,Yann Sommer,Switzerland,False,5.099999999999994,False,True,False
163262,3930169,1,3,39,00:03:39.189,Goal Keeper,Yann Sommer,Switzerland,Switzerland,2.0,39.6,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,3.0,39.0,Carry,Yann Sommer,Switzerland,True,118.0,False,False,False
163263,3930169,1,3,39,00:03:39.189,Carry,Yann Sommer,Switzerland,Switzerland,2.0,39.6,,2.559533,From Keeper,,,,,,,,,,,,False,13.4,35.4,12.149074038789953,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,3,1,0,0,Goal Keeper,Yann Sommer,Switzerland,3.0,39.0,Pass,Yann Sommer,Switzerland,True,118.0,False,False,False
163264,3930169,1,3,41,00:03:41.749,Pass,Yann Sommer,Switzerland,Switzerland,13.4,35.4,,2.252977,From Keeper,Granit Xhaka,26.644323,Ground Pass,,-0.62548506,35.0,19.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,3,1,0,0,Carry,Yann Sommer,Switzerland,3.0,39.0,Ball Receipt*,Granit Xhaka,Switzerland,True,106.6,False,False,False
163265,3930169,1,3,44,00:03:44.002,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,35.0,19.8,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Pass,Yann Sommer,Switzerland,3.0,41.0,Carry,Granit Xhaka,Switzerland,True,85.0,False,False,False
163266,3930169,1,3,44,00:03:44.002,Carry,Granit Xhaka,Switzerland,Switzerland,35.0,19.8,True,3.809782,From Keeper,,,,,,,,,,,,False,64.8,16.5,29.982161363050526,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Granit Xhaka,Switzerland,3.0,44.0,Pressure,Grant Campbell Hanley,Scotland,False,85.0,False,False,False
163267,3930169,1,3,47,00:03:47.338,Pressure,Grant Campbell Hanley,Scotland,Switzerland,56.8,60.8,,0.581472,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,5,0,0,Carry,Granit Xhaka,Switzerland,3.0,44.0,Pass,Granit Xhaka,Switzerland,False,63.2,False,False,False
163268,3930169,1,3,47,00:03:47.812,Pass,Granit Xhaka,Switzerland,Switzerland,64.8,16.5,True,4.79437,From Keeper,Ruben Vargas,62.735157,Low Pass,Incomplete,0.6769814,113.7,55.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Pressure,Grant Campbell Hanley,Scotland,3.0,47.0,Ball Receipt*,Ruben Vargas,Switzerland,True,55.2,False,False,True
163269,3930169,1,3,52,00:03:52.606,Ball Receipt*,Ruben Vargas,Switzerland,Switzerland,79.2,43.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,1,0,0,3,1,0,0,Pass,Granit Xhaka,Switzerland,3.0,47.0,Ball Recovery,Angus Gunn,Scotland,False,40.8,False,False,False
163270,3930169,1,3,52,00:03:52.606,Ball Recovery,Angus Gunn,Scotland,Scotland,6.4,24.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,5,0,0,Ball Receipt*,Ruben Vargas,Switzerland,3.0,52.0,Carry,Angus Gunn,Scotland,True,113.6,False,False,False
163271,3930169,1,3,52,00:03:52.606,Carry,Angus Gunn,Scotland,Scotland,6.4,24.3,,16.110714,Regular Play,,,,,,,,,,,,False,10.4,44.2,20.298029461009264,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,5,0,0,Ball Recovery,Angus Gunn,Scotland,3.0,52.0,Pass,Angus Gunn,Scotland,True,113.6,False,False,False
163272,3930169,1,4,8,00:04:08.717,Pass,Angus Gunn,Scotland,Scotland,10.4,44.2,,1.21082,Regular Play,Billy Gilmour,11.150336,Ground Pass,,0.6004398,19.6,50.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,5,0,0,Carry,Angus Gunn,Scotland,3.0,52.0,Ball Receipt*,Billy Gilmour,Scotland,True,109.6,False,False,False
163273,3930169,1,4,9,00:04:09.928,Ball Receipt*,Billy Gilmour,Scotland,Scotland,19.6,50.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,1,5,0,0,Pass,Angus Gunn,Scotland,4.0,8.0,Pass,Billy Gilmour,Scotland,True,100.4,False,False,False
163274,3930169,1,4,9,00:04:09.928,Pass,Billy Gilmour,Scotland,Scotland,19.6,50.6,,1.268772,Regular Play,Grant Campbell Hanley,12.384668,Ground Pass,,2.4706347,9.9,58.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,1,1,5,0,0,Ball Receipt*,Billy Gilmour,Scotland,4.0,9.0,Ball Receipt*,Grant Campbell Hanley,Scotland,True,100.4,False,False,False
163275,3930169,1,4,11,00:04:11.196,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,9.9,58.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,5,0,0,Pass,Billy Gilmour,Scotland,4.0,9.0,Carry,Grant Campbell Hanley,Scotland,True,110.1,False,False,False
163276,3930169,1,4,11,00:04:11.196,Carry,Grant Campbell Hanley,Scotland,Scotland,9.9,58.3,,1.091819,Regular Play,,,,,,,,,,,,False,8.8,65.0,6.789698078707185,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,5,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,4.0,11.0,Pass,Grant Campbell Hanley,Scotland,True,110.1,False,False,False
163277,3930169,1,4,12,00:04:12.288,Pass,Grant Campbell Hanley,Scotland,Scotland,8.8,65.0,,2.923453,Regular Play,Anthony Ralston,49.22489,High Pass,,0.09562582,57.8,69.7,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,1,5,0,0,Carry,Grant Campbell Hanley,Scotland,4.0,11.0,Pressure,Xherdan Shaqiri,Switzerland,False,111.2,False,False,False
163278,3930169,1,4,12,00:04:12.307,Pressure,Xherdan Shaqiri,Switzerland,Scotland,108.6,19.7,,0.188472,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,3,1,0,0,Pass,Grant Campbell Hanley,Scotland,4.0,12.0,Ball Receipt*,Anthony Ralston,Scotland,False,11.400000000000006,False,True,False
163279,3930169,1,4,15,00:04:15.212,Ball Receipt*,Anthony Ralston,Scotland,Scotland,57.8,69.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,5,0,0,Pressure,Xherdan Shaqiri,Switzerland,4.0,12.0,Duel,Ricardo Iván Rodríguez Araya,Switzerland,False,62.2,False,False,False
163280,3930169,1,4,15,00:04:15.212,Duel,Ricardo Iván Rodríguez Araya,Switzerland,Scotland,62.1,10.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Anthony Ralston,Scotland,4.0,15.0,Pass,Anthony Ralston,Scotland,False,57.9,False,False,False
163281,3930169,1,4,15,00:04:15.212,Pass,Anthony Ralston,Scotland,Scotland,58.0,69.4,True,1.509732,Regular Play,Che Adams,17.08157,High Pass,Incomplete,-0.53439546,72.7,60.7,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,1,5,0,0,Duel,Ricardo Iván Rodríguez Araya,Switzerland,4.0,15.0,Ball Receipt*,Che Adams,Scotland,True,62.0,False,False,False
163282,3930169,1,4,16,00:04:16.721,Ball Receipt*,Che Adams,Scotland,Scotland,59.4,66.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,1,1,5,0,0,Pass,Anthony Ralston,Scotland,4.0,15.0,Ball Recovery,Manuel Obafemi Akanji,Switzerland,False,60.6,False,False,False
163283,3930169,1,4,16,00:04:16.721,Ball Recovery,Manuel Obafemi Akanji,Switzerland,Switzerland,47.4,19.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Che Adams,Scotland,4.0,16.0,Carry,Manuel Obafemi Akanji,Switzerland,True,72.6,False,False,False
163284,3930169,1,4,16,00:04:16.721,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,47.4,19.4,,1.73082,Regular Play,,,,,,,,,,,,False,40.9,22.9,7.3824115301167,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Recovery,Manuel Obafemi Akanji,Switzerland,4.0,16.0,Pass,Manuel Obafemi Akanji,Switzerland,True,72.6,False,False,False
163285,3930169,1,4,18,00:04:18.452,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,40.9,22.9,,0.999536,Regular Play,Michel Aebischer,10.728001,Ground Pass,,-1.7773324,38.7,12.4,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,0,3,1,0,0,Carry,Manuel Obafemi Akanji,Switzerland,4.0,16.0,Ball Receipt*,Michel Aebischer,Switzerland,True,79.1,False,False,False
163286,3930169,1,4,19,00:04:19.452,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,38.7,12.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,0,3,1,1,0,Pass,Manuel Obafemi Akanji,Switzerland,4.0,18.0,Carry,Michel Aebischer,Switzerland,True,81.3,False,False,False
163287,3930169,1,4,19,00:04:19.452,Carry,Michel Aebischer,Switzerland,Switzerland,38.7,12.4,,1.184515,Regular Play,,,,,,,,,,,,False,38.8,12.2,0.22360679774997738,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,0,3,1,1,0,Ball Receipt*,Michel Aebischer,Switzerland,4.0,19.0,Pass,Michel Aebischer,Switzerland,True,81.3,False,False,False
163288,3930169,1,4,20,00:04:20.636,Pass,Michel Aebischer,Switzerland,Switzerland,38.8,12.2,,1.65958,Regular Play,Granit Xhaka,22.405804,Ground Pass,,1.1131366,48.7,32.3,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,0,3,1,1,0,Carry,Michel Aebischer,Switzerland,4.0,19.0,Ball Receipt*,Granit Xhaka,Switzerland,True,81.2,False,False,False
163289,3930169,1,4,22,00:04:22.296,Ball Receipt*,Granit Xhaka,Switzerland,Switzerland,48.7,32.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Pass,Michel Aebischer,Switzerland,4.0,20.0,Carry,Granit Xhaka,Switzerland,True,71.3,False,False,False
163290,3930169,1,4,22,00:04:22.296,Carry,Granit Xhaka,Switzerland,Switzerland,48.7,32.3,,0.15035,Regular Play,,,,,,,,,,,,False,48.6,32.2,0.1414213562373065,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Granit Xhaka,Switzerland,4.0,22.0,Pass,Granit Xhaka,Switzerland,True,71.3,False,False,False
163291,3930169,1,4,22,00:04:22.446,Pass,Granit Xhaka,Switzerland,Switzerland,48.6,32.2,,2.927676,Regular Play,Fabian Lukas Schär,33.321613,Ground Pass,,1.929567,36.9,63.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,1,0,0,Carry,Granit Xhaka,Switzerland,4.0,22.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,71.4,False,False,False
163292,3930169,1,4,25,00:04:25.374,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,36.9,63.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pass,Granit Xhaka,Switzerland,4.0,22.0,Carry,Fabian Lukas Schär,Switzerland,True,83.1,False,False,False
163293,3930169,1,4,25,00:04:25.374,Carry,Fabian Lukas Schär,Switzerland,Switzerland,36.9,63.4,,1.995928,Regular Play,,,,,,,,,,,,False,38.0,64.1,1.3038404810405286,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,4.0,25.0,Pass,Fabian Lukas Schär,Switzerland,True,83.1,False,False,False
163294,3930169,1,4,27,00:04:27.370,Pass,Fabian Lukas Schär,Switzerland,Switzerland,38.0,64.1,,1.651891,Regular Play,Manuel Obafemi Akanji,10.312129,Ground Pass,,-1.9170818,34.5,54.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Carry,Fabian Lukas Schär,Switzerland,4.0,25.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,82.0,False,False,False
163295,3930169,1,4,29,00:04:29.022,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,34.5,54.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pass,Fabian Lukas Schär,Switzerland,4.0,27.0,Pass,Manuel Obafemi Akanji,Switzerland,True,85.5,False,False,False
163296,3930169,1,4,29,00:04:29.022,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,34.0,54.7,,1.380088,Regular Play,Fabian Lukas Schär,18.456978,Ground Pass,,1.8170891,29.5,72.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,4.0,29.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,86.0,False,False,False
163297,3930169,1,4,30,00:04:30.402,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,29.5,72.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pass,Manuel Obafemi Akanji,Switzerland,4.0,29.0,Carry,Fabian Lukas Schär,Switzerland,True,90.5,False,False,False
163298,3930169,1,4,30,00:04:30.402,Carry,Fabian Lukas Schär,Switzerland,Switzerland,29.5,72.6,True,1.700052,Regular Play,,,,,,,,,,,,False,32.6,74.7,3.744329045369817,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,4.0,30.0,Pressure,John McGinn,Scotland,False,90.5,False,False,False
163299,3930169,1,4,31,00:04:31.405,Pressure,John McGinn,Scotland,Switzerland,88.0,9.4,,0.772054,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,1,1,5,0,0,Carry,Fabian Lukas Schär,Switzerland,4.0,30.0,Pass,Fabian Lukas Schär,Switzerland,False,32.0,False,False,False
163300,3930169,1,4,32,00:04:32.102,Pass,Fabian Lukas Schär,Switzerland,Switzerland,32.6,74.7,True,3.314905,Regular Play,Dan Ndoye,61.79199,High Pass,,-0.097253196,94.1,68.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pressure,John McGinn,Scotland,4.0,31.0,Pressure,Kieran Tierney,Scotland,False,87.4,False,False,True
163301,3930169,1,4,34,00:04:34.969,Pressure,Kieran Tierney,Scotland,Switzerland,29.2,13.6,,0.6,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,5,0,0,Pass,Fabian Lukas Schär,Switzerland,4.0,32.0,Ball Receipt*,Dan Ndoye,Switzerland,False,90.8,False,False,False
163302,3930169,1,4,35,00:04:35.417,Ball Receipt*,Dan Ndoye,Switzerland,Switzerland,94.1,68.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,0,3,1,0,0,Pressure,Kieran Tierney,Scotland,4.0,34.0,Miscontrol,Dan Ndoye,Switzerland,True,25.900000000000006,False,False,True
163303,3930169,1,4,35,00:04:35.417,Miscontrol,Dan Ndoye,Switzerland,Switzerland,94.3,69.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Dan Ndoye,Switzerland,4.0,35.0,Pressure,Dan Ndoye,Switzerland,True,25.700000000000003,False,False,False
163304,3930169,1,4,36,00:04:36.457,Pressure,Dan Ndoye,Switzerland,Switzerland,100.3,73.5,,1.371024,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,0,3,1,0,0,Miscontrol,Dan Ndoye,Switzerland,4.0,35.0,Ball Recovery,Kieran Tierney,Scotland,False,19.700000000000003,False,True,False
163305,3930169,1,4,36,00:04:36.642,Ball Recovery,Kieran Tierney,Scotland,Switzerland,15.9,6.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,5,0,0,Pressure,Dan Ndoye,Switzerland,4.0,36.0,Carry,Kieran Tierney,Scotland,True,104.1,False,False,True
163306,3930169,1,4,36,00:04:36.642,Carry,Kieran Tierney,Scotland,Switzerland,15.9,6.8,True,1.12031,Regular Play,,,,,,,,,,,,False,12.5,4.7,3.996248240537617,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,5,0,0,Ball Recovery,Kieran Tierney,Scotland,4.0,36.0,Pass,Kieran Tierney,Scotland,True,104.1,False,False,False
163307,3930169,1,4,37,00:04:37.762,Pass,Kieran Tierney,Scotland,Switzerland,12.5,4.7,True,2.374827,Regular Play,Andrew Robertson,17.199127,High Pass,Out,-0.26472223,29.1,0.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,1,5,0,0,Carry,Kieran Tierney,Scotland,4.0,36.0,Ball Receipt*,Andrew Robertson,Scotland,True,107.5,False,False,False
163308,3930169,1,4,40,00:04:40.137,Ball Receipt*,Andrew Robertson,Scotland,Switzerland,36.4,2.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,1,5,0,0,Pass,Kieran Tierney,Scotland,4.0,37.0,Pass,Silvan Widmer,Switzerland,False,83.6,False,False,False
163309,3930169,1,4,50,00:04:50.098,Pass,Silvan Widmer,Switzerland,Switzerland,86.4,80.0,,1.885653,From Throw In,Fabian Lukas Schär,27.037937,Low Pass,,-2.8139942,60.8,71.3,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Andrew Robertson,Scotland,4.0,40.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,33.599999999999994,False,False,False
163310,3930169,1,4,51,00:04:51.984,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,60.8,71.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,1,0,0,Pass,Silvan Widmer,Switzerland,4.0,50.0,Carry,Fabian Lukas Schär,Switzerland,True,59.2,False,False,False
