event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovenia_score,Serbia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
162452,3930170,2,70,26,00:25:26.157,Pass,Benjamin Šeško,Slovenia,Slovenia,77.4,11.5,True,1.348392,From Free Kick,Andraž Šporar,20.092785,High Pass,Incomplete,0.38789997,96.0,19.1,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,1,0,1,0,1,1,0,0,Carry,Benjamin Šeško,Slovenia,70.0,26.0,Ball Receipt*,Andraž Šporar,Slovenia,True,42.599999999999994,False,False,False
162453,3930170,2,70,27,00:25:27.505,Ball Receipt*,Andraž Šporar,Slovenia,Slovenia,91.7,20.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,1,0,1,0,1,1,0,0,Pass,Benjamin Šeško,Slovenia,70.0,26.0,Clearance,Nikola Milenković,Serbia,False,28.299999999999997,False,False,False
162454,3930170,2,70,27,00:25:27.505,Clearance,Nikola Milenković,Serbia,Slovenia,24.1,61.0,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Andraž Šporar,Slovenia,70.0,27.0,Pass,Vanja Drkušić,Slovenia,False,95.9,False,False,False
162455,3930170,2,70,30,00:25:30.066,Pass,Vanja Drkušić,Slovenia,Slovenia,54.9,35.2,True,1.21178,From Free Kick,Petar Stojanović,21.505814,Low Pass,Incomplete,0.023251623,76.4,35.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,1,0,1,1,0,0,Clearance,Nikola Milenković,Serbia,70.0,27.0,Duel,Aleksandar Mitrović,Serbia,False,65.1,False,False,False
162456,3930170,2,70,30,00:25:30.066,Duel,Aleksandar Mitrović,Serbia,Slovenia,65.2,44.9,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,-1,0,0,1,0,1,0,0,Pass,Vanja Drkušić,Slovenia,70.0,30.0,Ball Receipt*,Petar Stojanović,Slovenia,False,54.8,False,False,False
162457,3930170,2,70,31,00:25:31.278,Ball Receipt*,Petar Stojanović,Slovenia,Slovenia,69.0,35.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,0,1,0,1,1,0,0,Duel,Aleksandar Mitrović,Serbia,70.0,30.0,Ball Recovery,Sergej Milinković-Savić,Serbia,False,51.0,False,False,False
162458,3930170,2,70,31,00:25:31.278,Ball Recovery,Sergej Milinković-Savić,Serbia,Slovenia,43.7,44.4,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Petar Stojanović,Slovenia,70.0,31.0,Pass,Petar Stojanović,Slovenia,False,76.3,False,False,False
162459,3930170,2,70,32,00:25:32.223,Pass,Petar Stojanović,Slovenia,Slovenia,71.4,36.5,,0.105713,From Free Kick,Andraž Šporar,1.9104973,Ground Pass,Incomplete,0.104876935,73.3,36.7,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,0,1,0,1,1,0,0,Ball Recovery,Sergej Milinković-Savić,Serbia,70.0,31.0,Ball Receipt*,Andraž Šporar,Slovenia,True,48.599999999999994,False,False,False
162460,3930170,2,70,32,00:25:32.329,Ball Receipt*,Andraž Šporar,Slovenia,Slovenia,76.2,34.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,1,0,1,0,1,1,0,0,Pass,Petar Stojanović,Slovenia,70.0,32.0,Block,Sergej Milinković-Savić,Serbia,False,43.8,False,False,False
162461,3930170,2,70,32,00:25:32.329,Block,Sergej Milinković-Savić,Serbia,Slovenia,46.8,43.4,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Andraž Šporar,Slovenia,70.0,32.0,Pass,Strahinja Pavlović,Serbia,True,73.2,False,False,False
162462,3930170,2,70,33,00:25:33.460,Pass,Strahinja Pavlović,Serbia,Slovenia,30.5,35.8,,2.170648,From Free Kick,Mijat Gaćinović,19.168985,High Pass,,-0.8112227,43.7,21.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,1,0,0,Block,Sergej Milinković-Savić,Serbia,70.0,32.0,Ball Receipt*,Mijat Gaćinović,Serbia,True,89.5,False,False,False
162463,3930170,2,70,35,00:25:35.631,Ball Receipt*,Mijat Gaćinović,Serbia,Slovenia,43.7,21.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Pass,Strahinja Pavlović,Serbia,70.0,33.0,Duel,Petar Stojanović,Slovenia,False,76.3,False,False,False
162464,3930170,2,70,35,00:25:35.681,Duel,Petar Stojanović,Slovenia,Slovenia,76.4,58.2,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,0,1,0,1,1,0,0,Ball Receipt*,Mijat Gaćinović,Serbia,70.0,35.0,Pass,Mijat Gaćinović,Serbia,False,43.599999999999994,False,False,False
162465,3930170,2,70,35,00:25:35.681,Pass,Mijat Gaćinović,Serbia,Slovenia,43.7,21.9,True,1.019865,From Free Kick,Sergej Milinković-Savić,9.580188,Low Pass,Incomplete,0.24244702,53.0,24.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Duel,Petar Stojanović,Slovenia,70.0,35.0,Ball Receipt*,Sergej Milinković-Savić,Serbia,True,76.3,False,False,False
162466,3930170,2,70,36,00:25:36.700,Ball Receipt*,Sergej Milinković-Savić,Serbia,Slovenia,50.9,25.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,1,0,0,Pass,Mijat Gaćinović,Serbia,70.0,35.0,Pass,Žan Karničnik,Slovenia,False,69.1,False,False,False
162467,3930170,2,70,36,00:25:36.700,Pass,Žan Karničnik,Slovenia,Slovenia,67.1,55.9,,0.07709,From Free Kick,Andraž Šporar,3.1,Ground Pass,Incomplete,0.0,70.2,55.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,0,1,1,0,1,Ball Receipt*,Sergej Milinković-Savić,Serbia,70.0,36.0,Ball Receipt*,Andraž Šporar,Slovenia,True,52.900000000000006,False,False,False
162468,3930170,2,70,36,00:25:36.778,Ball Receipt*,Andraž Šporar,Slovenia,Slovenia,72.1,53.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,1,0,1,0,1,1,0,0,Pass,Žan Karničnik,Slovenia,70.0,36.0,Block,Sergej Milinković-Savić,Serbia,False,47.900000000000006,False,False,False
162469,3930170,2,70,36,00:25:36.778,Block,Sergej Milinković-Savić,Serbia,Slovenia,49.9,24.2,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Andraž Šporar,Slovenia,70.0,36.0,Ball Recovery,Adam Gnezda Čerin,Slovenia,False,70.1,False,False,False
162470,3930170,2,70,37,00:25:37.603,Ball Recovery,Adam Gnezda Čerin,Slovenia,Slovenia,69.2,50.1,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,1,0,1,1,0,0,Block,Sergej Milinković-Savić,Serbia,70.0,36.0,Ball Recovery,Žan Karničnik,Slovenia,True,50.8,False,False,False
162471,3930170,2,70,39,00:25:39.121,Ball Recovery,Žan Karničnik,Slovenia,Slovenia,63.6,50.9,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,0,1,1,0,1,Ball Recovery,Adam Gnezda Čerin,Slovenia,70.0,37.0,Carry,Žan Karničnik,Slovenia,True,56.4,False,False,False
162472,3930170,2,70,39,00:25:39.121,Carry,Žan Karničnik,Slovenia,Slovenia,63.6,50.9,True,0.315567,From Free Kick,,,,,,,,,,,,False,61.3,49.7,2.594224354214571,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,0,1,1,0,1,Ball Recovery,Žan Karničnik,Slovenia,70.0,39.0,Pressure,Sergej Milinković-Savić,Serbia,False,56.4,False,False,False
162473,3930170,2,70,39,00:25:39.159,Pressure,Sergej Milinković-Savić,Serbia,Slovenia,56.5,29.2,,0.381292,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,1,0,0,Carry,Žan Karničnik,Slovenia,70.0,39.0,Miscontrol,Žan Karničnik,Slovenia,False,63.5,False,False,False
162474,3930170,2,70,39,00:25:39.437,Miscontrol,Žan Karničnik,Slovenia,Slovenia,61.3,49.7,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,0,1,1,0,1,Pressure,Sergej Milinković-Savić,Serbia,70.0,39.0,Ball Recovery,Ivan Ilić,Serbia,False,58.7,False,False,True
162475,3930170,2,70,40,00:25:40.596,Ball Recovery,Ivan Ilić,Serbia,Serbia,50.5,51.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,1,0,0,Miscontrol,Žan Karničnik,Slovenia,70.0,39.0,Carry,Ivan Ilić,Serbia,True,69.5,False,False,False
162476,3930170,2,70,40,00:25:40.596,Carry,Ivan Ilić,Serbia,Serbia,50.5,51.9,,1.870194,Regular Play,,,,,,,,,,,,False,56.3,53.1,5.922837157984336,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,1,0,0,Ball Recovery,Ivan Ilić,Serbia,70.0,40.0,Pass,Ivan Ilić,Serbia,True,69.5,False,False,False
162477,3930170,2,70,42,00:25:42.466,Pass,Ivan Ilić,Serbia,Serbia,56.3,53.1,,1.68465,Regular Play,Andrija Živković,26.268803,Ground Pass,,0.99968755,70.5,75.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,1,0,0,Carry,Ivan Ilić,Serbia,70.0,40.0,Ball Receipt*,Andrija Živković,Serbia,True,63.7,False,False,False
162478,3930170,2,70,44,00:25:44.150,Ball Receipt*,Andrija Živković,Serbia,Serbia,70.5,75.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Pass,Ivan Ilić,Serbia,70.0,42.0,Carry,Andrija Živković,Serbia,True,49.5,False,False,False
162479,3930170,2,70,44,00:25:44.150,Carry,Andrija Živković,Serbia,Serbia,70.5,75.2,,1.670893,Regular Play,,,,,,,,,,,,False,75.9,77.3,5.793962374748393,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Andrija Živković,Serbia,70.0,44.0,Pass,Andrija Živković,Serbia,True,49.5,False,False,False
162480,3930170,2,70,45,00:25:45.821,Pass,Andrija Živković,Serbia,Serbia,75.9,77.3,,1.990923,Regular Play,Dušan Tadić,27.481085,Ground Pass,,-0.3298056,101.9,68.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Carry,Andrija Živković,Serbia,70.0,44.0,Pressure,Jaka Bijol,Slovenia,False,44.099999999999994,False,False,False
162481,3930170,2,70,47,00:25:47.728,Pressure,Jaka Bijol,Slovenia,Serbia,18.2,11.7,,0.244577,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,0,1,1,0,0,Pass,Andrija Živković,Serbia,70.0,45.0,Ball Receipt*,Dušan Tadić,Serbia,False,101.8,False,False,False
162482,3930170,2,70,47,00:25:47.812,Ball Receipt*,Dušan Tadić,Serbia,Serbia,101.9,68.4,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,-1,0,0,1,0,1,0,0,Pressure,Jaka Bijol,Slovenia,70.0,47.0,Carry,Dušan Tadić,Serbia,True,18.099999999999994,False,True,True
162483,3930170,2,70,47,00:25:47.812,Carry,Dušan Tadić,Serbia,Serbia,101.9,68.4,True,0.1999,Regular Play,,,,,,,,,,,,False,103.0,76.3,7.976214641043699,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Dušan Tadić,Serbia,70.0,47.0,Dispossessed,Dušan Tadić,Serbia,True,18.099999999999994,False,True,False
162484,3930170,2,70,48,00:25:48.012,Dispossessed,Dušan Tadić,Serbia,Serbia,103.0,76.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,-1,0,0,1,0,1,0,0,Carry,Dušan Tadić,Serbia,70.0,47.0,Duel,Jaka Bijol,Slovenia,False,17.0,False,True,False
162485,3930170,2,70,48,00:25:48.012,Duel,Jaka Bijol,Slovenia,Serbia,17.1,3.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,0,1,1,0,0,Dispossessed,Dušan Tadić,Serbia,70.0,48.0,Pass,Andrija Živković,Serbia,False,102.9,False,False,False
162486,3930170,2,70,55,00:25:55.228,Pass,Andrija Živković,Serbia,Serbia,99.9,80.0,,1.60352,From Throw In,Dušan Tadić,8.772685,Low Pass,,-0.8176451,105.9,73.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Duel,Jaka Bijol,Slovenia,70.0,48.0,Pressure,Erik Janža,Slovenia,False,20.099999999999994,False,True,False
162487,3930170,2,70,56,00:25:56.473,Pressure,Erik Janža,Slovenia,Serbia,14.2,5.5,,0.548108,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,1,0,1,1,1,0,Pass,Andrija Živković,Serbia,70.0,55.0,Ball Receipt*,Dušan Tadić,Serbia,False,105.8,False,False,False
162488,3930170,2,70,56,00:25:56.831,Ball Receipt*,Dušan Tadić,Serbia,Serbia,105.9,73.6,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,-1,0,0,1,0,1,0,0,Pressure,Erik Janža,Slovenia,70.0,56.0,Carry,Dušan Tadić,Serbia,True,14.099999999999994,False,True,True
162489,3930170,2,70,56,00:25:56.831,Carry,Dušan Tadić,Serbia,Serbia,105.9,73.6,True,2.949246,From Throw In,,,,,,,,,,,,False,100.5,76.0,5.90931468107767,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Dušan Tadić,Serbia,70.0,56.0,Pass,Dušan Tadić,Serbia,True,14.099999999999994,False,True,False
162490,3930170,2,70,59,00:25:59.780,Pass,Dušan Tadić,Serbia,Serbia,100.5,76.0,,0.540833,From Throw In,Andrija Živković,8.705171,Ground Pass,,0.0344691,109.2,76.3,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,-1,0,0,1,0,1,0,0,Carry,Dušan Tadić,Serbia,70.0,56.0,Ball Receipt*,Andrija Živković,Serbia,True,19.5,False,True,False
162491,3930170,2,71,0,00:26:00.321,Ball Receipt*,Andrija Živković,Serbia,Serbia,109.2,76.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Pass,Dušan Tadić,Serbia,70.0,59.0,Carry,Andrija Živković,Serbia,True,10.799999999999997,False,True,False
162492,3930170,2,71,0,00:26:00.321,Carry,Andrija Živković,Serbia,Serbia,109.2,76.3,,0.04,From Throw In,,,,,,,,,,,,False,109.2,76.3,0.0,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Andrija Živković,Serbia,71.0,0.0,Pass,Andrija Živković,Serbia,True,10.799999999999997,False,True,False
162493,3930170,2,71,0,00:26:00.361,Pass,Andrija Živković,Serbia,Serbia,109.2,76.3,,0.746944,From Throw In,Ivan Ilić,7.741447,Ground Pass,,-1.4672717,110.0,68.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Carry,Andrija Živković,Serbia,71.0,0.0,Ball Receipt*,Ivan Ilić,Serbia,True,10.799999999999997,False,True,False
162494,3930170,2,71,1,00:26:01.108,Ball Receipt*,Ivan Ilić,Serbia,Serbia,110.0,68.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,1,0,0,Pass,Andrija Živković,Serbia,71.0,0.0,Carry,Ivan Ilić,Serbia,True,10.0,False,True,False
162495,3930170,2,71,1,00:26:01.108,Carry,Ivan Ilić,Serbia,Serbia,110.0,68.6,True,1.133113,From Throw In,,,,,,,,,,,,False,110.0,68.6,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Ivan Ilić,Serbia,71.0,1.0,Pressure,Erik Janža,Slovenia,False,10.0,False,True,False
162496,3930170,2,71,1,00:26:01.629,Pressure,Erik Janža,Slovenia,Serbia,10.1,11.5,,0.3855,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,1,0,1,1,1,0,Carry,Ivan Ilić,Serbia,71.0,1.0,Pass,Ivan Ilić,Serbia,False,109.9,False,False,False
162497,3930170,2,71,2,00:26:02.241,Pass,Ivan Ilić,Serbia,Serbia,110.0,68.6,,0.583975,From Throw In,Andrija Živković,8.095678,Ground Pass,,1.8847345,107.5,76.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,1,0,0,Pressure,Erik Janža,Slovenia,71.0,1.0,Ball Receipt*,Andrija Živković,Serbia,True,10.0,False,True,True
162498,3930170,2,71,2,00:26:02.825,Ball Receipt*,Andrija Živković,Serbia,Serbia,107.5,76.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Pass,Ivan Ilić,Serbia,71.0,2.0,Carry,Andrija Živković,Serbia,True,12.5,False,True,False
162499,3930170,2,71,2,00:26:02.825,Carry,Andrija Živković,Serbia,Serbia,107.5,76.3,,1.966702,From Throw In,,,,,,,,,,,,False,108.5,70.5,5.885575587824862,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Andrija Živković,Serbia,71.0,2.0,Pass,Andrija Živković,Serbia,True,12.5,False,True,False
162500,3930170,2,71,4,00:26:04.792,Pass,Andrija Živković,Serbia,Serbia,108.5,70.5,,1.662333,From Throw In,Aleksandar Mitrović,32.584965,High Pass,,-1.4384476,112.8,38.2,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Carry,Andrija Živković,Serbia,71.0,2.0,Pressure,Žan Karničnik,Slovenia,False,11.5,False,True,False
162501,3930170,2,71,6,00:26:06.360,Pressure,Žan Karničnik,Slovenia,Serbia,6.8,43.9,,0.16,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,0,1,1,0,1,Pass,Andrija Živković,Serbia,71.0,4.0,Ball Receipt*,Aleksandar Mitrović,Serbia,False,113.2,False,False,False
162502,3930170,2,71,6,00:26:06.454,Ball Receipt*,Aleksandar Mitrović,Serbia,Serbia,112.8,38.2,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,-1,0,0,1,0,1,0,0,Pressure,Žan Karničnik,Slovenia,71.0,6.0,Shot,Aleksandar Mitrović,Serbia,True,7.200000000000003,False,True,True
162503,3930170,2,71,6,00:26:06.482,Shot,Aleksandar Mitrović,Serbia,Serbia,113.4,38.4,True,0.061187,From Throw In,,,,,,,,Post,0.18343204,Right Foot,Half Volley,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Aleksandar Mitrović,Serbia,71.0,6.0,Block,Žan Karničnik,Slovenia,False,6.599999999999994,False,True,False
162504,3930170,2,71,6,00:26:06.544,Block,Žan Karničnik,Slovenia,Serbia,6.0,41.2,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,0,1,1,0,1,Shot,Aleksandar Mitrović,Serbia,71.0,6.0,Goal Keeper,Jan Oblak,Slovenia,True,114.0,False,False,False
162505,3930170,2,71,6,00:26:06.847,Goal Keeper,Jan Oblak,Slovenia,Serbia,0.7,39.8,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,1,0,1,1,0,0,Block,Žan Karničnik,Slovenia,71.0,6.0,Block,Jaka Bijol,Slovenia,True,119.3,False,False,False
162506,3930170,2,71,7,00:26:07.350,Block,Jaka Bijol,Slovenia,Serbia,6.2,30.3,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,0,1,1,0,0,Goal Keeper,Jan Oblak,Slovenia,71.0,6.0,Clearance,Jaka Bijol,Slovenia,True,113.8,False,False,False
162507,3930170,2,71,8,00:26:08.766,Clearance,Jaka Bijol,Slovenia,Serbia,5.6,30.3,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,0,1,1,0,0,Block,Jaka Bijol,Slovenia,71.0,7.0,Pass,Andrija Živković,Serbia,False,114.4,False,False,False
162508,3930170,2,71,38,00:26:38.259,Pass,Andrija Živković,Serbia,Serbia,90.6,80.0,,1.711545,From Throw In,Milos Veljkovic,19.292486,Low Pass,,-2.836234,72.2,74.2,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,0,1,0,1,0,0,Clearance,Jaka Bijol,Slovenia,71.0,8.0,Ball Receipt*,Milos Veljkovic,Serbia,True,29.400000000000006,False,False,False
162509,3930170,2,71,39,00:26:39.971,Ball Receipt*,Milos Veljkovic,Serbia,Serbia,72.2,74.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,1,0,0,Pass,Andrija Živković,Serbia,71.0,38.0,Carry,Milos Veljkovic,Serbia,True,47.8,False,False,False
162510,3930170,2,71,39,00:26:39.971,Carry,Milos Veljkovic,Serbia,Serbia,72.2,74.2,,0.771134,From Throw In,,,,,,,,,,,,False,72.2,74.2,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Milos Veljkovic,Serbia,71.0,39.0,Pass,Milos Veljkovic,Serbia,True,47.8,False,False,False
162511,3930170,2,71,40,00:26:40.742,Pass,Milos Veljkovic,Serbia,Serbia,72.2,74.2,,1.785875,From Throw In,Nikola Milenković,22.673773,Ground Pass,,-2.0324717,62.1,53.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,1,0,0,Carry,Milos Veljkovic,Serbia,71.0,39.0,Ball Receipt*,Nikola Milenković,Serbia,True,47.8,False,False,False
162512,3930170,2,71,42,00:26:42.528,Ball Receipt*,Nikola Milenković,Serbia,Serbia,62.1,53.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,1,0,1,0,0,Pass,Milos Veljkovic,Serbia,71.0,40.0,Carry,Nikola Milenković,Serbia,True,57.9,False,False,False
162513,3930170,2,71,42,00:26:42.528,Carry,Nikola Milenković,Serbia,Serbia,62.1,53.9,,0.972967,From Throw In,,,,,,,,,,,,False,63.1,51.9,2.23606797749979,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Nikola Milenković,Serbia,71.0,42.0,Pass,Nikola Milenković,Serbia,True,57.9,False,False,False
162514,3930170,2,71,43,00:26:43.501,Pass,Nikola Milenković,Serbia,Serbia,63.1,51.9,,1.841424,From Throw In,Strahinja Pavlović,26.816786,Ground Pass,,-1.4774356,65.6,25.2,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,0,1,0,1,0,0,Carry,Nikola Milenković,Serbia,71.0,42.0,Ball Receipt*,Strahinja Pavlović,Serbia,True,56.9,False,False,False
162515,3930170,2,71,45,00:26:45.342,Ball Receipt*,Strahinja Pavlović,Serbia,Serbia,65.6,25.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,1,0,0,Pass,Nikola Milenković,Serbia,71.0,43.0,Carry,Strahinja Pavlović,Serbia,True,54.400000000000006,False,False,False
162516,3930170,2,71,45,00:26:45.342,Carry,Strahinja Pavlović,Serbia,Serbia,65.6,25.2,,1.10852,From Throw In,,,,,,,,,,,,False,73.8,16.6,11.882760622010359,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,1,0,0,Ball Receipt*,Strahinja Pavlović,Serbia,71.0,45.0,Pass,Strahinja Pavlović,Serbia,True,54.400000000000006,False,False,False
162517,3930170,2,71,46,00:26:46.451,Pass,Strahinja Pavlović,Serbia,Serbia,73.8,16.6,,1.076367,From Throw In,Mijat Gaćinović,15.698407,Ground Pass,,-0.7763894,85.0,5.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,1,0,0,Carry,Strahinja Pavlović,Serbia,71.0,45.0,Ball Receipt*,Mijat Gaćinović,Serbia,True,46.2,False,False,False
