event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Croatia_score,Albania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
91399,3930167,1,0,46,00:00:46.297,Pass,Josip Juranović,Croatia,Croatia,10.1,62.0,,0.535344,Regular Play,Josip Šutalo,8.028076,Ground Pass,,-1.3318598,12.0,54.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,0,3,0,0,Carry,Josip Juranović,Croatia,0.0,45.0,Ball Receipt*,Josip Šutalo,Croatia,True,109.9,False,False,False
91400,3930167,1,0,46,00:00:46.832,Ball Receipt*,Josip Šutalo,Croatia,Croatia,12.0,54.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Josip Juranović,Croatia,0.0,46.0,Pass,Josip Šutalo,Croatia,True,108.0,False,False,False
91401,3930167,1,0,46,00:00:46.832,Pass,Josip Šutalo,Croatia,Croatia,13.7,54.9,,2.398749,Regular Play,Lovro Majer,32.539974,Ground Pass,Out,0.8571701,35.0,79.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Josip Šutalo,Croatia,0.0,46.0,Ball Receipt*,Lovro Majer,Croatia,True,106.3,False,False,False
91402,3930167,1,0,49,00:00:49.231,Ball Receipt*,Lovro Majer,Croatia,Croatia,21.1,73.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,3,0,0,Pass,Josip Šutalo,Croatia,0.0,46.0,Pass,Mario Mitaj,Albania,False,98.9,False,False,False
91403,3930167,1,0,58,00:00:58.886,Pass,Mario Mitaj,Albania,Albania,87.5,0.1,,1.843378,From Throw In,Ylber Ramadani,18.71283,Low Pass,,2.7233684,70.4,7.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Lovro Majer,Croatia,0.0,49.0,Ball Receipt*,Ylber Ramadani,Albania,True,32.5,False,False,False
91404,3930167,1,1,0,00:01:00.729,Ball Receipt*,Ylber Ramadani,Albania,Albania,70.4,7.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pass,Mario Mitaj,Albania,0.0,58.0,Pass,Ylber Ramadani,Albania,True,49.599999999999994,False,False,False
91405,3930167,1,1,4,00:01:04.114,Pass,Ylber Ramadani,Albania,Albania,67.6,31.2,,1.407705,From Throw In,Arlind Afrim Ajeti,19.80404,Ground Pass,,2.2344966,55.4,46.8,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Ylber Ramadani,Albania,1.0,0.0,Ball Receipt*,Arlind Afrim Ajeti,Albania,True,52.400000000000006,False,False,False
91406,3930167,1,1,5,00:01:05.522,Ball Receipt*,Arlind Afrim Ajeti,Albania,Albania,55.4,46.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Ylber Ramadani,Albania,1.0,4.0,Carry,Arlind Afrim Ajeti,Albania,True,64.6,False,False,False
91407,3930167,1,1,5,00:01:05.522,Carry,Arlind Afrim Ajeti,Albania,Albania,55.4,46.8,,4.402905,From Throw In,,,,,,,,,,,,False,62.3,54.3,10.191172650877817,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Arlind Afrim Ajeti,Albania,1.0,5.0,Pass,Arlind Afrim Ajeti,Albania,True,64.6,False,False,False
91408,3930167,1,1,9,00:01:09.925,Pass,Arlind Afrim Ajeti,Albania,Albania,62.3,54.3,,1.67853,From Throw In,Elseid Hysaj,22.87291,Ground Pass,,1.2780832,68.9,76.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Arlind Afrim Ajeti,Albania,1.0,5.0,Ball Receipt*,Elseid Hysaj,Albania,True,57.7,False,False,False
91409,3930167,1,1,11,00:01:11.604,Ball Receipt*,Elseid Hysaj,Albania,Albania,68.9,76.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,1,2,0,0,Pass,Arlind Afrim Ajeti,Albania,1.0,9.0,Pass,Elseid Hysaj,Albania,True,51.099999999999994,False,False,False
91410,3930167,1,1,11,00:01:11.604,Pass,Elseid Hysaj,Albania,Albania,68.1,75.7,,1.997759,From Throw In,Rey Manaj,30.656973,High Pass,Incomplete,-0.8940177,87.3,51.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Elseid Hysaj,Albania,1.0,11.0,Ball Receipt*,Rey Manaj,Albania,True,51.900000000000006,False,False,False
91411,3930167,1,1,13,00:01:13.601,Ball Receipt*,Rey Manaj,Albania,Albania,86.7,49.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,1,2,0,0,Pass,Elseid Hysaj,Albania,1.0,11.0,Pass,Josip Šutalo,Croatia,False,33.3,False,False,False
91412,3930167,1,1,13,00:01:13.601,Pass,Josip Šutalo,Croatia,Albania,32.8,28.3,,1.255716,From Throw In,Marcelo Brozović,7.5133214,Low Pass,,-0.46959993,39.5,24.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Rey Manaj,Albania,1.0,13.0,Ball Receipt*,Marcelo Brozović,Croatia,True,87.2,False,False,False
91413,3930167,1,1,14,00:01:14.857,Ball Receipt*,Marcelo Brozović,Croatia,Albania,39.5,24.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Josip Šutalo,Croatia,1.0,13.0,Pass,Marcelo Brozović,Croatia,True,80.5,False,False,False
91414,3930167,1,1,14,00:01:14.857,Pass,Marcelo Brozović,Croatia,Albania,39.8,24.7,,0.047235,From Throw In,Mateo Kovačić,1.7088008,Ground Pass,Incomplete,-1.2120256,40.4,23.1,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Marcelo Brozović,Croatia,1.0,14.0,Ball Receipt*,Mateo Kovačić,Croatia,True,80.2,False,False,False
91415,3930167,1,1,14,00:01:14.904,Ball Receipt*,Mateo Kovačić,Croatia,Albania,41.2,16.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Marcelo Brozović,Croatia,1.0,14.0,Ball Recovery,Jasir Asani,Albania,False,78.8,False,False,False
91416,3930167,1,1,14,00:01:14.904,Ball Recovery,Jasir Asani,Albania,Albania,79.7,57.0,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Mateo Kovačić,Croatia,1.0,14.0,Pressure,Jasir Asani,Albania,True,40.3,False,False,False
91417,3930167,1,1,15,00:01:15.723,Pressure,Jasir Asani,Albania,Albania,77.5,49.6,,0.575403,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,1,2,0,0,Ball Recovery,Jasir Asani,Albania,1.0,14.0,Pass,Luka Modrić,Croatia,False,42.5,False,False,False
91418,3930167,1,1,16,00:01:16.293,Pass,Luka Modrić,Croatia,Albania,44.8,34.4,True,2.099767,From Throw In,Andrej Kramarić,26.87601,High Pass,Incomplete,-0.8064477,63.4,15.0,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pressure,Jasir Asani,Albania,1.0,15.0,Ball Receipt*,Andrej Kramarić,Croatia,True,75.2,False,False,True
91419,3930167,1,1,18,00:01:18.393,Ball Receipt*,Andrej Kramarić,Croatia,Albania,64.0,12.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,1,0,3,0,0,Pass,Luka Modrić,Croatia,1.0,16.0,Interception,Arlind Afrim Ajeti,Albania,False,56.0,False,False,False
91420,3930167,1,1,18,00:01:18.393,Interception,Arlind Afrim Ajeti,Albania,Albania,56.7,65.1,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Andrej Kramarić,Croatia,1.0,18.0,Carry,Arlind Afrim Ajeti,Albania,True,63.3,False,False,False
91421,3930167,1,1,18,00:01:18.393,Carry,Arlind Afrim Ajeti,Albania,Albania,56.7,65.1,True,1.408194,From Throw In,,,,,,,,,,,,False,65.1,69.8,9.625487000666507,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Interception,Arlind Afrim Ajeti,Albania,1.0,18.0,Pressure,Andrej Kramarić,Croatia,False,63.3,False,False,False
91422,3930167,1,1,19,00:01:19.426,Pressure,Andrej Kramarić,Croatia,Albania,56.8,11.6,,0.631189,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,1,0,3,0,0,Carry,Arlind Afrim Ajeti,Albania,1.0,18.0,Pass,Arlind Afrim Ajeti,Albania,False,63.2,False,False,False
91423,3930167,1,1,19,00:01:19.801,Pass,Arlind Afrim Ajeti,Albania,Albania,65.1,69.8,True,1.410529,From Throw In,Elseid Hysaj,7.788453,Ground Pass,,1.2977877,67.2,77.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,1,2,0,0,Pressure,Andrej Kramarić,Croatia,1.0,19.0,Pressure,Mateo Kovačić,Croatia,False,54.900000000000006,False,False,True
91424,3930167,1,1,21,00:01:21.074,Pressure,Mateo Kovačić,Croatia,Albania,51.8,4.9,,0.441481,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Arlind Afrim Ajeti,Albania,1.0,19.0,Ball Receipt*,Elseid Hysaj,Albania,False,68.2,False,False,False
91425,3930167,1,1,21,00:01:21.212,Ball Receipt*,Elseid Hysaj,Albania,Albania,67.2,77.3,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,1,2,0,0,Pressure,Mateo Kovačić,Croatia,1.0,21.0,Carry,Elseid Hysaj,Albania,True,52.8,False,False,True
91426,3930167,1,1,21,00:01:21.212,Carry,Elseid Hysaj,Albania,Albania,67.2,77.3,True,0.632259,From Throw In,,,,,,,,,,,,False,66.5,76.8,0.860232526704265,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,1,2,0,0,Ball Receipt*,Elseid Hysaj,Albania,1.0,21.0,Pass,Elseid Hysaj,Albania,True,52.8,False,False,False
91427,3930167,1,1,21,00:01:21.844,Pass,Elseid Hysaj,Albania,Albania,66.5,76.8,,1.22581,From Throw In,Jasir Asani,14.908387,Low Pass,Incomplete,-0.03354446,81.4,76.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,1,1,2,0,0,Carry,Elseid Hysaj,Albania,1.0,21.0,Ball Receipt*,Jasir Asani,Albania,True,53.5,False,False,False
91428,3930167,1,1,23,00:01:23.070,Ball Receipt*,Jasir Asani,Albania,Albania,82.5,70.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,0,1,1,2,0,0,Pass,Elseid Hysaj,Albania,1.0,21.0,Pass,Ivan Perišić,Croatia,False,37.5,False,False,False
91429,3930167,1,1,23,00:01:23.070,Pass,Ivan Perišić,Croatia,Croatia,38.7,3.8,,0.851868,Regular Play,Mateo Kovačić,10.607545,Low Pass,,0.037717953,49.3,4.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Jasir Asani,Albania,1.0,23.0,Ball Receipt*,Mateo Kovačić,Croatia,True,81.3,False,False,False
91430,3930167,1,1,23,00:01:23.922,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,49.3,4.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Ivan Perišić,Croatia,1.0,23.0,Pass,Mateo Kovačić,Croatia,True,70.7,False,False,False
91431,3930167,1,1,23,00:01:23.922,Pass,Mateo Kovačić,Croatia,Croatia,48.7,4.9,,0.607714,Regular Play,Marcelo Brozović,6.8658576,Ground Pass,,1.7910451,47.2,11.6,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Mateo Kovačić,Croatia,1.0,23.0,Ball Receipt*,Marcelo Brozović,Croatia,True,71.3,False,False,False
91432,3930167,1,1,24,00:01:24.529,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,47.2,11.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Mateo Kovačić,Croatia,1.0,23.0,Pass,Marcelo Brozović,Croatia,True,72.8,False,False,False
91433,3930167,1,1,24,00:01:24.529,Pass,Marcelo Brozović,Croatia,Croatia,47.2,10.5,,0.388463,Regular Play,Mateo Kovačić,5.420332,Ground Pass,,-2.0922308,44.5,5.8,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Marcelo Brozović,Croatia,1.0,24.0,Ball Receipt*,Mateo Kovačić,Croatia,True,72.8,False,False,False
91434,3930167,1,1,24,00:01:24.918,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,44.5,5.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Marcelo Brozović,Croatia,1.0,24.0,Carry,Mateo Kovačić,Croatia,True,75.5,False,False,False
91435,3930167,1,1,24,00:01:24.918,Carry,Mateo Kovačić,Croatia,Croatia,44.5,5.8,,2.468524,Regular Play,,,,,,,,,,,,False,42.8,17.7,12.020815280171307,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Mateo Kovačić,Croatia,1.0,24.0,Pass,Mateo Kovačić,Croatia,True,75.5,False,False,False
91436,3930167,1,1,27,00:01:27.386,Pass,Mateo Kovačić,Croatia,Croatia,42.8,17.7,,0.688177,Regular Play,Luka Modrić,2.8017852,Ground Pass,,2.1785984,41.2,20.0,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Mateo Kovačić,Croatia,1.0,24.0,Ball Receipt*,Luka Modrić,Croatia,True,77.2,False,False,False
91437,3930167,1,1,28,00:01:28.074,Ball Receipt*,Luka Modrić,Croatia,Croatia,41.2,20.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Mateo Kovačić,Croatia,1.0,27.0,Carry,Luka Modrić,Croatia,True,78.8,False,False,False
91438,3930167,1,1,28,00:01:28.074,Carry,Luka Modrić,Croatia,Croatia,41.2,20.0,,4.203732,Regular Play,,,,,,,,,,,,False,46.4,4.2,16.633700730745396,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Luka Modrić,Croatia,1.0,28.0,Pass,Luka Modrić,Croatia,True,78.8,False,False,False
91439,3930167,1,1,32,00:01:32.278,Pass,Luka Modrić,Croatia,Croatia,46.4,4.2,,1.02439,Regular Play,Mateo Kovačić,10.4,Ground Pass,,1.1760052,50.4,13.8,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Luka Modrić,Croatia,1.0,28.0,Ball Receipt*,Mateo Kovačić,Croatia,True,73.6,False,False,False
91440,3930167,1,1,33,00:01:33.303,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,50.4,13.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Luka Modrić,Croatia,1.0,32.0,Carry,Mateo Kovačić,Croatia,True,69.6,False,False,False
91441,3930167,1,1,33,00:01:33.303,Carry,Mateo Kovačić,Croatia,Croatia,50.4,13.8,,1.561929,Regular Play,,,,,,,,,,,,False,50.6,13.3,0.5385164807134515,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Mateo Kovačić,Croatia,1.0,33.0,Pass,Mateo Kovačić,Croatia,True,69.6,False,False,False
91442,3930167,1,1,34,00:01:34.864,Pass,Mateo Kovačić,Croatia,Croatia,50.6,13.3,,1.099667,Regular Play,Andrej Kramarić,12.589679,Ground Pass,,0.76293004,59.7,22.0,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Mateo Kovačić,Croatia,1.0,33.0,Ball Receipt*,Andrej Kramarić,Croatia,True,69.4,False,False,False
91443,3930167,1,1,35,00:01:35.964,Ball Receipt*,Andrej Kramarić,Croatia,Croatia,59.7,22.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,1,0,3,0,0,Pass,Mateo Kovačić,Croatia,1.0,34.0,Pass,Andrej Kramarić,Croatia,True,60.3,False,False,False
91444,3930167,1,1,35,00:01:35.964,Pass,Andrej Kramarić,Croatia,Croatia,59.5,21.1,,0.70625,Regular Play,Joško Gvardiol,9.021087,Ground Pass,,2.5935688,51.8,25.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Andrej Kramarić,Croatia,1.0,35.0,Ball Receipt*,Joško Gvardiol,Croatia,True,60.5,False,False,False
91445,3930167,1,1,36,00:01:36.670,Ball Receipt*,Joško Gvardiol,Croatia,Croatia,51.8,25.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Andrej Kramarić,Croatia,1.0,35.0,Carry,Joško Gvardiol,Croatia,True,68.2,False,False,False
91446,3930167,1,1,36,00:01:36.670,Carry,Joško Gvardiol,Croatia,Croatia,51.8,25.8,,1.506549,Regular Play,,,,,,,,,,,,False,50.3,26.7,1.7492855684535893,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Joško Gvardiol,Croatia,1.0,36.0,Pass,Joško Gvardiol,Croatia,True,68.2,False,False,False
91447,3930167,1,1,38,00:01:38.177,Pass,Joško Gvardiol,Croatia,Croatia,50.3,26.7,,1.133738,Regular Play,Marcelo Brozović,15.31176,Ground Pass,,1.5316007,50.9,42.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,3,0,0,Carry,Joško Gvardiol,Croatia,1.0,36.0,Ball Receipt*,Marcelo Brozović,Croatia,True,69.7,False,False,False
91448,3930167,1,1,39,00:01:39.311,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,50.9,42.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Joško Gvardiol,Croatia,1.0,38.0,Carry,Marcelo Brozović,Croatia,True,69.1,False,False,False
91449,3930167,1,1,39,00:01:39.311,Carry,Marcelo Brozović,Croatia,Croatia,50.9,42.0,,1.471571,Regular Play,,,,,,,,,,,,False,50.0,50.2,8.24924238945614,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Marcelo Brozović,Croatia,1.0,39.0,Pass,Marcelo Brozović,Croatia,True,69.1,False,False,False
91450,3930167,1,1,40,00:01:40.782,Pass,Marcelo Brozović,Croatia,Croatia,50.0,50.2,,1.348714,Regular Play,Lovro Majer,23.281967,Ground Pass,,1.3894061,54.2,73.1,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Marcelo Brozović,Croatia,1.0,39.0,Ball Receipt*,Lovro Majer,Croatia,True,70.0,False,False,False
91451,3930167,1,1,42,00:01:42.131,Ball Receipt*,Lovro Majer,Croatia,Croatia,54.2,73.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,3,0,0,Pass,Marcelo Brozović,Croatia,1.0,40.0,Carry,Lovro Majer,Croatia,True,65.8,False,False,False
91452,3930167,1,1,42,00:01:42.131,Carry,Lovro Majer,Croatia,Croatia,54.2,73.1,,1.526926,Regular Play,,,,,,,,,,,,False,53.9,71.0,2.1213203435596375,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Lovro Majer,Croatia,1.0,42.0,Pass,Lovro Majer,Croatia,True,65.8,False,False,False
91453,3930167,1,1,43,00:01:43.658,Pass,Lovro Majer,Croatia,Croatia,53.9,71.0,,0.982173,Regular Play,Josip Šutalo,13.656135,Ground Pass,,-2.392448,43.9,61.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,1,0,3,0,0,Carry,Lovro Majer,Croatia,1.0,42.0,Ball Receipt*,Josip Šutalo,Croatia,True,66.1,False,False,False
91454,3930167,1,1,44,00:01:44.640,Ball Receipt*,Josip Šutalo,Croatia,Croatia,43.9,61.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,3,0,0,Pass,Lovro Majer,Croatia,1.0,43.0,Carry,Josip Šutalo,Croatia,True,76.1,False,False,False
91455,3930167,1,1,44,00:01:44.640,Carry,Josip Šutalo,Croatia,Croatia,43.9,61.7,,0.816206,Regular Play,,,,,,,,,,,,False,46.5,60.3,2.952964612046684,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Josip Šutalo,Croatia,1.0,44.0,Pass,Josip Šutalo,Croatia,True,76.1,False,False,False
91456,3930167,1,1,45,00:01:45.456,Pass,Josip Šutalo,Croatia,Croatia,46.5,60.3,,1.157236,Regular Play,Marcelo Brozović,11.962023,Ground Pass,,-2.195905,39.5,50.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,3,0,0,Carry,Josip Šutalo,Croatia,1.0,44.0,Ball Receipt*,Marcelo Brozović,Croatia,True,73.5,False,False,False
91457,3930167,1,1,46,00:01:46.614,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,39.5,50.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Josip Šutalo,Croatia,1.0,45.0,Carry,Marcelo Brozović,Croatia,True,80.5,False,False,False
91458,3930167,1,1,46,00:01:46.614,Carry,Marcelo Brozović,Croatia,Croatia,39.5,50.6,,1.07585,Regular Play,,,,,,,,,,,,False,39.5,50.6,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Marcelo Brozović,Croatia,1.0,46.0,Pass,Marcelo Brozović,Croatia,True,80.5,False,False,False
91459,3930167,1,1,47,00:01:47.689,Pass,Marcelo Brozović,Croatia,Croatia,39.5,50.6,,0.553466,Regular Play,Mateo Kovačić,16.118622,Ground Pass,,-1.1960503,45.4,35.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Marcelo Brozović,Croatia,1.0,46.0,Ball Receipt*,Mateo Kovačić,Croatia,True,80.5,False,False,False
91460,3930167,1,1,48,00:01:48.243,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,45.4,35.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Pass,Marcelo Brozović,Croatia,1.0,47.0,Carry,Mateo Kovačić,Croatia,True,74.6,False,False,False
91461,3930167,1,1,48,00:01:48.243,Carry,Mateo Kovačić,Croatia,Croatia,45.4,35.6,,3.233671,Regular Play,,,,,,,,,,,,False,51.5,26.1,11.289818421923357,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Ball Receipt*,Mateo Kovačić,Croatia,1.0,48.0,Pass,Mateo Kovačić,Croatia,True,74.6,False,False,False
91462,3930167,1,1,51,00:01:51.477,Pass,Mateo Kovačić,Croatia,Croatia,51.5,26.1,,4.489127,Regular Play,,63.410095,High Pass,Incomplete,-0.11379201,114.5,18.9,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,1,0,3,0,0,Carry,Mateo Kovačić,Croatia,1.0,48.0,Ball Recovery,Thomas Strakosha,Albania,False,68.5,False,False,False
91463,3930167,1,1,55,00:01:55.966,Ball Recovery,Thomas Strakosha,Albania,Albania,5.6,61.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,2,0,0,Pass,Mateo Kovačić,Croatia,1.0,51.0,Carry,Thomas Strakosha,Albania,True,114.4,False,False,False
91464,3930167,1,1,55,00:01:55.966,Carry,Thomas Strakosha,Albania,Albania,5.6,61.2,,5.559884,Regular Play,,,,,,,,,,,,False,8.9,45.1,16.43471934655411,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,1,1,2,0,0,Ball Recovery,Thomas Strakosha,Albania,1.0,55.0,Pass,Thomas Strakosha,Albania,True,114.4,False,False,False
