event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Belgium_score,Slovakia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
104434,3930164,2,45,18,00:00:18.694,Carry,Jeremy Doku,Belgium,Belgium,73.7,2.5,True,1.394979,From Kick Off,,,,,,,,,,,,False,70.2,4.0,3.8078865529319543,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Jeremy Doku,Belgium,45.0,18.0,Pressure,Peter Pekarík,Slovakia,False,46.3,False,False,False
104435,3930164,2,45,18,00:00:18.698,Pressure,Peter Pekarík,Slovakia,Belgium,44.4,76.6,,1.233192,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,0,0,0,0,0,Carry,Jeremy Doku,Belgium,45.0,18.0,Pass,Jeremy Doku,Belgium,False,75.6,False,False,False
104436,3930164,2,45,20,00:00:20.089,Pass,Jeremy Doku,Belgium,Belgium,70.2,4.0,,0.507968,From Kick Off,Orel Mangala,6.8883963,Ground Pass,,2.263676,65.8,9.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Peter Pekarík,Slovakia,45.0,18.0,Ball Receipt*,Orel Mangala,Belgium,True,49.8,False,False,False
104437,3930164,2,45,20,00:00:20.597,Ball Receipt*,Orel Mangala,Belgium,Belgium,65.8,9.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Jeremy Doku,Belgium,45.0,20.0,Pass,Orel Mangala,Belgium,True,54.2,False,False,False
104438,3930164,2,45,20,00:00:20.597,Pass,Orel Mangala,Belgium,Belgium,65.8,9.3,,0.713467,From Kick Off,Yannick Ferreira Carrasco,8.363014,Ground Pass,,-2.0290964,62.1,1.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Orel Mangala,Belgium,45.0,20.0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,True,54.2,False,False,False
104439,3930164,2,45,21,00:00:21.310,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,Belgium,62.1,1.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Orel Mangala,Belgium,45.0,20.0,Carry,Yannick Ferreira Carrasco,Belgium,True,57.9,False,False,False
104440,3930164,2,45,21,00:00:21.310,Carry,Yannick Ferreira Carrasco,Belgium,Belgium,62.1,1.8,True,1.388234,From Kick Off,,,,,,,,,,,,False,60.7,2.1,1.431782106327634,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,45.0,21.0,Pressure,Ivan Schranz,Slovakia,False,57.9,False,False,False
104441,3930164,2,45,22,00:00:22.041,Pressure,Ivan Schranz,Slovakia,Belgium,54.3,77.8,,0.790379,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,0,0,0,0,1,Carry,Yannick Ferreira Carrasco,Belgium,45.0,21.0,Pass,Yannick Ferreira Carrasco,Belgium,False,65.7,False,False,False
104442,3930164,2,45,22,00:00:22.698,Pass,Yannick Ferreira Carrasco,Belgium,Belgium,60.7,2.1,True,1.246233,From Kick Off,Zeno Debast,22.763348,Ground Pass,,2.6818743,40.3,12.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Ivan Schranz,Slovakia,45.0,22.0,Ball Receipt*,Zeno Debast,Belgium,True,59.3,False,False,True
104443,3930164,2,45,23,00:00:23.945,Ball Receipt*,Zeno Debast,Belgium,Belgium,40.3,12.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Yannick Ferreira Carrasco,Belgium,45.0,22.0,Carry,Zeno Debast,Belgium,True,79.7,False,False,False
104444,3930164,2,45,23,00:00:23.945,Carry,Zeno Debast,Belgium,Belgium,40.3,12.2,,1.084394,From Kick Off,,,,,,,,,,,,False,40.1,11.4,0.82462112512353,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Zeno Debast,Belgium,45.0,23.0,Pass,Zeno Debast,Belgium,True,79.7,False,False,False
104445,3930164,2,45,25,00:00:25.029,Pass,Zeno Debast,Belgium,Belgium,40.1,11.4,,0.866025,From Kick Off,Orel Mangala,9.364828,Ground Pass,,-0.11773258,49.4,10.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Zeno Debast,Belgium,45.0,23.0,Ball Receipt*,Orel Mangala,Belgium,True,79.9,False,False,False
104446,3930164,2,45,25,00:00:25.895,Ball Receipt*,Orel Mangala,Belgium,Belgium,49.4,10.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Zeno Debast,Belgium,45.0,25.0,Carry,Orel Mangala,Belgium,True,70.6,False,False,False
104447,3930164,2,45,25,00:00:25.895,Carry,Orel Mangala,Belgium,Belgium,49.4,10.3,True,1.259051,From Kick Off,,,,,,,,,,,,False,47.6,11.2,2.0124611797498075,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Orel Mangala,Belgium,45.0,25.0,Pressure,Juraj Kucka,Slovakia,False,70.6,False,False,False
104448,3930164,2,45,26,00:00:26.521,Pressure,Juraj Kucka,Slovakia,Belgium,69.7,67.9,,0.963615,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,0,0,0,0,0,Carry,Orel Mangala,Belgium,45.0,25.0,Pass,Orel Mangala,Belgium,False,50.3,False,False,False
104449,3930164,2,45,27,00:00:27.154,Pass,Orel Mangala,Belgium,Belgium,47.6,11.2,True,2.799996,From Kick Off,Koen Casteels,34.954254,Ground Pass,,2.3926156,22.0,35.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Juraj Kucka,Slovakia,45.0,26.0,Ball Receipt*,Koen Casteels,Belgium,True,72.4,False,False,True
104450,3930164,2,45,29,00:00:29.954,Ball Receipt*,Koen Casteels,Belgium,Belgium,22.0,35.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Orel Mangala,Belgium,45.0,27.0,Carry,Koen Casteels,Belgium,True,98.0,False,False,False
104451,3930164,2,45,29,00:00:29.954,Carry,Koen Casteels,Belgium,Belgium,22.0,35.0,,0.457205,From Kick Off,,,,,,,,,,,,False,24.2,36.4,2.607680962081058,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Koen Casteels,Belgium,45.0,29.0,Pass,Koen Casteels,Belgium,True,98.0,False,False,False
104452,3930164,2,45,30,00:00:30.411,Pass,Koen Casteels,Belgium,Belgium,24.2,36.4,,1.272747,From Kick Off,Wout Faes,16.42833,Ground Pass,,1.1507179,30.9,51.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Koen Casteels,Belgium,45.0,29.0,Ball Receipt*,Wout Faes,Belgium,True,95.8,False,False,False
104453,3930164,2,45,31,00:00:31.684,Ball Receipt*,Wout Faes,Belgium,Belgium,30.9,51.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Koen Casteels,Belgium,45.0,30.0,Carry,Wout Faes,Belgium,True,89.1,False,False,False
104454,3930164,2,45,31,00:00:31.684,Carry,Wout Faes,Belgium,Belgium,30.9,51.4,,2.0,From Kick Off,,,,,,,,,,,,False,35.7,51.2,4.80416485978573,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Wout Faes,Belgium,45.0,31.0,Pass,Wout Faes,Belgium,True,89.1,False,False,False
104455,3930164,2,45,33,00:00:33.684,Pass,Wout Faes,Belgium,Belgium,35.7,51.2,,3.187652,From Kick Off,Romelu Lukaku Menama,51.0001,High Pass,Incomplete,-0.0019607819,86.7,51.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Wout Faes,Belgium,45.0,31.0,Ball Receipt*,Romelu Lukaku Menama,Belgium,True,84.3,False,False,False
104456,3930164,2,45,36,00:00:36.872,Ball Receipt*,Romelu Lukaku Menama,Belgium,Belgium,85.1,42.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Wout Faes,Belgium,45.0,33.0,Pass,Milan Škriniar,Slovakia,False,34.900000000000006,False,False,False
104457,3930164,2,45,36,00:00:36.872,Pass,Milan Škriniar,Slovakia,Belgium,33.4,29.0,,1.412014,From Kick Off,Stanislav Lobotka,10.187247,Low Pass,,0.5471534,42.1,34.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Romelu Lukaku Menama,Belgium,45.0,36.0,Pressure,Kevin De Bruyne,Belgium,False,86.6,False,False,False
104458,3930164,2,45,38,00:00:38.018,Pressure,Kevin De Bruyne,Belgium,Belgium,79.0,46.8,,0.329619,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Milan Škriniar,Slovakia,45.0,36.0,Ball Receipt*,Stanislav Lobotka,Slovakia,False,41.0,False,False,False
104459,3930164,2,45,38,00:00:38.284,Ball Receipt*,Stanislav Lobotka,Slovakia,Belgium,42.1,34.3,True,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Kevin De Bruyne,Belgium,45.0,38.0,Carry,Stanislav Lobotka,Slovakia,True,77.9,False,False,True
104460,3930164,2,45,38,00:00:38.284,Carry,Stanislav Lobotka,Slovakia,Belgium,42.1,34.3,True,1.687059,From Kick Off,,,,,,,,,,,,False,48.4,31.1,7.066116330771801,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,45.0,38.0,Pass,Stanislav Lobotka,Slovakia,True,77.9,False,False,False
104461,3930164,2,45,39,00:00:39.971,Pass,Stanislav Lobotka,Slovakia,Belgium,48.4,31.1,,2.312283,From Kick Off,Róbert Boženík,29.063034,Ground Pass,Incomplete,0.62904924,71.9,48.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Carry,Stanislav Lobotka,Slovakia,45.0,38.0,Ball Receipt*,Róbert Boženík,Slovakia,True,71.6,False,False,False
104462,3930164,2,45,42,00:00:42.283,Ball Receipt*,Róbert Boženík,Slovakia,Belgium,61.1,41.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,0,0,0,0,0,Pass,Stanislav Lobotka,Slovakia,45.0,39.0,Pass,Zeno Debast,Belgium,False,58.9,False,False,False
104463,3930164,2,45,42,00:00:42.283,Pass,Zeno Debast,Belgium,Belgium,48.2,31.9,,1.226546,From Kick Off,Jeremy Doku,27.687181,Ground Pass,,-0.38117707,73.9,21.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Róbert Boženík,Slovakia,45.0,42.0,Pressure,Peter Pekarík,Slovakia,False,71.8,False,False,False
104464,3930164,2,45,43,00:00:43.357,Pressure,Peter Pekarík,Slovakia,Belgium,44.9,58.5,,0.394647,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Zeno Debast,Belgium,45.0,42.0,Ball Receipt*,Jeremy Doku,Belgium,False,75.1,False,False,False
104465,3930164,2,45,43,00:00:43.510,Ball Receipt*,Jeremy Doku,Belgium,Belgium,73.9,21.6,True,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Peter Pekarík,Slovakia,45.0,43.0,Carry,Jeremy Doku,Belgium,True,46.099999999999994,False,False,True
104466,3930164,2,45,43,00:00:43.510,Carry,Jeremy Doku,Belgium,Belgium,73.9,21.6,True,0.229512,From Kick Off,,,,,,,,,,,,False,74.2,21.6,0.29999999999999716,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Jeremy Doku,Belgium,45.0,43.0,Pass,Jeremy Doku,Belgium,True,46.099999999999994,False,False,False
104467,3930164,2,45,43,00:00:43.739,Pass,Jeremy Doku,Belgium,Belgium,74.2,21.6,True,0.448709,From Kick Off,Kevin De Bruyne,7.6655073,Low Pass,,1.7016237,73.2,29.2,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Jeremy Doku,Belgium,45.0,43.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,45.8,False,False,False
104468,3930164,2,45,44,00:00:44.188,Ball Receipt*,Kevin De Bruyne,Belgium,Belgium,73.2,29.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Jeremy Doku,Belgium,45.0,43.0,Carry,Kevin De Bruyne,Belgium,True,46.8,False,False,False
104469,3930164,2,45,44,00:00:44.188,Carry,Kevin De Bruyne,Belgium,Belgium,73.2,29.2,True,0.868022,From Kick Off,,,,,,,,,,,,False,75.9,30.7,3.0886890422961026,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Kevin De Bruyne,Belgium,45.0,44.0,Pressure,Juraj Kucka,Slovakia,False,46.8,False,False,False
104470,3930164,2,45,44,00:00:44.334,Pressure,Juraj Kucka,Slovakia,Belgium,48.4,51.3,,0.997466,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,0,0,0,0,0,Carry,Kevin De Bruyne,Belgium,45.0,44.0,Pressure,Stanislav Lobotka,Slovakia,True,71.6,False,False,False
104471,3930164,2,45,44,00:00:44.600,Pressure,Stanislav Lobotka,Slovakia,Belgium,45.9,46.8,,0.742199,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Juraj Kucka,Slovakia,45.0,44.0,Pass,Kevin De Bruyne,Belgium,False,74.1,False,False,True
104472,3930164,2,45,45,00:00:45.056,Pass,Kevin De Bruyne,Belgium,Belgium,75.9,30.7,True,2.007827,From Kick Off,Jeremy Doku,22.495556,Ground Pass,,-0.45569548,96.1,20.8,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Stanislav Lobotka,Slovakia,45.0,44.0,Ball Receipt*,Jeremy Doku,Belgium,True,44.099999999999994,False,False,True
104473,3930164,2,45,47,00:00:47.064,Ball Receipt*,Jeremy Doku,Belgium,Belgium,96.1,20.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Kevin De Bruyne,Belgium,45.0,45.0,Carry,Jeremy Doku,Belgium,True,23.900000000000006,False,True,False
104474,3930164,2,45,47,00:00:47.064,Carry,Jeremy Doku,Belgium,Belgium,96.1,20.8,,5.378301,From Kick Off,,,,,,,,,,,,False,111.2,20.2,15.111915828246273,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Jeremy Doku,Belgium,45.0,47.0,Pass,Jeremy Doku,Belgium,True,23.900000000000006,False,True,False
104475,3930164,2,45,52,00:00:52.442,Pass,Jeremy Doku,Belgium,Belgium,111.2,20.2,,0.969548,From Kick Off,Kevin De Bruyne,18.474035,Ground Pass,,2.537075,96.0,30.7,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Jeremy Doku,Belgium,45.0,47.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,8.799999999999997,False,True,False
104476,3930164,2,45,53,00:00:53.411,Ball Receipt*,Kevin De Bruyne,Belgium,Belgium,96.0,30.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Jeremy Doku,Belgium,45.0,52.0,Carry,Kevin De Bruyne,Belgium,True,24.0,False,True,False
104477,3930164,2,45,53,00:00:53.411,Carry,Kevin De Bruyne,Belgium,Belgium,96.0,30.7,,2.82425,From Kick Off,,,,,,,,,,,,False,93.4,28.1,3.6769552621700416,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Kevin De Bruyne,Belgium,45.0,53.0,Pass,Kevin De Bruyne,Belgium,True,24.0,False,True,False
104478,3930164,2,45,56,00:00:56.236,Pass,Kevin De Bruyne,Belgium,Belgium,93.4,28.1,,1.201673,From Kick Off,Jeremy Doku,18.94756,Ground Pass,,-0.4069708,110.8,20.6,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Kevin De Bruyne,Belgium,45.0,53.0,Ball Receipt*,Jeremy Doku,Belgium,True,26.599999999999994,False,False,False
104479,3930164,2,45,57,00:00:57.437,Ball Receipt*,Jeremy Doku,Belgium,Belgium,110.8,20.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Kevin De Bruyne,Belgium,45.0,56.0,Carry,Jeremy Doku,Belgium,True,9.200000000000003,False,True,False
104480,3930164,2,45,57,00:00:57.437,Carry,Jeremy Doku,Belgium,Belgium,110.8,20.6,,0.874098,From Kick Off,,,,,,,,,,,,False,110.8,23.3,2.6999999999999993,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Jeremy Doku,Belgium,45.0,57.0,Dispossessed,Jeremy Doku,Belgium,True,9.200000000000003,False,True,False
104481,3930164,2,45,58,00:00:58.311,Dispossessed,Jeremy Doku,Belgium,Belgium,110.8,23.3,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Jeremy Doku,Belgium,45.0,57.0,Duel,Denis Vavro,Slovakia,False,9.200000000000003,False,True,False
104482,3930164,2,45,58,00:00:58.311,Duel,Denis Vavro,Slovakia,Belgium,9.3,56.8,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Dispossessed,Jeremy Doku,Belgium,45.0,58.0,Pass,Juraj Kucka,Slovakia,True,110.7,False,False,False
104483,3930164,2,45,59,00:00:59.566,Pass,Juraj Kucka,Slovakia,Belgium,14.4,55.4,,0.383356,From Kick Off,Ivan Schranz,3.6674242,Ground Pass,,1.3787483,15.1,59.0,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,0,0,0,0,0,Duel,Denis Vavro,Slovakia,45.0,58.0,Ball Receipt*,Ivan Schranz,Slovakia,True,105.6,False,False,False
104484,3930164,2,45,59,00:00:59.949,Ball Receipt*,Ivan Schranz,Slovakia,Belgium,15.1,59.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,0,0,0,0,1,Pass,Juraj Kucka,Slovakia,45.0,59.0,Carry,Ivan Schranz,Slovakia,True,104.9,False,False,False
104485,3930164,2,45,59,00:00:59.949,Carry,Ivan Schranz,Slovakia,Belgium,15.1,59.0,,1.300219,From Kick Off,,,,,,,,,,,,False,15.7,58.8,0.6324555320336764,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,0,0,0,0,1,Ball Receipt*,Ivan Schranz,Slovakia,45.0,59.0,Pass,Ivan Schranz,Slovakia,True,104.9,False,False,False
104486,3930164,2,46,1,00:01:01.249,Pass,Ivan Schranz,Slovakia,Belgium,15.7,58.8,,3.877662,From Kick Off,Róbert Boženík,53.728672,High Pass,Incomplete,-0.31409913,66.8,42.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,0,0,0,0,1,Carry,Ivan Schranz,Slovakia,45.0,59.0,Ball Receipt*,Róbert Boženík,Slovakia,True,104.3,False,False,False
104487,3930164,2,46,5,00:01:05.127,Ball Receipt*,Róbert Boženík,Slovakia,Belgium,45.7,53.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,0,0,0,0,0,Pass,Ivan Schranz,Slovakia,46.0,1.0,Ball Recovery,Zeno Debast,Belgium,False,74.3,False,False,False
104488,3930164,2,46,5,00:01:05.127,Ball Recovery,Zeno Debast,Belgium,Belgium,53.3,37.9,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Róbert Boženík,Slovakia,46.0,5.0,Carry,Zeno Debast,Belgium,True,66.7,False,False,False
104489,3930164,2,46,5,00:01:05.127,Carry,Zeno Debast,Belgium,Belgium,53.3,37.9,,1.583383,From Kick Off,,,,,,,,,,,,False,45.4,39.8,8.125269226308749,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Recovery,Zeno Debast,Belgium,46.0,5.0,Pass,Zeno Debast,Belgium,True,66.7,False,False,False
104490,3930164,2,46,6,00:01:06.710,Pass,Zeno Debast,Belgium,Belgium,45.4,39.8,,2.955354,From Kick Off,Koen Casteels,24.596138,Ground Pass,,-3.0152204,21.0,36.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Zeno Debast,Belgium,46.0,5.0,Ball Receipt*,Koen Casteels,Belgium,True,74.6,False,False,False
104491,3930164,2,46,9,00:01:09.666,Ball Receipt*,Koen Casteels,Belgium,Belgium,21.0,36.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Zeno Debast,Belgium,46.0,6.0,Carry,Koen Casteels,Belgium,True,99.0,False,False,False
104492,3930164,2,46,9,00:01:09.666,Carry,Koen Casteels,Belgium,Belgium,21.0,36.7,,0.586123,From Kick Off,,,,,,,,,,,,False,23.0,35.3,2.4413111231467437,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Koen Casteels,Belgium,46.0,9.0,Pass,Koen Casteels,Belgium,True,99.0,False,False,False
104493,3930164,2,46,10,00:01:10.252,Pass,Koen Casteels,Belgium,Belgium,23.0,35.3,,1.189988,From Kick Off,Zeno Debast,13.652839,Ground Pass,,-1.0153025,30.2,23.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Koen Casteels,Belgium,46.0,9.0,Ball Receipt*,Zeno Debast,Belgium,True,97.0,False,False,False
104494,3930164,2,46,11,00:01:11.442,Ball Receipt*,Zeno Debast,Belgium,Belgium,30.2,23.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Koen Casteels,Belgium,46.0,10.0,Carry,Zeno Debast,Belgium,True,89.8,False,False,False
104495,3930164,2,46,11,00:01:11.442,Carry,Zeno Debast,Belgium,Belgium,30.2,23.7,,3.340905,From Kick Off,,,,,,,,,,,,False,41.2,19.1,11.923086848631106,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Zeno Debast,Belgium,46.0,11.0,Pass,Zeno Debast,Belgium,True,89.8,False,False,False
104496,3930164,2,46,14,00:01:14.783,Pass,Zeno Debast,Belgium,Belgium,41.2,19.1,,1.279797,From Kick Off,Kevin De Bruyne,23.22434,Ground Pass,,-0.10352468,64.3,16.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Zeno Debast,Belgium,46.0,11.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,78.8,False,False,False
104497,3930164,2,46,16,00:01:16.063,Ball Receipt*,Kevin De Bruyne,Belgium,Belgium,64.3,16.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Zeno Debast,Belgium,46.0,14.0,Carry,Kevin De Bruyne,Belgium,True,55.7,False,False,False
104498,3930164,2,46,16,00:01:16.063,Carry,Kevin De Bruyne,Belgium,Belgium,64.3,16.7,True,1.798007,From Kick Off,,,,,,,,,,,,False,70.8,20.9,7.738862965578341,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Kevin De Bruyne,Belgium,46.0,16.0,Pressure,Ivan Schranz,Slovakia,False,55.7,False,False,False
104499,3930164,2,46,17,00:01:17.069,Pressure,Ivan Schranz,Slovakia,Belgium,54.2,62.8,,0.746806,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,0,0,0,0,1,Carry,Kevin De Bruyne,Belgium,46.0,16.0,Pass,Kevin De Bruyne,Belgium,False,65.8,False,False,False
