event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Netherlands_score,Turkey_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
11831,3942382,1,43,7,00:43:07.222,Pass,Nathan Aké,Netherlands,Netherlands,81.9,23.1,,0.555262,Regular Play,Tijjani Reijnders,9.5,Ground Pass,,1.5707964,81.9,32.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Nathan Aké,Netherlands,43.0,4.0,Pressure,Salih Özcan,Turkey,False,38.099999999999994,False,False,False
11832,3942382,1,43,7,00:43:07.617,Pressure,Salih Özcan,Turkey,Netherlands,36.6,46.2,,1.069442,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,3,0,1,7,6,0,0,Pass,Nathan Aké,Netherlands,43.0,7.0,Ball Receipt*,Tijjani Reijnders,Netherlands,False,83.4,False,False,False
11833,3942382,1,43,7,00:43:07.777,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,81.9,32.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Pressure,Salih Özcan,Turkey,43.0,7.0,Carry,Tijjani Reijnders,Netherlands,True,38.099999999999994,False,False,True
11834,3942382,1,43,7,00:43:07.777,Carry,Tijjani Reijnders,Netherlands,Netherlands,81.9,32.6,True,2.731705,Regular Play,,,,,,,,,,,,False,92.8,53.6,23.660304309116565,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,43.0,7.0,Pass,Tijjani Reijnders,Netherlands,True,38.099999999999994,False,False,False
11835,3942382,1,43,10,00:43:10.509,Pass,Tijjani Reijnders,Netherlands,Netherlands,92.8,53.6,,1.390142,Regular Play,Steven Bergwijn,13.060245,Ground Pass,,0.9211697,100.7,64.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Tijjani Reijnders,Netherlands,43.0,7.0,Ball Receipt*,Steven Bergwijn,Netherlands,True,27.200000000000003,False,False,False
11836,3942382,1,43,11,00:43:11.899,Ball Receipt*,Steven Bergwijn,Netherlands,Netherlands,100.7,64.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,2,1,1,7,4,0,0,Pass,Tijjani Reijnders,Netherlands,43.0,10.0,Carry,Steven Bergwijn,Netherlands,True,19.299999999999997,False,True,False
11837,3942382,1,43,11,00:43:11.899,Carry,Steven Bergwijn,Netherlands,Netherlands,100.7,64.0,True,2.671812,Regular Play,,,,,,,,,,,,False,102.4,77.2,13.309019498069723,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Steven Bergwijn,Netherlands,43.0,11.0,Pressure,Ferdi Erenay Kadıoğlu,Turkey,False,19.299999999999997,False,True,False
11838,3942382,1,43,12,00:43:12.041,Pressure,Ferdi Erenay Kadıoğlu,Turkey,Netherlands,14.9,9.7,,2.276389,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,3,0,1,7,6,0,0,Carry,Steven Bergwijn,Netherlands,43.0,11.0,Pass,Steven Bergwijn,Netherlands,False,105.1,False,False,False
11839,3942382,1,43,14,00:43:14.571,Pass,Steven Bergwijn,Netherlands,Netherlands,102.4,77.2,,1.536582,Regular Play,Jerdy Schouten,19.80101,Ground Pass,,3.131492,82.6,77.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,2,1,1,7,4,0,0,Pressure,Ferdi Erenay Kadıoğlu,Turkey,43.0,12.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,17.599999999999994,False,True,False
11840,3942382,1,43,16,00:43:16.107,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,82.6,77.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Pass,Steven Bergwijn,Netherlands,43.0,14.0,Carry,Jerdy Schouten,Netherlands,True,37.400000000000006,False,False,False
11841,3942382,1,43,16,00:43:16.107,Carry,Jerdy Schouten,Netherlands,Netherlands,82.6,77.4,,0.275119,Regular Play,,,,,,,,,,,,False,82.6,77.4,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,43.0,16.0,Pass,Jerdy Schouten,Netherlands,True,37.400000000000006,False,False,False
11842,3942382,1,43,16,00:43:16.382,Pass,Jerdy Schouten,Netherlands,Netherlands,82.6,77.4,,0.967398,Regular Play,Stefan de Vrij,13.727709,Ground Pass,,-2.2478125,74.0,66.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Jerdy Schouten,Netherlands,43.0,16.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,37.400000000000006,False,False,False
11843,3942382,1,43,17,00:43:17.350,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,74.0,66.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,1,1,7,4,0,0,Pass,Jerdy Schouten,Netherlands,43.0,16.0,Carry,Stefan de Vrij,Netherlands,True,46.0,False,False,False
11844,3942382,1,43,17,00:43:17.350,Carry,Stefan de Vrij,Netherlands,Netherlands,74.0,66.7,,1.780556,Regular Play,,,,,,,,,,,,False,74.7,68.8,2.213594362117861,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,43.0,17.0,Pass,Stefan de Vrij,Netherlands,True,46.0,False,False,False
11845,3942382,1,43,19,00:43:19.130,Pass,Stefan de Vrij,Netherlands,Netherlands,74.7,68.8,,1.307363,Regular Play,Jerdy Schouten,8.627862,Ground Pass,,0.8017901,80.7,75.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Stefan de Vrij,Netherlands,43.0,17.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,45.3,False,False,False
11846,3942382,1,43,20,00:43:20.438,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,80.7,75.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Pass,Stefan de Vrij,Netherlands,43.0,19.0,Carry,Jerdy Schouten,Netherlands,True,39.3,False,False,False
11847,3942382,1,43,20,00:43:20.438,Carry,Jerdy Schouten,Netherlands,Netherlands,80.7,75.0,,0.471732,Regular Play,,,,,,,,,,,,False,80.7,75.0,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,43.0,20.0,Pass,Jerdy Schouten,Netherlands,True,39.3,False,False,False
11848,3942382,1,43,20,00:43:20.909,Pass,Jerdy Schouten,Netherlands,Netherlands,80.7,75.0,,1.029146,Regular Play,Tijjani Reijnders,6.530697,Ground Pass,,-1.3703978,82.0,68.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Jerdy Schouten,Netherlands,43.0,20.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,39.3,False,False,False
11849,3942382,1,43,21,00:43:21.938,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,82.0,68.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Pass,Jerdy Schouten,Netherlands,43.0,20.0,Carry,Tijjani Reijnders,Netherlands,True,38.0,False,False,False
11850,3942382,1,43,21,00:43:21.938,Carry,Tijjani Reijnders,Netherlands,Netherlands,82.0,68.6,,2.078498,Regular Play,,,,,,,,,,,,False,83.2,71.1,2.7730849247724105,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,43.0,21.0,Pass,Tijjani Reijnders,Netherlands,True,38.0,False,False,False
11851,3942382,1,43,24,00:43:24.017,Pass,Tijjani Reijnders,Netherlands,Netherlands,83.2,71.1,,1.08751,Regular Play,Denzel Dumfries,11.941943,Ground Pass,,0.47862777,93.8,76.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Tijjani Reijnders,Netherlands,43.0,21.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,36.8,False,False,False
11852,3942382,1,43,25,00:43:25.104,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,93.8,76.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,1,1,7,4,0,0,Pass,Tijjani Reijnders,Netherlands,43.0,24.0,Carry,Denzel Dumfries,Netherlands,True,26.200000000000003,False,False,False
11853,3942382,1,43,25,00:43:25.104,Carry,Denzel Dumfries,Netherlands,Netherlands,93.8,76.6,,1.912501,Regular Play,,,,,,,,,,,,False,93.8,76.6,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,43.0,25.0,Pass,Denzel Dumfries,Netherlands,True,26.200000000000003,False,False,False
11854,3942382,1,43,27,00:43:27.017,Pass,Denzel Dumfries,Netherlands,Netherlands,93.8,76.6,,1.382596,Regular Play,Jerdy Schouten,13.462912,Ground Pass,,-3.0448804,80.4,75.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Denzel Dumfries,Netherlands,43.0,25.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,26.200000000000003,False,False,False
11855,3942382,1,43,28,00:43:28.400,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,80.4,75.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Pass,Denzel Dumfries,Netherlands,43.0,27.0,Carry,Jerdy Schouten,Netherlands,True,39.599999999999994,False,False,False
11856,3942382,1,43,28,00:43:28.400,Carry,Jerdy Schouten,Netherlands,Netherlands,80.4,75.3,,0.829854,Regular Play,,,,,,,,,,,,False,78.4,74.7,2.0880613017821084,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,43.0,28.0,Pass,Jerdy Schouten,Netherlands,True,39.599999999999994,False,False,False
11857,3942382,1,43,29,00:43:29.229,Pass,Jerdy Schouten,Netherlands,Netherlands,78.4,74.7,,1.920266,Regular Play,Nathan Aké,48.426437,Ground Pass,,-1.6038421,76.8,26.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Jerdy Schouten,Netherlands,43.0,28.0,Ball Receipt*,Nathan Aké,Netherlands,True,41.599999999999994,False,False,False
11858,3942382,1,43,31,00:43:31.150,Ball Receipt*,Nathan Aké,Netherlands,Netherlands,76.8,26.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,1,1,7,4,0,0,Pass,Jerdy Schouten,Netherlands,43.0,29.0,Carry,Nathan Aké,Netherlands,True,43.2,False,False,False
11859,3942382,1,43,31,00:43:31.150,Carry,Nathan Aké,Netherlands,Netherlands,76.8,26.3,,0.940516,Regular Play,,,,,,,,,,,,False,77.3,26.6,0.5830951894845304,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Nathan Aké,Netherlands,43.0,31.0,Pass,Nathan Aké,Netherlands,True,43.2,False,False,False
11860,3942382,1,43,32,00:43:32.090,Pass,Nathan Aké,Netherlands,Netherlands,77.3,26.6,,1.705648,Regular Play,Cody Mathès Gakpo,31.148836,Ground Pass,,-0.6004686,103.0,9.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Nathan Aké,Netherlands,43.0,31.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,42.7,False,False,False
11861,3942382,1,43,33,00:43:33.796,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,103.0,9.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,1,1,7,4,3,0,Pass,Nathan Aké,Netherlands,43.0,32.0,Carry,Cody Mathès Gakpo,Netherlands,True,17.0,False,True,False
11862,3942382,1,43,33,00:43:33.796,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,103.0,9.0,,2.011274,Regular Play,,,,,,,,,,,,False,104.2,16.5,7.595393340703298,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,1,1,7,4,3,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,43.0,33.0,Pass,Cody Mathès Gakpo,Netherlands,True,17.0,False,True,False
11863,3942382,1,43,35,00:43:35.807,Pass,Cody Mathès Gakpo,Netherlands,Netherlands,104.2,16.5,,0.154301,Regular Play,,4.1,Low Pass,Incomplete,1.5707964,104.2,20.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,1,1,7,4,3,0,Carry,Cody Mathès Gakpo,Netherlands,43.0,33.0,Block,Arda Güler,Turkey,False,15.799999999999997,False,True,False
11864,3942382,1,43,35,00:43:35.961,Block,Arda Güler,Turkey,Netherlands,15.9,59.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,3,0,1,7,6,1,0,Pass,Cody Mathès Gakpo,Netherlands,43.0,35.0,Ball Recovery,Fehmi Mert Günok,Turkey,True,104.1,False,False,False
11865,3942382,1,43,37,00:43:37.227,Ball Recovery,Fehmi Mert Günok,Turkey,Netherlands,6.7,41.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,3,0,1,7,6,0,0,Block,Arda Güler,Turkey,43.0,35.0,Pass,Fehmi Mert Günok,Turkey,True,113.3,False,False,False
11866,3942382,1,43,53,00:43:53.608,Pass,Fehmi Mert Günok,Turkey,Netherlands,10.4,42.6,,4.232676,Regular Play,Barış Alper Yılmaz,75.756516,High Pass,Incomplete,0.34471104,81.7,68.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,3,0,1,7,6,0,0,Ball Recovery,Fehmi Mert Günok,Turkey,43.0,37.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,109.6,False,False,False
11867,3942382,1,43,57,00:43:57.841,Ball Receipt*,Barış Alper Yılmaz,Turkey,Netherlands,82.1,69.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,3,0,1,7,6,0,0,Pass,Fehmi Mert Günok,Turkey,43.0,53.0,Pass,Virgil van Dijk,Netherlands,False,37.900000000000006,False,False,False
11868,3942382,1,43,57,00:43:57.841,Pass,Virgil van Dijk,Netherlands,Netherlands,38.4,11.9,,1.33885,Regular Play,Tijjani Reijnders,15.948041,High Pass,,-0.28605145,53.7,7.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,43.0,57.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,81.6,False,False,False
11869,3942382,1,43,59,00:43:59.180,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,53.7,7.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Pass,Virgil van Dijk,Netherlands,43.0,57.0,Carry,Tijjani Reijnders,Netherlands,True,66.3,False,False,False
11870,3942382,1,43,59,00:43:59.180,Carry,Tijjani Reijnders,Netherlands,Netherlands,53.7,7.4,,0.330866,Regular Play,,,,,,,,,,,,False,53.0,7.4,0.7000000000000028,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,43.0,59.0,Miscontrol,Tijjani Reijnders,Netherlands,True,66.3,False,False,False
11871,3942382,1,43,59,00:43:59.511,Miscontrol,Tijjani Reijnders,Netherlands,Netherlands,53.0,7.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Tijjani Reijnders,Netherlands,43.0,59.0,Pressure,Tijjani Reijnders,Netherlands,True,67.0,False,False,False
11872,3942382,1,43,59,00:43:59.921,Pressure,Tijjani Reijnders,Netherlands,Netherlands,49.5,7.2,,0.702187,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Miscontrol,Tijjani Reijnders,Netherlands,43.0,59.0,Ball Recovery,Arda Güler,Turkey,False,70.5,False,False,False
11873,3942382,1,44,0,00:44:00.070,Ball Recovery,Arda Güler,Turkey,Netherlands,70.5,73.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,3,0,1,7,6,1,0,Pressure,Tijjani Reijnders,Netherlands,43.0,59.0,Ball Recovery,Tijjani Reijnders,Netherlands,False,49.5,False,False,False
11874,3942382,1,44,0,00:44:00.823,Ball Recovery,Tijjani Reijnders,Netherlands,Netherlands,49.6,9.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Ball Recovery,Arda Güler,Turkey,44.0,0.0,Carry,Tijjani Reijnders,Netherlands,True,70.4,False,False,False
11875,3942382,1,44,0,00:44:00.823,Carry,Tijjani Reijnders,Netherlands,Netherlands,49.6,9.5,True,3.466538,Regular Play,,,,,,,,,,,,False,53.7,41.5,32.261587065735,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Ball Recovery,Tijjani Reijnders,Netherlands,44.0,0.0,Pressure,Arda Güler,Turkey,False,70.4,False,False,False
11876,3942382,1,44,1,00:44:01.134,Pressure,Arda Güler,Turkey,Netherlands,69.2,68.1,,1.571791,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,3,0,1,7,6,1,0,Carry,Tijjani Reijnders,Netherlands,44.0,0.0,Pass,Tijjani Reijnders,Netherlands,False,50.8,False,False,False
11877,3942382,1,44,4,00:44:04.290,Pass,Tijjani Reijnders,Netherlands,Netherlands,53.7,41.5,,2.241397,Regular Play,Denzel Dumfries,38.15246,Ground Pass,,1.12356,70.2,75.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Pressure,Arda Güler,Turkey,44.0,1.0,Pressure,Ferdi Erenay Kadıoğlu,Turkey,False,66.3,False,False,False
11878,3942382,1,44,6,00:44:06.529,Pressure,Ferdi Erenay Kadıoğlu,Turkey,Netherlands,49.9,3.3,,0.640959,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,3,0,1,7,6,0,0,Pass,Tijjani Reijnders,Netherlands,44.0,4.0,Ball Receipt*,Denzel Dumfries,Netherlands,False,70.1,False,False,False
11879,3942382,1,44,6,00:44:06.531,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,70.2,75.9,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,1,1,7,4,0,0,Pressure,Ferdi Erenay Kadıoğlu,Turkey,44.0,6.0,Carry,Denzel Dumfries,Netherlands,True,49.8,False,False,True
11880,3942382,1,44,6,00:44:06.531,Carry,Denzel Dumfries,Netherlands,Netherlands,70.2,75.9,True,0.67558,Regular Play,,,,,,,,,,,,False,70.2,76.8,0.8999999999999915,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,44.0,6.0,Dribble,Denzel Dumfries,Netherlands,True,49.8,False,False,False
11881,3942382,1,44,7,00:44:07.207,Dribble,Denzel Dumfries,Netherlands,Netherlands,70.2,76.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Denzel Dumfries,Netherlands,44.0,6.0,Duel,Ferdi Erenay Kadıoğlu,Turkey,False,49.8,False,False,False
11882,3942382,1,44,7,00:44:07.207,Duel,Ferdi Erenay Kadıoğlu,Turkey,Netherlands,49.9,3.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,3,0,1,7,6,0,0,Dribble,Denzel Dumfries,Netherlands,44.0,7.0,Pass,Denzel Dumfries,Netherlands,False,70.1,False,False,False
11883,3942382,1,44,15,00:44:15.293,Pass,Denzel Dumfries,Netherlands,Netherlands,63.3,80.0,,2.680172,From Throw In,Stefan de Vrij,26.53639,Low Pass,,-2.0698423,50.6,56.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,1,1,7,4,0,0,Duel,Ferdi Erenay Kadıoğlu,Turkey,44.0,7.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,56.7,False,False,False
11884,3942382,1,44,17,00:44:17.973,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,50.6,56.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,1,1,7,4,0,0,Pass,Denzel Dumfries,Netherlands,44.0,15.0,Carry,Stefan de Vrij,Netherlands,True,69.4,False,False,False
11885,3942382,1,44,17,00:44:17.973,Carry,Stefan de Vrij,Netherlands,Netherlands,50.6,56.7,,2.129389,From Throw In,,,,,,,,,,,,False,56.8,46.6,11.851160280748886,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,44.0,17.0,Pass,Stefan de Vrij,Netherlands,True,69.4,False,False,False
11886,3942382,1,44,20,00:44:20.102,Pass,Stefan de Vrij,Netherlands,Netherlands,56.8,46.6,,1.283216,From Throw In,Xavi Simons,31.607752,Ground Pass,,-0.78316104,79.2,24.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Stefan de Vrij,Netherlands,44.0,17.0,Ball Receipt*,Xavi Simons,Netherlands,True,63.2,False,False,False
11887,3942382,1,44,21,00:44:21.386,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,79.2,24.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Pass,Stefan de Vrij,Netherlands,44.0,20.0,Carry,Xavi Simons,Netherlands,True,40.8,False,False,False
11888,3942382,1,44,21,00:44:21.386,Carry,Xavi Simons,Netherlands,Netherlands,79.2,24.3,,0.935552,From Throw In,,,,,,,,,,,,False,83.2,22.5,4.386342439892262,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Ball Receipt*,Xavi Simons,Netherlands,44.0,21.0,Pass,Xavi Simons,Netherlands,True,40.8,False,False,False
11889,3942382,1,44,22,00:44:22.321,Pass,Xavi Simons,Netherlands,Netherlands,83.2,22.5,,1.466721,From Throw In,Cody Mathès Gakpo,21.55203,Ground Pass,,-0.6769149,100.0,9.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,1,1,7,4,0,0,Carry,Xavi Simons,Netherlands,44.0,21.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,36.8,False,False,False
11890,3942382,1,44,23,00:44:23.788,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,100.0,9.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,1,1,7,4,3,0,Pass,Xavi Simons,Netherlands,44.0,22.0,Carry,Cody Mathès Gakpo,Netherlands,True,20.0,False,True,False
11891,3942382,1,44,23,00:44:23.788,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,100.0,9.0,,2.390305,From Throw In,,,,,,,,,,,,False,107.0,22.2,14.941218156495808,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,1,1,7,4,3,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,44.0,23.0,Pass,Cody Mathès Gakpo,Netherlands,True,20.0,False,True,False
11892,3942382,1,44,26,00:44:26.178,Pass,Cody Mathès Gakpo,Netherlands,Netherlands,107.0,22.2,,0.206667,From Throw In,,6.4132676,Ground Pass,Incomplete,1.7590178,105.8,28.5,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,1,1,7,4,3,0,Carry,Cody Mathès Gakpo,Netherlands,44.0,23.0,Interception,Salih Özcan,Turkey,False,13.0,False,True,False
11893,3942382,1,44,26,00:44:26.385,Interception,Salih Özcan,Turkey,Netherlands,14.3,51.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,3,0,1,7,6,0,0,Pass,Cody Mathès Gakpo,Netherlands,44.0,26.0,Carry,Salih Özcan,Turkey,True,105.7,False,False,False
11894,3942382,1,44,26,00:44:26.385,Carry,Salih Özcan,Turkey,Netherlands,14.3,51.6,True,4.062328,From Throw In,,,,,,,,,,,,False,23.6,74.6,24.8090709217415,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,3,0,1,7,6,0,0,Interception,Salih Özcan,Turkey,44.0,26.0,Pressure,Cody Mathès Gakpo,Netherlands,False,105.7,False,False,False
