event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Romania_score,Ukraine_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
136622,3938638,1,37,50,00:37:50.656,Carry,Dennis Man,Romania,Romania,99.5,75.5,,3.585638,Regular Play,,,,,,,,,,,,False,101.2,58.1,17.482848738120452,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,1,0,0,0,0,0,0,0,Ball Receipt*,Dennis Man,Romania,37.0,50.0,Shot,Dennis Man,Romania,True,20.5,False,True,False
136623,3938638,1,37,54,00:37:54.242,Shot,Dennis Man,Romania,Romania,101.2,58.1,,0.215864,Regular Play,,,,,,,,Blocked,0.021797933,Left Foot,Normal,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,1,0,0,0,0,0,0,0,Carry,Dennis Man,Romania,37.0,50.0,Block,Taras Stepanenko,Ukraine,False,18.799999999999997,False,True,False
136624,3938638,1,37,54,00:37:54.457,Block,Taras Stepanenko,Ukraine,Romania,15.5,24.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Shot,Dennis Man,Romania,37.0,54.0,Goal Keeper,Andriy Lunin,Ukraine,True,104.5,False,False,False
136625,3938638,1,37,55,00:37:55.388,Goal Keeper,Andriy Lunin,Ukraine,Romania,1.2,37.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,0,0,0,0,0,Block,Taras Stepanenko,Ukraine,37.0,54.0,Shot,Nicolae Claudiu Stanciu,Romania,False,118.8,False,False,False
136626,3938638,1,38,43,00:38:43.510,Shot,Nicolae Claudiu Stanciu,Romania,Romania,120.1,0.8,,1.761714,From Corner,,,,,,,,Post,0.00018,Right Foot,Normal,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,0,0,0,0,0,1,Goal Keeper,Andriy Lunin,Ukraine,37.0,55.0,Goal Keeper,Andriy Lunin,Ukraine,False,0.09999999999999432,False,False,False
136627,3938638,1,38,45,00:38:45.272,Goal Keeper,Andriy Lunin,Ukraine,Romania,2.2,41.1,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,0,0,0,0,0,Shot,Nicolae Claudiu Stanciu,Romania,38.0,43.0,Ball Recovery,Denis Mihai Drăguş,Romania,False,117.8,False,False,False
136628,3938638,1,38,50,00:38:50.126,Ball Recovery,Denis Mihai Drăguş,Romania,Romania,112.4,78.1,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,0,0,0,0,0,0,Goal Keeper,Andriy Lunin,Ukraine,38.0,45.0,Carry,Denis Mihai Drăguş,Romania,True,7.599999999999994,False,True,False
136629,3938638,1,38,50,00:38:50.126,Carry,Denis Mihai Drăguş,Romania,Romania,112.4,78.1,True,6.708723,From Corner,,,,,,,,,,,,False,113.0,63.7,14.412494579357167,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,0,0,0,0,0,0,Ball Recovery,Denis Mihai Drăguş,Romania,38.0,50.0,Dribbled Past,Oleksandr Zinchenko,Ukraine,False,7.599999999999994,False,True,False
136630,3938638,1,38,56,00:38:56.835,Dribbled Past,Oleksandr Zinchenko,Ukraine,Romania,7.1,16.4,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Denis Mihai Drăguş,Romania,38.0,50.0,Dribble,Denis Mihai Drăguş,Romania,False,112.9,False,False,False
136631,3938638,1,38,56,00:38:56.835,Dribble,Denis Mihai Drăguş,Romania,Romania,113.0,63.7,True,0.0,From Corner,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,0,0,0,0,0,0,Dribbled Past,Oleksandr Zinchenko,Ukraine,38.0,56.0,Ball Recovery,Mykhailo Mudryk,Ukraine,False,7.0,False,True,False
136632,3938638,1,38,57,00:38:57.502,Ball Recovery,Mykhailo Mudryk,Ukraine,Ukraine,8.1,18.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,0,0,0,0,0,0,0,Dribble,Denis Mihai Drăguş,Romania,38.0,56.0,Carry,Mykhailo Mudryk,Ukraine,True,111.9,False,False,False
136633,3938638,1,38,57,00:38:57.502,Carry,Mykhailo Mudryk,Ukraine,Ukraine,8.1,18.7,True,2.651868,Regular Play,,,,,,,,,,,,False,22.4,18.9,14.301398533010678,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,0,0,0,0,0,0,0,Ball Recovery,Mykhailo Mudryk,Ukraine,38.0,57.0,Pressure,Denis Mihai Drăguş,Romania,False,111.9,False,False,False
136634,3938638,1,38,58,00:38:58.223,Pressure,Denis Mihai Drăguş,Romania,Ukraine,109.8,62.2,,1.920738,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,0,0,0,0,0,0,Carry,Mykhailo Mudryk,Ukraine,38.0,57.0,Foul Committed,Denis Mihai Drăguş,Romania,True,10.200000000000003,False,True,False
136635,3938638,1,39,0,00:39:00.154,Foul Committed,Denis Mihai Drăguş,Romania,Ukraine,97.7,61.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,0,0,0,0,0,0,Pressure,Denis Mihai Drăguş,Romania,38.0,58.0,Foul Won,Mykhailo Mudryk,Ukraine,False,22.299999999999997,False,True,False
136636,3938638,1,39,0,00:39:00.154,Foul Won,Mykhailo Mudryk,Ukraine,Ukraine,22.4,18.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,0,0,0,0,0,0,0,Foul Committed,Denis Mihai Drăguş,Romania,39.0,0.0,Pass,Oleksandr Zinchenko,Ukraine,True,97.6,False,False,False
136637,3938638,1,39,23,00:39:23.353,Pass,Oleksandr Zinchenko,Ukraine,Ukraine,23.1,23.8,,1.6,From Free Kick,Taras Stepanenko,27.536339,Ground Pass,,-0.13111165,50.4,20.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Foul Won,Mykhailo Mudryk,Ukraine,39.0,0.0,Ball Receipt*,Taras Stepanenko,Ukraine,True,96.9,False,False,False
136638,3938638,1,39,24,00:39:24.953,Ball Receipt*,Taras Stepanenko,Ukraine,Ukraine,50.4,20.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Oleksandr Zinchenko,Ukraine,39.0,23.0,Pass,Taras Stepanenko,Ukraine,True,69.6,False,False,False
136639,3938638,1,39,27,00:39:27.760,Pass,Taras Stepanenko,Ukraine,Ukraine,63.6,21.9,,1.538436,From Free Kick,Georgiy Sudakov,21.769014,Ground Pass,,-0.86017704,77.8,5.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Taras Stepanenko,Ukraine,39.0,24.0,Ball Receipt*,Georgiy Sudakov,Ukraine,True,56.4,False,False,False
136640,3938638,1,39,29,00:39:29.299,Ball Receipt*,Georgiy Sudakov,Ukraine,Ukraine,77.8,5.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Taras Stepanenko,Ukraine,39.0,27.0,Carry,Georgiy Sudakov,Ukraine,True,42.2,False,False,False
136641,3938638,1,39,29,00:39:29.299,Carry,Georgiy Sudakov,Ukraine,Ukraine,77.8,5.4,,4.070061,From Free Kick,,,,,,,,,,,,False,83.5,5.7,5.7078892771321375,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Georgiy Sudakov,Ukraine,39.0,29.0,Pass,Georgiy Sudakov,Ukraine,True,42.2,False,False,False
136642,3938638,1,39,33,00:39:33.369,Pass,Georgiy Sudakov,Ukraine,Ukraine,83.5,5.7,,1.6,From Free Kick,Oleksandr Zinchenko,15.084098,Ground Pass,,2.636426,70.3,13.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Georgiy Sudakov,Ukraine,39.0,29.0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,True,36.5,False,False,False
136643,3938638,1,39,34,00:39:34.969,Ball Receipt*,Oleksandr Zinchenko,Ukraine,Ukraine,70.3,13.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Georgiy Sudakov,Ukraine,39.0,33.0,Carry,Oleksandr Zinchenko,Ukraine,True,49.7,False,False,False
136644,3938638,1,39,34,00:39:34.969,Carry,Oleksandr Zinchenko,Ukraine,Ukraine,70.3,13.0,,3.24,From Free Kick,,,,,,,,,,,,False,75.4,17.5,6.801470429252787,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,39.0,34.0,Pass,Oleksandr Zinchenko,Ukraine,True,49.7,False,False,False
136645,3938638,1,39,38,00:39:38.209,Pass,Oleksandr Zinchenko,Ukraine,Ukraine,75.4,17.5,,1.6,From Free Kick,Mykola Shaparenko,21.134096,Ground Pass,,1.6276072,74.2,38.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Oleksandr Zinchenko,Ukraine,39.0,34.0,Ball Receipt*,Mykola Shaparenko,Ukraine,True,44.599999999999994,False,False,False
136646,3938638,1,39,39,00:39:39.809,Ball Receipt*,Mykola Shaparenko,Ukraine,Ukraine,74.2,38.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Oleksandr Zinchenko,Ukraine,39.0,38.0,Carry,Mykola Shaparenko,Ukraine,True,45.8,False,False,False
136647,3938638,1,39,39,00:39:39.809,Carry,Mykola Shaparenko,Ukraine,Ukraine,74.2,38.6,,1.129838,From Free Kick,,,,,,,,,,,,False,74.8,44.7,6.129437168288782,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Mykola Shaparenko,Ukraine,39.0,39.0,Pass,Mykola Shaparenko,Ukraine,True,45.8,False,False,False
136648,3938638,1,39,40,00:39:40.938,Pass,Mykola Shaparenko,Ukraine,Ukraine,74.8,44.7,,1.464482,From Free Kick,Yukhym Konoplya,35.00357,Low Pass,,0.79549885,99.3,69.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Mykola Shaparenko,Ukraine,39.0,39.0,Ball Receipt*,Yukhym Konoplya,Ukraine,True,45.2,False,False,False
136649,3938638,1,39,42,00:39:42.403,Ball Receipt*,Yukhym Konoplya,Ukraine,Ukraine,99.3,69.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Mykola Shaparenko,Ukraine,39.0,40.0,Carry,Yukhym Konoplya,Ukraine,True,20.700000000000003,False,True,False
136650,3938638,1,39,42,00:39:42.403,Carry,Yukhym Konoplya,Ukraine,Ukraine,99.3,69.7,,3.124789,From Free Kick,,,,,,,,,,,,False,106.7,70.5,7.443117626371364,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Yukhym Konoplya,Ukraine,39.0,42.0,Pass,Yukhym Konoplya,Ukraine,True,20.700000000000003,False,True,False
136651,3938638,1,39,45,00:39:45.528,Pass,Yukhym Konoplya,Ukraine,Ukraine,106.7,70.5,,0.988777,From Free Kick,Viktor Tsygankov,13.726617,Ground Pass,,-2.8382733,93.6,66.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Yukhym Konoplya,Ukraine,39.0,42.0,Pressure,Nicușor Silviu Bancu,Romania,False,13.299999999999997,False,True,False
136652,3938638,1,39,46,00:39:46.356,Pressure,Nicușor Silviu Bancu,Romania,Ukraine,24.8,15.4,,1.094514,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,0,0,0,0,0,Pass,Yukhym Konoplya,Ukraine,39.0,45.0,Ball Receipt*,Viktor Tsygankov,Ukraine,False,95.2,False,False,False
136653,3938638,1,39,46,00:39:46.516,Ball Receipt*,Viktor Tsygankov,Ukraine,Ukraine,93.6,66.4,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,-1,0,0,0,0,0,0,0,Pressure,Nicușor Silviu Bancu,Romania,39.0,46.0,Carry,Viktor Tsygankov,Ukraine,True,26.400000000000006,False,False,True
136654,3938638,1,39,46,00:39:46.516,Carry,Viktor Tsygankov,Ukraine,Ukraine,93.6,66.4,True,0.856918,From Free Kick,,,,,,,,,,,,False,91.0,66.0,2.6305892875931765,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Viktor Tsygankov,Ukraine,39.0,46.0,Pass,Viktor Tsygankov,Ukraine,True,26.400000000000006,False,False,False
136655,3938638,1,39,47,00:39:47.373,Pass,Viktor Tsygankov,Ukraine,Ukraine,91.0,66.0,True,1.869805,From Free Kick,Illia Zabarnyi,16.724234,Ground Pass,,-2.5519316,77.1,56.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Viktor Tsygankov,Ukraine,39.0,46.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,29.0,False,False,False
136656,3938638,1,39,49,00:39:49.243,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,77.1,56.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Viktor Tsygankov,Ukraine,39.0,47.0,Carry,Illia Zabarnyi,Ukraine,True,42.900000000000006,False,False,False
136657,3938638,1,39,49,00:39:49.243,Carry,Illia Zabarnyi,Ukraine,Ukraine,77.1,56.7,,1.646297,From Free Kick,,,,,,,,,,,,False,78.5,54.8,2.360084744241197,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,39.0,49.0,Pass,Illia Zabarnyi,Ukraine,True,42.900000000000006,False,False,False
136658,3938638,1,39,50,00:39:50.890,Pass,Illia Zabarnyi,Ukraine,Ukraine,78.5,54.8,,1.2091,From Free Kick,Viktor Tsygankov,14.177799,Ground Pass,,1.094531,85.0,67.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Illia Zabarnyi,Ukraine,39.0,49.0,Ball Receipt*,Viktor Tsygankov,Ukraine,True,41.5,False,False,False
136659,3938638,1,39,52,00:39:52.099,Ball Receipt*,Viktor Tsygankov,Ukraine,Ukraine,85.0,67.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Illia Zabarnyi,Ukraine,39.0,50.0,Carry,Viktor Tsygankov,Ukraine,True,35.0,False,False,False
136660,3938638,1,39,52,00:39:52.099,Carry,Viktor Tsygankov,Ukraine,Ukraine,85.0,67.4,,0.749361,From Free Kick,,,,,,,,,,,,False,85.0,65.5,1.9000000000000057,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Viktor Tsygankov,Ukraine,39.0,52.0,Pass,Viktor Tsygankov,Ukraine,True,35.0,False,False,False
136661,3938638,1,39,52,00:39:52.848,Pass,Viktor Tsygankov,Ukraine,Ukraine,85.0,65.5,,1.173136,From Free Kick,Taras Stepanenko,14.115594,Ground Pass,,-2.0978508,77.9,53.3,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Viktor Tsygankov,Ukraine,39.0,52.0,Ball Receipt*,Taras Stepanenko,Ukraine,True,35.0,False,False,False
136662,3938638,1,39,54,00:39:54.021,Ball Receipt*,Taras Stepanenko,Ukraine,Ukraine,77.9,53.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Viktor Tsygankov,Ukraine,39.0,52.0,Carry,Taras Stepanenko,Ukraine,True,42.099999999999994,False,False,False
136663,3938638,1,39,54,00:39:54.021,Carry,Taras Stepanenko,Ukraine,Ukraine,77.9,53.3,,1.176366,From Free Kick,,,,,,,,,,,,False,78.1,51.0,2.3086792761230353,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Taras Stepanenko,Ukraine,39.0,54.0,Pass,Taras Stepanenko,Ukraine,True,42.099999999999994,False,False,False
136664,3938638,1,39,55,00:39:55.197,Pass,Taras Stepanenko,Ukraine,Ukraine,78.1,51.0,,1.783674,From Free Kick,Mykola Matvienko,15.572412,Ground Pass,,-1.7581166,75.2,35.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Taras Stepanenko,Ukraine,39.0,54.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,41.900000000000006,False,False,False
136665,3938638,1,39,56,00:39:56.981,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,75.2,35.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Taras Stepanenko,Ukraine,39.0,55.0,Carry,Mykola Matvienko,Ukraine,True,44.8,False,False,False
136666,3938638,1,39,56,00:39:56.981,Carry,Mykola Matvienko,Ukraine,Ukraine,75.2,35.7,,3.038578,From Free Kick,,,,,,,,,,,,False,86.3,24.6,15.697770542341352,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,39.0,56.0,Pass,Mykola Matvienko,Ukraine,True,44.8,False,False,False
136667,3938638,1,40,0,00:40:00.020,Pass,Mykola Matvienko,Ukraine,Ukraine,86.3,24.6,,0.949426,From Free Kick,Oleksandr Zinchenko,13.58823,Ground Pass,,-2.3145518,77.1,14.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Mykola Matvienko,Ukraine,39.0,56.0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,True,33.7,False,False,False
136668,3938638,1,40,0,00:40:00.969,Ball Receipt*,Oleksandr Zinchenko,Ukraine,Ukraine,77.1,14.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Mykola Matvienko,Ukraine,40.0,0.0,Carry,Oleksandr Zinchenko,Ukraine,True,42.900000000000006,False,False,False
136669,3938638,1,40,0,00:40:00.969,Carry,Oleksandr Zinchenko,Ukraine,Ukraine,77.1,14.6,,0.665034,From Free Kick,,,,,,,,,,,,False,77.5,14.4,0.44721359549996276,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,40.0,0.0,Pass,Oleksandr Zinchenko,Ukraine,True,42.900000000000006,False,False,False
136670,3938638,1,40,1,00:40:01.634,Pass,Oleksandr Zinchenko,Ukraine,Ukraine,77.5,14.4,,1.2,From Free Kick,Georgiy Sudakov,14.436066,Ground Pass,,-0.7462026,88.1,4.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Oleksandr Zinchenko,Ukraine,40.0,0.0,Ball Receipt*,Georgiy Sudakov,Ukraine,True,42.5,False,False,False
136671,3938638,1,40,2,00:40:02.834,Ball Receipt*,Georgiy Sudakov,Ukraine,Ukraine,88.1,4.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Oleksandr Zinchenko,Ukraine,40.0,1.0,Carry,Georgiy Sudakov,Ukraine,True,31.900000000000006,False,False,False
136672,3938638,1,40,2,00:40:02.834,Carry,Georgiy Sudakov,Ukraine,Ukraine,88.1,4.6,,4.488198,From Free Kick,,,,,,,,,,,,False,83.0,6.4,5.408326913195979,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Georgiy Sudakov,Ukraine,40.0,2.0,Pass,Georgiy Sudakov,Ukraine,True,31.900000000000006,False,False,False
136673,3938638,1,40,7,00:40:07.322,Pass,Georgiy Sudakov,Ukraine,Ukraine,83.0,6.4,,1.121672,From Free Kick,Oleksandr Zinchenko,11.101802,Ground Pass,,2.1962814,76.5,15.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Georgiy Sudakov,Ukraine,40.0,2.0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,True,37.0,False,False,False
136674,3938638,1,40,8,00:40:08.444,Ball Receipt*,Oleksandr Zinchenko,Ukraine,Ukraine,76.5,15.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Georgiy Sudakov,Ukraine,40.0,7.0,Carry,Oleksandr Zinchenko,Ukraine,True,43.5,False,False,False
136675,3938638,1,40,8,00:40:08.444,Carry,Oleksandr Zinchenko,Ukraine,Ukraine,76.5,15.4,,1.127947,From Free Kick,,,,,,,,,,,,False,79.1,16.4,2.785677655436818,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,40.0,8.0,Pass,Oleksandr Zinchenko,Ukraine,True,43.5,False,False,False
136676,3938638,1,40,9,00:40:09.572,Pass,Oleksandr Zinchenko,Ukraine,Ukraine,79.1,16.4,,2.4,From Free Kick,Illia Zabarnyi,33.69332,Ground Pass,,1.7740126,72.3,49.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Oleksandr Zinchenko,Ukraine,40.0,8.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,40.900000000000006,False,False,False
136677,3938638,1,40,11,00:40:11.972,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,72.3,49.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Oleksandr Zinchenko,Ukraine,40.0,9.0,Carry,Illia Zabarnyi,Ukraine,True,47.7,False,False,False
136678,3938638,1,40,11,00:40:11.972,Carry,Illia Zabarnyi,Ukraine,Ukraine,72.3,49.4,,0.28566,From Free Kick,,,,,,,,,,,,False,76.1,51.5,4.34165866921848,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,40.0,11.0,Pass,Illia Zabarnyi,Ukraine,True,47.7,False,False,False
136679,3938638,1,40,12,00:40:12.258,Pass,Illia Zabarnyi,Ukraine,Ukraine,76.1,51.5,,1.6,From Free Kick,Mykola Shaparenko,10.475209,Ground Pass,,1.2097911,79.8,61.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Illia Zabarnyi,Ukraine,40.0,11.0,Ball Receipt*,Mykola Shaparenko,Ukraine,True,43.900000000000006,False,False,False
136680,3938638,1,40,13,00:40:13.858,Ball Receipt*,Mykola Shaparenko,Ukraine,Ukraine,79.8,61.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Illia Zabarnyi,Ukraine,40.0,12.0,Carry,Mykola Shaparenko,Ukraine,True,40.2,False,False,False
136681,3938638,1,40,13,00:40:13.858,Carry,Mykola Shaparenko,Ukraine,Ukraine,79.8,61.3,,1.081224,From Free Kick,,,,,,,,,,,,False,84.4,60.2,4.729693436154194,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Mykola Shaparenko,Ukraine,40.0,13.0,Pass,Mykola Shaparenko,Ukraine,True,40.2,False,False,False
136682,3938638,1,40,14,00:40:14.939,Pass,Mykola Shaparenko,Ukraine,Ukraine,84.4,60.2,,1.2634,From Free Kick,Taras Stepanenko,11.8,Ground Pass,,-1.5707964,84.4,48.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Mykola Shaparenko,Ukraine,40.0,13.0,Ball Receipt*,Taras Stepanenko,Ukraine,True,35.599999999999994,False,False,False
136683,3938638,1,40,16,00:40:16.202,Ball Receipt*,Taras Stepanenko,Ukraine,Ukraine,84.4,48.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Mykola Shaparenko,Ukraine,40.0,14.0,Carry,Taras Stepanenko,Ukraine,True,35.599999999999994,False,False,False
136684,3938638,1,40,16,00:40:16.202,Carry,Taras Stepanenko,Ukraine,Ukraine,84.4,48.4,,1.176248,From Free Kick,,,,,,,,,,,,False,84.8,49.0,0.7211102550927944,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Taras Stepanenko,Ukraine,40.0,16.0,Pass,Taras Stepanenko,Ukraine,True,35.599999999999994,False,False,False
