event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Croatia_score,Italy_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
144977,3930178,1,0,59,00:00:59.278,Pass,Marin Pongracic,Croatia,Croatia,44.1,19.4,,1.681457,From Kick Off,Joško Gvardiol,12.54472,Ground Pass,,-1.418753,46.0,7.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Marin Pongracic,Croatia,0.0,56.0,Ball Receipt*,Joško Gvardiol,Croatia,True,75.9,False,False,False
144978,3930178,1,1,0,00:01:00.960,Ball Receipt*,Joško Gvardiol,Croatia,Croatia,46.0,7.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Marin Pongracic,Croatia,0.0,59.0,Carry,Joško Gvardiol,Croatia,True,74.0,False,False,False
144979,3930178,1,1,0,00:01:00.960,Carry,Joško Gvardiol,Croatia,Croatia,46.0,7.0,,2.77707,From Kick Off,,,,,,,,,,,,False,40.5,13.9,8.823831367382313,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Joško Gvardiol,Croatia,1.0,0.0,Pass,Joško Gvardiol,Croatia,True,74.0,False,False,False
144980,3930178,1,1,3,00:01:03.737,Pass,Joško Gvardiol,Croatia,Croatia,40.5,13.9,,1.156473,From Kick Off,Marcelo Brozović,7.6850505,Ground Pass,,2.1335335,36.4,20.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Joško Gvardiol,Croatia,1.0,0.0,Ball Receipt*,Marcelo Brozović,Croatia,True,79.5,False,False,False
144981,3930178,1,1,4,00:01:04.893,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,36.4,20.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Joško Gvardiol,Croatia,1.0,3.0,Carry,Marcelo Brozović,Croatia,True,83.6,False,False,False
144982,3930178,1,1,4,00:01:04.893,Carry,Marcelo Brozović,Croatia,Croatia,36.4,20.4,,1.2877,From Kick Off,,,,,,,,,,,,False,26.2,24.1,10.850345616615169,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Marcelo Brozović,Croatia,1.0,4.0,Pass,Marcelo Brozović,Croatia,True,83.6,False,False,False
144983,3930178,1,1,6,00:01:06.181,Pass,Marcelo Brozović,Croatia,Croatia,26.2,24.1,,2.236673,From Kick Off,Dominik Livaković,22.594248,Ground Pass,,2.6482508,6.3,34.8,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,5,0,0,Carry,Marcelo Brozović,Croatia,1.0,4.0,Ball Receipt*,Dominik Livaković,Croatia,True,93.8,False,False,False
144984,3930178,1,1,8,00:01:08.418,Ball Receipt*,Dominik Livaković,Croatia,Croatia,6.3,34.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,5,0,0,Pass,Marcelo Brozović,Croatia,1.0,6.0,Carry,Dominik Livaković,Croatia,True,113.7,False,False,False
144985,3930178,1,1,8,00:01:08.418,Carry,Dominik Livaković,Croatia,Croatia,6.3,34.8,,1.454943,From Kick Off,,,,,,,,,,,,False,8.4,36.4,2.640075756488818,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Dominik Livaković,Croatia,1.0,8.0,Pass,Dominik Livaković,Croatia,True,113.7,False,False,False
144986,3930178,1,1,9,00:01:09.873,Pass,Dominik Livaković,Croatia,Croatia,8.4,36.4,,1.956248,From Kick Off,Josip Šutalo,27.127293,Ground Pass,,1.355326,14.2,62.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,5,0,0,Carry,Dominik Livaković,Croatia,1.0,8.0,Ball Receipt*,Josip Šutalo,Croatia,True,111.6,False,False,False
144987,3930178,1,1,11,00:01:11.829,Ball Receipt*,Josip Šutalo,Croatia,Croatia,14.2,62.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Dominik Livaković,Croatia,1.0,9.0,Carry,Josip Šutalo,Croatia,True,105.8,False,False,False
144988,3930178,1,1,11,00:01:11.829,Carry,Josip Šutalo,Croatia,Croatia,14.2,62.9,True,1.040028,From Kick Off,,,,,,,,,,,,False,15.1,63.3,0.9848857801796103,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Josip Šutalo,Croatia,1.0,11.0,Pressure,Mateo Retegui,Italy,False,105.8,False,False,False
144989,3930178,1,1,12,00:01:12.260,Pressure,Mateo Retegui,Italy,Croatia,105.9,19.9,,0.632367,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,1,0,1,2,2,0,0,Carry,Josip Šutalo,Croatia,1.0,11.0,Pass,Josip Šutalo,Croatia,False,14.099999999999994,False,True,False
144990,3930178,1,1,12,00:01:12.869,Pass,Josip Šutalo,Croatia,Croatia,15.1,63.3,True,1.191597,From Kick Off,Luka Modrić,13.516287,Ground Pass,,-0.2772834,28.1,59.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pressure,Mateo Retegui,Italy,1.0,12.0,Pressure,Jorge Luiz Frello Filho,Italy,False,104.9,False,False,True
144991,3930178,1,1,13,00:01:13.993,Pressure,Jorge Luiz Frello Filho,Italy,Croatia,88.8,19.2,,0.924344,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pass,Josip Šutalo,Croatia,1.0,12.0,Ball Receipt*,Luka Modrić,Croatia,False,31.200000000000003,False,False,False
144992,3930178,1,1,14,00:01:14.061,Ball Receipt*,Luka Modrić,Croatia,Croatia,28.1,59.6,True,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pressure,Jorge Luiz Frello Filho,Italy,1.0,13.0,Carry,Luka Modrić,Croatia,True,91.9,False,False,True
144993,3930178,1,1,14,00:01:14.061,Carry,Luka Modrić,Croatia,Croatia,28.1,59.6,True,0.700869,From Kick Off,,,,,,,,,,,,False,26.5,62.0,2.884441020371191,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Luka Modrić,Croatia,1.0,14.0,Pass,Luka Modrić,Croatia,True,91.9,False,False,False
144994,3930178,1,1,14,00:01:14.762,Pass,Luka Modrić,Croatia,Croatia,26.5,62.0,True,1.084616,From Kick Off,Josip Stanišić,16.323296,Ground Pass,,2.0344439,19.2,76.6,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Carry,Luka Modrić,Croatia,1.0,14.0,Ball Receipt*,Josip Stanišić,Croatia,True,93.5,False,False,False
144995,3930178,1,1,15,00:01:15.846,Ball Receipt*,Josip Stanišić,Croatia,Croatia,19.2,76.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Luka Modrić,Croatia,1.0,14.0,Carry,Josip Stanišić,Croatia,True,100.8,False,False,False
144996,3930178,1,1,15,00:01:15.846,Carry,Josip Stanišić,Croatia,Croatia,19.2,76.6,,0.68866,From Kick Off,,,,,,,,,,,,False,20.6,75.7,1.664331697709321,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Josip Stanišić,Croatia,1.0,15.0,Pass,Josip Stanišić,Croatia,True,100.8,False,False,False
144997,3930178,1,1,16,00:01:16.535,Pass,Josip Stanišić,Croatia,Croatia,20.6,75.7,,0.958335,From Kick Off,Luka Sučić,18.001112,Ground Pass,,0.011110654,38.6,75.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Josip Stanišić,Croatia,1.0,15.0,Pressure,Federico Dimarco,Italy,False,99.4,False,False,False
144998,3930178,1,1,17,00:01:17.145,Pressure,Federico Dimarco,Italy,Croatia,79.8,4.4,,0.544078,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Josip Stanišić,Croatia,1.0,16.0,Ball Receipt*,Luka Sučić,Croatia,False,40.2,False,False,False
144999,3930178,1,1,17,00:01:17.493,Ball Receipt*,Luka Sučić,Croatia,Croatia,38.6,75.9,True,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,1,1,2,5,0,0,Pressure,Federico Dimarco,Italy,1.0,17.0,Miscontrol,Luka Sučić,Croatia,True,81.4,False,False,True
145000,3930178,1,1,17,00:01:17.493,Miscontrol,Luka Sučić,Croatia,Croatia,36.6,76.0,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Luka Sučić,Croatia,1.0,17.0,Pressure,Jorge Luiz Frello Filho,Italy,False,83.4,False,False,False
145001,3930178,1,1,17,00:01:17.698,Pressure,Jorge Luiz Frello Filho,Italy,Croatia,84.7,5.1,,0.602621,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Miscontrol,Luka Sučić,Croatia,1.0,17.0,Ball Recovery,Jorge Luiz Frello Filho,Italy,True,35.3,False,False,False
145002,3930178,1,1,18,00:01:18.315,Ball Recovery,Jorge Luiz Frello Filho,Italy,Croatia,82.1,3.1,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,2,0,0,Pressure,Jorge Luiz Frello Filho,Italy,1.0,17.0,Ball Recovery,Luka Modrić,Croatia,False,37.900000000000006,False,False,True
145003,3930178,1,1,19,00:01:19.085,Ball Recovery,Luka Modrić,Croatia,Croatia,36.6,76.4,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Recovery,Jorge Luiz Frello Filho,Italy,1.0,18.0,Carry,Luka Modrić,Croatia,True,83.4,False,False,False
145004,3930178,1,1,19,00:01:19.085,Carry,Luka Modrić,Croatia,Croatia,36.6,76.4,,0.29186,From Kick Off,,,,,,,,,,,,False,34.3,77.0,2.3769728648009454,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Recovery,Luka Modrić,Croatia,1.0,19.0,Pass,Luka Modrić,Croatia,True,83.4,False,False,False
145005,3930178,1,1,19,00:01:19.376,Pass,Luka Modrić,Croatia,Croatia,34.3,77.0,,0.556424,From Kick Off,Luka Sučić,2.6627054,Ground Pass,,-0.9723774,35.8,74.8,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Carry,Luka Modrić,Croatia,1.0,19.0,Pressure,Federico Dimarco,Italy,False,85.7,False,False,False
145006,3930178,1,1,19,00:01:19.572,Pressure,Federico Dimarco,Italy,Croatia,82.7,6.1,,0.59326,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,2,0,0,Pass,Luka Modrić,Croatia,1.0,19.0,Ball Receipt*,Luka Sučić,Croatia,False,37.3,False,False,False
145007,3930178,1,1,19,00:01:19.933,Ball Receipt*,Luka Sučić,Croatia,Croatia,35.8,74.8,True,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,1,1,2,5,0,0,Pressure,Federico Dimarco,Italy,1.0,19.0,Carry,Luka Sučić,Croatia,True,84.2,False,False,True
145008,3930178,1,1,19,00:01:19.933,Carry,Luka Sučić,Croatia,Croatia,35.8,74.8,True,1.398551,From Kick Off,,,,,,,,,,,,False,36.6,67.1,7.741446893184765,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Luka Sučić,Croatia,1.0,19.0,Pass,Luka Sučić,Croatia,True,84.2,False,False,False
145009,3930178,1,1,21,00:01:21.331,Pass,Luka Sučić,Croatia,Croatia,36.6,67.1,,0.661703,From Kick Off,Marcelo Brozović,8.868484,Ground Pass,,-2.6224465,28.9,62.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,1,1,2,5,0,0,Carry,Luka Sučić,Croatia,1.0,19.0,Ball Receipt*,Marcelo Brozović,Croatia,True,83.4,False,False,False
145010,3930178,1,1,21,00:01:21.993,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,28.9,62.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Luka Sučić,Croatia,1.0,21.0,Carry,Marcelo Brozović,Croatia,True,91.1,False,False,False
145011,3930178,1,1,21,00:01:21.993,Carry,Marcelo Brozović,Croatia,Croatia,28.9,62.7,,1.36909,From Kick Off,,,,,,,,,,,,False,26.5,61.3,2.778488797889963,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Marcelo Brozović,Croatia,1.0,21.0,Pass,Marcelo Brozović,Croatia,True,91.1,False,False,False
145012,3930178,1,1,23,00:01:23.362,Pass,Marcelo Brozović,Croatia,Croatia,26.5,61.3,,1.82371,From Kick Off,Marin Pongracic,27.97892,Ground Pass,,-1.6459235,24.4,33.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,1,1,2,5,0,0,Carry,Marcelo Brozović,Croatia,1.0,21.0,Ball Receipt*,Marin Pongracic,Croatia,True,93.5,False,False,False
145013,3930178,1,1,25,00:01:25.186,Ball Receipt*,Marin Pongracic,Croatia,Croatia,24.4,33.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Marcelo Brozović,Croatia,1.0,23.0,Carry,Marin Pongracic,Croatia,True,95.6,False,False,False
145014,3930178,1,1,25,00:01:25.186,Carry,Marin Pongracic,Croatia,Croatia,24.4,33.4,,2.535947,From Kick Off,,,,,,,,,,,,False,43.7,27.6,20.15266731725605,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Marin Pongracic,Croatia,1.0,25.0,Pass,Marin Pongracic,Croatia,True,95.6,False,False,False
145015,3930178,1,1,27,00:01:27.722,Pass,Marin Pongracic,Croatia,Croatia,43.7,27.6,,1.180379,From Kick Off,Andrej Kramarić,10.780074,Ground Pass,,0.6472117,52.3,34.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Marin Pongracic,Croatia,1.0,25.0,Ball Receipt*,Andrej Kramarić,Croatia,True,76.3,False,False,False
145016,3930178,1,1,28,00:01:28.902,Ball Receipt*,Andrej Kramarić,Croatia,Croatia,52.3,34.1,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,5,1,0,Pass,Marin Pongracic,Croatia,1.0,27.0,Carry,Andrej Kramarić,Croatia,True,67.7,False,False,False
145017,3930178,1,1,28,00:01:28.902,Carry,Andrej Kramarić,Croatia,Croatia,52.3,34.1,,2.96318,From Kick Off,,,,,,,,,,,,False,49.5,26.2,8.381527307120106,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,5,1,0,Ball Receipt*,Andrej Kramarić,Croatia,1.0,28.0,Pass,Andrej Kramarić,Croatia,True,67.7,False,False,False
145018,3930178,1,1,31,00:01:31.865,Pass,Andrej Kramarić,Croatia,Croatia,49.5,26.2,,1.325417,From Kick Off,Mateo Kovačić,21.321585,Ground Pass,,-0.52030957,68.0,15.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,5,1,0,Carry,Andrej Kramarić,Croatia,1.0,28.0,Ball Receipt*,Mateo Kovačić,Croatia,True,70.5,False,False,False
145019,3930178,1,1,33,00:01:33.191,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,68.0,15.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Andrej Kramarić,Croatia,1.0,31.0,Carry,Mateo Kovačić,Croatia,True,52.0,False,False,False
145020,3930178,1,1,33,00:01:33.191,Carry,Mateo Kovačić,Croatia,Croatia,68.0,15.6,,3.423948,From Kick Off,,,,,,,,,,,,False,63.9,21.1,6.860029154457001,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Mateo Kovačić,Croatia,1.0,33.0,Pass,Mateo Kovačić,Croatia,True,52.0,False,False,False
145021,3930178,1,1,36,00:01:36.615,Pass,Mateo Kovačić,Croatia,Croatia,63.9,21.1,,1.28219,From Kick Off,Marin Pongracic,15.922312,Ground Pass,,2.5710099,50.5,29.7,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Carry,Mateo Kovačić,Croatia,1.0,33.0,Ball Receipt*,Marin Pongracic,Croatia,True,56.1,False,False,False
145022,3930178,1,1,37,00:01:37.897,Ball Receipt*,Marin Pongracic,Croatia,Croatia,50.5,29.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Mateo Kovačić,Croatia,1.0,36.0,Carry,Marin Pongracic,Croatia,True,69.5,False,False,False
145023,3930178,1,1,37,00:01:37.897,Carry,Marin Pongracic,Croatia,Croatia,50.5,29.7,,1.611453,From Kick Off,,,,,,,,,,,,False,50.9,32.0,2.334523505985751,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Marin Pongracic,Croatia,1.0,37.0,Pass,Marin Pongracic,Croatia,True,69.5,False,False,False
145024,3930178,1,1,39,00:01:39.508,Pass,Marin Pongracic,Croatia,Croatia,50.9,32.0,,1.374705,From Kick Off,Luka Modrić,35.229534,Ground Pass,,1.3533589,58.5,66.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Marin Pongracic,Croatia,1.0,37.0,Ball Receipt*,Luka Modrić,Croatia,True,69.1,False,False,False
145025,3930178,1,1,40,00:01:40.883,Ball Receipt*,Luka Modrić,Croatia,Croatia,58.5,66.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pass,Marin Pongracic,Croatia,1.0,39.0,Carry,Luka Modrić,Croatia,True,61.5,False,False,False
145026,3930178,1,1,40,00:01:40.883,Carry,Luka Modrić,Croatia,Croatia,58.5,66.4,True,3.048006,From Kick Off,,,,,,,,,,,,False,64.5,74.7,10.241581909060727,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Luka Modrić,Croatia,1.0,40.0,Pressure,Lorenzo Pellegrini,Italy,False,61.5,False,False,False
145027,3930178,1,1,42,00:01:42.732,Pressure,Lorenzo Pellegrini,Italy,Croatia,54.8,8.6,,1.191352,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,2,0,0,Carry,Luka Modrić,Croatia,1.0,40.0,Pass,Luka Modrić,Croatia,False,65.2,False,False,False
145028,3930178,1,1,43,00:01:43.931,Pass,Luka Modrić,Croatia,Croatia,64.5,74.7,,0.814018,From Kick Off,Josip Stanišić,4.2011905,Ground Pass,,2.4742866,61.2,77.3,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,1,1,2,5,0,0,Pressure,Lorenzo Pellegrini,Italy,1.0,42.0,Ball Receipt*,Josip Stanišić,Croatia,True,55.5,False,False,True
145029,3930178,1,1,44,00:01:44.745,Ball Receipt*,Josip Stanišić,Croatia,Croatia,61.2,77.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Luka Modrić,Croatia,1.0,43.0,Carry,Josip Stanišić,Croatia,True,58.8,False,False,False
145030,3930178,1,1,44,00:01:44.745,Carry,Josip Stanišić,Croatia,Croatia,61.2,77.3,,0.183089,From Kick Off,,,,,,,,,,,,False,61.5,78.0,0.7615773105863923,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Josip Stanišić,Croatia,1.0,44.0,Pass,Josip Stanišić,Croatia,True,58.8,False,False,False
145031,3930178,1,1,44,00:01:44.928,Pass,Josip Stanišić,Croatia,Croatia,61.5,78.0,,1.599913,From Kick Off,Josip Šutalo,22.986954,Ground Pass,,-2.6818361,40.9,67.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Josip Stanišić,Croatia,1.0,44.0,Ball Receipt*,Josip Šutalo,Croatia,True,58.5,False,False,False
145032,3930178,1,1,46,00:01:46.528,Ball Receipt*,Josip Šutalo,Croatia,Croatia,40.9,67.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Josip Stanišić,Croatia,1.0,44.0,Carry,Josip Šutalo,Croatia,True,79.1,False,False,False
145033,3930178,1,1,46,00:01:46.528,Carry,Josip Šutalo,Croatia,Croatia,40.9,67.8,,1.114969,From Kick Off,,,,,,,,,,,,False,41.2,67.0,0.8544003745317519,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Josip Šutalo,Croatia,1.0,46.0,Pass,Josip Šutalo,Croatia,True,79.1,False,False,False
145034,3930178,1,1,47,00:01:47.643,Pass,Josip Šutalo,Croatia,Croatia,41.2,67.0,,1.980849,From Kick Off,Marin Pongracic,25.024189,Ground Pass,,-1.6147679,40.1,42.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Josip Šutalo,Croatia,1.0,46.0,Ball Receipt*,Marin Pongracic,Croatia,True,78.8,False,False,False
145035,3930178,1,1,49,00:01:49.624,Ball Receipt*,Marin Pongracic,Croatia,Croatia,40.1,42.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Josip Šutalo,Croatia,1.0,47.0,Carry,Marin Pongracic,Croatia,True,79.9,False,False,False
145036,3930178,1,1,49,00:01:49.624,Carry,Marin Pongracic,Croatia,Croatia,40.1,42.0,,1.339077,From Kick Off,,,,,,,,,,,,False,43.7,37.8,5.531726674375736,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Marin Pongracic,Croatia,1.0,49.0,Pass,Marin Pongracic,Croatia,True,79.9,False,False,False
145037,3930178,1,1,50,00:01:50.963,Pass,Marin Pongracic,Croatia,Croatia,43.7,37.8,,1.417361,From Kick Off,Joško Gvardiol,21.020227,Ground Pass,,-1.1177866,52.9,18.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Marin Pongracic,Croatia,1.0,49.0,Ball Receipt*,Joško Gvardiol,Croatia,True,76.3,False,False,False
145038,3930178,1,1,52,00:01:52.380,Ball Receipt*,Joško Gvardiol,Croatia,Croatia,52.9,18.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Marin Pongracic,Croatia,1.0,50.0,Carry,Joško Gvardiol,Croatia,True,67.1,False,False,False
145039,3930178,1,1,52,00:01:52.380,Carry,Joško Gvardiol,Croatia,Croatia,52.9,18.9,,2.547294,From Kick Off,,,,,,,,,,,,False,57.1,16.7,4.741307836451882,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Joško Gvardiol,Croatia,1.0,52.0,Pass,Joško Gvardiol,Croatia,True,67.1,False,False,False
145040,3930178,1,1,54,00:01:54.928,Pass,Joško Gvardiol,Croatia,Croatia,57.1,16.7,,1.724532,From Kick Off,Marin Pongracic,18.82153,Ground Pass,,2.4502556,42.6,28.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Joško Gvardiol,Croatia,1.0,52.0,Ball Receipt*,Marin Pongracic,Croatia,True,62.9,False,False,False
145041,3930178,1,1,56,00:01:56.652,Ball Receipt*,Marin Pongracic,Croatia,Croatia,42.6,28.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Pass,Joško Gvardiol,Croatia,1.0,54.0,Carry,Marin Pongracic,Croatia,True,77.4,False,False,False
145042,3930178,1,1,56,00:01:56.652,Carry,Marin Pongracic,Croatia,Croatia,42.6,28.7,,1.978879,From Kick Off,,,,,,,,,,,,False,43.7,38.3,9.662815324738435,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Ball Receipt*,Marin Pongracic,Croatia,1.0,56.0,Pass,Marin Pongracic,Croatia,True,77.4,False,False,False
145043,3930178,1,1,58,00:01:58.631,Pass,Marin Pongracic,Croatia,Croatia,43.7,38.3,,2.028284,From Kick Off,Luka Modrić,37.549435,Ground Pass,,1.3995181,50.1,75.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,5,0,0,Carry,Marin Pongracic,Croatia,1.0,56.0,Ball Receipt*,Luka Modrić,Croatia,True,76.3,False,False,False
