event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Georgia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
58141,3941018,1,37,5,00:37:05.936,Ball Receipt*,Lasha Dvali,Georgia,Georgia,37.2,10.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Giorgi Chakvetadze,Georgia,37.0,3.0,Carry,Lasha Dvali,Georgia,True,82.8,False,False,False
58142,3941018,1,37,5,00:37:05.936,Carry,Lasha Dvali,Georgia,Georgia,37.2,10.3,,1.15381,From Goal Kick,,,,,,,,,,,,False,30.1,11.3,7.170076708097342,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Lasha Dvali,Georgia,37.0,5.0,Pass,Lasha Dvali,Georgia,True,82.8,False,False,False
58143,3941018,1,37,7,00:37:07.090,Pass,Lasha Dvali,Georgia,Georgia,30.1,11.3,,1.348995,From Goal Kick,Giorgi Kochorashvili,18.374166,Ground Pass,,0.86630225,42.0,25.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Lasha Dvali,Georgia,37.0,5.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,True,89.9,False,False,False
58144,3941018,1,37,8,00:37:08.439,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,42.0,25.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Lasha Dvali,Georgia,37.0,7.0,Carry,Giorgi Kochorashvili,Georgia,True,78.0,False,False,False
58145,3941018,1,37,8,00:37:08.439,Carry,Giorgi Kochorashvili,Georgia,Georgia,42.0,25.3,True,2.296078,From Goal Kick,,,,,,,,,,,,False,42.3,29.3,4.011234224026316,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,37.0,8.0,Pressure,Fabián Ruiz Peña,Spain,False,78.0,False,False,False
58146,3941018,1,37,10,00:37:10.148,Pressure,Fabián Ruiz Peña,Spain,Georgia,77.6,57.7,,0.649852,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Carry,Giorgi Kochorashvili,Georgia,37.0,8.0,Pass,Giorgi Kochorashvili,Georgia,False,42.400000000000006,False,False,False
58147,3941018,1,37,10,00:37:10.735,Pass,Giorgi Kochorashvili,Georgia,Georgia,42.3,29.3,True,1.237504,From Goal Kick,Otar Kiteishvili,16.555664,Ground Pass,,-0.6870045,55.1,18.8,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pressure,Fabián Ruiz Peña,Spain,37.0,10.0,Ball Receipt*,Otar Kiteishvili,Georgia,True,77.7,False,False,True
58148,3941018,1,37,11,00:37:11.973,Ball Receipt*,Otar Kiteishvili,Georgia,Georgia,55.1,18.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Giorgi Kochorashvili,Georgia,37.0,10.0,Carry,Otar Kiteishvili,Georgia,True,64.9,False,False,False
58149,3941018,1,37,11,00:37:11.973,Carry,Otar Kiteishvili,Georgia,Georgia,55.1,18.8,,0.911205,From Goal Kick,,,,,,,,,,,,False,63.3,15.9,8.697700845625809,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Otar Kiteishvili,Georgia,37.0,11.0,Pass,Otar Kiteishvili,Georgia,True,64.9,False,False,False
58150,3941018,1,37,12,00:37:12.884,Pass,Otar Kiteishvili,Georgia,Georgia,63.3,15.9,,2.597541,From Goal Kick,Giorgi Chakvetadze,19.972982,Ground Pass,,-0.6074446,79.7,4.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Otar Kiteishvili,Georgia,37.0,11.0,Ball Receipt*,Giorgi Chakvetadze,Georgia,True,56.7,False,False,False
58151,3941018,1,37,15,00:37:15.481,Ball Receipt*,Giorgi Chakvetadze,Georgia,Georgia,79.7,4.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Otar Kiteishvili,Georgia,37.0,12.0,Carry,Giorgi Chakvetadze,Georgia,True,40.3,False,False,False
58152,3941018,1,37,15,00:37:15.481,Carry,Giorgi Chakvetadze,Georgia,Georgia,79.7,4.5,,2.277571,From Goal Kick,,,,,,,,,,,,False,92.0,7.1,12.571793825862716,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Giorgi Chakvetadze,Georgia,37.0,15.0,Pass,Giorgi Chakvetadze,Georgia,True,40.3,False,False,False
58153,3941018,1,37,17,00:37:17.759,Pass,Giorgi Chakvetadze,Georgia,Georgia,92.0,7.1,,0.778449,From Goal Kick,Otar Kiteishvili,10.697663,Ground Pass,,1.9339434,88.2,17.1,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Giorgi Chakvetadze,Georgia,37.0,15.0,Ball Receipt*,Otar Kiteishvili,Georgia,True,28.0,False,False,False
58154,3941018,1,37,18,00:37:18.537,Ball Receipt*,Otar Kiteishvili,Georgia,Georgia,88.2,17.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Giorgi Chakvetadze,Georgia,37.0,17.0,Pass,Otar Kiteishvili,Georgia,True,31.799999999999997,False,False,False
58155,3941018,1,37,18,00:37:18.537,Pass,Otar Kiteishvili,Georgia,Georgia,87.9,17.1,,1.017274,From Goal Kick,Giorgi Chakvetadze,11.560277,Ground Pass,,-1.0452125,93.7,7.1,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Otar Kiteishvili,Georgia,37.0,18.0,Ball Receipt*,Giorgi Chakvetadze,Georgia,True,32.099999999999994,False,False,False
58156,3941018,1,37,19,00:37:19.555,Ball Receipt*,Giorgi Chakvetadze,Georgia,Georgia,93.7,7.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Otar Kiteishvili,Georgia,37.0,18.0,Pass,Giorgi Chakvetadze,Georgia,True,26.299999999999997,False,False,False
58157,3941018,1,37,19,00:37:19.555,Pass,Giorgi Chakvetadze,Georgia,Georgia,93.7,7.1,,1.19199,From Goal Kick,Luka Lochoshvili,12.831601,Ground Pass,,-3.0713956,80.9,6.2,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Giorgi Chakvetadze,Georgia,37.0,19.0,Ball Receipt*,Luka Lochoshvili,Georgia,True,26.299999999999997,False,False,False
58158,3941018,1,37,20,00:37:20.747,Ball Receipt*,Luka Lochoshvili,Georgia,Georgia,80.9,6.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Giorgi Chakvetadze,Georgia,37.0,19.0,Carry,Luka Lochoshvili,Georgia,True,39.099999999999994,False,False,False
58159,3941018,1,37,20,00:37:20.747,Carry,Luka Lochoshvili,Georgia,Georgia,80.9,6.2,,0.140782,From Goal Kick,,,,,,,,,,,,False,80.9,6.2,0.0,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Luka Lochoshvili,Georgia,37.0,20.0,Pass,Luka Lochoshvili,Georgia,True,39.099999999999994,False,False,False
58160,3941018,1,37,20,00:37:20.887,Pass,Luka Lochoshvili,Georgia,Georgia,80.9,6.2,,0.786814,From Goal Kick,Otar Kiteishvili,3.4176016,Ground Pass,,1.2120256,82.1,9.4,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Luka Lochoshvili,Georgia,37.0,20.0,Ball Receipt*,Otar Kiteishvili,Georgia,True,39.099999999999994,False,False,False
58161,3941018,1,37,21,00:37:21.674,Ball Receipt*,Otar Kiteishvili,Georgia,Georgia,82.1,9.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Luka Lochoshvili,Georgia,37.0,20.0,Carry,Otar Kiteishvili,Georgia,True,37.900000000000006,False,False,False
58162,3941018,1,37,21,00:37:21.674,Carry,Otar Kiteishvili,Georgia,Georgia,82.1,9.4,,1.548442,From Goal Kick,,,,,,,,,,,,False,79.2,11.9,3.828837943815323,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Otar Kiteishvili,Georgia,37.0,21.0,Pass,Otar Kiteishvili,Georgia,True,37.900000000000006,False,False,False
58163,3941018,1,37,23,00:37:23.223,Pass,Otar Kiteishvili,Georgia,Georgia,79.2,11.9,,2.358158,From Goal Kick,Georges Mikautadze,32.427456,Ground Pass,,0.23974311,110.7,19.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Otar Kiteishvili,Georgia,37.0,21.0,Ball Receipt*,Georges Mikautadze,Georgia,True,40.8,False,False,False
58164,3941018,1,37,25,00:37:25.581,Ball Receipt*,Georges Mikautadze,Georgia,Georgia,110.7,19.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,1,1,1,1,1,4,4,3,0,Pass,Otar Kiteishvili,Georgia,37.0,23.0,Carry,Georges Mikautadze,Georgia,True,9.299999999999997,False,True,False
58165,3941018,1,37,25,00:37:25.581,Carry,Georges Mikautadze,Georgia,Georgia,110.7,19.6,True,4.225987,From Goal Kick,,,,,,,,,,,,False,112.4,21.1,2.267156809750929,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,1,1,1,1,1,4,4,3,0,Ball Receipt*,Georges Mikautadze,Georgia,37.0,25.0,Pressure,Robin Aime Robert Le Normand,Spain,False,9.299999999999997,False,True,False
58166,3941018,1,37,26,00:37:26.530,Pressure,Robin Aime Robert Le Normand,Spain,Georgia,8.8,56.6,,2.233045,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Georges Mikautadze,Georgia,37.0,25.0,Pass,Georges Mikautadze,Georgia,False,111.2,False,False,False
58167,3941018,1,37,29,00:37:29.807,Pass,Georges Mikautadze,Georgia,Georgia,112.4,21.1,,1.62662,From Goal Kick,Khvicha Kvaratskhelia,25.804844,High Pass,Incomplete,1.5901737,111.9,46.9,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,1,1,1,1,1,4,4,3,0,Pressure,Robin Aime Robert Le Normand,Spain,37.0,26.0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,True,7.599999999999994,False,True,False
58168,3941018,1,37,31,00:37:31.433,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,Georgia,110.1,44.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Pass,Georges Mikautadze,Georgia,37.0,29.0,Clearance,Marc Cucurella Saseta,Spain,False,9.900000000000006,False,True,False
58169,3941018,1,37,31,00:37:31.433,Clearance,Marc Cucurella Saseta,Spain,Georgia,8.2,33.2,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,37.0,31.0,Pressure,Otar Kakabadze,Georgia,False,111.8,False,False,False
58170,3941018,1,37,33,00:37:33.764,Pressure,Otar Kakabadze,Georgia,Georgia,86.3,63.3,,0.590926,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Clearance,Marc Cucurella Saseta,Spain,37.0,31.0,Ball Recovery,Nicholas Williams Arthuer,Spain,False,33.7,False,False,False
58171,3941018,1,37,33,00:37:33.951,Ball Recovery,Nicholas Williams Arthuer,Spain,Spain,28.7,19.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Pressure,Otar Kakabadze,Georgia,37.0,33.0,Carry,Nicholas Williams Arthuer,Spain,True,91.3,False,False,True
58172,3941018,1,37,33,00:37:33.951,Carry,Nicholas Williams Arthuer,Spain,Spain,28.7,19.8,True,0.472804,Regular Play,,,,,,,,,,,,False,28.7,19.8,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Ball Recovery,Nicholas Williams Arthuer,Spain,37.0,33.0,Foul Committed,Giorgi Gvelesiani,Georgia,False,91.3,False,False,False
58173,3941018,1,37,34,00:37:34.424,Foul Committed,Giorgi Gvelesiani,Georgia,Spain,91.4,60.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",{'advantage': True},0,1,1,1,1,1,4,4,0,0,Carry,Nicholas Williams Arthuer,Spain,37.0,33.0,Foul Won,Nicholas Williams Arthuer,Spain,False,28.599999999999994,False,False,False
58174,3941018,1,37,34,00:37:34.424,Foul Won,Nicholas Williams Arthuer,Spain,Spain,28.7,19.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Foul Committed,Giorgi Gvelesiani,Georgia,37.0,34.0,Carry,Nicholas Williams Arthuer,Spain,True,91.3,False,False,False
58175,3941018,1,37,34,00:37:34.424,Carry,Nicholas Williams Arthuer,Spain,Spain,28.7,19.8,True,0.90773,Regular Play,,,,,,,,,,,,False,29.3,18.1,1.8027756377319943,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Foul Won,Nicholas Williams Arthuer,Spain,37.0,34.0,Dribbled Past,Giorgi Gvelesiani,Georgia,False,91.3,False,False,False
58176,3941018,1,37,35,00:37:35.331,Dribbled Past,Giorgi Gvelesiani,Georgia,Spain,90.8,62.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Nicholas Williams Arthuer,Spain,37.0,34.0,Dribble,Nicholas Williams Arthuer,Spain,False,29.200000000000003,False,False,False
58177,3941018,1,37,35,00:37:35.331,Dribble,Nicholas Williams Arthuer,Spain,Spain,29.3,18.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Dribbled Past,Giorgi Gvelesiani,Georgia,37.0,35.0,Carry,Nicholas Williams Arthuer,Spain,True,90.7,False,False,False
58178,3941018,1,37,35,00:37:35.331,Carry,Nicholas Williams Arthuer,Spain,Spain,29.3,18.1,True,3.318025,Regular Play,,,,,,,,,,,,False,54.9,14.5,25.85188581129044,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Dribble,Nicholas Williams Arthuer,Spain,37.0,35.0,Pass,Nicholas Williams Arthuer,Spain,True,90.7,False,False,False
58179,3941018,1,37,38,00:37:38.649,Pass,Nicholas Williams Arthuer,Spain,Spain,54.9,14.5,,3.132417,Regular Play,Álvaro Borja Morata Martín,25.946484,Ground Pass,,1.1709652,65.0,38.4,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Nicholas Williams Arthuer,Spain,37.0,35.0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,True,65.1,False,False,False
58180,3941018,1,37,41,00:37:41.782,Ball Receipt*,Álvaro Borja Morata Martín,Spain,Spain,65.0,38.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,3,0,0,5,0,1,0,Pass,Nicholas Williams Arthuer,Spain,37.0,38.0,Carry,Álvaro Borja Morata Martín,Spain,True,55.0,False,False,False
58181,3941018,1,37,41,00:37:41.782,Carry,Álvaro Borja Morata Martín,Spain,Spain,65.0,38.4,True,1.867134,Regular Play,,,,,,,,,,,,False,84.6,54.0,25.05034929896188,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,3,0,0,5,0,1,0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,37.0,41.0,Pressure,Giorgi Chakvetadze,Georgia,False,55.0,False,False,False
58182,3941018,1,37,42,00:37:42.906,Pressure,Giorgi Chakvetadze,Georgia,Spain,42.0,26.1,,0.853918,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Álvaro Borja Morata Martín,Spain,37.0,41.0,Pass,Álvaro Borja Morata Martín,Spain,False,78.0,False,False,False
58183,3941018,1,37,43,00:37:43.649,Pass,Álvaro Borja Morata Martín,Spain,Spain,84.6,54.0,True,0.698663,Regular Play,Pedro González López,9.192389,Ground Pass,,0.25289407,93.5,56.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,3,0,0,5,0,1,0,Pressure,Giorgi Chakvetadze,Georgia,37.0,42.0,Ball Receipt*,Pedro González López,Spain,True,35.400000000000006,False,False,True
58184,3941018,1,37,44,00:37:44.348,Ball Receipt*,Pedro González López,Spain,Spain,93.5,56.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Álvaro Borja Morata Martín,Spain,37.0,43.0,Pass,Pedro González López,Spain,True,26.5,False,False,False
58185,3941018,1,37,44,00:37:44.348,Pass,Pedro González López,Spain,Spain,93.5,56.3,,2.041303,Regular Play,Nicholas Williams Arthuer,35.51014,High Pass,,-1.1159647,109.1,24.4,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Pedro González López,Spain,37.0,44.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,True,26.5,False,False,False
58186,3941018,1,37,46,00:37:46.389,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,109.1,24.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Pedro González López,Spain,37.0,44.0,Carry,Nicholas Williams Arthuer,Spain,True,10.900000000000006,False,True,False
58187,3941018,1,37,46,00:37:46.389,Carry,Nicholas Williams Arthuer,Spain,Spain,109.1,24.4,,1.919919,Regular Play,,,,,,,,,,,,False,113.4,27.4,5.243090691567341,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,37.0,46.0,Shot,Nicholas Williams Arthuer,Spain,True,10.900000000000006,False,True,False
58188,3941018,1,37,48,00:37:48.309,Shot,Nicholas Williams Arthuer,Spain,Spain,113.4,27.4,,0.542935,Regular Play,,,,,,,,Saved,0.042119805,Right Foot,Normal,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Nicholas Williams Arthuer,Spain,37.0,46.0,Goal Keeper,Giorgi Mamardashvili,Georgia,False,6.599999999999994,False,True,False
58189,3941018,1,37,48,00:37:48.852,Goal Keeper,Giorgi Mamardashvili,Georgia,Spain,1.6,43.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Shot,Nicholas Williams Arthuer,Spain,37.0,48.0,Ball Recovery,Otar Kakabadze,Georgia,True,118.4,False,False,False
58190,3941018,1,37,49,00:37:49.989,Ball Recovery,Otar Kakabadze,Georgia,Spain,13.2,49.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Goal Keeper,Giorgi Mamardashvili,Georgia,37.0,48.0,Carry,Otar Kakabadze,Georgia,True,106.8,False,False,False
58191,3941018,1,37,49,00:37:49.989,Carry,Otar Kakabadze,Georgia,Spain,13.2,49.8,,1.374649,Regular Play,,,,,,,,,,,,False,14.2,49.8,1.0,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Recovery,Otar Kakabadze,Georgia,37.0,49.0,Pass,Otar Kakabadze,Georgia,True,106.8,False,False,False
58192,3941018,1,37,51,00:37:51.364,Pass,Otar Kakabadze,Georgia,Spain,14.2,49.8,,1.983887,Regular Play,Khvicha Kvaratskhelia,27.430822,High Pass,Incomplete,0.246747,40.8,56.5,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Otar Kakabadze,Georgia,37.0,49.0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,True,105.8,False,False,False
58193,3941018,1,37,53,00:37:53.348,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,Spain,47.0,54.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Pass,Otar Kakabadze,Georgia,37.0,51.0,Interception,Marc Cucurella Saseta,Spain,False,73.0,False,False,False
58194,3941018,1,37,53,00:37:53.348,Interception,Marc Cucurella Saseta,Spain,Spain,79.3,23.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,37.0,53.0,Carry,Marc Cucurella Saseta,Spain,True,40.7,False,False,False
58195,3941018,1,37,53,00:37:53.348,Carry,Marc Cucurella Saseta,Spain,Spain,79.3,23.6,,3.083084,Regular Play,,,,,,,,,,,,False,93.5,30.9,15.966527487215247,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Interception,Marc Cucurella Saseta,Spain,37.0,53.0,Pass,Marc Cucurella Saseta,Spain,True,40.7,False,False,False
58196,3941018,1,37,56,00:37:56.431,Pass,Marc Cucurella Saseta,Spain,Spain,93.5,30.9,,0.789181,Regular Play,Rodrigo Hernández Cascante,13.472936,Ground Pass,,1.6748962,92.1,44.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Marc Cucurella Saseta,Spain,37.0,53.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,26.5,False,False,False
58197,3941018,1,37,57,00:37:57.220,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,92.1,44.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Marc Cucurella Saseta,Spain,37.0,56.0,Carry,Rodrigo Hernández Cascante,Spain,True,27.900000000000006,False,False,False
58198,3941018,1,37,57,00:37:57.220,Carry,Rodrigo Hernández Cascante,Spain,Spain,92.1,44.3,,0.86235,Regular Play,,,,,,,,,,,,False,90.6,48.8,4.743416490252569,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,37.0,57.0,Pass,Rodrigo Hernández Cascante,Spain,True,27.900000000000006,False,False,False
58199,3941018,1,37,58,00:37:58.082,Pass,Rodrigo Hernández Cascante,Spain,Spain,90.6,48.8,,1.272837,Regular Play,Pedro González López,12.963024,Ground Pass,,0.90569365,98.6,59.0,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,37.0,57.0,Ball Receipt*,Pedro González López,Spain,True,29.400000000000006,False,False,False
58200,3941018,1,37,59,00:37:59.355,Ball Receipt*,Pedro González López,Spain,Spain,98.6,59.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,37.0,58.0,Carry,Pedro González López,Spain,True,21.400000000000006,False,True,False
58201,3941018,1,37,59,00:37:59.355,Carry,Pedro González López,Spain,Spain,98.6,59.0,,3.287023,Regular Play,,,,,,,,,,,,False,99.4,59.0,0.8000000000000114,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Pedro González López,Spain,37.0,59.0,Pass,Pedro González López,Spain,True,21.400000000000006,False,True,False
58202,3941018,1,38,2,00:38:02.642,Pass,Pedro González López,Spain,Spain,99.4,59.0,,0.852723,Regular Play,Rodrigo Hernández Cascante,18.76193,Ground Pass,,-1.9245764,92.9,41.4,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Pedro González López,Spain,37.0,59.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,20.599999999999994,False,True,False
58203,3941018,1,38,3,00:38:03.495,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,92.9,41.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Pedro González López,Spain,38.0,2.0,Carry,Rodrigo Hernández Cascante,Spain,True,27.099999999999994,False,False,False
58204,3941018,1,38,3,00:38:03.495,Carry,Rodrigo Hernández Cascante,Spain,Spain,92.9,41.4,True,0.991696,Regular Play,,,,,,,,,,,,False,95.2,38.4,3.780211634287158,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,38.0,3.0,Pressure,Giorgi Kochorashvili,Georgia,False,27.099999999999994,False,False,False
