event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Turkey_score,Georgia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
120569,3938639,1,1,2,00:01:02.885,Pass,Arda Güler,Turkey,Turkey,73.5,76.9,True,1.107931,Regular Play,Hakan Çalhanoğlu,11.335784,Ground Pass,,-3.0621145,62.2,76.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Giorgi Kochorashvili,Georgia,1.0,2.0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,True,46.5,False,False,True
120570,3938639,1,1,3,00:01:03.993,Ball Receipt*,Hakan Çalhanoğlu,Turkey,Turkey,62.2,76.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Arda Güler,Turkey,1.0,2.0,Carry,Hakan Çalhanoğlu,Turkey,True,57.8,False,False,False
120571,3938639,1,1,3,00:01:03.993,Carry,Hakan Çalhanoğlu,Turkey,Turkey,62.2,76.0,,3.00356,Regular Play,,,,,,,,,,,,False,66.0,76.0,3.799999999999997,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,1.0,3.0,Pass,Hakan Çalhanoğlu,Turkey,True,57.8,False,False,False
120572,3938639,1,1,6,00:01:06.996,Pass,Hakan Çalhanoğlu,Turkey,Turkey,66.0,76.0,,0.768424,Regular Play,Arda Güler,2.5495098,Ground Pass,,2.300696,64.3,77.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Hakan Çalhanoğlu,Turkey,1.0,3.0,Ball Receipt*,Arda Güler,Turkey,True,54.0,False,False,False
120573,3938639,1,1,7,00:01:07.764,Ball Receipt*,Arda Güler,Turkey,Turkey,64.3,77.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Hakan Çalhanoğlu,Turkey,1.0,6.0,Pass,Arda Güler,Turkey,True,55.7,False,False,False
120574,3938639,1,1,7,00:01:07.764,Pass,Arda Güler,Turkey,Turkey,63.1,77.9,,1.394887,Regular Play,Samet Akaydin,16.410362,Ground Pass,,-2.3820508,51.2,66.6,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Arda Güler,Turkey,1.0,7.0,Ball Receipt*,Samet Akaydin,Turkey,True,56.9,False,False,False
120575,3938639,1,1,9,00:01:09.159,Ball Receipt*,Samet Akaydin,Turkey,Turkey,51.2,66.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Arda Güler,Turkey,1.0,7.0,Carry,Samet Akaydin,Turkey,True,68.8,False,False,False
120576,3938639,1,1,9,00:01:09.159,Carry,Samet Akaydin,Turkey,Turkey,51.2,66.6,,1.183481,Regular Play,,,,,,,,,,,,False,49.3,58.8,8.02807573457052,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Samet Akaydin,Turkey,1.0,9.0,Pass,Samet Akaydin,Turkey,True,68.8,False,False,False
120577,3938639,1,1,10,00:01:10.343,Pass,Samet Akaydin,Turkey,Turkey,49.3,58.8,,1.520046,Regular Play,Abdülkerim Bardakcı,29.455051,Ground Pass,,-1.6319445,47.5,29.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Samet Akaydin,Turkey,1.0,9.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,70.7,False,False,False
120578,3938639,1,1,11,00:01:11.863,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,47.5,29.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Samet Akaydin,Turkey,1.0,10.0,Carry,Abdülkerim Bardakcı,Turkey,True,72.5,False,False,False
120579,3938639,1,1,11,00:01:11.863,Carry,Abdülkerim Bardakcı,Turkey,Turkey,47.5,29.4,,1.341394,Regular Play,,,,,,,,,,,,False,48.7,26.4,3.2310988842807036,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,1.0,11.0,Pass,Abdülkerim Bardakcı,Turkey,True,72.5,False,False,False
120580,3938639,1,1,13,00:01:13.204,Pass,Abdülkerim Bardakcı,Turkey,Turkey,48.7,26.4,,1.532477,Regular Play,Ferdi Erenay Kadıoğlu,23.355513,Ground Pass,,-0.827797,64.5,9.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Abdülkerim Bardakcı,Turkey,1.0,11.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,71.3,False,False,False
120581,3938639,1,1,14,00:01:14.737,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,64.5,9.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Abdülkerim Bardakcı,Turkey,1.0,13.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,55.5,False,False,False
120582,3938639,1,1,14,00:01:14.737,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,64.5,9.2,,0.86418,Regular Play,,,,,,,,,,,,False,66.2,6.7,3.0232432915661955,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,1.0,14.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,55.5,False,False,False
120583,3938639,1,1,15,00:01:15.601,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,66.2,6.7,,1.247725,Regular Play,Orkun Kökçü,10.647065,Ground Pass,,0.09406123,76.8,7.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,1.0,14.0,Pressure,Solomon Kverkvelia,Georgia,False,53.8,False,False,False
120584,3938639,1,1,16,00:01:16.575,Pressure,Solomon Kverkvelia,Georgia,Turkey,42.7,73.8,,0.483312,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,1.0,15.0,Ball Receipt*,Orkun Kökçü,Turkey,False,77.3,False,False,False
120585,3938639,1,1,16,00:01:16.849,Ball Receipt*,Orkun Kökçü,Turkey,Turkey,76.8,7.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Solomon Kverkvelia,Georgia,1.0,16.0,Carry,Orkun Kökçü,Turkey,True,43.2,False,False,True
120586,3938639,1,1,16,00:01:16.849,Carry,Orkun Kökçü,Turkey,Turkey,76.8,7.7,True,0.025281,Regular Play,,,,,,,,,,,,False,77.7,5.6,2.284731931759175,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Orkun Kökçü,Turkey,1.0,16.0,Pass,Orkun Kökçü,Turkey,True,43.2,False,False,False
120587,3938639,1,1,16,00:01:16.874,Pass,Orkun Kökçü,Turkey,Turkey,77.7,5.6,True,0.46934,Regular Play,Kenan Yildiz,3.0083218,Ground Pass,,-1.3016288,78.5,2.7,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Orkun Kökçü,Turkey,1.0,16.0,Ball Receipt*,Kenan Yildiz,Turkey,True,42.3,False,False,False
120588,3938639,1,1,17,00:01:17.343,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,78.5,2.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Orkun Kökçü,Turkey,1.0,16.0,Carry,Kenan Yildiz,Turkey,True,41.5,False,False,False
120589,3938639,1,1,17,00:01:17.343,Carry,Kenan Yildiz,Turkey,Turkey,78.5,2.7,True,1.449377,Regular Play,,,,,,,,,,,,False,74.3,7.5,6.378087487640792,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Kenan Yildiz,Turkey,1.0,17.0,Pressure,Solomon Kverkvelia,Georgia,False,41.5,False,False,False
120590,3938639,1,1,18,00:01:18.705,Pressure,Solomon Kverkvelia,Georgia,Turkey,43.3,74.9,,0.187545,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Kenan Yildiz,Turkey,1.0,17.0,Pass,Kenan Yildiz,Turkey,False,76.7,False,False,False
120591,3938639,1,1,18,00:01:18.793,Pass,Kenan Yildiz,Turkey,Turkey,74.3,7.5,True,0.897596,Regular Play,Ferdi Erenay Kadıoğlu,13.380957,Ground Pass,,0.9392528,82.2,18.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Solomon Kverkvelia,Georgia,1.0,18.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,45.7,False,False,True
120592,3938639,1,1,19,00:01:19.690,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,82.2,18.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Kenan Yildiz,Turkey,1.0,18.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,37.8,False,False,False
120593,3938639,1,1,19,00:01:19.690,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,83.7,18.1,,1.092766,Regular Play,Orkun Kökçü,14.770579,Ground Pass,,-1.2683153,88.1,4.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,1.0,19.0,Ball Receipt*,Orkun Kökçü,Turkey,True,36.3,False,False,False
120594,3938639,1,1,20,00:01:20.783,Ball Receipt*,Orkun Kökçü,Turkey,Turkey,88.1,4.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,1.0,19.0,Carry,Orkun Kökçü,Turkey,True,31.900000000000006,False,False,False
120595,3938639,1,1,20,00:01:20.783,Carry,Orkun Kökçü,Turkey,Turkey,88.1,4.0,,2.206253,Regular Play,,,,,,,,,,,,False,82.9,7.3,6.158733636065119,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Orkun Kökçü,Turkey,1.0,20.0,Pass,Orkun Kökçü,Turkey,True,31.900000000000006,False,False,False
120596,3938639,1,1,22,00:01:22.989,Pass,Orkun Kökçü,Turkey,Turkey,82.9,7.3,,0.574473,Regular Play,Kaan Ayhan,15.259423,Ground Pass,,2.6427689,69.5,14.6,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Orkun Kökçü,Turkey,1.0,20.0,Ball Receipt*,Kaan Ayhan,Turkey,True,37.099999999999994,False,False,False
120597,3938639,1,1,23,00:01:23.564,Ball Receipt*,Kaan Ayhan,Turkey,Turkey,69.5,14.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Orkun Kökçü,Turkey,1.0,22.0,Carry,Kaan Ayhan,Turkey,True,50.5,False,False,False
120598,3938639,1,1,23,00:01:23.564,Carry,Kaan Ayhan,Turkey,Turkey,69.5,14.6,True,1.065046,Regular Play,,,,,,,,,,,,False,69.3,17.3,2.707397274136178,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Kaan Ayhan,Turkey,1.0,23.0,Pressure,Georges Mikautadze,Georgia,False,50.5,False,False,False
120599,3938639,1,1,24,00:01:24.572,Pressure,Georges Mikautadze,Georgia,Turkey,48.7,63.8,,0.17927,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Kaan Ayhan,Turkey,1.0,23.0,Pass,Kaan Ayhan,Turkey,False,71.3,False,False,False
120600,3938639,1,1,24,00:01:24.629,Pass,Kaan Ayhan,Turkey,Turkey,69.3,17.3,True,0.821914,Regular Play,Hakan Çalhanoğlu,8.062258,Ground Pass,,0.80294025,74.9,23.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Georges Mikautadze,Georgia,1.0,24.0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,True,50.7,False,False,True
120601,3938639,1,1,25,00:01:25.451,Ball Receipt*,Hakan Çalhanoğlu,Turkey,Turkey,74.9,23.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Kaan Ayhan,Turkey,1.0,24.0,Carry,Hakan Çalhanoğlu,Turkey,True,45.099999999999994,False,False,False
120602,3938639,1,1,25,00:01:25.451,Carry,Hakan Çalhanoğlu,Turkey,Turkey,74.9,23.1,,0.054352,Regular Play,,,,,,,,,,,,False,75.0,23.7,0.6082762530298189,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,1.0,25.0,Pass,Hakan Çalhanoğlu,Turkey,True,45.099999999999994,False,False,False
120603,3938639,1,1,25,00:01:25.505,Pass,Hakan Çalhanoğlu,Turkey,Turkey,75.0,23.7,,1.226371,Regular Play,Samet Akaydin,20.580088,Ground Pass,,2.501007,58.5,36.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Hakan Çalhanoğlu,Turkey,1.0,25.0,Ball Receipt*,Samet Akaydin,Turkey,True,45.0,False,False,False
120604,3938639,1,1,26,00:01:26.731,Ball Receipt*,Samet Akaydin,Turkey,Turkey,58.5,36.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Hakan Çalhanoğlu,Turkey,1.0,25.0,Carry,Samet Akaydin,Turkey,True,61.5,False,False,False
120605,3938639,1,1,26,00:01:26.731,Carry,Samet Akaydin,Turkey,Turkey,58.5,36.0,,1.358669,Regular Play,,,,,,,,,,,,False,60.6,42.7,7.021395872616786,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Samet Akaydin,Turkey,1.0,26.0,Pass,Samet Akaydin,Turkey,True,61.5,False,False,False
120606,3938639,1,1,28,00:01:28.090,Pass,Samet Akaydin,Turkey,Turkey,60.6,42.7,,2.345731,Regular Play,Arda Güler,38.025387,Ground Pass,,0.94412684,82.9,73.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Samet Akaydin,Turkey,1.0,26.0,Ball Receipt*,Arda Güler,Turkey,True,59.4,False,False,False
120607,3938639,1,1,30,00:01:30.436,Ball Receipt*,Arda Güler,Turkey,Turkey,82.9,73.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Samet Akaydin,Turkey,1.0,28.0,Carry,Arda Güler,Turkey,True,37.099999999999994,False,False,False
120608,3938639,1,1,30,00:01:30.436,Carry,Arda Güler,Turkey,Turkey,82.9,73.5,True,1.540032,Regular Play,,,,,,,,,,,,False,76.0,64.6,11.261438629233842,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Arda Güler,Turkey,1.0,30.0,Pressure,Heorhii Tsitaishvili,Georgia,False,37.099999999999994,False,False,False
120609,3938639,1,1,31,00:01:31.688,Pressure,Heorhii Tsitaishvili,Georgia,Turkey,41.4,14.1,,0.456651,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Arda Güler,Turkey,1.0,30.0,Pass,Arda Güler,Turkey,False,78.6,False,False,False
120610,3938639,1,1,31,00:01:31.976,Pass,Arda Güler,Turkey,Turkey,76.0,64.6,True,1.612451,Regular Play,Abdülkerim Bardakcı,29.617731,Ground Pass,,-2.063137,62.0,38.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Heorhii Tsitaishvili,Georgia,1.0,31.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,44.0,False,False,True
120611,3938639,1,1,33,00:01:33.588,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,62.0,38.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Arda Güler,Turkey,1.0,31.0,Carry,Abdülkerim Bardakcı,Turkey,True,58.0,False,False,False
120612,3938639,1,1,33,00:01:33.588,Carry,Abdülkerim Bardakcı,Turkey,Turkey,62.0,38.5,,3.457679,Regular Play,,,,,,,,,,,,False,66.4,36.0,5.0606323715520025,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,1.0,33.0,Pass,Abdülkerim Bardakcı,Turkey,True,58.0,False,False,False
120613,3938639,1,1,37,00:01:37.046,Pass,Abdülkerim Bardakcı,Turkey,Turkey,66.4,36.0,,1.678773,Regular Play,Ferdi Erenay Kadıoğlu,28.40176,Ground Pass,,-1.318132,73.5,8.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Abdülkerim Bardakcı,Turkey,1.0,33.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,53.599999999999994,False,False,False
120614,3938639,1,1,38,00:01:38.725,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,73.5,8.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Abdülkerim Bardakcı,Turkey,1.0,37.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,46.5,False,False,False
120615,3938639,1,1,38,00:01:38.725,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,73.5,8.5,,2.033436,Regular Play,,,,,,,,,,,,False,72.2,7.9,1.4317821063276326,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,1.0,38.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,46.5,False,False,False
120616,3938639,1,1,40,00:01:40.758,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,72.2,7.9,,1.271922,Regular Play,Abdülkerim Bardakcı,15.844558,Ground Pass,,2.5220768,59.3,17.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,1.0,38.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,47.8,False,False,False
120617,3938639,1,1,42,00:01:42.030,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,59.3,17.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,1.0,40.0,Carry,Abdülkerim Bardakcı,Turkey,True,60.7,False,False,False
120618,3938639,1,1,42,00:01:42.030,Carry,Abdülkerim Bardakcı,Turkey,Turkey,59.3,17.1,,0.931334,Regular Play,,,,,,,,,,,,False,58.5,17.3,0.8246211251235291,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,1.0,42.0,Pass,Abdülkerim Bardakcı,Turkey,True,60.7,False,False,False
120619,3938639,1,1,42,00:01:42.961,Pass,Abdülkerim Bardakcı,Turkey,Turkey,58.5,17.3,,1.223964,Regular Play,Samet Akaydin,15.437941,Ground Pass,,1.7465942,55.8,32.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Abdülkerim Bardakcı,Turkey,1.0,42.0,Ball Receipt*,Samet Akaydin,Turkey,True,61.5,False,False,False
120620,3938639,1,1,44,00:01:44.185,Ball Receipt*,Samet Akaydin,Turkey,Turkey,55.8,32.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Abdülkerim Bardakcı,Turkey,1.0,42.0,Carry,Samet Akaydin,Turkey,True,64.2,False,False,False
120621,3938639,1,1,44,00:01:44.185,Carry,Samet Akaydin,Turkey,Turkey,55.8,32.5,,3.168457,Regular Play,,,,,,,,,,,,False,59.5,40.6,8.905054744357278,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Samet Akaydin,Turkey,1.0,44.0,Pass,Samet Akaydin,Turkey,True,64.2,False,False,False
120622,3938639,1,1,47,00:01:47.354,Pass,Samet Akaydin,Turkey,Turkey,59.5,40.6,,3.249783,Regular Play,Barış Alper Yılmaz,56.304974,High Pass,Incomplete,-0.08535362,115.6,35.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Samet Akaydin,Turkey,1.0,44.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,60.5,False,False,False
120623,3938639,1,1,50,00:01:50.604,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,106.8,37.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Samet Akaydin,Turkey,1.0,47.0,Ball Recovery,Giorgi Mamardashvili,Georgia,False,13.200000000000003,False,True,False
120624,3938639,1,1,50,00:01:50.604,Ball Recovery,Giorgi Mamardashvili,Georgia,Georgia,4.5,44.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,1.0,50.0,Carry,Giorgi Mamardashvili,Georgia,True,115.5,False,False,False
120625,3938639,1,1,50,00:01:50.604,Carry,Giorgi Mamardashvili,Georgia,Georgia,4.5,44.3,,4.444784,Regular Play,,,,,,,,,,,,False,11.2,41.8,7.151223671512449,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Giorgi Mamardashvili,Georgia,1.0,50.0,Pass,Giorgi Mamardashvili,Georgia,True,115.5,False,False,False
120626,3938639,1,1,55,00:01:55.048,Pass,Giorgi Mamardashvili,Georgia,Georgia,11.2,41.8,,1.094406,Regular Play,Giorgi Kochorashvili,22.105656,Ground Pass,,-0.5792199,29.7,29.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Carry,Giorgi Mamardashvili,Georgia,1.0,50.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,True,108.8,False,False,False
120627,3938639,1,1,56,00:01:56.143,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,29.7,29.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Giorgi Mamardashvili,Georgia,1.0,55.0,Carry,Giorgi Kochorashvili,Georgia,True,90.3,False,False,False
120628,3938639,1,1,56,00:01:56.143,Carry,Giorgi Kochorashvili,Georgia,Georgia,29.7,29.7,,1.522997,Regular Play,,,,,,,,,,,,False,37.2,27.8,7.736924453553883,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,1.0,56.0,Pass,Giorgi Kochorashvili,Georgia,True,90.3,False,False,False
120629,3938639,1,1,57,00:01:57.666,Pass,Giorgi Kochorashvili,Georgia,Georgia,37.2,27.8,,2.227243,Regular Play,Heorhii Tsitaishvili,24.509794,Ground Pass,,-1.4398625,40.4,3.5,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Giorgi Kochorashvili,Georgia,1.0,56.0,Ball Receipt*,Heorhii Tsitaishvili,Georgia,True,82.8,False,False,False
120630,3938639,1,1,59,00:01:59.893,Ball Receipt*,Heorhii Tsitaishvili,Georgia,Georgia,40.4,3.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Giorgi Kochorashvili,Georgia,1.0,57.0,Carry,Heorhii Tsitaishvili,Georgia,True,79.6,False,False,False
120631,3938639,1,1,59,00:01:59.893,Carry,Heorhii Tsitaishvili,Georgia,Georgia,40.4,3.5,,2.945529,Regular Play,,,,,,,,,,,,False,50.6,3.7,10.201960595885483,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Heorhii Tsitaishvili,Georgia,1.0,59.0,Pass,Heorhii Tsitaishvili,Georgia,True,79.6,False,False,False
120632,3938639,1,2,2,00:02:02.839,Pass,Heorhii Tsitaishvili,Georgia,Georgia,50.6,3.7,,2.344857,Regular Play,Lasha Dvali,29.614185,Ground Pass,,2.9375746,21.6,9.7,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Heorhii Tsitaishvili,Georgia,1.0,59.0,Ball Receipt*,Lasha Dvali,Georgia,True,69.4,False,False,False
