event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Czech Republic_score,Turkey_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
41112,3930184,2,79,42,00:34:42.622,Carry,David Jurásek,Czech Republic,Czech Republic,82.9,16.5,,2.061801,From Throw In,,,,,,,,,,,,False,88.8,14.1,6.369458375717665,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Ball Receipt*,David Jurásek,Czech Republic,79.0,42.0,Pass,David Jurásek,Czech Republic,True,37.099999999999994,False,False,False
41113,3930184,2,79,44,00:34:44.683,Pass,David Jurásek,Czech Republic,Czech Republic,88.8,14.1,,2.793439,From Throw In,Tomáš Chorý,50.89568,High Pass,,0.9740746,117.4,56.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Carry,David Jurásek,Czech Republic,79.0,42.0,Ball Receipt*,Tomáš Chorý,Czech Republic,True,31.200000000000003,False,False,False
41114,3930184,2,79,47,00:34:47.477,Ball Receipt*,Tomáš Chorý,Czech Republic,Czech Republic,117.4,56.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,1,2,3,0,0,Pass,David Jurásek,Czech Republic,79.0,44.0,Carry,Tomáš Chorý,Czech Republic,True,2.5999999999999943,False,True,False
41115,3930184,2,79,47,00:34:47.477,Carry,Tomáš Chorý,Czech Republic,Czech Republic,117.4,56.2,,0.08,From Throw In,,,,,,,,,,,,False,118.0,57.0,0.9999999999999943,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,1,2,3,0,0,Ball Receipt*,Tomáš Chorý,Czech Republic,79.0,47.0,Pass,Tomáš Chorý,Czech Republic,True,2.5999999999999943,False,True,False
41116,3930184,2,79,47,00:34:47.557,Pass,Tomáš Chorý,Czech Republic,Czech Republic,118.0,57.0,,1.310148,From Throw In,Jan Kuchta,11.186599,Low Pass,,-2.3056047,110.5,48.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,1,2,3,0,0,Carry,Tomáš Chorý,Czech Republic,79.0,47.0,Ball Receipt*,Jan Kuchta,Czech Republic,True,2.0,False,True,False
41117,3930184,2,79,48,00:34:48.867,Ball Receipt*,Jan Kuchta,Czech Republic,Czech Republic,110.5,48.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,0,1,1,2,3,0,0,Pass,Tomáš Chorý,Czech Republic,79.0,47.0,Carry,Jan Kuchta,Czech Republic,True,9.5,False,True,False
41118,3930184,2,79,48,00:34:48.867,Carry,Jan Kuchta,Czech Republic,Czech Republic,110.5,48.7,True,2.685536,From Throw In,,,,,,,,,,,,False,106.6,55.8,8.100617260431452,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,0,1,1,2,3,0,0,Ball Receipt*,Jan Kuchta,Czech Republic,79.0,48.0,Pressure,Muhammed Kerem Aktürkoğlu,Turkey,False,9.5,False,True,False
41119,3930184,2,79,49,00:34:49.789,Pressure,Muhammed Kerem Aktürkoğlu,Turkey,Czech Republic,9.6,31.4,,1.905973,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,1,3,4,1,0,Carry,Jan Kuchta,Czech Republic,79.0,48.0,Pass,Jan Kuchta,Czech Republic,False,110.4,False,False,False
41120,3930184,2,79,51,00:34:51.552,Pass,Jan Kuchta,Czech Republic,Czech Republic,106.6,55.8,True,1.359121,From Throw In,Vladimír Coufal,13.060245,Ground Pass,,2.8222635,94.2,59.9,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,0,1,1,2,3,0,0,Pressure,Muhammed Kerem Aktürkoğlu,Turkey,79.0,49.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,13.400000000000006,False,True,False
41121,3930184,2,79,52,00:34:52.912,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,94.2,59.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Pass,Jan Kuchta,Czech Republic,79.0,51.0,Pass,Vladimír Coufal,Czech Republic,True,25.799999999999997,False,False,False
41122,3930184,2,79,52,00:34:52.912,Pass,Vladimír Coufal,Czech Republic,Czech Republic,94.2,59.9,,1.700404,From Throw In,Ondřej Lingr,31.747284,High Pass,,-0.948716,112.7,34.1,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,79.0,52.0,Ball Receipt*,Ondřej Lingr,Czech Republic,True,25.799999999999997,False,False,False
41123,3930184,2,79,54,00:34:54.568,Ball Receipt*,Ondřej Lingr,Czech Republic,Czech Republic,112.7,34.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,0,1,1,2,3,0,0,Pass,Vladimír Coufal,Czech Republic,79.0,52.0,Duel,Mert Müldür,Turkey,False,7.299999999999997,False,True,False
41124,3930184,2,79,54,00:34:54.568,Duel,Mert Müldür,Turkey,Czech Republic,7.4,46.0,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,1,3,4,1,0,Ball Receipt*,Ondřej Lingr,Czech Republic,79.0,54.0,Shot,Ondřej Lingr,Czech Republic,False,112.6,False,False,False
41125,3930184,2,79,54,00:34:54.568,Shot,Ondřej Lingr,Czech Republic,Czech Republic,112.7,34.1,True,1.139159,From Throw In,,,,,,,,Off T,0.07450897,Head,Normal,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,0,1,1,2,3,0,0,Duel,Mert Müldür,Turkey,79.0,54.0,Goal Keeper,Fehmi Mert Günok,Turkey,False,7.299999999999997,False,True,False
41126,3930184,2,79,55,00:34:55.707,Goal Keeper,Fehmi Mert Günok,Turkey,Czech Republic,1.6,40.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,1,3,4,0,0,Shot,Ondřej Lingr,Czech Republic,79.0,54.0,Bad Behaviour,Mert Müldür,Turkey,True,118.4,False,False,False
41127,3930184,2,80,1,00:35:01.876,Bad Behaviour,Mert Müldür,Turkey,Czech Republic,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,1,3,4,1,0,Goal Keeper,Fehmi Mert Günok,Turkey,79.0,55.0,Pass,Fehmi Mert Günok,Turkey,True,,False,,False
41128,3930184,2,80,35,00:35:35.755,Pass,Fehmi Mert Günok,Turkey,Turkey,5.9,40.7,,3.180711,From Goal Kick,Ferdi Erenay Kadıoğlu,37.09353,Ground Pass,,-1.2498983,17.6,5.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,1,3,4,0,0,Bad Behaviour,Mert Müldür,Turkey,80.0,1.0,Substitution,David Jurásek,Czech Republic,False,114.1,False,False,False
41129,3930184,2,80,36,00:35:36.754,Substitution,David Jurásek,Czech Republic,Turkey,,,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 39143, 'name': 'Matěj Jurásek'}}","{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Pass,Fehmi Mert Günok,Turkey,80.0,35.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,False,,False,,False
41130,3930184,2,80,38,00:35:38.935,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,17.6,5.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,4,0,0,Substitution,David Jurásek,Czech Republic,80.0,36.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,102.4,False,False,False
41131,3930184,2,80,38,00:35:38.935,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,17.6,5.5,True,1.307031,From Goal Kick,,,,,,,,,,,,False,19.9,8.7,3.9408120990476037,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,4,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,80.0,38.0,Pressure,Tomáš Souček,Czech Republic,False,102.4,False,False,False
41132,3930184,2,80,39,00:35:39.260,Pressure,Tomáš Souček,Czech Republic,Turkey,100.7,74.6,,1.041206,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,0,1,1,2,3,0,1,Carry,Ferdi Erenay Kadıoğlu,Turkey,80.0,38.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,False,19.299999999999997,False,True,False
41133,3930184,2,80,40,00:35:40.243,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,19.9,8.7,True,1.087726,From Goal Kick,Okay Yokuşlu,11.510864,Ground Pass,,0.686952,28.8,16.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,4,0,0,Pressure,Tomáš Souček,Czech Republic,80.0,39.0,Ball Receipt*,Okay Yokuşlu,Turkey,True,100.1,False,False,True
41134,3930184,2,80,41,00:35:41.330,Ball Receipt*,Okay Yokuşlu,Turkey,Turkey,28.8,16.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,1,3,4,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,80.0,40.0,Carry,Okay Yokuşlu,Turkey,True,91.2,False,False,False
41135,3930184,2,80,41,00:35:41.330,Carry,Okay Yokuşlu,Turkey,Turkey,28.8,16.0,,2.70583,From Goal Kick,,,,,,,,,,,,False,41.0,13.5,12.453513560437472,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,1,3,4,0,0,Ball Receipt*,Okay Yokuşlu,Turkey,80.0,41.0,Pass,Okay Yokuşlu,Turkey,True,91.2,False,False,False
41136,3930184,2,80,44,00:35:44.036,Pass,Okay Yokuşlu,Turkey,Turkey,41.0,13.5,,1.378345,From Goal Kick,Hakan Çalhanoğlu,14.024621,Ground Pass,,-0.90162325,49.7,2.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,1,3,4,0,0,Carry,Okay Yokuşlu,Turkey,80.0,41.0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,True,79.0,False,False,False
41137,3930184,2,80,45,00:35:45.414,Ball Receipt*,Hakan Çalhanoğlu,Turkey,Turkey,49.7,2.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,1,3,4,0,1,Pass,Okay Yokuşlu,Turkey,80.0,44.0,Carry,Hakan Çalhanoğlu,Turkey,True,70.3,False,False,False
41138,3930184,2,80,45,00:35:45.414,Carry,Hakan Çalhanoğlu,Turkey,Turkey,49.7,2.5,True,1.88421,From Goal Kick,,,,,,,,,,,,False,51.5,2.8,1.824828759089463,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,1,3,4,0,1,Ball Receipt*,Hakan Çalhanoğlu,Turkey,80.0,45.0,Pressure,Vladimír Coufal,Czech Republic,False,70.3,False,False,False
41139,3930184,2,80,45,00:35:45.844,Pressure,Vladimír Coufal,Czech Republic,Turkey,68.1,77.4,,1.605078,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Carry,Hakan Çalhanoğlu,Turkey,80.0,45.0,Pass,Hakan Çalhanoğlu,Turkey,False,51.900000000000006,False,False,False
41140,3930184,2,80,47,00:35:47.299,Pass,Hakan Çalhanoğlu,Turkey,Turkey,51.5,2.8,True,1.345328,From Goal Kick,Ferdi Erenay Kadıoğlu,13.619472,Ground Pass,,3.009041,38.0,4.6,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,1,3,4,0,1,Pressure,Vladimír Coufal,Czech Republic,80.0,45.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,68.5,False,False,False
41141,3930184,2,80,48,00:35:48.644,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,38.0,4.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,4,0,0,Pass,Hakan Çalhanoğlu,Turkey,80.0,47.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,82.0,False,False,False
41142,3930184,2,80,48,00:35:48.644,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,38.0,4.6,,0.610725,From Goal Kick,,,,,,,,,,,,False,35.8,5.7,2.459674775249771,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,4,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,80.0,48.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,82.0,False,False,False
41143,3930184,2,80,49,00:35:49.255,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,35.8,5.7,,1.858356,From Goal Kick,Merih Demiral,15.839823,Ground Pass,,2.3472662,24.7,17.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,4,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,80.0,48.0,Ball Receipt*,Merih Demiral,Turkey,True,84.2,False,False,False
41144,3930184,2,80,51,00:35:51.113,Ball Receipt*,Merih Demiral,Turkey,Turkey,24.7,17.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,3,4,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,80.0,49.0,Carry,Merih Demiral,Turkey,True,95.3,False,False,False
41145,3930184,2,80,51,00:35:51.113,Carry,Merih Demiral,Turkey,Turkey,24.7,17.0,True,1.028142,From Goal Kick,,,,,,,,,,,,False,21.9,26.1,9.521029356114813,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,3,4,0,0,Ball Receipt*,Merih Demiral,Turkey,80.0,51.0,Pressure,Tomáš Chorý,Czech Republic,False,95.3,False,False,False
41146,3930184,2,80,51,00:35:51.169,Pressure,Tomáš Chorý,Czech Republic,Turkey,91.3,62.7,,1.351563,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,1,2,3,0,0,Carry,Merih Demiral,Turkey,80.0,51.0,Pass,Merih Demiral,Turkey,False,28.700000000000003,False,False,False
41147,3930184,2,80,52,00:35:52.141,Pass,Merih Demiral,Turkey,Turkey,21.9,26.1,True,2.135064,From Goal Kick,Fehmi Mert Günok,20.032225,Ground Pass,,2.4020987,7.1,39.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,3,4,0,0,Pressure,Tomáš Chorý,Czech Republic,80.0,51.0,Ball Receipt*,Fehmi Mert Günok,Turkey,True,98.1,False,False,True
41148,3930184,2,80,54,00:35:54.276,Ball Receipt*,Fehmi Mert Günok,Turkey,Turkey,7.1,39.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,1,3,4,0,0,Pass,Merih Demiral,Turkey,80.0,52.0,Carry,Fehmi Mert Günok,Turkey,True,112.9,False,False,False
41149,3930184,2,80,54,00:35:54.276,Carry,Fehmi Mert Günok,Turkey,Turkey,7.1,39.6,,3.7563,From Goal Kick,,,,,,,,,,,,False,6.4,37.4,2.3086792761230415,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,1,3,4,0,0,Ball Receipt*,Fehmi Mert Günok,Turkey,80.0,54.0,Pass,Fehmi Mert Günok,Turkey,True,112.9,False,False,False
41150,3930184,2,80,58,00:35:58.033,Pass,Fehmi Mert Günok,Turkey,Turkey,6.4,37.4,,3.555476,From Goal Kick,Cenk Tosun,71.956795,High Pass,Incomplete,-0.46551213,70.7,5.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,1,3,4,0,0,Carry,Fehmi Mert Günok,Turkey,80.0,54.0,Ball Receipt*,Cenk Tosun,Turkey,True,113.6,False,False,False
41151,3930184,2,81,1,00:36:01.588,Ball Receipt*,Cenk Tosun,Turkey,Turkey,73.8,4.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,4,0,0,Pass,Fehmi Mert Günok,Turkey,80.0,58.0,Ball Recovery,Vladimír Coufal,Czech Republic,False,46.2,False,False,False
41152,3930184,2,81,1,00:36:01.588,Ball Recovery,Vladimír Coufal,Czech Republic,Czech Republic,49.4,75.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Ball Receipt*,Cenk Tosun,Turkey,81.0,1.0,Carry,Vladimír Coufal,Czech Republic,True,70.6,False,False,False
41153,3930184,2,81,1,00:36:01.588,Carry,Vladimír Coufal,Czech Republic,Czech Republic,49.4,75.0,True,2.977074,Regular Play,,,,,,,,,,,,False,43.2,77.4,6.648308055437862,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Ball Recovery,Vladimír Coufal,Czech Republic,81.0,1.0,Pressure,Muhammed Kerem Aktürkoğlu,Turkey,False,70.6,False,False,False
41154,3930184,2,81,3,00:36:03.791,Pressure,Muhammed Kerem Aktürkoğlu,Turkey,Czech Republic,71.0,2.7,,0.839746,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,1,3,4,1,0,Carry,Vladimír Coufal,Czech Republic,81.0,1.0,Pass,Vladimír Coufal,Czech Republic,False,49.0,False,False,False
41155,3930184,2,81,4,00:36:04.565,Pass,Vladimír Coufal,Czech Republic,Czech Republic,43.2,77.4,True,2.959196,Regular Play,Matěj Kovář,39.489365,Ground Pass,,-2.5198712,11.1,54.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Pressure,Muhammed Kerem Aktürkoğlu,Turkey,81.0,3.0,Ball Receipt*,Matěj Kovář,Czech Republic,True,76.8,False,False,True
41156,3930184,2,81,7,00:36:07.524,Ball Receipt*,Matěj Kovář,Czech Republic,Czech Republic,11.1,54.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,1,1,2,3,0,0,Pass,Vladimír Coufal,Czech Republic,81.0,4.0,Carry,Matěj Kovář,Czech Republic,True,108.9,False,False,False
41157,3930184,2,81,7,00:36:07.524,Carry,Matěj Kovář,Czech Republic,Czech Republic,11.1,54.4,,4.093004,Regular Play,,,,,,,,,,,,False,23.2,54.0,12.106609764917675,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,1,1,2,3,0,0,Ball Receipt*,Matěj Kovář,Czech Republic,81.0,7.0,Pass,Matěj Kovář,Czech Republic,True,108.9,False,False,False
41158,3930184,2,81,11,00:36:11.617,Pass,Matěj Kovář,Czech Republic,Czech Republic,23.2,54.0,,3.01992,Regular Play,Tomáš Chorý,51.748817,High Pass,Incomplete,-0.22013614,73.7,42.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,1,1,2,3,0,0,Carry,Matěj Kovář,Czech Republic,81.0,7.0,Ball Receipt*,Tomáš Chorý,Czech Republic,True,96.8,False,False,False
41159,3930184,2,81,14,00:36:14.637,Ball Receipt*,Tomáš Chorý,Czech Republic,Czech Republic,74.7,42.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,1,2,3,0,0,Pass,Matěj Kovář,Czech Republic,81.0,11.0,Interception,Okay Yokuşlu,Turkey,False,45.3,False,False,False
41160,3930184,2,81,14,00:36:14.637,Interception,Okay Yokuşlu,Turkey,Czech Republic,46.4,37.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,1,3,4,0,0,Ball Receipt*,Tomáš Chorý,Czech Republic,81.0,14.0,Pass,Tomáš Souček,Czech Republic,False,73.6,False,False,False
41161,3930184,2,81,17,00:36:17.109,Pass,Tomáš Souček,Czech Republic,Czech Republic,74.7,52.9,,0.824971,Regular Play,Jan Kuchta,8.692526,High Pass,,0.40187064,82.7,56.3,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,0,1,1,2,3,0,1,Interception,Okay Yokuşlu,Turkey,81.0,14.0,Ball Receipt*,Jan Kuchta,Czech Republic,True,45.3,False,False,False
41162,3930184,2,81,17,00:36:17.934,Ball Receipt*,Jan Kuchta,Czech Republic,Czech Republic,82.7,56.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,0,1,1,2,3,0,0,Pass,Tomáš Souček,Czech Republic,81.0,17.0,Carry,Jan Kuchta,Czech Republic,True,37.3,False,False,False
41163,3930184,2,81,17,00:36:17.934,Carry,Jan Kuchta,Czech Republic,Czech Republic,82.7,56.3,,0.04,Regular Play,,,,,,,,,,,,False,82.9,56.3,0.20000000000000284,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,0,1,1,2,3,0,0,Ball Receipt*,Jan Kuchta,Czech Republic,81.0,17.0,Miscontrol,Jan Kuchta,Czech Republic,True,37.3,False,False,False
41164,3930184,2,81,17,00:36:17.974,Miscontrol,Jan Kuchta,Czech Republic,Czech Republic,82.9,56.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,0,1,1,2,3,0,0,Carry,Jan Kuchta,Czech Republic,81.0,17.0,Ball Recovery,Ferdi Erenay Kadıoğlu,Turkey,False,37.099999999999994,False,False,False
41165,3930184,2,81,20,00:36:20.122,Ball Recovery,Ferdi Erenay Kadıoğlu,Turkey,Czech Republic,24.3,20.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,4,0,0,Miscontrol,Jan Kuchta,Czech Republic,81.0,17.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,95.7,False,False,False
41166,3930184,2,81,20,00:36:20.122,Carry,Ferdi Erenay Kadıoğlu,Turkey,Czech Republic,24.3,20.8,True,0.698097,Regular Play,,,,,,,,,,,,False,23.8,21.1,0.5830951894845304,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,4,0,0,Ball Recovery,Ferdi Erenay Kadıoğlu,Turkey,81.0,20.0,Foul Committed,Jan Kuchta,Czech Republic,False,95.7,False,False,False
41167,3930184,2,81,20,00:36:20.821,Foul Committed,Jan Kuchta,Czech Republic,Czech Republic,96.3,59.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,0,1,1,2,3,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,81.0,20.0,Foul Won,Ferdi Erenay Kadıoğlu,Turkey,False,23.700000000000003,False,True,False
41168,3930184,2,81,20,00:36:20.821,Foul Won,Ferdi Erenay Kadıoğlu,Turkey,Czech Republic,23.8,21.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,4,0,0,Foul Committed,Jan Kuchta,Czech Republic,81.0,20.0,Pass,Fehmi Mert Günok,Turkey,True,96.2,False,False,False
41169,3930184,2,82,4,00:37:04.694,Pass,Fehmi Mert Günok,Turkey,Turkey,20.2,22.2,,3.57729,From Free Kick,Cenk Tosun,77.49903,High Pass,Incomplete,0.29726565,94.3,44.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,1,3,4,0,0,Foul Won,Ferdi Erenay Kadıoğlu,Turkey,81.0,20.0,Ball Receipt*,Cenk Tosun,Turkey,True,99.8,False,False,False
41170,3930184,2,82,8,00:37:08.271,Ball Receipt*,Cenk Tosun,Turkey,Turkey,93.0,42.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,4,0,0,Pass,Fehmi Mert Günok,Turkey,82.0,4.0,Pass,Ladislav Krejčí,Czech Republic,False,27.0,False,False,False
41171,3930184,2,82,8,00:37:08.271,Pass,Ladislav Krejčí,Czech Republic,Turkey,25.8,35.2,,1.739157,From Free Kick,Vladimír Coufal,24.408606,High Pass,,1.4764273,28.1,59.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,1,1,2,3,0,0,Ball Receipt*,Cenk Tosun,Turkey,82.0,8.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,94.2,False,False,False
41172,3930184,2,82,10,00:37:10.011,Ball Receipt*,Vladimír Coufal,Czech Republic,Turkey,28.1,59.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Pass,Ladislav Krejčí,Czech Republic,82.0,8.0,Carry,Vladimír Coufal,Czech Republic,True,91.9,False,False,False
41173,3930184,2,82,10,00:37:10.011,Carry,Vladimír Coufal,Czech Republic,Turkey,28.1,59.5,,0.119999,From Free Kick,,,,,,,,,,,,False,28.1,59.5,0.0,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,82.0,10.0,Pass,Vladimír Coufal,Czech Republic,True,91.9,False,False,False
41174,3930184,2,82,10,00:37:10.131,Pass,Vladimír Coufal,Czech Republic,Turkey,28.1,59.5,,4.047327,From Free Kick,Tomáš Holeš,23.192455,High Pass,Incomplete,0.9600704,41.4,78.5,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,1,2,3,0,0,Carry,Vladimír Coufal,Czech Republic,82.0,10.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,91.9,False,False,False
