event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Turkey_score,Portugal_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
155902,3930174,1,2,0,00:02:00.148,Ball Receipt*,Diogo Meireles Costa,Portugal,Portugal,16.1,39.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,1.0,58.0,Carry,Diogo Meireles Costa,Portugal,True,103.9,False,False,False
155903,3930174,1,2,0,00:02:00.148,Carry,Diogo Meireles Costa,Portugal,Portugal,16.1,39.5,,0.925278,Regular Play,,,,,,,,,,,,False,16.2,41.0,1.5033296378372907,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Diogo Meireles Costa,Portugal,2.0,0.0,Pass,Diogo Meireles Costa,Portugal,True,103.9,False,False,False
155904,3930174,1,2,1,00:02:01.073,Pass,Diogo Meireles Costa,Portugal,Portugal,16.2,41.0,,2.0,Regular Play,João Pedro Cavaco Cancelo,39.841812,Low Pass,,0.9368331,39.8,73.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Carry,Diogo Meireles Costa,Portugal,2.0,0.0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,True,103.8,False,False,False
155905,3930174,1,2,3,00:02:03.073,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,Portugal,39.8,73.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Diogo Meireles Costa,Portugal,2.0,1.0,Carry,João Pedro Cavaco Cancelo,Portugal,True,80.2,False,False,False
155906,3930174,1,2,3,00:02:03.073,Carry,João Pedro Cavaco Cancelo,Portugal,Portugal,39.8,73.1,,2.289263,Regular Play,,,,,,,,,,,,False,41.2,70.6,2.8653097563788834,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,2.0,3.0,Pass,João Pedro Cavaco Cancelo,Portugal,True,80.2,False,False,False
155907,3930174,1,2,5,00:02:05.362,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,41.2,70.6,,1.127276,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,12.39758,Ground Pass,,-1.7903402,38.5,58.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,João Pedro Cavaco Cancelo,Portugal,2.0,3.0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,78.8,False,False,False
155908,3930174,1,2,6,00:02:06.489,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,38.5,58.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,2.0,5.0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,81.5,False,False,False
155909,3930174,1,2,6,00:02:06.489,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,38.5,58.5,,2.399999,Regular Play,,,,,,,,,,,,False,34.1,53.8,6.43816744112795,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,2.0,6.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,81.5,False,False,False
155910,3930174,1,2,8,00:02:08.889,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,34.1,53.8,,1.599999,Regular Play,Kléper Laveran Lima Ferreira,29.104296,Ground Pass,,-1.7749304,28.2,25.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,2.0,6.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,85.9,False,False,False
155911,3930174,1,2,10,00:02:10.489,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,28.2,25.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,2.0,8.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,91.8,False,False,False
155912,3930174,1,2,10,00:02:10.489,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,28.2,25.3,,4.0,Regular Play,,,,,,,,,,,,False,35.7,23.9,7.629547824084994,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,2.0,10.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,91.8,False,False,False
155913,3930174,1,2,14,00:02:14.489,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,35.7,23.9,,0.8,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,14.201408,Ground Pass,,1.5567127,35.9,38.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,2.0,10.0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,84.3,False,False,False
155914,3930174,1,2,15,00:02:15.289,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,35.9,38.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,2.0,14.0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,84.1,False,False,False
155915,3930174,1,2,15,00:02:15.289,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,35.9,38.1,,3.37003,Regular Play,,,,,,,,,,,,False,44.8,48.3,13.536986370680879,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,2.0,15.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,84.1,False,False,False
155916,3930174,1,2,18,00:02:18.659,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,44.8,48.3,,1.150852,Regular Play,Rúben Santos Gato Alves Dias,12.5,Ground Pass,,2.2142975,37.3,58.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,2.0,15.0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,True,75.2,False,False,False
155917,3930174,1,2,19,00:02:19.810,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,Portugal,37.3,58.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,2.0,18.0,Carry,Rúben Santos Gato Alves Dias,Portugal,True,82.7,False,False,False
155918,3930174,1,2,19,00:02:19.810,Carry,Rúben Santos Gato Alves Dias,Portugal,Portugal,37.3,58.3,,3.924679,Regular Play,,,,,,,,,,,,False,36.9,56.9,1.4560219778561019,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,2.0,19.0,Pass,Rúben Santos Gato Alves Dias,Portugal,True,82.7,False,False,False
155919,3930174,1,2,23,00:02:23.735,Pass,Rúben Santos Gato Alves Dias,Portugal,Portugal,36.9,56.9,,1.653497,Regular Play,Kléper Laveran Lima Ferreira,30.86033,Ground Pass,,-1.4408144,40.9,26.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Rúben Santos Gato Alves Dias,Portugal,2.0,19.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,83.1,False,False,False
155920,3930174,1,2,25,00:02:25.388,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,40.9,26.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Rúben Santos Gato Alves Dias,Portugal,2.0,23.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,79.1,False,False,False
155921,3930174,1,2,25,00:02:25.388,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,40.9,26.3,,1.387853,Regular Play,,,,,,,,,,,,False,47.8,23.5,7.446475676452585,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,2.0,25.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,79.1,False,False,False
155922,3930174,1,2,26,00:02:26.776,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,47.8,23.5,,1.403613,Regular Play,Nuno Mendes,27.83523,Ground Pass,,-0.87697804,65.6,2.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,2.0,25.0,Ball Receipt*,Nuno Mendes,Portugal,True,72.2,False,False,False
155923,3930174,1,2,28,00:02:28.180,Ball Receipt*,Nuno Mendes,Portugal,Portugal,65.6,2.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,2.0,26.0,Carry,Nuno Mendes,Portugal,True,54.400000000000006,False,False,False
155924,3930174,1,2,28,00:02:28.180,Carry,Nuno Mendes,Portugal,Portugal,65.6,2.1,True,0.987123,Regular Play,,,,,,,,,,,,False,68.0,1.3,2.529822128134709,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Nuno Mendes,Portugal,2.0,28.0,Pressure,Yunus Akgün,Turkey,False,54.400000000000006,False,False,False
155925,3930174,1,2,28,00:02:28.912,Pressure,Yunus Akgün,Turkey,Portugal,52.1,76.6,,0.463657,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,3,1,0,0,Carry,Nuno Mendes,Portugal,2.0,28.0,Pass,Nuno Mendes,Portugal,False,67.9,False,False,False
155926,3930174,1,2,29,00:02:29.167,Pass,Nuno Mendes,Portugal,Portugal,68.0,1.3,True,0.208337,Regular Play,Cristiano Ronaldo dos Santos Aveiro,1.2083046,Ground Pass,Incomplete,1.1441689,68.5,2.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Yunus Akgün,Turkey,2.0,28.0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,52.0,False,False,True
155927,3930174,1,2,29,00:02:29.375,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,73.5,7.8,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,2,1,0,0,Pass,Nuno Mendes,Portugal,2.0,29.0,Block,Yunus Akgün,Turkey,False,46.5,False,False,False
155928,3930174,1,2,29,00:02:29.375,Block,Yunus Akgün,Turkey,Portugal,51.6,77.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,2.0,29.0,Pressure,Mehmet Zeki Çelik,Turkey,True,68.4,False,False,False
155929,3930174,1,2,30,00:02:30.053,Pressure,Mehmet Zeki Çelik,Turkey,Portugal,44.3,77.3,,0.159999,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,1,0,0,Block,Yunus Akgün,Turkey,2.0,29.0,Pass,Rafael Alexandre Conceição Leão,Portugal,False,75.7,False,False,False
155930,3930174,1,2,30,00:02:30.074,Pass,Rafael Alexandre Conceição Leão,Portugal,Portugal,74.4,1.3,True,0.138789,Regular Play,Cristiano Ronaldo dos Santos Aveiro,0.8,Ground Pass,Incomplete,1.5707964,74.4,2.1,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Mehmet Zeki Çelik,Turkey,2.0,30.0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,45.599999999999994,False,False,True
155931,3930174,1,2,30,00:02:30.213,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,75.5,7.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,2,1,0,0,Pass,Rafael Alexandre Conceição Leão,Portugal,2.0,30.0,Block,Mehmet Zeki Çelik,Turkey,False,44.5,False,False,False
155932,3930174,1,2,30,00:02:30.213,Block,Mehmet Zeki Çelik,Turkey,Portugal,45.7,78.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,1,0,0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,2.0,30.0,Pressure,Yunus Akgün,Turkey,True,74.3,False,False,False
155933,3930174,1,2,31,00:02:31.612,Pressure,Yunus Akgün,Turkey,Portugal,52.1,77.9,,0.347705,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,3,1,0,0,Block,Mehmet Zeki Çelik,Turkey,2.0,30.0,Pass,Nuno Mendes,Portugal,False,67.9,False,False,False
155934,3930174,1,2,31,00:02:31.896,Pass,Nuno Mendes,Portugal,Portugal,64.8,1.3,True,1.130943,Regular Play,Kléper Laveran Lima Ferreira,23.00087,Ground Pass,,2.6429398,44.6,12.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Yunus Akgün,Turkey,2.0,31.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,55.2,False,False,True
155935,3930174,1,2,33,00:02:33.027,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,44.6,12.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Nuno Mendes,Portugal,2.0,31.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,75.4,False,False,False
155936,3930174,1,2,33,00:02:33.027,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,44.6,12.3,,1.030361,Regular Play,,,,,,,,,,,,False,44.6,12.3,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,2.0,33.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,75.4,False,False,False
155937,3930174,1,2,34,00:02:34.057,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,44.6,12.3,,0.961434,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,11.321661,Ground Pass,,1.2378731,48.3,23.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,2.0,33.0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,75.4,False,False,False
155938,3930174,1,2,35,00:02:35.018,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,48.3,23.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,2.0,34.0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,71.7,False,False,False
155939,3930174,1,2,35,00:02:35.018,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,48.3,23.0,,6.421702,Regular Play,,,,,,,,,,,,False,47.1,39.5,16.543578814754685,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,2.0,35.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,71.7,False,False,False
155940,3930174,1,2,41,00:02:41.440,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,47.1,39.5,,2.0,Regular Play,Rúben Santos Gato Alves Dias,17.729355,Ground Pass,,1.815775,42.8,56.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,2.0,35.0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,True,72.9,False,False,False
155941,3930174,1,2,43,00:02:43.440,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,Portugal,42.8,56.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,2.0,41.0,Carry,Rúben Santos Gato Alves Dias,Portugal,True,77.2,False,False,False
155942,3930174,1,2,43,00:02:43.440,Carry,Rúben Santos Gato Alves Dias,Portugal,Portugal,42.8,56.7,,0.999866,Regular Play,,,,,,,,,,,,False,43.1,57.2,0.5830951894845322,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,2.0,43.0,Pass,Rúben Santos Gato Alves Dias,Portugal,True,77.2,False,False,False
155943,3930174,1,2,44,00:02:44.440,Pass,Rúben Santos Gato Alves Dias,Portugal,Portugal,43.1,57.2,,1.321973,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,21.866184,Ground Pass,,0.9510785,55.8,75.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Rúben Santos Gato Alves Dias,Portugal,2.0,43.0,Pressure,Ferdi Erenay Kadıoğlu,Turkey,False,76.9,False,False,False
155944,3930174,1,2,45,00:02:45.626,Pressure,Ferdi Erenay Kadıoğlu,Turkey,Portugal,61.6,6.3,,0.343686,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,1,0,0,Pass,Rúben Santos Gato Alves Dias,Portugal,2.0,44.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,False,58.4,False,False,False
155945,3930174,1,2,45,00:02:45.762,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,55.8,75.0,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Ferdi Erenay Kadıoğlu,Turkey,2.0,45.0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,64.2,False,False,True
155946,3930174,1,2,45,00:02:45.762,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,55.8,75.0,True,0.04,Regular Play,,,,,,,,,,,,False,56.0,74.9,0.22360679774997896,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,2.0,45.0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,64.2,False,False,False
155947,3930174,1,2,45,00:02:45.802,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,56.0,74.9,True,1.337864,Regular Play,João Pedro Cavaco Cancelo,10.270346,Ground Pass,,0.11710875,66.2,76.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,2.0,45.0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,True,64.0,False,False,False
155948,3930174,1,2,47,00:02:47.140,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,Portugal,66.2,76.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,2.0,45.0,Carry,João Pedro Cavaco Cancelo,Portugal,True,53.8,False,False,False
155949,3930174,1,2,47,00:02:47.140,Carry,João Pedro Cavaco Cancelo,Portugal,Portugal,66.2,76.1,,3.236512,Regular Play,,,,,,,,,,,,False,65.3,75.4,1.1401754250991354,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,2.0,47.0,Pass,João Pedro Cavaco Cancelo,Portugal,True,53.8,False,False,False
155950,3930174,1,2,50,00:02:50.376,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,65.3,75.4,,1.512591,Regular Play,Vitor Machado Ferreira,19.140795,Ground Pass,,-2.0367804,56.7,58.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,João Pedro Cavaco Cancelo,Portugal,2.0,47.0,Pressure,Orkun Kökçü,Turkey,False,54.7,False,False,False
155951,3930174,1,2,51,00:02:51.775,Pressure,Orkun Kökçü,Turkey,Portugal,60.3,20.0,,1.125297,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,3,1,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,2.0,50.0,Ball Receipt*,Vitor Machado Ferreira,Portugal,False,59.7,False,False,False
155952,3930174,1,2,51,00:02:51.889,Ball Receipt*,Vitor Machado Ferreira,Portugal,Portugal,56.7,58.3,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Orkun Kökçü,Turkey,2.0,51.0,Carry,Vitor Machado Ferreira,Portugal,True,63.3,False,False,True
155953,3930174,1,2,51,00:02:51.889,Carry,Vitor Machado Ferreira,Portugal,Portugal,56.7,58.3,True,1.081915,Regular Play,,,,,,,,,,,,False,54.2,55.4,3.828837943815328,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Vitor Machado Ferreira,Portugal,2.0,51.0,Foul Committed,Orkun Kökçü,Turkey,False,63.3,False,False,False
155954,3930174,1,2,52,00:02:52.971,Foul Committed,Orkun Kökçü,Turkey,Portugal,65.9,24.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,3,1,0,0,Carry,Vitor Machado Ferreira,Portugal,2.0,51.0,Foul Won,Vitor Machado Ferreira,Portugal,False,54.099999999999994,False,False,False
155955,3930174,1,2,52,00:02:52.971,Foul Won,Vitor Machado Ferreira,Portugal,Portugal,54.2,55.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Foul Committed,Orkun Kökçü,Turkey,2.0,52.0,Pass,Rúben Santos Gato Alves Dias,Portugal,True,65.8,False,False,False
155956,3930174,1,3,14,00:03:14.506,Pass,Rúben Santos Gato Alves Dias,Portugal,Portugal,51.6,55.8,,0.543573,From Free Kick,Vitor Machado Ferreira,2.8071337,Ground Pass,,0.071307465,54.4,56.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Foul Won,Vitor Machado Ferreira,Portugal,2.0,52.0,Ball Receipt*,Vitor Machado Ferreira,Portugal,True,68.4,False,False,False
155957,3930174,1,3,15,00:03:15.050,Ball Receipt*,Vitor Machado Ferreira,Portugal,Portugal,54.4,56.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Rúben Santos Gato Alves Dias,Portugal,3.0,14.0,Pass,Vitor Machado Ferreira,Portugal,True,65.6,False,False,False
155958,3930174,1,3,15,00:03:15.682,Pass,Vitor Machado Ferreira,Portugal,Portugal,56.2,58.7,,1.267213,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,22.860008,Ground Pass,,0.9281701,69.9,77.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Vitor Machado Ferreira,Portugal,3.0,15.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,63.8,False,False,False
155959,3930174,1,3,16,00:03:16.950,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,69.9,77.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pass,Vitor Machado Ferreira,Portugal,3.0,15.0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,50.099999999999994,False,False,False
155960,3930174,1,3,16,00:03:16.950,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,69.9,77.0,,2.399698,From Free Kick,,,,,,,,,,,,False,84.4,77.2,14.50137924474772,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,3.0,16.0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,50.099999999999994,False,False,False
155961,3930174,1,3,19,00:03:19.349,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,84.4,77.2,,0.609366,From Free Kick,João Pedro Cavaco Cancelo,9.4541,Ground Pass,,-1.1686823,88.1,68.5,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,3.0,16.0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,True,35.599999999999994,False,False,False
