event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Netherlands_score,France_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
86567,3930173,2,75,57,00:30:57.026,Pass,Virgil van Dijk,Netherlands,Netherlands,21.4,25.5,,2.12012,From Goal Kick,Stefan de Vrij,22.038376,Ground Pass,,1.5117741,22.7,47.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Virgil van Dijk,Netherlands,75.0,54.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,98.6,False,False,False
86568,3930173,2,75,59,00:30:59.146,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,22.7,47.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Virgil van Dijk,Netherlands,75.0,57.0,Carry,Stefan de Vrij,Netherlands,True,97.3,False,False,False
86569,3930173,2,75,59,00:30:59.146,Carry,Stefan de Vrij,Netherlands,Netherlands,22.7,47.5,,3.229777,From Goal Kick,,,,,,,,,,,,False,34.3,51.4,12.238055401083946,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,75.0,59.0,Pass,Stefan de Vrij,Netherlands,True,97.3,False,False,False
86570,3930173,2,76,2,00:31:02.376,Pass,Stefan de Vrij,Netherlands,Netherlands,34.3,51.4,,1.287856,From Goal Kick,Lutsharel Geertruida,10.937093,Ground Pass,,1.6531782,33.4,62.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Stefan de Vrij,Netherlands,75.0,59.0,Ball Receipt*,Lutsharel Geertruida,Netherlands,True,85.7,False,False,False
86571,3930173,2,76,3,00:31:03.664,Ball Receipt*,Lutsharel Geertruida,Netherlands,Netherlands,33.4,62.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Stefan de Vrij,Netherlands,76.0,2.0,Carry,Lutsharel Geertruida,Netherlands,True,86.6,False,False,False
86572,3930173,2,76,3,00:31:03.664,Carry,Lutsharel Geertruida,Netherlands,Netherlands,33.4,62.3,,1.916631,From Goal Kick,,,,,,,,,,,,False,33.9,60.8,1.5811388300841898,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Lutsharel Geertruida,Netherlands,76.0,3.0,Pass,Lutsharel Geertruida,Netherlands,True,86.6,False,False,False
86573,3930173,2,76,5,00:31:05.580,Pass,Lutsharel Geertruida,Netherlands,Netherlands,33.9,60.8,,1.297508,From Goal Kick,Stefan de Vrij,13.705838,Ground Pass,,-2.1851087,26.0,49.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Lutsharel Geertruida,Netherlands,76.0,3.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,86.1,False,False,False
86574,3930173,2,76,6,00:31:06.878,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,26.0,49.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Lutsharel Geertruida,Netherlands,76.0,5.0,Carry,Stefan de Vrij,Netherlands,True,94.0,False,False,False
86575,3930173,2,76,6,00:31:06.878,Carry,Stefan de Vrij,Netherlands,Netherlands,26.0,49.6,,0.587502,From Goal Kick,,,,,,,,,,,,False,26.0,49.6,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,76.0,6.0,Pass,Stefan de Vrij,Netherlands,True,94.0,False,False,False
86576,3930173,2,76,7,00:31:07.465,Pass,Stefan de Vrij,Netherlands,Netherlands,26.0,49.6,,1.349862,From Goal Kick,Virgil van Dijk,26.328691,Ground Pass,,-1.6697091,23.4,23.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Stefan de Vrij,Netherlands,76.0,6.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,94.0,False,False,False
86577,3930173,2,76,8,00:31:08.815,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,23.4,23.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Stefan de Vrij,Netherlands,76.0,7.0,Carry,Virgil van Dijk,Netherlands,True,96.6,False,False,False
86578,3930173,2,76,8,00:31:08.815,Carry,Virgil van Dijk,Netherlands,Netherlands,23.4,23.4,,2.22101,From Goal Kick,,,,,,,,,,,,False,20.2,28.0,5.6035702904487605,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,76.0,8.0,Pass,Virgil van Dijk,Netherlands,True,96.6,False,False,False
86579,3930173,2,76,11,00:31:11.036,Pass,Virgil van Dijk,Netherlands,Netherlands,20.2,28.0,,1.716411,From Goal Kick,Stefan de Vrij,25.940895,Ground Pass,,1.4665247,22.9,53.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Virgil van Dijk,Netherlands,76.0,8.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,99.8,False,False,False
86580,3930173,2,76,12,00:31:12.753,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,22.9,53.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Virgil van Dijk,Netherlands,76.0,11.0,Carry,Stefan de Vrij,Netherlands,True,97.1,False,False,False
86581,3930173,2,76,12,00:31:12.753,Carry,Stefan de Vrij,Netherlands,Netherlands,22.9,53.8,,0.887406,From Goal Kick,,,,,,,,,,,,False,22.9,53.8,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,76.0,12.0,Pass,Stefan de Vrij,Netherlands,True,97.1,False,False,False
86582,3930173,2,76,13,00:31:13.640,Pass,Stefan de Vrij,Netherlands,Netherlands,22.9,53.8,,1.333866,From Goal Kick,Lutsharel Geertruida,13.508515,Ground Pass,,1.1270137,28.7,66.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Stefan de Vrij,Netherlands,76.0,12.0,Ball Receipt*,Lutsharel Geertruida,Netherlands,True,97.1,False,False,False
86583,3930173,2,76,14,00:31:14.974,Ball Receipt*,Lutsharel Geertruida,Netherlands,Netherlands,28.7,66.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Stefan de Vrij,Netherlands,76.0,13.0,Carry,Lutsharel Geertruida,Netherlands,True,91.3,False,False,False
86584,3930173,2,76,14,00:31:14.974,Carry,Lutsharel Geertruida,Netherlands,Netherlands,28.7,66.0,,0.182701,From Goal Kick,,,,,,,,,,,,False,28.7,66.0,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Lutsharel Geertruida,Netherlands,76.0,14.0,Pass,Lutsharel Geertruida,Netherlands,True,91.3,False,False,False
86585,3930173,2,76,15,00:31:15.157,Pass,Lutsharel Geertruida,Netherlands,Netherlands,28.7,66.0,,1.145862,From Goal Kick,Denzel Dumfries,11.880236,Ground Pass,,0.79730237,37.0,74.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Lutsharel Geertruida,Netherlands,76.0,14.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,91.3,False,False,False
86586,3930173,2,76,16,00:31:16.302,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,37.0,74.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pass,Lutsharel Geertruida,Netherlands,76.0,15.0,Carry,Denzel Dumfries,Netherlands,True,83.0,False,False,False
86587,3930173,2,76,16,00:31:16.302,Carry,Denzel Dumfries,Netherlands,Netherlands,37.0,74.5,,2.250769,From Goal Kick,,,,,,,,,,,,False,36.6,74.5,0.3999999999999986,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,76.0,16.0,Pass,Denzel Dumfries,Netherlands,True,83.0,False,False,False
86588,3930173,2,76,18,00:31:18.553,Pass,Denzel Dumfries,Netherlands,Netherlands,36.6,74.5,,1.746872,From Goal Kick,Lutsharel Geertruida,11.5381975,Ground Pass,,-2.6740692,26.3,69.3,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Carry,Denzel Dumfries,Netherlands,76.0,16.0,Ball Receipt*,Lutsharel Geertruida,Netherlands,True,83.4,False,False,False
86589,3930173,2,76,20,00:31:20.300,Ball Receipt*,Lutsharel Geertruida,Netherlands,Netherlands,26.3,69.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Denzel Dumfries,Netherlands,76.0,18.0,Carry,Lutsharel Geertruida,Netherlands,True,93.7,False,False,False
86590,3930173,2,76,20,00:31:20.300,Carry,Lutsharel Geertruida,Netherlands,Netherlands,26.3,69.3,,0.621186,From Goal Kick,,,,,,,,,,,,False,26.3,69.3,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Lutsharel Geertruida,Netherlands,76.0,20.0,Pass,Lutsharel Geertruida,Netherlands,True,93.7,False,False,False
86591,3930173,2,76,20,00:31:20.921,Pass,Lutsharel Geertruida,Netherlands,Netherlands,26.3,69.3,,1.320376,From Goal Kick,Stefan de Vrij,17.740631,Ground Pass,,-1.8978944,20.6,52.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Lutsharel Geertruida,Netherlands,76.0,20.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,93.7,False,False,False
86592,3930173,2,76,22,00:31:22.242,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,20.6,52.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Lutsharel Geertruida,Netherlands,76.0,20.0,Carry,Stefan de Vrij,Netherlands,True,99.4,False,False,False
86593,3930173,2,76,22,00:31:22.242,Carry,Stefan de Vrij,Netherlands,Netherlands,20.6,52.5,,1.418258,From Goal Kick,,,,,,,,,,,,False,20.6,52.5,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,76.0,22.0,Pass,Stefan de Vrij,Netherlands,True,99.4,False,False,False
86594,3930173,2,76,23,00:31:23.660,Pass,Stefan de Vrij,Netherlands,Netherlands,20.6,52.5,,1.713707,From Goal Kick,Virgil van Dijk,29.16196,Ground Pass,,-1.5055968,22.5,23.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Stefan de Vrij,Netherlands,76.0,22.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,99.4,False,False,False
86595,3930173,2,76,25,00:31:25.374,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,22.5,23.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Stefan de Vrij,Netherlands,76.0,23.0,Carry,Virgil van Dijk,Netherlands,True,97.5,False,False,False
86596,3930173,2,76,25,00:31:25.374,Carry,Virgil van Dijk,Netherlands,Netherlands,22.5,23.4,,3.191519,From Goal Kick,,,,,,,,,,,,False,26.6,25.1,4.438468204234432,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,76.0,25.0,Pass,Virgil van Dijk,Netherlands,True,97.5,False,False,False
86597,3930173,2,76,28,00:31:28.565,Pass,Virgil van Dijk,Netherlands,Netherlands,26.6,25.1,,2.038369,From Goal Kick,Stefan de Vrij,22.408033,Ground Pass,,1.5975757,26.0,47.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Virgil van Dijk,Netherlands,76.0,25.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,93.4,False,False,False
86598,3930173,2,76,30,00:31:30.604,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,26.0,47.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Virgil van Dijk,Netherlands,76.0,28.0,Carry,Stefan de Vrij,Netherlands,True,94.0,False,False,False
86599,3930173,2,76,30,00:31:30.604,Carry,Stefan de Vrij,Netherlands,Netherlands,26.0,47.5,,1.9452341,From Goal Kick,,,,,,,,,,,,False,29.8,52.5,6.280127387243033,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,76.0,30.0,Pass,Stefan de Vrij,Netherlands,True,94.0,False,False,False
86600,3930173,2,76,32,00:31:32.549,Pass,Stefan de Vrij,Netherlands,Netherlands,29.8,52.5,,1.666756,From Goal Kick,Denzel Dumfries,24.685421,Ground Pass,,0.9726817,43.7,72.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Stefan de Vrij,Netherlands,76.0,30.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,90.2,False,False,False
86601,3930173,2,76,34,00:31:34.216,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,43.7,72.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pass,Stefan de Vrij,Netherlands,76.0,32.0,Carry,Denzel Dumfries,Netherlands,True,76.3,False,False,False
86602,3930173,2,76,34,00:31:34.216,Carry,Denzel Dumfries,Netherlands,Netherlands,43.7,72.9,,1.984254,From Goal Kick,,,,,,,,,,,,False,46.4,71.8,2.9154759474226495,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,76.0,34.0,Pass,Denzel Dumfries,Netherlands,True,76.3,False,False,False
86603,3930173,2,76,36,00:31:36.200,Pass,Denzel Dumfries,Netherlands,Netherlands,46.4,71.8,,0.718638,From Goal Kick,Tijjani Reijnders,9.982485,Ground Pass,,-1.3792946,48.3,62.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Carry,Denzel Dumfries,Netherlands,76.0,34.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,73.6,False,False,False
86604,3930173,2,76,36,00:31:36.918,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,48.3,62.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Denzel Dumfries,Netherlands,76.0,36.0,Carry,Tijjani Reijnders,Netherlands,True,71.7,False,False,False
86605,3930173,2,76,36,00:31:36.918,Carry,Tijjani Reijnders,Netherlands,Netherlands,48.3,62.0,,1.006056,From Goal Kick,,,,,,,,,,,,False,46.2,64.3,3.1144823004794815,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,76.0,36.0,Pass,Tijjani Reijnders,Netherlands,True,71.7,False,False,False
86606,3930173,2,76,37,00:31:37.924,Pass,Tijjani Reijnders,Netherlands,Netherlands,46.2,64.3,,1.298309,From Goal Kick,Lutsharel Geertruida,9.521029,Ground Pass,,2.5127964,38.5,69.9,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,2,1,0,0,Carry,Tijjani Reijnders,Netherlands,76.0,36.0,Ball Receipt*,Lutsharel Geertruida,Netherlands,True,73.8,False,False,False
86607,3930173,2,76,39,00:31:39.223,Ball Receipt*,Lutsharel Geertruida,Netherlands,Netherlands,38.5,69.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Tijjani Reijnders,Netherlands,76.0,37.0,Carry,Lutsharel Geertruida,Netherlands,True,81.5,False,False,False
86608,3930173,2,76,39,00:31:39.223,Carry,Lutsharel Geertruida,Netherlands,Netherlands,38.5,69.9,,1.162776,From Goal Kick,,,,,,,,,,,,False,38.5,69.9,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Lutsharel Geertruida,Netherlands,76.0,39.0,Pass,Lutsharel Geertruida,Netherlands,True,81.5,False,False,False
86609,3930173,2,76,40,00:31:40.386,Pass,Lutsharel Geertruida,Netherlands,Netherlands,38.5,69.9,,0.950824,From Goal Kick,Tijjani Reijnders,6.449806,Ground Pass,,-0.124354996,44.9,69.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Lutsharel Geertruida,Netherlands,76.0,39.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,81.5,False,False,False
86610,3930173,2,76,41,00:31:41.336,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,44.9,69.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Lutsharel Geertruida,Netherlands,76.0,40.0,Pass,Tijjani Reijnders,Netherlands,True,75.1,False,False,False
86611,3930173,2,76,41,00:31:41.336,Pass,Tijjani Reijnders,Netherlands,Netherlands,44.9,69.1,,1.381682,From Goal Kick,Lutsharel Geertruida,7.05762,Ground Pass,,-2.7795053,38.3,66.6,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,76.0,41.0,Ball Receipt*,Lutsharel Geertruida,Netherlands,True,75.1,False,False,False
86612,3930173,2,76,42,00:31:42.718,Ball Receipt*,Lutsharel Geertruida,Netherlands,Netherlands,38.3,66.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Tijjani Reijnders,Netherlands,76.0,41.0,Carry,Lutsharel Geertruida,Netherlands,True,81.7,False,False,False
86613,3930173,2,76,42,00:31:42.718,Carry,Lutsharel Geertruida,Netherlands,Netherlands,38.3,66.6,,2.049768,From Goal Kick,,,,,,,,,,,,False,39.9,59.1,7.66876782801513,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Lutsharel Geertruida,Netherlands,76.0,42.0,Pass,Lutsharel Geertruida,Netherlands,True,81.7,False,False,False
86614,3930173,2,76,44,00:31:44.768,Pass,Lutsharel Geertruida,Netherlands,Netherlands,39.9,59.1,,1.678058,From Goal Kick,Virgil van Dijk,36.61366,Ground Pass,,-1.9929031,24.9,25.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Lutsharel Geertruida,Netherlands,76.0,42.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,80.1,False,False,False
86615,3930173,2,76,46,00:31:46.446,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,24.9,25.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Lutsharel Geertruida,Netherlands,76.0,44.0,Carry,Virgil van Dijk,Netherlands,True,95.1,False,False,False
86616,3930173,2,76,46,00:31:46.446,Carry,Virgil van Dijk,Netherlands,Netherlands,24.9,25.7,,1.322081,From Goal Kick,,,,,,,,,,,,False,28.2,25.1,3.3541019662496847,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,76.0,46.0,Pass,Virgil van Dijk,Netherlands,True,95.1,False,False,False
86617,3930173,2,76,47,00:31:47.768,Pass,Virgil van Dijk,Netherlands,Netherlands,28.2,25.1,,3.414837,From Goal Kick,Cody Mathès Gakpo,60.101997,High Pass,Incomplete,0.058267303,88.2,28.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Virgil van Dijk,Netherlands,76.0,46.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,91.8,False,False,False
86618,3930173,2,76,51,00:31:51.183,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,85.2,19.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,2,1,1,0,Pass,Virgil van Dijk,Netherlands,76.0,47.0,Pass,Jules Koundé,France,False,34.8,False,False,False
86619,3930173,2,76,51,00:31:51.183,Pass,Jules Koundé,France,Netherlands,31.9,51.5,,0.668422,From Goal Kick,,9.794386,Ground Pass,Incomplete,-0.45451546,40.7,47.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,76.0,51.0,Ball Recovery,Georginio Wijnaldum,Netherlands,False,88.1,False,False,False
86620,3930173,2,76,51,00:31:51.851,Ball Recovery,Georginio Wijnaldum,Netherlands,Netherlands,79.4,32.9,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Jules Koundé,France,76.0,51.0,Carry,Georginio Wijnaldum,Netherlands,True,40.599999999999994,False,False,False
86621,3930173,2,76,51,00:31:51.851,Carry,Georginio Wijnaldum,Netherlands,Netherlands,79.4,32.9,True,2.464193,From Goal Kick,,,,,,,,,,,,False,85.8,37.5,7.881624198095206,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Recovery,Georginio Wijnaldum,Netherlands,76.0,51.0,Pressure,N'Golo Kanté,France,False,40.599999999999994,False,False,False
86622,3930173,2,76,53,00:31:53.469,Pressure,N'Golo Kanté,France,Netherlands,34.0,42.6,,0.663558,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Georginio Wijnaldum,Netherlands,76.0,51.0,Foul Committed,N'Golo Kanté,France,True,86.0,False,False,False
86623,3930173,2,76,54,00:31:54.315,Foul Committed,N'Golo Kanté,France,Netherlands,34.3,42.6,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pressure,N'Golo Kanté,France,76.0,53.0,Foul Won,Georginio Wijnaldum,Netherlands,False,85.7,False,False,True
86624,3930173,2,76,54,00:31:54.315,Foul Won,Georginio Wijnaldum,Netherlands,Netherlands,85.8,37.5,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,2,1,0,0,Foul Committed,N'Golo Kanté,France,76.0,54.0,Pass,Memphis Depay,Netherlands,True,34.2,False,False,False
86625,3930173,2,77,48,00:32:48.093,Pass,Memphis Depay,Netherlands,Netherlands,88.9,37.1,,1.701318,From Free Kick,Virgil van Dijk,26.5827,High Pass,Incomplete,0.4266275,113.1,48.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,2,1,0,0,Foul Won,Georginio Wijnaldum,Netherlands,76.0,54.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,31.099999999999994,False,False,False
86626,3930173,2,77,49,00:32:49.794,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,117.2,51.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Memphis Depay,Netherlands,77.0,48.0,Clearance,Theo Bernard François Hernández,France,False,2.799999999999997,False,True,False
86627,3930173,2,77,49,00:32:49.794,Clearance,Theo Bernard François Hernández,France,Netherlands,7.0,32.0,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,77.0,49.0,Substitution,Memphis Depay,Netherlands,False,113.0,False,False,False
86628,3930173,2,78,17,00:33:17.149,Substitution,Memphis Depay,Netherlands,Netherlands,,,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 7829, 'name': 'Wout Weghorst'}}","{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,0,2,1,0,0,Clearance,Theo Bernard François Hernández,France,77.0,49.0,Pass,Joey Veerman,Netherlands,True,,False,,False
86629,3930173,2,78,36,00:33:36.955,Pass,Joey Veerman,Netherlands,Netherlands,120.0,80.0,,1.723855,From Corner,Virgil van Dijk,43.54871,High Pass,,-1.8787496,106.8,38.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Substitution,Memphis Depay,Netherlands,78.0,17.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,0.0,False,True,False
86630,3930173,2,78,38,00:33:38.653,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,106.8,38.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Joey Veerman,Netherlands,78.0,36.0,Duel,Jules Koundé,France,False,13.200000000000003,False,True,False
