event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Hungary_score,Switzerland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
184330,3930159,2,91,18,00:46:18.018,Pressure,László Kleinheisler,Hungary,Switzerland,29.7,79.3,,0.313122,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,2,-1,0,0,0,0,0,0,0,Carry,Michel Aebischer,Switzerland,91.0,17.0,Pass,Michel Aebischer,Switzerland,False,90.3,False,False,False
184331,3930159,2,91,18,00:46:18.492,Pass,Michel Aebischer,Switzerland,Switzerland,84.7,1.8,,1.137683,From Throw In,,6.596969,Ground Pass,Out,-0.24497867,91.1,0.2,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,2,1,0,0,0,0,0,0,1,Pressure,László Kleinheisler,Hungary,91.0,18.0,Pass,Bendegúz Bolla,Hungary,False,35.3,False,False,True
184332,3930159,2,91,29,00:46:29.495,Pass,Bendegúz Bolla,Hungary,Hungary,29.0,80.0,,2.247432,From Throw In,Barnabás Varga,42.769264,High Pass,,-0.39353213,68.5,63.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,2,-1,0,0,0,0,0,0,0,Pass,Michel Aebischer,Switzerland,91.0,18.0,Pressure,Manuel Obafemi Akanji,Switzerland,False,91.0,False,False,False
184333,3930159,2,91,31,00:46:31.375,Pressure,Manuel Obafemi Akanji,Switzerland,Hungary,48.1,15.9,,1.347596,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,2,1,0,0,0,0,0,0,0,Pass,Bendegúz Bolla,Hungary,91.0,29.0,Ball Receipt*,Barnabás Varga,Hungary,False,71.9,False,False,False
184334,3930159,2,91,31,00:46:31.742,Ball Receipt*,Barnabás Varga,Hungary,Hungary,68.5,63.6,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,2,-1,0,0,0,0,0,0,1,Pressure,Manuel Obafemi Akanji,Switzerland,91.0,31.0,Carry,Barnabás Varga,Hungary,True,51.5,False,False,True
184335,3930159,2,91,31,00:46:31.742,Carry,Barnabás Varga,Hungary,Hungary,68.5,63.6,True,1.287357,From Throw In,,,,,,,,,,,,False,71.6,53.6,10.469479452198183,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,2,-1,0,0,0,0,0,0,1,Ball Receipt*,Barnabás Varga,Hungary,91.0,31.0,Dispossessed,Barnabás Varga,Hungary,True,51.5,False,False,False
184336,3930159,2,91,33,00:46:33.029,Dispossessed,Barnabás Varga,Hungary,Hungary,71.6,53.6,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,2,-1,0,0,0,0,0,0,1,Carry,Barnabás Varga,Hungary,91.0,31.0,Duel,Manuel Obafemi Akanji,Switzerland,False,48.400000000000006,False,False,False
184337,3930159,2,91,33,00:46:33.029,Duel,Manuel Obafemi Akanji,Switzerland,Hungary,48.5,26.5,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,2,1,0,0,0,0,0,0,0,Dispossessed,Barnabás Varga,Hungary,91.0,33.0,Carry,Manuel Obafemi Akanji,Switzerland,True,71.5,False,False,False
184338,3930159,2,91,33,00:46:33.029,Carry,Manuel Obafemi Akanji,Switzerland,Hungary,48.5,26.5,,3.057983,From Throw In,,,,,,,,,,,,False,54.8,34.2,9.948869282486328,,False,,"{'id': 4, 'name': 'Center Back'}",,1,2,1,0,0,0,0,0,0,0,Duel,Manuel Obafemi Akanji,Switzerland,91.0,33.0,Pass,Manuel Obafemi Akanji,Switzerland,True,71.5,False,False,False
184339,3930159,2,91,36,00:46:36.087,Pass,Manuel Obafemi Akanji,Switzerland,Hungary,54.8,34.2,,1.627841,From Throw In,Mohamed Zeki Amdouni,32.04263,High Pass,,-0.22983977,86.0,26.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,2,1,0,0,0,0,0,0,0,Carry,Manuel Obafemi Akanji,Switzerland,91.0,33.0,Ball Receipt*,Mohamed Zeki Amdouni,Switzerland,True,65.2,False,False,False
184340,3930159,2,91,37,00:46:37.715,Ball Receipt*,Mohamed Zeki Amdouni,Switzerland,Hungary,86.0,26.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,2,1,0,0,0,0,0,0,0,Pass,Manuel Obafemi Akanji,Switzerland,91.0,36.0,Carry,Mohamed Zeki Amdouni,Switzerland,True,34.0,False,False,False
184341,3930159,2,91,37,00:46:37.715,Carry,Mohamed Zeki Amdouni,Switzerland,Hungary,86.0,26.9,,1.014011,From Throw In,,,,,,,,,,,,False,91.1,32.2,7.355270219373316,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,2,1,0,0,0,0,0,0,0,Ball Receipt*,Mohamed Zeki Amdouni,Switzerland,91.0,37.0,Miscontrol,Mohamed Zeki Amdouni,Switzerland,True,34.0,False,False,False
184342,3930159,2,91,38,00:46:38.729,Miscontrol,Mohamed Zeki Amdouni,Switzerland,Hungary,91.1,32.2,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,2,1,0,0,0,0,0,0,0,Carry,Mohamed Zeki Amdouni,Switzerland,91.0,37.0,Ball Recovery,Attila Fiola,Hungary,False,28.900000000000006,False,False,False
184343,3930159,2,91,39,00:46:39.294,Ball Recovery,Attila Fiola,Hungary,Hungary,26.2,47.9,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,2,-1,0,0,0,0,0,0,0,Miscontrol,Mohamed Zeki Amdouni,Switzerland,91.0,38.0,Carry,Attila Fiola,Hungary,True,93.8,False,False,False
184344,3930159,2,91,39,00:46:39.294,Carry,Attila Fiola,Hungary,Hungary,26.2,47.9,True,2.54561,From Throw In,,,,,,,,,,,,False,15.3,23.2,26.99814808463721,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,2,-1,0,0,0,0,0,0,0,Ball Recovery,Attila Fiola,Hungary,91.0,39.0,Pressure,Fabian Rieder,Switzerland,False,93.8,False,False,False
184345,3930159,2,91,41,00:46:41.502,Pressure,Fabian Rieder,Switzerland,Hungary,103.3,54.9,,0.367893,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,2,1,0,0,0,0,0,0,0,Carry,Attila Fiola,Hungary,91.0,39.0,Pass,Attila Fiola,Hungary,False,16.700000000000003,False,True,False
184346,3930159,2,91,41,00:46:41.840,Pass,Attila Fiola,Hungary,Hungary,15.3,23.2,True,2.26069,From Throw In,Roland Sallai,27.593658,Ground Pass,,-0.7058747,36.3,5.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,2,-1,0,0,0,0,0,0,0,Pressure,Fabian Rieder,Switzerland,91.0,41.0,Ball Receipt*,Roland Sallai,Hungary,True,104.7,False,False,True
184347,3930159,2,91,44,00:46:44.101,Ball Receipt*,Roland Sallai,Hungary,Hungary,36.3,5.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,2,-1,0,0,0,0,0,0,0,Pass,Attila Fiola,Hungary,91.0,41.0,Carry,Roland Sallai,Hungary,True,83.7,False,False,False
184348,3930159,2,91,44,00:46:44.101,Carry,Roland Sallai,Hungary,Hungary,36.3,5.3,True,1.693601,From Throw In,,,,,,,,,,,,False,28.6,13.1,10.960383204979648,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,2,-1,0,0,0,0,0,0,0,Ball Receipt*,Roland Sallai,Hungary,91.0,44.0,Pressure,Leonidas Stergiou,Switzerland,False,83.7,False,False,False
184349,3930159,2,91,45,00:46:45.386,Pressure,Leonidas Stergiou,Switzerland,Hungary,88.9,70.5,,0.465574,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,2,1,0,0,0,0,0,0,0,Carry,Roland Sallai,Hungary,91.0,44.0,Pass,Roland Sallai,Hungary,False,31.099999999999994,False,False,False
184350,3930159,2,91,45,00:46:45.794,Pass,Roland Sallai,Hungary,Hungary,28.6,13.1,True,1.285396,From Throw In,Dominik Szoboszlai,17.340126,Ground Pass,,0.12721622,45.8,15.3,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,2,-1,0,0,0,0,0,0,0,Pressure,Leonidas Stergiou,Switzerland,91.0,45.0,Ball Receipt*,Dominik Szoboszlai,Hungary,True,91.4,False,False,True
184351,3930159,2,91,47,00:46:47.080,Ball Receipt*,Dominik Szoboszlai,Hungary,Hungary,45.8,15.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,2,-1,0,0,0,0,0,0,0,Pass,Roland Sallai,Hungary,91.0,45.0,Pass,Dominik Szoboszlai,Hungary,True,74.2,False,False,False
184352,3930159,2,91,47,00:46:47.080,Pass,Dominik Szoboszlai,Hungary,Hungary,45.8,15.3,,1.378719,From Throw In,Márton Dárdai,8.104937,Ground Pass,,-1.7318882,44.5,7.3,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,2,-1,0,0,0,0,0,0,0,Ball Receipt*,Dominik Szoboszlai,Hungary,91.0,47.0,Ball Receipt*,Márton Dárdai,Hungary,True,74.2,False,False,False
184353,3930159,2,91,48,00:46:48.458,Ball Receipt*,Márton Dárdai,Hungary,Hungary,44.5,7.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,2,-1,0,0,0,0,0,0,0,Pass,Dominik Szoboszlai,Hungary,91.0,47.0,Carry,Márton Dárdai,Hungary,True,75.5,False,False,False
184354,3930159,2,91,48,00:46:48.458,Carry,Márton Dárdai,Hungary,Hungary,44.5,7.3,,1.609948,From Throw In,,,,,,,,,,,,False,41.8,2.5,5.507267925205747,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,2,-1,0,0,0,0,0,0,0,Ball Receipt*,Márton Dárdai,Hungary,91.0,48.0,Pass,Márton Dárdai,Hungary,True,75.5,False,False,False
184355,3930159,2,91,50,00:46:50.068,Pass,Márton Dárdai,Hungary,Hungary,41.8,2.5,,1.005527,From Throw In,Dominik Szoboszlai,8.845903,Ground Pass,,1.4688779,42.7,11.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,2,-1,0,0,0,0,0,0,0,Carry,Márton Dárdai,Hungary,91.0,48.0,Ball Receipt*,Dominik Szoboszlai,Hungary,True,78.2,False,False,False
184356,3930159,2,91,51,00:46:51.074,Ball Receipt*,Dominik Szoboszlai,Hungary,Hungary,42.7,11.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,2,-1,0,0,0,0,0,0,0,Pass,Márton Dárdai,Hungary,91.0,50.0,Carry,Dominik Szoboszlai,Hungary,True,77.3,False,False,False
184357,3930159,2,91,51,00:46:51.074,Carry,Dominik Szoboszlai,Hungary,Hungary,42.7,11.3,True,0.4911,From Throw In,,,,,,,,,,,,False,42.2,12.9,1.6763054614240207,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,2,-1,0,0,0,0,0,0,0,Ball Receipt*,Dominik Szoboszlai,Hungary,91.0,51.0,Pressure,Fabian Lukas Schär,Switzerland,False,77.3,False,False,False
184358,3930159,2,91,51,00:46:51.189,Pressure,Fabian Lukas Schär,Switzerland,Hungary,77.6,70.7,,0.402595,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,2,1,0,0,0,0,0,0,0,Carry,Dominik Szoboszlai,Hungary,91.0,51.0,Pass,Dominik Szoboszlai,Hungary,False,42.400000000000006,False,False,False
184359,3930159,2,91,51,00:46:51.565,Pass,Dominik Szoboszlai,Hungary,Hungary,42.2,12.9,True,1.732169,From Throw In,Márton Dárdai,14.35897,Low Pass,,-0.485451,54.9,6.2,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,2,-1,0,0,0,0,0,0,0,Pressure,Fabian Lukas Schär,Switzerland,91.0,51.0,Pressure,Leonidas Stergiou,Switzerland,False,77.8,False,False,True
184360,3930159,2,91,53,00:46:53.036,Pressure,Leonidas Stergiou,Switzerland,Hungary,66.2,71.7,,1.095287,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,2,1,0,0,0,0,0,0,0,Pass,Dominik Szoboszlai,Hungary,91.0,51.0,Ball Receipt*,Márton Dárdai,Hungary,False,53.8,False,False,False
184361,3930159,2,91,53,00:46:53.297,Ball Receipt*,Márton Dárdai,Hungary,Hungary,54.9,6.2,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,2,-1,0,0,0,0,0,0,0,Pressure,Leonidas Stergiou,Switzerland,91.0,53.0,Carry,Márton Dárdai,Hungary,True,65.1,False,False,True
184362,3930159,2,91,53,00:46:53.297,Carry,Márton Dárdai,Hungary,Hungary,54.9,6.2,True,0.323083,From Throw In,,,,,,,,,,,,False,54.3,6.5,0.6708203932499381,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,2,-1,0,0,0,0,0,0,0,Ball Receipt*,Márton Dárdai,Hungary,91.0,53.0,Foul Committed,Leonidas Stergiou,Switzerland,False,65.1,False,False,False
184363,3930159,2,91,53,00:46:53.620,Foul Committed,Leonidas Stergiou,Switzerland,Hungary,65.8,73.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,2,1,0,0,0,0,0,0,0,Carry,Márton Dárdai,Hungary,91.0,53.0,Foul Won,Márton Dárdai,Hungary,False,54.2,False,False,False
184364,3930159,2,91,53,00:46:53.620,Foul Won,Márton Dárdai,Hungary,Hungary,54.3,6.5,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,2,-1,0,0,0,0,0,0,0,Foul Committed,Leonidas Stergiou,Switzerland,91.0,53.0,Pass,Dominik Szoboszlai,Hungary,True,65.7,False,False,False
184365,3930159,2,92,14,00:47:14.894,Pass,Dominik Szoboszlai,Hungary,Hungary,58.1,7.8,,4.586738,From Free Kick,,69.561485,High Pass,Incomplete,0.54732275,117.5,44.0,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,2,-1,0,0,0,0,0,0,0,Foul Won,Márton Dárdai,Hungary,91.0,53.0,Ball Recovery,Yann Sommer,Switzerland,False,61.9,False,False,False
184366,3930159,2,92,19,00:47:19.481,Ball Recovery,Yann Sommer,Switzerland,Switzerland,2.6,36.1,,0.0,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,2,1,0,0,0,0,0,0,0,Pass,Dominik Szoboszlai,Hungary,92.0,14.0,Carry,Yann Sommer,Switzerland,True,117.4,False,False,False
184367,3930159,2,92,19,00:47:19.481,Carry,Yann Sommer,Switzerland,Switzerland,2.6,36.1,,13.875228,From Counter,,,,,,,,,,,,False,15.6,42.8,14.624978632463021,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,2,1,0,0,0,0,0,0,0,Ball Recovery,Yann Sommer,Switzerland,92.0,19.0,Pass,Yann Sommer,Switzerland,True,117.4,False,False,False
184368,3930159,2,92,33,00:47:33.356,Pass,Yann Sommer,Switzerland,Switzerland,15.6,42.8,,3.868257,From Counter,Breel-Donald Embolo,76.62806,High Pass,Incomplete,-0.17179951,91.1,29.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,2,1,0,0,0,0,0,0,0,Carry,Yann Sommer,Switzerland,92.0,19.0,Error,Willi Orban,Hungary,False,104.4,False,False,False
184369,3930159,2,92,37,00:47:37.134,Error,Willi Orban,Hungary,Switzerland,29.6,50.6,,0.0,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,2,-1,0,0,0,0,0,0,0,Pass,Yann Sommer,Switzerland,92.0,33.0,Ball Receipt*,Breel-Donald Embolo,Switzerland,False,90.4,False,False,False
184370,3930159,2,92,37,00:47:37.224,Ball Receipt*,Breel-Donald Embolo,Switzerland,Switzerland,85.6,31.8,,,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,2,1,0,0,0,0,0,0,0,Error,Willi Orban,Hungary,92.0,37.0,Clearance,Willi Orban,Hungary,False,34.400000000000006,False,False,False
184371,3930159,2,92,37,00:47:37.224,Clearance,Willi Orban,Hungary,Switzerland,29.0,50.4,True,0.0,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,2,-1,0,0,0,0,0,0,0,Ball Receipt*,Breel-Donald Embolo,Switzerland,92.0,37.0,Ball Recovery,Breel-Donald Embolo,Switzerland,False,91.0,False,False,False
184372,3930159,2,92,38,00:47:38.856,Ball Recovery,Breel-Donald Embolo,Switzerland,Switzerland,98.4,36.1,,0.0,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,2,1,0,0,0,0,0,0,0,Clearance,Willi Orban,Hungary,92.0,37.0,Carry,Breel-Donald Embolo,Switzerland,True,21.599999999999994,False,True,False
184373,3930159,2,92,38,00:47:38.856,Carry,Breel-Donald Embolo,Switzerland,Switzerland,98.4,36.1,,1.338272,From Counter,,,,,,,,,,,,False,104.3,41.5,7.998124780221917,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,2,1,0,0,0,0,0,0,0,Ball Recovery,Breel-Donald Embolo,Switzerland,92.0,38.0,Shot,Breel-Donald Embolo,Switzerland,True,21.599999999999994,False,True,False
184374,3930159,2,92,40,00:47:40.194,Shot,Breel-Donald Embolo,Switzerland,Switzerland,104.3,41.5,,1.611486,From Counter,,,,,,,,Goal,0.4426999,Right Foot,Lob,True,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,2,1,0,0,0,0,0,0,0,Carry,Breel-Donald Embolo,Switzerland,92.0,38.0,Goal Keeper,Péter Gulácsi,Hungary,False,15.700000000000003,False,True,False
184375,3930159,2,92,41,00:47:41.806,Goal Keeper,Péter Gulácsi,Hungary,Switzerland,10.9,38.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,3,-2,0,0,0,0,0,0,0,Shot,Breel-Donald Embolo,Switzerland,92.0,40.0,Pass,Martin Ádám,Hungary,True,109.1,False,False,False
184376,3930159,2,94,49,00:49:49.182,Pass,Martin Ádám,Hungary,Hungary,61.0,40.1,,0.86369,From Kick Off,Dominik Szoboszlai,8.161495,Ground Pass,,3.0187573,52.9,41.1,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,3,-2,0,0,0,0,0,0,0,Goal Keeper,Péter Gulácsi,Hungary,92.0,41.0,Ball Receipt*,Dominik Szoboszlai,Hungary,True,59.0,False,False,False
184377,3930159,2,94,50,00:49:50.046,Ball Receipt*,Dominik Szoboszlai,Hungary,Hungary,52.9,41.1,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,3,-2,0,0,0,0,0,0,0,Pass,Martin Ádám,Hungary,94.0,49.0,Carry,Dominik Szoboszlai,Hungary,True,67.1,False,False,False
184378,3930159,2,94,50,00:49:50.046,Carry,Dominik Szoboszlai,Hungary,Hungary,52.9,41.1,,1.775441,From Kick Off,,,,,,,,,,,,False,57.2,39.8,4.492215489043246,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,3,-2,0,0,0,0,0,0,0,Ball Receipt*,Dominik Szoboszlai,Hungary,94.0,50.0,Pass,Dominik Szoboszlai,Hungary,True,67.1,False,False,False
184379,3930159,2,94,51,00:49:51.821,Pass,Dominik Szoboszlai,Hungary,Hungary,57.2,39.8,,1.135588,From Kick Off,András Schäfer,9.585927,Ground Pass,,-1.9222411,53.9,30.8,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,3,-2,0,0,0,0,0,0,0,Carry,Dominik Szoboszlai,Hungary,94.0,50.0,Ball Receipt*,András Schäfer,Hungary,True,62.8,False,False,False
184380,3930159,2,94,52,00:49:52.957,Ball Receipt*,András Schäfer,Hungary,Hungary,53.9,30.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,-2,0,0,0,0,0,0,0,Pass,Dominik Szoboszlai,Hungary,94.0,51.0,Carry,András Schäfer,Hungary,True,66.1,False,False,False
184381,3930159,2,94,52,00:49:52.957,Carry,András Schäfer,Hungary,Hungary,53.9,30.8,,1.270226,From Kick Off,,,,,,,,,,,,False,53.9,30.8,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,-2,0,0,0,0,0,0,0,Ball Receipt*,András Schäfer,Hungary,94.0,52.0,Pass,András Schäfer,Hungary,True,66.1,False,False,False
184382,3930159,2,94,54,00:49:54.227,Pass,András Schäfer,Hungary,Hungary,53.9,30.8,,2.027901,From Kick Off,Márton Dárdai,21.048754,Ground Pass,,-1.9813025,45.5,11.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,-2,0,0,0,0,0,0,0,Carry,András Schäfer,Hungary,94.0,52.0,Ball Receipt*,Márton Dárdai,Hungary,True,66.1,False,False,False
184383,3930159,2,94,56,00:49:56.255,Ball Receipt*,Márton Dárdai,Hungary,Hungary,45.5,11.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,3,-2,0,0,0,0,0,0,0,Pass,András Schäfer,Hungary,94.0,54.0,Carry,Márton Dárdai,Hungary,True,74.5,False,False,False
184384,3930159,2,94,56,00:49:56.255,Carry,Márton Dárdai,Hungary,Hungary,45.5,11.5,,2.579405,From Kick Off,,,,,,,,,,,,False,56.4,10.6,10.937092849564731,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,3,-2,0,0,0,0,0,0,0,Ball Receipt*,Márton Dárdai,Hungary,94.0,56.0,Pass,Márton Dárdai,Hungary,True,74.5,False,False,False
184385,3930159,2,94,58,00:49:58.834,Pass,Márton Dárdai,Hungary,Hungary,56.4,10.6,,0.927601,From Kick Off,Dominik Szoboszlai,20.308126,Ground Pass,,0.1432898,76.5,13.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,3,-2,0,0,0,0,0,0,0,Carry,Márton Dárdai,Hungary,94.0,56.0,Ball Receipt*,Dominik Szoboszlai,Hungary,True,63.6,False,False,False
184386,3930159,2,94,59,00:49:59.762,Ball Receipt*,Dominik Szoboszlai,Hungary,Hungary,76.5,13.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,3,-2,0,0,0,0,0,0,0,Pass,Márton Dárdai,Hungary,94.0,58.0,Carry,Dominik Szoboszlai,Hungary,True,43.5,False,False,False
184387,3930159,2,94,59,00:49:59.762,Carry,Dominik Szoboszlai,Hungary,Hungary,76.5,13.5,True,0.688743,From Kick Off,,,,,,,,,,,,False,77.5,10.2,3.4481879299133342,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,3,-2,0,0,0,0,0,0,0,Ball Receipt*,Dominik Szoboszlai,Hungary,94.0,59.0,Pressure,Vincent Sierro,Switzerland,False,43.5,False,False,False
184388,3930159,2,95,0,00:50:00.189,Pressure,Vincent Sierro,Switzerland,Hungary,44.1,65.0,,0.273597,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,3,2,0,0,0,0,0,0,0,Carry,Dominik Szoboszlai,Hungary,94.0,59.0,Pass,Dominik Szoboszlai,Hungary,False,75.9,False,False,False
184389,3930159,2,95,0,00:50:00.451,Pass,Dominik Szoboszlai,Hungary,Hungary,77.5,10.2,True,1.566626,From Kick Off,Roland Sallai,12.61943,Ground Pass,,-0.33929262,89.4,6.0,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,3,-2,0,0,0,0,0,0,0,Pressure,Vincent Sierro,Switzerland,95.0,0.0,Ball Receipt*,Roland Sallai,Hungary,True,42.5,False,False,True
184390,3930159,2,95,2,00:50:02.017,Ball Receipt*,Roland Sallai,Hungary,Hungary,89.4,6.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,3,-2,0,0,0,0,0,0,0,Pass,Dominik Szoboszlai,Hungary,95.0,0.0,Carry,Roland Sallai,Hungary,True,30.599999999999994,False,False,False
184391,3930159,2,95,2,00:50:02.017,Carry,Roland Sallai,Hungary,Hungary,89.4,6.0,True,2.670696,From Kick Off,,,,,,,,,,,,False,99.4,10.2,10.846197490364998,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,3,-2,0,0,0,0,0,0,0,Ball Receipt*,Roland Sallai,Hungary,95.0,2.0,Pressure,Leonidas Stergiou,Switzerland,False,30.599999999999994,False,False,False
184392,3930159,2,95,2,00:50:02.374,Pressure,Leonidas Stergiou,Switzerland,Hungary,23.6,72.1,,1.056264,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,3,2,0,0,0,0,0,0,0,Carry,Roland Sallai,Hungary,95.0,2.0,Pressure,Leonidas Stergiou,Switzerland,True,96.4,False,False,False
184393,3930159,2,95,4,00:50:04.642,Pressure,Leonidas Stergiou,Switzerland,Hungary,20.7,67.0,,0.084633,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,3,2,0,0,0,0,0,0,0,Pressure,Leonidas Stergiou,Switzerland,95.0,2.0,Pass,Roland Sallai,Hungary,False,99.3,False,False,False
184394,3930159,2,95,4,00:50:04.688,Pass,Roland Sallai,Hungary,Hungary,99.4,10.2,True,1.420237,From Kick Off,,25.162075,High Pass,Incomplete,1.3788567,104.2,34.9,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,3,-2,0,0,0,0,0,0,0,Pressure,Leonidas Stergiou,Switzerland,95.0,4.0,Pass,Granit Xhaka,Switzerland,False,20.599999999999994,False,True,True
184395,3930159,2,95,6,00:50:06.108,Pass,Granit Xhaka,Switzerland,Switzerland,15.9,45.2,,1.551488,Regular Play,Fabian Rieder,19.209633,Low Pass,,0.8553943,28.5,59.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,2,0,0,0,0,0,0,0,Pass,Roland Sallai,Hungary,95.0,4.0,Pressure,András Schäfer,Hungary,False,104.1,False,False,False
