event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Denmark_score,Serbia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
67965,3930182,2,62,59,00:17:59.988,Ball Receipt*,Morten Hjulmand,Denmark,Denmark,22.0,26.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Pass,Joakim Mæhle,Denmark,62.0,59.0,Carry,Morten Hjulmand,Denmark,True,98.0,False,False,False
67966,3930182,2,62,59,00:17:59.988,Carry,Morten Hjulmand,Denmark,Denmark,22.0,26.4,,0.633165,Regular Play,,,,,,,,,,,,False,23.7,24.8,2.3345235059857483,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Morten Hjulmand,Denmark,62.0,59.0,Pass,Morten Hjulmand,Denmark,True,98.0,False,False,False
67967,3930182,2,63,0,00:18:00.621,Pass,Morten Hjulmand,Denmark,Denmark,23.7,24.8,,0.982909,Regular Play,Pierre-Emile Højbjerg,14.520675,Ground Pass,,1.2773607,27.9,38.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Carry,Morten Hjulmand,Denmark,62.0,59.0,Pressure,Ivan Ilić,Serbia,False,96.3,False,False,False
67968,3930182,2,63,0,00:18:00.628,Pressure,Ivan Ilić,Serbia,Denmark,92.2,54.0,,0.460872,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Pass,Morten Hjulmand,Denmark,63.0,0.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,False,27.799999999999997,False,False,False
67969,3930182,2,63,1,00:18:01.604,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,27.9,38.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Ivan Ilić,Serbia,63.0,0.0,Carry,Pierre-Emile Højbjerg,Denmark,True,92.1,False,False,True
67970,3930182,2,63,1,00:18:01.604,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,27.9,38.7,True,1.420592,Regular Play,,,,,,,,,,,,False,35.2,34.9,8.22982381342396,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,63.0,1.0,Pressure,Andrija Živković,Serbia,False,92.1,False,False,False
67971,3930182,2,63,2,00:18:02.338,Pressure,Andrija Živković,Serbia,Denmark,85.2,39.4,,0.72046,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,1,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,63.0,1.0,Pass,Pierre-Emile Højbjerg,Denmark,False,34.8,False,False,False
67972,3930182,2,63,3,00:18:03.025,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,35.2,34.9,True,1.141741,Regular Play,Christian Dannemann Eriksen,17.010586,Ground Pass,,0.035279475,52.2,35.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Andrija Živković,Serbia,63.0,2.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,84.8,False,False,True
67973,3930182,2,63,4,00:18:04.166,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,52.2,35.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,2,0,2,2,1,0,Pass,Pierre-Emile Højbjerg,Denmark,63.0,3.0,Carry,Christian Dannemann Eriksen,Denmark,True,67.8,False,False,False
67974,3930182,2,63,4,00:18:04.166,Carry,Christian Dannemann Eriksen,Denmark,Denmark,52.2,35.5,,0.083457,Regular Play,,,,,,,,,,,,False,52.2,35.5,0.0,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,63.0,4.0,Pass,Christian Dannemann Eriksen,Denmark,True,67.8,False,False,False
67975,3930182,2,63,4,00:18:04.250,Pass,Christian Dannemann Eriksen,Denmark,Denmark,52.2,35.5,,2.57302,Regular Play,Andreas Skov Olsen,23.103462,Ground Pass,,1.553482,52.6,58.6,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,2,0,2,2,1,0,Carry,Christian Dannemann Eriksen,Denmark,63.0,4.0,Ball Receipt*,Andreas Skov Olsen,Denmark,True,67.8,False,False,False
67976,3930182,2,63,6,00:18:06.823,Ball Receipt*,Andreas Skov Olsen,Denmark,Denmark,52.6,58.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Christian Dannemann Eriksen,Denmark,63.0,4.0,Carry,Andreas Skov Olsen,Denmark,True,67.4,False,False,False
67977,3930182,2,63,6,00:18:06.823,Carry,Andreas Skov Olsen,Denmark,Denmark,52.6,58.6,,1.831033,Regular Play,,,,,,,,,,,,False,57.9,64.1,7.638062581571317,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Andreas Skov Olsen,Denmark,63.0,6.0,Pass,Andreas Skov Olsen,Denmark,True,67.4,False,False,False
67978,3930182,2,63,8,00:18:08.654,Pass,Andreas Skov Olsen,Denmark,Denmark,57.9,64.1,,1.081464,Regular Play,Pierre-Emile Højbjerg,12.481186,Ground Pass,,-2.0093596,52.6,52.8,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Andreas Skov Olsen,Denmark,63.0,6.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,62.1,False,False,False
67979,3930182,2,63,9,00:18:09.735,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,52.6,52.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Andreas Skov Olsen,Denmark,63.0,8.0,Carry,Pierre-Emile Højbjerg,Denmark,True,67.4,False,False,False
67980,3930182,2,63,9,00:18:09.735,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,52.6,52.8,,1.659549,Regular Play,,,,,,,,,,,,False,52.6,52.8,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,63.0,9.0,Pass,Pierre-Emile Højbjerg,Denmark,True,67.4,False,False,False
67981,3930182,2,63,11,00:18:11.395,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,52.6,52.8,,1.722681,Regular Play,Andreas Christensen,22.61725,Ground Pass,,-1.468928,54.9,30.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,63.0,9.0,Ball Receipt*,Andreas Christensen,Denmark,True,67.4,False,False,False
67982,3930182,2,63,13,00:18:13.118,Ball Receipt*,Andreas Christensen,Denmark,Denmark,54.9,30.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Pierre-Emile Højbjerg,Denmark,63.0,11.0,Carry,Andreas Christensen,Denmark,True,65.1,False,False,False
67983,3930182,2,63,13,00:18:13.118,Carry,Andreas Christensen,Denmark,Denmark,54.9,30.3,,1.839001,Regular Play,,,,,,,,,,,,False,61.7,28.2,7.116881339463239,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Andreas Christensen,Denmark,63.0,13.0,Pass,Andreas Christensen,Denmark,True,65.1,False,False,False
67984,3930182,2,63,14,00:18:14.957,Pass,Andreas Christensen,Denmark,Denmark,61.7,28.2,,1.075983,Regular Play,Morten Hjulmand,10.307764,Ground Pass,,1.0420235,66.9,37.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Andreas Christensen,Denmark,63.0,13.0,Ball Receipt*,Morten Hjulmand,Denmark,True,58.3,False,False,False
67985,3930182,2,63,16,00:18:16.033,Ball Receipt*,Morten Hjulmand,Denmark,Denmark,66.9,37.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Pass,Andreas Christensen,Denmark,63.0,14.0,Carry,Morten Hjulmand,Denmark,True,53.099999999999994,False,False,False
67986,3930182,2,63,16,00:18:16.033,Carry,Morten Hjulmand,Denmark,Denmark,66.9,37.1,,1.664899,Regular Play,,,,,,,,,,,,False,66.9,39.7,2.6000000000000014,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Morten Hjulmand,Denmark,63.0,16.0,Pass,Morten Hjulmand,Denmark,True,53.099999999999994,False,False,False
67987,3930182,2,63,17,00:18:17.697,Pass,Morten Hjulmand,Denmark,Denmark,66.9,39.7,,1.706662,Regular Play,Alexander Hartmann Bah,22.271282,Ground Pass,,1.1051407,76.9,59.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Carry,Morten Hjulmand,Denmark,63.0,16.0,Ball Receipt*,Alexander Hartmann Bah,Denmark,True,53.099999999999994,False,False,False
67988,3930182,2,63,19,00:18:19.404,Ball Receipt*,Alexander Hartmann Bah,Denmark,Denmark,76.9,59.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Morten Hjulmand,Denmark,63.0,17.0,Carry,Alexander Hartmann Bah,Denmark,True,43.099999999999994,False,False,False
67989,3930182,2,63,19,00:18:19.404,Carry,Alexander Hartmann Bah,Denmark,Denmark,76.9,59.6,True,3.784383,Regular Play,,,,,,,,,,,,False,93.3,57.2,16.57467948408052,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Alexander Hartmann Bah,Denmark,63.0,19.0,Pressure,Strahinja Pavlović,Serbia,False,43.099999999999994,False,False,False
67990,3930182,2,63,22,00:18:22.777,Pressure,Strahinja Pavlović,Serbia,Denmark,27.4,27.6,,0.698489,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,1,2,0,0,Carry,Alexander Hartmann Bah,Denmark,63.0,19.0,Pass,Alexander Hartmann Bah,Denmark,False,92.6,False,False,False
67991,3930182,2,63,23,00:18:23.188,Pass,Alexander Hartmann Bah,Denmark,Denmark,93.3,57.2,True,0.198254,Regular Play,Christian Dannemann Eriksen,4.8083262,Ground Pass,Incomplete,-1.2753555,94.7,52.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Strahinja Pavlović,Serbia,63.0,22.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,26.700000000000003,False,False,True
67992,3930182,2,63,23,00:18:23.387,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,101.3,43.5,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,2,0,2,2,1,0,Pass,Alexander Hartmann Bah,Denmark,63.0,23.0,Block,Saša Lukić,Serbia,False,18.700000000000003,False,True,False
67993,3930182,2,63,23,00:18:23.387,Block,Saša Lukić,Serbia,Denmark,25.4,27.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,63.0,23.0,Pass,Christian Dannemann Eriksen,Denmark,False,94.6,False,False,False
67994,3930182,2,63,59,00:18:59.347,Pass,Christian Dannemann Eriksen,Denmark,Denmark,120.0,80.0,,2.000346,From Corner,Jannik Vestergaard,44.027493,High Pass,,-1.7975951,110.1,37.1,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,2,0,2,2,1,0,Block,Saša Lukić,Serbia,63.0,23.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,0.0,False,True,False
67995,3930182,2,64,1,00:19:01.347,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,110.1,37.1,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Christian Dannemann Eriksen,Denmark,63.0,59.0,Shot,Jannik Vestergaard,Denmark,True,9.900000000000006,False,True,False
67996,3930182,2,64,1,00:19:01.387,Shot,Jannik Vestergaard,Denmark,Denmark,110.1,37.1,,0.406205,From Corner,,,,,,,,Saved,0.045023,Head,Normal,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,64.0,1.0,Goal Keeper,Predrag Rajković,Serbia,False,9.900000000000006,False,True,False
67997,3930182,2,64,1,00:19:01.793,Goal Keeper,Predrag Rajković,Serbia,Serbia,0.8,40.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,1,2,0,0,Shot,Jannik Vestergaard,Denmark,64.0,1.0,Pass,Predrag Rajković,Serbia,True,119.2,False,False,False
67998,3930182,2,64,32,00:19:32.399,Pass,Predrag Rajković,Serbia,Serbia,15.3,46.8,,2.150938,From Keeper,Nikola Milenković,14.016062,Ground Pass,,-1.699576,13.5,32.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,1,2,0,0,Goal Keeper,Predrag Rajković,Serbia,64.0,1.0,Ball Receipt*,Nikola Milenković,Serbia,True,104.7,False,False,False
67999,3930182,2,64,34,00:19:34.550,Ball Receipt*,Nikola Milenković,Serbia,Serbia,13.5,32.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,1,2,0,0,Pass,Predrag Rajković,Serbia,64.0,32.0,Carry,Nikola Milenković,Serbia,True,106.5,False,False,False
68000,3930182,2,64,34,00:19:34.550,Carry,Nikola Milenković,Serbia,Serbia,13.5,32.9,,0.537015,From Keeper,,,,,,,,,,,,False,13.3,31.3,1.6124515496597078,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Nikola Milenković,Serbia,64.0,34.0,Pass,Nikola Milenković,Serbia,True,106.5,False,False,False
68001,3930182,2,64,35,00:19:35.087,Pass,Nikola Milenković,Serbia,Serbia,13.3,31.3,,1.000403,From Keeper,Saša Lukić,11.667476,Ground Pass,,-0.77933764,21.6,23.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,1,2,0,0,Carry,Nikola Milenković,Serbia,64.0,34.0,Ball Receipt*,Saša Lukić,Serbia,True,106.7,False,False,False
68002,3930182,2,64,36,00:19:36.087,Ball Receipt*,Saša Lukić,Serbia,Serbia,21.6,23.1,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Pass,Nikola Milenković,Serbia,64.0,35.0,Carry,Saša Lukić,Serbia,True,98.4,False,False,False
68003,3930182,2,64,36,00:19:36.087,Carry,Saša Lukić,Serbia,Serbia,21.6,23.1,,5.348992,From Keeper,,,,,,,,,,,,False,47.6,21.3,26.062233212063774,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Saša Lukić,Serbia,64.0,36.0,Pass,Saša Lukić,Serbia,True,98.4,False,False,False
68004,3930182,2,64,41,00:19:41.436,Pass,Saša Lukić,Serbia,Serbia,47.6,21.3,,2.728604,From Keeper,Nikola Milenković,27.32508,Ground Pass,,2.029534,35.5,45.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Carry,Saša Lukić,Serbia,64.0,36.0,Ball Receipt*,Nikola Milenković,Serbia,True,72.4,False,False,False
68005,3930182,2,64,44,00:19:44.165,Ball Receipt*,Nikola Milenković,Serbia,Serbia,35.5,45.8,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,1,2,0,0,Pass,Saša Lukić,Serbia,64.0,41.0,Carry,Nikola Milenković,Serbia,True,84.5,False,False,False
68006,3930182,2,64,44,00:19:44.165,Carry,Nikola Milenković,Serbia,Serbia,35.5,45.8,,3.260882,From Keeper,,,,,,,,,,,,False,46.3,45.2,10.816653826391965,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Nikola Milenković,Serbia,64.0,44.0,Pass,Nikola Milenković,Serbia,True,84.5,False,False,False
68007,3930182,2,64,47,00:19:47.426,Pass,Nikola Milenković,Serbia,Serbia,46.3,45.2,,1.487213,From Keeper,Ivan Ilić,23.436083,Ground Pass,,1.5152978,47.6,68.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,1,2,0,0,Carry,Nikola Milenković,Serbia,64.0,44.0,Ball Receipt*,Ivan Ilić,Serbia,True,73.7,False,False,False
68008,3930182,2,64,48,00:19:48.913,Ball Receipt*,Ivan Ilić,Serbia,Serbia,47.6,68.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Pass,Nikola Milenković,Serbia,64.0,47.0,Carry,Ivan Ilić,Serbia,True,72.4,False,False,False
68009,3930182,2,64,48,00:19:48.913,Carry,Ivan Ilić,Serbia,Serbia,47.6,68.6,,0.78552,From Keeper,,,,,,,,,,,,False,50.1,72.2,4.382921400162232,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Ivan Ilić,Serbia,64.0,48.0,Pass,Ivan Ilić,Serbia,True,72.4,False,False,False
68010,3930182,2,64,49,00:19:49.699,Pass,Ivan Ilić,Serbia,Serbia,50.1,72.2,,1.350719,From Keeper,Milos Veljkovic,20.543125,Ground Pass,,0.2508818,70.0,77.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Carry,Ivan Ilić,Serbia,64.0,48.0,Ball Receipt*,Milos Veljkovic,Serbia,True,69.9,False,False,False
68011,3930182,2,64,51,00:19:51.049,Ball Receipt*,Milos Veljkovic,Serbia,Serbia,70.0,77.3,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,1,2,0,0,Pass,Ivan Ilić,Serbia,64.0,49.0,Carry,Milos Veljkovic,Serbia,True,50.0,False,False,False
68012,3930182,2,64,51,00:19:51.049,Carry,Milos Veljkovic,Serbia,Serbia,70.0,77.3,,1.995948,From Keeper,,,,,,,,,,,,False,73.5,77.8,3.5355339059327378,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Milos Veljkovic,Serbia,64.0,51.0,Pass,Milos Veljkovic,Serbia,True,50.0,False,False,False
68013,3930182,2,64,53,00:19:53.045,Pass,Milos Veljkovic,Serbia,Serbia,73.5,77.8,,0.987658,From Keeper,Luka Jović,16.892899,Ground Pass,Incomplete,-0.6044215,87.4,68.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,1,2,0,0,Carry,Milos Veljkovic,Serbia,64.0,51.0,Ball Receipt*,Luka Jović,Serbia,True,46.5,False,False,False
68014,3930182,2,64,54,00:19:54.033,Ball Receipt*,Luka Jović,Serbia,Serbia,86.6,65.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,1,1,1,2,1,0,Pass,Milos Veljkovic,Serbia,64.0,53.0,Pass,Jannik Vestergaard,Denmark,False,33.400000000000006,False,False,False
68015,3930182,2,64,54,00:19:54.033,Pass,Jannik Vestergaard,Denmark,Serbia,32.7,11.9,,0.720489,From Keeper,Morten Hjulmand,9.80051,Ground Pass,,-0.14334005,42.4,10.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Luka Jović,Serbia,64.0,54.0,Ball Receipt*,Morten Hjulmand,Denmark,True,87.3,False,False,False
68016,3930182,2,64,54,00:19:54.753,Ball Receipt*,Morten Hjulmand,Denmark,Serbia,42.4,10.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Pass,Jannik Vestergaard,Denmark,64.0,54.0,Carry,Morten Hjulmand,Denmark,True,77.6,False,False,False
68017,3930182,2,64,54,00:19:54.753,Carry,Morten Hjulmand,Denmark,Serbia,42.4,10.5,,0.8575,From Keeper,,,,,,,,,,,,False,47.3,13.9,5.964059020499377,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Morten Hjulmand,Denmark,64.0,54.0,Pass,Morten Hjulmand,Denmark,True,77.6,False,False,False
68018,3930182,2,64,55,00:19:55.611,Pass,Morten Hjulmand,Denmark,Serbia,47.3,13.9,,1.671996,From Keeper,Kasper Dolberg,25.538403,Ground Pass,Incomplete,0.054846898,72.8,15.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Carry,Morten Hjulmand,Denmark,64.0,54.0,Pressure,Kasper Dolberg,Denmark,True,72.7,False,False,False
68019,3930182,2,64,57,00:19:57.216,Pressure,Kasper Dolberg,Denmark,Serbia,69.3,16.0,,3.124608,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pass,Morten Hjulmand,Denmark,64.0,55.0,Ball Receipt*,Kasper Dolberg,Denmark,True,50.7,False,False,False
68020,3930182,2,64,57,00:19:57.283,Ball Receipt*,Kasper Dolberg,Denmark,Serbia,63.3,20.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Kasper Dolberg,Denmark,64.0,57.0,Ball Recovery,Nikola Milenković,Serbia,False,56.7,False,False,True
68021,3930182,2,64,57,00:19:57.283,Ball Recovery,Nikola Milenković,Serbia,Serbia,47.3,64.8,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Kasper Dolberg,Denmark,64.0,57.0,Carry,Nikola Milenković,Serbia,True,72.7,False,False,False
68022,3930182,2,64,57,00:19:57.283,Carry,Nikola Milenković,Serbia,Serbia,47.3,64.8,True,2.865396,From Keeper,,,,,,,,,,,,False,45.3,78.8,14.142135623730951,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,1,2,0,0,Ball Recovery,Nikola Milenković,Serbia,64.0,57.0,Pass,Nikola Milenković,Serbia,True,72.7,False,False,False
68023,3930182,2,65,0,00:20:00.148,Pass,Nikola Milenković,Serbia,Serbia,45.3,78.8,True,1.766425,From Keeper,Ivan Ilić,15.371727,Ground Pass,,-2.296358,35.1,67.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,1,2,0,0,Carry,Nikola Milenković,Serbia,64.0,57.0,Ball Receipt*,Ivan Ilić,Serbia,True,74.7,False,False,False
68024,3930182,2,65,1,00:20:01.915,Ball Receipt*,Ivan Ilić,Serbia,Serbia,35.1,67.3,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Pass,Nikola Milenković,Serbia,65.0,0.0,Carry,Ivan Ilić,Serbia,True,84.9,False,False,False
68025,3930182,2,65,1,00:20:01.915,Carry,Ivan Ilić,Serbia,Serbia,35.1,67.3,True,0.375598,From Keeper,,,,,,,,,,,,False,33.3,65.8,2.3430749027719995,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Ivan Ilić,Serbia,65.0,1.0,Pressure,Morten Hjulmand,Denmark,False,84.9,False,False,False
68026,3930182,2,65,2,00:20:02.049,Pressure,Morten Hjulmand,Denmark,Serbia,82.6,13.6,,0.198641,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Carry,Ivan Ilić,Serbia,65.0,1.0,Pass,Ivan Ilić,Serbia,False,37.400000000000006,False,False,False
68027,3930182,2,65,2,00:20:02.290,Pass,Ivan Ilić,Serbia,Serbia,33.3,65.8,,2.715663,From Keeper,Predrag Rajković,28.681004,Ground Pass,,-2.4897234,10.5,48.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Pressure,Morten Hjulmand,Denmark,65.0,2.0,Pressure,Morten Hjulmand,Denmark,False,86.7,False,False,True
68028,3930182,2,65,4,00:20:04.398,Pressure,Morten Hjulmand,Denmark,Serbia,97.5,26.4,,0.699223,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Pass,Ivan Ilić,Serbia,65.0,2.0,Ball Receipt*,Predrag Rajković,Serbia,False,22.5,False,True,False
68029,3930182,2,65,5,00:20:05.006,Ball Receipt*,Predrag Rajković,Serbia,Serbia,10.5,48.4,True,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,1,2,0,0,Pressure,Morten Hjulmand,Denmark,65.0,4.0,Pass,Predrag Rajković,Serbia,True,109.5,False,False,True
