match_id,minute_range,team_home,team_away,team_home_momentum,team_away_momentum,team_home_momentum_change,team_away_momentum_change
3930160,64-66,Spain,Croatia,5.029,5.575,0.6379999999999999,-0.1360000000000001
3930160,65-67,Spain,Croatia,4.964,5.498,0.8129999999999997,-0.0259999999999998
3930160,66-68,Spain,Croatia,5.539,5.465,0.0680000000000005,0.0840000000000005
3930160,67-69,Spain,Croatia,5.667,5.439,-0.1859999999999999,0.3010000000000001
3930160,68-70,Spain,Croatia,5.777,5.472,-0.0730000000000004,0.2359999999999997
3930160,69-71,Spain,Croatia,5.607,5.549,0.1019999999999994,-0.1140000000000007
3930160,70-72,Spain,Croatia,5.481,5.74,0.3029999999999999,-0.1429999999999998
3930160,71-73,Spain,Croatia,5.704,5.708,-0.0279999999999995,0.0199999999999995
3930160,72-74,Spain,Croatia,5.709,5.435,-0.1309999999999993,0.7870000000000008
3930160,73-75,Spain,Croatia,5.784,5.597,-0.2469999999999999,0.8079999999999998
3930160,74-76,Spain,Croatia,5.676,5.728,-0.3330000000000002,1.495
3930160,75-77,Spain,Croatia,5.578,6.222,4.422,0.819
3930160,76-78,Spain,Croatia,5.537,6.405,0.2530000000000001,-0.4370000000000003
3930160,77-79,Spain,Croatia,5.343,7.223,-0.157,-1.3579999999999997
3930160,78-80,Spain,Croatia,10.0,7.041,-4.491,-1.1030000000000006
3930160,79-81,Spain,Croatia,5.79,5.968,-0.3150000000000004,-0.008
3930160,80-82,Spain,Croatia,5.186,5.865,0.9770000000000004,0.1699999999999999
3930160,81-83,Spain,Croatia,5.509,5.938,-0.2709999999999999,0.0310000000000005
3930160,82-84,Spain,Croatia,5.475,5.96,0.242,0.1959999999999997
3930160,83-85,Spain,Croatia,6.163,6.035,-0.3170000000000001,0.1169999999999999
3930160,84-86,Spain,Croatia,5.238,5.969,0.8469999999999995,0.2729999999999997
3930160,85-87,Spain,Croatia,5.717,6.156,0.3630000000000004,0.4250000000000007
3930160,86-88,Spain,Croatia,5.846,6.152,0.1219999999999998,0.5739999999999998
3930160,87-89,Spain,Croatia,6.085,6.242,-0.2030000000000003,0.5140000000000002
3930160,88-90,Spain,Croatia,6.08,6.581,0.1429999999999998,-0.125
3930160,89-91,Spain,Croatia,5.968,6.726,0.2300000000000004,-0.5369999999999999
3930160,90-92,Spain,Croatia,5.882,6.756,0.3770000000000006,-0.585
3930161,0-2,Italy,Albania,4.613,4.386,0.5759999999999996,-0.2099999999999999
3930161,1-3,Italy,Albania,5.204,3.915,0.096,0.0299999999999998
3930161,2-4,Italy,Albania,5.153,4.121,0.0910000000000001,0.2659999999999991
3930161,3-5,Italy,Albania,5.189,4.176,-0.0510000000000001,0.5289999999999999
3930161,4-6,Italy,Albania,5.3,3.945,-0.0869999999999997,0.935
3930161,5-7,Italy,Albania,5.244,4.387,0.4610000000000003,0.4490000000000007
3930161,6-8,Italy,Albania,5.138,4.705,0.585,-0.6299999999999999
3930161,7-9,Italy,Albania,5.213,4.88,-0.0650000000000003,-0.8809999999999998
3930161,8-10,Italy,Albania,5.705,4.836,-0.7930000000000001,-0.766
3930161,9-11,Italy,Albania,5.723,4.075,-0.7610000000000001,-0.1470000000000002
3930161,10-12,Italy,Albania,5.148,3.999,0.3000000000000007,0.0089999999999998
3930161,11-13,Italy,Albania,4.912,4.07,0.7409999999999997,0.0709999999999997
3930161,12-14,Italy,Albania,4.962,3.928,0.7940000000000005,0.5860000000000003
3930161,13-15,Italy,Albania,5.448,4.008,0.0889999999999995,0.3719999999999999
3930161,14-16,Italy,Albania,5.653,4.141,0.1880000000000006,0.2469999999999999
3930161,15-17,Italy,Albania,5.756,4.514,0.1059999999999998,0.1829999999999998
3930161,16-18,Italy,Albania,5.537,4.38,0.4729999999999998,1.0940000000000003
3930161,17-19,Italy,Albania,5.841,4.388,-0.383,1.098
3930161,18-20,Italy,Albania,5.862,4.697,-0.242,0.7530000000000001
3930161,19-21,Italy,Albania,6.01,5.474,-0.3659999999999996,-0.3319999999999998
3930161,20-22,Italy,Albania,5.458,5.486,0.3259999999999996,-0.4209999999999994
3930161,21-23,Italy,Albania,5.62,5.45,0.0380000000000002,-0.0630000000000006
3930161,22-24,Italy,Albania,5.644,5.142,0.3079999999999998,0.3769999999999998
3930161,23-25,Italy,Albania,5.784,5.065,0.3200000000000003,-0.1460000000000008
3930161,24-26,Italy,Albania,5.658,5.387,0.3639999999999999,-0.984
3930161,25-27,Italy,Albania,5.952,5.519,-0.0039999999999995,-1.024
3930161,26-28,Italy,Albania,6.104,4.919,-0.532,0.205
3930161,27-29,Italy,Albania,6.022,4.403,-0.2160000000000002,0.5990000000000002
3930161,28-30,Italy,Albania,5.948,4.495,-0.0660000000000007,0.4530000000000003
3930161,29-31,Italy,Albania,5.572,5.124,0.5149999999999997,-0.4749999999999996
3930161,30-32,Italy,Albania,5.806,5.002,0.3579999999999996,-0.3889999999999993
3930161,31-33,Italy,Albania,5.882,4.948,-0.2959999999999994,-0.1980000000000004
