game_id,team_x,team_y,x_prediction,y_prediction,x_actual,y_actual,differential_prediction,differential_actual,sign_match
3940878,Switzerland,Italy,0.2244719447196557,-0.4021245942924416,0.4519999999999999,-0.2270000000000003,0.6265965390120973,0.6790000000000003,1
3940878,Switzerland,Italy,0.6161332184587058,-0.5075046761467039,0.6909999999999998,-0.2759999999999998,1.1236378946054097,0.9669999999999996,1
3940878,Switzerland,Italy,0.0276241696054473,-0.4389685660952303,-0.4159999999999995,-0.3460000000000001,0.46659273570067755,-0.0699999999999994,0
3940878,Switzerland,Italy,-0.3973917005473701,-0.0709873517880392,-1.152,-0.2400000000000002,-0.3264043487593309,-0.9119999999999997,1
3940878,Switzerland,Italy,-0.3085998840536508,-0.1045987820247056,-1.1530000000000005,-0.2099999999999999,-0.2040011020289452,-0.9430000000000005,1
3940878,Switzerland,Italy,0.5544818366210125,0.0662618347428676,-0.5930000000000009,-0.0419999999999998,0.48822000187814485,-0.551000000000001,0
3940878,Switzerland,Italy,1.094885894974711,0.279480280343817,1.5259999999999998,0.1539999999999999,0.8154056146308939,1.3719999999999999,1
3940878,Switzerland,Italy,1.1882940940163422,0.2020754268945381,1.7110000000000003,0.6970000000000001,0.9862186671218041,1.0140000000000002,1
3940878,Switzerland,Italy,1.3227106505753552,0.1275925378668603,1.9320000000000004,0.6280000000000001,1.1951181127084949,1.3040000000000003,1
3940878,Switzerland,Italy,-0.9013543203412268,0.0545705809956071,0.0,0.918,-0.9559249013368338,-0.918,1
3940983,Germany,Denmark,0.8080183585491358,-0.0678863841027332,0.4330000000000007,0.197,0.875904742651869,0.2360000000000007,1
3940983,Germany,Denmark,0.3151780366979304,-0.4873126058252275,-0.0810000000000004,0.4619999999999997,0.8024906425231579,-0.5430000000000001,0
3940983,Germany,Denmark,-0.1844020587057162,-0.595294408936061,-0.4539999999999997,0.2889999999999997,0.4108923502303448,-0.7429999999999994,0
3940983,Germany,Denmark,0.292437370212494,-0.6175374018531246,0.221,0.2479999999999993,0.9099747720656186,-0.026999999999999302,0
3940983,Germany,Denmark,0.3798953389618669,-1.1547901199445905,0.8140000000000001,-0.8890000000000002,1.5346854589064574,1.7030000000000003,1
3940983,Germany,Denmark,0.2921935062905181,-1.0056835525462544,0.8069999999999995,-0.4699999999999997,1.2978770588367725,1.2769999999999992,1
3940983,Germany,Denmark,0.0520579437682089,-0.936642083845908,0.641,-0.4379999999999997,0.9887000276141169,1.0789999999999997,1
3940983,Germany,Denmark,-0.4928108671703812,-0.3171359360495263,0.3230000000000004,0.0340000000000006,-0.17567493112085492,0.2889999999999998,0
3940983,Germany,Denmark,-0.572075353993144,-0.5655516398680325,0.0440000000000004,-0.6040000000000001,-0.006523714125111546,0.6480000000000005,0
3940983,Germany,Denmark,-0.6341739451825044,-0.5177431216634965,0.0949999999999997,-0.6369999999999996,-0.11643082351900791,0.7319999999999993,0
3940983,Germany,Denmark,-0.8385791426069398,-0.3598044138344844,0.0379999999999993,-0.2250000000000005,-0.47877472877245536,0.2629999999999998,0
3940983,Germany,Denmark,-0.6192114614804956,0.027722709615281,0.4319999999999995,0.3780000000000001,-0.6469341710957766,0.05399999999999938,0
3940983,Germany,Denmark,-0.7358562500949386,0.110403515048949,0.2969999999999997,0.1849999999999996,-0.8462597651438876,0.1120000000000001,0
3940983,Germany,Denmark,-0.8792525062155043,-0.1386794226425785,-0.5939999999999994,0.5390000000000006,-0.7405730835729258,-1.133,1
3940983,Germany,Denmark,-1.0815044441234276,-0.3479845005401598,-0.0939999999999994,0.2519999999999998,-0.7335199435832678,-0.3459999999999992,1
3941017,England,Slovakia,0.1082536684341919,-0.230133602423054,0.3349999999999999,-0.2489999999999996,0.3383872708572459,0.5839999999999995,1
3941017,England,Slovakia,0.2535441309504689,0.0988687160263745,0.5350000000000001,-0.6269999999999998,0.15467541492409442,1.162,1
3941017,England,Slovakia,-0.1435515430338911,0.3350415698517066,-0.1190000000000006,0.2589999999999994,-0.4785931128855977,-0.378,1
3941017,England,Slovakia,-0.33379215658434,0.1855183913974576,-0.2149999999999998,0.1609999999999996,-0.5193105479817977,-0.3759999999999994,1
3941017,England,Slovakia,-0.3805345071546693,0.9846290578384336,-0.1900000000000004,0.7309999999999999,-1.3651635649931029,-0.9210000000000003,1
3941017,England,Slovakia,-0.0435153187291081,0.0243036115886878,0.2750000000000003,-0.2519999999999998,-0.0678189303177959,0.5270000000000001,0
3941017,England,Slovakia,-0.117507930587295,-0.0075284110910711,-0.0839999999999996,0.4530000000000003,-0.10997951949622391,-0.5369999999999999,1
3941017,England,Slovakia,-0.1846243871821213,0.0268576209087116,-0.125,0.6020000000000003,-0.2114820080908329,-0.7270000000000003,1
3941017,England,Slovakia,-0.3527821737945844,0.3670617342763158,-0.5579999999999998,0.9210000000000004,-0.7198439080709002,-1.479,1
3941017,England,Slovakia,-0.0304482747499834,-0.6040293101847691,-0.2469999999999999,-0.3260000000000005,0.5735810354347858,0.07900000000000063,1
3941017,England,Slovakia,-0.0508105311856237,-0.769411312314447,0.173,-0.726,0.7186007811288233,0.899,1
3941017,England,Slovakia,0.2567699353389177,-0.8540174504737648,0.4679999999999999,-1.1130000000000004,1.1107873858126824,1.5810000000000004,1
3941017,England,Slovakia,0.2389762444551753,-0.1698732369841282,0.5049999999999999,0.3820000000000005,0.4088494814393035,0.12299999999999939,1
3941017,England,Slovakia,-0.2412484305955269,0.1954683481310519,-0.274,0.8629999999999995,-0.43671677872657877,-1.1369999999999996,1
3941017,England,Slovakia,-0.2566972434718391,0.6244962266968432,-0.4530000000000003,1.37,-0.8811934701686823,-1.8230000000000004,1
3941018,Spain,Georgia,-0.0226006644163616,-0.3929998141360986,0.0899999999999998,-0.6049999999999995,0.370399149719737,0.6949999999999994,1
3941018,Spain,Georgia,-0.0244233073262565,-0.2507517370573069,0.1420000000000003,0.1380000000000008,0.2263284297310504,0.003999999999999504,1
