match_id,period,minute_range,minute,team_home,team_away,team_home_momentum,team_away_momentum,events_in_window,team_home_momentum_change,team_away_momentum_change
3941017,2,78-80,78,England,Slovakia,6.278,5.267,117,-0.215,0.161
3941017,2,79-81,79,England,Slovakia,6.312,4.673,95,-0.19,0.731
3941017,2,80-82,80,England,Slovakia,5.999,5.401,94,0.275,-0.252
3941017,2,81-83,81,England,Slovakia,6.063,5.428,112,-0.084,0.453
3941017,2,82-84,82,England,Slovakia,6.122,5.404,105,-0.125,0.602
3941017,2,83-85,83,England,Slovakia,6.274,5.149,106,-0.558,0.921
3941017,2,84-86,84,England,Slovakia,5.979,5.881,135,-0.247,-0.326
3941017,2,85-87,85,England,Slovakia,5.997,6.006,154,-0.027,-0.538
3941017,2,86-88,86,England,Slovakia,5.716,6.07,113,0.418,-1.024
3941017,2,87-89,87,England,Slovakia,5.732,5.555,93,0.488,-1.106
3941017,2,88-90,88,England,Slovakia,5.97,5.468,93,0.049,-1.317
3941017,2,89-91,89,England,Slovakia,6.134,5.046,102,-0.107,-0.707
3941017,2,90-92,90,England,Slovakia,6.22,4.449,59,-0.105,0.786
3941017,2,91-93,91,England,Slovakia,6.019,4.151,59,-0.117,1.63
3941017,2,92-94,92,England,Slovakia,6.027,4.339,49,-0.017,1.591
3941017,2,93-95,93,England,Slovakia,6.115,5.235,61,,
3941017,2,94-96,94,England,Slovakia,5.902,5.781,89,,
3941017,2,95-97,95,England,Slovakia,6.01,5.93,78,,
3941017,3,90-92,90,England,Slovakia,6.577,6.321,80,-1.307,0.295
3941017,3,91-93,91,England,Slovakia,5.296,6.735,78,0.381,0.036
3941017,3,92-94,92,England,Slovakia,5.187,6.699,91,1.27,0.018
3941017,3,93-95,93,England,Slovakia,5.27,6.616,99,0.923,-0.035
3941017,3,94-96,94,England,Slovakia,5.677,6.771,127,0.463,-0.255
3941017,3,95-97,95,England,Slovakia,6.457,6.717,151,-0.64,-0.435
3941017,3,96-98,96,England,Slovakia,6.193,6.581,144,-0.36,-0.09
3941017,3,97-99,97,England,Slovakia,6.14,6.516,134,-0.257,0.008
3941017,3,98-100,98,England,Slovakia,5.817,6.282,146,0.024,0.234
3941017,3,99-101,99,England,Slovakia,5.833,6.491,141,0.117,0.207
3941017,3,100-102,100,England,Slovakia,5.883,6.524,120,0.152,-0.249
3941017,3,101-103,101,England,Slovakia,5.841,6.516,106,0.557,-0.144
3941017,3,102-104,102,England,Slovakia,5.95,6.698,92,,
3941017,3,103-105,103,England,Slovakia,6.035,6.275,90,,
3941017,3,104-106,104,England,Slovakia,6.398,6.372,71,,
3941017,4,105-107,105,England,Slovakia,5.744,5.94,127,-0.582,0.111
3941017,4,106-108,106,England,Slovakia,5.584,6.034,120,0.361,-0.276
3941017,4,107-109,107,England,Slovakia,5.501,6.032,85,0.442,0.141
3941017,4,108-110,108,England,Slovakia,5.162,6.051,32,0.466,0.12
3941017,4,109-111,109,England,Slovakia,5.945,5.758,39,-0.311,0.504
3941017,4,110-112,110,England,Slovakia,5.943,6.173,46,-0.307,0.197
3941017,4,111-113,111,England,Slovakia,5.628,6.171,80,0.074,0.382
3941017,4,112-114,112,England,Slovakia,5.634,6.262,91,-0.812,0.293
3941017,4,113-115,113,England,Slovakia,5.636,6.37,95,-0.669,0.409
3941017,4,114-116,114,England,Slovakia,5.702,6.553,97,-0.34,0.125
3941017,4,115-117,115,England,Slovakia,4.822,6.555,83,0.999,0.162
3941017,4,116-118,116,England,Slovakia,4.967,6.779,110,0.911,-0.23
3941017,4,117-119,117,England,Slovakia,5.362,6.678,134,,
3941017,4,118-120,118,England,Slovakia,5.821,6.717,147,,
3941017,4,119-121,119,England,Slovakia,5.878,6.549,100,,
3941018,1,0-2,0,Spain,Georgia,5.194,3.938,198,0.151,-0.021
3941018,1,1-3,1,Spain,Georgia,5.087,3.902,158,0.27,0.4
3941018,1,2-4,2,Spain,Georgia,5.15,3.741,130,0.159,0.672
3941018,1,3-5,3,Spain,Georgia,5.345,3.917,136,-0.312,0.534
3941018,1,4-6,4,Spain,Georgia,5.357,4.302,159,-0.066,0.408
3941018,1,5-7,5,Spain,Georgia,5.309,4.413,156,0.014,-0.006
3941018,1,6-8,6,Spain,Georgia,5.033,4.451,127,0.493,-0.205
3941018,1,7-9,7,Spain,Georgia,5.291,4.71,129,0.341,-0.391
3941018,1,8-10,8,Spain,Georgia,5.323,4.407,118,0.314,0.107
3941018,1,9-11,9,Spain,Georgia,5.526,4.246,131,-0.116,0.334
3941018,1,10-12,10,Spain,Georgia,5.632,4.319,147,-0.365,0.049
3941018,1,11-13,11,Spain,Georgia,5.637,4.514,118,-0.322,0.04
3941018,1,12-14,12,Spain,Georgia,5.41,4.58,97,0.062,0.183
3941018,1,13-15,13,Spain,Georgia,5.267,4.368,61,-0.054,0.441
3941018,1,14-16,14,Spain,Georgia,5.315,4.554,86,0.003,0.288
3941018,1,15-17,15,Spain,Georgia,5.472,4.763,74,0.07,-0.257
3941018,1,16-18,16,Spain,Georgia,5.213,4.809,63,0.464,-0.245
3941018,1,17-19,17,Spain,Georgia,5.318,4.842,111,0.553,-0.354
3941018,1,18-20,18,Spain,Georgia,5.542,4.506,188,0.388,0.507
3941018,1,19-21,19,Spain,Georgia,5.677,4.564,219,-0.007,0.473
3941018,1,20-22,20,Spain,Georgia,5.871,4.488,202,-0.171,0.632
3941018,1,21-23,21,Spain,Georgia,5.93,5.013,156,-0.305,-0.073
3941018,1,22-24,22,Spain,Georgia,5.67,5.037,178,-0.069,-0.107
3941018,1,23-25,23,Spain,Georgia,5.7,5.12,132,0.033,-0.27
3941018,1,24-26,24,Spain,Georgia,5.625,4.94,125,-0.339,0.234
3941018,1,25-27,25,Spain,Georgia,5.601,4.93,120,0.108,0.283
3941018,1,26-28,26,Spain,Georgia,5.733,4.85,141,0.028,0.437
3941018,1,27-29,27,Spain,Georgia,5.286,5.174,161,0.725,-0.578
3941018,1,28-30,28,Spain,Georgia,5.709,5.213,151,0.051,-0.421
3941018,1,29-31,29,Spain,Georgia,5.761,5.287,156,0.011,-0.4
3941018,1,30-32,30,Spain,Georgia,6.011,4.596,150,0.009,0.938
3941018,1,31-33,31,Spain,Georgia,5.76,4.792,109,0.278,-0.011
3941018,1,32-34,32,Spain,Georgia,5.772,4.887,115,0.186,0.42
3941018,1,33-35,33,Spain,Georgia,6.02,5.534,60,0.138,-0.336
3941018,1,34-36,34,Spain,Georgia,6.038,4.781,70,0.214,0.567
3941018,1,35-37,35,Spain,Georgia,5.958,5.307,89,0.07,-0.578
3941018,1,36-38,36,Spain,Georgia,6.158,5.198,99,-0.511,-0.106
3941018,1,37-39,37,Spain,Georgia,6.252,5.348,80,-0.388,-0.504
3941018,1,38-40,38,Spain,Georgia,6.028,4.729,23,-0.238,-0.056
3941018,1,39-41,39,Spain,Georgia,5.647,5.092,50,0.279,-0.592
3941018,1,40-42,40,Spain,Georgia,5.864,4.844,88,0.221,-0.302
3941018,1,41-43,41,Spain,Georgia,5.79,4.673,118,0.443,-0.082
3941018,1,42-44,42,Spain,Georgia,5.926,4.5,127,0.235,0.89
3941018,1,43-45,43,Spain,Georgia,6.085,4.542,120,,
3941018,1,44-46,44,Spain,Georgia,6.233,4.591,136,,
3941018,1,45-47,45,Spain,Georgia,6.161,5.39,94,,
3941018,2,45-47,45,Spain,Georgia,6.02,5.199,164,0.419,-0.805
3941018,2,46-48,46,Spain,Georgia,6.073,5.161,173,0.783,-0.297
3941018,2,47-49,47,Spain,Georgia,6.228,4.9,119,0.104,-0.155
3941018,2,48-50,48,Spain,Georgia,6.439,4.394,78,-0.523,0.469
3941018,2,49-51,49,Spain,Georgia,6.856,4.864,29,-1.087,0.061
3941018,2,50-52,50,Spain,Georgia,6.332,4.745,64,-0.854,0.419
3941018,2,51-53,51,Spain,Georgia,5.916,4.863,115,-0.773,0.344
3941018,2,52-54,52,Spain,Georgia,5.769,4.925,150,-0.208,0.135
3941018,2,53-55,53,Spain,Georgia,5.478,5.164,149,0.444,-0.313
3941018,2,54-56,54,Spain,Georgia,5.143,5.207,108,0.717,-0.356
3941018,2,55-57,55,Spain,Georgia,5.561,5.06,124,0.566,-0.155
3941018,2,56-58,56,Spain,Georgia,5.922,4.851,133,0.445,-0.04
3941018,2,57-59,57,Spain,Georgia,5.86,4.851,163,0.63,-0.031
3941018,2,58-60,58,Spain,Georgia,6.127,4.905,185,0.413,-0.209
3941018,2,59-61,59,Spain,Georgia,6.367,4.811,212,0.117,0.014
3941018,2,60-62,60,Spain,Georgia,6.49,4.82,186,0.105,0.028
3941018,2,61-63,61,Spain,Georgia,6.54,4.696,156,-0.329,0.554
3941018,2,62-64,62,Spain,Georgia,6.484,4.825,107,-0.47,0.951
3941018,2,63-65,63,Spain,Georgia,6.595,4.848,80,-0.559,0.911
3941018,2,64-66,64,Spain,Georgia,6.211,5.25,64,-0.097,0.628
3941018,2,65-67,65,Spain,Georgia,6.014,5.776,82,0.042,-0.072
3941018,2,66-68,66,Spain,Georgia,6.036,5.759,124,0.154,-0.302
3941018,2,67-69,67,Spain,Georgia,6.114,5.878,137,0.124,-0.665
3941018,2,68-70,68,Spain,Georgia,6.056,5.704,127,0.313,-0.463
3941018,2,69-71,69,Spain,Georgia,6.19,5.457,136,0.082,-0.543
3941018,2,70-72,70,Spain,Georgia,6.238,5.213,152,-0.032,-0.312
3941018,2,71-73,71,Spain,Georgia,6.369,5.241,134,-0.306,-0.224
3941018,2,72-74,72,Spain,Georgia,6.272,4.914,127,0.138,0.883
3941018,2,73-75,73,Spain,Georgia,6.206,4.901,69,0.203,0.768
3941018,2,74-76,74,Spain,Georgia,6.063,5.017,100,0.347,0.758
3941018,2,75-77,75,Spain,Georgia,6.41,5.797,106,0.09,-0.605
3941018,2,76-78,76,Spain,Georgia,6.409,5.669,118,0.142,0.138
3941018,2,77-79,77,Spain,Georgia,6.41,5.775,124,0.228,-0.344
3941018,2,78-80,78,Spain,Georgia,6.5,5.192,73,0.094,0.339
3941018,2,79-81,79,Spain,Georgia,6.551,5.807,113,-1.036,-0.358
3941018,2,80-82,80,Spain,Georgia,6.638,5.431,88,-0.573,0.203
3941018,2,81-83,81,Spain,Georgia,6.594,5.531,96,-0.621,0.059
3941018,2,82-84,82,Spain,Georgia,5.515,5.449,111,0.508,0.065
3941018,2,83-85,83,Spain,Georgia,6.065,5.634,142,-0.28,-0.076
3941018,2,84-86,84,Spain,Georgia,5.973,5.59,188,0.346,-0.023
3941018,2,85-87,85,Spain,Georgia,6.023,5.514,144,0.412,0.195
3941018,2,86-88,86,Spain,Georgia,5.785,5.558,137,1.002,0.049
3941018,2,87-89,87,Spain,Georgia,6.319,5.567,139,0.479,0.01
3941018,2,88-90,88,Spain,Georgia,6.435,5.709,148,0.483,-0.52
3941018,2,89-91,89,Spain,Georgia,6.787,5.607,132,,
3941018,2,90-92,90,Spain,Georgia,6.798,5.577,89,,
3941018,2,91-93,91,Spain,Georgia,6.918,5.189,59,,
3941019,1,0-2,0,France,Belgium,5.052,4.25,163,-0.647,0.765
3941019,1,1-3,1,France,Belgium,4.905,4.733,114,-0.325,-0.45
3941019,1,2-4,2,France,Belgium,4.618,4.809,139,0.214,-0.481
3941019,1,3-5,3,France,Belgium,4.405,5.015,136,0.574,-1.01
3941019,1,4-6,4,France,Belgium,4.58,4.283,138,0.47,0.132
3941019,1,5-7,5,France,Belgium,4.832,4.328,167,0.028,0.104
3941019,1,6-8,6,France,Belgium,4.979,4.005,189,-0.126,0.435
3941019,1,7-9,7,France,Belgium,5.05,4.415,202,0.044,-0.024
3941019,1,8-10,8,France,Belgium,4.86,4.432,166,0.619,-0.305
3941019,1,9-11,9,France,Belgium,4.853,4.44,121,0.627,-0.109
3941019,1,10-12,10,France,Belgium,5.094,4.391,126,0.547,-0.022
3941019,1,11-13,11,France,Belgium,5.479,4.127,101,0.094,0.279
3941019,1,12-14,12,France,Belgium,5.48,4.331,108,0.194,0.359
3941019,1,13-15,13,France,Belgium,5.641,4.369,115,0.109,0.307
3941019,1,14-16,14,France,Belgium,5.573,4.406,131,0.243,0.804
3941019,1,15-17,15,France,Belgium,5.674,4.69,128,-0.023,0.613
3941019,1,16-18,16,France,Belgium,5.75,4.676,115,-0.29,0.213
3941019,1,17-19,17,France,Belgium,5.816,5.21,124,-0.48,-0.259
3941019,1,18-20,18,France,Belgium,5.651,5.303,136,-0.981,-0.283
3941019,1,19-21,19,France,Belgium,5.46,4.889,130,-1.007,0.563
3941019,1,20-22,20,France,Belgium,5.336,4.951,116,-0.819,0.578
3941019,1,21-23,21,France,Belgium,4.67,5.02,98,0.34,0.483
3941019,1,22-24,22,France,Belgium,4.453,5.452,55,0.53,-0.085
3941019,1,23-25,23,France,Belgium,4.517,5.529,54,0.55,-0.145
3941019,1,24-26,24,France,Belgium,5.01,5.503,73,-0.016,-0.06
3941019,1,25-27,25,France,Belgium,4.983,5.367,137,0.189,0.126
3941019,1,26-28,26,France,Belgium,5.067,5.384,156,0.491,0.049
3941019,1,27-29,27,France,Belgium,4.994,5.443,163,0.597,-0.056
3941019,1,28-30,28,France,Belgium,5.172,5.493,143,0.767,-0.152
3941019,1,29-31,29,France,Belgium,5.558,5.433,132,0.241,-0.042
3941019,1,30-32,30,France,Belgium,5.591,5.387,119,0.203,-0.093
3941019,1,31-33,31,France,Belgium,5.939,5.341,116,-0.393,-0.119
3941019,1,32-34,32,France,Belgium,5.799,5.391,111,-0.002,-0.404
3941019,1,33-35,33,France,Belgium,5.794,5.294,110,0.129,-0.455
3941019,1,34-36,34,France,Belgium,5.546,5.222,107,0.407,-0.328
3941019,1,35-37,35,France,Belgium,5.797,4.987,134,0.205,-0.025
3941019,1,36-38,36,France,Belgium,5.923,4.839,170,0.212,0.143
3941019,1,37-39,37,France,Belgium,5.953,4.894,178,0.153,0.136
3941019,1,38-40,38,France,Belgium,6.002,4.962,182,-0.02,0.01
3941019,1,39-41,39,France,Belgium,6.135,4.982,176,-0.421,0.17
3941019,1,40-42,40,France,Belgium,6.106,5.03,182,-0.621,-0.026
3941019,1,41-43,41,France,Belgium,5.982,4.972,132,-0.331,-0.035
3941019,1,42-44,42,France,Belgium,5.714,5.152,83,,
3941019,1,43-45,43,France,Belgium,5.485,5.004,58,,
3941019,1,44-46,44,France,Belgium,5.651,4.937,50,,
3941019,2,45-47,45,France,Belgium,5.591,5.4,140,0.495,-0.367
3941019,2,46-48,46,France,Belgium,5.518,5.332,137,0.338,-0.259
3941019,2,47-49,47,France,Belgium,5.791,5.434,112,-0.378,-0.342
3941019,2,48-50,48,France,Belgium,6.086,5.033,65,-0.626,-0.185
3941019,2,49-51,49,France,Belgium,5.856,5.073,84,-0.515,0.036
3941019,2,50-52,50,France,Belgium,5.413,5.092,130,0.212,0.318
3941019,2,51-53,51,France,Belgium,5.46,4.848,169,0.604,0.748
3941019,2,52-54,52,France,Belgium,5.341,5.109,165,0.905,0.283
3941019,2,53-55,53,France,Belgium,5.625,5.41,143,0.561,-0.132
3941019,2,54-56,54,France,Belgium,6.064,5.596,166,-0.267,-0.269
3941019,2,55-57,55,France,Belgium,6.246,5.392,132,-0.584,0.352
3941019,2,56-58,56,France,Belgium,6.186,5.278,130,-0.593,0.815
3941019,2,57-59,57,France,Belgium,5.797,5.327,115,-0.278,0.251
3941019,2,58-60,58,France,Belgium,5.662,5.744,118,0.368,-0.694
3941019,2,59-61,59,France,Belgium,5.593,6.093,97,0.551,-1.046
3941019,2,60-62,60,France,Belgium,5.519,5.578,76,0.747,-0.059
3941019,2,61-63,61,France,Belgium,6.03,5.05,88,0.073,0.54
3941019,2,62-64,62,France,Belgium,6.144,5.047,111,0.15,0.562
3941019,2,63-65,63,France,Belgium,6.266,5.519,122,0.215,0.004
3941019,2,64-66,64,France,Belgium,6.103,5.59,138,0.016,0.359
3941019,2,65-67,65,France,Belgium,6.294,5.609,137,-0.284,0.421
3941019,2,66-68,66,France,Belgium,6.481,5.523,128,-1.365,0.535
3941019,2,67-69,67,France,Belgium,6.119,5.949,144,-0.46,-0.081
3941019,2,68-70,68,France,Belgium,6.01,6.03,151,-0.308,-0.487
3941019,2,69-71,69,France,Belgium,5.116,6.058,151,1.082,-0.676
3941019,2,70-72,70,France,Belgium,5.659,5.868,138,0.282,-0.165
3941019,2,71-73,71,France,Belgium,5.702,5.543,105,0.323,0.175
3941019,2,72-74,72,France,Belgium,6.198,5.382,118,0.224,0.642
3941019,2,73-75,73,France,Belgium,5.941,5.703,102,0.554,-0.124
3941019,2,74-76,74,France,Belgium,6.025,5.718,138,0.716,-0.158
3941019,2,75-77,75,France,Belgium,6.422,6.024,141,0.115,-0.426
3941019,2,76-78,76,France,Belgium,6.495,5.579,138,0.09,0.093
3941019,2,77-79,77,France,Belgium,6.741,5.56,129,-0.418,0.568
3941019,2,78-80,78,France,Belgium,6.537,5.598,111,-0.339,0.551
3941019,2,79-81,79,France,Belgium,6.585,5.672,112,0.041,0.442
3941019,2,80-82,80,France,Belgium,6.323,6.128,114,0.402,-0.269
3941019,2,81-83,81,France,Belgium,6.198,6.149,138,0.308,-0.042
3941019,2,82-84,82,France,Belgium,6.626,6.114,135,-1.045,0.005
3941019,2,83-85,83,France,Belgium,6.725,5.859,92,-1.367,0.193
3941019,2,84-86,84,France,Belgium,6.506,6.107,95,-1.139,0.065
3941019,2,85-87,85,France,Belgium,5.581,6.119,78,-0.37,0.305
3941019,2,86-88,86,France,Belgium,5.358,6.052,103,-0.078,0.491
3941019,2,87-89,87,France,Belgium,5.367,6.172,79,0.082,0.079
3941019,2,88-90,88,France,Belgium,5.211,6.424,116,0.414,-0.405
3941019,2,89-91,89,France,Belgium,5.28,6.543,127,,
3941019,2,90-92,90,France,Belgium,5.449,6.251,121,,
3941019,2,91-93,91,France,Belgium,5.625,6.019,70,,
3941020,1,0-2,0,Portugal,Slovenia,4.769,4.248,127,0.176,0.123
3941020,1,1-3,1,Portugal,Slovenia,4.876,4.199,120,0.037,0.141
3941020,1,2-4,2,Portugal,Slovenia,4.936,4.313,114,0.343,-0.648
3941020,1,3-5,3,Portugal,Slovenia,4.945,4.371,82,0.221,-0.556
3941020,1,4-6,4,Portugal,Slovenia,4.913,4.34,75,0.211,-0.449
3941020,1,5-7,5,Portugal,Slovenia,5.279,3.665,98,-0.26,0.448
3941020,1,6-8,6,Portugal,Slovenia,5.166,3.815,152,-0.174,0.435
3941020,1,7-9,7,Portugal,Slovenia,5.124,3.891,174,-0.033,0.417
3941020,1,8-10,8,Portugal,Slovenia,5.019,4.113,166,0.032,-0.312
3941020,1,9-11,9,Portugal,Slovenia,4.992,4.25,142,0.046,-0.103
3941020,1,10-12,10,Portugal,Slovenia,5.091,4.308,153,0.242,-0.117
3941020,1,11-13,11,Portugal,Slovenia,5.051,3.801,127,0.364,0.866
3941020,1,12-14,12,Portugal,Slovenia,5.038,4.147,109,0.396,1.05
3941020,1,13-15,13,Portugal,Slovenia,5.333,4.191,115,-0.081,0.994
3941020,1,14-16,14,Portugal,Slovenia,5.415,4.667,147,-0.307,0.49
3941020,1,15-17,15,Portugal,Slovenia,5.434,5.197,145,-0.153,-0.35
3941020,1,16-18,16,Portugal,Slovenia,5.252,5.185,127,-0.173,-0.488
3941020,1,17-19,17,Portugal,Slovenia,5.108,5.157,87,-0.013,-0.522
3941020,1,18-20,18,Portugal,Slovenia,5.281,4.847,95,-0.188,-0.1
3941020,1,19-21,19,Portugal,Slovenia,5.079,4.697,107,0.208,0.438
3941020,1,20-22,20,Portugal,Slovenia,5.095,4.635,103,0.179,0.798
3941020,1,21-23,21,Portugal,Slovenia,5.093,4.747,104,0.442,0.673
3941020,1,22-24,22,Portugal,Slovenia,5.287,5.135,88,0.011,-0.162
3941020,1,23-25,23,Portugal,Slovenia,5.274,5.433,101,-0.019,-0.659
3941020,1,24-26,24,Portugal,Slovenia,5.535,5.42,90,-0.592,-0.758
3941020,1,25-27,25,Portugal,Slovenia,5.298,4.973,109,0.217,-0.277
3941020,1,26-28,26,Portugal,Slovenia,5.255,4.774,94,0.32,0.0
3941020,1,27-29,27,Portugal,Slovenia,4.943,4.662,103,0.817,0.313
3941020,1,28-30,28,Portugal,Slovenia,5.515,4.696,103,-0.204,0.494
3941020,1,29-31,29,Portugal,Slovenia,5.575,4.774,103,-0.187,-0.442
3941020,1,30-32,30,Portugal,Slovenia,5.76,4.975,61,0.181,-0.754
3941020,1,31-33,31,Portugal,Slovenia,5.311,5.19,14,0.314,-0.596
3941020,1,32-34,32,Portugal,Slovenia,5.388,4.332,39,0.332,0.537
3941020,1,33-35,33,Portugal,Slovenia,5.941,4.221,50,-0.623,0.823
3941020,1,34-36,34,Portugal,Slovenia,5.625,4.594,82,-0.065,1.206
3941020,1,35-37,35,Portugal,Slovenia,5.72,4.869,45,-0.148,0.731
3941020,1,36-38,36,Portugal,Slovenia,5.318,5.044,50,0.231,0.73
3941020,1,37-39,37,Portugal,Slovenia,5.56,5.8,27,-0.256,-0.464
3941020,1,38-40,38,Portugal,Slovenia,5.572,5.6,55,-0.473,-0.101
3941020,1,39-41,39,Portugal,Slovenia,5.549,5.774,71,-0.619,-0.243
3941020,1,40-42,40,Portugal,Slovenia,5.304,5.336,120,-0.046,0.327
3941020,1,41-43,41,Portugal,Slovenia,5.099,5.499,142,0.572,-0.523
3941020,1,42-44,42,Portugal,Slovenia,4.93,5.531,120,0.819,-0.785
3941020,1,43-45,43,Portugal,Slovenia,5.258,5.663,85,,
3941020,1,44-46,44,Portugal,Slovenia,5.671,4.976,70,,
3941020,1,45-47,45,Portugal,Slovenia,5.749,4.746,72,,
3941020,2,45-47,45,Portugal,Slovenia,5.802,5.196,92,-0.584,0.864
3941020,2,46-48,46,Portugal,Slovenia,5.608,5.8,89,0.09,-0.188
3941020,2,47-49,47,Portugal,Slovenia,5.351,5.967,73,0.403,-0.662
3941020,2,48-50,48,Portugal,Slovenia,5.218,6.06,100,0.682,-1.224
3941020,2,49-51,49,Portugal,Slovenia,5.698,5.612,108,0.15,-0.702
3941020,2,50-52,50,Portugal,Slovenia,5.754,5.305,127,0.09,-0.652
3941020,2,51-53,51,Portugal,Slovenia,5.9,4.836,117,0.13,0.047
3941020,2,52-54,52,Portugal,Slovenia,5.848,4.91,91,0.129,0.004
3941020,2,53-55,53,Portugal,Slovenia,5.844,4.653,82,0.186,0.464
3941020,2,54-56,54,Portugal,Slovenia,6.03,4.883,112,-0.364,0.123
3941020,2,55-57,55,Portugal,Slovenia,5.977,4.914,124,-0.058,0.283
3941020,2,56-58,56,Portugal,Slovenia,6.03,5.117,108,-0.027,0.106
3941020,2,57-59,57,Portugal,Slovenia,5.666,5.006,86,0.478,0.503
3941020,2,58-60,58,Portugal,Slovenia,5.919,5.197,129,0.117,-0.062
3941020,2,59-61,59,Portugal,Slovenia,6.003,5.223,159,-0.037,-0.254
3941020,2,60-62,60,Portugal,Slovenia,6.144,5.509,177,-0.388,-0.576
3941020,2,61-63,61,Portugal,Slovenia,6.036,5.135,172,-0.324,-0.226
3941020,2,62-64,62,Portugal,Slovenia,5.966,4.969,137,-0.244,-0.063
3941020,2,63-65,63,Portugal,Slovenia,5.756,4.933,140,0.13,0.25
3941020,2,64-66,64,Portugal,Slovenia,5.712,4.909,113,0.192,0.561
3941020,2,65-67,65,Portugal,Slovenia,5.722,4.906,124,0.268,0.6
3941020,2,66-68,66,Portugal,Slovenia,5.886,5.183,113,0.058,0.001
3941020,2,67-69,67,Portugal,Slovenia,5.904,5.47,133,0.032,-0.676
3941020,2,68-70,68,Portugal,Slovenia,5.99,5.506,116,-0.045,-0.687
3941020,2,69-71,69,Portugal,Slovenia,5.944,5.184,97,-0.202,0.416
3941020,2,70-72,70,Portugal,Slovenia,5.936,4.794,64,-0.59,0.9
3941020,2,71-73,71,Portugal,Slovenia,5.945,4.819,56,-0.617,0.921
3941020,2,72-74,72,Portugal,Slovenia,5.742,5.6,80,-0.392,-0.069
3941020,2,73-75,73,Portugal,Slovenia,5.346,5.694,64,0.35,-0.156
3941020,2,74-76,74,Portugal,Slovenia,5.328,5.74,104,0.772,-0.885
3941020,2,75-77,75,Portugal,Slovenia,5.35,5.531,70,1.077,-1.143
3941020,2,76-78,76,Portugal,Slovenia,5.696,5.538,100,0.959,-0.998
3941020,2,77-79,77,Portugal,Slovenia,6.1,4.855,86,0.158,0.34
3941020,2,78-80,78,Portugal,Slovenia,6.427,4.388,107,-0.413,1.121
3941020,2,79-81,79,Portugal,Slovenia,6.655,4.54,74,-0.618,0.619
3941020,2,80-82,80,Portugal,Slovenia,6.258,5.195,102,-0.042,-0.222
3941020,2,81-83,81,Portugal,Slovenia,6.014,5.509,107,0.178,-0.302
3941020,2,82-84,82,Portugal,Slovenia,6.037,5.159,119,-0.338,0.477
3941020,2,83-85,83,Portugal,Slovenia,6.216,4.973,77,-0.681,0.821
3941020,2,84-86,84,Portugal,Slovenia,6.192,5.207,44,-0.582,0.294
3941020,2,85-87,85,Portugal,Slovenia,5.699,5.636,65,-0.267,0.073
3941020,2,86-88,86,Portugal,Slovenia,5.535,5.794,89,-0.149,-0.162
3941020,2,87-89,87,Portugal,Slovenia,5.61,5.501,112,0.012,0.201
3941020,2,88-90,88,Portugal,Slovenia,5.432,5.709,87,0.956,0.158
3941020,2,89-91,89,Portugal,Slovenia,5.386,5.632,50,0.91,0.209
3941020,2,90-92,90,Portugal,Slovenia,5.622,5.702,45,,
3941020,2,91-93,91,Portugal,Slovenia,6.388,5.867,85,,
3941020,2,92-94,92,Portugal,Slovenia,6.296,5.841,86,,
3941020,3,90-92,90,Portugal,Slovenia,6.835,5.941,139,-0.278,-0.038
3941020,3,91-93,91,Portugal,Slovenia,6.898,5.899,135,-0.398,0.091
3941020,3,92-94,92,Portugal,Slovenia,6.438,5.911,110,0.109,-0.278
3941020,3,93-95,93,Portugal,Slovenia,6.557,5.903,98,-0.077,-0.417
3941020,3,94-96,94,Portugal,Slovenia,6.5,5.99,103,0.239,-0.366
3941020,3,95-97,95,Portugal,Slovenia,6.547,5.633,138,0.226,0.076
3941020,3,96-98,96,Portugal,Slovenia,6.48,5.486,127,0.401,0.308
3941020,3,97-99,97,Portugal,Slovenia,6.739,5.624,117,-0.192,-0.61
3941020,3,98-100,98,Portugal,Slovenia,6.773,5.709,73,-0.207,-0.683
3941020,3,99-101,99,Portugal,Slovenia,6.881,5.794,78,-0.309,-0.929
3941020,3,100-102,100,Portugal,Slovenia,6.547,5.014,61,0.032,1.007
3941020,3,101-103,101,Portugal,Slovenia,6.566,5.026,53,,
3941020,3,102-104,102,Portugal,Slovenia,6.572,4.865,22,,
3941020,3,103-105,103,Portugal,Slovenia,6.579,6.021,11,,
3941020,4,105-107,105,Portugal,Slovenia,6.518,5.834,71,-1.053,0.434
3941020,4,106-108,106,Portugal,Slovenia,6.387,5.974,68,-0.839,0.431
3941020,4,107-109,107,Portugal,Slovenia,5.831,5.972,66,-0.106,0.097
3941020,4,108-110,108,Portugal,Slovenia,5.465,6.268,82,0.614,-0.437
3941020,4,109-111,109,Portugal,Slovenia,5.548,6.405,67,0.831,-0.584
3941020,4,110-112,110,Portugal,Slovenia,5.725,6.069,83,0.887,-0.446
3941020,4,111-113,111,Portugal,Slovenia,6.079,5.831,97,0.328,-0.245
3941020,4,112-114,112,Portugal,Slovenia,6.379,5.821,143,0.061,-0.46
3941020,4,113-115,113,Portugal,Slovenia,6.612,5.623,121,-0.196,-0.226
3941020,4,114-116,114,Portugal,Slovenia,6.407,5.586,114,0.271,-0.197
3941020,4,115-117,115,Portugal,Slovenia,6.44,5.361,108,0.273,0.109
3941020,4,116-118,116,Portugal,Slovenia,6.416,5.397,109,,
3941020,4,117-119,117,Portugal,Slovenia,6.678,5.389,105,,
